Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
andrefrank zambo anguissa,Napoli,1995,36,36,3050,3,5,3,0,58,181,140,2022-2023,serie-a
luca zanimacchia,Cremonese,1998,15,9,746,0,0,2,0,22,26,70,2022-2023,serie-a
nicolo zaniolo,Roma,1999,13,12,890,1,0,4,0,34,19,69,2022-2023,serie-a
alessandro zanoli,Sampdoria,2000,22,16,1540,2,3,3,0,50,36,60,2022-2023,serie-a
alessandro zanoli,Napoli,2000,1,0,12,0,0,0,0,1,0,2,2022-2023,serie-a
mattia zanotti,Inter,2003,2,0,27,0,0,0,0,1,1,2,2022-2023,serie-a
duvan zapata,Atalanta,1991,25,16,1390,2,2,1,0,35,40,140,2022-2023,serie-a
davide zappacosta,Atalanta,1992,21,18,1471,4,2,4,0,48,55,101,2022-2023,serie-a
karim zedadka,Napoli,2000,3,0,20,0,0,0,0,1,0,4,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,1998,1,0,10,0,0,0,0,1,0,1,2022-2023,serie-a
marvin zeegelaar,Udinese,1990,7,4,353,1,0,3,1,6,9,11,2022-2023,serie-a
alessio zerbin,Napoli,1999,10,2,198,0,0,1,0,5,6,20,2022-2023,serie-a
piotr zielinski,Napoli,1994,37,27,2287,3,8,3,0,62,128,129,2022-2023,serie-a
david zima,Torino,2000,9,4,406,0,0,0,0,3,12,5,2022-2023,serie-a
joshua zirkzee,Bologna,2001,19,5,822,2,2,1,0,10,17,74,2022-2023,serie-a
jeroen zoet,Spezia,1991,5,4,334,0,0,1,0,0,0,0,2022-2023,serie-a
nadir zortea,Atalanta,1999,9,1,222,1,0,1,0,11,9,13,2022-2023,serie-a
nadir zortea,Sassuolo,1999,10,7,657,0,1,4,0,24,38,25,2022-2023,serie-a
petar zovko,Spezia,2002,1,0,74,0,0,0,0,0,0,0,2022-2023,serie-a
szymon zurkowski,Fiorentina,1997,2,0,32,0,1,0,0,3,1,4,2022-2023,serie-a
szymon zurkowski,Spezia,1997,10,3,427,0,0,1,0,9,10,10,2022-2023,serie-a
milan uric,Hellas Verona,1990,28,14,1366,1,1,3,0,2,29,72,2022-2023,serie-a
filip uricic,Sampdoria,1992,32,27,2171,3,0,9,0,39,77,83,2022-2023,serie-a
