nombre,club_actual,temporada,liga,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,altura,valor,xG_xA_por_90,eficiencia_gol,asistencias_esperadas_por_90
joao felix,serie-a,2024-2025,serie-a,MF,1999,15,8,760.0,2.0,0.0,3,0,20,40,56,2.8751857,1.5514498,2.8751857,10,6.425452150404453,3.1223751958459616,3,2,1,28.6,6,6,2,0,2,,,0.52,0.6956072369419946,0.18
joao moutinho,serie-a,2022-2023,serie-a,"DF,FW",1998,4,0,58.0,0.0,0.0,0,0,0,1,2,0.0,0.0216665,0.0,1,0.0216665007174015,0.0,5,1,1,75.0,7,1,1,1,0,,,0.03,,0.03
joe scally,premier-league,2022-2023,premier-league,,,,,,,,,,,,,2.0544555,0.9876716,2.0544555,9,3.790229113772512,0.947960801422596,,,,,,,,,,,,,,
joel schingtienne,serie-a,2024-2025,serie-a,DF,2002,16,12,1122.0,0.0,0.0,2,0,5,28,4,0.0,0.096562475,0.0,3,0.4356286553665995,0.4160086130723357,18,7,2,63.2,27,16,18,9,9,,,0.01,,0.01
joel schingtienne,serie-a,2024-2025,serie-a,DF,2002,16,12,1122.0,0.0,0.0,2,0,5,28,4,0.0,0.096562475,0.0,3,0.4356286553665995,0.4160086130723357,18,7,2,63.2,27,16,18,9,9,,,0.01,,0.01
joel voelkerling persson,serie-a,2022-2023,serie-a,"FW,MF",2003,9,0,99.0,0.0,0.0,0,0,1,3,10,0.034873858,0.0231029,0.034873858,1,0.1747420951724052,0.139868238940835,0,0,1,0.0,1,1,1,0,1,,,0.05,0.0,0.02
john joe,laliga,2024-2025,laliga,"MF,FW",2003,4,0,48.0,0.0,0.0,1,0,1,0,6,,,,,,,0,0,0,,0,0,1,1,0,,,,,
john joe,premier-league,2023-2024,premier-league,,,,,,,,,,,,,0.14714429,0.22607614,0.14714429,5,0.7447603233158588,0.5261147022247314,,,,,,,,,,,,,,
john tolkin,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.025927376,0.66948193,0.025927376,10,3.197853185236454,2.965859323740005,,,,,,,,,,,,,,
johnny cardoso,laliga,2023-2024,laliga,MF,2001,17,15,1328.0,1.0,2.0,3,0,10,45,11,1.4007016,0.45721036,1.4007016,8,2.722668305039406,2.138847252354026,19,24,5,66.7,48,29,20,5,15,,,0.13,0.713927912975193,0.03
jonas omlin,bundesliga,2023-2024,bundesliga,GK,1994,7,7,630.0,0.0,1.0,1,0,0,0,0,0.0,0.330432,0.0,1,1.4161147885024548,1.0856827907264233,1,0,0,100.0,1,0,0,0,0,,,0.05,,0.05
jonathan bamba,laliga,2023-2024,laliga,"MF,FW",1996,27,24,1981.0,3.0,2.0,0,0,107,80,169,3.7532256,4.2730784,3.7532256,39,11.568410554900764,5.41610742919147,4,8,2,11.8,14,9,20,0,20,,,0.36,0.7993124708545564,0.19
jonathan tah,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.158915,0.2743085,1.158915,4,11.7880025152117,11.424661388620734,,,,,,,,,,,,,,
jonjoe kenny,bundesliga,2022-2023,bundesliga,DF,1997,29,25,2244.0,0.0,1.0,3,0,30,98,59,0.1926761,1.8915132,0.1926761,16,6.129555940628052,4.212192125618458,27,16,3,57.1,46,34,38,9,29,,,0.08,0.0,0.08
jonny castro,premier-league,2023-2024,premier-league,MF,1994,1,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,,,0.0,,0.0
jonny evans,premier-league,2022-2023,premier-league,DF,1988,13,12,1051.0,0.0,0.0,1,0,6,35,0,0.0843219,0.0927422,0.0843219,1,3.3804026413708925,3.2876606453210115,12,1,0,63.6,13,5,15,11,4,,,0.02,0.0,0.01
jordan amavi,laliga,2022-2023,laliga,DF,1994,5,1,200.0,0.0,0.0,2,1,4,5,5,0.0,0.0,0.0,0,0.2144935019314289,0.2144935019314289,3,0,0,33.3,3,2,3,0,3,,,0.0,,0.0
jordan clark,premier-league,2023-2024,premier-league,MF,1993,23,14,1304.0,1.0,1.0,4,0,21,51,39,0.92630124,1.8485315,0.92630124,12,4.373950673267245,2.606989283114672,14,11,5,28.2,30,17,24,3,21,,,0.19,1.0795624099625527,0.13
jordan majchrzak,serie-a,2022-2023,serie-a,FW,2004,1,0,14.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
jordan pefok,bundesliga,2022-2023,bundesliga,FW,1996,31,16,1358.0,4.0,4.0,3,0,4,27,53,,,,,,,3,4,8,11.8,15,7,17,5,12,,,,,
jordi oseitutu,bundesliga,2022-2023,bundesliga,"DF,FW",1998,20,8,749.0,0.0,0.0,3,0,25,19,39,0.7449084,0.1610347,0.7449084,5,1.6405659839510918,0.8293641693890095,13,5,5,52.2,23,18,12,5,7,,,0.11,0.0,0.02
jose arnaiz,laliga,2023-2024,laliga,"FW,MF",1995,26,9,929.0,2.0,1.0,3,0,23,11,85,1.7934561,2.62796,1.7934561,14,3.397945187985897,1.706015819683671,6,4,4,28.6,14,8,11,2,9,,,0.43,1.115165308482778,0.25
jose callejon,laliga,2023-2024,laliga,"MF,FW",1987,25,7,803.0,0.0,1.0,2,0,10,35,50,1.400154,1.5133505,1.400154,16,5.023295275866985,3.422605959698558,10,3,0,36.4,13,6,7,1,6,,,0.33,0.0,0.17
jose carlos gonzalez,laliga,2024-2025,laliga,DF,2006,1,0,11.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
jose luis gaya,laliga,2022-2023,laliga,DF,1995,31,31,2709.0,1.0,3.0,4,0,74,124,200,,,,,,,61,16,3,58.1,80,46,28,9,19,,,,,
jose luis gaya,laliga,2023-2024,laliga,DF,1995,24,22,1791.0,1.0,2.0,2,0,41,72,97,,,,,,,44,23,4,64.2,71,36,18,3,15,,,,,
jose mari,laliga,2023-2024,laliga,"MF,FW",1987,3,0,14.0,0.0,0.0,1,0,0,1,1,0.0,0.046741687,0.0,2,0.1218371111899614,0.0750954207032918,0,2,0,50.0,2,1,0,0,0,,,0.3,,0.3
joseba zaldua,laliga,2022-2023,laliga,DF,1992,10,7,639.0,0.0,1.0,4,0,13,13,20,0.00888268,0.3321315,0.00888268,2,0.7668493734672666,0.4258353058248758,10,4,1,70.0,15,8,4,2,2,,,0.05,0.0,0.05
joseba zaldua,laliga,2023-2024,laliga,DF,1992,13,9,704.0,0.0,0.0,3,0,7,15,33,0.014266862,0.6533675,0.014266862,5,1.912533525377512,1.361300956457853,17,2,1,61.9,20,12,6,4,2,,,0.09,0.0,0.08
joseph aidoo,laliga,2023-2024,laliga,DF,1995,6,4,407.0,0.0,0.0,0,0,2,12,0,0.12918301,0.04418611,0.12918301,1,0.7474957443773746,0.7014066018164158,6,2,0,50.0,8,3,3,1,2,,,0.04,0.0,0.01
jovane cabral,serie-a,2023-2024,serie-a,"MF,FW",1998,12,8,678.0,1.0,0.0,1,0,22,40,39,1.3014901,0.5984957,1.3014901,10,2.0387344732880592,0.8432046957314014,4,7,2,33.3,13,9,3,0,3,,,0.25,0.7683500813816843,0.08
jrgen strand larsen,laliga,2023-2024,laliga,FW,2000,37,36,2863.0,13.0,3.0,5,0,33,25,183,16.671772,2.7474186,16.671772,24,20.40579062514007,4.552490897476673,1,15,5,21.1,21,11,15,1,14,,,0.61,0.7797611434180585,0.09
juan cruz,serie-a,2023-2024,serie-a,"FW,MF",1999,4,1,109.0,0.0,0.0,0,0,3,4,4,,,,,,,0,0,2,,2,2,1,0,1,,,,,
juan cruz armada,laliga,2023-2024,laliga,DF,1992,26,18,1667.0,0.0,1.0,3,0,16,77,29,,,,,,,16,10,1,68.0,27,15,14,7,7,,,,,
juan cruz armada,laliga,2024-2025,laliga,DF,1992,25,19,1492.0,0.0,0.0,4,0,9,53,12,,,,,,,11,13,2,62.5,26,14,15,4,11,,,,,
juan herzog,laliga,2024-2025,laliga,DF,2003,19,15,1315.0,0.0,0.0,1,0,0,27,1,0.5868474,0.0,0.5868474,0,2.7008586302399635,2.597265738993883,12,0,0,56.3,12,12,17,11,6,,,0.04,0.0,0.0
juan larios,premier-league,2022-2023,premier-league,DF,2004,5,2,152.0,0.0,0.0,0,0,10,4,1,0.0,0.0,0.0,0,0.0783459991216659,0.0783459991216659,6,1,0,100.0,7,6,2,0,2,,,0.0,,0.0
juan miranda,laliga,2023-2024,laliga,DF,2000,25,21,1858.0,1.0,1.0,8,0,35,103,95,2.554436,2.2766244,2.554436,21,9.58624094352126,6.43008853495121,21,13,4,54.8,38,24,31,6,25,,,0.23,0.3914758531319672,0.11
juan perea,laliga,2024-2025,laliga,,,,,,,,,,,,,4.7717376,1.6117898,4.7717376,14,8.0953758507967,2.4433456528931856,,,,,,,,,,,,,,
juan soriano,laliga,2024-2025,laliga,GK,1997,6,6,540.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0,0.3865733314305544,0.3865733314305544,1,0,0,100.0,1,1,0,0,0,,,0.0,,0.0
juanmi,laliga,2023-2024,laliga,FW,1993,16,9,873.0,3.0,1.0,3,0,7,12,40,2.3942704,1.3814822,2.3942704,11,3.842763864435256,0.4586437502875924,2,7,0,22.2,9,4,6,0,6,,,0.39,1.2529912974102142,0.14
juanmi latasa,laliga,2022-2023,laliga,FW,2001,18,2,448.0,1.0,0.0,2,0,0,19,33,0.7898312,0.75755316,0.7898312,6,1.6796202901750803,0.6364228650927544,2,0,3,100.0,5,4,3,1,2,,,0.31,1.2660932782609595,0.15
juanpe,laliga,2022-2023,laliga,DF,1991,19,17,1426.0,1.0,0.0,3,0,8,38,3,0.4017757,0.49981844,0.4017757,3,4.198296597227454,4.177839269861579,10,9,0,64.7,19,11,12,9,3,1.84,,0.06,2.488950999361711,0.03
juanpe,laliga,2024-2025,laliga,DF,1991,12,8,727.0,0.0,0.0,2,0,2,26,0,0.09127175,0.17641297,0.09127175,3,2.1675596088171005,2.160725638270378,5,3,0,75.0,8,5,15,10,5,1.88,,0.03,0.0,0.02
julian araujo,laliga,2023-2024,laliga,DF,2001,25,15,1462.0,1.0,0.0,5,0,23,74,47,0.9255447,1.1897416,0.9255447,16,3.5234330277889967,1.6969562005251646,29,7,5,69.7,41,22,23,16,7,,,0.13,1.0804448693954938,0.07
julian chabot,bundesliga,2022-2023,bundesliga,DF,1998,21,21,1803.0,0.0,2.0,3,0,5,52,2,1.1622467,2.1732259,1.1622467,4,3.8065885305404654,3.8065885305404654,19,14,3,57.1,36,23,30,18,12,,,0.17,0.0,0.11
julian chabot,bundesliga,2023-2024,bundesliga,DF,1998,32,32,2703.0,0.0,0.0,9,1,17,71,8,1.0984952,0.42071468,1.0984952,9,5.183199753053486,4.940922331996262,40,17,2,59.3,59,42,66,43,23,,,0.05,0.0,0.01
julian chabot,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,2.8814538,0.869345,2.8814538,6,13.541587248444555,13.30634319782257,,,,,,,,,,,,,,
julian chicco,laliga,2024-2025,laliga,"MF,DF",1998,14,2,302.0,0.0,1.0,0,0,8,16,7,0.3933754,0.4953148,0.3933754,2,0.7068625688552856,0.2830714099109173,3,6,2,62.5,11,7,2,0,2,,,0.26,0.0,0.15
julian kristoffersen,serie-a,2022-2023,serie-a,FW,1997,1,0,18.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,1,0,1,,,0.0,,0.0
julian weigl,bundesliga,2023-2024,bundesliga,MF,1995,31,31,2764.0,2.0,3.0,10,0,14,105,14,2.3818777,2.2651386,0.86632425,24,11.471323980018497,9.569174846634269,28,32,6,61.2,66,40,47,14,33,,,0.15,0.8396736880974471,0.07
julius beck,serie-a,2022-2023,serie-a,MF,2005,1,0,10.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0,0.0570342987775802,0.0570342987775802,1,1,0,,2,1,0,0,0,,,0.0,,0.0
junior sambia,serie-a,2022-2023,serie-a,DF,1996,22,7,697.0,0.0,1.0,3,0,23,27,38,0.61493963,1.5165318,0.61493963,7,2.4719428047537804,1.538977125659585,7,4,1,60.0,12,5,9,3,6,,,0.28,0.0,0.2
junior sambia,serie-a,2023-2024,serie-a,"DF,MF",1996,18,10,1032.0,1.0,2.0,4,0,23,41,37,0.52771026,0.98666805,0.52771026,12,1.8203992368653417,1.374386872164905,8,1,3,54.5,12,5,15,7,8,,,0.13,1.8949792675423949,0.09
kaiky,laliga,2023-2024,laliga,DF,2004,8,5,523.0,1.0,0.0,2,0,4,24,1,0.20391557,0.034127425,0.20391557,1,1.0525648519396782,0.8930088393390179,6,0,1,50.0,7,4,9,7,2,,,0.04,4.903990502568519,0.01
kaio jorge,serie-a,2023-2024,serie-a,FW,2002,20,8,812.0,3.0,0.0,2,0,6,11,46,7.6681776,0.24698295,6.1455803,8,4.4298127219080925,0.4458208698779344,0,1,5,75.0,6,4,6,0,6,,,0.88,0.39122724520241914,0.03
kamaldeen sulemana,premier-league,2024-2025,premier-league,"FW,MF",2002,26,17,1402.0,1.0,1.0,2,0,63,27,87,1.5610322,1.26237,1.5610322,10,3.277868576347828,1.0029112379997969,9,5,8,66.7,22,17,16,4,12,,,0.18,0.6406017860253395,0.08
kamaldeen sulemana,serie-a,2024-2025,serie-a,,,,,,,,,,,,,0.5808079,0.02573589,0.5808079,1,0.8711340129375458,0.6467559784650803,,,,,,,,,,,,,,
kami doyle,premier-league,2022-2023,premier-league,MF,2005,1,0,7.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
kamil jozwiak,laliga,2023-2024,laliga,MF,1998,11,7,571.0,0.0,1.0,2,0,15,21,31,0.15208073,1.2023921,0.15208073,5,1.7419395167380571,0.399547622539103,4,6,3,52.9,13,10,4,0,4,,,0.21,0.0,0.19
karl etta,laliga,2024-2025,laliga,"MF,FW",2003,4,0,37.0,1.0,0.0,0,0,0,0,0,,,,,,,0,0,0,0.0,0,0,1,0,1,,,,,
karl jakob hein,laliga,2024-2025,laliga,GK,2002,31,31,2790.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,3.15960406139493,3.15960406139493,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
karlo lulic,serie-a,2023-2024,serie-a,MF,1996,1,0,19.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0,0.0502718053758144,0.0502718053758144,0,0,0,,0,0,1,0,1,,,0.0,,0.0
kasim nuhu,bundesliga,2023-2024,bundesliga,DF,1995,1,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
kastriot dermaku,serie-a,2022-2023,serie-a,DF,1992,1,0,34.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
kaua santos,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.04848399,0.0,1,1.4686700832098722,1.420186085626483,,,,,,,,,,,,,,
keita balde,serie-a,2024-2025,serie-a,FW,1995,11,8,638.0,2.0,0.0,2,0,19,35,29,,,,,,,0,1,0,50.0,1,1,4,0,4,,,,,
keita balde,serie-a,2024-2025,serie-a,FW,1995,11,8,638.0,2.0,0.0,2,0,19,35,29,,,,,,,0,1,0,50.0,1,1,4,0,4,,,,,
kelechi iheanacho,premier-league,2022-2023,premier-league,"FW,MF",1996,28,11,1127.0,5.0,5.0,0,0,33,27,99,6.1335506,3.7054136,5.3723817,22,9.021692022681236,1.8175414633005855,0,3,4,30.0,7,2,9,1,8,,,0.79,0.8151885082999377,0.3
kelvin amian,serie-a,2022-2023,serie-a,DF,1998,30,26,2372.0,0.0,1.0,7,1,53,102,72,,,,,,,33,12,9,77.4,54,32,34,12,22,,,,,
kenedy,laliga,2022-2023,laliga,"FW,DF",1996,12,2,275.0,0.0,1.0,3,0,4,4,21,0.48645225,0.53872114,0.48645225,4,1.0084628565236926,0.1018276372924447,3,3,0,50.0,6,2,2,0,2,,,0.34,0.0,0.18
kenedy,laliga,2024-2025,laliga,"MF,FW",1996,2,0,9.0,0.0,0.0,0,0,1,0,2,0.081828505,0.0,0.081828505,0,0.0,0.0,0,0,0,,0,0,1,0,1,,,0.82,0.0,0.0
kevin akpoguma,bundesliga,2023-2024,bundesliga,DF,1995,17,11,1097.0,0.0,0.0,7,0,10,55,9,0.6730638,0.24668433,0.6730638,5,3.8935156539082527,3.0096214525401592,22,12,1,74.3,35,18,28,8,20,,,0.08,0.0,0.02
kevin martins,serie-a,2024-2025,serie-a,"MF,DF",2005,9,1,183.0,0.0,1.0,1,0,3,6,10,0.0,0.3953926,0.0,2,0.7607177495956421,0.7607177495956421,3,2,0,50.0,5,4,1,0,1,,,0.19,,0.19
kevin martins,serie-a,2024-2025,serie-a,"MF,DF",2005,9,1,183.0,0.0,1.0,1,0,3,6,10,0.0,0.3953926,0.0,2,0.7607177495956421,0.7607177495956421,3,2,0,50.0,5,4,1,0,1,,,0.19,,0.19
kevin stoger,bundesliga,2023-2024,bundesliga,MF,1993,32,32,2668.0,7.0,10.0,8,0,81,283,139,6.6532264,10.590812,3.6221194,126,13.064226008951664,7.3393242647871375,21,21,7,39.7,49,30,46,4,42,,,0.58,1.0521211221209867,0.36
kevin vazquez,laliga,2023-2024,laliga,DF,1993,12,10,700.0,0.0,0.0,3,0,6,28,20,,,,,,,7,7,1,57.1,15,13,11,3,8,,,,,
kevinprince boateng,bundesliga,2022-2023,bundesliga,MF,1987,16,5,467.0,0.0,0.0,3,0,2,24,20,0.293031,0.1278839,0.293031,3,1.3589556170627477,1.135298355482519,4,2,2,33.3,8,6,11,3,8,,,0.08,0.0,0.02
kike perez,laliga,2022-2023,laliga,MF,1997,36,28,2307.0,1.0,2.0,9,0,54,134,82,1.590878,2.4986217,1.590878,32,7.024913653731346,4.2678336994722486,30,32,5,36.8,67,33,26,7,19,,,0.16,0.6285837090225048,0.1
kike perez,laliga,2024-2025,laliga,MF,1997,19,14,1191.0,2.0,0.0,6,0,19,67,28,2.236131,1.3833394,2.236131,17,4.428907737135887,2.3818359691649675,15,19,3,57.7,37,26,16,4,12,,,0.27,0.8944020015752191,0.1
ko itakura,bundesliga,2023-2024,bundesliga,"DF,MF",1997,20,18,1596.0,3.0,0.0,9,0,14,36,7,1.8548003,0.17585438,1.8548003,4,4.3651446513831615,4.070858389139175,17,15,2,61.5,34,21,32,18,14,,,0.11,1.6174247597545708,0.01
koji miyoshi,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.076944,0.5365228,1.076944,5,2.3123103911057115,0.798455186188221,,,,,,,,,,,,,,
kostas manolas,serie-a,2023-2024,serie-a,DF,1991,8,6,488.0,0.0,0.0,0,0,0,10,2,0.25639296,0.04947738,0.25639296,1,0.1885968185961246,0.1391194425523281,6,3,0,75.0,9,5,10,7,3,,,0.06,0.0,0.01
kostas tsimikas,premier-league,2022-2023,premier-league,DF,1996,20,9,771.0,0.0,4.0,3,0,23,26,77,,,,,,,10,2,2,62.5,14,9,8,1,7,,,,,
kostas tsimikas,premier-league,2023-2024,premier-league,DF,1996,13,8,679.0,0.0,3.0,0,0,24,31,73,,,,,,,9,6,4,60.0,19,13,9,1,8,,,,,
kostas tsimikas,premier-league,2024-2025,premier-league,DF,1996,18,9,837.0,0.0,1.0,2,0,17,76,43,,,,,,,15,11,5,60.9,31,20,5,2,3,,,,,
kristoffer askildsen,serie-a,2022-2023,serie-a,MF,2001,21,7,728.0,0.0,0.0,3,0,10,24,17,0.41414484,0.5065091,0.41414484,7,1.502536976709962,1.1428260076791048,2,3,2,40.0,7,3,15,4,11,,,0.11,0.0,0.06
krzysztof piatek,serie-a,2022-2023,serie-a,FW,1995,33,23,2140.0,4.0,5.0,5,0,27,33,121,7.4707513,2.1198268,6.7094526,22,10.982484368607402,3.1498346216976643,3,9,6,23.8,18,11,17,4,13,,,0.4,0.5354213849596685,0.09
kylian mbappelottin,laliga,2024-2025,laliga,,,,,,,,,,,,,30.135635,9.3941145,23.446136,51,38.31346391141415,11.081679956056178,,,,,,,,,,,,,,
largie ramazani,laliga,2022-2023,laliga,"FW,MF",2001,33,13,1403.0,3.0,1.0,6,0,59,30,94,4.3512897,1.9569962,3.6080117,13,7.751096362248063,2.461212081834674,6,3,6,29.6,15,9,11,0,11,,,0.4,0.6894507543629174,0.13
largie ramazani,laliga,2023-2024,laliga,"FW,MF",2001,29,16,1555.0,3.0,5.0,11,2,59,42,104,5.0390754,5.374201,5.0390754,25,10.195076782256365,2.574905341491103,5,6,1,23.1,12,7,16,2,14,,,0.6,0.5953473161207062,0.31
lasse rosenboom,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,2.5270166,1.2265556,2.5270166,14,6.791664517484605,3.046963484026492,,,,,,,,,,,,,,
leo baptistao,laliga,2022-2023,laliga,"FW,MF",1992,28,24,1726.0,5.0,1.0,7,0,38,51,83,4.972652,1.3178995,4.972652,17,6.464914631098509,1.6458432963117955,13,16,3,39.4,32,20,17,2,15,,,0.33,1.0054996894540076,0.07
leo baptistao,laliga,2023-2024,laliga,FW,1992,32,22,1837.0,6.0,0.0,6,1,26,45,88,5.8376083,1.826987,5.8376083,19,10.266108710318804,3.071513507515192,12,8,5,36.0,25,16,13,1,12,,,0.38,1.0278181839568084,0.09
leonardo spinazzola,serie-a,2022-2023,serie-a,DF,1993,26,18,1654.0,1.0,4.0,3,0,107,63,87,0.73392737,2.7706213,0.73392737,21,9.112710250541568,6.619755249470472,7,6,2,34.8,15,8,13,3,10,,,0.19,1.3625326457059537,0.15
lesley ugochukwu,premier-league,2024-2025,premier-league,MF,2004,26,18,1655.0,1.0,1.0,7,0,29,49,20,,,,,,,16,30,4,50.0,50,24,27,10,17,,,,,
lewis holtby,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.84472895,2.0110023,0.84472895,20,6.485551903955638,5.228207517415285,,,,,,,,,,,,,,
lewis miley,premier-league,2022-2023,premier-league,MF,2006,1,0,15.0,0.0,0.0,0,0,0,0,0,0.06400494,0.0,0.06400494,0,0.0640049427747726,0.0,0,0,0,,0,0,1,0,1,1.89,,0.38,0.0,0.0
liam henderson,serie-a,2022-2023,serie-a,MF,1996,25,11,1007.0,0.0,1.0,9,0,11,38,38,0.47455725,2.0139687,0.47455725,18,4.68303988315165,3.968433963134885,6,5,2,19.0,13,10,10,2,8,,,0.22,0.0,0.18
liam henderson,serie-a,2023-2024,serie-a,MF,1996,1,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
liam henderson,serie-a,2024-2025,serie-a,MF,1996,36,27,2337.0,0.0,4.0,10,0,18,108,54,0.5047031,4.1369658,0.5047031,32,7.070838793180883,4.5941177373752,17,22,3,41.5,42,22,19,5,14,,,0.18,0.0,0.16
liam henderson,serie-a,2024-2025,serie-a,MF,1996,36,27,2337.0,0.0,4.0,10,0,18,108,54,0.5047031,4.1369658,0.5047031,32,7.070838793180883,4.5941177373752,17,22,3,41.5,42,22,19,5,14,,,0.18,0.0,0.16
lorenzo colombo,serie-a,2022-2023,serie-a,FW,2002,33,18,1515.0,5.0,2.0,4,0,14,21,119,6.1202126,2.0994396,4.597615,17,8.333452368155122,2.4184894198551774,1,9,7,42.9,17,9,22,0,22,,,0.49,0.8169650898760079,0.12
lorenzo colombo,serie-a,2024-2025,serie-a,"FW,MF",2002,37,26,2233.0,6.0,2.0,5,1,27,48,116,6.4886136,2.664408,5.727315,21,12.387053904123604,4.715949258767068,7,16,8,33.3,31,14,33,2,31,,,0.37,0.9246967634064147,0.11
lorenzo colombo,serie-a,2024-2025,serie-a,"FW,MF",2002,37,26,2233.0,6.0,2.0,5,1,27,48,116,6.4886136,2.664408,5.727315,21,12.387053904123604,4.715949258767068,7,16,8,33.3,31,14,33,2,31,,,0.37,0.9246967634064147,0.11
lorenzo malagrida,serie-a,2022-2023,serie-a,"MF,DF",2003,6,0,109.0,0.0,0.0,2,0,1,4,10,0.15081725,0.06995078,0.15081725,2,0.3057148214429617,0.1548975687474012,0,0,1,33.3,1,0,1,0,1,,,0.18,0.0,0.06
lorenzo pirola,serie-a,2022-2023,serie-a,DF,2002,26,23,1941.0,2.0,0.0,4,0,13,43,4,1.2849188,0.2516707,1.2849188,3,1.6136387651786208,1.5539294248446822,18,14,1,70.4,33,29,50,35,15,,,0.07,1.5565186089576832,0.01
lorenzo tonelli,serie-a,2022-2023,serie-a,DF,1990,1,0,19.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0.0946665108203888,0.0946665108203888,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
loum tchaouna,serie-a,2023-2024,serie-a,"FW,MF",2003,33,23,2100.0,4.0,3.0,4,0,72,59,151,2.7410696,2.2863488,2.7410696,22,6.495509563945234,2.617133552208543,5,13,2,50.0,20,10,20,1,19,,,0.22,1.4592843849187245,0.1
luca caldirola,serie-a,2024-2025,serie-a,DF,1991,14,10,876.0,0.0,0.0,5,0,5,22,4,0.33775043,0.0862647,0.33775043,2,0.9976316206157207,0.9445620588958265,8,3,0,57.1,11,7,9,6,3,,,0.04,0.0,0.01
luca caldirola,serie-a,2024-2025,serie-a,DF,1991,14,10,876.0,0.0,0.0,5,0,5,22,4,0.33775043,0.0862647,0.33775043,2,0.9976316206157207,0.9445620588958265,8,3,0,57.1,11,7,9,6,3,,,0.04,0.0,0.01
luca de la torre,laliga,2023-2024,laliga,MF,1998,31,22,1956.0,1.0,4.0,4,1,58,93,88,2.6017272,1.6357177,2.6017272,17,9.558848209679129,6.624843729659915,12,22,5,51.2,39,21,23,4,19,,,0.19,0.38436004429808746,0.08
luca garritano,serie-a,2023-2024,serie-a,"MF,DF",1994,12,5,485.0,0.0,0.0,1,0,6,23,23,1.0928553,0.33535227,1.0928553,4,2.0435240864753723,0.9823616221547128,7,2,1,33.3,10,5,13,0,13,,,0.27,0.0,0.06
luca marianucci,serie-a,2024-2025,serie-a,DF,2004,18,12,1069.0,0.0,0.0,0,1,12,28,3,0.62653583,0.15369901,0.62653583,3,1.946455044671893,1.854816257953644,17,11,0,57.9,28,12,16,8,8,,,0.07,0.0,0.01
luca marianucci,serie-a,2024-2025,serie-a,DF,2004,18,12,1069.0,0.0,0.0,0,1,12,28,3,0.62653583,0.15369901,0.62653583,3,1.946455044671893,1.854816257953644,17,11,0,57.9,28,12,16,8,8,,,0.07,0.0,0.01
luca marrone,serie-a,2022-2023,serie-a,DF,1990,2,2,135.0,0.0,0.0,0,0,0,4,0,0.0537247,0.0,0.0537247,0,0.3006287962198257,0.3006287962198257,0,0,0,0.0,0,0,2,2,0,,,0.04,0.0,0.0
luca mazzitelli,serie-a,2023-2024,serie-a,MF,1995,29,26,2210.0,5.0,0.0,6,1,18,167,53,2.2706282,1.2403587,2.2706282,12,8.944092478603125,6.5332458689808846,15,24,6,53.1,45,23,23,7,16,,,0.14,2.2020337673205965,0.05
luca netz,bundesliga,2023-2024,bundesliga,DF,2003,30,25,2225.0,0.0,4.0,2,0,46,81,99,1.1590325,3.0963008,1.1590325,36,9.005601301789284,6.364106032066047,19,16,3,53.5,38,22,36,10,26,,,0.17,0.0,0.13
