Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
adam wharton,Crystal Palace,143,426,183,4,7,42.9,723,23,0,12,12,2023-2024,premier-league
ethan wheatley,Manchester Utd,0,3,3,0,0,,0,0,0,1,2,2023-2024,premier-league
ben white,Arsenal,633,1165,676,64,22,40.9,2672,34,9,26,9,2023-2024,premier-league
joe white,Newcastle Utd,3,6,4,0,0,,41,0,0,0,0,2023-2024,premier-league
neco williams,Nott'ham Forest,378,422,298,30,44,43.2,1631,24,6,38,27,2023-2024,premier-league
willian,Fulham,160,519,671,73,63,46.0,2943,71,28,35,26,2023-2024,premier-league
joe willock,Newcastle Utd,42,107,80,18,18,38.9,490,5,5,14,6,2023-2024,premier-league
callum wilson,Newcastle Utd,11,132,168,77,32,43.8,322,8,13,47,35,2023-2024,premier-league
harry wilson,Fulham,118,352,371,53,34,44.1,1513,25,17,32,12,2023-2024,premier-league
yoane wissa,Brentford,119,286,366,122,52,38.5,1387,33,20,58,20,2023-2024,premier-league
chris wood,Nott'ham Forest,80,311,237,92,17,35.3,477,10,7,50,21,2023-2024,premier-league
cauley woodrow,Luton Town,42,85,99,21,3,66.7,204,7,1,9,8,2023-2024,premier-league
joe worrall,Nott'ham Forest,138,72,8,7,0,,111,0,0,0,0,2023-2024,premier-league
yehor yarmoliuk,Brentford,81,172,162,20,27,63.0,461,7,2,17,10,2023-2024,premier-league
ryan yates,Nott'ham Forest,343,558,234,45,9,44.4,941,14,0,24,10,2023-2024,premier-league
ashley young,Everton,378,554,365,20,27,44.4,1490,24,5,16,13,2023-2024,premier-league
illia zabarnyi,Bournemouth,1129,978,70,17,13,69.2,4408,15,0,15,2,2023-2024,premier-league
nicolo zaniolo,Aston Villa,53,171,184,60,48,27.1,915,16,15,31,36,2023-2024,premier-league
anass zaroury,Burnley,12,39,37,4,6,33.3,91,2,0,3,2,2023-2024,premier-league
oleksandr zinchenko,Arsenal,335,885,519,28,14,50.0,2334,28,7,10,15,2023-2024,premier-league
kurt zouma,West Ham,798,626,34,28,3,66.7,2019,5,1,13,3,2023-2024,premier-league
martin degaard,Arsenal,244,926,1173,165,81,45.7,3514,83,37,53,58,2023-2024,premier-league
