Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
mergim vojvoda,Torino,302,627,389,39,22,54.5,1607,27,10,20,17,2022-2023,serie-a
cristian volpato,Roma,13,64,63,11,9,44.4,319,8,3,12,6,2022-2023,serie-a
lukas vorlicky,Atalanta,5,14,19,2,7,57.1,120,4,2,1,1,2022-2023,serie-a
aster vranckx,Milan,23,106,27,4,7,42.9,177,1,1,4,8,2022-2023,serie-a
stefan de vrij,Inter,709,681,35,24,5,80.0,2155,2,0,3,4,2022-2023,serie-a
walace,Udinese,649,1266,260,15,28,39.3,2966,32,0,39,29,2022-2023,serie-a
sebastian walukiewicz,Empoli,298,156,6,3,4,100.0,909,2,0,1,1,2022-2023,serie-a
georginio wijnaldum,Roma,37,151,90,30,21,52.4,507,11,5,11,7,2022-2023,serie-a
harry winks,Sampdoria,274,686,171,4,27,63.0,1576,20,0,25,15,2022-2023,serie-a
przemysaw wisniewski,Spezia,389,215,33,7,5,40.0,771,1,0,6,4,2022-2023,serie-a
gerard yepes,Sampdoria,20,90,19,2,1,0.0,106,3,1,3,1,2022-2023,serie-a
mattia zaccagni,Lazio,162,628,636,120,126,47.6,3560,62,42,49,35,2022-2023,serie-a
denis zakaria,Juventus,14,30,9,1,0,,104,3,0,1,1,2022-2023,serie-a
nicola zalewski,Roma,416,701,425,33,71,40.8,3029,56,21,29,14,2022-2023,serie-a
andrefrank zambo anguissa,Napoli,408,1519,758,88,71,46.5,3048,56,9,72,50,2022-2023,serie-a
luca zanimacchia,Cremonese,54,156,211,33,14,35.7,595,20,8,20,12,2022-2023,serie-a
nicolo zaniolo,Roma,36,153,165,45,47,21.3,839,27,10,39,35,2022-2023,serie-a
alessandro zanoli,Sampdoria,326,339,213,22,45,60.0,1661,23,10,15,9,2022-2023,serie-a
alessandro zanoli,Napoli,5,6,3,1,0,,45,1,1,0,0,2022-2023,serie-a
mattia zanotti,Inter,4,3,7,1,0,,13,1,0,1,0,2022-2023,serie-a
duvan zapata,Atalanta,32,252,319,93,45,44.4,752,20,21,53,45,2022-2023,serie-a
davide zappacosta,Atalanta,261,415,456,56,57,29.8,1893,39,18,26,14,2022-2023,serie-a
karim zedadka,Napoli,4,10,6,2,1,0.0,28,0,1,1,0,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,2,6,3,2,1,0.0,4,0,1,0,0,2022-2023,serie-a
marvin zeegelaar,Udinese,90,90,47,7,10,80.0,234,2,1,8,4,2022-2023,serie-a
alessio zerbin,Napoli,16,63,36,9,5,40.0,124,0,3,5,5,2022-2023,serie-a
piotr zielinski,Napoli,183,822,765,54,58,37.9,2485,75,9,27,15,2022-2023,serie-a
david zima,Torino,114,121,12,5,1,100.0,279,2,0,1,2,2022-2023,serie-a
joshua zirkzee,Bologna,21,177,185,33,37,43.2,407,16,5,36,25,2022-2023,serie-a
jeroen zoet,Spezia,140,1,0,0,1,100.0,277,0,0,0,0,2022-2023,serie-a
nadir zortea,Atalanta,45,50,60,7,21,47.6,267,7,2,6,2,2022-2023,serie-a
nadir zortea,Sassuolo,160,230,118,8,20,30.0,934,19,3,12,5,2022-2023,serie-a
petar zovko,Spezia,36,2,0,0,0,,44,0,0,0,0,2022-2023,serie-a
szymon zurkowski,Fiorentina,1,8,16,3,1,0.0,60,1,1,1,1,2022-2023,serie-a
szymon zurkowski,Spezia,45,80,46,4,11,72.7,268,4,2,14,3,2022-2023,serie-a
milan uric,Hellas Verona,62,314,270,60,6,33.3,211,5,3,26,15,2022-2023,serie-a
filip uricic,Sampdoria,145,488,380,34,70,44.3,1599,42,3,59,47,2022-2023,serie-a
