Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
abdukodir khusanov,Manchester City,205,211,31,1,2,0.0,435,1,0,2,1,2024-2025,premier-league
max kilman,West Ham,1317,962,113,32,22,72.7,3185,14,2,17,4,2024-2025,premier-league
joshua king,Fulham,12,31,46,10,8,50.0,138,4,0,1,6,2024-2025,premier-league
tom king,Wolves,1,0,0,0,0,,5,0,0,0,0,2024-2025,premier-league
antonin kinsky,Tottenham,234,3,0,0,0,,491,0,0,0,0,2024-2025,premier-league
jakub kiwior,Arsenal,281,494,72,5,5,60.0,1037,7,1,3,2,2024-2025,premier-league
justin kluivert,Bournemouth,99,366,641,134,87,41.4,2364,55,38,55,27,2024-2025,premier-league
ibrahima konate,Liverpool,928,1145,119,23,6,50.0,3603,15,0,8,2,2024-2025,premier-league
ezri konsa,Aston Villa,883,934,107,22,18,44.4,3008,15,2,17,10,2024-2025,premier-league
mateo kovacic,Manchester City,318,1199,627,17,41,53.7,3961,78,3,19,29,2024-2025,premier-league
caleb kporha,Crystal Palace,4,2,5,0,0,,36,1,0,0,2,2024-2025,premier-league
emil krafth,Newcastle Utd,100,73,28,4,1,0.0,175,6,0,2,2,2024-2025,premier-league
mohammed kudus,West Ham,171,536,612,127,208,44.2,2613,59,42,77,93,2024-2025,premier-league
dejan kulusevski,Tottenham,149,432,719,158,117,32.5,3208,67,40,77,74,2024-2025,premier-league
maxence lacroix,Crystal Palace,1184,672,85,45,14,57.1,2203,6,0,21,6,2024-2025,premier-league
adam lallana,Southampton,91,155,73,6,12,41.7,366,8,0,10,6,2024-2025,premier-league
tariq lamptey,Brighton,161,224,154,11,31,32.3,1034,17,3,11,5,2024-2025,premier-league
will lankshear,Tottenham,0,2,1,0,0,,0,0,0,2,0,2024-2025,premier-league
romeo lavia,Chelsea,109,319,71,1,16,62.5,567,9,0,3,7,2024-2025,premier-league
mario lemina,Wolves,324,378,119,18,16,62.5,1038,12,2,21,11,2024-2025,premier-league
bernd leno,Fulham,1466,13,0,0,0,,2233,0,0,0,0,2024-2025,premier-league
jefferson lerma,Crystal Palace,469,703,244,29,13,53.8,1100,11,0,15,18,2024-2025,premier-league
rico lewis,Manchester City,289,727,477,46,21,42.9,2155,41,8,20,19,2024-2025,premier-league
keane lewispotter,Brentford,504,625,505,74,101,40.6,3211,69,35,51,20,2024-2025,premier-league
myles lewisskelly,Arsenal,178,476,265,17,28,42.9,1663,26,7,13,9,2024-2025,premier-league
matthijs de ligt,Manchester Utd,828,731,56,29,4,50.0,2225,3,0,5,3,2024-2025,premier-league
pedro lima,Wolves,9,12,28,3,3,33.3,83,3,1,1,0,2024-2025,premier-league
victor lindelof,Manchester Utd,243,187,24,3,0,,553,4,0,1,1,2024-2025,premier-league
jesper lindstrm,Everton,127,206,303,40,43,18.6,780,19,7,31,24,2024-2025,premier-league
valentino livramento,Newcastle Utd,619,894,482,41,56,44.6,3316,42,13,32,39,2024-2025,premier-league
sean longstaff,Newcastle Utd,123,193,121,21,7,28.6,429,10,2,9,7,2024-2025,premier-league
sasa lukic,Fulham,332,843,331,21,17,47.1,2190,40,4,23,8,2024-2025,premier-league
joe lumley,Southampton,161,3,0,0,0,,296,0,0,0,0,2024-2025,premier-league
massimo luongo,Ipswich Town,34,33,20,2,0,,27,0,0,2,3,2024-2025,premier-league
ian maatsen,Aston Villa,247,334,348,47,29,44.8,1184,17,13,22,25,2024-2025,premier-league
alexis mac allister,Liverpool,284,960,637,60,42,38.1,2009,43,5,31,22,2024-2025,premier-league
james maddison,Tottenham,210,691,576,77,77,42.9,2279,39,20,23,25,2024-2025,premier-league
noni madueke,Chelsea,101,301,595,184,102,44.1,3485,50,93,52,25,2024-2025,premier-league
gabriel magalhaes,Arsenal,672,985,225,40,5,80.0,2669,22,0,9,2,2024-2025,premier-league
edmondparis maghoma,Brentford,18,58,27,4,4,75.0,221,3,1,2,0,2024-2025,premier-league
harry maguire,Manchester Utd,652,616,76,44,5,40.0,2056,9,3,10,2,2024-2025,premier-league
kobbie mainoo,Manchester Utd,197,587,287,36,50,46.0,1222,17,10,36,36,2024-2025,premier-league
tyrell malacia,Manchester Utd,20,27,15,0,1,100.0,118,2,0,1,2,2024-2025,premier-league
donyell malen,Aston Villa,9,33,94,25,11,36.4,370,7,7,8,7,2024-2025,premier-league
mateus mane,Wolves,0,6,0,0,0,,7,0,0,0,0,2024-2025,premier-league
orel mangala,Everton,133,335,157,13,24,58.3,576,6,3,12,12,2024-2025,premier-league
ryan manning,Southampton,260,397,321,22,36,30.6,982,13,4,17,5,2024-2025,premier-league
solly march,Brighton,12,33,73,7,4,25.0,167,2,3,3,1,2024-2025,premier-league
omar marmoush,Manchester City,34,152,326,68,46,43.5,960,20,15,45,19,2024-2025,premier-league
gabriel martinelli,Arsenal,102,247,660,182,109,30.3,2620,33,64,50,38,2024-2025,premier-league
emiliano martinez,Aston Villa,1429,20,0,0,1,100.0,2936,0,0,1,0,2024-2025,premier-league
lisandro martinez,Manchester Utd,713,697,125,18,7,85.7,3129,23,2,1,3,2024-2025,premier-league
pape matar sarr,Tottenham,274,699,302,28,30,36.7,1918,37,5,29,22,2024-2025,premier-league
jeanphilippe mateta,Crystal Palace,64,350,340,94,46,43.5,1048,22,10,72,45,2024-2025,premier-league
stephy mavididi,Leicester City,132,327,421,61,95,36.8,2355,40,27,39,35,2024-2025,premier-league
konstantinos mavropanos,West Ham,806,671,63,24,17,52.9,2292,10,1,12,0,2024-2025,premier-league
noussair mazraoui,Manchester Utd,839,976,349,30,48,54.2,2884,32,3,25,17,2024-2025,premier-league
bryan mbeumo,Brentford,246,567,998,168,111,46.8,3519,69,75,106,47,2024-2025,premier-league
james mcatee,Manchester City,17,62,90,21,7,28.6,211,6,1,5,1,2024-2025,premier-league
kasey mcateer,Leicester City,76,141,169,30,25,24.0,575,11,9,20,16,2024-2025,premier-league
alex mccarthy,Southampton,173,0,0,0,0,,276,0,0,0,0,2024-2025,premier-league
john mcginn,Aston Villa,164,558,361,58,47,42.6,1270,17,7,37,29,2024-2025,premier-league
dwight mcneil,Everton,73,328,368,25,45,53.3,1162,34,5,26,33,2024-2025,premier-league
scott mctominay,Manchester Utd,3,8,3,1,1,0.0,44,0,0,1,1,2024-2025,premier-league
ben mee,Brentford,66,62,11,3,0,,274,1,1,0,0,2024-2025,premier-league
jayden meghoma,Brentford,2,0,1,0,0,,0,0,0,0,0,2024-2025,premier-league
mikel merino,Arsenal,140,330,323,79,23,39.1,747,13,4,24,27,2024-2025,premier-league
shumaira mheuka,Chelsea,0,0,2,1,0,,0,0,0,0,0,2024-2025,premier-league
nikola milenkovic,Nott'ham Forest,775,552,89,64,1,100.0,1116,3,2,4,2,2024-2025,premier-league
lewis miley,Newcastle Utd,44,124,68,6,3,33.3,202,2,0,8,1,2024-2025,premier-league
james milner,Brighton,13,49,31,4,1,100.0,97,1,0,0,0,2024-2025,premier-league
tyrone mings,Aston Villa,405,346,47,17,3,66.7,1365,13,1,3,1,2024-2025,premier-league
yankuba minteh,Brighton,135,228,491,146,98,46.9,2105,24,67,53,28,2024-2025,premier-league
tyrick mitchell,Crystal Palace,622,671,475,43,38,42.1,1771,36,9,38,30,2024-2025,premier-league
kaoru mitoma,Brighton,155,468,782,164,131,39.7,3906,82,56,53,23,2024-2025,premier-league
jakub moder,Brighton,7,12,9,1,0,,62,3,0,0,0,2024-2025,premier-league
jeremy monga,Leicester City,9,16,27,5,7,28.6,157,2,3,5,2,2024-2025,premier-league
mikey moore,Tottenham,17,43,83,13,17,11.8,374,6,5,10,7,2024-2025,premier-league
morato,Nott'ham Forest,270,170,19,2,2,100.0,417,2,0,6,3,2024-2025,premier-league
alex moreno,Nott'ham Forest,210,202,158,8,21,38.1,864,16,4,13,6,2024-2025,premier-league
sam morsy,Ipswich Town,498,953,248,6,29,58.6,2101,24,3,17,13,2024-2025,premier-league
yerson mosquera,Wolves,170,115,12,7,0,,322,1,0,4,1,2024-2025,premier-league
mason mount,Manchester Utd,45,161,137,31,10,10.0,490,11,2,16,9,2024-2025,premier-league
divin mubama,Manchester City,0,2,3,1,0,,0,0,0,0,1,2024-2025,premier-league
mykhailo mudryk,Chelsea,12,15,38,6,8,37.5,227,8,0,3,7,2024-2025,premier-league
marshall munetsi,Wolves,58,182,128,36,11,27.3,215,4,4,32,12,2024-2025,premier-league
rodrigo muniz,Fulham,27,161,127,55,18,33.3,187,4,3,47,24,2024-2025,premier-league
daniel munoz,Crystal Palace,568,826,637,107,56,37.5,1797,40,18,55,20,2024-2025,premier-league
arijanet muric,Ipswich Town,672,18,0,0,0,,1178,0,0,3,1,2024-2025,premier-league
murillo,Nott'ham Forest,989,840,105,24,37,73.0,2531,25,1,19,10,2024-2025,premier-league
jacob murphy,Newcastle Utd,188,474,622,92,69,50.7,2339,40,27,32,37,2024-2025,premier-league
vitaliy mykolenko,Everton,525,713,452,32,20,40.0,1506,28,1,23,11,2024-2025,premier-league
iliman ndiaye,Everton,219,451,464,83,143,47.6,2367,44,32,55,44,2024-2025,premier-league
wilfred ndidi,Leicester City,461,699,253,61,33,39.4,1101,23,2,37,33,2024-2025,premier-league
kosta nedeljkovic,Aston Villa,15,32,19,0,2,50.0,33,0,0,1,0,2024-2025,premier-league
reiss nelson,Arsenal,1,1,0,0,0,,4,0,0,0,0,2024-2025,premier-league
reiss nelson,Fulham,30,110,212,35,35,37.1,960,25,21,14,8,2024-2025,premier-league
neto,Bournemouth,70,0,0,0,0,,99,0,0,0,0,2024-2025,premier-league
pedro neto,Chelsea,100,336,735,116,104,32.7,3342,57,45,45,30,2024-2025,premier-league
eddie nketiah,Crystal Palace,47,176,198,67,31,35.5,878,25,14,34,17,2024-2025,premier-league
christopher nkunku,Chelsea,52,183,217,52,27,37.0,628,16,13,18,17,2024-2025,premier-league
gustavo nunes,Brentford,4,1,2,1,0,,11,0,1,1,0,2024-2025,premier-league
matheus nunes,Manchester City,251,560,614,62,41,46.3,2315,37,24,32,13,2024-2025,premier-league
darwin nunez,Liverpool,45,122,210,74,23,34.8,568,19,12,24,21,2024-2025,premier-league
ethan nwaneri,Arsenal,44,167,339,44,62,59.7,1329,25,17,23,17,2024-2025,premier-league
christian nrgaard,Brentford,613,855,350,57,14,50.0,1391,16,4,34,20,2024-2025,premier-league
jake obrien,Everton,374,390,139,22,10,40.0,906,6,2,5,5,2024-2025,premier-league
matt oriley,Brighton,80,232,215,47,13,61.5,544,12,8,19,4,2024-2025,premier-league
dara oshea,Ipswich Town,1169,730,129,51,2,50.0,2069,2,0,12,4,2024-2025,premier-league
chidozie obimartin,Manchester Utd,6,21,20,9,3,33.3,50,0,1,5,1,2024-2025,premier-league
wilson odobert,Tottenham,46,142,197,35,32,37.5,1146,25,18,21,17,2024-2025,premier-league
chiedozie ogbene,Ipswich Town,11,19,40,6,7,14.3,139,2,2,4,2,2024-2025,premier-league
caleb okoli,Leicester City,451,325,35,10,0,,1106,6,0,10,2,2024-2025,premier-league
robin olsen,Aston Villa,109,1,0,0,0,,132,0,0,0,0,2024-2025,premier-league
amadou onana,Aston Villa,269,586,159,23,20,70.0,1577,25,1,11,9,2024-2025,premier-league
andre onana,Manchester Utd,1350,22,0,0,1,100.0,2676,0,0,1,0,2024-2025,premier-league
paul onuachu,Southampton,45,235,163,67,26,30.8,248,5,2,50,36,2024-2025,premier-league
frank onyeka,Brentford,1,5,4,0,0,,14,0,0,2,1,2024-2025,premier-league
lewis orford,West Ham,8,28,7,2,0,,27,0,0,1,0,2024-2025,premier-league
stefan ortega,Manchester City,489,3,0,0,0,,864,0,0,0,0,2024-2025,premier-league
william osula,Newcastle Utd,4,21,32,8,6,50.0,126,1,2,7,6,2024-2025,premier-league
dango ouattara,Bournemouth,165,316,497,128,82,47.6,1777,35,38,63,32,2024-2025,premier-league
nico oreilly,Manchester City,71,223,130,18,15,60.0,575,15,0,14,15,2024-2025,premier-league
alex palmer,Ipswich Town,461,10,0,0,0,,750,0,0,2,0,2024-2025,premier-league
cole palmer,Chelsea,150,824,901,144,113,45.1,3804,76,41,71,37,2024-2025,premier-league
emerson palmieri,West Ham,422,559,359,28,30,33.3,1737,25,9,24,7,2024-2025,premier-league
lucas paqueta,West Ham,367,989,454,59,47,44.7,1416,34,2,54,51,2024-2025,premier-league
thomas partey,Arsenal,457,1214,534,33,35,68.6,3691,42,3,24,17,2024-2025,premier-league
nathan patterson,Everton,52,90,75,5,12,75.0,216,5,2,4,2,2024-2025,premier-league
andreas pereira,Fulham,169,466,531,46,30,46.7,1341,38,9,29,22,2024-2025,premier-league
ricardo pereira,Leicester City,90,166,41,5,9,66.7,186,3,2,3,1,2024-2025,premier-league
kalvin phillips,Ipswich Town,223,398,122,5,12,41.7,569,5,0,25,10,2024-2025,premier-league
jaden philogene bidace,Aston Villa,27,54,66,14,15,26.7,239,5,7,7,3,2024-2025,premier-league
jaden philogene bidace,Ipswich Town,53,68,101,18,18,27.8,305,3,5,11,10,2024-2025,premier-league
jordan pickford,Everton,1640,69,0,0,0,,3568,0,0,2,0,2024-2025,premier-league
ethan pinnock,Brentford,783,457,109,24,9,33.3,1633,4,0,2,4,2024-2025,premier-league
daniel podence,Wolves,2,11,7,0,2,100.0,43,1,0,0,0,2024-2025,premier-league
alfie pond,Wolves,0,1,0,0,0,,2,0,0,0,0,2024-2025,premier-league
nick pope,Newcastle Utd,857,15,0,0,0,,1708,0,0,0,1,2024-2025,premier-league
pedro porro,Tottenham,675,812,763,32,40,35.0,2841,43,5,25,18,2024-2025,premier-league
jarell quansah,Liverpool,245,189,30,6,3,33.3,709,4,1,5,2,2024-2025,premier-league
hakon rafn valdimarsson,Brentford,71,1,0,0,0,,80,0,0,0,0,2024-2025,premier-league
aaron ramsdale,Southampton,1286,32,0,0,0,,2349,0,0,3,0,2024-2025,premier-league
jacob ramsey,Aston Villa,146,272,359,74,46,54.3,1766,31,21,42,23,2024-2025,premier-league
marcus rashford,Manchester Utd,35,189,222,34,39,23.1,728,19,12,14,6,2024-2025,premier-league
marcus rashford,Aston Villa,14,58,159,30,22,40.9,471,10,15,8,1,2024-2025,premier-league
david raya,Arsenal,1388,92,0,0,1,100.0,2729,0,0,1,0,2024-2025,premier-league
harrison reed,Fulham,11,28,40,5,2,0.0,27,1,0,2,2,2024-2025,premier-league
remy reesdottin,Bournemouth,0,0,0,0,0,,0,0,0,0,0,2024-2025,premier-league
sergio reguilon,Tottenham,57,73,38,3,6,33.3,233,2,1,2,1,2024-2025,premier-league
vitor reis,Manchester City,2,1,0,0,1,100.0,0,0,0,0,0,2024-2025,premier-league
chadi riad,Crystal Palace,41,49,1,0,0,,232,0,0,1,0,2024-2025,premier-league
declan rice,Arsenal,325,909,733,81,29,48.3,3394,58,16,36,32,2024-2025,premier-league
chris richards,Crystal Palace,611,439,74,19,6,16.7,964,5,0,5,5,2024-2025,premier-league
richarlison,Tottenham,21,89,64,29,16,6.3,168,8,3,9,8,2024-2025,premier-league
andrew robertson,Liverpool,539,940,620,53,18,38.9,2848,52,6,25,13,2024-2025,premier-league
antonee robinson,Fulham,828,942,788,70,83,45.8,4230,61,30,44,20,2024-2025,premier-league
jay robinson,Southampton,15,18,22,5,11,54.5,92,2,1,1,6,2024-2025,premier-league
rodri,Manchester City,14,37,24,0,1,0.0,82,2,0,0,0,2024-2025,premier-league
guido rodriguez,West Ham,223,423,64,5,6,50.0,481,5,2,4,7,2024-2025,premier-league
mads roerslev,Brentford,234,268,146,20,19,36.8,858,13,0,9,6,2024-2025,premier-league
morgan rogers,Aston Villa,200,592,597,142,160,41.3,3232,68,33,114,74,2024-2025,premier-league
cristian romero,Tottenham,594,720,74,23,4,25.0,2893,18,0,10,5,2024-2025,premier-league
georginio rutter,Brighton,83,246,326,79,71,38.0,1405,36,16,45,37,2024-2025,premier-league
jose sa,Wolves,976,10,0,0,8,100.0,2483,0,0,1,0,2024-2025,premier-league
bukayo saka,Arsenal,57,216,715,162,90,45.6,2460,32,51,34,40,2024-2025,premier-league
mohamed salah,Liverpool,97,500,1119,356,137,42.3,3695,59,126,116,67,2024-2025,premier-league
william saliba,Arsenal,1127,1571,142,18,19,63.2,4154,17,1,19,8,2024-2025,premier-league
robert sanchez,Chelsea,1311,12,0,0,0,,2852,0,0,0,0,2024-2025,premier-league
jadon sancho,Chelsea,117,283,585,121,97,46.4,2435,35,57,30,21,2024-2025,premier-league
ibrahim sangare,Nott'ham Forest,110,247,52,7,1,0.0,283,2,0,5,4,2024-2025,premier-league
pablo sarabia,Wolves,58,271,226,24,15,40.0,731,15,0,22,14,2024-2025,premier-league
jeremy sarmiento,Brighton,0,6,2,0,0,,10,0,0,1,0,2024-2025,premier-league
ismaila sarr,Crystal Palace,180,411,511,135,61,27.9,2108,47,28,70,43,2024-2025,premier-league
savio,Manchester City,55,286,774,154,113,46.0,3559,45,75,42,38,2024-2025,premier-league
oliver scarles,West Ham,159,179,133,9,7,28.6,483,9,2,12,3,2024-2025,premier-league
dane scarlett,Tottenham,3,5,1,1,0,,33,0,0,0,1,2024-2025,premier-league
kevin schade,Brentford,154,238,507,146,89,33.7,1357,28,38,60,36,2024-2025,premier-league
fabian schar,Newcastle Utd,1178,991,162,42,13,61.5,3744,27,2,12,6,2024-2025,premier-league
jeffrey schlupp,Crystal Palace,9,31,41,6,1,100.0,67,1,1,7,0,2024-2025,premier-league
alex scott,Bournemouth,90,257,144,18,26,23.1,663,10,3,23,8,2024-2025,premier-league
matz sels,Nott'ham Forest,1082,20,0,0,0,,1697,1,1,0,0,2024-2025,premier-league
nelson semedo,Wolves,483,788,467,27,71,45.1,2688,41,10,42,21,2024-2025,premier-league
antoine semenyo,Bournemouth,206,573,909,191,135,51.1,3581,69,67,84,77,2024-2025,premier-league
marcos senesi,Bournemouth,391,427,82,16,10,60.0,1677,16,0,7,6,2024-2025,premier-league
ryan sessegnon,Fulham,88,131,149,45,21,38.1,549,14,10,19,8,2024-2025,premier-league
luke shaw,Manchester Utd,128,149,42,4,1,0.0,548,8,0,2,0,2024-2025,premier-league
zain silcottduberry,Bournemouth,1,0,2,0,0,,6,0,0,0,0,2024-2025,premier-league
bernardo silva,Manchester City,355,843,876,141,61,45.9,4045,65,32,25,34,2024-2025,premier-league
jota silva,Nott'ham Forest,83,104,181,46,34,29.4,632,13,9,24,12,2024-2025,premier-league
eric da silva moreira,Nott'ham Forest,7,4,2,0,1,0.0,11,0,0,1,0,2024-2025,premier-league
jahmai simpsonpusey,Manchester City,61,59,3,1,1,0.0,190,0,0,1,0,2024-2025,premier-league
luis sinisterra,Bournemouth,18,41,96,23,20,40.0,393,6,10,6,3,2024-2025,premier-league
oliver skipp,Leicester City,141,383,92,9,12,58.3,644,7,3,12,7,2024-2025,premier-league
william smallbone,Southampton,83,213,139,17,6,66.7,397,9,1,12,6,2024-2025,premier-league
adam smith,Bournemouth,240,394,197,8,16,37.5,711,18,1,13,7,2024-2025,premier-league
emile smith rowe,Fulham,166,591,476,60,35,45.7,1932,40,12,36,18,2024-2025,premier-league
dominic solanke,Tottenham,74,299,288,112,51,33.3,848,23,14,69,51,2024-2025,premier-league
carlos soler,West Ham,180,409,210,26,18,44.4,783,17,4,14,14,2024-2025,premier-league
julio soler,Bournemouth,3,6,8,0,0,,8,0,0,1,0,2024-2025,premier-league
ramon sosa,Nott'ham Forest,36,48,77,15,13,61.5,333,7,5,6,5,2024-2025,premier-league
tomas soucek,West Ham,355,626,303,102,12,50.0,559,12,3,20,15,2024-2025,premier-league
boubakary soumare,Leicester City,386,903,166,18,45,60.0,2011,19,4,24,22,2024-2025,premier-league
djed spence,Tottenham,500,641,309,25,76,50.0,2481,44,7,28,33,2024-2025,premier-league
jay stansfield,Fulham,0,0,0,0,0,,0,0,0,0,0,2024-2025,premier-league
jason steele,Brighton,114,0,0,0,0,,151,0,0,0,0,2024-2025,premier-league
jack stephens,Southampton,461,543,97,11,4,0.0,1407,12,1,3,3,2024-2025,premier-league
raheem sterling,Arsenal,10,58,209,38,30,33.3,750,11,15,13,14,2024-2025,premier-league
ross stewart,Southampton,25,55,62,15,5,60.0,81,0,4,7,9,2024-2025,premier-league
jakub stolarczyk,Leicester City,406,6,0,0,0,,595,0,0,1,0,2024-2025,premier-league
john stones,Manchester City,142,234,68,4,2,100.0,1183,14,0,2,0,2024-2025,premier-league
jrgen strand larsen,Wolves,85,348,304,108,20,40.0,464,14,9,90,34,2024-2025,premier-league
yukinari sugawara,Southampton,327,410,334,29,20,45.0,1384,16,7,18,5,2024-2025,premier-league
kamaldeen sulemana,Southampton,92,219,301,59,103,37.9,1620,37,28,50,25,2024-2025,premier-league
crysencio summerville,West Ham,47,147,181,38,39,33.3,762,15,13,20,16,2024-2025,premier-league
sammie szmodics,Ipswich Town,80,125,119,33,12,33.3,407,8,7,24,17,2024-2025,premier-league
dominik szoboszlai,Liverpool,220,761,626,104,41,51.2,2372,49,18,37,23,2024-2025,premier-league
matt targett,Newcastle Utd,3,8,6,0,0,,6,0,0,0,0,2024-2025,premier-league
james tarkowski,Everton,974,635,106,57,7,71.4,1943,10,0,13,7,2024-2025,premier-league
marcus tavernier,Bournemouth,135,468,622,58,65,43.1,2068,51,9,46,47,2024-2025,premier-league
charlie taylor,Southampton,121,120,39,2,2,100.0,187,3,0,1,1,2024-2025,premier-league
jack taylor,Ipswich Town,161,281,103,8,11,36.4,791,10,1,10,6,2024-2025,premier-league
mathys tel,Tottenham,58,150,217,40,53,28.3,805,23,11,28,15,2024-2025,premier-league
kenny tete,Fulham,402,484,329,37,20,45.0,1336,21,7,17,10,2024-2025,premier-league
thiago,Brentford,15,34,36,4,5,60.0,53,3,1,6,2,2024-2025,premier-league
luke thomas,Leicester City,294,366,120,8,6,50.0,585,8,2,12,4,2024-2025,premier-league
youri tielemans,Aston Villa,479,1366,565,45,61,50.8,2551,26,9,31,29,2024-2025,premier-league
kieran tierney,Arsenal,36,72,91,6,4,50.0,253,6,1,3,0,2024-2025,premier-league
jurrien timber,Arsenal,304,859,505,66,53,45.3,2076,27,11,33,24,2024-2025,premier-league
jeanclair todibo,West Ham,716,543,47,11,16,56.3,1602,5,0,14,11,2024-2025,premier-league
harry toffolo,Nott'ham Forest,32,22,34,2,0,,23,0,0,0,0,2024-2025,premier-league
takehiro tomiyasu,Arsenal,4,1,2,1,0,,5,0,0,0,0,2024-2025,premier-league
sandro tonali,Newcastle Utd,406,991,450,45,37,54.1,2334,40,6,30,23,2024-2025,premier-league
pau torres,Aston Villa,701,726,97,17,17,88.2,4176,27,0,6,5,2024-2025,premier-league
conor townsend,Ipswich Town,87,50,38,5,0,,136,2,0,2,2,2024-2025,premier-league
adama traore,Fulham,83,285,455,91,97,49.5,2486,45,33,37,25,2024-2025,premier-league
boubacar traore,Wolves,0,2,0,0,0,,0,0,0,0,0,2024-2025,premier-league
mark travers,Bournemouth,159,3,0,0,0,,188,0,0,0,0,2024-2025,premier-league
ryan trevitt,Brentford,2,4,1,0,0,,2,0,0,0,0,2024-2025,premier-league
kieran trippier,Newcastle Utd,375,616,406,13,8,50.0,1224,14,4,11,8,2024-2025,premier-league
leandro trossard,Arsenal,135,399,762,158,86,44.2,2218,55,30,66,52,2024-2025,premier-league
kostas tsimikas,Liverpool,190,327,229,13,12,41.7,790,8,2,6,4,2024-2025,premier-league
axel tuanzebe,Ipswich Town,407,426,145,8,10,40.0,826,7,1,11,1,2024-2025,premier-league
destiny udogie,Tottenham,394,609,389,49,32,40.6,2352,40,12,37,19,2024-2025,premier-league
manuel ugarte ribeiro,Manchester Utd,331,639,211,16,32,56.3,1347,16,1,32,25,2024-2025,premier-league
lesley ugochukwu,Southampton,215,501,169,24,28,67.9,1229,15,6,12,13,2024-2025,premier-league
enes unal,Bournemouth,14,63,95,26,12,8.3,95,3,1,17,13,2024-2025,premier-league
virgil van dijk,Liverpool,1317,1827,166,48,5,60.0,4846,24,3,10,5,2024-2025,premier-league
jamie vardy,Leicester City,61,272,260,111,23,47.8,717,13,16,34,14,2024-2025,premier-league
renato veiga,Chelsea,61,82,27,3,5,60.0,144,5,1,1,0,2024-2025,premier-league
joel veltman,Brighton,332,558,253,10,15,26.7,1521,25,3,19,7,2024-2025,premier-league
micky van de ven,Tottenham,460,408,36,9,8,50.0,1407,10,1,5,5,2024-2025,premier-league
bart verbruggen,Brighton,1392,14,0,0,2,100.0,1804,1,1,2,0,2024-2025,premier-league
jannik vestergaard,Leicester City,572,497,28,10,4,100.0,1458,3,0,2,0,2024-2025,premier-league
guglielmo vicario,Tottenham,910,18,0,0,1,100.0,1700,0,0,0,0,2024-2025,premier-league
carlos vinicius,Fulham,1,3,3,2,1,100.0,11,0,1,1,0,2024-2025,premier-league
kyle walker,Manchester City,197,473,228,5,6,50.0,1106,13,0,9,2,2024-2025,premier-league
kyle walkerpeters,Southampton,615,884,540,59,92,41.3,4373,72,24,32,39,2024-2025,premier-league
christian walton,Ipswich Town,271,1,0,0,0,,384,0,0,0,0,2024-2025,premier-league
aaron wanbissaka,West Ham,682,969,637,48,122,52.5,3661,65,15,35,22,2024-2025,premier-league
danny ward,Leicester City,55,0,0,0,1,0.0,107,0,0,0,0,2024-2025,premier-league
joel ward,Crystal Palace,17,15,1,0,1,0.0,15,0,0,0,0,2024-2025,premier-league
james wardprowse,West Ham,180,513,158,11,5,40.0,845,16,0,3,6,2024-2025,premier-league
james wardprowse,Nott'ham Forest,49,115,45,1,0,,170,3,0,3,3,2024-2025,premier-league
ollie watkins,Aston Villa,50,248,407,168,41,24.4,1125,21,38,60,50,2024-2025,premier-league
adam webster,Brighton,389,399,43,15,3,33.3,1475,6,0,5,1,2024-2025,premier-league
danny welbeck,Brighton,58,318,356,102,37,35.1,890,23,8,49,28,2024-2025,premier-league
welington,Southampton,113,102,64,3,9,55.6,197,4,1,9,4,2024-2025,premier-league
timo werner,Tottenham,24,78,203,33,19,52.6,1062,24,18,14,6,2024-2025,premier-league
adam wharton,Crystal Palace,204,463,212,11,10,20.0,1078,23,2,17,13,2024-2025,premier-league
ben white,Arsenal,214,367,238,28,6,0.0,953,16,4,10,6,2024-2025,premier-league
mats wieffer,Brighton,223,450,206,22,15,46.7,1051,20,1,19,9,2024-2025,premier-league
neco williams,Nott'ham Forest,558,574,453,45,46,39.1,2169,28,16,36,21,2024-2025,premier-league
willian,Fulham,18,83,134,7,7,14.3,503,10,2,3,1,2024-2025,premier-league
joe willock,Newcastle Utd,74,231,239,55,35,34.3,1034,28,16,37,23,2024-2025,premier-league
callum wilson,Newcastle Utd,5,55,38,19,7,14.3,105,4,5,16,12,2024-2025,premier-league
harry wilson,Fulham,81,203,324,63,24,37.5,864,18,11,19,6,2024-2025,premier-league
harry winks,Leicester City,275,746,151,1,12,25.0,1522,13,0,13,8,2024-2025,premier-league
ben winterburn,Bournemouth,2,5,2,1,0,,40,0,1,0,0,2024-2025,premier-league
yoane wissa,Brentford,136,376,432,163,49,30.6,1662,26,34,77,35,2024-2025,premier-league
chris wood,Nott'ham Forest,89,361,322,105,13,30.8,506,11,5,75,28,2024-2025,premier-league
nathan woodgordon,Southampton,282,255,28,3,6,66.7,535,6,0,5,1,2024-2025,premier-league
luke woolfenden,Ipswich Town,407,278,9,3,0,,1249,3,0,4,0,2024-2025,premier-league
yehor yarmoliuk,Brentford,277,501,203,15,27,48.1,908,19,3,26,21,2024-2025,premier-league
ryan yates,Nott'ham Forest,276,510,266,41,18,50.0,934,18,1,24,18,2024-2025,premier-league
leny yoro,Manchester Utd,413,414,70,13,4,50.0,1765,13,1,3,4,2024-2025,premier-league
