Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
yunis abdelhamid,Reims,1987,37,37,3330,1,2,6,0,40,215,10,2022-2023,ligue-1
himad abdelli,Angers,1999,30,24,2137,2,2,3,0,58,151,111,2022-2023,ligue-1
salis abdul samed,Lens,2000,33,33,2894,1,1,6,1,33,165,44,2022-2023,ligue-1
laurent abergel,Lorient,1993,29,28,2342,0,1,7,1,13,143,14,2022-2023,ligue-1
matthis abline,Auxerre,2003,19,8,806,2,1,1,0,14,8,49,2022-2023,ligue-1
matthis abline,Rennes,2003,11,0,107,1,0,0,0,4,2,11,2022-2023,ligue-1
zakaria aboukhlal,Toulouse,2000,37,28,2473,10,5,4,0,100,72,276,2022-2023,ligue-1
mohamed achi,Nantes,2002,2,0,36,0,0,0,0,2,3,1,2022-2023,ligue-1
martin adeline,Reims,2003,5,0,107,0,0,2,0,1,3,1,2022-2023,ligue-1
emmanuel agbadou,Reims,1997,29,27,2388,0,3,5,3,15,131,8,2022-2023,ligue-1
lucien agoume,Troyes,2002,15,14,1094,0,1,5,0,9,93,10,2022-2023,ligue-1
ruben aguilar,Monaco,1993,20,14,1172,0,0,3,0,29,102,78,2022-2023,ligue-1
amar ahmed,Troyes,2004,1,0,20,0,0,0,0,0,1,2,2022-2023,ligue-1
jeaneudes aholou,Strasbourg,1994,30,16,1300,3,1,4,1,25,50,37,2022-2023,ligue-1
ludovic ajorque,Strasbourg,1994,13,9,771,1,0,1,0,2,13,55,2022-2023,ligue-1
maghnes akliouche,Monaco,2002,11,5,402,0,0,3,0,9,16,42,2022-2023,ligue-1
dogan alemdar,Rennes,2002,6,4,406,0,0,1,0,0,0,0,2022-2023,ligue-1
jim allevinah,Clermont Foot,1995,36,25,2244,1,1,2,0,82,59,141,2022-2023,ligue-1
mickael alphonse,Ajaccio,1989,26,14,1361,0,0,2,1,30,51,34,2022-2023,ligue-1
ibrahim amadou,Angers,1993,7,4,424,0,0,2,0,0,5,5,2022-2023,ligue-1
ayoub amraoui,Nice,2004,7,3,294,0,0,1,0,6,13,18,2022-2023,ligue-1
benjamin andre,Lille,1990,34,33,2916,1,1,12,0,41,309,46,2022-2023,ligue-1
komnen andric,Clermont Foot,1995,34,16,1446,4,3,4,0,8,27,88,2022-2023,ligue-1
houssem aouar,Lyon,1998,16,6,526,1,1,2,0,12,37,36,2022-2023,ligue-1
adil aouchiche,Lorient,2002,11,1,250,0,0,0,0,16,23,20,2022-2023,ligue-1
dennis appiah,Nantes,1992,15,9,795,0,0,1,0,15,39,51,2022-2023,ligue-1
stredair appuah,Nantes,2004,5,0,66,0,0,0,0,7,3,10,2022-2023,ligue-1
tairyk arconte,Brest,2003,4,1,128,0,0,0,0,1,1,8,2022-2023,ligue-1
mohamed el arouch,Lyon,2004,1,0,2,0,0,0,0,1,1,0,2022-2023,ligue-1
lorenz assignon,Rennes,2000,12,2,261,0,1,3,0,10,11,13,2022-2023,ligue-1
youcef atal,Nice,1996,18,8,779,1,0,1,0,38,39,63,2022-2023,ligue-1
valentin atangana edoa,Reims,2005,7,2,174,0,0,0,0,5,5,6,2022-2023,ligue-1
mathias autret,Auxerre,1991,23,16,1290,2,2,0,0,20,77,58,2022-2023,ligue-1
cedric avinel,Ajaccio,1986,24,19,1794,1,0,2,1,3,31,1,2022-2023,ligue-1
loic bade,Rennes,2000,1,1,90,0,1,1,0,0,3,0,2022-2023,ligue-1
benoit badiashile,Monaco,2001,11,9,839,2,0,3,0,3,39,0,2022-2023,ligue-1
eric bailly,Marseille,1994,17,5,543,0,0,1,0,4,12,4,2022-2023,ligue-1
denys bain,Auxerre,1993,2,1,126,0,0,0,0,0,3,0,2022-2023,ligue-1
brandon baiye,Clermont Foot,2000,7,0,51,0,0,0,0,0,2,0,2022-2023,ligue-1
cedric bakambu,Marseille,1991,3,0,59,0,1,0,0,1,0,4,2022-2023,ligue-1
thierno balde,Troyes,2002,31,25,2153,0,1,1,0,66,60,118,2022-2023,ligue-1
carlos baleba,Lille,2004,19,5,478,0,0,3,1,16,33,12,2022-2023,ligue-1
leonardo balerdi,Marseille,1999,35,30,2639,0,1,9,1,15,97,19,2022-2023,ligue-1
folarin balogun,Reims,2001,37,34,2999,21,2,5,0,56,55,283,2022-2023,ligue-1
abdoulaye bamba,Angers,1990,21,12,1364,0,0,2,0,8,36,19,2022-2023,ligue-1
jonathan bamba,Lille,1996,34,32,2783,6,7,6,0,111,146,345,2022-2023,ligue-1
bradley barcola,Lyon,2002,26,15,1440,5,8,3,0,51,39,156,2022-2023,ligue-1
melvin bard,Nice,2000,33,28,2456,0,0,6,0,61,96,126,2022-2023,ligue-1
ross barkley,Nice,1993,27,9,960,4,2,1,0,30,48,46,2022-2023,ligue-1
mickael barreto,Ajaccio,1991,20,15,1325,1,1,1,0,26,87,53,2022-2023,ligue-1
cyrille bayala,Ajaccio,1996,33,25,2009,1,1,3,1,46,66,109,2022-2023,ligue-1
yanis begraoui,Toulouse,2001,3,1,65,0,0,0,0,1,3,3,2022-2023,ligue-1
alexis beka beka,Nice,2001,14,7,545,0,0,2,0,13,25,23,2022-2023,ligue-1
jeremie bela,Clermont Foot,1993,19,7,743,1,1,0,0,22,24,54,2022-2023,ligue-1
reda belahyane,Nice,2004,4,1,182,0,0,0,0,3,10,1,2022-2023,ligue-1
youcef belaili,Ajaccio,1992,17,15,1150,6,3,2,0,32,55,68,2022-2023,ligue-1
youcef belaili,Brest,1992,6,4,356,0,2,3,0,16,14,31,2022-2023,ligue-1
haris belkebla,Brest,1994,38,30,2656,2,0,3,0,19,129,37,2022-2023,ligue-1
jeanricner bellegarde,Strasbourg,1998,30,29,2419,2,6,5,0,104,153,110,2022-2023,ligue-1
jeanuel belocian,Rennes,2005,8,6,506,0,0,1,0,8,21,21,2022-2023,ligue-1
eliesse ben seghir,Monaco,2005,19,13,1052,4,1,1,0,31,55,93,2022-2023,ligue-1
salim ben seghir,Marseille,2003,1,0,4,0,0,0,0,0,0,0,2022-2023,ligue-1
wissam ben yedder,Monaco,1990,32,28,2114,19,6,4,0,48,75,198,2022-2023,ligue-1
nabil bentaleb,Angers,1994,30,29,2489,4,4,7,1,46,176,28,2022-2023,ligue-1
patrick berg,Lens,1997,3,0,25,0,0,0,0,0,3,4,2022-2023,ligue-1
mitchell van bergen,Reims,1999,28,6,905,0,1,1,0,51,21,89,2022-2023,ligue-1
quentin bernard,Auxerre,1989,7,7,630,0,1,0,0,4,27,14,2022-2023,ligue-1
paul bernardoni,Angers,1997,27,27,2430,0,0,0,0,0,0,0,2022-2023,ligue-1
juan bernat,Paris S-G,1993,28,18,1648,1,4,1,0,24,38,143,2022-2023,ligue-1
jason berthomier,Clermont Foot,1990,2,0,23,0,0,0,0,0,1,2,2022-2023,ligue-1
el bilal toure,Reims,2001,3,1,91,0,0,0,0,0,1,1,2022-2023,ligue-1
jeanclaude billong,Clermont Foot,1993,1,0,23,0,0,0,0,0,4,0,2022-2023,ligue-1
veljko birmancevic,Toulouse,1998,25,2,444,0,0,0,0,21,16,50,2022-2023,ligue-1
marco bizot,Brest,1991,37,37,3330,0,0,4,0,0,0,0,2022-2023,ligue-1
ruben blanco,Marseille,1995,6,6,495,0,0,0,0,0,0,0,2022-2023,ligue-1
ludovic blas,Nantes,1997,37,30,2813,7,5,6,0,122,147,248,2022-2023,ligue-1
miha blazic,Angers,1993,24,22,1979,2,0,4,0,0,64,0,2022-2023,ligue-1
joaquin blazquez,Brest,2001,1,1,90,0,0,0,0,0,0,0,2022-2023,ligue-1
myron boadu,Monaco,2001,12,3,295,3,0,0,0,5,3,21,2022-2023,ligue-1
jerome boateng,Lyon,1988,8,6,428,0,0,0,0,0,6,0,2022-2023,ligue-1
antonin bobichon,Angers,1995,3,0,18,0,0,0,0,2,4,8,2022-2023,ligue-1
quentin boisgard,Lorient,1997,5,1,184,1,0,1,0,7,11,15,2022-2023,ligue-1
neto borges,Clermont Foot,1996,33,33,2833,3,1,4,2,69,100,189,2022-2023,ligue-1
kenjivan boto,Auxerre,1996,2,2,180,0,0,0,0,4,2,10,2022-2023,ligue-1
kouame botue,Ajaccio,2002,8,2,229,0,0,0,0,4,4,16,2022-2023,ligue-1
badredine bouanani,Nice,2004,19,9,863,0,4,0,0,47,31,98,2022-2023,ligue-1
hicham boudaoui,Nice,1999,27,22,1875,1,2,5,0,39,110,55,2022-2023,ligue-1
franci bouebari,Strasbourg,2003,2,0,76,0,0,0,0,0,0,2,2022-2023,ligue-1
sofiane boufal,Angers,1993,13,9,834,4,3,3,1,49,56,94,2022-2023,ligue-1
ismael boura,Lens,2000,9,0,93,0,0,0,0,6,6,11,2022-2023,ligue-1
benjamin bourigeaud,Rennes,1994,37,37,3065,7,10,6,1,40,264,250,2022-2023,ligue-1
bilal brahimi,Nice,2000,26,5,800,3,2,0,0,41,16,100,2022-2023,ligue-1
lilian brassier,Brest,1999,36,35,3093,0,0,5,0,20,111,29,2022-2023,ligue-1
andreas bruus,Troyes,1999,27,18,1628,0,2,2,0,47,41,117,2022-2023,ligue-1
joe bryan,Nice,1993,6,2,177,0,0,3,0,2,8,16,2022-2023,ligue-1
adam buksa,Lens,1996,8,0,101,0,0,0,0,1,3,9,2022-2023,ligue-1
maxime busi,Reims,1999,21,11,1043,0,1,4,0,25,57,44,2022-2023,ligue-1
marcin buka,Nice,1999,2,2,180,0,0,0,0,0,0,0,2022-2023,ligue-1
remy cabella,Lille,1990,32,28,2525,7,10,3,0,113,230,242,2022-2023,ligue-1
jimmy cabot,Lens,1994,11,5,511,0,1,2,0,26,29,65,2022-2023,ligue-1
jens cajuste,Reims,1999,31,14,1530,3,1,8,1,46,109,40,2022-2023,ligue-1
duje caletacar,Marseille,1996,1,0,8,0,0,0,0,0,0,0,2022-2023,ligue-1
mahdi camara,Brest,1998,31,20,1820,2,0,4,1,32,80,44,2022-2023,ligue-1
mohamed camara,Monaco,2000,29,25,2194,0,3,6,1,28,135,19,2022-2023,ligue-1
ousmane camara,Auxerre,2001,3,0,24,0,0,1,0,2,2,1,2022-2023,ligue-1
ousmane camara,Angers,2003,9,6,521,0,0,2,0,3,16,0,2022-2023,ligue-1
axel camblan,Brest,2003,7,0,68,0,0,0,0,2,4,9,2022-2023,ligue-1
pierrick capelle,Angers,1987,26,15,1428,0,3,8,0,16,66,40,2022-2023,ligue-1
maxence caqueret,Lyon,2000,36,32,2767,4,7,2,0,46,183,114,2022-2023,ligue-1
irvin cardona,Brest,1997,10,1,233,0,0,0,0,3,4,14,2022-2023,ligue-1
igor carioca,Lorient,1996,7,5,456,0,0,2,1,8,22,23,2022-2023,ligue-1
matis carvalho,Montpellier,1999,2,1,136,0,0,0,0,0,0,0,2022-2023,ligue-1
jeancharles castelletto,Nantes,1995,32,30,2568,0,0,3,0,19,120,20,2022-2023,ligue-1
yoann cathline,Lorient,2002,23,11,1090,1,1,0,0,46,29,106,2022-2023,ligue-1
maximiliano caufriez,Clermont Foot,1997,26,25,2222,1,0,10,1,33,92,13,2022-2023,ligue-1
fabien centonze,Nantes,1996,23,19,1689,0,0,4,0,42,102,125,2022-2023,ligue-1
florian chabrolle,Ajaccio,1998,7,3,329,0,0,1,0,1,14,8,2022-2023,ligue-1
el chadaille bitshiabu,Paris S-G,2005,13,6,583,0,0,2,0,1,23,8,2022-2023,ligue-1
fares chaibi,Toulouse,2002,36,24,2340,5,5,2,0,71,101,212,2022-2023,ligue-1
muhammed cham,Clermont Foot,2000,38,23,1968,7,4,2,0,71,106,120,2022-2023,ligue-1
gaetan charbonnier,Auxerre,1988,6,3,254,1,0,1,0,2,11,18,2022-2023,ligue-1
brendan chardonnet,Brest,1994,30,27,2491,0,0,6,0,9,80,7,2022-2023,ligue-1
xavier chavalerin,Troyes,1991,34,25,2426,4,2,3,0,18,95,49,2022-2023,ligue-1
ivane chegra,Ajaccio,2004,6,1,193,0,0,0,0,7,7,5,2022-2023,ligue-1
rayan cherki,Lyon,2003,34,21,1872,4,6,3,0,133,144,260,2022-2023,ligue-1
ilyes cheti,Angers,1995,6,2,207,0,0,1,0,2,4,7,2022-2023,ligue-1
lucas chevalier,Lille,2001,32,32,2880,0,0,1,0,0,0,0,2022-2023,ligue-1
pedro chirivella,Nantes,1997,26,25,2028,0,1,1,0,15,172,22,2022-2023,ligue-1
joris chotard,Montpellier,2001,35,26,2461,0,6,4,0,8,105,28,2022-2023,ligue-1
yanis cimignani,Ajaccio,2002,8,3,279,0,0,0,0,3,0,17,2022-2023,ligue-1
souleymane cisse,Clermont Foot,2002,2,0,36,0,0,0,0,0,0,1,2022-2023,ligue-1
alexis claudemaurice,Nice,1998,2,1,64,0,0,0,0,0,2,1,2022-2023,ligue-1
alexis claudemaurice,Lens,1998,20,5,604,5,3,0,0,11,25,43,2022-2023,ligue-1
jonathan clauss,Marseille,1992,34,32,2590,2,9,1,0,83,121,240,2022-2023,ligue-1
marcus coco,Nantes,1996,26,6,641,1,0,2,0,23,26,56,2022-2023,ligue-1
alexandre coeff,Auxerre,1992,7,6,586,0,1,0,0,3,26,9,2022-2023,ligue-1
abdu conte,Troyes,1998,19,15,1315,1,2,0,0,32,56,91,2022-2023,ligue-1
sebastien corchia,Nantes,1990,22,6,786,0,1,3,0,21,29,65,2022-2023,ligue-1
david costa,Lens,2001,31,16,1407,1,3,2,0,61,117,133,2022-2023,ligue-1
logan costa,Toulouse,2001,6,4,415,0,0,0,0,5,18,0,2022-2023,ligue-1
nuno da costa,Auxerre,1991,33,23,2003,5,4,5,1,30,32,130,2022-2023,ligue-1
benoit costil,Auxerre,1987,19,19,1710,0,0,0,0,0,1,0,2022-2023,ligue-1
mathieu coutadeur,Ajaccio,1986,27,22,1947,0,0,2,0,20,110,22,2022-2023,ligue-1
nicolas cozza,Montpellier,1999,17,14,1277,2,1,3,0,20,48,34,2022-2023,ligue-1
damien da silva,Lyon,1988,7,3,338,0,0,2,0,2,18,1,2022-2023,ligue-1
andrea dacourt,Nice,2005,1,0,1,0,0,0,0,0,0,0,2022-2023,ligue-1
colin dagba,Strasbourg,1998,21,12,958,0,0,3,0,26,31,48,2022-2023,ligue-1
thijs dallinga,Toulouse,2000,36,28,2353,12,1,4,0,23,30,174,2022-2023,ligue-1
flavius daniliuc,Nice,2001,2,1,91,0,0,0,0,2,4,3,2022-2023,ligue-1
kevin danois,Auxerre,2004,1,0,2,0,0,0,0,0,0,0,2022-2023,ligue-1
kevin danso,Lens,1998,37,37,3232,1,2,7,1,34,163,2,2022-2023,ligue-1
dante,Nice,1983,37,37,3299,1,2,6,0,12,160,3,2022-2023,ligue-1
achraf dari,Brest,1999,18,15,1317,1,0,1,0,3,33,1,2022-2023,ligue-1
jonathan david,Lille,2000,37,36,3166,24,4,6,0,67,95,297,2022-2023,ligue-1
thibault de smet,Reims,1998,22,20,1758,0,1,2,0,39,89,89,2022-2023,ligue-1
brecht dejaegere,Toulouse,1991,30,25,1809,4,1,5,0,36,96,96,2022-2023,ligue-1
romain del castillo,Brest,1996,27,16,1422,6,6,2,0,47,75,125,2022-2023,ligue-1
thomas delaine,Strasbourg,1992,17,13,1069,0,2,3,0,38,21,92,2022-2023,ligue-1
sacha delaye,Montpellier,2002,3,0,20,1,0,0,0,1,1,0,2022-2023,ligue-1
andy delort,Nice,1991,14,9,781,6,1,0,0,7,19,48,2022-2023,ligue-1
andy delort,Nantes,1991,12,6,469,0,0,0,0,2,9,44,2022-2023,ligue-1
karamoko dembele,Brest,2003,15,0,179,0,0,0,0,7,5,26,2022-2023,ligue-1
moussa dembele,Lyon,1996,23,8,877,3,0,1,0,10,23,66,2022-2023,ligue-1
siriki dembele,Auxerre,1996,12,4,372,0,0,1,0,14,9,29,2022-2023,ligue-1
branco van den boomen,Toulouse,1995,35,32,2888,5,8,6,0,48,321,102,2022-2023,ligue-1
remy descamps,Nantes,1996,1,1,90,0,0,1,0,0,0,0,2022-2023,ligue-1
mikkel desler,Toulouse,1995,27,26,2257,1,2,5,1,59,136,127,2022-2023,ligue-1
mamadou diakhon,Reims,2005,2,0,21,0,0,0,0,1,0,1,2022-2023,ligue-1
bafode diakite,Lille,2001,33,29,2653,3,0,6,0,43,179,67,2022-2023,ligue-1
ibrahim diakite,Reims,2003,3,1,131,0,0,1,0,0,2,6,2022-2023,ligue-1
baila diallo,Clermont Foot,2001,6,0,89,0,0,0,0,3,1,9,2022-2023,ligue-1
habib diallo,Strasbourg,1995,37,32,2879,20,1,4,1,40,41,203,2022-2023,ligue-1
ismael diallo,Ajaccio,1997,28,25,2176,0,0,9,1,36,70,36,2022-2023,ligue-1
habib diarra,Strasbourg,2004,29,18,1626,3,2,4,0,68,52,89,2022-2023,ligue-1
moussa diarra,Toulouse,2000,23,12,1225,0,1,0,0,21,50,43,2022-2023,ligue-1
stephane diarra,Lorient,1998,28,14,1066,2,0,1,0,40,33,85,2022-2023,ligue-1
krepin diatta,Monaco,1999,31,22,2072,4,2,3,0,80,90,229,2022-2023,ligue-1
mory diaw,Clermont Foot,1993,37,37,3330,0,0,0,0,0,0,0,2022-2023,ligue-1
bamba dieng,Marseille,2000,10,1,194,1,0,1,0,5,1,23,2022-2023,ligue-1
bamba dieng,Lorient,2000,15,9,747,3,0,1,0,4,7,48,2022-2023,ligue-1
tristan dingome,Troyes,1991,8,0,99,0,0,0,0,1,6,4,2022-2023,ligue-1
sinaly diomande,Lyon,2001,24,22,1957,0,0,2,1,10,108,8,2022-2023,ligue-1
lois diony,Angers,1992,11,5,506,1,0,1,0,14,11,64,2022-2023,ligue-1
edan diop,Monaco,2004,7,1,223,1,0,0,0,8,17,29,2022-2023,ligue-1
sofiane diop,Nice,2000,22,14,1228,1,4,1,0,55,72,91,2022-2023,ligue-1
sofiane diop,Monaco,2000,1,1,65,1,0,0,0,5,2,10,2022-2023,ligue-1
yehvann diouf,Reims,1999,31,31,2790,0,0,2,0,0,1,0,2022-2023,ligue-1
axel disasi,Monaco,1998,38,37,3330,3,3,3,0,64,206,17,2022-2023,ligue-1
tiago djalo,Lille,2000,25,24,2017,2,0,7,0,9,70,4,2022-2023,ligue-1
alexander djiku,Strasbourg,1994,31,31,2677,1,2,8,1,4,136,4,2022-2023,ligue-1
moussa djitte,Ajaccio,1999,6,1,136,0,0,0,0,0,2,12,2022-2023,ligue-1
ouparine djoco,Clermont Foot,1998,1,1,90,0,0,0,0,0,0,0,2022-2023,ligue-1
alan do marcolino,Rennes,2002,3,0,19,0,0,0,0,0,0,0,2022-2023,ligue-1
jeremy doku,Rennes,2002,29,13,1291,6,2,0,0,101,71,156,2022-2023,ligue-1
kyliane dong,Troyes,2004,6,2,213,0,0,0,0,12,4,18,2022-2023,ligue-1
jordan dongmo,Troyes,2001,2,0,20,0,0,0,0,0,0,0,2022-2023,ligue-1
gianluigi donnarumma,Paris S-G,1999,38,38,3409,0,0,3,0,0,0,0,2022-2023,ligue-1
jodel dossou,Clermont Foot,1992,9,2,258,1,0,0,0,8,6,23,2022-2023,ligue-1
lohann doucet,Nantes,2002,9,0,91,0,0,0,0,2,9,1,2022-2023,ligue-1
sirine doucoure,Lorient,2002,12,0,136,0,1,0,0,5,5,20,2022-2023,ligue-1
desire doue,Rennes,2005,26,11,1115,3,1,5,0,39,57,83,2022-2023,ligue-1
guela doue,Rennes,2002,2,0,12,0,0,0,0,0,1,0,2022-2023,ligue-1
ismael doukoure,Strasbourg,2003,28,25,2297,1,1,5,0,27,99,20,2022-2023,ligue-1
kamory doumbia,Reims,2003,26,13,1155,2,2,0,0,29,85,82,2022-2023,ligue-1
souleyman doumbia,Angers,1996,24,21,1790,0,0,2,1,52,58,95,2022-2023,ligue-1
remy dugimont,Auxerre,1986,11,0,113,0,1,1,0,2,8,12,2022-2023,ligue-1
maxime dupe,Toulouse,1993,38,38,3420,0,0,2,0,0,0,0,2022-2023,ligue-1
jeankevin duverne,Brest,1997,34,27,2515,0,0,2,0,80,149,134,2022-2023,ligue-1
hugo ekitike,Paris S-G,2002,25,12,1155,3,4,0,0,23,23,84,2022-2023,ligue-1
alberth elis,Brest,1996,10,2,257,0,0,0,0,8,4,19,2022-2023,ligue-1
breel embolo,Monaco,1997,32,19,1859,12,2,3,0,24,52,159,2022-2023,ligue-1
maxime esteve,Montpellier,2002,23,18,1646,0,0,3,0,9,44,1,2022-2023,ligue-1
fabio,Nantes,1990,6,3,224,0,0,1,1,4,11,18,2022-2023,ligue-1
noah fadiga,Brest,1999,21,16,1308,1,0,2,0,43,63,36,2022-2023,ligue-1
wout faes,Reims,1998,3,3,270,0,0,2,0,1,8,1,2022-2023,ligue-1
romain faivre,Lorient,1998,16,14,1246,5,3,0,0,77,67,66,2022-2023,ligue-1
romain faivre,Lyon,1998,10,3,300,0,1,0,0,14,24,16,2022-2023,ligue-1
fallou fall,Reims,2004,1,0,32,0,0,1,0,0,1,0,2022-2023,ligue-1
khalil fayad,Montpellier,2004,24,7,718,0,2,1,1,9,22,11,2022-2023,ligue-1
cheikh faye,Montpellier,1999,2,0,37,0,0,0,0,0,0,3,2022-2023,ligue-1
jordan ferri,Montpellier,1992,34,32,2738,1,2,7,1,37,209,42,2022-2023,ligue-1
karol fila,Strasbourg,1998,2,0,47,0,0,0,0,4,4,4,2022-2023,ligue-1
alexis flips,Reims,2000,33,28,1978,4,6,3,1,23,110,162,2022-2023,ligue-1
seko fofana,Lens,1995,35,34,3073,7,5,2,0,117,165,233,2022-2023,ligue-1
yahia fofana,Angers,2000,11,11,990,0,0,2,0,0,0,0,2022-2023,ligue-1
youssouf fofana,Monaco,1999,36,35,3086,2,2,4,2,81,238,71,2022-2023,ligue-1
thomas foket,Reims,1994,24,23,1976,0,1,0,0,56,94,154,2022-2023,ligue-1
jose fonte,Lille,1983,31,30,2592,1,0,7,0,7,99,8,2022-2023,ligue-1
steven fortes,Lens,1992,1,0,7,0,0,0,0,0,0,0,2022-2023,ligue-1
przemysaw frankowski,Lens,1995,37,31,2833,5,3,4,0,51,132,237,2022-2023,ligue-1
angelo fulgini,Lens,1996,17,12,858,1,1,0,0,20,43,70,2022-2023,ligue-1
gauthier gallon,Troyes,1993,30,30,2667,0,0,3,1,0,0,0,2022-2023,ligue-1
kevin gameiro,Strasbourg,1987,34,23,2098,10,0,1,1,48,69,158,2022-2023,ligue-1
ignatius ganago,Nantes,1999,28,16,1520,5,3,0,0,27,20,101,2022-2023,ligue-1
ignatius ganago,Lens,1999,4,0,59,0,0,0,0,0,3,3,2022-2023,ligue-1
johan gastien,Clermont Foot,1988,31,29,2603,4,3,7,0,13,219,27,2022-2023,ligue-1
denis genreau,Toulouse,1999,20,7,657,0,1,3,0,9,27,34,2022-2023,ligue-1
valere germain,Montpellier,1990,31,5,688,2,0,1,1,6,15,46,2022-2023,ligue-1
gerson,Marseille,1997,10,6,417,2,0,1,0,9,21,29,2022-2023,ligue-1
ismael gharbi,Paris S-G,2004,6,0,58,0,0,1,0,3,1,8,2022-2023,ligue-1
faouzi ghoulam,Angers,1991,7,6,479,0,0,0,0,4,19,20,2022-2023,ligue-1
samuel gigot,Marseille,1993,26,24,1879,2,2,5,2,33,74,19,2022-2023,ligue-1
andrei girotto,Nantes,1992,36,36,3149,1,1,7,0,14,140,7,2022-2023,ligue-1
aleksandr golovin,Monaco,1996,34,29,2464,8,7,5,0,89,132,210,2022-2023,ligue-1
andre gomes,Lille,1993,26,18,1629,3,2,6,0,26,160,33,2022-2023,ligue-1
angel gomes,Lille,2000,36,34,2816,2,6,8,0,39,166,115,2022-2023,ligue-1
maxime gonalons,Clermont Foot,1989,25,19,1449,1,0,3,0,10,99,3,2022-2023,ligue-1
oumar gonzalez,Ajaccio,1998,30,29,2578,0,0,10,0,12,54,5,2022-2023,ligue-1
amine gouiri,Nice,2000,3,3,226,0,0,0,0,8,1,18,2022-2023,ligue-1
amine gouiri,Rennes,2000,33,29,2523,15,3,4,0,63,70,205,2022-2023,ligue-1
jonathan gradit,Lens,1992,33,33,2823,1,3,7,0,41,233,9,2022-2023,ligue-1
andrew gravillon,Reims,1998,13,12,1038,0,0,3,0,18,38,14,2022-2023,ligue-1
adrian grbic,Lorient,1996,2,0,25,0,0,0,0,1,0,2,2022-2023,ligue-1
gabriel gudmundsson,Lille,1999,18,9,838,0,0,3,0,44,31,57,2022-2023,ligue-1
axel gueguin,Montpellier,2005,5,0,24,0,0,0,0,0,0,6,2022-2023,ligue-1
matteo guendouzi,Marseille,1999,33,25,2108,2,4,3,0,50,170,100,2022-2023,ligue-1
evann guessand,Nantes,2001,30,15,1260,3,2,2,0,46,37,97,2022-2023,ligue-1
pape gueye,Marseille,1999,14,4,492,1,1,1,0,9,31,13,2022-2023,ligue-1
frederic guilbert,Strasbourg,1994,18,17,1461,0,1,3,0,21,52,52,2022-2023,ligue-1
serhou guirassy,Rennes,1996,1,0,23,0,0,0,0,0,0,6,2022-2023,ligue-1
rafik guitane,Reims,1999,1,0,3,0,0,0,0,0,0,0,2022-2023,ligue-1
malo gusto,Lyon,2003,21,19,1595,0,1,1,0,66,82,147,2022-2023,ligue-1
jaouen hadjam,Nantes,2003,13,8,805,0,1,1,0,22,45,39,2022-2023,ligue-1
massadio haidara,Lens,1992,36,17,1671,0,1,5,0,23,85,58,2022-2023,ligue-1
achraf hakimi,Paris S-G,1998,28,23,2053,5,3,7,2,85,99,229,2022-2023,ligue-1
mathis hamdi,Troyes,2003,2,0,69,0,0,0,0,0,1,7,2022-2023,ligue-1
ben hamed toure,Ajaccio,2003,4,2,209,0,0,0,0,2,1,8,2022-2023,ligue-1
romain hamouma,Ajaccio,1987,19,14,1079,2,2,5,2,29,47,110,2022-2023,ligue-1
said hamulic,Toulouse,2000,6,0,104,0,0,1,0,1,2,3,2022-2023,ligue-1
amine harit,Marseille,1997,10,6,515,0,0,1,0,19,38,54,2022-2023,ligue-1
rhys healey,Toulouse,1994,4,0,64,2,0,1,0,1,0,7,2022-2023,ligue-1
gauthier hein,Auxerre,1996,35,23,1874,2,0,1,0,61,76,142,2022-2023,ligue-1
henrique,Lyon,1994,7,3,356,0,1,0,0,3,11,4,2022-2023,ligue-1
christophe herelle,Brest,1992,16,12,1060,0,0,2,0,2,24,2,2022-2023,ligue-1
noah holm,Reims,2001,8,2,194,0,0,1,0,1,2,8,2022-2023,ligue-1
franck honorat,Brest,1996,33,29,2535,6,5,1,0,98,70,261,2022-2023,ligue-1
cedric hountondji,Angers,1994,36,35,3095,0,0,7,0,5,84,1,2022-2023,ligue-1
ilyes housni,Paris S-G,2005,1,0,11,0,0,0,0,0,0,1,2022-2023,ligue-1
adrien hunou,Angers,1994,34,28,2234,4,1,2,0,34,62,149,2022-2023,ligue-1
mounaim el idrissy,Ajaccio,1999,32,30,2497,6,0,10,0,21,40,173,2022-2023,ligue-1
rares ilie,Nice,2003,4,2,148,0,0,0,0,7,1,6,2022-2023,ligue-1
bonke innocent,Lorient,1996,25,14,1182,0,1,5,0,3,31,0,2022-2023,ligue-1
ismaily,Lille,1990,23,21,1779,2,1,0,0,40,95,116,2022-2023,ligue-1
junya ito,Reims,1993,35,34,2916,6,5,3,1,133,141,338,2022-2023,ligue-1
ismail jakobs,Monaco,1999,32,9,1119,0,2,3,0,39,46,109,2022-2023,ligue-1
marin jakolis,Angers,1996,1,0,28,0,0,0,0,2,3,2,2022-2023,ligue-1
leo jardim,Lille,1995,6,6,540,0,0,0,0,0,0,0,2022-2023,ligue-1
luis javier suarez,Marseille,1997,7,2,293,3,1,1,0,5,11,17,2022-2023,ligue-1
dany jean,Strasbourg,2002,2,0,13,0,0,0,0,1,2,2,2022-2023,ligue-1
julian jeanvier,Auxerre,1992,22,20,1760,1,0,5,1,4,27,6,2022-2023,ligue-1
