Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
andrey lunyov,Leverkusen,1991,1,1,90,0,0,0,0,0,0,0,2022-2023,bundesliga
arne maier,Augsburg,1999,30,24,1960,5,1,3,0,32,66,77,2022-2023,bundesliga
linton maina,Köln,1999,33,27,2239,3,7,1,0,90,61,173,2022-2023,bundesliga
donyell malen,Dortmund,1999,26,22,1706,9,6,0,0,87,60,182,2022-2023,bundesliga
sadio mane,Bayern Munich,1992,25,18,1425,7,5,2,0,59,43,164,2022-2023,bundesliga
myziane maolida,Hertha BSC,1999,3,1,95,0,0,0,0,1,0,9,2022-2023,bundesliga
omar marmoush,Wolfsburg,1999,33,15,1476,5,1,2,0,36,51,160,2022-2023,bundesliga
eric martel,Köln,2002,29,23,2019,1,1,6,0,17,72,46,2022-2023,bundesliga
aaron martin,Mainz 05,1997,28,20,1847,5,3,3,0,25,86,61,2022-2023,bundesliga
erhan masovic,Bochum,1998,29,23,2178,4,0,3,0,4,60,5,2022-2023,bundesliga
henning matriciani,Schalke 04,2000,22,22,1863,0,0,1,0,21,51,10,2022-2023,bundesliga
konstantinos mavropanos,Stuttgart,1997,28,26,2286,2,1,9,1,34,120,13,2022-2023,bundesliga
philipp max,Eint Frankfurt,1993,10,8,694,0,1,1,0,14,34,52,2022-2023,bundesliga
eric maxim choupomoting,Bayern Munich,1989,19,14,1112,10,2,0,0,11,43,77,2022-2023,bundesliga
keke maximilian topp,Schalke 04,2004,1,0,20,0,0,0,0,1,0,1,2022-2023,bundesliga
ibrahim maza,Hertha BSC,2005,2,0,71,1,0,0,0,2,0,1,2022-2023,bundesliga
noussair mazraoui,Bayern Munich,1997,19,11,1075,1,4,0,0,39,99,81,2022-2023,bundesliga
noah mbamba,Leverkusen,2005,1,0,1,0,0,0,0,0,0,0,2022-2023,bundesliga
jeanmanuel mbom,Werder Bremen,2000,2,0,6,0,0,0,0,0,1,0,2022-2023,bundesliga
nathanael mbuku,Augsburg,2002,2,0,34,0,0,0,0,1,1,0,2022-2023,bundesliga
thomas meunier,Dortmund,1991,10,7,585,0,0,2,0,9,30,45,2022-2023,bundesliga
alexander meyer,Dortmund,1991,7,7,630,0,0,0,0,0,1,0,2022-2023,bundesliga
sven michel,Union Berlin,1990,21,2,495,3,1,2,0,9,12,50,2022-2023,bundesliga
enzo millot,Stuttgart,2002,23,9,890,0,1,3,0,23,29,58,2022-2023,bundesliga
maximilian mittelstadt,Hertha BSC,1997,17,7,849,0,0,5,0,29,37,29,2022-2023,bundesliga
anthony modeste,Dortmund,1988,19,7,813,2,1,4,0,3,8,36,2022-2023,bundesliga
tobias mohr,Schalke 04,1995,18,8,839,0,3,0,0,20,28,39,2022-2023,bundesliga
clinton mola,Stuttgart,2001,1,0,15,0,0,1,0,0,0,0,2022-2023,bundesliga
florent mollet,Schalke 04,1991,9,4,410,1,0,1,0,6,14,24,2022-2023,bundesliga
youssoufa moukoko,Dortmund,2004,26,11,1141,7,3,0,0,9,11,61,2022-2023,bundesliga
florian muller,Stuttgart,1997,19,19,1710,0,0,0,0,0,2,0,2022-2023,bundesliga
thomas muller,Bayern Munich,1989,27,21,1665,7,8,0,0,33,88,182,2022-2023,bundesliga
jamal musiala,Bayern Munich,2003,33,26,2198,12,10,1,0,89,124,196,2022-2023,bundesliga
marlon mustapha,Mainz 05,2001,6,0,69,0,0,1,0,5,2,9,2022-2023,bundesliga
obite ndicka,Eint Frankfurt,1999,30,30,2692,1,0,4,0,16,94,5,2022-2023,bundesliga
nathan ngoumou,Gladbach,2000,20,7,695,1,0,0,0,23,14,63,2022-2023,bundesliga
stanley nsoki,Hoffenheim,1999,19,14,1286,1,0,2,1,17,64,10,2022-2023,bundesliga
nikolas nartey,Stuttgart,2000,9,5,473,0,0,1,0,7,22,20,2022-2023,bundesliga
luca netz,Gladbach,2003,20,7,702,1,3,0,0,12,12,32,2022-2023,bundesliga
manuel neuer,Bayern Munich,1986,12,12,1080,0,0,0,0,0,1,0,2022-2023,bundesliga
florian neuhaus,Gladbach,1997,23,16,1405,1,0,2,0,26,78,56,2022-2023,bundesliga
jessic ngankam,Hertha BSC,2000,18,8,826,4,0,5,0,9,7,42,2022-2023,bundesliga
florian niederlechner,Augsburg,1990,14,10,910,4,1,1,0,1,18,51,2022-2023,bundesliga
florian niederlechner,Hertha BSC,1990,16,11,781,1,0,2,0,9,11,28,2022-2023,bundesliga
justin njinmah,Dortmund,2000,1,0,22,0,0,0,0,1,0,4,2022-2023,bundesliga
christopher nkunku,RB Leipzig,1997,25,20,1897,16,4,4,0,43,71,176,2022-2023,bundesliga
felix nmecha,Wolfsburg,2000,30,19,1836,3,5,3,0,23,86,54,2022-2023,bundesliga
lukas nmecha,Wolfsburg,1998,16,10,899,4,0,3,0,15,18,70,2022-2023,bundesliga
hugo novoa,RB Leipzig,2003,7,2,184,1,0,0,0,5,4,20,2022-2023,bundesliga
rjan nyland,RB Leipzig,1990,2,2,180,0,1,0,0,0,0,0,2022-2023,bundesliga
tim oermann,Bochum,2003,4,2,194,0,0,0,0,0,0,0,2022-2023,bundesliga
finn ole becker,Hoffenheim,2000,13,6,513,0,0,0,0,6,19,15,2022-2023,bundesliga
mathias olesen,Köln,2001,14,6,478,0,0,1,0,2,15,11,2022-2023,bundesliga
dani olmo,RB Leipzig,1998,23,15,1282,2,5,2,0,34,68,86,2022-2023,bundesliga
jan olschowsky,Gladbach,2001,4,4,360,0,0,0,0,0,0,0,2022-2023,bundesliga
jonas omlin,Gladbach,1994,15,15,1290,0,0,0,0,0,0,0,2022-2023,bundesliga
karim onisiwo,Mainz 05,1992,31,28,2539,10,2,4,0,72,48,220,2022-2023,bundesliga
willi orban,RB Leipzig,1992,33,33,2951,4,0,3,0,16,153,9,2022-2023,bundesliga
ivan ordets,Bochum,1992,30,28,2449,0,0,4,0,3,53,14,2022-2023,bundesliga
jordi oseitutu,Bochum,1998,20,8,749,0,0,3,0,25,19,39,2022-2023,bundesliga
patrick osterhage,Bochum,2000,23,11,1029,0,0,3,0,6,26,23,2022-2023,bundesliga
paulo otavio,Wolfsburg,1994,25,25,2041,0,5,7,0,41,98,84,2022-2023,bundesliga
thomas ouwejan,Schalke 04,1996,17,10,903,0,1,1,0,14,41,21,2022-2023,bundesliga
reece oxford,Augsburg,1998,3,1,94,0,0,0,0,0,4,0,2022-2023,bundesliga
salih ozcan,Dortmund,1998,26,17,1576,0,1,6,0,6,81,23,2022-2023,bundesliga
levin oztunal,Union Berlin,1996,2,0,9,0,1,0,0,1,1,0,2022-2023,bundesliga
exequiel palacios,Leverkusen,1998,25,19,1654,4,2,4,0,12,105,27,2022-2023,bundesliga
milos pantovic,Union Berlin,1996,13,0,206,1,0,1,0,2,4,4,2022-2023,bundesliga
antonios papadopoulos,Dortmund,1999,1,0,13,0,0,0,0,1,1,0,2022-2023,bundesliga
kevin paredes,Wolfsburg,2003,22,1,529,1,3,2,0,24,29,40,2022-2023,bundesliga
marco pasalic,Dortmund,2000,1,0,11,0,0,0,0,2,3,2,2022-2023,bundesliga
felix passlack,Dortmund,1998,3,0,64,0,0,0,0,1,8,3,2022-2023,bundesliga
paulinho,Leverkusen,2000,4,1,82,1,0,0,0,3,4,8,2022-2023,bundesliga
benjamin pavard,Bayern Munich,1996,30,27,2431,4,1,6,0,37,202,65,2022-2023,bundesliga
jiri pavlenka,Werder Bremen,1992,33,33,2908,0,0,1,0,0,0,0,2022-2023,bundesliga
kristian pedersen,Köln,1994,6,3,276,0,0,1,0,6,10,3,2022-2023,bundesliga
mads pedersen,Augsburg,1996,28,20,1838,0,0,6,0,35,46,51,2022-2023,bundesliga
jordan pefok,Union Berlin,1996,31,16,1358,4,4,3,0,4,27,53,2022-2023,bundesliga
dzenan pejcinovic,Wolfsburg,2005,1,0,11,0,0,0,0,0,0,0,2022-2023,bundesliga
peter pekarik,Hertha BSC,1986,5,2,206,0,0,0,0,2,7,1,2022-2023,bundesliga
luca pellegrini,Eint Frankfurt,1999,9,7,557,0,0,1,0,19,22,28,2022-2023,bundesliga
ricardo pepi,Augsburg,2003,4,1,95,0,0,0,0,2,1,4,2022-2023,bundesliga
juan perea,Stuttgart,2000,16,3,418,1,0,0,0,9,8,29,2022-2023,bundesliga
nils petersen,Freiburg,1988,27,0,277,1,0,1,0,1,5,12,2022-2023,bundesliga
lukas petkov,Augsburg,2000,7,0,146,0,0,1,0,1,2,2,2022-2023,bundesliga
luca pfeiffer,Stuttgart,1996,19,6,701,0,0,1,1,9,22,38,2022-2023,bundesliga
maximilian philipp,Wolfsburg,1994,3,1,116,0,0,0,0,3,1,6,2022-2023,bundesliga
maximilian philipp,Werder Bremen,1994,15,3,442,1,0,1,0,3,6,24,2022-2023,bundesliga
amos pieper,Werder Bremen,1998,29,22,1957,2,1,9,0,14,84,4,2022-2023,bundesliga
marvin plattenhardt,Hertha BSC,1992,31,29,2402,0,2,3,0,24,84,52,2022-2023,bundesliga
alassane plea,Gladbach,1993,29,20,1774,2,9,5,0,41,94,156,2022-2023,bundesliga
joel pohjanpalo,Leverkusen,1994,1,0,4,0,0,0,0,0,0,0,2022-2023,bundesliga
sebastian polter,Schalke 04,1991,19,5,630,2,3,3,0,4,11,32,2022-2023,bundesliga
stefan posch,Hoffenheim,1997,1,1,18,0,0,2,1,0,0,0,2022-2023,bundesliga
yussuf poulsen,RB Leipzig,1994,19,3,411,2,1,1,0,10,7,40,2022-2023,bundesliga
grischa promel,Hoffenheim,1995,18,17,1454,1,1,4,0,19,39,46,2022-2023,bundesliga
tymoteusz puchacz,Union Berlin,1999,1,1,58,0,0,0,0,0,2,9,2022-2023,bundesliga
eduardo quaresma,Hoffenheim,2002,4,1,88,0,0,0,0,4,10,0,2022-2023,bundesliga
joshua quarshie,Hoffenheim,2004,1,0,1,0,0,0,0,0,0,0,2022-2023,bundesliga
diant ramaj,Eint Frankfurt,2001,1,1,90,0,0,0,0,0,0,0,2022-2023,bundesliga
nicolai rapp,Werder Bremen,1996,7,0,71,0,0,0,0,1,5,0,2022-2023,bundesliga
david raum,RB Leipzig,1998,28,19,1685,0,2,5,0,44,69,127,2022-2023,bundesliga
rocco reitz,Gladbach,2002,1,0,3,0,0,0,0,0,0,0,2022-2023,bundesliga
marco reus,Dortmund,1989,25,14,1353,6,4,4,0,33,45,78,2022-2023,bundesliga
elvis rexhbecaj,Augsburg,1997,31,30,2524,0,0,6,0,14,89,20,2022-2023,bundesliga
gio reyna,Dortmund,2002,22,4,625,7,2,2,0,23,25,57,2022-2023,bundesliga
marco richter,Hertha BSC,1997,29,21,1836,6,5,8,0,38,68,102,2022-2023,bundesliga
manuel riemann,Bochum,1988,34,34,3060,0,0,3,0,1,18,0,2022-2023,bundesliga
sebastian rode,Eint Frankfurt,1990,27,19,1414,4,1,6,0,23,105,39,2022-2023,bundesliga
agustin rogel,Hertha BSC,1997,20,14,1426,0,1,7,0,1,23,2,2022-2023,bundesliga
merlin rohl,Freiburg,2002,3,0,57,0,1,0,0,2,1,4,2022-2023,bundesliga
tony rolke,Hertha BSC,2003,1,0,20,0,0,0,0,0,0,0,2022-2023,bundesliga
tom rothe,Dortmund,2004,2,0,26,0,0,0,0,0,0,2,2022-2023,bundesliga
jerome roussillon,Wolfsburg,1993,4,0,22,0,0,0,0,0,0,2,2022-2023,bundesliga
jerome roussillon,Union Berlin,1993,16,11,957,0,2,2,0,18,28,42,2022-2023,bundesliga
sebastian rudy,Hoffenheim,1990,22,6,794,0,1,3,0,7,42,7,2022-2023,bundesliga
georginio rutter,Hoffenheim,2002,15,11,1009,2,2,2,0,32,25,75,2022-2023,bundesliga
julian ryerson,Union Berlin,1997,13,12,1037,0,0,2,0,20,32,32,2022-2023,bundesliga
julian ryerson,Dortmund,1997,17,17,1410,1,1,2,0,54,55,69,2022-2023,bundesliga
frederik rnnow,Union Berlin,1992,29,29,2610,0,1,2,0,0,0,0,2022-2023,bundesliga
marcel sabitzer,Bayern Munich,1994,15,7,628,1,1,2,0,7,52,19,2022-2023,bundesliga
dikenirafid salifou,Werder Bremen,2003,1,0,1,0,0,0,0,0,0,0,2022-2023,bundesliga
roland sallai,Freiburg,1997,19,10,1002,1,3,6,0,22,17,71,2022-2023,bundesliga
diadie samassekou,Hoffenheim,1996,2,1,34,0,0,1,0,0,1,1,2022-2023,bundesliga
leroy sane,Bayern Munich,1996,32,20,2010,8,7,4,0,77,134,198,2022-2023,bundesliga
sidi sane,Schalke 04,2003,1,0,25,0,0,0,0,0,0,0,2022-2023,bundesliga
bouna sarr,Bayern Munich,1992,1,0,3,0,0,0,0,0,0,0,2022-2023,bundesliga
joe scally,Gladbach,2002,28,25,2208,0,0,2,0,29,57,60,2022-2023,bundesliga
kevin schade,Freiburg,2001,8,1,182,1,0,0,0,7,3,20,2022-2023,bundesliga
andras schafer,Union Berlin,1999,16,10,860,0,0,0,0,15,26,18,2022-2023,bundesliga
derry scherhant,Hertha BSC,2002,10,2,285,1,0,0,0,4,1,16,2022-2023,bundesliga
patrik schick,Leverkusen,1996,14,10,941,3,1,0,0,8,11,68,2022-2023,bundesliga
kingsley schindler,Köln,1993,29,8,1088,0,1,4,0,20,50,75,2022-2023,bundesliga
xaver schlager,RB Leipzig,1997,22,16,1506,1,1,2,0,23,77,12,2022-2023,bundesliga
keven schlotterbeck,Freiburg,1997,2,0,14,0,0,0,0,0,0,0,2022-2023,bundesliga
keven schlotterbeck,Bochum,1997,13,8,734,2,0,3,0,1,21,3,2022-2023,bundesliga
nico schlotterbeck,Dortmund,1999,28,27,2252,4,5,3,0,39,159,14,2022-2023,bundesliga
jonathan schmid,Freiburg,1990,3,0,41,0,0,0,0,1,1,6,2022-2023,bundesliga
romano schmid,Werder Bremen,2000,27,15,1520,1,3,3,0,34,75,84,2022-2023,bundesliga
kenneth schmidt,Freiburg,2002,5,3,251,0,0,1,0,5,13,0,2022-2023,bundesliga
niklas schmidt,Werder Bremen,1998,24,11,1087,3,0,3,0,26,64,49,2022-2023,bundesliga
benno schmitz,Köln,1994,31,30,2420,1,0,6,0,48,149,126,2022-2023,bundesliga
marvin schwabe,Köln,1995,34,34,3060,0,0,1,0,0,1,0,2022-2023,bundesliga
alexander schwolow,Schalke 04,1992,23,22,2035,0,0,1,0,0,0,0,2022-2023,bundesliga
paul seguin,Union Berlin,1995,20,4,691,1,3,4,0,13,49,28,2022-2023,bundesliga
davie selke,Hertha BSC,1995,13,3,282,1,1,1,0,3,5,22,2022-2023,bundesliga
davie selke,Köln,1995,17,12,869,5,0,2,0,7,16,40,2022-2023,bundesliga
suat serdar,Hertha BSC,1997,32,24,2021,4,2,7,0,33,78,48,2022-2023,bundesliga
eniss shabani,Mainz 05,2003,1,0,10,0,0,1,0,0,0,0,2022-2023,bundesliga
kiliann sildillia,Freiburg,2002,27,23,1977,0,2,4,1,20,81,47,2022-2023,bundesliga
andre silva,RB Leipzig,1995,31,20,1738,4,3,3,0,35,37,142,2022-2023,bundesliga
mohamed simakan,RB Leipzig,2000,24,18,1454,1,1,2,0,32,88,72,2022-2023,bundesliga
daley sinkgraven,Leverkusen,1995,12,4,344,0,2,1,0,8,8,17,2022-2023,bundesliga
tobias sippel,Gladbach,1988,6,5,510,0,0,1,0,0,0,0,2022-2023,bundesliga
hugo siquet,Freiburg,2002,2,0,17,0,0,0,0,0,0,0,2022-2023,bundesliga
tim skarke,Union Berlin,1996,3,0,53,0,0,1,0,3,0,10,2022-2023,bundesliga
tim skarke,Schalke 04,1996,9,6,440,1,1,0,0,4,13,26,2022-2023,bundesliga
ellyes skhiri,Köln,1995,32,32,2856,7,1,5,0,50,155,61,2022-2023,bundesliga
robert skov,Hoffenheim,1996,23,16,1349,3,2,1,0,43,49,97,2022-2023,bundesliga
hrvoje smolcic,Eint Frankfurt,2000,9,4,471,0,0,0,0,0,18,1,2022-2023,bundesliga
danilo soares,Bochum,1991,23,23,1766,0,0,6,0,17,93,24,2022-2023,bundesliga
nikola soldo,Köln,2001,7,6,593,0,0,1,0,3,15,0,2022-2023,bundesliga
yann sommer,Bayern Munich,1988,19,19,1710,0,0,1,0,0,1,0,2022-2023,bundesliga
yann sommer,Gladbach,1988,10,10,900,0,0,0,0,0,0,0,2022-2023,bundesliga
borna sosa,Stuttgart,1998,25,22,1955,2,7,5,0,58,128,152,2022-2023,bundesliga
djibril sow,Eint Frankfurt,1997,32,30,2646,4,0,9,0,35,186,29,2022-2023,bundesliga
anton stach,Mainz 05,1998,30,22,2070,1,4,4,0,37,106,77,2022-2023,bundesliga
kostas stafylidis,Bochum,1993,19,11,1043,0,2,4,0,9,26,14,2022-2023,bundesliga
jens stage,Werder Bremen,1996,32,21,1855,3,3,5,0,19,61,55,2022-2023,bundesliga
veit stange,Hertha BSC,2004,1,0,8,0,0,0,0,0,0,0,2022-2023,bundesliga
josip stanisic,Bayern Munich,2000,14,4,579,0,0,1,0,12,66,35,2022-2023,bundesliga
niklas stark,Werder Bremen,1995,27,23,2077,0,0,9,0,9,65,3,2022-2023,bundesliga
pascal stenzel,Stuttgart,1996,12,3,333,0,1,0,0,3,13,5,2022-2023,bundesliga
angelo stiller,Hoffenheim,2001,20,6,704,1,1,1,0,4,34,16,2022-2023,bundesliga
lars stindl,Gladbach,1988,29,20,1734,8,7,9,0,22,77,89,2022-2023,bundesliga
kevin stoger,Bochum,1993,32,29,2599,5,3,3,0,43,214,98,2022-2023,bundesliga
niklas sule,Dortmund,1995,29,23,2118,2,3,2,0,37,137,57,2022-2023,bundesliga
ivan sunjic,Hertha BSC,1996,18,12,993,0,0,4,0,6,30,6,2022-2023,bundesliga
mattias svanberg,Wolfsburg,1999,32,21,1835,4,6,4,0,29,74,85,2022-2023,bundesliga
dominik szoboszlai,RB Leipzig,2000,31,28,2444,6,8,5,2,75,151,157,2022-2023,bundesliga
alexander srloth,RB Leipzig,1995,1,0,6,0,0,1,0,0,0,1,2022-2023,bundesliga
jonathan tah,Leverkusen,1996,33,28,2487,1,0,6,0,8,56,4,2022-2023,bundesliga
edmond tapsoba,Leverkusen,1999,33,32,2871,1,0,5,0,40,169,10,2022-2023,bundesliga
niklas tauer,Mainz 05,2001,3,0,93,0,0,0,0,1,6,4,2022-2023,bundesliga
mathys tel,Bayern Munich,2005,22,1,417,5,0,2,0,12,11,59,2022-2023,bundesliga
semir telalovic,Gladbach,1999,3,0,10,0,0,0,0,0,0,0,2022-2023,bundesliga
simon terodde,Schalke 04,1988,32,21,1823,5,0,5,0,5,19,68,2022-2023,bundesliga
malick thiaw,Schalke 04,2001,3,3,270,0,0,2,0,1,3,0,2022-2023,bundesliga
jan thielmann,Köln,2002,23,6,869,2,2,5,0,27,19,66,2022-2023,bundesliga
morten thorsby,Union Berlin,1996,24,8,833,1,1,3,0,0,15,21,2022-2023,bundesliga
marcus thuram,Gladbach,1997,30,28,2513,13,6,3,0,75,46,170,2022-2023,bundesliga
steffen tigges,Köln,1998,30,17,1596,6,1,1,0,20,31,81,2022-2023,bundesliga
umut tohumcu,Hoffenheim,2004,8,2,271,0,0,0,0,2,7,4,2022-2023,bundesliga
tiago tomas,Stuttgart,2002,27,16,1291,3,3,2,0,31,25,95,2022-2023,bundesliga
almamy toure,Eint Frankfurt,1996,7,5,398,0,1,1,0,2,17,8,2022-2023,bundesliga
lucas tousart,Hertha BSC,1997,33,33,2944,5,2,1,0,37,93,79,2022-2023,bundesliga
kevin trapp,Eint Frankfurt,1990,33,33,2970,0,0,3,0,0,0,0,2022-2023,bundesliga
christopher trimmel,Union Berlin,1987,25,20,1811,0,6,1,0,34,65,80,2022-2023,bundesliga
tuta,Eint Frankfurt,1999,31,30,2718,2,1,8,0,23,107,17,2022-2023,bundesliga
sven ulreich,Bayern Munich,1988,3,3,270,0,0,1,0,0,0,0,2022-2023,bundesliga
lauren ulrich,Stuttgart,2005,1,0,6,0,0,0,0,1,1,0,2022-2023,bundesliga
dayot upamecano,Bayern Munich,1998,29,27,2348,0,1,6,1,31,169,7,2022-2023,bundesliga
filip uremovic,Hertha BSC,1997,22,21,1726,0,0,8,1,3,17,1,2022-2023,bundesliga
jere uronen,Schalke 04,1994,11,9,676,0,0,2,0,9,30,17,2022-2023,bundesliga
mark uth,Köln,1991,3,0,46,0,0,2,0,0,1,1,2022-2023,bundesliga
josha vagnoman,Stuttgart,2000,23,16,1479,2,2,3,1,27,43,93,2022-2023,bundesliga
ruben vargas,Augsburg,1998,23,13,1130,3,4,4,0,32,42,68,2022-2023,bundesliga
renato veiga,Augsburg,2003,13,7,639,0,0,3,0,11,14,6,2022-2023,bundesliga
milos veljkovic,Werder Bremen,1995,29,25,2266,1,2,2,0,5,81,3,2022-2023,bundesliga
micky van de ven,Wolfsburg,2001,33,33,2970,1,1,5,0,43,111,23,2022-2023,bundesliga
gabriel vidovic,Bayern Munich,2003,1,0,19,0,1,0,0,0,1,2,2022-2023,bundesliga
kevin vogt,Hoffenheim,1991,22,22,1775,0,0,8,0,16,104,3,2022-2023,bundesliga
aster vranckx,Wolfsburg,2002,1,0,8,0,0,0,0,0,0,0,2022-2023,bundesliga
robert wagner,Freiburg,2003,4,0,38,0,0,1,0,0,0,2,2022-2023,bundesliga
luca waldschmidt,Wolfsburg,1996,18,4,523,4,0,0,0,5,12,26,2022-2023,bundesliga
paul wanner,Bayern Munich,2005,2,0,25,0,0,1,0,1,1,4,2022-2023,bundesliga
julian weigl,Gladbach,1995,23,21,1894,1,0,6,0,7,82,7,2022-2023,bundesliga
nelson weiper,Mainz 05,2005,9,0,99,2,0,0,0,5,1,19,2022-2023,bundesliga
mitchell weiser,Werder Bremen,1994,30,29,2516,2,9,7,0,62,120,169,2022-2023,bundesliga
noah weihaupt,Freiburg,2001,18,3,427,0,1,0,0,14,14,31,2022-2023,bundesliga
marcel wenig,Eint Frankfurt,2004,1,0,4,0,0,0,0,0,0,0,2022-2023,bundesliga
timo werner,RB Leipzig,1996,27,23,1937,9,3,2,0,65,51,209,2022-2023,bundesliga
silvan widmer,Mainz 05,1993,26,19,1688,2,2,0,0,14,54,91,2022-2023,bundesliga
patrick wimmer,Wolfsburg,2001,26,23,1648,4,8,7,0,42,64,133,2022-2023,bundesliga
jonas wind,Wolfsburg,1999,24,15,1291,6,0,1,0,7,41,89,2022-2023,bundesliga
frederik winther,Augsburg,2001,1,1,90,0,1,0,0,0,1,0,2022-2023,bundesliga
florian wirtz,Leverkusen,2003,17,11,1090,1,6,4,0,36,80,86,2022-2023,bundesliga
hannes wolf,Gladbach,1999,18,4,449,1,1,0,0,12,13,37,2022-2023,bundesliga
marius wolf,Dortmund,1995,25,17,1570,1,1,2,0,60,91,151,2022-2023,bundesliga
jeong wooyeong,Freiburg,1999,26,4,653,1,1,2,0,18,19,36,2022-2023,bundesliga
kelvin yeboah,Augsburg,2000,13,3,353,1,1,0,0,13,6,25,2022-2023,bundesliga
maya yoshida,Schalke 04,1988,29,28,2553,0,0,4,0,7,85,4,2022-2023,bundesliga
danaxel zagadou,Stuttgart,1999,17,14,1271,0,0,3,0,3,44,0,2022-2023,bundesliga
rodrigo zalazar,Schalke 04,1999,22,15,1321,1,6,4,0,26,34,47,2022-2023,bundesliga
aaron zehnter,Augsburg,2004,1,0,1,0,0,0,0,0,0,0,2022-2023,bundesliga
robin zentner,Mainz 05,1994,26,26,2340,0,0,1,0,0,6,1,2022-2023,bundesliga
michael zetterer,Werder Bremen,1995,2,1,152,0,0,0,0,0,0,0,2022-2023,bundesliga
simon zoller,Bochum,1991,27,19,1457,3,2,5,0,10,21,61,2022-2023,bundesliga
