Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
emmanuel koum mbondo,Marseille,2006.0,1,0,12,0,0,0,0,0,0,0,2024-2025,ligue1
boubakar kouyate,Montpellier,1997.0,11,8,756,0,0,6,1,3,12,0,2024-2025,ligue1
goduine koyalipou,Lens,2000.0,15,12,885,4,0,0,0,15,20,68,2024-2025,ligue1
sael kumbedi,Lyon,2005.0,14,12,951,0,0,2,0,23,37,71,2024-2025,ligue1
daler kuzyaev,Le Havre,1993.0,12,6,567,1,0,1,0,4,32,9,2024-2025,ligue1
khvicha kvaratskhelia,Paris S-G,2001.0,14,11,916,4,3,0,0,50,43,131,2024-2025,ligue1
remy labeau lascary,Lens,2003.0,14,6,637,2,1,5,0,17,7,71,2024-2025,ligue1
gaetan laborde,Nice,1994.0,28,20,1829,11,4,1,0,30,40,131,2024-2025,ligue1
alexandre lacazette,Lyon,1991.0,30,24,2051,15,2,5,0,24,66,159,2024-2025,ligue1
younes lachaab,Lille,2005.0,2,0,9,0,0,0,0,1,0,1,2024-2025,ligue1
alban lafont,Nantes,1999.0,12,12,1080,0,0,1,0,0,0,0,2024-2025,ligue1
kenny lala,Brest,1991.0,30,29,2686,3,2,5,0,58,138,91,2024-2025,ligue1
mohamed lamine bayo,Lille,1998.0,12,4,309,2,1,1,0,4,4,20,2024-2025,ligue1
gautier larsonneur,Saint-Étienne,1997.0,34,34,3060,0,0,5,0,0,0,0,2024-2025,ligue1
julien le cardinal,Brest,1997.0,16,15,1378,0,1,3,0,7,39,1,2024-2025,ligue1
jeremy le douaron,Brest,1998.0,2,1,102,0,0,0,0,1,1,7,2024-2025,ligue1
benjamin lecomte,Montpellier,1991.0,30,30,2700,0,0,0,0,0,1,0,2024-2025,ligue1
pierre leesmelou,Brest,1993.0,20,17,1526,2,2,7,0,23,105,36,2024-2025,ligue1
jordan lefort,Angers,1993.0,34,34,3060,0,1,3,0,6,89,13,2024-2025,ligue1
felix lemarechal,Strasbourg,2003.0,27,20,1779,4,3,2,0,35,58,90,2024-2025,ligue1
donovan leon,Auxerre,1992.0,32,32,2880,0,2,4,0,0,1,0,2024-2025,ligue1
esteban lepaul,Angers,2000.0,28,18,1629,9,0,2,0,26,20,68,2024-2025,ligue1
johann lepenant,Nantes,2002.0,29,23,2048,2,1,3,0,25,89,62,2024-2025,ligue1
louis leroux,Nantes,2006.0,16,8,816,2,1,1,0,11,31,14,2024-2025,ligue1
pol lirola,Marseille,1997.0,19,5,680,1,2,1,1,12,21,40,2024-2025,ligue1
gautier lloris,Le Havre,1995.0,31,31,2768,2,1,5,0,13,99,7,2024-2025,ligue1
bradley locko,Brest,2002.0,2,1,97,0,0,1,0,1,2,2,2024-2025,ligue1
elysee logbo,Le Havre,2004.0,1,0,27,0,0,0,0,0,0,2,2024-2025,ligue1
anthony lopes,Nantes,1990.0,18,18,1563,0,0,2,0,0,0,0,2024-2025,ligue1
jordan lotomba,Nice,1998.0,2,0,35,0,0,0,0,4,3,2,2024-2025,ligue1
tom louchet,Nice,2003.0,22,7,775,1,0,1,0,19,36,37,2024-2025,ligue1
milos lukovic,Strasbourg,2005.0,2,0,12,0,0,0,0,0,0,0,2024-2025,ligue1
othmane maamma,Montpellier,2005.0,12,2,361,1,1,1,0,8,2,24,2024-2025,ligue1
deiver machado,Lens,1993.0,27,20,1805,1,4,7,2,42,45,80,2024-2025,ligue1
lanroy machine,Angers,2005.0,2,0,8,0,0,0,0,0,0,1,2024-2025,ligue1
yvann macon,Saint-Étienne,1998.0,12,10,790,0,0,4,0,25,46,40,2024-2025,ligue1
eros maddy,Auxerre,2001.0,2,0,15,0,0,1,0,1,1,4,2024-2025,ligue1
soungoutou magassa,Monaco,2003.0,21,12,1025,0,1,5,1,6,63,11,2024-2025,ligue1
hugo magnetti,Brest,1998.0,32,27,2323,1,0,5,0,21,80,20,2024-2025,ligue1
frank magri,Toulouse,1999.0,31,17,1516,5,1,5,1,17,25,80,2024-2025,ligue1
ainsley maitlandniles,Lyon,1997.0,32,20,1985,1,4,1,0,33,102,110,2024-2025,ligue1
radosaw majecki,Monaco,1999.0,15,15,1350,0,0,1,0,0,1,0,2024-2025,ligue1
hamidou makalou,Brest,2006.0,4,0,32,0,0,0,0,1,2,0,2024-2025,ligue1
nikola maksimovic,Montpellier,1991.0,7,7,581,0,0,2,0,1,11,0,2024-2025,ligue1
aaron malouda,Lille,2005.0,1,0,2,0,0,0,0,0,0,0,2024-2025,ligue1
hianga mananga mbock,Brest,1999.0,1,0,21,0,0,0,0,0,0,0,2024-2025,ligue1
steve mandanda,Rennes,1985.0,18,17,1486,0,0,0,0,0,0,1,2024-2025,ligue1
aissa mandi,Lille,1991.0,24,20,1733,0,0,3,0,12,82,21,2024-2025,ligue1
orel mangala,Lyon,1998.0,1,1,67,0,0,0,0,1,7,3,2024-2025,ligue1
sekou mara,Strasbourg,2002.0,25,7,768,1,1,2,0,9,11,47,2024-2025,ligue1
marquinhos,Paris S-G,1994.0,22,19,1725,2,0,3,0,29,151,4,2024-2025,ligue1
ange martial tia,Reims,2006.0,6,2,171,0,0,0,0,2,8,9,2024-2025,ligue1
jonas martin,Brest,1990.0,17,5,496,1,0,2,0,8,21,9,2024-2025,ligue1
hannoah massengo,Auxerre,2001.0,17,11,1046,0,0,5,0,13,28,13,2024-2025,ligue1
clinton mata,Lyon,1992.0,29,27,2370,0,4,6,0,20,88,23,2024-2025,ligue1
eliot matazo,Monaco,2002.0,3,1,68,0,0,0,0,0,7,3,2024-2025,ligue1
nemanja matic,Lyon,1988.0,29,25,2010,0,1,1,0,35,150,15,2024-2025,ligue1
rudy matondo,Auxerre,2008.0,5,0,66,0,0,1,0,1,2,1,2024-2025,ligue1
azor matusiwa,Rennes,1998.0,29,23,2078,1,3,3,0,19,134,26,2024-2025,ligue1
neal maupay,Marseille,1996.0,22,13,1042,4,4,3,1,12,37,81,2024-2025,ligue1
christian mawissa,Monaco,2005.0,22,17,1501,0,0,3,0,13,44,10,2024-2025,ligue1
senny mayulu,Paris S-G,2006.0,20,8,808,2,2,1,0,29,46,56,2024-2025,ligue1
ethan mbappe,Lille,2006.0,10,1,222,0,0,3,0,6,8,32,2024-2025,ligue1
ibrahim mbaye,Paris S-G,2008.0,9,4,340,1,1,0,0,15,9,54,2024-2025,ligue1
mark mckenzie,Toulouse,1999.0,30,29,2496,1,1,1,1,10,97,5,2024-2025,ligue1
facundo medina,Lens,1999.0,29,29,2543,0,1,15,1,46,174,42,2024-2025,ligue1
henrik meister,Rennes,2003.0,4,0,63,1,0,0,0,2,1,4,2024-2025,ligue1
bamo meite,Montpellier,2001.0,7,6,424,0,0,2,1,1,7,1,2024-2025,ligue1
bamo meite,Marseille,2001.0,3,0,26,0,0,0,0,0,0,0,2024-2025,ligue1
mohamed meite,Rennes,2007.0,12,5,544,2,0,0,0,8,6,37,2024-2025,ligue1
farid el melali,Angers,1997.0,32,22,1893,2,3,1,0,62,43,113,2024-2025,ligue1
nuno mendes,Paris S-G,2002.0,24,19,1676,1,3,3,0,58,127,108,2024-2025,ligue1
antoine mendy,Nice,2004.0,18,8,825,0,0,2,0,12,35,15,2024-2025,ligue1
nampalys mendy,Lens,1992.0,10,7,588,0,1,2,0,2,28,3,2024-2025,ligue1
gideon mensah,Auxerre,1998.0,29,26,2280,0,1,2,0,52,93,101,2024-2025,ligue1
quentin merlin,Marseille,2002.0,27,21,1589,1,3,1,0,40,86,169,2024-2025,ligue1
rafik messali,Toulouse,2003.0,13,5,456,0,1,0,0,13,21,29,2024-2025,ligue1
thomas meunier,Lille,1991.0,30,21,1928,2,0,5,0,64,136,148,2024-2025,ligue1
lucas michal,Monaco,2005.0,8,0,117,0,0,0,0,4,4,11,2024-2025,ligue1
georges mikautadze,Lyon,2000.0,34,13,1449,11,6,2,0,37,54,140,2024-2025,ligue1
igor miladinovic,Saint-Étienne,2003.0,3,0,26,0,0,0,0,0,1,1,2024-2025,ligue1
takumi minamino,Monaco,1995.0,31,27,2231,6,3,4,0,51,114,193,2024-2025,ligue1
lucas mincarelli,Montpellier,2004.0,10,8,715,1,0,0,0,15,25,16,2024-2025,ligue1
terem moffi,Nice,1999.0,5,0,58,1,0,0,0,1,1,4,2024-2025,ligue1
mostafa mohamed,Nantes,1997.0,30,11,1252,5,0,3,0,11,20,50,2024-2025,ligue1
florent mollet,Nantes,1991.0,9,3,242,0,0,1,0,3,9,12,2024-2025,ligue1
diego moreira,Strasbourg,2004.0,32,29,2568,2,7,4,1,99,87,245,2024-2025,ligue1
gabriel moscardo,Reims,2005.0,6,0,84,0,0,1,0,1,3,3,2024-2025,ligue1
yael mouanga,Montpellier,2005.0,14,10,946,0,0,3,0,4,22,2,2024-2025,ligue1
aimen moueffek,Saint-Étienne,2001.0,22,13,1039,0,1,2,0,20,43,31,2024-2025,ligue1
youssoufa moukoko,Nice,2004.0,11,2,204,2,1,0,0,2,6,12,2024-2025,ligue1
louis mouton,Saint-Étienne,2002.0,24,12,1045,0,1,2,0,18,54,51,2024-2025,ligue1
ngalayel mukau,Lille,2004.0,22,14,1190,0,1,4,0,19,57,43,2024-2025,ligue1
marshall munetsi,Reims,1996.0,19,19,1692,4,2,5,0,8,26,48,2024-2025,ligue1
almoatasem al musrati,Monaco,1996.0,10,3,386,1,1,0,0,2,41,5,2024-2025,ligue1
junior mwanga,Le Havre,2003.0,11,11,952,1,2,1,1,15,42,15,2024-2025,ligue1
junior mwanga,Strasbourg,2003.0,8,2,296,0,0,0,0,2,10,2,2024-2025,ligue1
loic ngatta,Auxerre,2003.0,2,0,13,0,0,1,0,2,1,0,2024-2025,ligue1
djylian nguessan,Saint-Étienne,2008.0,8,3,181,0,0,0,0,1,9,16,2024-2025,ligue1
mickael nade,Saint-Étienne,1999.0,26,25,2306,1,2,1,0,17,72,2,2024-2025,ligue1
bilal nadir,Marseille,2003.0,15,5,383,1,0,2,0,18,18,25,2024-2025,ligue1
mahamadou nagida,Rennes,2005.0,12,4,430,2,0,1,0,22,15,55,2024-2025,ligue1
keito nakamura,Reims,2000.0,32,31,2649,11,2,5,0,90,82,197,2024-2025,ligue1
sebastian nanasi,Strasbourg,2002.0,31,26,2107,6,4,1,0,53,126,127,2024-2025,ligue1
yael nandjou,Nice,2005.0,3,2,154,0,0,0,0,2,3,9,2024-2025,ligue1
youssouf ndayishimiye,Nice,1998.0,23,22,1932,3,0,5,0,17,86,9,2024-2025,ligue1
junior ndiaye,Montpellier,2005.0,15,4,441,0,0,0,0,5,7,26,2024-2025,ligue1
rassoul ndiaye,Le Havre,2001.0,27,11,1061,1,0,2,0,6,46,30,2024-2025,ligue1
wilfried ndollo,Montpellier,2005.0,8,3,401,0,0,0,0,5,7,18,2024-2025,ligue1
tanguy ndombele,Nice,1996.0,18,12,1131,1,2,2,0,22,61,36,2024-2025,ligue1
loic nego,Le Havre,1991.0,31,28,2459,0,0,4,0,64,102,123,2024-2025,ligue1
joao neves,Paris S-G,2004.0,29,22,1844,3,8,1,0,35,144,80,2024-2025,ligue1
mikayil ngor faye,Rennes,2004.0,11,7,688,0,0,1,1,12,35,4,2024-2025,ligue1
steve ngoura,Le Havre,2005.0,8,2,289,0,0,0,0,3,8,19,2024-2025,ligue1
bernard nguene,Nice,2006.0,1,0,13,0,0,0,0,0,0,1,2024-2025,ligue1
moussa niakhate,Lyon,1996.0,31,30,2726,0,0,2,0,34,111,5,2024-2025,ligue1
abdoulaye niakhate ndiaye,Brest,2002.0,22,19,1707,1,0,4,1,5,39,4,2024-2025,ligue1
ibrahima niane,Angers,1999.0,24,8,943,3,1,0,0,19,9,50,2024-2025,ligue1
rasmus nicolaisen,Toulouse,1997.0,7,7,623,0,1,0,0,3,27,2,2024-2025,ligue1
arnaud nordin,Montpellier,1998.0,16,14,1166,4,1,2,0,51,23,111,2024-2025,ligue1
plamedi nsingi,Nantes,2000.0,1,0,16,0,0,0,0,0,0,0,2024-2025,ligue1
ernest nuamah,Lyon,2003.0,23,13,1052,3,1,2,0,44,33,131,2024-2025,ligue1
rabby nzingoula,Montpellier,2005.0,27,20,1689,1,0,11,0,25,40,38,2024-2025,ligue1
mbala nzola,Lens,1996.0,21,16,1460,6,1,3,1,26,22,118,2024-2025,ligue1
marwann nzuzi,Saint-Étienne,2004.0,2,2,125,0,0,2,0,2,2,5,2024-2025,ligue1
hamzat ojediran,Lens,2003.0,17,1,416,1,0,5,0,4,22,2,2024-2025,ligue1
joseph okumu,Reims,1997.0,22,20,1695,1,0,5,1,18,116,1,2024-2025,ligue1
kazeem olaigbe,Rennes,2003.0,10,3,299,0,2,0,0,17,18,32,2024-2025,ligue1
ben old,Saint-Étienne,2002.0,13,4,528,0,0,0,0,16,14,48,2024-2025,ligue1
warmed omari,Lyon,2000.0,1,0,8,0,0,0,0,0,0,0,2024-2025,ligue1
becir omeragic,Montpellier,2002.0,22,21,1799,0,0,1,0,21,51,3,2024-2025,ligue1
andrew omobamidele,Strasbourg,2002.0,10,6,539,0,0,5,1,0,9,0,2024-2025,ligue1
ado onaiwu,Auxerre,1995.0,31,9,957,4,1,1,1,17,33,74,2024-2025,ligue1
christopher operi,Le Havre,1997.0,13,13,1169,0,2,2,1,28,52,65,2024-2025,ligue1
fredrik oppegard,Auxerre,2002.0,9,2,273,0,0,0,0,5,7,11,2024-2025,ligue1
victor orakpo,Nice,2006.0,4,0,36,0,0,0,0,2,1,4,2024-2025,ligue1
ike orazi,Reims,2007.0,1,0,3,0,0,0,0,1,0,1,2024-2025,ligue1
gift orban,Lyon,2002.0,3,2,186,2,0,1,0,1,2,12,2024-2025,ligue1
gabriel osho,Auxerre,1998.0,20,20,1654,1,0,1,1,12,43,2,2024-2025,ligue1
jibril othman,Saint-Étienne,2004.0,1,0,5,0,0,0,0,0,0,0,2024-2025,ligue1
guimissongui ouattara,Strasbourg,2005.0,17,3,471,1,1,1,0,7,18,14,2024-2025,ligue1
kassoum ouattara,Monaco,2004.0,12,5,391,0,1,2,0,15,16,35,2024-2025,ligue1
zinedine ould khaled,Angers,2000.0,10,4,343,0,0,1,0,2,11,5,2024-2025,ligue1
beres owusu,Saint-Étienne,2003.0,1,1,90,0,0,0,0,0,3,0,2024-2025,ligue1
elisha owusu,Auxerre,1997.0,28,28,2344,1,3,7,0,8,78,33,2024-2025,ligue1
willian pacho,Paris S-G,2001.0,28,23,2132,0,1,2,0,3,53,1,2024-2025,ligue1
nicolas pallois,Nantes,1987.0,26,23,2017,0,2,9,0,6,52,5,2024-2025,ligue1
nicolas pays,Montpellier,2003.0,9,4,447,0,0,0,0,21,14,53,2024-2025,ligue1
kevin pedro,Saint-Étienne,2006.0,1,0,10,0,0,0,0,2,0,1,2024-2025,ligue1
jordan pefok,Reims,1996.0,7,6,380,1,0,0,0,3,4,7,2024-2025,ligue1
theo pellenard,Auxerre,1994.0,2,0,45,0,0,0,0,1,1,1,2024-2025,ligue1
timothee pembele,Le Havre,2002.0,20,12,1113,1,0,3,0,27,43,44,2024-2025,ligue1
faris pemi moumbagna,Marseille,2000.0,1,0,8,0,0,0,0,0,0,0,2024-2025,ligue1
oscar perea,Strasbourg,2005.0,2,0,14,0,0,0,0,1,2,4,2024-2025,ligue1
mathias pereira lage,Brest,1996.0,29,18,1571,2,7,4,0,32,41,100,2024-2025,ligue1
lucas perri,Lyon,1997.0,33,33,2970,0,0,1,0,0,0,0,2024-2025,ligue1
gaetan perrin,Auxerre,1996.0,34,31,2691,10,11,2,0,83,142,125,2024-2025,ligue1
prosper peter,Angers,2007.0,2,0,27,0,0,0,0,0,0,1,2024-2025,ligue1
leo petrot,Saint-Étienne,1997.0,31,29,2634,0,3,4,0,28,93,100,2024-2025,ligue1
ore petrovic,Strasbourg,1999.0,31,31,2790,0,0,2,0,1,1,0,2024-2025,ligue1
tom pouilly,Lens,2003.0,10,2,273,0,0,1,0,12,11,34,2024-2025,ligue1
adrien rabiot,Marseille,1995.0,29,27,2485,9,4,4,0,79,168,174,2024-2025,ligue1
goncalo ramos,Paris S-G,2001.0,22,12,1066,10,3,1,0,11,24,63,2024-2025,ligue1
lilian raolisoa,Angers,2000.0,29,14,1318,0,3,1,2,33,47,62,2024-2025,ligue1
rayan raveloson,Auxerre,1997.0,13,7,724,1,0,3,0,5,31,12,2024-2025,ligue1
guillaume restes,Toulouse,2005.0,29,29,2543,0,1,2,0,0,0,0,2024-2025,ligue1
alexsandro ribeiro,Lille,1999.0,30,30,2700,1,1,10,0,25,178,8,2024-2025,ligue1
alejandro rodriguez,Lyon,2008.0,1,0,20,0,0,0,0,0,0,1,2024-2025,ligue1
valentin rongier,Marseille,1994.0,25,17,1562,3,1,5,0,25,110,28,2024-2025,ligue1
pablo rosario,Nice,1997.0,29,21,1775,3,1,6,1,17,89,25,2024-2025,ligue1
anthony rouault,Rennes,2001.0,11,11,972,0,0,3,0,3,36,0,2024-2025,ligue1
jon rowe,Marseille,2003.0,28,6,807,3,3,2,0,30,31,96,2024-2025,ligue1
fabian ruiz pena,Paris S-G,1996.0,30,21,1923,4,5,1,0,47,205,92,2024-2025,ligue1
geronimo rulli,Marseille,1992.0,34,34,3060,0,0,1,0,0,1,0,2024-2025,ligue1
mathew ryan,Lens,1992.0,14,14,1260,0,0,0,0,0,0,0,2024-2025,ligue1
emmanuel sabbi,Le Havre,1997.0,15,7,653,0,0,1,0,11,15,39,2024-2025,ligue1
falaye sacko,Montpellier,1995.0,16,14,1233,0,1,1,0,21,59,34,2024-2025,ligue1
matvei safonov,Paris S-G,1999.0,10,9,879,0,0,0,0,0,0,0,2024-2025,ligue1
modibo sagnan,Montpellier,1999.0,27,24,2141,2,0,10,0,13,51,3,2024-2025,ligue1
osame sahraoui,Lille,2001.0,30,10,1293,3,3,1,0,69,89,159,2024-2025,ligue1
wesley said,Lens,1995.0,24,11,905,3,0,4,0,16,24,53,2024-2025,ligue1
theo sainteluce,Montpellier,1998.0,16,11,1018,1,0,3,0,19,22,33,2024-2025,ligue1
ibrahim salah,Brest,2001.0,12,4,358,1,1,0,0,15,7,40,2024-2025,ligue1
amine salama,Reims,2000.0,17,2,373,0,0,0,0,12,9,28,2024-2025,ligue1
mohammed salisu,Monaco,1999.0,15,11,1023,1,0,2,0,8,68,3,2024-2025,ligue1
yoann salmier,Le Havre,1992.0,13,9,797,0,0,3,0,7,24,1,2024-2025,ligue1
mama samba balde,Lyon,1995.0,2,0,33,0,0,0,0,1,1,2,2024-2025,ligue1
mama samba balde,Brest,1995.0,27,12,1149,2,3,4,0,35,22,100,2024-2025,ligue1
brice samba,Rennes,1994.0,17,17,1529,0,0,3,0,0,1,0,2024-2025,ligue1
brice samba,Lens,1994.0,15,15,1350,0,0,1,0,0,1,0,2024-2025,ligue1
arouna sangante,Le Havre,2002.0,16,16,1244,3,0,4,1,11,48,3,2024-2025,ligue1
nhoa sangui,Reims,2006.0,26,10,1158,0,2,3,0,21,45,53,2024-2025,ligue1
morgan sanson,Nice,1994.0,6,3,235,3,0,0,0,5,13,17,2024-2025,ligue1
baptiste santamaria,Nice,1995.0,13,11,927,0,0,1,0,10,45,11,2024-2025,ligue1
baptiste santamaria,Rennes,1995.0,10,5,482,0,1,1,0,3,28,9,2024-2025,ligue1
andrey santos,Strasbourg,2004.0,32,32,2855,10,3,8,0,29,149,26,2024-2025,ligue1
tiago santos,Lille,2002.0,7,4,404,0,0,1,0,24,17,43,2024-2025,ligue1
malang sarr,Lens,1999.0,21,15,1385,0,0,0,0,4,54,1,2024-2025,ligue1
mamadou sarr,Strasbourg,2005.0,27,27,2365,0,1,4,0,7,52,1,2024-2025,ligue1
martin satriano,Lens,2001.0,7,0,88,0,0,0,0,2,2,14,2024-2025,ligue1
teji savanier,Montpellier,1991.0,31,27,2363,2,5,4,1,26,183,108,2024-2025,ligue1
niklas schmidt,Toulouse,1998.0,9,2,205,0,1,0,0,2,23,1,2024-2025,ligue1
jeremy sebas,Strasbourg,2003.0,13,1,190,0,0,0,0,6,3,10,2024-2025,ligue1
alidu seidu,Rennes,2000.0,11,10,803,0,0,4,0,23,41,17,2024-2025,ligue1
hiroki sekine,Reims,2002.0,15,9,887,0,0,1,0,22,39,40,2024-2025,ligue1
marvin senaya,Strasbourg,2001.0,10,1,227,0,0,3,0,1,5,2,2024-2025,ligue1
djibril sidibe,Toulouse,1992.0,28,24,2101,0,3,1,0,16,121,50,2024-2025,ligue1
vincent sierro,Toulouse,1995.0,29,27,2402,5,1,4,0,15,147,27,2024-2025,ligue1
caio henrique oliveira silva,Monaco,1997.0,27,21,1929,0,6,3,0,57,102,142,2024-2025,ligue1
abdallah sima,Brest,2001.0,27,14,1238,7,2,2,0,36,24,92,2024-2025,ligue1
moses simon,Nantes,1995.0,32,31,2609,8,10,2,0,147,59,222,2024-2025,ligue1
lassine sinayoko,Auxerre,1999.0,34,25,2299,5,8,5,0,53,62,193,2024-2025,ligue1
wilfried singo,Monaco,2000.0,27,23,2096,1,2,4,0,35,118,27,2024-2025,ligue1
ayanda sishuba,Rennes,2005.0,1,0,3,0,0,0,0,0,0,0,2024-2025,ligue1
ibrahim sissoko,Saint-Étienne,1995.0,20,8,819,3,1,1,0,14,12,36,2024-2025,ligue1
niama sissoko,Reims,2005.0,4,0,47,0,0,0,0,1,1,2,2024-2025,ligue1
leo skiri stigard,Rennes,1999.0,16,14,1227,1,0,4,0,3,50,1,2024-2025,ligue1
milan skriniar,Paris S-G,1995.0,5,4,382,0,0,1,0,3,20,0,2024-2025,ligue1
naatan skytta,Toulouse,2002.0,1,0,5,0,0,0,0,0,0,0,2024-2025,ligue1
eduard sobol,Strasbourg,1995.0,10,0,95,0,0,2,0,0,3,2,2024-2025,ligue1
florian sotoca,Lens,1990.0,31,22,1794,1,1,2,1,44,105,170,2024-2025,ligue1
issa soumare,Le Havre,2000.0,29,21,1902,5,4,0,0,61,45,144,2024-2025,ligue1
saidou sow,Strasbourg,2002.0,12,11,1018,0,1,2,0,0,16,2,2024-2025,ligue1
saidou sow,Nantes,2002.0,9,9,799,1,0,1,0,2,15,0,2024-2025,ligue1
lucas stassin,Saint-Étienne,2004.0,28,23,1887,12,4,4,0,26,35,149,2024-2025,ligue1
enzo sternal,Marseille,2007.0,2,0,24,0,0,1,0,0,0,0,2024-2025,ligue1
gabriel suazo,Toulouse,1997.0,30,23,2163,0,6,0,0,42,109,118,2024-2025,ligue1
abakar sylla,Strasbourg,2002.0,21,10,950,1,0,2,1,0,21,3,2024-2025,ligue1
issiaga sylla,Montpellier,1994.0,19,15,1156,1,0,2,0,33,53,46,2024-2025,ligue1
musa altaamari,Montpellier,1997.0,15,12,1116,2,1,3,0,55,30,76,2024-2025,ligue1
musa altaamari,Rennes,1997.0,11,7,567,1,0,1,0,21,8,39,2024-2025,ligue1
nicolas tagliafico,Lyon,1992.0,24,22,1902,3,1,7,0,31,97,81,2024-2025,ligue1
axel tape,Paris S-G,2007.0,2,2,180,0,0,1,0,1,5,1,2024-2025,ligue1
florian tardieu,Saint-Étienne,1992.0,24,13,1252,2,4,0,0,11,139,44,2024-2025,ligue1
oussama targhalline,Le Havre,2002.0,14,12,990,0,0,0,0,25,66,34,2024-2025,ligue1
enzo tchato,Montpellier,2002.0,27,21,1899,0,0,3,0,44,62,95,2024-2025,ligue1
arnau tenas,Paris S-G,2001.0,1,1,90,0,1,0,0,0,1,0,2024-2025,ligue1
tanner tessmann,Lyon,2001.0,25,13,1234,1,0,3,0,11,56,27,2024-2025,ligue1
teddy teuma,Reims,1993.0,17,9,750,1,0,1,0,9,47,34,2024-2025,ligue1
jordan teze,Monaco,1999.0,16,8,569,1,0,2,1,9,31,41,2024-2025,ligue1
sorba thomas,Nantes,1999.0,25,15,1321,1,3,3,0,41,34,93,2024-2025,ligue1
adrien thomasson,Lens,1993.0,33,31,2615,3,7,7,0,30,149,138,2024-2025,ligue1
corentin tolisso,Lyon,1994.0,32,27,2329,7,4,4,0,31,166,133,2024-2025,ligue1
abdoulaye toure,Le Havre,1994.0,28,26,2324,10,1,5,0,17,109,28,2024-2025,ligue1
birama toure,Montpellier,1992.0,8,2,300,0,0,2,0,0,9,2,2024-2025,ligue1
ousmane toure,Lille,2005.0,1,0,6,0,0,0,0,0,2,0,2024-2025,ligue1
adrien truffert,Rennes,2001.0,33,31,2752,2,2,3,0,69,104,243,2024-2025,ligue1
vanderson,Monaco,2001.0,29,23,2064,1,3,6,1,57,102,151,2024-2025,ligue1
robinio vaz,Marseille,2007.0,2,0,75,0,0,1,0,3,0,6,2024-2025,ligue1
jordan veretout,Lyon,1993.0,27,19,1553,2,0,3,0,35,99,60,2024-2025,ligue1
ben viadere,Auxerre,2005.0,1,0,5,0,0,0,0,1,0,1,2024-2025,ligue1
vitinha,Paris S-G,2000.0,29,20,2042,5,1,1,0,53,224,57,2024-2025,ligue1
ibrahima wadji,Saint-Étienne,1995.0,10,2,347,0,0,1,0,11,4,24,2024-2025,ligue1
elye wahi,Marseille,2003.0,13,7,574,3,1,1,0,7,7,41,2024-2025,ligue1
caleb wiley,Strasbourg,2004.0,6,3,266,0,1,1,0,3,7,9,2024-2025,ligue1
christopher wooh,Rennes,2001.0,20,17,1456,0,0,6,1,14,59,2,2024-2025,ligue1
etienne youte kinkoue,Le Havre,2002.0,28,26,2320,0,0,4,1,12,63,4,2024-2025,ligue1
eloge zabi,Reims,2006.0,2,0,18,0,0,0,1,1,2,1,2024-2025,ligue1
yoram zague,Paris S-G,2006.0,4,2,183,0,0,0,0,5,10,17,2024-2025,ligue1
wilfried zaha,Lyon,1992.0,4,1,73,0,0,0,0,1,1,9,2024-2025,ligue1
warren zaireemery,Paris S-G,2006.0,29,23,2050,1,2,3,0,49,135,92,2024-2025,ligue1
miha zajc,Toulouse,1994.0,19,1,262,0,0,2,0,7,24,9,2024-2025,ligue1
denis zakaria,Monaco,1996.0,26,24,2144,6,4,5,0,27,113,36,2024-2025,ligue1
anass zaroury,Lens,2000.0,28,16,1405,2,2,3,1,49,65,107,2024-2025,ligue1
nathan zeze,Nantes,2005.0,18,17,1512,0,0,6,0,2,46,0,2024-2025,ligue1
edon zhegrova,Lille,1999.0,12,12,978,4,1,1,0,37,54,81,2024-2025,ligue1
melvin zinga,Angers,2002.0,1,1,90,0,0,0,0,0,0,0,2024-2025,ligue1
luck zogbe,Brest,2005.0,13,7,638,0,0,2,0,4,19,19,2024-2025,ligue1
aristide zossou,Auxerre,2005.0,3,0,16,0,0,0,0,1,2,3,2024-2025,ligue1
yanis zouaoui,Le Havre,1994.0,17,9,976,0,2,3,0,33,32,33,2024-2025,ligue1
edhy zuliani,Toulouse,2004.0,1,0,9,0,0,0,0,0,0,0,2024-2025,ligue1
