Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
andre gomes,Lille,261,1010,270,17,1520,42,69.0,10,23.8,2291,35,4,30,26,2022-2023,ligue-1
angel gomes,Lille,315,1185,527,49,2014,56,53.6,16,28.6,3493,57,10,41,26,2022-2023,ligue-1
maxime gonalons,Clermont Foot,259,657,97,3,997,28,53.6,11,39.3,1651,16,0,20,10,2022-2023,ligue-1
oumar gonzalez,Ajaccio,682,655,54,26,1381,16,43.8,5,31.3,2709,6,1,20,10,2022-2023,ligue-1
amine gouiri,Nice,12,35,52,7,99,3,0.0,2,66.7,179,3,2,7,5,2022-2023,ligue-1
amine gouiri,Rennes,74,439,576,145,1071,80,41.3,44,55.0,1815,40,26,72,36,2022-2023,ligue-1
jonathan gradit,Lens,749,1452,183,7,2369,26,46.2,12,46.2,6399,68,2,18,9,2022-2023,ligue-1
andrew gravillon,Reims,236,260,80,6,566,12,58.3,3,25.0,1183,12,1,11,4,2022-2023,ligue-1
adrian grbic,Lorient,1,3,7,0,11,0,,0,,17,1,0,0,0,2022-2023,ligue-1
gabriel gudmundsson,Lille,142,247,180,24,563,32,56.3,9,28.1,1298,25,10,13,7,2022-2023,ligue-1
axel gueguin,Montpellier,1,1,11,0,13,0,,0,,11,1,0,1,0,2022-2023,ligue-1
matteo guendouzi,Marseille,193,817,455,63,1440,29,48.3,11,37.9,3862,61,9,25,14,2022-2023,ligue-1
evann guessand,Nantes,73,233,219,48,510,77,48.1,33,42.9,1313,24,8,49,31,2022-2023,ligue-1
pape gueye,Marseille,72,246,73,7,388,7,14.3,4,57.1,881,4,1,7,6,2022-2023,ligue-1
frederic guilbert,Strasbourg,251,571,264,8,1065,35,42.9,16,45.7,1483,25,1,23,6,2022-2023,ligue-1
serhou guirassy,Rennes,1,3,9,5,13,0,,0,,0,0,0,0,1,2022-2023,ligue-1
rafik guitane,Reims,2,1,0,0,3,0,,0,,0,0,0,0,1,2022-2023,ligue-1
malo gusto,Lyon,351,772,513,26,1617,50,40.0,20,40.0,3120,73,10,17,12,2022-2023,ligue-1
jaouen hadjam,Nantes,161,303,141,13,593,44,65.9,12,27.3,1302,20,6,15,14,2022-2023,ligue-1
massadio haidara,Lens,345,611,237,29,1188,20,40.0,6,30.0,2253,29,5,25,5,2022-2023,ligue-1
achraf hakimi,Paris S-G,361,716,713,82,1772,74,39.2,32,43.2,4281,66,22,29,23,2022-2023,ligue-1
mathis hamdi,Troyes,14,16,14,0,44,1,0.0,1,100.0,28,0,0,2,0,2022-2023,ligue-1
ben hamed toure,Ajaccio,12,32,19,0,62,4,75.0,1,25.0,79,2,0,6,3,2022-2023,ligue-1
romain hamouma,Ajaccio,23,229,244,42,490,38,42.1,21,55.3,918,16,11,38,14,2022-2023,ligue-1
said hamulic,Toulouse,0,15,10,1,24,5,60.0,2,40.0,27,1,0,3,4,2022-2023,ligue-1
amine harit,Marseille,33,139,176,30,341,36,36.1,18,50.0,791,13,9,18,17,2022-2023,ligue-1
rhys healey,Toulouse,2,7,15,8,24,0,,0,,21,0,1,3,2,2022-2023,ligue-1
gauthier hein,Auxerre,124,460,383,56,951,49,38.8,28,57.1,2152,36,24,35,24,2022-2023,ligue-1
henrique,Lyon,66,150,46,1,260,6,16.7,3,50.0,285,4,0,3,2,2022-2023,ligue-1
christophe herelle,Brest,323,210,25,5,552,2,50.0,1,50.0,787,2,0,3,1,2022-2023,ligue-1
noah holm,Reims,17,49,21,5,86,9,33.3,6,66.7,109,2,0,5,6,2022-2023,ligue-1
franck honorat,Brest,172,466,704,98,1317,55,27.3,35,63.6,2757,63,30,56,21,2022-2023,ligue-1
cedric hountondji,Angers,925,814,39,23,1774,2,50.0,1,50.0,2978,9,2,8,3,2022-2023,ligue-1
ilyes housni,Paris S-G,1,2,2,0,5,0,,0,,13,0,0,1,2,2022-2023,ligue-1
adrien hunou,Angers,138,508,374,69,1008,34,38.2,16,47.1,1515,36,10,58,23,2022-2023,ligue-1
mounaim el idrissy,Ajaccio,72,482,379,98,926,27,40.7,12,44.4,751,18,4,90,36,2022-2023,ligue-1
rares ilie,Nice,13,28,36,5,75,6,83.3,1,16.7,165,11,1,3,10,2022-2023,ligue-1
bonke innocent,Lorient,252,424,47,2,718,8,75.0,0,0.0,742,8,0,7,4,2022-2023,ligue-1
ismaily,Lille,325,668,379,46,1359,39,43.6,17,43.6,2254,45,9,25,29,2022-2023,ligue-1
junya ito,Reims,130,538,832,112,1471,141,44.0,62,44.0,4060,89,43,89,44,2022-2023,ligue-1
ismail jakobs,Monaco,145,311,299,41,749,12,41.7,6,50.0,1332,31,8,17,7,2022-2023,ligue-1
marin jakolis,Angers,1,3,10,3,14,2,0.0,2,100.0,34,0,1,1,1,2022-2023,ligue-1
leo jardim,Lille,159,0,0,0,159,0,,0,,279,0,0,0,0,2022-2023,ligue-1
luis javier suarez,Marseille,15,53,53,20,119,4,100.0,0,0.0,181,5,0,7,1,2022-2023,ligue-1
dany jean,Strasbourg,1,4,8,0,13,1,0.0,1,100.0,21,1,0,1,1,2022-2023,ligue-1
julian jeanvier,Auxerre,558,423,23,12,1002,3,66.7,1,33.3,1755,4,0,8,2,2022-2023,ligue-1
jeffinho,Lyon,21,100,147,32,258,37,40.5,18,48.6,877,28,14,21,12,2022-2023,ligue-1
paul joly,Auxerre,283,328,179,4,783,28,46.4,8,28.6,1511,27,1,9,12,2022-2023,ligue-1
jubal,Auxerre,979,749,57,31,1773,7,28.6,2,28.6,2794,11,0,23,4,2022-2023,ligue-1
christopher jullien,Montpellier,746,574,47,32,1360,5,100.0,0,0.0,1890,4,1,15,4,2022-2023,ligue-1
eli junior kroupi,Lorient,1,4,0,0,5,0,,0,,6,0,0,0,0,2022-2023,ligue-1
issa kabore,Marseille,155,290,299,39,734,54,42.6,23,42.6,1531,27,10,33,13,2022-2023,ligue-1
abdoul kader bamba,Nantes,8,23,23,2,54,1,0.0,0,0.0,79,1,1,1,4,2022-2023,ligue-1
gael kakuta,Lens,4,11,4,0,18,0,,0,,53,2,0,0,0,2022-2023,ligue-1
arnaud kalimuendo,Rennes,48,278,343,104,659,55,45.5,26,47.3,825,21,25,58,37,2022-2023,ligue-1
gedeon kalulu,Lorient,609,745,314,40,1653,41,51.2,15,36.6,3264,48,6,31,18,2022-2023,ligue-1
justinnoel kalumba,Angers,50,93,82,6,220,19,52.6,7,36.8,500,10,1,14,7,2022-2023,ligue-1
warren kamanzi,Toulouse,138,187,109,7,431,18,55.6,5,27.8,1007,22,4,6,6,2022-2023,ligue-1
bingourou kamara,Montpellier,143,0,0,0,143,0,,0,,244,0,0,0,0,2022-2023,ligue-1
nordine kandil,Strasbourg,11,33,46,5,87,13,46.2,7,53.8,294,10,3,5,3,2022-2023,ligue-1
ayman kari,Lorient,32,38,27,6,94,7,57.1,2,28.6,215,4,1,3,1,2022-2023,ligue-1
kevin keben biakolo,Toulouse,69,84,49,3,198,10,10.0,7,70.0,225,10,1,8,5,2022-2023,ligue-1
check keita,Reims,171,190,14,5,372,3,66.7,0,0.0,994,5,0,4,1,2022-2023,ligue-1
saifeddine khaoui,Clermont Foot,147,511,330,48,963,52,46.2,21,40.4,1536,28,4,43,23,2022-2023,ligue-1
wahbi khazri,Montpellier,101,361,271,64,713,61,45.9,24,39.3,1530,17,22,49,30,2022-2023,ligue-1
anthony khelifa,Ajaccio,4,8,0,0,12,0,,0,,15,0,0,0,0,2022-2023,ligue-1
presnel kimpembe,Paris S-G,203,327,39,7,567,3,66.7,0,0.0,1090,8,0,4,5,2022-2023,ligue-1
samuel koeberle,Reims,8,0,1,0,9,2,50.0,1,50.0,3,0,0,1,0,2022-2023,ligue-1
rudy kohon,Troyes,28,11,0,0,39,1,0.0,1,100.0,72,0,0,1,0,2022-2023,ligue-1
sead kolasinac,Marseille,408,831,322,48,1547,12,25.0,7,58.3,3393,37,6,25,6,2022-2023,ligue-1
cheick konate,Clermont Foot,156,188,46,5,377,31,80.6,5,16.1,882,15,2,5,8,2022-2023,ligue-1
ibrahima kone,Lorient,59,262,247,68,562,22,63.6,6,27.3,577,13,10,65,27,2022-2023,ligue-1
youssouf kone,Ajaccio,218,265,54,1,531,19,42.1,4,21.1,813,10,1,14,4,2022-2023,ligue-1
rominigue kouame,Troyes,505,1002,230,19,1698,71,70.4,15,21.1,3627,47,4,38,25,2022-2023,ligue-1
boubakar kouyate,Montpellier,440,334,30,21,796,4,75.0,0,0.0,1519,3,1,3,0,2022-2023,ligue-1
sael kumbedi,Lyon,271,463,262,22,991,42,38.1,24,57.1,1567,31,3,16,14,2022-2023,ligue-1
grejohn kyei,Clermont Foot,60,457,333,98,834,73,53.4,31,42.5,1004,20,13,95,48,2022-2023,ligue-1
remy labeau lascary,Lens,9,15,31,12,55,7,28.6,5,71.4,98,1,0,8,3,2022-2023,ligue-1
gaetan laborde,Nice,109,423,507,153,1030,55,47.3,27,49.1,1723,40,21,69,29,2022-2023,ligue-1
gaetan laborde,Rennes,3,41,51,24,92,2,100.0,0,0.0,150,4,4,11,4,2022-2023,ligue-1
alexandre lacazette,Lyon,81,495,704,210,1264,76,50.0,28,36.8,1466,25,18,65,46,2022-2023,ligue-1
qazim laci,Ajaccio,20,109,44,1,171,4,50.0,1,25.0,207,3,0,1,0,2022-2023,ligue-1
alban lafont,Nantes,1309,4,0,0,1312,3,33.3,2,66.7,2496,0,0,2,0,2022-2023,ligue-1
kenny lala,Brest,368,463,215,8,1029,25,48.0,12,48.0,1612,22,0,12,10,2022-2023,ligue-1
mohamed lamine bayo,Lille,7,70,117,39,191,15,66.7,3,20.0,271,7,5,21,13,2022-2023,ligue-1
julien laporte,Lorient,578,411,17,6,1005,1,100.0,0,0.0,2026,5,0,5,2,2022-2023,ligue-1
yasser larouci,Troyes,324,485,289,26,1073,87,43.7,42,48.3,2569,49,14,43,37,2022-2023,ligue-1
armand lauriente,Lorient,26,52,64,19,136,17,82.4,1,5.9,445,5,5,4,4,2022-2023,ligue-1
theo le bris,Lorient,211,323,265,48,792,38,39.5,23,60.5,1566,31,20,21,10,2022-2023,ligue-1
julien le cardinal,Lens,28,69,57,5,153,4,50.0,1,25.0,232,9,0,4,2,2022-2023,ligue-1
jeremy le douaron,Brest,92,300,341,86,718,74,29.7,40,54.1,976,22,13,73,34,2022-2023,ligue-1
enzo le fee,Lorient,558,1422,675,35,2611,155,43.9,67,43.2,5413,90,13,74,55,2022-2023,ligue-1
vincent le goff,Lorient,848,1158,371,31,2358,32,37.5,14,43.8,4688,57,4,18,12,2022-2023,ligue-1
maxime le marchand,Strasbourg,627,720,74,12,1405,17,88.2,1,5.9,2725,19,0,11,4,2022-2023,ligue-1
paolo lebas,Ajaccio,2,12,4,0,18,1,100.0,0,0.0,15,0,0,1,0,2022-2023,ligue-1
jeanlouis leca,Lens,42,0,0,0,42,0,,0,,31,0,0,0,0,2022-2023,ligue-1
benjamin lecomte,Montpellier,694,5,0,0,698,1,100.0,0,0.0,1595,0,0,0,0,2022-2023,ligue-1
pierre leesmelou,Brest,576,1000,300,19,1840,44,50.0,12,27.3,3555,44,7,30,20,2022-2023,ligue-1
felix lemarechal,Brest,21,67,58,5,143,10,30.0,6,60.0,266,13,3,5,10,2022-2023,ligue-1
mario lemina,Nice,204,451,73,6,724,16,68.8,5,31.3,1278,14,0,4,1,2022-2023,ligue-1
donovan leon,Auxerre,86,0,0,0,86,1,100.0,0,0.0,142,0,0,0,0,2022-2023,ligue-1
johann lepenant,Lyon,315,932,309,18,1543,48,43.8,21,43.8,2144,37,2,40,28,2022-2023,ligue-1
benjamin leroy,Ajaccio,950,2,0,0,952,0,,0,,1644,0,0,3,0,2022-2023,ligue-1
leo leroy,Montpellier,184,401,123,19,692,30,36.7,15,50.0,1176,15,3,27,14,2022-2023,ligue-1
alexandre letellier,Paris S-G,4,0,0,0,4,0,,0,,1,0,0,0,0,2022-2023,ligue-1
ruan levine,Ajaccio,4,9,10,3,23,2,100.0,0,0.0,39,2,0,2,2,2022-2023,ligue-1
dimitri lienard,Strasbourg,291,514,379,9,1169,27,37.0,15,55.6,1516,39,2,28,10,2022-2023,ligue-1
mateusz lis,Troyes,339,3,0,0,342,0,,0,,727,0,0,1,0,2022-2023,ligue-1
bradley locko,Reims,216,290,138,8,629,36,41.7,18,50.0,1537,15,3,27,15,2022-2023,ligue-1
bradley locko,Brest,58,75,29,3,160,14,64.3,4,28.6,474,4,1,2,2,2022-2023,ligue-1
anthony lopes,Lyon,1092,7,0,0,1098,2,0.0,2,100.0,2558,0,0,1,0,2022-2023,ligue-1
rony lopes,Troyes,154,538,454,57,1124,85,52.9,33,38.8,2266,49,13,46,37,2022-2023,ligue-1
pau lopez,Marseille,1137,37,0,0,1174,0,,0,,2729,0,0,0,0,2022-2023,ligue-1
dion lopy,Reims,209,533,211,12,935,36,44.4,15,41.7,1717,22,1,30,17,2022-2023,ligue-1
jordan lotomba,Nice,506,857,385,20,1720,73,52.1,26,35.6,4210,72,6,40,24,2022-2023,ligue-1
dejan lovren,Lyon,536,695,48,17,1273,2,50.0,1,50.0,3091,13,1,5,3,2022-2023,ligue-1
jean lucas,Monaco,29,136,32,5,191,14,64.3,3,21.4,398,6,1,3,1,2022-2023,ligue-1
castello lukeba,Lyon,1115,1399,85,28,2580,17,64.7,5,29.4,6047,29,3,20,8,2022-2023,ligue-1
youssouf mchangama,Auxerre,144,323,159,15,621,23,43.5,11,47.8,811,11,1,18,9,2022-2023,ligue-1
deiver machado,Lens,269,484,364,30,1105,54,31.5,23,42.6,2043,41,10,30,11,2022-2023,ligue-1
soungoutou magassa,Monaco,12,31,5,0,47,2,50.0,1,50.0,68,1,0,1,0,2022-2023,ligue-1
hugo magnetti,Brest,215,541,186,10,931,35,65.7,11,31.4,1767,35,1,21,15,2022-2023,ligue-1
yohann magnin,Clermont Foot,430,999,226,28,1643,32,21.9,19,59.4,2152,28,2,20,11,2022-2023,ligue-1
lovro majer,Rennes,142,572,493,62,1186,45,62.2,13,28.9,3028,64,8,46,31,2022-2023,ligue-1
jeanvictor makengo,Lorient,152,405,109,6,652,35,60.0,8,22.9,1530,25,1,16,23,2022-2023,ligue-1
beni makouana,Montpellier,6,28,36,11,67,9,22.2,7,77.8,181,4,0,4,5,2022-2023,ligue-1
ruslan malinovskyi,Marseille,80,311,323,26,698,42,64.3,13,31.0,1583,30,5,30,20,2022-2023,ligue-1
hianga mananga mbock,Brest,1,7,5,0,13,1,100.0,0,0.0,36,2,0,1,1,2022-2023,ligue-1
steve mandanda,Rennes,1251,17,0,0,1267,1,100.0,0,0.0,2479,0,0,2,0,2022-2023,ligue-1
thomas mangani,Ajaccio,232,648,175,3,1050,6,66.7,1,16.7,1283,17,1,9,3,2022-2023,ligue-1
vito mannone,Lorient,616,2,0,0,618,0,,0,,1358,0,0,0,0,2022-2023,ligue-1
myziane maolida,Reims,17,56,68,8,138,11,72.7,2,18.2,375,4,3,9,4,2022-2023,ligue-1
faitout maouassa,Montpellier,223,383,334,41,924,62,40.3,32,51.6,1723,41,12,32,22,2022-2023,ligue-1
vincent marchetti,Ajaccio,254,840,308,28,1369,80,57.5,27,33.8,3350,59,9,50,39,2022-2023,ligue-1
guillermo maripan,Monaco,658,734,37,25,1418,6,16.7,4,66.7,2312,6,0,9,6,2022-2023,ligue-1
marquinhos,Paris S-G,946,1359,117,39,2411,2,0.0,2,100.0,4747,18,2,12,6,2022-2023,ligue-1
jonas martin,Lille,56,178,29,3,262,1,0.0,1,100.0,387,6,0,2,4,2022-2023,ligue-1
gelson martins,Monaco,30,74,118,22,218,13,30.8,8,61.5,529,9,6,10,7,2022-2023,ligue-1
hannoah massengo,Auxerre,107,358,134,20,588,38,44.7,14,36.8,1184,26,6,19,8,2022-2023,ligue-1
yanis massolin,Clermont Foot,17,25,9,1,50,3,0.0,3,100.0,68,1,0,0,0,2022-2023,ligue-1
eliot matazo,Monaco,134,399,81,1,606,16,25.0,9,56.3,889,13,0,9,12,2022-2023,ligue-1
