Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
matz sels,Nott'ham Forest,404,5,0,0,409,0,,0,,659,0,0,0,0,2023-2024,premier-league
nelson semedo,Wolves,743,993,528,37,2233,90,56.7,29,32.2,4324,63,14,57,36,2023-2024,premier-league
antoine semenyo,Bournemouth,137,375,526,124,1015,116,43.1,55,47.4,2477,51,42,58,53,2023-2024,premier-league
marcos senesi,Bournemouth,743,762,129,20,1614,20,55.0,8,40.0,3098,34,3,19,11,2023-2024,premier-league
luke shaw,Manchester Utd,283,326,148,12,754,11,63.6,4,36.4,832,11,1,14,6,2023-2024,premier-league
james shea,Luton Town,11,0,0,0,11,0,,0,,26,0,0,0,0,2023-2024,premier-league
bernardo silva,Manchester City,245,905,1055,146,2194,61,62.3,21,34.4,4544,74,37,43,34,2023-2024,premier-league
fabio silva,Wolves,24,55,44,12,118,8,25.0,5,62.5,186,5,1,12,4,2023-2024,premier-league
thiago silva,Chelsea,1280,1198,79,24,2549,4,50.0,0,0.0,3867,11,0,7,1,2023-2024,premier-league
luis sinisterra,Bournemouth,63,134,242,83,430,49,59.2,18,36.7,1195,20,35,24,10,2023-2024,premier-league
oliver skipp,Tottenham,90,257,102,13,448,3,66.7,1,33.3,399,4,1,9,6,2023-2024,premier-league
adam smith,Bournemouth,404,537,295,11,1229,15,26.7,8,53.3,1022,22,3,14,7,2023-2024,premier-league
emile smith rowe,Arsenal,21,106,127,19,253,7,42.9,3,42.9,472,8,1,6,4,2023-2024,premier-league
cedric soares,Arsenal,10,47,12,0,69,0,,0,,69,0,0,0,0,2023-2024,premier-league
dominic solanke,Bournemouth,113,426,547,216,1066,106,36.8,60,56.6,1420,24,27,136,81,2023-2024,premier-league
manor solomon,Tottenham,14,29,83,20,125,17,58.8,7,41.2,404,8,9,5,2,2023-2024,premier-league
tomas soucek,West Ham,456,653,234,72,1340,11,36.4,7,63.6,596,13,2,20,12,2023-2024,premier-league
vinicius souza,Sheffield Utd,489,706,200,35,1381,30,56.7,11,36.7,988,6,5,33,25,2023-2024,premier-league
jason steele,Brighton,706,5,0,0,711,0,,0,,977,0,0,0,0,2023-2024,premier-league
raheem sterling,Chelsea,77,324,638,167,1019,132,34.1,70,53.0,3063,51,65,54,44,2023-2024,premier-league
john stones,Manchester City,239,484,189,10,907,6,16.7,4,66.7,1646,24,1,5,6,2023-2024,premier-league
thomas strakosha,Brentford,74,1,0,0,75,0,,0,,88,0,0,0,0,2023-2024,premier-league
dominik szoboszlai,Liverpool,239,868,718,71,1802,56,42.9,27,48.2,2880,67,22,27,27,2023-2024,premier-league
matt targett,Newcastle Utd,22,25,5,0,51,2,0.0,1,50.0,91,1,0,0,0,2023-2024,premier-league
james tarkowski,Everton,1000,848,179,84,2014,20,80.0,4,20.0,3073,12,0,16,16,2023-2024,premier-league
jimi tauriainen,Chelsea,1,0,0,0,1,0,,0,,0,0,0,0,0,2023-2024,premier-league
nuno tavares,Nott'ham Forest,118,123,109,6,343,9,66.7,3,33.3,564,12,2,10,4,2023-2024,premier-league
marcus tavernier,Bournemouth,182,404,686,94,1246,106,41.5,55,51.9,2411,82,25,53,41,2023-2024,premier-league
charlie taylor,Burnley,503,679,370,18,1542,17,52.9,6,35.3,1497,18,5,18,10,2023-2024,premier-league
kenny tete,Fulham,215,278,161,11,647,20,45.0,10,50.0,650,15,2,10,3,2023-2024,premier-league
luke thomas,Sheffield Utd,160,188,88,11,430,10,50.0,4,40.0,391,7,1,11,5,2023-2024,premier-league
youri tielemans,Aston Villa,215,589,299,27,1096,29,51.7,10,34.5,1361,27,7,17,22,2023-2024,premier-league
jurrien timber,Arsenal,11,51,17,1,79,1,100.0,0,0.0,121,3,0,0,1,2023-2024,premier-league
harry toffolo,Nott'ham Forest,283,296,172,12,745,3,33.3,2,66.7,475,7,1,7,5,2023-2024,premier-league
takehiro tomiyasu,Arsenal,192,389,248,31,824,12,33.3,7,58.3,1064,14,3,13,3,2023-2024,premier-league
james tomkins,Crystal Palace,11,12,2,0,25,0,,0,,12,0,0,0,0,2023-2024,premier-league
sandro tonali,Newcastle Utd,60,179,70,8,307,6,50.0,2,33.3,409,4,1,4,2,2023-2024,premier-league
ivan toney,Brentford,74,281,273,67,620,23,43.5,10,43.5,809,17,13,59,17,2023-2024,premier-league
pau torres,Aston Villa,989,873,141,22,1985,28,60.7,9,32.1,5917,42,0,9,13,2023-2024,premier-league
andros townsend,Luton Town,89,223,280,21,582,34,47.1,14,41.2,1099,31,7,35,26,2023-2024,premier-league
james trafford,Burnley,1559,72,0,0,1631,2,100.0,0,0.0,2156,0,0,1,0,2023-2024,premier-league
adama traore,Fulham,28,51,118,24,194,17,52.9,6,35.3,676,13,13,13,9,2023-2024,premier-league
benie traore,Sheffield Utd,19,49,48,9,112,22,22.7,15,68.2,174,5,3,10,7,2023-2024,premier-league
bertrand traore,Aston Villa,5,2,0,0,7,1,0.0,1,100.0,0,0,0,1,1,2023-2024,premier-league
boubacar traore,Wolves,128,346,89,3,556,15,66.7,4,26.7,567,14,1,13,17,2023-2024,premier-league
mark travers,Bournemouth,131,0,0,0,131,0,,0,,180,0,0,0,0,2023-2024,premier-league
mike tresor,Burnley,48,76,121,6,238,22,50.0,11,50.0,437,7,3,9,6,2023-2024,premier-league
kieran trippier,Newcastle Utd,732,969,665,36,2344,22,72.7,6,27.3,2049,37,5,20,9,2023-2024,premier-league
leandro trossard,Arsenal,105,318,502,121,912,47,53.2,16,34.0,1732,43,27,47,39,2023-2024,premier-league
auston trusty,Sheffield Utd,710,452,105,27,1262,12,50.0,5,41.7,796,7,2,17,4,2023-2024,premier-league
kostas tsimikas,Liverpool,119,235,225,17,573,15,26.7,10,66.7,861,20,3,9,4,2023-2024,premier-league
matt turner,Nott'ham Forest,611,6,0,0,616,0,,0,,1372,0,0,1,0,2023-2024,premier-league
destiny udogie,Tottenham,487,815,506,71,1775,58,41.4,26,44.8,3320,65,19,49,26,2023-2024,premier-league
lesley ugochukwu,Chelsea,66,120,31,2,214,6,50.0,1,16.7,358,2,2,3,3,2023-2024,premier-league
enes unal,Bournemouth,14,60,74,28,147,11,18.2,8,72.7,120,2,1,15,10,2023-2024,premier-league
virgil van dijk,Liverpool,1339,1757,146,78,3235,5,40.0,2,40.0,5235,19,0,7,4,2023-2024,premier-league
raphael varane,Manchester Utd,469,434,44,11,945,2,50.0,1,50.0,2161,11,0,6,2,2023-2024,premier-league
alejo veliz,Tottenham,1,6,11,4,18,2,50.0,1,50.0,9,0,0,2,2,2023-2024,premier-league
joel veltman,Brighton,378,517,213,17,1103,11,9.1,5,45.5,1076,17,0,21,7,2023-2024,premier-league
micky van de ven,Tottenham,966,976,102,15,2023,27,55.6,9,33.3,3058,16,2,15,12,2023-2024,premier-league
bart verbruggen,Brighton,897,9,0,0,906,1,100.0,0,0.0,1279,0,0,0,0,2023-2024,premier-league
guglielmo vicario,Tottenham,1664,17,0,0,1680,0,,0,,2573,0,0,0,0,2023-2024,premier-league
fabio vieira,Arsenal,14,76,97,20,183,9,22.2,6,66.7,298,3,6,7,5,2023-2024,premier-league
carlos vinicius,Fulham,11,49,45,15,102,8,25.0,6,75.0,91,4,2,11,7,2023-2024,premier-league
vitinho,Burnley,363,539,406,51,1299,58,43.1,25,43.1,2038,38,18,34,26,2023-2024,premier-league
odysseas vlachodimos,Nott'ham Forest,179,2,0,0,181,0,,0,,265,0,0,0,0,2023-2024,premier-league
kyle walker,Manchester City,526,1358,749,41,2613,35,60.0,11,31.4,4015,67,7,24,13,2023-2024,premier-league
aaron wanbissaka,Manchester Utd,424,538,278,24,1225,32,53.1,9,28.1,1429,27,4,20,9,2023-2024,premier-league
joel ward,Crystal Palace,437,551,187,10,1167,12,66.7,4,33.3,1015,9,0,12,3,2023-2024,premier-league
james wardprowse,West Ham,375,1001,558,32,1920,21,52.4,7,33.3,1606,26,6,15,11,2023-2024,premier-league
lewis warrington,Everton,1,2,0,0,3,0,,0,,5,0,0,0,0,2023-2024,premier-league
deivid washington,Chelsea,1,3,1,1,5,1,0.0,1,100.0,0,0,0,0,1,2023-2024,premier-league
ollie watkins,Aston Villa,56,369,542,215,958,63,41.3,31,49.2,1465,37,41,78,57,2023-2024,premier-league
adam webster,Brighton,495,625,86,14,1201,2,0.0,2,100.0,2357,16,0,5,2,2023-2024,premier-league
danny welbeck,Brighton,71,337,325,73,727,27,29.6,16,59.3,877,16,13,46,21,2023-2024,premier-league
timo werner,Tottenham,32,118,302,69,450,30,40.0,12,40.0,1517,27,36,11,5,2023-2024,premier-league
adam wharton,Crystal Palace,143,426,183,4,742,7,42.9,2,28.6,723,23,0,12,12,2023-2024,premier-league
ethan wheatley,Manchester Utd,0,3,3,0,6,0,,0,,0,0,0,1,2,2023-2024,premier-league
ben white,Arsenal,633,1165,676,64,2456,22,40.9,12,54.5,2672,34,9,26,9,2023-2024,premier-league
joe white,Newcastle Utd,3,6,4,0,13,0,,0,,41,0,0,0,0,2023-2024,premier-league
neco williams,Nott'ham Forest,378,422,298,30,1080,44,43.2,18,40.9,1631,24,6,38,27,2023-2024,premier-league
willian,Fulham,160,519,671,73,1331,63,46.0,25,39.7,2943,71,28,35,26,2023-2024,premier-league
joe willock,Newcastle Utd,42,107,80,18,225,18,38.9,11,61.1,490,5,5,14,6,2023-2024,premier-league
callum wilson,Newcastle Utd,11,132,168,77,302,32,43.8,15,46.9,322,8,13,47,35,2023-2024,premier-league
harry wilson,Fulham,118,352,371,53,828,34,44.1,16,47.1,1513,25,17,32,12,2023-2024,premier-league
yoane wissa,Brentford,119,286,366,122,751,52,38.5,23,44.2,1387,33,20,58,20,2023-2024,premier-league
chris wood,Nott'ham Forest,80,311,237,92,628,17,35.3,9,52.9,477,10,7,50,21,2023-2024,premier-league
cauley woodrow,Luton Town,42,85,99,21,223,3,66.7,1,33.3,204,7,1,9,8,2023-2024,premier-league
joe worrall,Nott'ham Forest,138,72,8,7,216,0,,0,,111,0,0,0,0,2023-2024,premier-league
yehor yarmoliuk,Brentford,81,172,162,20,407,27,63.0,7,25.9,461,7,2,17,10,2023-2024,premier-league
ryan yates,Nott'ham Forest,343,558,234,45,1126,9,44.4,4,44.4,941,14,0,24,10,2023-2024,premier-league
ashley young,Everton,378,554,365,20,1284,27,44.4,12,44.4,1490,24,5,16,13,2023-2024,premier-league
illia zabarnyi,Bournemouth,1129,978,70,17,2169,13,69.2,2,15.4,4408,15,0,15,2,2023-2024,premier-league
nicolo zaniolo,Aston Villa,53,171,184,60,402,48,27.1,30,62.5,915,16,15,31,36,2023-2024,premier-league
anass zaroury,Burnley,12,39,37,4,87,6,33.3,3,50.0,91,2,0,3,2,2023-2024,premier-league
oleksandr zinchenko,Arsenal,335,885,519,28,1729,14,50.0,5,35.7,2334,28,7,10,15,2023-2024,premier-league
kurt zouma,West Ham,798,626,34,28,1455,3,66.7,1,33.3,2019,5,1,13,3,2023-2024,premier-league
martin degaard,Arsenal,244,926,1173,165,2324,81,45.7,38,46.9,3514,83,37,53,58,2023-2024,premier-league
