Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
adnan januzaj,Sevilla,8,56,57,5,119,11,45.5,4,36.4,156,3,0,10,1,2023-2024,laliga
mikel jauregizar,Athletic Club,20,43,38,0,101,3,33.3,2,66.7,104,1,0,4,4,2023-2024,laliga
luis javier suarez,Almería,28,151,160,56,333,23,52.2,9,39.1,685,12,15,30,10,2023-2024,laliga
salim el jebari,Atlético Madrid,1,4,4,0,9,0,,0,,24,1,0,1,1,2023-2024,laliga
frenkie de jong,Barcelona,359,1139,355,18,1840,24,54.2,8,33.3,4346,52,3,14,17,2023-2024,laliga
joan jordan,Sevilla,47,175,59,3,279,1,100.0,0,0.0,239,2,0,5,3,2023-2024,laliga
jordi,Getafe,50,155,134,14,336,20,35.0,10,50.0,336,14,2,12,9,2023-2024,laliga
jeremy jorge,Getafe,0,0,1,1,1,0,,0,,0,0,0,0,0,2023-2024,laliga
willian jose,Betis,50,333,304,73,683,12,50.0,6,50.0,445,8,2,32,25,2023-2024,laliga
joselu,Real Madrid,43,236,238,99,512,14,42.9,7,50.0,353,8,12,29,9,2023-2024,laliga
kamil jozwiak,Granada,42,108,93,14,238,16,50.0,6,37.5,516,10,2,15,10,2023-2024,laliga
juanmi,Cádiz,27,172,133,23,327,23,39.1,13,56.5,265,8,5,28,17,2023-2024,laliga
juanpe,Girona,389,251,12,6,649,2,50.0,1,50.0,1141,2,0,4,1,2023-2024,laliga
vinicius junior,Real Madrid,51,290,733,193,1057,176,36.9,95,54.0,3440,74,88,71,40,2023-2024,laliga
filip jrgensen,Villarreal,1395,2,0,0,1397,1,100.0,0,0.0,2334,0,0,4,1,2023-2024,laliga
sory kaba,Las Palmas,19,139,119,33,272,22,50.0,11,50.0,211,7,3,48,14,2023-2024,laliga
kaiky,Almería,175,137,6,4,317,4,75.0,1,25.0,683,0,0,1,0,2023-2024,laliga
jon karrikaburu,Alavés,0,5,3,1,8,0,,0,,0,0,0,2,0,2023-2024,laliga
ibrahima kebe,Girona,6,6,2,1,13,1,0.0,0,0.0,1,0,0,0,2,2023-2024,laliga
kike,Alavés,51,199,280,108,516,33,45.5,14,42.4,472,10,12,56,21,2023-2024,laliga
koke,Atlético Madrid,594,1570,334,12,2482,11,45.5,6,54.5,2872,32,1,21,20,2023-2024,laliga
ibrahima kone,Almería,7,41,37,10,83,4,25.0,2,50.0,112,1,4,7,1,2023-2024,laliga
rominigue kouame,Cádiz,121,328,58,2,501,10,70.0,1,10.0,703,7,1,8,1,2023-2024,laliga
jules kounde,Barcelona,903,1701,462,44,3041,38,42.1,17,44.7,5961,67,2,25,12,2023-2024,laliga
toni kroos,Real Madrid,546,1641,492,13,2656,8,62.5,3,37.5,4189,51,1,8,6,2023-2024,laliga
takefusa kubo,Real Sociedad,94,404,683,122,1161,117,47.0,44,37.6,3378,57,63,60,27,2023-2024,laliga
luca de la torre,Celta Vigo,141,465,381,63,971,32,34.4,19,59.4,2012,40,12,38,28,2023-2024,laliga
yoel lago,Celta Vigo,66,26,1,1,93,0,,0,,137,0,0,0,0,2023-2024,laliga
erik lamela,Sevilla,34,101,138,26,266,16,43.8,9,56.3,400,13,4,20,13,2023-2024,laliga
bruno langa,Almería,210,209,88,6,504,21,61.9,5,23.8,720,10,2,5,3,2023-2024,laliga
cyle larin,Mallorca,51,209,297,111,548,39,35.9,23,59.0,571,13,17,58,34,2023-2024,laliga
juanmi latasa,Getafe,32,255,295,104,578,13,46.2,5,38.5,262,10,3,66,21,2023-2024,laliga
toni lato,Mallorca,249,399,305,17,942,18,55.6,5,27.8,911,23,8,17,7,2023-2024,laliga
lazaro,Almería,19,64,69,14,152,16,31.3,10,62.5,224,3,2,11,5,2023-2024,laliga
robin le normand,Real Sociedad,899,1057,45,17,1996,1,100.0,0,0.0,4021,16,0,16,6,2023-2024,laliga
jeremias ledesma,Cádiz,1248,17,0,0,1261,2,100.0,0,0.0,3096,0,0,1,0,2023-2024,laliga
florian lejeune,Rayo Vallecano,1317,953,131,36,2386,5,80.0,0,0.0,2951,6,0,13,4,2023-2024,laliga
stefan lekovic,Villarreal,14,2,0,0,16,0,,0,,1,0,0,0,0,2023-2024,laliga
inigo lekue,Athletic Club,427,779,285,9,1476,44,40.9,25,56.8,1993,30,1,17,9,2023-2024,laliga
thomas lemar,Atlético Madrid,8,58,34,4,99,2,50.0,1,50.0,217,4,0,3,2,2023-2024,laliga
alvaro lemos,Las Palmas,35,133,42,0,207,2,0.0,2,100.0,241,7,0,4,0,2023-2024,laliga
ruben lendinez,Valencia,3,6,2,1,11,0,,0,,0,0,0,0,0,2023-2024,laliga
robert lewandowski,Barcelona,47,361,502,165,896,54,42.6,30,55.6,1019,28,20,86,28,2023-2024,laliga
samuel lino,Atlético Madrid,282,509,557,107,1317,75,53.3,28,37.3,3739,81,44,42,35,2023-2024,laliga
javier llabres,Mallorca,17,53,75,11,143,8,62.5,3,37.5,224,6,2,11,7,2023-2024,laliga
marcos llorente,Atlético Madrid,322,615,537,82,1465,27,40.7,11,40.7,2119,40,20,28,18,2023-2024,laliga
enzo loiodice,Las Palmas,238,799,337,26,1362,53,52.8,21,39.6,1451,27,4,41,42,2023-2024,laliga
david lopez,Girona,946,785,48,22,1770,9,55.6,2,22.2,3308,9,0,12,2,2023-2024,laliga
diego lopez,Valencia,152,457,504,95,1094,76,36.8,40,52.6,2078,59,29,64,27,2023-2024,laliga
fermin lopez,Barcelona,95,418,335,69,841,38,57.9,12,31.6,1446,28,10,51,25,2023-2024,laliga
javi lopez,Alavés,441,582,404,45,1407,74,55.4,28,37.8,1896,44,11,40,20,2023-2024,laliga
unai lopez,Rayo Vallecano,340,980,371,16,1675,39,56.4,17,43.6,1964,24,2,26,23,2023-2024,laliga
dion lopy,Almería,310,656,162,8,1108,48,60.4,15,31.3,1705,23,2,23,15,2023-2024,laliga
anthony lozano,Getafe,6,10,17,5,33,4,25.0,3,75.0,20,0,0,6,2,2023-2024,laliga
anthony lozano,Almería,27,126,91,22,244,17,23.5,11,64.7,287,10,5,25,16,2023-2024,laliga
lucas,Cádiz,306,447,275,14,1020,32,46.9,14,43.8,1130,19,3,22,18,2023-2024,laliga
jose luis gaya,Valencia,381,564,316,15,1246,18,44.4,8,44.4,1839,29,5,14,7,2023-2024,laliga
jose luis morales,Villarreal,47,144,153,44,337,32,28.1,22,68.8,720,16,19,25,13,2023-2024,laliga
dodi lukebakio,Sevilla,36,193,298,67,520,62,48.4,26,41.9,1336,31,24,44,19,2023-2024,laliga
andriy lunin,Real Madrid,710,3,0,0,713,0,,0,,1177,0,0,0,0,2023-2024,laliga
darwin machis,Cádiz,53,162,182,16,393,17,35.3,9,52.9,558,20,5,20,11,2023-2024,laliga
pablo maffeo,Mallorca,178,337,268,27,771,35,45.7,13,37.1,1095,33,11,36,14,2023-2024,laliga
jon magunazelaia,Real Sociedad,12,30,26,6,68,5,40.0,2,40.0,83,2,0,3,2,2023-2024,laliga
nemanja maksimovic,Getafe,321,762,309,59,1380,17,41.2,9,52.9,1251,25,2,24,8,2023-2024,laliga
giorgi mamardashvili,Valencia,1211,5,0,0,1216,0,,0,,1932,1,1,4,0,2023-2024,laliga
wilson manafa,Granada,66,68,33,0,165,9,66.7,3,33.3,241,3,0,5,2,2023-2024,laliga
reinildo mandava,Atlético Madrid,199,228,88,9,512,17,47.1,7,41.2,563,15,1,12,1,2023-2024,laliga
aissa mandi,Villarreal,431,378,21,6,825,0,,0,,1489,6,0,2,2,2023-2024,laliga
javier manquillo,Celta Vigo,177,244,93,8,510,8,50.0,4,50.0,459,6,2,16,4,2023-2024,laliga
faitout maouassa,Granada,35,41,53,5,126,4,25.0,2,50.0,190,5,2,6,1,2023-2024,laliga
marcao,Sevilla,108,123,7,1,237,3,33.3,1,33.3,542,5,0,3,0,2023-2024,laliga
oscar de marcos,Athletic Club,375,868,529,34,1764,22,27.3,16,72.7,2012,40,6,15,6,2023-2024,laliga
alberto mari,Valencia,15,31,56,15,101,5,60.0,2,40.0,85,1,2,11,3,2023-2024,laliga
jose mari,Cádiz,0,19,4,0,23,0,,0,,23,0,0,0,0,2023-2024,laliga
jose maria gimenez,Atlético Madrid,487,328,16,8,826,3,66.7,1,33.3,901,0,0,2,0,2023-2024,laliga
mariano,Sevilla,3,33,49,16,85,2,50.0,1,50.0,111,3,3,9,6,2023-2024,laliga
rafa marin,Alavés,711,555,45,25,1303,5,60.0,1,20.0,2110,5,0,11,4,2023-2024,laliga
diego marino,Almería,32,0,0,0,32,0,,0,,53,0,0,0,0,2023-2024,laliga
mika marmol,Las Palmas,1553,1302,109,12,2956,33,51.5,14,42.4,5096,26,1,16,10,2023-2024,laliga
unai marrero,Real Sociedad,43,3,0,0,46,0,,0,,55,0,0,0,0,2023-2024,laliga
roger marti,Cádiz,33,263,216,53,503,10,30.0,6,60.0,390,15,2,47,20,2023-2024,laliga
ivan martin,Girona,327,1060,533,58,1895,59,66.1,20,33.9,3837,62,13,64,41,2023-2024,laliga
jon martin,Real Sociedad,9,1,0,0,10,0,,0,,1,0,0,0,0,2023-2024,laliga
mario martin,Real Madrid,9,13,4,0,25,0,,0,,18,0,0,2,0,2023-2024,laliga
arnau martinez,Girona,347,483,131,9,958,7,42.9,4,57.1,1608,14,1,16,9,2023-2024,laliga
inigo martinez,Barcelona,456,729,63,13,1241,1,0.0,1,100.0,3438,22,1,3,0,2023-2024,laliga
marc martinez,Granada,107,5,0,0,112,0,,0,,176,0,0,0,0,2023-2024,laliga
marvin,Las Palmas,174,416,433,50,1011,47,40.4,21,44.7,1535,40,13,52,23,2023-2024,laliga
omar mascarell,Mallorca,254,616,74,7,936,10,80.0,1,10.0,926,9,0,6,8,2023-2024,laliga
jaime mata,Getafe,109,255,370,72,731,15,53.3,7,46.7,479,16,7,47,20,2023-2024,laliga
luis maximiano,Almería,1336,19,0,0,1355,3,100.0,0,0.0,2214,0,0,0,0,2023-2024,laliga
borja mayoral,Getafe,51,377,352,71,771,43,41.9,22,51.2,912,29,11,69,28,2023-2024,laliga
mamadou mbaye,Cádiz,81,47,9,4,137,0,,0,,83,0,0,2,0,2023-2024,laliga
hannibal mejbri,Sevilla,12,28,28,4,68,5,60.0,1,20.0,96,4,0,6,6,2023-2024,laliga
oscar melendo,Granada,65,332,118,11,506,23,47.8,8,34.8,794,19,0,22,9,2023-2024,laliga
gonzalo melero,Almería,94,357,133,28,580,18,38.9,10,55.6,919,11,3,26,13,2023-2024,laliga
memphis,Atlético Madrid,28,180,206,64,407,37,48.6,16,43.2,498,11,7,42,22,2023-2024,laliga
houboulang mendes,Almería,94,117,27,1,236,7,28.6,3,42.9,175,4,0,8,4,2023-2024,laliga
tomas mendes,Alavés,1,4,2,0,7,0,,0,,1,1,0,0,1,2023-2024,laliga
brais mendez,Real Sociedad,162,851,562,63,1559,59,40.7,31,52.5,1902,40,15,57,30,2023-2024,laliga
bruno mendez,Granada,341,376,88,13,797,7,85.7,1,14.3,767,4,0,9,4,2023-2024,laliga
diego mendez,Rayo Vallecano,1,2,0,0,3,0,,0,,10,0,0,0,0,2023-2024,laliga
ferland mendy,Real Madrid,387,687,345,17,1409,28,46.4,13,46.4,1505,21,3,20,14,2023-2024,laliga
jorge mere,Cádiz,148,143,9,3,298,1,100.0,0,0.0,237,2,0,0,1,2023-2024,laliga
mikel merino,Real Sociedad,323,948,514,76,1759,41,58.5,13,31.7,1722,39,5,61,42,2023-2024,laliga
omenuke mfulu,Las Palmas,30,39,8,0,77,1,100.0,0,0.0,70,1,0,2,0,2023-2024,laliga
miguel,Alavés,1,12,9,3,22,0,,0,,25,0,1,2,4,2023-2024,laliga
eder militao,Real Madrid,204,155,20,3,376,1,0.0,0,0.0,609,4,0,3,1,2023-2024,laliga
luis milla,Getafe,196,981,330,10,1484,34,32.4,17,50.0,1700,26,0,26,17,2023-2024,laliga
marko milovanovic,Almería,13,56,34,13,102,4,25.0,2,50.0,59,1,1,6,4,2023-2024,laliga
oscar mingueza,Celta Vigo,598,1012,701,43,2287,78,46.2,34,43.6,3490,76,9,31,26,2023-2024,laliga
ignasi miquel,Granada,1133,703,67,37,1889,16,50.0,7,43.8,2198,6,1,21,4,2023-2024,laliga
rafa mir,Sevilla,11,61,67,20,136,6,33.3,3,50.0,147,2,3,9,3,2023-2024,laliga
juan miranda,Betis,439,581,371,28,1384,19,36.8,8,42.1,1316,24,3,22,5,2023-2024,laliga
stefan mitrovic,Getafe,156,147,5,2,306,4,50.0,1,25.0,457,0,0,3,0,2023-2024,laliga
luka modric,Real Madrid,256,977,593,49,1812,45,46.7,17,37.8,2795,57,13,12,19,2023-2024,laliga
