Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
ansgar knauff,Eint Frankfurt,180,453,424,101,1039,64,39.1,33,51.6,1891,34,38,44,26,2023-2024,bundesliga
robin knoche,Union Berlin,719,601,32,14,1341,5,60.0,1,20.0,1931,4,0,16,0,2023-2024,bundesliga
gregor kobel,Dortmund,1232,8,0,0,1239,1,100.0,0,0.0,1728,0,0,0,0,2023-2024,bundesliga
robin koch,Eint Frankfurt,1222,1189,68,32,2469,4,50.0,2,50.0,4101,15,0,9,2,2023-2024,bundesliga
dominik kohr,Mainz 05,541,726,156,28,1414,11,45.5,6,54.5,1235,10,2,22,4,2023-2024,bundesliga
randal kolo muani,Eint Frankfurt,1,30,27,10,56,15,26.7,10,66.7,180,4,2,3,8,2023-2024,bundesliga
mert komur,Augsburg,10,17,27,3,51,4,0.0,3,75.0,135,5,1,2,2,2023-2024,bundesliga
manu kone,Gladbach,181,525,238,31,925,69,53.6,26,37.7,1764,33,6,41,41,2023-2024,bundesliga
odilon kossounou,Leverkusen,404,976,237,9,1600,40,57.5,17,42.5,2880,35,4,12,15,2023-2024,bundesliga
tomas koubek,Augsburg,114,0,0,0,114,0,,0,,120,0,0,0,0,2023-2024,bundesliga
matej kovar,Leverkusen,19,0,0,0,19,0,,0,,38,0,0,0,0,2023-2024,bundesliga
dawid kownacki,Werder Bremen,10,66,83,31,159,3,66.7,1,33.3,88,1,3,18,5,2023-2024,bundesliga
alex kral,Union Berlin,164,311,151,17,618,12,41.7,5,41.7,837,16,1,15,12,2023-2024,bundesliga
andrej kramaric,Hoffenheim,149,589,640,102,1361,51,49.0,22,43.1,2426,49,24,47,27,2023-2024,bundesliga
christoph kramer,Gladbach,58,109,60,8,227,10,40.0,5,50.0,280,3,4,3,4,2023-2024,bundesliga
frans kratzig,Bayern Munich,20,23,17,1,60,1,0.0,1,100.0,108,1,0,1,2,2023-2024,bundesliga
tom krau,Mainz 05,202,496,181,14,867,12,25.0,8,66.7,798,13,4,27,13,2023-2024,bundesliga
lukas kubler,Freiburg,446,623,193,14,1254,10,30.0,3,30.0,981,14,0,7,6,2023-2024,bundesliga
mahmut kucuksahin,Augsburg,2,2,0,0,4,0,,0,,0,0,0,0,0,2023-2024,bundesliga
christian kuhlwetter,Heidenheim,1,0,2,2,3,0,,0,,28,0,1,1,0,2023-2024,bundesliga
moritzbroni kwarteng,Bochum,14,65,76,15,153,18,38.9,8,44.4,250,6,3,15,5,2023-2024,bundesliga
maxence lacroix,Wolfsburg,903,781,59,22,1732,15,46.7,8,53.3,2119,9,0,20,1,2023-2024,bundesliga
aissa laidouni,Union Berlin,142,340,197,24,666,27,37.0,16,59.3,895,17,5,16,20,2023-2024,bundesliga
konrad laimer,Bayern Munich,315,893,482,49,1671,48,47.9,22,45.8,2893,56,17,27,17,2023-2024,bundesliga
stefan lainer,Gladbach,195,263,127,13,581,8,25.0,6,75.0,606,14,3,10,4,2023-2024,bundesliga
hugo larsson,Eint Frankfurt,339,641,206,16,1175,19,36.8,11,57.9,1185,19,4,25,7,2023-2024,bundesliga
diogo leite,Union Berlin,981,886,126,22,1979,11,54.5,5,45.5,2495,9,2,24,7,2023-2024,bundesliga
maxim leitsch,Mainz 05,126,73,6,0,205,2,0.0,2,100.0,170,0,0,1,0,2023-2024,bundesliga
christopher lenz,RB Leipzig,19,19,18,1,55,0,,0,,32,0,0,1,0,2023-2024,bundesliga
christopher lenz,Eint Frankfurt,4,8,1,0,13,0,,0,,18,1,0,1,1,2023-2024,bundesliga
jamie leweling,Stuttgart,97,330,419,89,829,58,44.8,27,46.6,1860,38,28,46,39,2023-2024,bundesliga
philipp lienhart,Freiburg,564,520,39,9,1114,3,0.0,3,100.0,2716,12,0,7,0,2023-2024,bundesliga
matthijs de ligt,Bayern Munich,490,768,75,21,1330,2,100.0,0,0.0,2423,15,2,9,2,2023-2024,bundesliga
jesper lindstrm,Eint Frankfurt,3,18,24,4,45,4,25.0,3,75.0,82,4,0,5,2,2023-2024,bundesliga
dejan ljubicic,Köln,205,537,319,37,1046,33,45.5,16,48.5,1746,47,5,37,18,2023-2024,bundesliga
noah loosli,Bochum,76,83,19,4,177,1,100.0,0,0.0,119,1,0,3,0,2023-2024,bundesliga
anthony losilla,Bochum,271,700,229,56,1192,23,43.5,13,56.5,547,11,2,27,12,2023-2024,bundesliga
castello lukeba,RB Leipzig,955,1111,64,16,2114,31,54.8,6,19.4,3477,23,1,20,9,2023-2024,bundesliga
andreas luthe,Bochum,50,0,0,0,50,0,,0,,48,0,0,0,0,2023-2024,bundesliga
senne lynen,Werder Bremen,380,668,127,8,1165,20,40.0,10,50.0,741,9,2,16,9,2023-2024,bundesliga
ian maatsen,Dortmund,320,645,268,23,1216,23,56.5,10,43.5,2362,23,8,23,9,2023-2024,bundesliga
matej maglica,Darmstadt 98,629,529,67,13,1220,4,25.0,3,75.0,1542,11,1,8,6,2023-2024,bundesliga
arne maier,Augsburg,86,321,293,28,692,20,60.0,8,40.0,680,11,6,13,11,2023-2024,bundesliga
linton maina,Köln,110,334,429,82,846,57,38.6,31,54.4,2671,64,47,38,27,2023-2024,bundesliga
patrick mainka,Heidenheim,1151,777,85,45,1997,20,50.0,7,35.0,3805,15,0,13,5,2023-2024,bundesliga
lovro majer,Wolfsburg,179,598,531,65,1286,50,50.0,19,38.0,2049,38,9,59,27,2023-2024,bundesliga
jordy makengo,Freiburg,215,309,149,5,666,26,46.2,10,38.5,975,20,3,14,5,2023-2024,bundesliga
julian malatini,Werder Bremen,198,216,37,6,450,7,85.7,1,14.3,578,4,0,11,3,2023-2024,bundesliga
donyell malen,Dortmund,78,261,475,118,799,95,44.2,40,42.1,1957,49,45,51,39,2023-2024,bundesliga
lennard maloney,Heidenheim,425,681,113,21,1210,8,75.0,2,25.0,740,8,0,20,11,2023-2024,bundesliga
david mamutovic,Mainz 05,2,7,3,0,12,0,,0,,5,0,0,0,0,2023-2024,bundesliga
braydon manu,Darmstadt 98,9,24,24,4,56,9,44.4,5,55.6,120,0,1,2,1,2023-2024,bundesliga
omar marmoush,Eint Frankfurt,60,403,503,155,938,112,34.8,64,57.1,2153,52,40,99,58,2023-2024,bundesliga
eric martel,Köln,491,817,220,35,1515,17,41.2,6,35.3,1186,14,2,24,24,2023-2024,bundesliga
erhan masovic,Bochum,421,495,104,28,1012,6,50.0,2,33.3,967,11,0,15,6,2023-2024,bundesliga
roberto massimo,Stuttgart,11,29,10,1,50,1,0.0,0,0.0,103,2,1,1,0,2023-2024,bundesliga
jean matteo bahoya,Eint Frankfurt,5,58,44,9,104,11,54.5,5,45.5,204,6,3,7,1,2023-2024,bundesliga
philipp max,Eint Frankfurt,249,543,225,20,1006,11,54.5,5,45.5,1344,15,2,11,3,2023-2024,bundesliga
eric maxim choupomoting,Bayern Munich,55,152,201,55,402,39,59.0,13,33.3,497,6,13,20,18,2023-2024,bundesliga
noussair mazraoui,Bayern Munich,250,571,313,33,1126,24,50.0,11,45.8,1600,23,7,13,6,2023-2024,bundesliga
kevin mbabu,Augsburg,314,573,451,31,1315,82,35.4,48,58.5,1885,48,8,41,25,2023-2024,bundesliga
noah mbamba,Leverkusen,0,11,16,0,27,3,33.3,2,66.7,24,2,1,1,2,2023-2024,bundesliga
nathanael mbuku,Augsburg,0,4,6,1,10,1,0.0,1,100.0,51,0,1,0,0,2023-2024,bundesliga
marvin mehlem,Darmstadt 98,137,411,242,40,785,24,41.7,12,50.0,861,16,13,37,19,2023-2024,bundesliga
thomas meunier,Dortmund,214,246,106,11,560,8,25.0,5,62.5,925,13,2,6,4,2023-2024,bundesliga
alexander meyer,Dortmund,380,2,0,0,382,1,100.0,0,0.0,685,0,0,0,0,2023-2024,bundesliga
sven michel,Augsburg,21,94,133,39,246,22,45.5,11,50.0,204,3,4,22,11,2023-2024,bundesliga
enzo millot,Stuttgart,180,1008,569,70,1733,88,52.3,37,42.0,1867,41,14,69,34,2023-2024,bundesliga
jovan milosevic,Stuttgart,1,9,7,1,17,2,100.0,0,0.0,29,2,0,3,0,2023-2024,bundesliga
kim minjae,Bayern Munich,1065,1233,64,19,2352,2,100.0,0,0.0,3524,10,0,5,5,2023-2024,bundesliga
maximilian mittelstadt,Stuttgart,494,1098,470,35,2041,60,60.0,19,31.7,2712,58,6,30,21,2023-2024,bundesliga
marko mladenovic,Eint Frankfurt,1,1,1,0,3,0,,0,,0,0,0,0,0,2023-2024,bundesliga
max moerstedt,Hoffenheim,1,0,3,0,4,0,,0,,8,0,0,0,0,2023-2024,bundesliga
mateu morey,Dortmund,46,41,13,2,100,1,100.0,0,0.0,172,2,0,2,1,2023-2024,bundesliga
youssoufa moukoko,Dortmund,20,86,99,24,199,24,45.8,10,41.7,291,8,10,21,10,2023-2024,bundesliga
andreas muller,Darmstadt 98,51,126,34,1,208,2,0.0,2,100.0,189,4,0,4,2,2023-2024,bundesliga
jannik muller,Darmstadt 98,332,312,51,5,687,4,50.0,2,50.0,807,5,0,10,3,2023-2024,bundesliga
kevin muller,Heidenheim,1560,14,0,0,1574,0,,0,,2524,0,0,2,0,2023-2024,bundesliga
marcus muller,Mainz 05,0,1,7,3,8,0,,0,,0,0,0,0,0,2023-2024,bundesliga
thomas muller,Bayern Munich,65,356,547,113,961,21,52.4,8,38.1,1384,36,9,27,23,2023-2024,bundesliga
jamal musiala,Bayern Munich,86,409,630,132,1090,154,56.5,59,38.3,2825,60,33,66,51,2023-2024,bundesliga
florent muslija,Freiburg,22,41,34,4,97,2,50.0,0,0.0,153,2,2,5,2,2023-2024,bundesliga
phillipp mwene,Mainz 05,302,480,381,29,1151,32,46.9,13,40.6,1571,32,6,26,14,2023-2024,bundesliga
joakim mhle,Wolfsburg,521,814,536,56,1851,58,37.9,29,50.0,3021,60,12,35,15,2023-2024,bundesliga
nathan ngoumou,Gladbach,102,253,306,68,652,58,34.5,32,55.2,1385,38,25,32,14,2023-2024,bundesliga
stanley nsoki,Hoffenheim,210,237,58,2,500,15,60.0,6,40.0,615,7,0,7,1,2023-2024,bundesliga
luca netz,Gladbach,486,611,416,41,1498,48,47.9,21,43.8,1564,33,9,34,28,2023-2024,bundesliga
manuel neuer,Bayern Munich,893,26,1,1,920,1,100.0,0,0.0,1842,0,0,1,0,2023-2024,bundesliga
florian neuhaus,Gladbach,123,409,175,36,695,21,52.4,8,38.1,1211,20,5,13,16,2023-2024,bundesliga
jessic ngankam,Mainz 05,3,26,30,10,58,7,71.4,1,14.3,84,3,4,4,8,2023-2024,bundesliga
jessic ngankam,Eint Frankfurt,4,41,40,11,83,8,37.5,5,62.5,54,2,1,8,8,2023-2024,bundesliga
moritz nicolas,Gladbach,1115,4,0,0,1119,0,,0,,2118,0,0,0,0,2023-2024,bundesliga
justin njinmah,Werder Bremen,39,145,206,57,378,67,38.8,32,47.8,900,27,21,40,7,2023-2024,bundesliga
niels nkounkou,Eint Frankfurt,328,537,270,26,1108,81,56.8,34,42.0,2088,34,13,22,10,2023-2024,bundesliga
felix nmecha,Dortmund,129,316,158,28,598,19,47.4,6,31.6,920,20,3,17,13,2023-2024,bundesliga
lukas nmecha,Wolfsburg,0,8,14,6,22,0,,0,,4,1,0,4,2,2023-2024,bundesliga
jonathan norbye,RB Leipzig,0,1,0,0,1,0,,0,,1,0,0,0,0,2023-2024,bundesliga
alexander nubel,Stuttgart,1265,13,0,0,1278,0,,0,,2160,0,0,0,0,2023-2024,bundesliga
kasim nuhu,Hoffenheim,2,0,1,0,3,0,,0,,6,0,0,0,0,2023-2024,bundesliga
fabian nurnberger,Darmstadt 98,237,479,332,26,1043,33,54.5,15,45.5,1546,26,7,15,14,2023-2024,bundesliga
tim oermann,Bochum,115,176,71,2,356,10,50.0,5,50.0,346,9,2,10,5,2023-2024,bundesliga
masaya okugawa,Augsburg,2,6,6,2,14,1,0.0,0,0.0,4,1,0,0,0,2023-2024,bundesliga
finn ole becker,Hoffenheim,88,197,106,5,387,18,27.8,12,66.7,708,13,0,14,12,2023-2024,bundesliga
mathias olesen,Köln,16,28,18,2,61,1,100.0,0,0.0,89,1,0,1,2,2023-2024,bundesliga
dani olmo,RB Leipzig,116,419,329,59,854,72,43.1,38,52.8,1925,49,18,28,26,2023-2024,bundesliga
jonas omlin,Gladbach,299,1,0,0,300,2,100.0,0,0.0,536,0,0,0,0,2023-2024,bundesliga
karim onisiwo,Mainz 05,45,211,285,77,538,45,42.2,17,37.8,653,18,9,52,28,2023-2024,bundesliga
lois openda,RB Leipzig,52,285,528,214,857,65,30.8,35,53.8,1473,30,38,72,38,2023-2024,bundesliga
leon opitz,Werder Bremen,7,6,4,1,17,2,50.0,1,50.0,28,1,1,2,0,2023-2024,bundesliga
willi orban,RB Leipzig,669,847,54,27,1563,3,66.7,0,0.0,2799,11,0,8,2,2023-2024,bundesliga
ivan ordets,Bochum,458,398,84,57,936,1,0.0,0,0.0,573,3,0,4,0,2023-2024,bundesliga
patrick osterhage,Bochum,252,592,251,29,1081,38,44.7,19,50.0,1232,16,3,33,17,2023-2024,bundesliga
salih ozcan,Dortmund,212,613,111,3,933,11,54.5,4,36.4,1091,15,0,13,7,2023-2024,bundesliga
willian pacho,Eint Frankfurt,1324,1287,65,16,2663,14,85.7,2,14.3,3873,11,0,23,7,2023-2024,bundesliga
goncalo paciencia,Bochum,22,140,141,37,301,27,44.4,14,51.9,289,6,3,29,27,2023-2024,bundesliga
exequiel palacios,Leverkusen,341,1461,439,21,2220,26,88.5,3,11.5,2297,24,2,22,13,2023-2024,bundesliga
milos pantovic,Union Berlin,4,4,2,1,10,1,100.0,0,0.0,18,0,1,1,0,2023-2024,bundesliga
antonios papadopoulos,Dortmund,67,22,2,0,91,0,,0,,76,0,0,0,0,2023-2024,bundesliga
merveille papela,Mainz 05,23,67,31,7,119,3,100.0,0,0.0,126,4,3,6,10,2023-2024,bundesliga
leart paqarada,Köln,254,351,233,10,832,10,70.0,3,30.0,1158,13,1,7,6,2023-2024,bundesliga
kevin paredes,Wolfsburg,180,325,311,35,809,40,35.0,19,47.5,1043,24,8,34,17,2023-2024,bundesliga
felix passlack,Bochum,105,244,172,13,517,9,66.7,3,33.3,463,7,1,12,4,2023-2024,bundesliga
jiri pavlenka,Werder Bremen,266,0,0,0,266,0,,0,,544,0,0,1,0,2023-2024,bundesliga
aleksandar pavlovic,Bayern Munich,195,714,179,10,1082,11,45.5,5,45.5,1714,21,3,12,14,2023-2024,bundesliga
mads pedersen,Augsburg,305,489,311,20,1084,38,60.5,9,23.7,1895,35,4,21,13,2023-2024,bundesliga
jordan pefok,Gladbach,56,273,144,64,470,13,23.1,9,69.2,285,4,2,43,30,2023-2024,bundesliga
jordan pefok,Union Berlin,2,4,6,3,12,0,,0,,0,0,0,4,1,2023-2024,bundesliga
dzenan pejcinovic,Wolfsburg,0,7,9,4,16,0,,0,,19,0,0,1,0,2023-2024,bundesliga
daniel peretz,Bayern Munich,17,0,0,0,17,0,,0,,24,0,0,0,0,2023-2024,bundesliga
matteo perez vinlof,Bayern Munich,9,6,4,0,19,1,0.0,1,100.0,11,0,0,1,0,2023-2024,bundesliga
pavao pervan,Wolfsburg,314,0,0,0,314,0,,0,,465,0,0,0,0,2023-2024,bundesliga
jens petter hauge,Eint Frankfurt,16,44,44,5,103,6,33.3,4,66.7,238,3,3,3,0,2023-2024,bundesliga
luca pfeiffer,Darmstadt 98,66,266,237,59,565,21,33.3,9,42.9,529,14,2,23,19,2023-2024,bundesliga
patric pfeiffer,Augsburg,153,158,31,19,340,1,0.0,1,100.0,299,0,0,6,1,2023-2024,bundesliga
maximilian philipp,Freiburg,22,76,57,14,155,1,0.0,1,100.0,105,4,2,8,7,2023-2024,bundesliga
florian pick,Heidenheim,32,80,131,13,237,26,42.3,13,50.0,421,6,4,8,7,2023-2024,bundesliga
amos pieper,Werder Bremen,195,177,27,10,395,0,,0,,474,3,0,5,0,2023-2024,bundesliga
marvin pieringer,Heidenheim,99,325,231,64,644,28,35.7,13,46.4,759,24,12,40,21,2023-2024,bundesliga
alassane plea,Gladbach,71,472,446,90,971,53,39.6,26,49.1,1633,44,21,34,33,2023-2024,bundesliga
ole pohlmann,Dortmund,3,13,15,2,31,2,50.0,1,50.0,32,1,1,3,1,2023-2024,bundesliga
sebastian polter,Darmstadt 98,11,78,73,23,161,5,40.0,3,60.0,78,1,1,16,7,2023-2024,bundesliga
yussuf poulsen,RB Leipzig,44,214,175,62,424,22,54.5,7,31.8,369,10,5,25,20,2023-2024,bundesliga
grischa promel,Hoffenheim,222,698,297,36,1209,31,38.7,15,48.4,1408,36,1,32,25,2023-2024,bundesliga
gustavo puerta,Leverkusen,5,38,10,0,53,1,100.0,0,0.0,44,1,0,1,0,2023-2024,bundesliga
luca raimund,Stuttgart,5,10,20,3,34,0,,0,,27,0,0,2,2,2023-2024,bundesliga
grant ranos,Gladbach,1,15,20,4,36,3,33.3,2,66.7,14,1,0,2,5,2023-2024,bundesliga
nicolai rapp,Werder Bremen,31,24,1,0,56,0,,0,,64,0,0,1,1,2023-2024,bundesliga
david raum,RB Leipzig,653,1002,807,45,2442,32,56.3,13,40.6,2900,44,15,33,15,2023-2024,bundesliga
rocco reitz,Gladbach,380,758,259,46,1377,52,38.5,25,48.1,1648,29,12,40,30,2023-2024,bundesliga
marco reus,Dortmund,149,404,363,77,906,21,38.1,10,47.6,1275,33,7,42,15,2023-2024,bundesliga
elvis rexhbecaj,Augsburg,216,513,222,22,935,23,34.8,14,60.9,910,16,3,38,18,2023-2024,bundesliga
gio reyna,Dortmund,30,110,103,15,239,8,62.5,3,37.5,312,6,2,8,7,2023-2024,bundesliga
marco richter,Mainz 05,42,175,214,37,426,37,43.2,18,48.6,651,11,9,31,12,2023-2024,bundesliga
clemens riedel,Darmstadt 98,261,339,73,6,667,8,50.0,4,50.0,1146,10,0,3,2,2023-2024,bundesliga
manuel riemann,Bochum,1649,172,5,0,1820,1,100.0,0,0.0,4104,1,0,2,0,2023-2024,bundesliga
sebastian rode,Eint Frankfurt,6,43,18,1,65,0,,0,,85,2,0,2,0,2023-2024,bundesliga
rogerio,Wolfsburg,168,337,163,10,659,18,22.2,13,72.2,1019,16,4,12,8,2023-2024,bundesliga
merlin rohl,Freiburg,130,316,255,41,676,42,50.0,14,33.3,1414,37,10,50,42,2023-2024,bundesliga
frank ronstadt,Darmstadt 98,14,27,16,0,56,3,0.0,1,33.3,117,2,0,1,2,2023-2024,bundesliga
anthony rouault,Stuttgart,385,571,76,5,1030,6,33.3,4,66.7,1556,5,0,7,3,2023-2024,bundesliga
jerome roussillon,Union Berlin,141,210,121,6,462,11,45.5,5,45.5,516,9,2,16,8,2023-2024,bundesliga
fabian rudlin,Freiburg,0,2,4,0,6,0,,0,,0,0,0,0,0,2023-2024,bundesliga
julian ryerson,Dortmund,430,588,343,32,1346,40,40.0,18,45.0,2096,41,6,29,26,2023-2024,bundesliga
frederik rnnow,Union Berlin,1384,16,3,3,1401,0,,0,,2894,1,1,1,0,2023-2024,bundesliga
marcel sabitzer,Dortmund,271,694,346,56,1304,30,36.7,15,50.0,1767,21,7,23,14,2023-2024,bundesliga
roland sallai,Freiburg,110,352,372,74,825,57,36.8,28,49.1,1311,38,15,43,15,2023-2024,bundesliga
diadie samassekou,Hoffenheim,2,2,0,0,4,0,,0,,3,0,0,0,0,2023-2024,bundesliga
jadon sancho,Dortmund,72,215,344,56,622,70,51.4,30,42.9,1821,37,29,21,9,2023-2024,bundesliga
leroy sane,Bayern Munich,99,448,880,143,1398,167,55.7,65,38.9,4060,85,44,63,42,2023-2024,bundesliga
amin sarr,Wolfsburg,13,89,80,10,181,11,18.2,8,72.7,175,5,0,13,9,2023-2024,bundesliga
bouna sarr,Bayern Munich,19,80,17,2,116,4,25.0,2,50.0,136,2,1,2,0,2023-2024,bundesliga
joe scally,Gladbach,612,707,273,20,1581,33,33.3,20,60.6,1921,33,6,22,21,2023-2024,bundesliga
andras schafer,Union Berlin,187,333,269,36,776,50,42.0,26,52.0,994,25,12,34,20,2023-2024,bundesliga
patrik schick,Leverkusen,15,132,208,90,349,25,32.0,14,56.0,265,4,5,23,17,2023-2024,bundesliga
stefan schimmer,Heidenheim,11,27,41,9,79,1,0.0,1,100.0,32,0,0,6,4,2023-2024,bundesliga
xaver schlager,RB Leipzig,377,1390,313,17,2060,32,59.4,8,25.0,4443,48,2,32,27,2023-2024,bundesliga
keven schlotterbeck,Bochum,655,573,108,66,1329,8,75.0,2,25.0,1414,4,2,12,0,2023-2024,bundesliga
nico schlotterbeck,Dortmund,1351,1543,155,39,3024,17,47.1,7,41.2,6376,42,2,19,3,2023-2024,bundesliga
romano schmid,Werder Bremen,237,816,561,68,1580,111,36.9,60,54.1,2923,72,22,80,58,2023-2024,bundesliga
kenneth schmidt,Freiburg,20,30,6,0,55,0,,0,,37,0,0,0,1,2023-2024,bundesliga
benno schmitz,Köln,216,378,237,11,821,14,35.7,7,50.0,847,22,2,6,0,2023-2024,bundesliga
fabian schnellhardt,Darmstadt 98,41,110,47,2,196,2,50.0,1,50.0,302,4,0,2,2,2023-2024,bundesliga
jan schoppner,Heidenheim,302,468,180,36,944,23,47.8,11,47.8,750,11,4,31,14,2023-2024,bundesliga
marcel schuhen,Darmstadt 98,1530,40,0,0,1570,1,100.0,0,0.0,2833,0,0,0,0,2023-2024,bundesliga
marvin schwabe,Köln,1359,35,0,0,1393,0,,0,,2745,0,0,0,0,2023-2024,bundesliga
alexander schwolow,Union Berlin,41,0,0,0,41,0,,0,,39,0,0,0,0,2023-2024,bundesliga
nicolas seiwald,RB Leipzig,162,280,40,2,477,6,66.7,2,33.3,435,6,0,2,8,2023-2024,bundesliga
davie selke,Köln,35,166,140,63,341,12,50.0,6,50.0,232,3,5,20,12,2023-2024,bundesliga
benjamin sesko,RB Leipzig,67,215,253,87,528,35,48.6,16,45.7,581,13,15,32,38,2023-2024,bundesliga
kevin sessa,Heidenheim,124,288,197,29,600,26,46.2,12,46.2,1048,21,6,24,6,2023-2024,bundesliga
aaron seydel,Darmstadt 98,20,136,128,31,283,11,27.3,7,63.6,117,3,3,26,12,2023-2024,bundesliga
tim siersleben,Heidenheim,349,309,14,6,668,2,0.0,2,100.0,1424,4,0,7,2,2023-2024,bundesliga
kiliann sildillia,Freiburg,470,709,250,22,1412,34,47.1,17,50.0,1865,20,1,24,10,2023-2024,bundesliga
mohamed simakan,RB Leipzig,647,987,232,61,1852,22,54.5,8,36.4,2747,22,8,27,9,2023-2024,bundesliga
xavi simons,RB Leipzig,186,844,836,106,1815,160,52.5,55,34.4,4654,133,37,78,49,2023-2024,bundesliga
tim skarke,Darmstadt 98,199,470,482,71,1134,63,44.4,32,50.8,1888,35,20,55,23,2023-2024,bundesliga
ellyes skhiri,Eint Frankfurt,452,906,206,30,1556,17,70.6,5,29.4,1338,18,1,28,25,2023-2024,bundesliga
robert skov,Hoffenheim,185,412,325,44,918,28,32.1,13,46.4,1197,19,13,27,6,2023-2024,bundesliga
hrvoje smolcic,Eint Frankfurt,212,152,6,2,369,2,100.0,0,0.0,557,1,0,1,2,2023-2024,bundesliga
danilo soares,Bochum,70,116,48,1,227,7,85.7,0,0.0,173,1,0,6,2,2023-2024,bundesliga
borna sosa,Stuttgart,4,18,26,2,48,0,,0,,100,1,1,1,0,2023-2024,bundesliga
anton stach,Hoffenheim,408,974,363,26,1718,60,41.7,30,50.0,2621,43,4,40,14,2023-2024,bundesliga
anton stach,Mainz 05,13,50,31,5,92,5,60.0,2,40.0,100,3,1,0,1,2023-2024,bundesliga
jens stage,Werder Bremen,357,729,238,61,1306,14,50.0,6,42.9,1339,20,4,16,14,2023-2024,bundesliga
josip stanisic,Leverkusen,307,628,282,21,1205,20,60.0,6,30.0,2590,37,4,14,5,2023-2024,bundesliga
niklas stark,Werder Bremen,422,301,10,3,731,1,100.0,0,0.0,1062,3,0,4,1,2023-2024,bundesliga
pascal stenzel,Stuttgart,217,498,237,4,947,8,75.0,2,25.0,1346,31,1,16,6,2023-2024,bundesliga
leonidas stergiou,Stuttgart,132,205,83,3,420,2,50.0,1,50.0,335,5,0,6,2,2023-2024,bundesliga
angelo stiller,Hoffenheim,9,26,15,0,50,0,,0,,40,0,0,1,0,2023-2024,bundesliga
angelo stiller,Stuttgart,527,1844,525,29,2874,25,68.0,6,24.0,2774,46,4,39,27,2023-2024,bundesliga
kevin stoger,Bochum,247,1287,878,55,2380,65,38.5,31,47.7,3142,72,8,45,40,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,2,12,21,8,35,3,33.3,1,33.3,99,2,4,4,0,2023-2024,bundesliga
niklas sule,Dortmund,749,851,63,11,1656,4,75.0,1,25.0,2689,13,0,3,6,2023-2024,bundesliga
mattias svanberg,Wolfsburg,199,567,285,29,1035,30,50.0,13,43.3,1249,20,7,36,11,2023-2024,bundesliga
attila szalai,Hoffenheim,83,100,19,0,202,1,0.0,1,100.0,218,2,0,1,0,2023-2024,bundesliga
attila szalai,Freiburg,53,36,3,1,92,0,,0,,137,1,1,0,2,2023-2024,bundesliga
jonathan tah,Leverkusen,790,1517,140,34,2434,9,55.6,4,44.4,4568,26,1,11,5,2023-2024,bundesliga
edmond tapsoba,Leverkusen,709,1290,177,23,2156,17,76.5,3,17.6,5271,45,1,13,7,2023-2024,bundesliga
mathys tel,Bayern Munich,62,210,333,80,589,67,55.2,29,43.3,1376,22,31,37,33,2023-2024,bundesliga
nathan tella,Leverkusen,56,152,279,60,482,43,16.3,30,69.8,970,15,16,18,15,2023-2024,bundesliga
norman theuerkauf,Heidenheim,257,347,111,16,709,6,50.0,3,50.0,961,12,2,11,5,2023-2024,bundesliga
jan thielmann,Köln,177,324,272,34,760,27,66.7,6,22.2,1357,34,11,40,24,2023-2024,bundesliga
denis thomalla,Heidenheim,55,132,52,9,237,2,100.0,0,0.0,177,2,0,1,4,2023-2024,bundesliga
phillip tietz,Augsburg,89,350,382,122,815,40,32.5,24,60.0,590,15,7,70,21,2023-2024,bundesliga
steffen tigges,Köln,33,163,102,35,295,8,50.0,4,50.0,235,5,2,19,9,2023-2024,bundesliga
umut tohumcu,Hoffenheim,109,306,115,9,524,18,16.7,12,66.7,788,13,2,10,11,2023-2024,bundesliga
tiago tomas,Wolfsburg,61,184,206,53,447,55,38.2,28,50.9,548,13,19,49,23,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,5,23,20,3,48,3,33.3,2,66.7,68,0,0,8,3,2023-2024,bundesliga
lucas tousart,Union Berlin,230,390,163,44,772,21,47.6,11,52.4,762,13,5,34,13,2023-2024,bundesliga
omar traore,Heidenheim,441,697,413,11,1532,49,40.8,26,53.1,2303,40,5,37,17,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,1218,12,0,0,1228,0,,0,,1991,0,0,0,0,2023-2024,bundesliga
christopher trimmel,Union Berlin,295,452,362,12,1096,10,60.0,3,30.0,1069,20,0,11,5,2023-2024,bundesliga
tuta,Eint Frankfurt,947,1076,217,33,2224,29,37.9,14,48.3,2737,16,1,24,15,2023-2024,bundesliga
lukas ullrich,Gladbach,7,9,13,0,29,1,0.0,1,100.0,17,1,0,2,3,2023-2024,bundesliga
sven ulreich,Bayern Munich,403,5,0,0,408,0,,0,,472,0,0,0,0,2023-2024,bundesliga
deniz undav,Stuttgart,69,492,537,147,1088,50,54.0,20,40.0,1459,36,20,58,51,2023-2024,bundesliga
dayot upamecano,Bayern Munich,671,1219,106,17,1981,10,60.0,4,40.0,4558,24,0,9,4,2023-2024,bundesliga
