Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
javi hernandez,Girona,289,432,157,13,870,16,68.8,5,31.3,1841,24,1,7,8,2022-2023,laliga
aridane hernandez,Osasuna,567,496,26,11,1081,7,85.7,0,0.0,1407,5,1,6,3,2022-2023,laliga
luis hernandez,Cádiz,833,731,230,14,1788,4,75.0,0,0.0,2033,5,0,5,2,2022-2023,laliga
mario hernandez,Rayo Vallecano,9,27,12,1,48,1,0.0,1,100.0,92,0,1,0,2,2022-2023,laliga
jorge herrando,Osasuna,7,2,0,0,9,0,,0,,0,0,0,0,0,2022-2023,laliga
ander herrera,Athletic Club,99,302,141,17,540,10,50.0,4,40.0,452,8,1,6,8,2022-2023,laliga
sergio herrera,Osasuna,645,8,0,0,653,2,100.0,0,0.0,1230,0,0,2,0,2022-2023,laliga
yangel herrera,Girona,82,301,180,32,556,23,52.2,8,34.8,686,14,3,25,22,2022-2023,laliga
omar el hilali,Espanyol,30,15,10,1,55,1,0.0,1,100.0,5,0,0,4,0,2022-2023,laliga
martin hongla,Valladolid,333,371,46,1,745,11,81.8,2,18.2,1302,7,1,14,1,2022-2023,laliga
pablo ibanez,Osasuna,116,297,120,28,528,15,53.3,6,40.0,706,10,3,16,14,2022-2023,laliga
iglesias,Getafe,381,545,349,23,1259,30,43.3,13,43.3,1363,34,6,30,10,2022-2023,laliga
borja iglesias,Betis,39,357,387,118,770,32,37.5,14,43.8,691,14,20,81,38,2022-2023,laliga
asier illarramendi,Real Sociedad,160,477,156,12,790,7,100.0,0,0.0,799,18,1,15,8,2022-2023,laliga
alexander isak,Real Sociedad,5,19,22,11,46,5,40.0,3,60.0,72,2,2,3,2,2022-2023,laliga
isco,Sevilla,70,275,172,20,509,29,37.9,9,31.0,818,23,1,21,22,2022-2023,laliga
diego iturralde,Sevilla,9,7,1,0,16,0,,0,,9,0,0,0,0,2022-2023,laliga
nicolas jackson,Villarreal,35,210,290,93,524,37,62.2,11,29.7,1231,26,19,55,39,2022-2023,laliga
adnan januzaj,Sevilla,2,12,16,1,30,8,50.0,3,37.5,32,1,0,1,1,2022-2023,laliga
luis javier suarez,Almería,55,308,225,60,578,44,43.2,21,47.7,809,20,15,42,25,2022-2023,laliga
joaquin,Betis,42,152,186,17,377,19,57.9,6,31.6,714,16,6,13,6,2022-2023,laliga
frenkie de jong,Barcelona,391,1553,607,47,2526,60,58.3,20,33.3,6407,94,9,24,22,2022-2023,laliga
joan jordan,Sevilla,248,734,243,8,1221,10,50.0,4,40.0,1112,19,0,16,5,2022-2023,laliga
josan,Elche,211,276,178,16,653,36,58.3,10,27.8,1399,19,8,25,21,2022-2023,laliga
willian jose,Betis,52,162,126,16,338,7,28.6,4,57.1,243,9,2,17,10,2022-2023,laliga
joselu,Espanyol,90,501,523,152,1106,42,42.9,22,52.4,616,21,16,84,43,2022-2023,laliga
juanmi,Betis,56,184,128,38,363,32,37.5,15,46.9,454,16,4,23,13,2022-2023,laliga
juanpe,Girona,573,395,31,16,992,1,100.0,0,0.0,1700,2,0,0,2,2022-2023,laliga
lago junior,Mallorca,4,9,15,1,27,1,100.0,0,0.0,34,2,0,3,1,2022-2023,laliga
vinicius junior,Real Madrid,95,444,1190,260,1708,306,36.6,153,50.0,5663,98,140,103,61,2022-2023,laliga
filip jrgensen,Villarreal,56,0,0,0,56,0,,0,,79,0,0,0,0,2022-2023,laliga
tino kadewere,Mallorca,22,114,94,28,224,14,57.1,4,28.6,333,5,9,15,11,2022-2023,laliga
kaiky,Almería,184,108,3,1,294,3,66.7,1,33.3,513,2,0,5,0,2022-2023,laliga
lee kangin,Mallorca,169,693,598,42,1426,134,67.2,34,25.4,2936,58,14,69,43,2022-2023,laliga
jon karrikaburu,Real Sociedad,0,18,20,3,38,0,,0,,38,1,1,4,3,2022-2023,laliga
kenedy,Valladolid,18,59,58,13,131,13,30.8,9,69.2,142,1,3,14,7,2022-2023,laliga
franck kessie,Barcelona,110,336,133,25,575,18,50.0,6,33.3,677,12,2,23,10,2022-2023,laliga
kike,Osasuna,28,180,217,68,421,20,60.0,6,30.0,393,15,6,58,17,2022-2023,laliga
justin kluivert,Valencia,48,153,401,65,582,63,47.6,30,47.6,1553,33,22,39,22,2022-2023,laliga
koke,Atlético Madrid,542,1337,376,21,2244,22,59.1,8,36.4,2069,25,0,21,18,2022-2023,laliga
luca koleosho,Espanyol,2,13,26,5,40,8,50.0,4,50.0,88,0,3,6,0,2022-2023,laliga
geoffrey kondogbia,Atlético Madrid,196,498,66,8,751,10,50.0,2,20.0,637,7,1,6,10,2022-2023,laliga
jules kounde,Barcelona,675,1215,362,45,2234,28,53.6,9,32.1,4586,52,5,23,18,2022-2023,laliga
toni kroos,Real Madrid,531,1618,506,18,2633,26,34.6,10,38.5,4384,41,3,10,12,2022-2023,laliga
takefusa kubo,Real Sociedad,94,431,736,141,1240,117,41.9,50,42.7,3281,60,66,90,42,2022-2023,laliga
cesar de la hoz,Almería,247,427,51,10,723,8,50.0,4,50.0,543,5,0,12,4,2022-2023,laliga
luca de la torre,Celta Vigo,122,371,291,31,774,21,57.1,8,38.1,1568,48,4,32,12,2022-2023,laliga
erik lamela,Sevilla,105,397,550,108,1038,75,44.0,34,45.3,1907,51,28,55,50,2022-2023,laliga
cyle larin,Valladolid,48,189,242,89,470,26,38.5,15,57.7,607,15,11,65,36,2022-2023,laliga
juanmi latasa,Getafe,16,115,110,27,240,7,28.6,4,57.1,52,2,0,24,9,2022-2023,laliga
toni lato,Valencia,149,247,191,18,583,10,70.0,2,20.0,794,15,2,8,2,2022-2023,laliga
lazaro,Almería,27,138,162,38,321,28,53.6,13,46.4,665,21,3,18,11,2022-2023,laliga
robin le normand,Real Sociedad,946,988,53,21,1976,2,100.0,0,0.0,3761,11,0,8,9,2022-2023,laliga
benjamin lecomte,Espanyol,290,8,0,0,298,0,,0,,506,0,0,0,0,2022-2023,laliga
jeremias ledesma,Cádiz,1208,9,3,3,1220,4,100.0,0,0.0,2788,1,0,1,0,2022-2023,laliga
florian lejeune,Rayo Vallecano,804,789,86,21,1666,7,57.1,2,28.6,2516,9,0,6,1,2022-2023,laliga
inigo lekue,Athletic Club,265,450,249,13,951,22,50.0,9,40.9,1643,25,6,17,3,2022-2023,laliga
thomas lemar,Atlético Madrid,148,483,316,23,936,44,47.7,15,34.1,1620,36,3,20,19,2022-2023,laliga
sergio leon,Valladolid,26,159,170,49,343,30,33.3,17,56.7,563,16,6,45,17,2022-2023,laliga
robert lewandowski,Barcelona,41,432,695,210,1155,59,50.8,26,44.1,1348,38,25,94,50,2022-2023,laliga
samuel lino,Valencia,178,582,881,162,1611,121,43.8,50,41.3,4026,100,60,85,57,2022-2023,laliga
pol lirola,Elche,126,159,117,8,396,19,36.8,10,52.6,727,18,1,8,5,2022-2023,laliga
javier llabres,Mallorca,2,2,1,0,5,0,,0,,2,0,0,0,0,2022-2023,laliga
marcos llorente,Atlético Madrid,216,378,415,64,997,27,44.4,13,48.1,1942,45,15,23,11,2022-2023,laliga
giovani lo celso,Villarreal,113,367,388,42,854,47,46.8,15,31.9,1600,28,10,31,23,2022-2023,laliga
david lopez,Girona,795,553,37,16,1379,6,100.0,0,0.0,2574,5,0,8,1,2022-2023,laliga
diego lopez,Rayo Vallecano,29,0,0,0,29,0,,0,,64,0,0,0,0,2022-2023,laliga
diego lopez,Valencia,37,78,104,27,215,19,47.4,8,42.1,598,9,5,13,6,2022-2023,laliga
unai lopez,Rayo Vallecano,142,633,311,22,1076,27,44.4,14,51.9,1067,18,5,27,19,2022-2023,laliga
anthony lozano,Cádiz,61,246,199,47,495,44,38.6,22,50.0,658,15,7,62,37,2022-2023,laliga
pol lozano,Espanyol,7,4,1,0,12,0,,0,,0,0,0,1,0,2022-2023,laliga
jose luis gaya,Valencia,570,734,703,49,1985,36,69.4,11,30.6,2991,69,8,19,12,2022-2023,laliga
jose luis morales,Villarreal,35,142,233,79,402,51,35.3,27,52.9,769,22,26,24,11,2022-2023,laliga
andriy lunin,Real Madrid,232,2,0,0,234,0,,0,,257,0,0,0,0,2022-2023,laliga
awer mabil,Cádiz,11,31,36,2,77,4,50.0,2,50.0,132,2,0,7,1,2022-2023,laliga
darwin machis,Valladolid,41,110,148,32,295,30,36.7,16,53.3,588,17,11,21,6,2022-2023,laliga
pablo maffeo,Mallorca,462,660,499,56,1599,85,41.2,35,41.2,2118,52,14,62,36,2022-2023,laliga
lisandro magallan,Elche,302,163,20,11,480,1,100.0,0,0.0,533,1,0,3,0,2022-2023,laliga
jon magunazelaia,Real Sociedad,9,4,15,2,28,1,100.0,0,0.0,70,1,0,3,0,2022-2023,laliga
nemanja maksimovic,Getafe,189,437,175,35,795,9,33.3,6,66.7,545,12,4,17,7,2022-2023,laliga
hugo mallo,Celta Vigo,549,744,415,51,1694,17,29.4,9,52.9,1784,22,2,19,7,2022-2023,laliga
mickael malsa,Valladolid,12,18,1,0,31,1,100.0,0,0.0,9,0,0,2,2,2022-2023,laliga
giorgi mamardashvili,Valencia,1153,30,0,0,1180,0,,0,,1830,0,0,2,1,2022-2023,laliga
reinildo mandava,Atlético Madrid,501,658,143,15,1297,24,25.0,12,50.0,1819,20,9,20,9,2022-2023,laliga
aissa mandi,Villarreal,573,429,51,6,1051,3,33.3,1,33.3,1516,7,0,3,2,2022-2023,laliga
marcao,Sevilla,120,130,5,0,255,1,100.0,0,0.0,422,0,0,8,0,2022-2023,laliga
agustin marchesin,Celta Vigo,673,6,0,0,677,0,,0,,1123,0,0,0,0,2022-2023,laliga
oscar de marcos,Athletic Club,525,1042,671,34,2218,31,38.7,17,54.8,2851,68,8,26,19,2022-2023,laliga
alberto mari,Valencia,3,12,15,7,30,4,25.0,3,75.0,27,0,1,2,1,2022-2023,laliga
jose mari,Cádiz,82,153,29,2,260,6,50.0,3,50.0,321,1,0,6,7,2022-2023,laliga
jose maria gimenez,Atlético Madrid,941,643,50,30,1623,10,60.0,4,40.0,1867,5,0,9,1,2022-2023,laliga
mariano,Real Madrid,3,21,29,8,52,1,0.0,1,100.0,94,2,0,2,3,2022-2023,laliga
pablo marin,Real Sociedad,38,89,89,10,215,9,55.6,3,33.3,302,8,3,8,5,2022-2023,laliga
diego marino,Almería,10,0,0,0,10,0,,0,,12,0,0,0,0,2022-2023,laliga
roger marti,Elche,27,107,93,19,226,7,42.9,4,57.1,215,6,6,25,10,2022-2023,laliga
roger marti,Cádiz,23,106,86,21,212,7,71.4,1,14.3,118,5,3,29,8,2022-2023,laliga
ander martin,Real Sociedad,7,7,15,0,29,1,100.0,0,0.0,23,1,0,0,0,2022-2023,laliga
andres martin,Rayo Vallecano,22,32,48,5,102,6,50.0,2,33.3,95,3,1,7,2,2022-2023,laliga
carlos martin,Atlético Madrid,0,9,5,1,14,0,,0,,8,0,0,0,0,2022-2023,laliga
ivan martin,Girona,132,425,274,36,822,48,54.2,18,37.5,1213,19,6,32,37,2022-2023,laliga
arnau martinez,Girona,631,861,427,53,1902,48,50.0,19,39.6,3015,31,9,36,17,2022-2023,laliga
inigo martinez,Athletic Club,451,430,38,15,914,0,,0,,2165,10,0,4,2,2022-2023,laliga
roger martinez,Espanyol,0,1,5,1,6,0,,0,,4,0,0,0,0,2022-2023,laliga
omar mascarell,Elche,519,882,150,5,1539,33,63.6,10,30.3,2337,21,1,14,11,2022-2023,laliga
jordi masip,Valladolid,1025,0,0,0,1025,0,,0,,1785,0,0,0,0,2022-2023,laliga
jaime mata,Getafe,29,73,90,20,190,5,40.0,3,60.0,104,6,0,16,7,2022-2023,laliga
borja mayoral,Getafe,106,495,449,118,1038,70,38.6,35,50.0,1531,35,25,63,54,2022-2023,laliga
mamadou mbaye,Cádiz,232,150,15,11,393,5,100.0,0,0.0,299,2,0,6,1,2022-2023,laliga
fernando medrano,Celta Vigo,5,1,0,0,6,0,,0,,9,0,0,0,0,2022-2023,laliga
gonzalo melero,Almería,204,526,221,35,942,36,47.2,18,50.0,1408,28,4,37,19,2022-2023,laliga
memphis,Atlético Madrid,7,47,86,27,139,11,36.4,6,54.5,181,2,4,16,9,2022-2023,laliga
memphis,Barcelona,5,25,55,13,84,7,42.9,3,42.9,91,2,3,7,4,2022-2023,laliga
houboulang mendes,Almería,160,183,97,1,436,21,42.9,9,42.9,704,10,1,16,10,2022-2023,laliga
brais mendez,Real Sociedad,170,776,675,60,1608,53,28.3,34,64.2,1653,44,5,49,29,2022-2023,laliga
diego mendez,Rayo Vallecano,2,1,0,0,3,0,,0,,0,0,0,0,0,2022-2023,laliga
ferland mendy,Real Madrid,265,426,287,8,971,29,65.5,8,27.6,1427,25,2,20,17,2022-2023,laliga
jorge mere,Cádiz,148,127,11,6,283,0,,0,,182,0,0,3,1,2022-2023,laliga
mikel merino,Real Sociedad,356,1024,496,79,1860,42,52.4,16,38.1,1763,42,4,48,37,2022-2023,laliga
roque mesa,Valladolid,286,683,181,9,1134,31,48.4,14,45.2,2201,23,3,21,21,2022-2023,laliga
eder militao,Real Madrid,1088,984,157,31,2216,19,57.9,6,31.6,3877,20,1,16,6,2022-2023,laliga
luis milla,Getafe,238,704,202,5,1132,15,80.0,2,13.3,1203,11,1,20,12,2022-2023,laliga
pere milla,Elche,148,445,245,59,819,44,38.6,23,52.3,963,27,5,47,22,2022-2023,laliga
marko milovanovic,Almería,1,5,6,1,12,0,,0,,8,1,0,0,3,2022-2023,laliga
oscar mingueza,Celta Vigo,351,490,209,17,1032,28,50.0,7,25.0,1751,19,2,18,11,2022-2023,laliga
rafa mir,Sevilla,36,170,192,71,396,14,0.0,13,92.9,332,5,8,24,12,2022-2023,laliga
juan miranda,Betis,298,418,306,33,1014,18,50.0,7,38.9,1187,22,0,17,8,2022-2023,laliga
stefan mitrovic,Getafe,396,260,11,8,663,1,0.0,1,100.0,616,0,0,2,0,2022-2023,laliga
luka modric,Real Madrid,213,885,592,47,1680,47,40.4,21,44.7,2532,49,14,31,19,2022-2023,laliga
johan mojica,Villarreal,137,174,151,9,458,14,42.9,6,42.9,884,15,5,10,5,2022-2023,laliga
johan mojica,Elche,65,76,70,4,209,9,44.4,4,44.4,356,11,2,5,4,2022-2023,laliga
nahuel molina,Atlético Madrid,696,833,709,47,2229,51,41.2,24,47.1,2929,43,9,32,10,2022-2023,laliga
jon moncayola,Osasuna,387,949,379,14,1698,8,50.0,3,37.5,2099,29,1,26,11,2022-2023,laliga
monchu,Valladolid,319,693,270,24,1276,20,50.0,7,35.0,1252,18,3,34,15,2022-2023,laliga
cesar montes,Espanyol,511,422,66,29,989,5,40.0,3,60.0,1487,5,0,5,3,2022-2023,laliga
gonzalo montiel,Sevilla,291,433,310,33,1023,23,43.5,12,52.2,1584,28,5,23,9,2022-2023,laliga
martin montoya,Betis,95,161,48,5,302,5,40.0,3,60.0,309,2,0,7,4,2022-2023,laliga
alvaro morata,Atlético Madrid,68,297,299,105,655,41,48.8,16,39.0,929,19,16,55,24,2022-2023,laliga
jon morcillo,Athletic Club,9,13,30,3,51,5,60.0,0,0.0,198,6,1,0,2,2022-2023,laliga
alberto moreno,Villarreal,247,298,331,28,872,16,37.5,8,50.0,1333,32,7,17,6,2022-2023,laliga
alex moreno,Betis,291,365,237,36,883,40,35.0,21,52.5,1496,36,12,28,6,2022-2023,laliga
diego moreno,Osasuna,134,176,81,7,389,11,27.3,8,72.7,393,5,2,8,3,2022-2023,laliga
gerard moreno,Villarreal,57,282,309,67,632,56,51.8,20,35.7,828,20,11,32,19,2022-2023,laliga
tete morente,Elche,190,379,509,60,1068,74,43.2,40,54.1,1773,39,15,40,21,2022-2023,laliga
ilaix moriba,Valencia,123,339,197,15,654,30,40.0,10,33.3,883,13,2,21,13,2022-2023,laliga
manu morlanes,Villarreal,15,34,11,0,60,0,,0,,49,1,0,0,1,2022-2023,laliga
manu morlanes,Mallorca,84,163,60,4,303,14,64.3,3,21.4,405,8,1,6,3,2022-2023,laliga
loren moron,Betis,2,5,4,0,11,0,,0,,0,0,0,2,0,2022-2023,laliga
cristhian mosquera,Valencia,46,26,9,2,81,0,,0,,61,1,0,2,0,2022-2023,laliga
abdul mumin,Rayo Vallecano,248,231,19,8,493,9,55.6,4,44.4,646,6,0,4,5,2022-2023,laliga
iker muniain,Athletic Club,86,612,575,40,1256,66,59.1,15,22.7,1867,55,9,30,30,2022-2023,laliga
aihen munoz,Real Sociedad,340,531,366,9,1226,40,47.5,18,45.0,1395,32,2,25,18,2022-2023,laliga
iker munoz,Osasuna,43,78,13,0,134,2,50.0,0,0.0,166,2,0,1,2,2022-2023,laliga
pablo munoz,Rayo Vallecano,1,2,3,0,6,1,0.0,1,100.0,0,0,0,2,1,2022-2023,laliga
vedat muriqi,Mallorca,160,592,450,112,1189,31,38.7,15,48.4,863,28,10,80,46,2022-2023,laliga
yunus musah,Valencia,154,487,405,51,1030,70,38.6,35,50.0,2417,62,11,52,22,2022-2023,laliga
francisco mwepu,Cádiz,0,5,0,0,5,0,,0,,5,0,0,0,0,2022-2023,laliga
nacho,Real Madrid,503,629,205,19,1327,17,64.7,4,23.5,1899,10,4,15,9,2022-2023,laliga
juanjo narvaez,Valladolid,9,17,25,6,51,3,33.3,1,33.3,27,2,0,2,5,2022-2023,laliga
matija nastasic,Mallorca,219,162,13,6,392,0,,0,,432,2,0,2,0,2022-2023,laliga
roberto navarro,Real Sociedad,25,76,118,20,212,18,38.9,9,50.0,389,15,9,21,16,2022-2023,laliga
jesus navas,Sevilla,359,537,621,29,1506,22,50.0,6,27.3,2101,33,9,17,10,2022-2023,laliga
alvaro negredo,Cádiz,23,135,91,29,246,10,50.0,4,40.0,156,5,0,18,7,2022-2023,laliga
tanguy nianzou,Sevilla,368,498,35,11,894,12,83.3,2,16.7,1383,6,0,4,3,2022-2023,laliga
saul niguez,Atlético Madrid,182,336,181,31,695,14,85.7,2,14.3,621,10,4,22,6,2022-2023,laliga
fernando nino,Villarreal,0,3,6,1,9,1,0.0,1,100.0,1,0,0,2,0,2022-2023,laliga
randy nteka,Elche,43,140,110,32,290,24,50.0,11,45.8,346,6,6,21,17,2022-2023,laliga
randy nteka,Rayo Vallecano,14,48,34,6,95,7,14.3,4,57.1,158,0,2,2,5,2022-2023,laliga
unai nunez,Celta Vigo,1197,1100,83,22,2366,13,84.6,2,15.4,4468,25,1,17,2,2022-2023,laliga
jan oblak,Atlético Madrid,857,4,0,0,861,1,100.0,0,0.0,1218,1,1,0,0,2022-2023,laliga
brian ocampo,Cádiz,91,192,228,19,493,45,42.2,18,40.0,1302,29,10,30,28,2022-2023,laliga
lucas ocampos,Sevilla,64,265,314,64,629,61,41.0,34,55.7,1095,27,16,40,17,2022-2023,laliga
alvaro odriozola,Real Madrid,7,15,10,2,32,2,0.0,0,0.0,74,0,0,0,0,2022-2023,laliga
olasagasti,Real Sociedad,13,41,8,1,61,0,,0,,82,1,0,2,0,2022-2023,laliga
lucas olaza,Valladolid,263,404,268,11,929,11,36.4,7,63.6,707,15,1,14,7,2022-2023,laliga
brian olivan,Espanyol,391,541,402,36,1327,11,36.4,6,54.5,1518,19,9,23,6,2022-2023,laliga
lucas oliveira rosa,Valladolid,168,218,191,10,572,21,42.9,10,47.6,761,17,7,13,7,2022-2023,laliga
aimar oroz,Osasuna,112,507,448,55,1050,62,50.0,22,35.5,1359,34,8,42,51,2022-2023,laliga
pedro ortiz,Sevilla,1,1,0,0,2,0,,0,,0,0,0,1,0,2022-2023,laliga
mikel oyarzabal,Real Sociedad,71,186,278,54,529,26,26.9,15,57.7,673,15,12,27,19,2022-2023,laliga
cenk ozkacar,Valencia,409,462,45,16,908,10,100.0,0,0.0,2132,18,0,8,4,2022-2023,laliga
fernando pacheco,Almería,34,0,0,0,34,0,,0,,89,0,0,0,0,2022-2023,laliga
fernando pacheco,Espanyol,591,7,0,0,598,0,,0,,1179,0,0,0,0,2022-2023,laliga
jon pacheco,Real Sociedad,423,561,13,3,994,3,66.7,1,33.3,2104,4,0,4,2,2022-2023,laliga
goncalo paciencia,Celta Vigo,22,110,169,50,297,22,27.3,13,59.1,225,5,5,42,14,2022-2023,laliga
helibelton palacios,Elche,427,497,122,9,1030,28,50.0,10,35.7,1514,17,0,10,7,2022-2023,laliga
isaac palazon camacho,Rayo Vallecano,196,726,936,65,1827,112,44.6,51,45.5,2134,65,9,78,65,2022-2023,laliga
aitor paredes,Athletic Club,277,296,30,10,600,1,0.0,1,100.0,895,2,0,3,0,2022-2023,laliga
daniel parejo,Villarreal,633,1565,683,14,2851,41,70.7,9,22.0,2988,47,0,31,35,2022-2023,laliga
moises parra gutierrez,Getafe,1,2,3,0,6,0,,0,,1,0,0,0,0,2022-2023,laliga
raul parra,Cádiz,58,67,17,0,142,1,0.0,1,100.0,104,2,0,4,0,2022-2023,laliga
pascu,Villarreal,0,7,5,2,12,2,0.0,2,100.0,31,1,0,1,0,2022-2023,laliga
javier pastore,Elche,0,3,7,2,10,0,,0,,27,1,0,1,1,2022-2023,laliga
gabriel paulista,Valencia,475,446,42,20,959,0,,0,,1916,10,0,5,1,2022-2023,laliga
alfonso pedraza,Villarreal,287,353,423,47,1049,59,35.6,32,54.2,2265,46,14,30,14,2022-2023,laliga
pedri,Barcelona,161,954,557,59,1653,61,59.0,22,36.1,3387,81,14,32,31,2022-2023,laliga
adria pedrosa,Espanyol,30,38,49,5,115,9,11.1,8,88.9,220,6,3,6,1,2022-2023,laliga
inaki pena,Barcelona,27,0,0,0,27,0,,0,,35,0,0,0,0,2022-2023,laliga
ruben pena,Osasuna,212,360,255,21,814,32,59.4,10,31.3,1166,28,6,32,14,2022-2023,laliga
alberto perea,Cádiz,7,6,7,0,20,6,33.3,3,50.0,7,0,0,0,1,2022-2023,laliga
ayoze perez,Betis,83,254,289,75,613,77,54.5,30,39.0,1367,35,19,39,26,2022-2023,laliga
carles perez,Celta Vigo,103,366,557,71,1003,110,40.0,52,47.3,2923,77,41,56,28,2022-2023,laliga
francisco perez,Valencia,15,36,50,3,100,9,55.6,3,33.3,209,5,3,5,8,2022-2023,laliga
kike perez,Valladolid,337,836,413,45,1546,69,43.5,28,40.6,2827,46,8,49,34,2022-2023,laliga
lucas perez,Cádiz,25,121,140,16,286,10,40.0,6,60.0,331,6,3,11,8,2022-2023,laliga
luis perez,Valladolid,206,330,196,4,724,20,40.0,10,50.0,933,16,1,16,5,2022-2023,laliga
german pezzella,Betis,883,691,44,19,1606,7,57.1,2,28.6,1817,9,1,12,1,2022-2023,laliga
ronael pierregabriel,Espanyol,61,46,50,6,154,9,44.4,4,44.4,211,3,2,5,2,2022-2023,laliga
yeremi pino,Villarreal,172,392,627,149,1173,94,51.1,34,36.2,1877,34,38,57,39,2022-2023,laliga
gerard pique,Barcelona,126,290,9,5,424,1,100.0,0,0.0,1197,2,0,2,1,2022-2023,laliga
oscar plano,Valladolid,151,423,325,46,890,33,39.4,14,42.4,979,30,4,37,23,2022-2023,laliga
gonzalo plata,Valladolid,183,462,578,102,1203,172,38.4,86,50.0,2466,64,45,68,39,2022-2023,laliga
ezequiel ponce,Elche,42,232,151,47,421,16,31.3,9,56.3,318,4,5,30,29,2022-2023,laliga
francisco portillo,Almería,95,268,162,13,519,17,52.9,7,41.2,930,23,0,10,9,2022-2023,laliga
portu,Getafe,179,378,366,35,914,43,30.2,22,51.2,1405,26,4,29,8,2022-2023,laliga
jose pozo,Rayo Vallecano,6,30,33,3,66,6,33.3,4,66.7,130,2,1,5,3,2022-2023,laliga
manuel pozo,Valladolid,2,8,4,0,14,3,33.3,2,66.7,17,0,0,0,1,2022-2023,laliga
alejandro pozo pozo,Almería,441,576,319,30,1323,24,50.0,10,41.7,1563,31,10,27,9,2022-2023,laliga
abdon prats,Mallorca,10,78,54,16,141,9,33.3,5,55.6,56,1,3,8,14,2022-2023,laliga
javi puado,Espanyol,135,320,417,91,847,56,41.1,26,46.4,1490,37,21,69,30,2022-2023,laliga
arnau puigmal,Almería,76,161,160,27,393,30,33.3,17,56.7,691,11,9,28,8,2022-2023,laliga
domingos quina,Elche,39,104,53,4,191,10,50.0,3,30.0,460,8,3,7,10,2022-2023,laliga
ruben quintanilla,Mallorca,1,2,0,0,3,0,,0,,0,0,0,0,0,2022-2023,laliga
antonio raillo,Mallorca,798,579,53,34,1413,3,66.7,1,33.3,2519,4,0,9,3,2022-2023,laliga
predrag rajkovic,Mallorca,1266,18,0,0,1284,6,83.3,1,16.7,2818,0,0,2,0,2022-2023,laliga
ivan rakitic,Sevilla,212,780,451,33,1433,11,36.4,4,36.4,2003,35,2,24,13,2022-2023,laliga
largie ramazani,Almería,77,180,241,51,485,68,47.1,32,47.1,1328,32,24,39,24,2022-2023,laliga
chris ramos,Cádiz,41,95,141,56,276,22,36.4,11,50.0,191,3,4,24,3,2022-2023,laliga
raphinha,Barcelona,84,548,980,131,1598,106,42.5,52,49.1,2797,67,53,55,24,2022-2023,laliga
sergio reguilon,Atlético Madrid,44,72,66,10,178,6,50.0,1,16.7,444,12,5,5,3,2022-2023,laliga
pepe reina,Villarreal,892,8,0,0,900,1,100.0,0,0.0,1834,0,0,0,0,2022-2023,laliga
reinier,Girona,46,157,128,20,329,17,52.9,8,47.1,490,18,1,19,19,2022-2023,laliga
karim rekik,Sevilla,323,429,52,11,799,6,50.0,3,50.0,1309,10,1,7,5,2022-2023,laliga
alex remiro,Real Sociedad,1383,7,0,0,1390,0,,0,,2701,0,0,2,0,2022-2023,laliga
alejandro revuelta montero,Getafe,1,0,0,0,1,0,,0,,0,0,0,0,0,2022-2023,laliga
chadi riad,Barcelona,1,0,0,0,1,0,,0,,0,0,0,0,0,2022-2023,laliga
nico ribaudo,Espanyol,42,307,288,39,625,53,37.7,26,49.1,1173,39,10,35,24,2022-2023,laliga
diego rico,Real Sociedad,385,514,296,8,1186,27,48.1,9,33.3,1275,26,1,24,10,2022-2023,laliga
rodrigo riquelme,Girona,136,379,528,89,1021,143,39.9,71,49.7,3354,97,42,62,30,2022-2023,laliga
sergi roberto,Barcelona,179,565,312,31,1051,13,38.5,4,30.8,1780,32,7,9,3,2022-2023,laliga
lucas robertone,Almería,345,918,479,38,1711,68,39.7,30,44.1,2510,48,7,44,19,2022-2023,laliga
joel roca,Girona,12,24,34,5,69,14,35.7,8,57.1,102,2,2,4,2,2022-2023,laliga
enzo roco,Elche,486,376,37,15,891,5,60.0,2,40.0,1228,6,0,7,0,2022-2023,laliga
rodri,Betis,120,473,438,53,1016,71,40.8,31,43.7,1862,36,19,35,20,2022-2023,laliga
alvaro rodriguez,Real Madrid,2,9,12,4,23,0,,0,,6,0,0,5,3,2022-2023,laliga
angel rodriguez,Mallorca,15,61,52,21,128,6,33.3,4,66.7,121,3,4,12,4,2022-2023,laliga
oscar rodriguez arnaiz,Celta Vigo,198,681,379,24,1247,26,42.3,13,50.0,1330,28,6,24,15,2022-2023,laliga
dani rodriguez,Mallorca,186,481,299,42,950,55,50.9,24,43.6,1525,29,8,47,37,2022-2023,laliga
guido rodriguez,Betis,607,1248,229,18,2064,35,62.9,8,22.9,1738,14,3,17,21,2022-2023,laliga
miguel rodriguez,Celta Vigo,25,46,64,13,132,13,23.1,6,46.2,298,6,4,6,4,2022-2023,laliga
rodrygo,Real Madrid,56,537,822,204,1398,169,47.9,68,40.2,3658,81,79,64,30,2022-2023,laliga
leo roman,Mallorca,45,0,0,0,45,0,,0,,67,0,0,0,0,2022-2023,laliga
ivan romero,Sevilla,0,3,2,0,5,0,,0,,1,0,0,1,1,2022-2023,laliga
