Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
abdoul kader bamba,Nantes,1,1,0.0,0.1,0.1,0.09,-0.1,2022-2023,ligue1
gael kakuta,Lens,1,0,0.0,0.0,0.0,0.05,0.0,2022-2023,ligue1
arnaud kalimuendo,Rennes,43,21,0.16,7.5,7.5,0.18,-0.5,2022-2023,ligue1
gedeon kalulu,Lorient,10,2,0.0,0.6,0.6,0.07,-0.6,2022-2023,ligue1
justinnoel kalumba,Angers,2,0,0.0,0.1,0.1,0.03,-0.1,2022-2023,ligue1
warren kamanzi,Toulouse,2,1,0.0,0.3,0.3,0.13,-0.3,2022-2023,ligue1
bingourou kamara,Montpellier,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nordine kandil,Strasbourg,3,0,0.0,0.2,0.2,0.05,-0.2,2022-2023,ligue1
ayman kari,Lorient,4,0,0.0,0.5,0.5,0.14,-0.5,2022-2023,ligue1
kevin keben biakolo,Toulouse,1,0,0.0,0.0,0.0,0.04,0.0,2022-2023,ligue1
check keita,Reims,3,1,0.0,0.2,0.2,0.07,-0.2,2022-2023,ligue1
saifeddine khaoui,Clermont Foot,47,22,0.15,5.1,5.1,0.11,1.9,2022-2023,ligue1
wahbi khazri,Montpellier,38,16,0.11,4.1,4.1,0.11,-0.1,2022-2023,ligue1
anthony khelifa,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
presnel kimpembe,Paris S-G,4,0,0.0,0.7,0.7,0.17,-0.7,2022-2023,ligue1
samuel koeberle,Reims,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
rudy kohon,Troyes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
sead kolasinac,Marseille,22,9,0.18,4.1,4.1,0.19,-0.1,2022-2023,ligue1
cheick konate,Clermont Foot,3,0,0.0,0.4,0.4,0.13,-0.4,2022-2023,ligue1
ibrahima kone,Lorient,28,13,0.18,5.6,3.2,0.12,1.4,2022-2023,ligue1
youssouf kone,Ajaccio,1,1,0.0,0.0,0.0,0.04,0.0,2022-2023,ligue1
rominigue kouame,Troyes,24,5,0.04,1.4,1.4,0.06,-0.4,2022-2023,ligue1
boubakar kouyate,Montpellier,11,3,0.0,0.7,0.7,0.06,-0.7,2022-2023,ligue1
sael kumbedi,Lyon,9,2,0.0,0.4,0.4,0.05,-0.4,2022-2023,ligue1
grejohn kyei,Clermont Foot,54,19,0.11,11.7,7.0,0.13,-1.7,2022-2023,ligue1
remy labeau lascary,Lens,3,1,0.0,0.4,0.4,0.13,-0.4,2022-2023,ligue1
gaetan laborde,Nice,74,39,0.18,11.8,11.0,0.15,1.2,2022-2023,ligue1
gaetan laborde,Rennes,11,6,0.18,1.7,1.7,0.16,0.3,2022-2023,ligue1
alexandre lacazette,Lyon,107,47,0.2,24.2,17.9,0.17,2.8,2022-2023,ligue1
qazim laci,Ajaccio,4,0,0.0,0.2,0.2,0.04,-0.2,2022-2023,ligue1
alban lafont,Nantes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
kenny lala,Brest,12,3,0.0,0.4,0.4,0.03,-0.4,2022-2023,ligue1
mohamed lamine bayo,Lille,22,10,0.18,3.2,3.2,0.15,0.8,2022-2023,ligue1
julien laporte,Lorient,6,2,0.0,0.3,0.3,0.05,-0.3,2022-2023,ligue1
yasser larouci,Troyes,10,4,0.1,0.5,0.5,0.05,0.5,2022-2023,ligue1
armand lauriente,Lorient,14,5,0.07,1.8,1.8,0.13,-0.8,2022-2023,ligue1
theo le bris,Lorient,10,4,0.2,1.1,1.1,0.11,0.9,2022-2023,ligue1
julien le cardinal,Lens,5,2,0.0,0.6,0.6,0.11,-0.6,2022-2023,ligue1
jeremy le douaron,Brest,55,23,0.18,8.4,8.4,0.16,1.6,2022-2023,ligue1
enzo le fee,Lorient,45,18,0.11,3.5,3.5,0.08,1.5,2022-2023,ligue1
vincent le goff,Lorient,17,6,0.0,1.2,1.2,0.07,-1.2,2022-2023,ligue1
maxime le marchand,Strasbourg,8,0,0.0,0.6,0.6,0.08,-0.6,2022-2023,ligue1
paolo lebas,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
jeanlouis leca,Lens,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
benjamin lecomte,Montpellier,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
pierre leesmelou,Brest,43,13,0.12,2.1,2.1,0.05,2.9,2022-2023,ligue1
felix lemarechal,Brest,2,0,0.0,0.1,0.1,0.04,-0.1,2022-2023,ligue1
mario lemina,Nice,6,3,0.0,0.3,0.3,0.05,-0.3,2022-2023,ligue1
donovan leon,Auxerre,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
johann lepenant,Lyon,19,1,0.05,0.9,0.9,0.05,0.1,2022-2023,ligue1
benjamin leroy,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
leo leroy,Montpellier,18,6,0.0,1.1,1.1,0.06,-1.1,2022-2023,ligue1
alexandre letellier,Paris S-G,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
ruan levine,Ajaccio,2,1,0.0,0.2,0.2,0.08,-0.2,2022-2023,ligue1
dimitri lienard,Strasbourg,13,2,0.0,0.6,0.6,0.04,-0.6,2022-2023,ligue1
mateusz lis,Troyes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
bradley locko,Reims,5,0,0.0,0.2,0.2,0.04,-0.2,2022-2023,ligue1
bradley locko,Brest,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
anthony lopes,Lyon,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
rony lopes,Troyes,57,20,0.12,4.9,4.9,0.09,2.1,2022-2023,ligue1
pau lopez,Marseille,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
dion lopy,Reims,18,4,0.0,0.9,0.9,0.05,-0.9,2022-2023,ligue1
jordan lotomba,Nice,13,5,0.0,0.9,0.9,0.07,-0.9,2022-2023,ligue1
dejan lovren,Lyon,13,3,0.08,0.8,0.8,0.06,0.2,2022-2023,ligue1
jean lucas,Monaco,5,3,0.0,0.6,0.6,0.12,-0.6,2022-2023,ligue1
castello lukeba,Lyon,13,5,0.15,1.2,1.2,0.09,0.8,2022-2023,ligue1
youssouf mchangama,Auxerre,18,2,0.0,0.6,0.6,0.03,-0.6,2022-2023,ligue1
deiver machado,Lens,18,7,0.22,1.3,1.3,0.07,2.7,2022-2023,ligue1
soungoutou magassa,Monaco,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
hugo magnetti,Brest,17,6,0.06,0.8,0.8,0.05,0.2,2022-2023,ligue1
yohann magnin,Clermont Foot,17,1,0.0,1.1,1.1,0.06,-1.1,2022-2023,ligue1
lovro majer,Rennes,33,11,0.03,3.3,2.5,0.08,-1.3,2022-2023,ligue1
jeanvictor makengo,Lorient,5,2,0.0,0.1,0.1,0.03,-0.1,2022-2023,ligue1
beni makouana,Montpellier,6,1,0.0,0.8,0.8,0.14,-0.8,2022-2023,ligue1
ruslan malinovskyi,Marseille,35,7,0.03,2.3,2.3,0.06,-1.3,2022-2023,ligue1
hianga mananga mbock,Brest,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
steve mandanda,Rennes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
thomas mangani,Ajaccio,9,0,0.0,2.0,0.4,0.05,-1.0,2022-2023,ligue1
vito mannone,Lorient,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
myziane maolida,Reims,6,2,0.17,0.5,0.5,0.08,0.5,2022-2023,ligue1
faitout maouassa,Montpellier,34,12,0.15,3.3,3.3,0.1,1.7,2022-2023,ligue1
vincent marchetti,Ajaccio,37,9,0.0,2.3,2.3,0.06,-2.3,2022-2023,ligue1
guillermo maripan,Monaco,16,6,0.19,1.6,1.6,0.1,1.4,2022-2023,ligue1
marquinhos,Paris S-G,18,4,0.11,2.1,2.1,0.11,-0.1,2022-2023,ligue1
jonas martin,Lille,1,0,0.0,0.1,0.1,0.12,-0.1,2022-2023,ligue1
gelson martins,Monaco,12,3,0.0,0.8,0.8,0.06,-0.8,2022-2023,ligue1
hannoah massengo,Auxerre,13,1,0.0,1.4,1.4,0.11,-1.4,2022-2023,ligue1
yanis massolin,Clermont Foot,1,0,0.0,0.0,0.0,0.05,0.0,2022-2023,ligue1
eliot matazo,Monaco,4,3,0.25,0.2,0.2,0.05,0.8,2022-2023,ligue1
chrislain matsima,Lorient,1,0,0.0,0.1,0.1,0.06,-0.1,2022-2023,ligue1
chrislain matsima,Monaco,3,2,0.0,0.7,0.7,0.22,-0.7,2022-2023,ligue1
jean matteo bahoya,Angers,4,0,0.0,0.5,0.5,0.13,-0.5,2022-2023,ligue1
azor matusiwa,Reims,11,4,0.0,0.4,0.4,0.04,-0.4,2022-2023,ligue1
aiman maurer,Clermont Foot,11,5,0.0,1.2,1.2,0.11,-1.2,2022-2023,ligue1
stephy mavididi,Montpellier,37,15,0.11,4.3,4.3,0.12,-0.3,2022-2023,ligue1
christian mawissa,Toulouse,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
fernand mayembo,Ajaccio,4,0,0.0,1.2,1.2,0.29,-1.2,2022-2023,ligue1
derek mazousacko,Troyes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
kylian mbappe,Paris S-G,144,73,0.18,26.3,22.2,0.15,2.7,2022-2023,ligue1
chancel mbemba,Marseille,27,9,0.19,3.1,3.1,0.11,1.9,2022-2023,ligue1
jason mbock,Angers,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nathanael mbuku,Reims,2,0,0.0,0.1,0.1,0.04,-0.1,2022-2023,ligue1
facundo medina,Lens,18,4,0.11,2.6,2.6,0.14,-0.6,2022-2023,ligue1
bamo meite,Lorient,3,1,0.33,0.7,0.7,0.25,0.3,2022-2023,ligue1
farid el melali,Angers,11,2,0.0,1.1,1.1,0.1,-1.1,2022-2023,ligue1
birger meling,Rennes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nuno mendes,Paris S-G,10,7,0.1,1.0,1.0,0.1,0.0,2022-2023,ligue1
pedro mendes,Montpellier,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
thiago mendes,Lyon,14,4,0.07,0.7,0.7,0.05,0.3,2022-2023,ligue1
antoine mendy,Nice,8,2,0.0,0.3,0.3,0.04,-0.3,2022-2023,ligue1
arial mendy,Clermont Foot,2,0,0.0,0.0,0.0,0.02,0.0,2022-2023,ligue1
batista mendy,Angers,15,2,0.0,0.9,0.9,0.06,-0.9,2022-2023,ligue1
gideon mensah,Auxerre,5,1,0.0,0.1,0.1,0.01,-0.1,2022-2023,ligue1
quentin merlin,Nantes,15,4,0.07,0.8,0.8,0.05,0.2,2022-2023,ligue1
lionel messi,Paris S-G,129,55,0.12,15.5,15.5,0.12,0.5,2022-2023,ligue1
amine messoussa,Lille,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
arkadiusz milik,Marseille,1,0,0.0,0.1,0.1,0.14,-0.1,2022-2023,ligue1
takumi minamino,Monaco,22,8,0.05,1.9,1.9,0.08,-0.9,2022-2023,ligue1
terem moffi,Nice,44,18,0.14,8.3,8.3,0.19,-2.3,2022-2023,ligue1
terem moffi,Lorient,33,18,0.33,7.3,5.7,0.17,4.7,2022-2023,ligue1
mostafa mohamed,Nantes,58,24,0.14,7.3,7.3,0.13,0.7,2022-2023,ligue1
florent mollet,Nantes,22,9,0.05,1.2,1.2,0.06,-0.2,2022-2023,ligue1
marlos moreno,Troyes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
lebo mothiba,Strasbourg,9,4,0.33,1.1,1.1,0.12,1.9,2022-2023,ligue1
steve mounie,Brest,58,19,0.09,7.3,6.5,0.12,-1.3,2022-2023,ligue1
bevic moussitioko,Ajaccio,20,7,0.05,1.8,1.8,0.09,-0.8,2022-2023,ligue1
samuel moutoussamy,Nantes,22,5,0.0,1.7,1.7,0.08,-1.7,2022-2023,ligue1
francois mughe,Marseille,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nordi mukiele,Paris S-G,11,2,0.0,1.0,1.0,0.09,-1.0,2022-2023,ligue1
marshall munetsi,Reims,68,23,0.1,9.4,9.4,0.14,-2.4,2022-2023,ligue1
yvon mvogo,Lorient,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nathan ngoumou,Toulouse,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
youssouf ndayishimiye,Nice,8,4,0.13,0.5,0.5,0.06,0.5,2022-2023,ligue1
papa ndiaga yade,Troyes,10,3,0.0,0.7,0.7,0.07,-0.7,2022-2023,ligue1
neymar,Paris S-G,36,18,0.31,8.1,6.5,0.18,4.9,2022-2023,ligue1
ibrahima niane,Angers,26,11,0.08,3.4,3.4,0.13,-1.4,2022-2023,ligue1
mbaye niang,Auxerre,36,12,0.08,7.2,4.9,0.14,-1.2,2022-2023,ligue1
rasmus nicolaisen,Toulouse,13,7,0.0,1.2,1.2,0.09,-1.2,2022-2023,ligue1
arnaud nordin,Montpellier,59,24,0.15,6.5,6.5,0.11,2.5,2022-2023,ligue1
riad nouri,Ajaccio,16,4,0.06,2.3,1.6,0.1,-1.3,2022-2023,ligue1
alexander nubel,Monaco,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
gerzino nyamsi,Strasbourg,14,7,0.07,1.5,1.5,0.11,-0.5,2022-2023,ligue1
wilson odobert,Troyes,27,14,0.15,2.6,2.6,0.1,1.4,2022-2023,ligue1
florent ogier,Clermont Foot,2,0,0.0,0.2,0.2,0.11,-0.2,2022-2023,ligue1
warmed omari,Rennes,3,1,0.0,0.6,0.6,0.19,-0.6,2022-2023,ligue1
jonas omlin,Montpellier,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
ado onaiwu,Toulouse,19,4,0.11,1.6,1.6,0.09,0.4,2022-2023,ligue1
jean onana,Lens,8,3,0.0,0.4,0.4,0.05,-0.4,2022-2023,ligue1
lois openda,Lens,103,49,0.19,18.4,17.6,0.17,2.6,2022-2023,ligue1
dango ouattara,Lorient,52,17,0.12,5.2,5.2,0.1,0.8,2022-2023,ligue1
zinedine ould khaled,Angers,1,1,0.0,0.3,0.3,0.3,-0.3,2022-2023,ligue1
azzedine ounahi,Marseille,3,2,0.33,0.7,0.7,0.22,0.3,2022-2023,ligue1
azzedine ounahi,Angers,23,6,0.0,1.8,1.8,0.08,-1.8,2022-2023,ligue1
adam ounas,Lille,26,9,0.04,2.3,2.3,0.09,-1.3,2022-2023,ligue1
ante palaversa,Troyes,1,1,1.0,0.5,0.5,0.51,0.5,2022-2023,ligue1
nicolas pallois,Nantes,9,3,0.11,1.2,1.2,0.13,-0.2,2022-2023,ligue1
erik palmerbrown,Troyes,12,2,0.0,1.1,1.1,0.09,-1.1,2022-2023,ligue1
lucas paqueta,Lyon,5,1,0.0,0.4,0.4,0.07,-0.4,2022-2023,ligue1
leandro paredes,Paris S-G,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
dimitri payet,Marseille,27,7,0.11,3.0,2.2,0.08,1.0,2022-2023,ligue1
theo pellenard,Auxerre,1,0,0.0,0.0,0.0,0.03,0.0,2022-2023,ligue1
timothee pembele,Paris S-G,3,1,0.0,0.2,0.2,0.05,-0.2,2022-2023,ligue1
patrick pentz,Reims,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
nicolas pepe,Nice,46,17,0.07,8.1,5.8,0.13,-2.1,2022-2023,ligue1
brayann pereira,Auxerre,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
danilo pereira,Paris S-G,22,5,0.09,2.3,2.3,0.11,-0.3,2022-2023,ligue1
mathias pereira lage,Brest,21,9,0.1,1.4,1.4,0.07,0.6,2022-2023,ligue1
gaetan perrin,Auxerre,26,9,0.08,2.9,2.1,0.08,0.1,2022-2023,ligue1
lucas perrin,Strasbourg,7,4,0.0,0.5,0.5,0.07,-0.5,2022-2023,ligue1
ronael pierregabriel,Strasbourg,3,2,0.0,0.2,0.2,0.07,-0.2,2022-2023,ligue1
julien ponceau,Lorient,14,4,0.07,1.8,1.8,0.13,-0.8,2022-2023,ligue1
ukasz poreba,Lens,3,0,0.0,0.6,0.6,0.19,-0.6,2022-2023,ligue1
jackson porozo,Troyes,22,9,0.09,2.8,2.8,0.13,-0.8,2022-2023,ligue1
sanjin prcic,Strasbourg,28,7,0.04,1.2,1.2,0.04,-0.2,2022-2023,ligue1
mehdi puchherrantz,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
ghjuvanni quilichini,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
ionut radu,Auxerre,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
simon ramet,Lille,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
adil rami,Troyes,9,3,0.0,0.7,0.7,0.07,-0.7,2022-2023,ligue1
sergio ramos,Paris S-G,19,7,0.11,1.7,1.7,0.09,0.3,2022-2023,ligue1
aaron ramsey,Nice,22,6,0.05,2.5,2.5,0.11,-1.5,2022-2023,ligue1
lilian raolisoa,Angers,3,2,0.33,0.2,0.2,0.06,0.8,2022-2023,ligue1
elba rashani,Clermont Foot,35,13,0.09,4.7,4.7,0.13,-1.7,2022-2023,ligue1
rafael ratao,Toulouse,31,11,0.16,5.1,5.1,0.17,-0.1,2022-2023,ligue1
rayan raveloson,Auxerre,29,5,0.07,2.4,2.4,0.08,-0.4,2022-2023,ligue1
jeff reineadelaide,Troyes,4,0,0.0,0.3,0.3,0.08,-0.3,2022-2023,ligue1
jeff reineadelaide,Lyon,10,7,0.0,0.8,0.8,0.08,-0.8,2022-2023,ligue1
alexsandro ribeiro,Lille,17,7,0.18,1.8,1.8,0.11,1.2,2022-2023,ligue1
remy riou,Lyon,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
renaud ripart,Troyes,39,14,0.1,3.5,3.5,0.09,0.5,2022-2023,ligue1
joe rodon,Rennes,7,2,0.14,0.9,0.9,0.13,0.1,2022-2023,ligue1
valentin rongier,Marseille,22,4,0.05,1.7,1.7,0.08,-0.7,2022-2023,ligue1
pablo rosario,Nice,10,2,0.0,0.9,0.9,0.09,-0.9,2022-2023,ligue1
anthony rouault,Toulouse,19,10,0.11,3.3,3.3,0.17,-1.3,2022-2023,ligue1
kays ruiz,Auxerre,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
fabian ruiz pena,Paris S-G,26,9,0.12,2.8,2.8,0.11,0.2,2022-2023,ligue1
halid sabanovic,Angers,5,3,0.4,0.9,0.9,0.18,1.1,2022-2023,ligue1
falaye sacko,Montpellier,6,2,0.17,0.8,0.8,0.13,0.2,2022-2023,ligue1
wesley said,Lens,27,10,0.19,3.3,3.3,0.12,1.7,2022-2023,ligue1
theo sainteluce,Montpellier,3,2,0.33,0.4,0.4,0.14,0.6,2022-2023,ligue1
hamza sakhi,Auxerre,30,9,0.03,1.7,1.7,0.06,-0.7,2022-2023,ligue1
mamadou sakho,Montpellier,3,2,0.33,0.5,0.5,0.18,0.5,2022-2023,ligue1
ibrahim salah,Rennes,6,2,0.0,0.3,0.3,0.04,-0.3,2022-2023,ligue1
amine salama,Angers,25,11,0.12,3.0,3.0,0.12,0.0,2022-2023,ligue1
yoann salmier,Troyes,14,3,0.07,1.2,1.2,0.08,-0.2,2022-2023,ligue1
mama samba balde,Troyes,73,24,0.14,10.6,9.1,0.12,1.4,2022-2023,ligue1
brice samba,Lens,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
renato sanches,Paris S-G,14,6,0.14,1.1,1.1,0.08,0.9,2022-2023,ligue1
alexis sanchez,Marseille,63,29,0.19,12.6,10.2,0.17,1.4,2022-2023,ligue1
morgan sanson,Strasbourg,32,8,0.03,3.1,3.1,0.1,-2.1,2022-2023,ligue1
baptiste santamaria,Rennes,19,8,0.11,1.1,1.1,0.06,0.9,2022-2023,ligue1
pablo sarabia,Paris S-G,6,2,0.0,1.3,1.3,0.22,-1.3,2022-2023,ligue1
amin sarr,Lyon,6,5,0.17,1.2,1.2,0.2,-0.2,2022-2023,ligue1
malang sarr,Monaco,1,0,0.0,0.0,0.0,0.02,0.0,2022-2023,ligue1
mamadou sarr,Lyon,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
teji savanier,Montpellier,58,24,0.1,8.6,3.8,0.07,3.4,2022-2023,ligue1
kasper schmeichel,Nice,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
alidu seidu,Clermont Foot,6,2,0.0,0.1,0.1,0.02,-0.1,2022-2023,ligue1
matz sels,Strasbourg,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
marvin senaya,Strasbourg,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
kaj sierhuis,Reims,5,1,0.0,0.4,0.4,0.08,-0.4,2022-2023,ligue1
vincent sierro,Toulouse,8,3,0.0,0.5,0.5,0.06,-0.5,2022-2023,ligue1
caio henrique oliveira silva,Monaco,10,6,0.1,0.7,0.7,0.07,0.3,2022-2023,ligue1
abdallah sima,Angers,39,10,0.13,4.8,4.8,0.12,0.2,2022-2023,ligue1
moses simon,Nantes,32,9,0.13,4.6,3.6,0.11,0.4,2022-2023,ligue1
lassine sinayoko,Auxerre,42,13,0.02,3.2,3.2,0.08,-2.2,2022-2023,ligue1
ibrahima sissoko,Strasbourg,13,3,0.0,0.7,0.7,0.05,-0.7,2022-2023,ligue1
moussa sissoko,Nantes,17,4,0.12,2.4,2.4,0.14,-0.4,2022-2023,ligue1
naatan skytta,Toulouse,1,0,0.0,0.1,0.1,0.1,-0.1,2022-2023,ligue1
islam slimani,Brest,14,2,0.07,2.6,1.8,0.13,-1.6,2022-2023,ligue1
eduard sobol,Strasbourg,5,0,0.0,0.1,0.1,0.02,-0.1,2022-2023,ligue1
carlos soler,Paris S-G,10,6,0.3,1.6,1.6,0.16,1.4,2022-2023,ligue1
francoisjoseph sollacaro,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
florian sotoca,Lens,86,29,0.07,10.5,8.1,0.09,-3.5,2022-2023,ligue1
moussa soumano,Ajaccio,6,2,0.17,0.5,0.5,0.09,0.5,2022-2023,ligue1
arnaud souquet,Montpellier,1,0,0.0,0.1,0.1,0.06,-0.1,2022-2023,ligue1
kevin spadanuda,Ajaccio,7,1,0.0,0.7,0.7,0.1,-0.7,2022-2023,ligue1
djed spence,Rennes,3,1,0.0,0.4,0.4,0.12,-0.4,2022-2023,ligue1
stijn spierings,Toulouse,24,5,0.08,1.8,1.8,0.07,0.2,2022-2023,ligue1
calvin stengs,Nice,3,1,0.0,0.3,0.3,0.09,-0.3,2022-2023,ligue1
tony strata,Ajaccio,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
gabriel suazo,Toulouse,2,0,0.0,0.1,0.1,0.07,-0.1,2022-2023,ligue1
kamaldeen sulemana,Rennes,13,3,0.08,1.4,1.4,0.11,-0.4,2022-2023,ligue1
yuito suzuki,Strasbourg,2,1,0.5,0.1,0.1,0.07,0.9,2022-2023,ligue1
issiaga sylla,Montpellier,10,1,0.1,0.8,0.8,0.08,0.2,2022-2023,ligue1
issiaga sylla,Toulouse,9,3,0.0,0.4,0.4,0.05,-0.4,2022-2023,ligue1
nicolas tagliafico,Lyon,23,5,0.04,2.4,1.9,0.08,-1.4,2022-2023,ligue1
waniss taibi,Angers,1,0,0.0,0.3,0.3,0.31,-0.3,2022-2023,ligue1
flavien tait,Rennes,25,6,0.08,2.3,2.3,0.09,-0.3,2022-2023,ligue1
montassar talbi,Lorient,9,6,0.11,0.7,0.7,0.08,0.3,2022-2023,ligue1
thibault tamas,Montpellier,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
florian tardieu,Troyes,10,2,0.0,2.9,0.5,0.05,0.1,2022-2023,ligue1
nuno tavares,Marseille,65,17,0.09,4.5,4.5,0.07,1.5,2022-2023,ligue1
enzo tchato,Montpellier,4,2,0.25,0.4,0.4,0.09,0.6,2022-2023,ligue1
martin terrier,Rennes,47,27,0.19,5.6,5.6,0.12,3.4,2022-2023,ligue1
tete,Lyon,30,13,0.2,4.2,4.2,0.14,1.8,2022-2023,ligue1
arthur theate,Rennes,31,10,0.13,4.5,4.5,0.15,-0.5,2022-2023,ligue1
sada thioub,Angers,9,1,0.11,1.4,1.4,0.15,-0.4,2022-2023,ligue1
adrien thomasson,Strasbourg,17,5,0.0,1.5,1.5,0.09,-1.5,2022-2023,ligue1
adrien thomasson,Lens,21,9,0.24,3.0,3.0,0.14,2.0,2022-2023,ligue1
khephren thuram,Nice,38,9,0.05,3.2,3.2,0.08,-1.2,2022-2023,ligue1
alexis tibidi,Troyes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
jeanclair todibo,Nice,14,4,0.0,0.8,0.8,0.06,-0.8,2022-2023,ligue1
karl toko ekambi,Rennes,22,7,0.14,3.6,3.6,0.16,-0.6,2022-2023,ligue1
karl toko ekambi,Lyon,41,19,0.1,4.4,4.4,0.11,-0.4,2022-2023,ligue1
corentin tolisso,Lyon,30,9,0.03,1.7,1.7,0.06,-0.7,2022-2023,ligue1
birama toure,Auxerre,25,7,0.08,1.9,1.1,0.04,0.1,2022-2023,ligue1
mohamed toure,Reims,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
souleymane toure,Marseille,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
souleymane toure,Auxerre,8,2,0.13,1.5,1.5,0.19,-0.5,2022-2023,ligue1
yoann touzghar,Ajaccio,3,0,0.0,0.2,0.2,0.08,-0.2,2022-2023,ligue1
charles traore,Nantes,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
hamari traore,Rennes,30,9,0.03,1.9,1.9,0.06,-0.9,2022-2023,ligue1
theo trinker,Nice,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
adrien truffert,Rennes,10,3,0.0,0.6,0.6,0.06,-0.6,2022-2023,ligue1
theocharis tsingaras,Toulouse,0,0,,0.0,0.0,,0.0,2022-2023,ligue1
ike ugbo,Troyes,15,5,0.13,2.2,2.2,0.15,-0.2,2022-2023,ligue1
lesley ugochukwu,Rennes,6,1,0.0,0.9,0.9,0.15,-0.9,2022-2023,ligue1
cengiz under,Marseille,70,23,0.06,8.3,7.5,0.11,-3.3,2022-2023,ligue1
jere uronen,Brest,1,0,0.0,0.0,0.0,0.03,0.0,2022-2023,ligue1
yan valery,Angers,13,2,0.0,0.8,0.8,0.06,-0.8,2022-2023,ligue1
vanderson,Monaco,26,8,0.04,2.4,2.4,0.09,-1.4,2022-2023,ligue1
jordan veretout,Marseille,30,9,0.1,3.9,3.1,0.1,0.1,2022-2023,ligue1
marco verratti,Paris S-G,8,4,0.0,0.8,0.8,0.1,-0.8,2022-2023,ligue1
joao victor,Nantes,2,0,0.0,0.1,0.1,0.06,-0.1,2022-2023,ligue1
clement vidal,Ajaccio,12,2,0.08,0.8,0.8,0.06,0.2,2022-2023,ligue1
alan virginius,Lille,12,5,0.08,3.1,3.1,0.26,-2.1,2022-2023,ligue1
mattia viti,Nice,2,1,0.5,0.1,0.1,0.05,0.9,2022-2023,ligue1
vitinha,Marseille,25,9,0.08,4.0,4.0,0.16,-2.0,2022-2023,ligue1
vitinha,Paris S-G,31,11,0.06,3.0,3.0,0.1,-1.0,2022-2023,ligue1
kevin volland,Monaco,15,7,0.2,1.7,1.7,0.12,1.3,2022-2023,ligue1
elye wahi,Montpellier,62,36,0.29,12.2,11.4,0.18,6.8,2022-2023,ligue1
timothy weah,Lille,30,11,0.0,2.5,2.5,0.08,-2.5,2022-2023,ligue1
mateusz wieteska,Clermont Foot,16,5,0.0,2.1,2.1,0.13,-2.1,2022-2023,ligue1
christopher wooh,Rennes,5,0,0.0,0.7,0.7,0.13,-0.7,2022-2023,ligue1
