Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
kenny lala,Brest,9,4,0.0,3.0,0.6,0.07,0.0,2024-2025,ligue1
mohamed lamine bayo,Lille,10,4,0.2,2.2,2.2,0.22,-0.2,2024-2025,ligue1
gautier larsonneur,Saint-Étienne,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
julien le cardinal,Brest,10,3,0.0,0.4,0.4,0.04,-0.4,2024-2025,ligue1
jeremy le douaron,Brest,2,1,0.0,0.2,0.2,0.08,-0.2,2024-2025,ligue1
benjamin lecomte,Montpellier,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
pierre leesmelou,Brest,22,8,0.09,1.3,1.3,0.06,0.7,2024-2025,ligue1
jordan lefort,Angers,9,1,0.0,0.6,0.6,0.06,-0.6,2024-2025,ligue1
felix lemarechal,Strasbourg,25,9,0.16,3.5,3.5,0.14,0.5,2024-2025,ligue1
donovan leon,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
esteban lepaul,Angers,41,17,0.22,5.1,5.1,0.13,3.9,2024-2025,ligue1
johann lepenant,Nantes,20,5,0.1,1.4,1.4,0.07,0.6,2024-2025,ligue1
louis leroux,Nantes,9,5,0.22,1.5,1.5,0.17,0.5,2024-2025,ligue1
pol lirola,Marseille,6,1,0.17,0.6,0.6,0.1,0.4,2024-2025,ligue1
gautier lloris,Le Havre,11,2,0.18,1.2,1.2,0.11,0.8,2024-2025,ligue1
bradley locko,Brest,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,ligue1
elysee logbo,Le Havre,1,0,0.0,0.2,0.2,0.18,-0.2,2024-2025,ligue1
anthony lopes,Nantes,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
jordan lotomba,Nice,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
tom louchet,Nice,12,4,0.08,0.8,0.8,0.07,0.2,2024-2025,ligue1
milos lukovic,Strasbourg,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
othmane maamma,Montpellier,10,3,0.1,0.7,0.7,0.1,0.3,2024-2025,ligue1
deiver machado,Lens,23,5,0.04,2.3,2.3,0.1,-1.3,2024-2025,ligue1
lanroy machine,Angers,1,0,0.0,0.1,0.1,0.06,-0.1,2024-2025,ligue1
yvann macon,Saint-Étienne,10,2,0.0,0.3,0.3,0.03,-0.3,2024-2025,ligue1
eros maddy,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
soungoutou magassa,Monaco,8,3,0.0,0.5,0.5,0.06,-0.5,2024-2025,ligue1
hugo magnetti,Brest,19,6,0.05,0.8,0.8,0.04,0.2,2024-2025,ligue1
frank magri,Toulouse,44,18,0.11,6.0,6.0,0.14,-1.0,2024-2025,ligue1
ainsley maitlandniles,Lyon,22,7,0.05,2.9,2.9,0.13,-1.9,2024-2025,ligue1
radosaw majecki,Monaco,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
hamidou makalou,Brest,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
nikola maksimovic,Montpellier,1,0,0.0,0.0,0.0,0.02,0.0,2024-2025,ligue1
aaron malouda,Lille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
hianga mananga mbock,Brest,1,1,0.0,0.0,0.0,0.02,0.0,2024-2025,ligue1
steve mandanda,Rennes,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
aissa mandi,Lille,6,2,0.0,0.3,0.3,0.06,-0.3,2024-2025,ligue1
orel mangala,Lyon,1,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,ligue1
sekou mara,Strasbourg,19,5,0.05,2.0,2.0,0.11,-1.0,2024-2025,ligue1
marquinhos,Paris S-G,8,3,0.25,1.1,1.1,0.14,0.9,2024-2025,ligue1
ange martial tia,Reims,4,2,0.0,1.3,1.3,0.32,-1.3,2024-2025,ligue1
jonas martin,Brest,3,1,0.33,0.4,0.4,0.14,0.6,2024-2025,ligue1
hannoah massengo,Auxerre,6,3,0.0,0.4,0.4,0.07,-0.4,2024-2025,ligue1
clinton mata,Lyon,5,0,0.0,0.2,0.2,0.05,-0.2,2024-2025,ligue1
eliot matazo,Monaco,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
nemanja matic,Lyon,2,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
rudy matondo,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
azor matusiwa,Rennes,11,2,0.09,1.2,1.2,0.11,-0.2,2024-2025,ligue1
neal maupay,Marseille,19,10,0.21,4.1,4.1,0.22,-0.1,2024-2025,ligue1
christian mawissa,Monaco,1,1,0.0,0.1,0.1,0.07,-0.1,2024-2025,ligue1
senny mayulu,Paris S-G,25,8,0.08,2.9,2.9,0.12,-0.9,2024-2025,ligue1
ethan mbappe,Lille,11,4,0.0,1.1,1.1,0.1,-1.1,2024-2025,ligue1
ibrahim mbaye,Paris S-G,12,7,0.08,1.8,1.8,0.15,-0.8,2024-2025,ligue1
mark mckenzie,Toulouse,8,2,0.13,1.4,1.4,0.17,-0.4,2024-2025,ligue1
facundo medina,Lens,27,3,0.0,1.8,1.8,0.07,-1.8,2024-2025,ligue1
henrik meister,Rennes,2,1,0.5,0.1,0.1,0.03,0.9,2024-2025,ligue1
bamo meite,Montpellier,1,0,0.0,0.0,0.0,0.02,0.0,2024-2025,ligue1
bamo meite,Marseille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
mohamed meite,Rennes,15,5,0.13,2.5,2.5,0.16,-0.5,2024-2025,ligue1
farid el melali,Angers,46,14,0.04,3.6,3.6,0.08,-1.6,2024-2025,ligue1
nuno mendes,Paris S-G,21,9,0.05,2.2,2.2,0.1,-1.2,2024-2025,ligue1
antoine mendy,Nice,9,1,0.0,0.6,0.6,0.07,-0.6,2024-2025,ligue1
nampalys mendy,Lens,3,0,0.0,0.2,0.2,0.07,-0.2,2024-2025,ligue1
gideon mensah,Auxerre,4,1,0.0,0.2,0.2,0.04,-0.2,2024-2025,ligue1
quentin merlin,Marseille,26,9,0.04,2.1,2.1,0.08,-1.1,2024-2025,ligue1
rafik messali,Toulouse,4,0,0.0,0.3,0.3,0.07,-0.3,2024-2025,ligue1
thomas meunier,Lille,28,11,0.07,1.9,1.9,0.07,0.1,2024-2025,ligue1
lucas michal,Monaco,3,1,0.0,0.2,0.2,0.08,-0.2,2024-2025,ligue1
georges mikautadze,Lyon,52,22,0.15,10.3,7.0,0.14,0.7,2024-2025,ligue1
igor miladinovic,Saint-Étienne,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
takumi minamino,Monaco,57,20,0.11,8.9,8.9,0.16,-2.9,2024-2025,ligue1
lucas mincarelli,Montpellier,7,2,0.14,0.6,0.6,0.09,0.4,2024-2025,ligue1
terem moffi,Nice,6,4,0.17,2.3,2.3,0.46,-1.3,2024-2025,ligue1
mostafa mohamed,Nantes,43,16,0.12,5.5,5.5,0.13,-0.5,2024-2025,ligue1
florent mollet,Nantes,6,2,0.0,0.3,0.3,0.05,-0.3,2024-2025,ligue1
diego moreira,Strasbourg,25,8,0.08,2.0,2.0,0.08,0.0,2024-2025,ligue1
gabriel moscardo,Reims,2,0,0.0,0.2,0.2,0.1,-0.2,2024-2025,ligue1
yael mouanga,Montpellier,1,0,0.0,0.1,0.1,0.1,-0.1,2024-2025,ligue1
aimen moueffek,Saint-Étienne,10,2,0.0,1.1,1.1,0.11,-1.1,2024-2025,ligue1
youssoufa moukoko,Nice,6,2,0.33,2.2,2.2,0.37,-0.2,2024-2025,ligue1
louis mouton,Saint-Étienne,19,3,0.0,1.3,1.3,0.07,-1.3,2024-2025,ligue1
ngalayel mukau,Lille,11,2,0.0,0.8,0.8,0.07,-0.8,2024-2025,ligue1
marshall munetsi,Reims,32,10,0.13,4.0,4.0,0.12,0.0,2024-2025,ligue1
almoatasem al musrati,Monaco,11,3,0.09,0.5,0.5,0.04,0.5,2024-2025,ligue1
junior mwanga,Le Havre,16,3,0.06,1.3,1.3,0.08,-0.3,2024-2025,ligue1
junior mwanga,Strasbourg,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
loic ngatta,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
djylian nguessan,Saint-Étienne,3,0,0.0,0.4,0.4,0.13,-0.4,2024-2025,ligue1
mickael nade,Saint-Étienne,5,2,0.2,0.7,0.7,0.14,0.3,2024-2025,ligue1
bilal nadir,Marseille,8,3,0.13,0.6,0.6,0.07,0.4,2024-2025,ligue1
mahamadou nagida,Rennes,6,3,0.33,1.5,1.5,0.25,0.5,2024-2025,ligue1
keito nakamura,Reims,84,32,0.13,9.1,9.1,0.11,1.9,2024-2025,ligue1
sebastian nanasi,Strasbourg,28,12,0.21,6.5,6.5,0.23,-0.5,2024-2025,ligue1
yael nandjou,Nice,1,0,0.0,0.2,0.2,0.22,-0.2,2024-2025,ligue1
youssouf ndayishimiye,Nice,11,4,0.27,0.9,0.9,0.08,2.1,2024-2025,ligue1
junior ndiaye,Montpellier,5,2,0.0,0.5,0.5,0.1,-0.5,2024-2025,ligue1
rassoul ndiaye,Le Havre,18,5,0.06,1.7,1.7,0.1,-0.7,2024-2025,ligue1
wilfried ndollo,Montpellier,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
tanguy ndombele,Nice,11,2,0.09,2.4,2.4,0.21,-1.4,2024-2025,ligue1
loic nego,Le Havre,11,2,0.0,0.8,0.8,0.07,-0.8,2024-2025,ligue1
joao neves,Paris S-G,28,11,0.11,3.0,3.0,0.11,0.0,2024-2025,ligue1
mikayil ngor faye,Rennes,6,3,0.0,0.4,0.4,0.06,-0.4,2024-2025,ligue1
steve ngoura,Le Havre,10,2,0.0,1.3,1.3,0.13,-1.3,2024-2025,ligue1
bernard nguene,Nice,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
moussa niakhate,Lyon,2,1,0.0,0.1,0.1,0.06,-0.1,2024-2025,ligue1
abdoulaye niakhate ndiaye,Brest,11,2,0.09,1.0,1.0,0.09,0.0,2024-2025,ligue1
ibrahima niane,Angers,29,10,0.07,5.7,4.9,0.17,-2.7,2024-2025,ligue1
rasmus nicolaisen,Toulouse,5,0,0.0,0.4,0.4,0.09,-0.4,2024-2025,ligue1
arnaud nordin,Montpellier,26,11,0.12,4.1,2.5,0.1,-0.1,2024-2025,ligue1
plamedi nsingi,Nantes,1,1,0.0,0.2,0.2,0.23,-0.2,2024-2025,ligue1
ernest nuamah,Lyon,28,13,0.11,2.2,2.2,0.08,0.8,2024-2025,ligue1
rabby nzingoula,Montpellier,19,6,0.05,1.0,1.0,0.06,0.0,2024-2025,ligue1
mbala nzola,Lens,47,18,0.13,8.6,8.6,0.19,-2.6,2024-2025,ligue1
marwann nzuzi,Saint-Étienne,2,1,0.0,0.0,0.0,0.02,0.0,2024-2025,ligue1
hamzat ojediran,Lens,10,3,0.1,0.6,0.6,0.06,0.4,2024-2025,ligue1
joseph okumu,Reims,12,2,0.08,1.0,1.0,0.08,0.0,2024-2025,ligue1
kazeem olaigbe,Rennes,6,2,0.0,0.3,0.3,0.05,-0.3,2024-2025,ligue1
ben old,Saint-Étienne,11,2,0.0,1.0,1.0,0.09,-1.0,2024-2025,ligue1
warmed omari,Lyon,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
becir omeragic,Montpellier,7,3,0.0,0.3,0.3,0.04,-0.3,2024-2025,ligue1
andrew omobamidele,Strasbourg,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
ado onaiwu,Auxerre,23,14,0.17,4.0,4.0,0.18,0.0,2024-2025,ligue1
christopher operi,Le Havre,7,1,0.0,0.3,0.3,0.04,-0.3,2024-2025,ligue1
fredrik oppegard,Auxerre,3,1,0.0,0.1,0.1,0.04,-0.1,2024-2025,ligue1
victor orakpo,Nice,2,0,0.0,0.3,0.3,0.16,-0.3,2024-2025,ligue1
ike orazi,Reims,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
gift orban,Lyon,4,3,0.5,1.2,1.2,0.3,0.8,2024-2025,ligue1
gabriel osho,Auxerre,7,3,0.14,1.0,1.0,0.14,0.0,2024-2025,ligue1
jibril othman,Saint-Étienne,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
guimissongui ouattara,Strasbourg,5,2,0.2,0.3,0.3,0.07,0.7,2024-2025,ligue1
kassoum ouattara,Monaco,2,1,0.0,0.2,0.2,0.08,-0.2,2024-2025,ligue1
zinedine ould khaled,Angers,1,1,0.0,0.0,0.0,0.03,0.0,2024-2025,ligue1
beres owusu,Saint-Étienne,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
elisha owusu,Auxerre,7,3,0.14,0.4,0.4,0.05,0.6,2024-2025,ligue1
willian pacho,Paris S-G,4,1,0.0,0.3,0.3,0.08,-0.3,2024-2025,ligue1
nicolas pallois,Nantes,3,1,0.0,0.4,0.4,0.14,-0.4,2024-2025,ligue1
nicolas pays,Montpellier,11,1,0.0,1.3,1.3,0.12,-1.3,2024-2025,ligue1
kevin pedro,Saint-Étienne,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
jordan pefok,Reims,11,2,0.09,0.9,0.9,0.08,0.1,2024-2025,ligue1
theo pellenard,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
timothee pembele,Le Havre,8,3,0.13,1.3,1.3,0.16,-0.3,2024-2025,ligue1
faris pemi moumbagna,Marseille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
oscar perea,Strasbourg,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,ligue1
mathias pereira lage,Brest,36,15,0.06,3.3,3.3,0.09,-1.3,2024-2025,ligue1
lucas perri,Lyon,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
gaetan perrin,Auxerre,59,26,0.17,6.1,6.1,0.1,3.9,2024-2025,ligue1
prosper peter,Angers,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
leo petrot,Saint-Étienne,7,3,0.0,0.6,0.6,0.1,-0.6,2024-2025,ligue1
ore petrovic,Strasbourg,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
tom pouilly,Lens,5,2,0.0,0.4,0.4,0.08,-0.4,2024-2025,ligue1
adrien rabiot,Marseille,48,22,0.19,7.3,7.3,0.15,1.7,2024-2025,ligue1
goncalo ramos,Paris S-G,52,29,0.15,13.6,11.3,0.22,-3.6,2024-2025,ligue1
lilian raolisoa,Angers,14,1,0.0,0.7,0.7,0.05,-0.7,2024-2025,ligue1
rayan raveloson,Auxerre,16,5,0.06,0.8,0.8,0.05,0.2,2024-2025,ligue1
guillaume restes,Toulouse,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
alexsandro ribeiro,Lille,21,4,0.05,1.6,1.6,0.08,-0.6,2024-2025,ligue1
alejandro rodriguez,Lyon,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
valentin rongier,Marseille,14,7,0.21,1.0,1.0,0.07,2.0,2024-2025,ligue1
pablo rosario,Nice,16,7,0.13,3.8,3.0,0.19,-0.8,2024-2025,ligue1
anthony rouault,Rennes,7,3,0.0,0.5,0.5,0.07,-0.5,2024-2025,ligue1
jon rowe,Marseille,36,15,0.08,3.5,3.5,0.1,-0.5,2024-2025,ligue1
fabian ruiz pena,Paris S-G,43,12,0.09,4.3,4.3,0.1,-0.3,2024-2025,ligue1
geronimo rulli,Marseille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
mathew ryan,Lens,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
emmanuel sabbi,Le Havre,15,4,0.0,1.9,1.9,0.13,-1.9,2024-2025,ligue1
falaye sacko,Montpellier,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
matvei safonov,Paris S-G,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
modibo sagnan,Montpellier,11,3,0.18,0.7,0.7,0.07,1.3,2024-2025,ligue1
osame sahraoui,Lille,23,8,0.13,2.9,2.9,0.13,0.1,2024-2025,ligue1
wesley said,Lens,17,7,0.18,3.2,3.2,0.19,-0.2,2024-2025,ligue1
theo sainteluce,Montpellier,8,4,0.13,1.0,1.0,0.15,0.0,2024-2025,ligue1
ibrahim salah,Brest,13,4,0.08,0.6,0.6,0.04,0.4,2024-2025,ligue1
amine salama,Reims,9,3,0.0,0.7,0.7,0.08,-0.7,2024-2025,ligue1
mohammed salisu,Monaco,8,4,0.13,0.8,0.8,0.1,0.2,2024-2025,ligue1
yoann salmier,Le Havre,5,2,0.0,0.8,0.8,0.17,-0.8,2024-2025,ligue1
mama samba balde,Lyon,1,0,0.0,0.1,0.1,0.11,-0.1,2024-2025,ligue1
mama samba balde,Brest,29,8,0.07,3.0,3.0,0.1,-1.0,2024-2025,ligue1
brice samba,Rennes,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
brice samba,Lens,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
arouna sangante,Le Havre,7,4,0.43,1.0,1.0,0.14,2.0,2024-2025,ligue1
nhoa sangui,Reims,3,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
morgan sanson,Nice,9,4,0.33,1.5,1.5,0.17,1.5,2024-2025,ligue1
baptiste santamaria,Nice,16,3,0.0,0.9,0.9,0.06,-0.9,2024-2025,ligue1
baptiste santamaria,Rennes,4,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
andrey santos,Strasbourg,46,16,0.22,5.1,5.1,0.11,4.9,2024-2025,ligue1
tiago santos,Lille,8,4,0.0,0.4,0.4,0.05,-0.4,2024-2025,ligue1
malang sarr,Lens,6,1,0.0,0.3,0.3,0.04,-0.3,2024-2025,ligue1
mamadou sarr,Strasbourg,5,0,0.0,0.8,0.8,0.16,-0.8,2024-2025,ligue1
martin satriano,Lens,5,0,0.0,0.4,0.4,0.07,-0.4,2024-2025,ligue1
teji savanier,Montpellier,45,14,0.0,3.8,2.3,0.05,-1.8,2024-2025,ligue1
niklas schmidt,Toulouse,3,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
jeremy sebas,Strasbourg,6,2,0.0,0.7,0.7,0.12,-0.7,2024-2025,ligue1
alidu seidu,Rennes,3,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,ligue1
hiroki sekine,Reims,5,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
marvin senaya,Strasbourg,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,ligue1
djibril sidibe,Toulouse,5,1,0.0,0.4,0.4,0.08,-0.4,2024-2025,ligue1
vincent sierro,Toulouse,30,7,0.1,4.2,2.7,0.09,0.8,2024-2025,ligue1
caio henrique oliveira silva,Monaco,4,1,0.0,0.2,0.2,0.04,-0.2,2024-2025,ligue1
abdallah sima,Brest,37,18,0.19,5.9,5.9,0.16,1.1,2024-2025,ligue1
moses simon,Nantes,40,13,0.1,5.8,2.7,0.07,2.2,2024-2025,ligue1
lassine sinayoko,Auxerre,60,16,0.07,6.5,5.7,0.1,-1.5,2024-2025,ligue1
wilfried singo,Monaco,17,5,0.06,1.9,1.9,0.11,-0.9,2024-2025,ligue1
ayanda sishuba,Rennes,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
ibrahim sissoko,Saint-Étienne,21,4,0.1,4.3,3.5,0.17,-1.3,2024-2025,ligue1
niama sissoko,Reims,3,0,0.0,0.3,0.3,0.09,-0.3,2024-2025,ligue1
leo skiri stigard,Rennes,6,2,0.17,0.7,0.7,0.11,0.3,2024-2025,ligue1
milan skriniar,Paris S-G,3,0,0.0,0.2,0.2,0.05,-0.2,2024-2025,ligue1
naatan skytta,Toulouse,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
eduard sobol,Strasbourg,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
florian sotoca,Lens,47,18,0.02,4.6,4.6,0.1,-3.6,2024-2025,ligue1
issa soumare,Le Havre,43,19,0.12,3.8,3.8,0.09,1.2,2024-2025,ligue1
saidou sow,Strasbourg,4,1,0.0,0.3,0.3,0.08,-0.3,2024-2025,ligue1
saidou sow,Nantes,5,2,0.2,0.6,0.6,0.13,0.4,2024-2025,ligue1
lucas stassin,Saint-Étienne,44,23,0.27,7.0,7.0,0.18,3.0,2024-2025,ligue1
enzo sternal,Marseille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
gabriel suazo,Toulouse,7,4,0.0,0.8,0.8,0.12,-0.8,2024-2025,ligue1
abakar sylla,Strasbourg,5,1,0.2,0.4,0.4,0.08,0.6,2024-2025,ligue1
issiaga sylla,Montpellier,11,2,0.09,1.8,1.8,0.17,-0.8,2024-2025,ligue1
musa altaamari,Montpellier,27,11,0.07,2.6,2.6,0.09,-0.6,2024-2025,ligue1
musa altaamari,Rennes,14,3,0.07,2.4,2.4,0.17,-1.4,2024-2025,ligue1
nicolas tagliafico,Lyon,28,7,0.11,3.0,3.0,0.11,0.0,2024-2025,ligue1
axel tape,Paris S-G,1,0,0.0,0.0,0.0,0.05,0.0,2024-2025,ligue1
florian tardieu,Saint-Étienne,16,3,0.13,0.6,0.6,0.04,1.4,2024-2025,ligue1
oussama targhalline,Le Havre,5,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
enzo tchato,Montpellier,4,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
arnau tenas,Paris S-G,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
tanner tessmann,Lyon,18,10,0.06,1.0,1.0,0.05,0.0,2024-2025,ligue1
teddy teuma,Reims,13,2,0.0,1.4,0.6,0.05,-0.4,2024-2025,ligue1
jordan teze,Monaco,5,2,0.2,1.2,1.2,0.24,-0.2,2024-2025,ligue1
sorba thomas,Nantes,9,1,0.11,1.5,1.5,0.17,-0.5,2024-2025,ligue1
adrien thomasson,Lens,41,11,0.07,5.9,5.9,0.15,-2.9,2024-2025,ligue1
corentin tolisso,Lyon,51,18,0.14,5.3,5.3,0.1,1.7,2024-2025,ligue1
abdoulaye toure,Le Havre,38,6,0.05,9.4,2.2,0.06,0.6,2024-2025,ligue1
birama toure,Montpellier,3,1,0.0,0.0,0.0,0.01,0.0,2024-2025,ligue1
ousmane toure,Lille,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
adrien truffert,Rennes,23,10,0.09,2.4,2.3,0.1,-0.4,2024-2025,ligue1
vanderson,Monaco,21,8,0.05,2.2,2.2,0.11,-1.2,2024-2025,ligue1
robinio vaz,Marseille,2,0,0.0,0.5,0.5,0.25,-0.5,2024-2025,ligue1
jordan veretout,Lyon,21,9,0.1,1.9,1.9,0.09,0.1,2024-2025,ligue1
ben viadere,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
vitinha,Paris S-G,25,12,0.12,3.4,1.8,0.07,1.6,2024-2025,ligue1
ibrahima wadji,Saint-Étienne,12,1,0.0,0.8,0.8,0.06,-0.8,2024-2025,ligue1
elye wahi,Marseille,16,9,0.13,6.0,5.2,0.33,-3.0,2024-2025,ligue1
caleb wiley,Strasbourg,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,ligue1
christopher wooh,Rennes,10,4,0.0,1.3,1.3,0.13,-1.3,2024-2025,ligue1
etienne youte kinkoue,Le Havre,14,1,0.0,1.3,1.3,0.09,-1.3,2024-2025,ligue1
eloge zabi,Reims,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
yoram zague,Paris S-G,1,1,0.0,0.1,0.1,0.05,-0.1,2024-2025,ligue1
wilfried zaha,Lyon,1,1,0.0,0.1,0.1,0.06,-0.1,2024-2025,ligue1
warren zaireemery,Paris S-G,17,7,0.06,1.7,1.7,0.1,-0.7,2024-2025,ligue1
miha zajc,Toulouse,6,2,0.0,0.2,0.2,0.04,-0.2,2024-2025,ligue1
denis zakaria,Monaco,29,9,0.14,5.2,3.6,0.12,0.8,2024-2025,ligue1
anass zaroury,Lens,35,12,0.06,1.7,1.7,0.05,0.3,2024-2025,ligue1
nathan zeze,Nantes,6,2,0.0,0.3,0.3,0.05,-0.3,2024-2025,ligue1
edon zhegrova,Lille,23,9,0.17,2.3,2.3,0.1,1.7,2024-2025,ligue1
melvin zinga,Angers,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
luck zogbe,Brest,8,1,0.0,0.3,0.3,0.03,-0.3,2024-2025,ligue1
aristide zossou,Auxerre,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
yanis zouaoui,Le Havre,5,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,ligue1
edhy zuliani,Toulouse,0,0,,0.0,0.0,,0.0,2024-2025,ligue1
