Player,Squad,Fls,Off,Crosses,Recov,Aerialwon%,Season,Competition
vedat muriqi,Mallorca,59,29,11,88,55.9,2022-2023,laliga
yunus musah,Valencia,42,3,40,97,43.8,2022-2023,laliga
francisco mwepu,Cádiz,0,0,0,0,,2022-2023,laliga
nacho,Real Madrid,16,3,14,88,63.2,2022-2023,laliga
juanjo narvaez,Valladolid,1,1,1,5,33.3,2022-2023,laliga
matija nastasic,Mallorca,12,1,1,31,60.0,2022-2023,laliga
roberto navarro,Real Sociedad,8,5,16,22,58.3,2022-2023,laliga
jesus navas,Sevilla,7,7,135,130,34.9,2022-2023,laliga
alvaro negredo,Cádiz,5,7,2,9,54.4,2022-2023,laliga
tanguy nianzou,Sevilla,13,0,1,73,74.4,2022-2023,laliga
saul niguez,Atlético Madrid,34,2,15,51,60.3,2022-2023,laliga
fernando nino,Villarreal,1,0,0,0,0.0,2022-2023,laliga
randy nteka,Elche,21,3,0,38,32.6,2022-2023,laliga
randy nteka,Rayo Vallecano,4,0,0,11,55.6,2022-2023,laliga
unai nunez,Celta Vigo,25,1,3,205,56.9,2022-2023,laliga
jan oblak,Atlético Madrid,0,0,0,24,100.0,2022-2023,laliga
brian ocampo,Cádiz,32,2,34,92,35.0,2022-2023,laliga
lucas ocampos,Sevilla,15,6,26,74,65.2,2022-2023,laliga
alvaro odriozola,Real Madrid,0,0,3,1,0.0,2022-2023,laliga
olasagasti,Real Sociedad,1,0,0,6,100.0,2022-2023,laliga
lucas olaza,Valladolid,12,2,71,72,47.4,2022-2023,laliga
brian olivan,Espanyol,32,3,140,147,31.5,2022-2023,laliga
lucas oliveira rosa,Valladolid,19,1,37,55,55.6,2022-2023,laliga
aimar oroz,Osasuna,36,2,7,106,30.4,2022-2023,laliga
pedro ortiz,Sevilla,0,0,0,1,,2022-2023,laliga
mikel oyarzabal,Real Sociedad,15,12,28,56,34.1,2022-2023,laliga
cenk ozkacar,Valencia,7,0,3,106,59.0,2022-2023,laliga
fernando pacheco,Almería,0,0,0,0,,2022-2023,laliga
fernando pacheco,Espanyol,0,0,0,13,80.0,2022-2023,laliga
jon pacheco,Real Sociedad,18,1,0,55,56.6,2022-2023,laliga
goncalo paciencia,Celta Vigo,19,0,6,20,55.8,2022-2023,laliga
helibelton palacios,Elche,30,0,18,118,45.7,2022-2023,laliga
isaac palazon camacho,Rayo Vallecano,37,9,192,210,26.5,2022-2023,laliga
aitor paredes,Athletic Club,12,0,2,59,75.0,2022-2023,laliga
daniel parejo,Villarreal,30,0,144,257,44.7,2022-2023,laliga
moises parra gutierrez,Getafe,0,0,0,1,,2022-2023,laliga
raul parra,Cádiz,6,0,6,17,75.0,2022-2023,laliga
pascu,Villarreal,1,0,0,2,,2022-2023,laliga
javier pastore,Elche,1,0,0,1,,2022-2023,laliga
gabriel paulista,Valencia,12,0,0,83,58.3,2022-2023,laliga
alfonso pedraza,Villarreal,20,2,76,88,50.0,2022-2023,laliga
pedri,Barcelona,8,4,25,134,37.5,2022-2023,laliga
adria pedrosa,Espanyol,3,1,9,18,50.0,2022-2023,laliga
inaki pena,Barcelona,0,0,0,2,,2022-2023,laliga
ruben pena,Osasuna,26,0,54,94,42.4,2022-2023,laliga
alberto perea,Cádiz,0,0,1,2,0.0,2022-2023,laliga
ayoze perez,Betis,32,2,7,67,25.0,2022-2023,laliga
carles perez,Celta Vigo,35,9,36,110,13.0,2022-2023,laliga
francisco perez,Valencia,4,3,8,12,0.0,2022-2023,laliga
kike perez,Valladolid,57,4,58,186,50.0,2022-2023,laliga
lucas perez,Cádiz,5,6,40,21,20.0,2022-2023,laliga
luis perez,Valladolid,12,4,54,55,30.4,2022-2023,laliga
german pezzella,Betis,27,1,2,108,70.2,2022-2023,laliga
ronael pierregabriel,Espanyol,4,0,10,18,66.7,2022-2023,laliga
yeremi pino,Villarreal,65,18,20,107,39.3,2022-2023,laliga
gerard pique,Barcelona,7,0,0,26,76.9,2022-2023,laliga
oscar plano,Valladolid,23,7,23,108,40.5,2022-2023,laliga
gonzalo plata,Valladolid,22,4,54,123,27.9,2022-2023,laliga
ezequiel ponce,Elche,32,8,1,36,44.3,2022-2023,laliga
francisco portillo,Almería,2,2,12,54,50.0,2022-2023,laliga
portu,Getafe,25,10,91,91,37.0,2022-2023,laliga
jose pozo,Rayo Vallecano,2,0,4,5,40.0,2022-2023,laliga
manuel pozo,Valladolid,0,0,1,4,,2022-2023,laliga
alejandro pozo pozo,Almería,15,1,70,138,34.3,2022-2023,laliga
abdon prats,Mallorca,5,2,0,12,26.9,2022-2023,laliga
javi puado,Espanyol,16,4,36,135,33.9,2022-2023,laliga
arnau puigmal,Almería,10,2,18,36,27.3,2022-2023,laliga
domingos quina,Elche,5,0,6,27,0.0,2022-2023,laliga
ruben quintanilla,Mallorca,0,0,0,0,,2022-2023,laliga
antonio raillo,Mallorca,42,5,0,140,64.3,2022-2023,laliga
predrag rajkovic,Mallorca,1,0,0,23,83.3,2022-2023,laliga
ivan rakitic,Sevilla,16,3,74,111,50.0,2022-2023,laliga
largie ramazani,Almería,31,12,20,57,21.7,2022-2023,laliga
chris ramos,Cádiz,21,0,6,23,57.5,2022-2023,laliga
raphinha,Barcelona,22,15,172,98,60.9,2022-2023,laliga
sergio reguilon,Atlético Madrid,4,1,9,15,61.5,2022-2023,laliga
pepe reina,Villarreal,0,0,0,23,100.0,2022-2023,laliga
reinier,Girona,4,2,2,29,33.3,2022-2023,laliga
karim rekik,Sevilla,20,0,1,71,68.8,2022-2023,laliga
alex remiro,Real Sociedad,0,0,0,58,87.5,2022-2023,laliga
alejandro revuelta montero,Getafe,0,0,0,0,,2022-2023,laliga
chadi riad,Barcelona,0,0,0,0,,2022-2023,laliga
nico ribaudo,Espanyol,24,3,44,65,30.0,2022-2023,laliga
diego rico,Real Sociedad,27,2,55,96,51.4,2022-2023,laliga
rodrigo riquelme,Girona,27,5,78,111,40.9,2022-2023,laliga
sergi roberto,Barcelona,19,2,25,62,36.8,2022-2023,laliga
lucas robertone,Almería,33,3,137,207,35.7,2022-2023,laliga
joel roca,Girona,2,0,0,5,,2022-2023,laliga
enzo roco,Elche,34,0,1,83,69.7,2022-2023,laliga
rodri,Betis,6,2,47,102,14.3,2022-2023,laliga
alvaro rodriguez,Real Madrid,3,3,0,4,33.3,2022-2023,laliga
angel rodriguez,Mallorca,9,2,2,12,52.6,2022-2023,laliga
oscar rodriguez arnaiz,Celta Vigo,22,2,83,115,35.5,2022-2023,laliga
dani rodriguez,Mallorca,49,4,32,133,22.9,2022-2023,laliga
guido rodriguez,Betis,45,1,9,213,48.9,2022-2023,laliga
miguel rodriguez,Celta Vigo,6,1,13,16,11.1,2022-2023,laliga
rodrygo,Real Madrid,18,10,22,63,37.8,2022-2023,laliga
leo roman,Mallorca,0,0,0,4,,2022-2023,laliga
ivan romero,Sevilla,1,0,0,0,100.0,2022-2023,laliga
oriol romeu,Girona,59,0,13,195,45.9,2022-2023,laliga
ruben,Espanyol,18,0,48,64,78.9,2022-2023,laliga
antonio rudiger,Real Madrid,13,2,5,158,62.7,2022-2023,laliga
aitor ruibal,Betis,22,3,31,102,43.8,2022-2023,laliga
victor ruiz,Betis,4,1,0,29,70.8,2022-2023,laliga
geronimo rulli,Villarreal,0,0,0,20,100.0,2022-2023,laliga
franco russo,Mallorca,0,0,0,12,60.0,2022-2023,laliga
youssouf sabaly,Betis,20,2,17,109,31.3,2022-2023,laliga
umar sadiq,Almería,9,7,0,8,28.6,2022-2023,laliga
umar sadiq,Real Sociedad,3,4,0,1,50.0,2022-2023,laliga
samuel saiz,Girona,3,2,6,15,40.0,2022-2023,laliga
kike salas,Sevilla,4,0,0,14,60.0,2022-2023,laliga
salvi,Rayo Vallecano,8,2,37,30,26.7,2022-2023,laliga
fede san emeterio,Cádiz,58,0,4,87,43.4,2022-2023,laliga
oihan sancet,Athletic Club,41,2,17,140,52.2,2022-2023,laliga
antonio sanchez,Mallorca,26,0,32,96,30.4,2022-2023,laliga
ivan sanchez,Valladolid,9,1,38,62,14.3,2022-2023,laliga
javi sanchez,Valladolid,34,0,5,115,50.5,2022-2023,laliga
manu sanchez,Osasuna,26,2,71,126,40.5,2022-2023,laliga
esteban saveljich,Rayo Vallecano,0,0,0,0,,2022-2023,laliga
stefan savic,Atlético Madrid,31,1,0,104,65.1,2022-2023,laliga
haris seferovic,Celta Vigo,4,14,21,24,50.0,2022-2023,laliga
jaime seoane,Getafe,6,0,2,17,28.6,2022-2023,laliga
david silva,Real Sociedad,30,3,20,137,45.5,2022-2023,laliga
rui silva,Betis,0,0,0,43,85.7,2022-2023,laliga
simo,Espanyol,2,0,0,6,33.3,2022-2023,laliga
unai simon,Athletic Club,0,0,0,36,,2022-2023,laliga
ruben sobrino,Cádiz,50,8,12,164,48.4,2022-2023,laliga
alex sola,Real Sociedad,3,0,12,17,70.0,2022-2023,laliga
augusto solari,Celta Vigo,9,0,3,18,57.1,2022-2023,laliga
carlos soler,Valencia,2,0,16,4,50.0,2022-2023,laliga
david soria,Getafe,1,0,0,39,100.0,2022-2023,laliga
hugo sotelo,Celta Vigo,0,0,0,0,0.0,2022-2023,laliga
dyego sousa,Almería,10,4,1,17,51.9,2022-2023,laliga
vinicius souza,Espanyol,65,0,4,151,53.3,2022-2023,laliga
jrgen strand larsen,Celta Vigo,34,13,4,42,47.2,2022-2023,laliga
cristhian stuani,Girona,39,7,3,26,46.7,2022-2023,laliga
damian suarez,Getafe,43,2,78,132,46.7,2022-2023,laliga
denis suarez,Espanyol,16,1,37,49,25.0,2022-2023,laliga
mario suarez,Rayo Vallecano,0,0,0,0,0.0,2022-2023,laliga
suso,Sevilla,13,7,79,55,30.0,2022-2023,laliga
williot swedberg,Celta Vigo,1,0,0,2,,2022-2023,laliga
alexander srloth,Real Sociedad,32,17,8,74,52.6,2022-2023,laliga
renato tapia,Celta Vigo,29,0,11,80,59.1,2022-2023,laliga
aurelien tchouameni,Real Madrid,35,0,12,123,66.7,2022-2023,laliga
alex telles,Sevilla,25,1,83,78,61.9,2022-2023,laliga
marcandre ter stegen,Barcelona,0,0,0,69,85.7,2022-2023,laliga
ramon terrats,Villarreal,14,0,16,43,46.2,2022-2023,laliga
ramon terrats,Girona,3,0,2,9,0.0,2022-2023,laliga
raul de tomas,Rayo Vallecano,21,20,8,21,37.5,2022-2023,laliga
pablo torre,Barcelona,4,0,8,9,50.0,2022-2023,laliga
david torres,Valladolid,3,0,1,14,50.0,2022-2023,laliga
ferran torres,Barcelona,17,8,60,53,55.0,2022-2023,laliga
oliver torres,Sevilla,30,7,57,145,28.0,2022-2023,laliga
pau torres,Villarreal,20,0,4,195,55.1,2022-2023,laliga
roberto torres,Osasuna,0,0,2,1,,2022-2023,laliga
lucas torro,Osasuna,64,0,1,184,63.2,2022-2023,laliga
nabil touaizi,Espanyol,0,0,0,0,0.0,2022-2023,laliga
oscar trejo,Rayo Vallecano,77,5,35,139,23.4,2022-2023,laliga
manu trigueros,Villarreal,13,1,4,33,31.6,2022-2023,laliga
viktor tsyhankov,Girona,8,2,55,70,35.0,2022-2023,laliga
benat turrientes,Real Sociedad,2,0,4,7,0.0,2022-2023,laliga
enes unal,Getafe,61,28,17,87,48.8,2022-2023,laliga
oscar urena,Girona,2,0,4,3,0.0,2022-2023,laliga
oscar valentin,Rayo Vallecano,75,1,3,204,37.5,2022-2023,laliga
martin valjent,Mallorca,33,1,6,114,54.0,2022-2023,laliga
jesus vallejo,Real Madrid,0,0,0,1,,2022-2023,laliga
manu vallejo,Girona,1,1,7,8,0.0,2022-2023,laliga
federico valverde,Real Madrid,11,5,27,132,73.8,2022-2023,laliga
jesus vazquez,Valencia,4,0,11,22,33.3,2022-2023,laliga
kevin vazquez,Celta Vigo,8,1,7,28,25.0,2022-2023,laliga
lucas vazquez,Real Madrid,23,3,41,63,16.7,2022-2023,laliga
gabriel veiga,Celta Vigo,42,4,27,132,52.8,2022-2023,laliga
unai vencedor paris,Athletic Club,12,0,2,19,100.0,2022-2023,laliga
gonzalo verdu,Elche,10,0,0,33,65.1,2022-2023,laliga
mikel vesga,Athletic Club,44,0,12,201,57.5,2022-2023,laliga
aleix vidal,Espanyol,23,1,39,63,30.0,2022-2023,laliga
nacho vidal,Osasuna,28,0,31,61,69.0,2022-2023,laliga
toni villa,Valladolid,0,1,5,6,,2022-2023,laliga
toni villa,Girona,12,7,27,52,16.7,2022-2023,laliga
asier villalibre,Athletic Club,3,0,0,2,50.0,2022-2023,laliga
gonzalo villar,Getafe,20,0,6,50,50.0,2022-2023,laliga
ivan villar,Celta Vigo,0,0,0,23,66.7,2022-2023,laliga
daniel vivian,Athletic Club,38,2,6,214,42.1,2022-2023,laliga
shon weissman,Valladolid,5,7,2,24,14.8,2022-2023,laliga
axel werner,Elche,0,0,0,0,,2022-2023,laliga
inaki williams,Athletic Club,31,22,98,76,47.1,2022-2023,laliga
nico williams,Athletic Club,23,14,174,147,42.6,2022-2023,laliga
axel witsel,Atlético Madrid,20,0,2,119,53.2,2022-2023,laliga
lamine yamal,Barcelona,0,0,1,0,0.0,2022-2023,laliga
jawad el yamiq,Valladolid,13,1,0,118,62.7,2022-2023,laliga
joseba zaldua,Cádiz,11,2,12,23,61.3,2022-2023,laliga
oier zarraga,Athletic Club,17,0,29,56,42.9,2022-2023,laliga
igor zubeldia,Real Sociedad,44,1,3,165,53.1,2022-2023,laliga
martin zubimendi,Real Sociedad,50,1,4,218,63.0,2022-2023,laliga
