Player,Squad,Fls,Off,Crosses,Recov,Aerialwon%,Season,Competition
shamar nicholson,Clermont Foot,20,14,6,36,43.9,2023-2024,ligue1
rasmus nicolaisen,Toulouse,45,0,0,150,75.0,2023-2024,ligue1
arnaud nordin,Montpellier,14,1,35,56,47.4,2023-2024,ligue1
ernest nuamah,Lyon,50,12,75,86,28.6,2023-2024,ligue1
gerzino nyamsi,Strasbourg,13,0,1,75,64.5,2023-2024,ligue1
rabby nzingoula,Strasbourg,6,0,3,9,33.3,2023-2024,ligue1
jake obrien,Lyon,17,0,1,126,63.8,2023-2024,ligue1
florent ogier,Clermont Foot,11,0,0,37,56.1,2023-2024,ligue1
joseph okumu,Reims,17,0,3,144,61.2,2023-2024,ligue1
warmed omari,Rennes,20,0,0,114,72.5,2023-2024,ligue1
becir omeragic,Montpellier,18,0,3,108,42.3,2023-2024,ligue1
jean onana,Marseille,15,0,2,38,64.7,2023-2024,ligue1
royce openda owaga,Lorient,1,0,0,1,0.0,2023-2024,ligue1
christopher operi,Le Havre,20,0,190,150,71.1,2023-2024,ligue1
gift orban,Lyon,9,2,3,14,16.7,2023-2024,ligue1
kassoum ouattara,Monaco,10,0,35,37,69.6,2023-2024,ligue1
alexandre oukidja,Metz,1,0,0,22,85.7,2023-2024,ligue1
azzedine ounahi,Marseille,15,1,22,66,21.4,2023-2024,ligue1
adam ounas,Lille,3,1,22,27,50.0,2023-2024,ligue1
patrick ouotro,Strasbourg,0,0,0,0,0.0,2023-2024,ligue1
pablo pagis,Lorient,4,0,2,6,50.0,2023-2024,ligue1
nicolas pallois,Nantes,20,1,13,88,62.5,2023-2024,ligue1
andy pelmard,Clermont Foot,13,0,6,170,67.6,2023-2024,ligue1
aurelien pelon,Lorient,1,0,0,2,100.0,2023-2024,ligue1
faris pemi moumbagna,Marseille,12,4,4,17,30.4,2023-2024,ligue1
danilo pereira,Paris S-G,14,1,1,128,61.3,2023-2024,ligue1
mathias pereira lage,Brest,18,6,66,39,44.8,2023-2024,ligue1
romain perraud,Nice,4,0,21,19,50.0,2023-2024,ligue1
lucas perrin,Strasbourg,34,1,5,134,58.5,2023-2024,ligue1
denis petric,Nantes,0,0,0,0,,2023-2024,ligue1
ronael pierregabriel,Nantes,4,0,9,22,64.3,2023-2024,ligue1
julien ponceau,Lorient,30,5,49,145,26.3,2023-2024,ligue1
sanjin prcic,Strasbourg,0,0,0,5,,2023-2024,ligue1
goncalo ramos,Paris S-G,19,3,3,44,56.6,2023-2024,ligue1
elba rashani,Clermont Foot,27,3,28,58,57.1,2023-2024,ligue1
guillaume restes,Toulouse,1,0,0,42,100.0,2023-2024,ligue1
alexsandro ribeiro,Lille,27,1,2,124,69.6,2023-2024,ligue1
amir richardson,Reims,30,0,13,86,60.7,2023-2024,ligue1
fabian rieder,Rennes,10,0,9,24,66.7,2023-2024,ligue1
remy riou,Lyon,0,0,0,4,66.7,2023-2024,ligue1
valentin rongier,Marseille,13,0,3,55,60.0,2023-2024,ligue1
pablo rosario,Nice,18,1,6,92,61.4,2023-2024,ligue1
valentin rosier,Nice,0,0,0,3,100.0,2023-2024,ligue1
fabian ruiz pena,Paris S-G,6,1,11,83,33.3,2023-2024,ligue1
emmanuel sabbi,Le Havre,26,2,20,69,26.7,2023-2024,ligue1
falaye sacko,Montpellier,8,0,27,107,39.5,2023-2024,ligue1
modibo sagnan,Montpellier,19,0,1,51,66.7,2023-2024,ligue1
moise sahi dion,Strasbourg,11,2,5,20,41.7,2023-2024,ligue1
wesley said,Lens,33,8,15,33,25.8,2023-2024,ligue1
theo sainteluce,Montpellier,3,0,7,23,42.9,2023-2024,ligue1
mamadou sakho,Montpellier,0,0,0,0,50.0,2023-2024,ligue1
ibrahim salah,Rennes,10,1,20,38,36.4,2023-2024,ligue1
amine salama,Reims,3,6,5,14,60.0,2023-2024,ligue1
mohammed salisu,Monaco,12,1,1,65,63.2,2023-2024,ligue1
yoann salmier,Le Havre,18,3,9,82,58.0,2023-2024,ligue1
mama samba balde,Lyon,8,4,5,26,37.0,2023-2024,ligue1
brice samba,Lens,1,0,0,38,100.0,2023-2024,ligue1
ibou sane,Metz,5,1,4,10,33.3,2023-2024,ligue1
sadibou sane,Metz,9,1,8,28,52.0,2023-2024,ligue1
arouna sangante,Le Havre,54,0,15,151,54.3,2023-2024,ligue1
morgan sanson,Nice,30,2,114,125,30.8,2023-2024,ligue1
baptiste santamaria,Rennes,23,1,0,125,51.4,2023-2024,ligue1
andrey santos,Strasbourg,10,1,3,61,57.1,2023-2024,ligue1
tiago santos,Lille,38,0,83,127,34.3,2023-2024,ligue1
amin sarr,Lyon,2,0,1,2,40.0,2023-2024,ligue1
ismaila sarr,Marseille,16,7,38,68,43.1,2023-2024,ligue1
mamadou sarr,Lyon,0,0,0,0,,2023-2024,ligue1
martin satriano,Brest,18,2,11,63,50.8,2023-2024,ligue1
teji savanier,Montpellier,41,3,231,196,39.6,2023-2024,ligue1
niklas schmidt,Toulouse,15,0,50,92,53.8,2023-2024,ligue1
jeremy sebas,Strasbourg,5,0,4,12,30.0,2023-2024,ligue1
alidu seidu,Rennes,8,1,6,33,58.3,2023-2024,ligue1
alidu seidu,Clermont Foot,20,0,4,107,65.2,2023-2024,ligue1
matz sels,Strasbourg,0,0,0,13,100.0,2023-2024,ligue1
marvin senaya,Strasbourg,36,0,79,83,59.4,2023-2024,ligue1
sofiane sidi ali,Marseille,1,0,0,2,0.0,2023-2024,ligue1
vincent sierro,Toulouse,52,3,111,137,48.4,2023-2024,ligue1
caio henrique oliveira silva,Monaco,2,1,36,37,28.6,2023-2024,ligue1
moses simon,Nantes,14,4,114,51,38.5,2023-2024,ligue1
wilfried singo,Monaco,36,2,21,199,68.5,2023-2024,ligue1
ayanda sishuba,Lens,3,0,0,3,,2023-2024,ligue1
ibrahima sissoko,Strasbourg,44,0,2,108,59.2,2023-2024,ligue1
moussa sissoko,Nantes,40,2,18,114,37.8,2023-2024,ligue1
milan skriniar,Paris S-G,14,0,1,111,49.0,2023-2024,ligue1
naatan skytta,Toulouse,1,0,2,10,0.0,2023-2024,ligue1
eduard sobol,Strasbourg,1,0,2,1,,2023-2024,ligue1
emran soglo,Marseille,2,1,5,7,0.0,2023-2024,ligue1
carlos soler,Paris S-G,11,1,23,55,50.0,2023-2024,ligue1
florian sotoca,Lens,28,13,95,98,68.7,2023-2024,ligue1
issa soumare,Le Havre,6,4,2,8,59.4,2023-2024,ligue1
saidou sow,Strasbourg,8,0,0,39,63.6,2023-2024,ligue1
stijn spierings,Toulouse,40,0,11,150,62.5,2023-2024,ligue1
stijn spierings,Lens,5,0,1,5,,2023-2024,ligue1
benjamin stambouli,Reims,7,0,2,14,66.7,2023-2024,ligue1
gabriel suazo,Toulouse,24,3,101,143,45.9,2023-2024,ligue1
abakar sylla,Strasbourg,30,1,3,124,60.4,2023-2024,ligue1
dembo sylla,Lorient,0,0,4,0,,2023-2024,ligue1
issiaga sylla,Montpellier,21,3,43,90,54.5,2023-2024,ligue1
musa altaamari,Montpellier,11,8,22,101,34.5,2023-2024,ligue1
nicolas tagliafico,Lyon,37,0,40,76,57.1,2023-2024,ligue1
montassar talbi,Lorient,18,1,3,116,58.0,2023-2024,ligue1
oussama targhalline,Le Havre,13,0,8,68,35.0,2023-2024,ligue1
enzo tchato,Montpellier,15,0,49,42,47.6,2023-2024,ligue1
arnau tenas,Paris S-G,0,0,0,8,,2023-2024,ligue1
martin terrier,Rennes,13,9,5,52,47.8,2023-2024,ligue1
benjamin tetteh,Metz,4,5,1,8,29.6,2023-2024,ligue1
teddy teuma,Reims,32,1,139,146,40.0,2023-2024,ligue1
arthur theate,Rennes,16,0,11,134,65.1,2023-2024,ligue1
adrien thomasson,Lens,16,5,47,89,36.1,2023-2024,ligue1
khephren thuram,Nice,33,2,20,129,52.8,2023-2024,ligue1
cheikh tidiane sabaly,Metz,24,6,12,86,22.7,2023-2024,ligue1
jeanclair todibo,Nice,25,0,12,212,60.0,2023-2024,ligue1
corentin tolisso,Lyon,24,1,36,117,62.7,2023-2024,ligue1
abdoulaye toure,Le Havre,27,0,4,173,51.2,2023-2024,ligue1
souleymane toure,Lorient,36,0,5,87,72.9,2023-2024,ligue1
benie traore,Nantes,10,1,20,28,8.3,2023-2024,ligue1
daouda traore,Nice,0,1,0,0,,2023-2024,ligue1
ismael traore,Metz,23,0,0,108,41.1,2023-2024,ligue1
adrien truffert,Rennes,25,4,72,116,42.9,2023-2024,ligue1
matthieu udol,Metz,28,1,73,149,40.3,2023-2024,ligue1
manuel ugarte ribeiro,Paris S-G,46,0,4,181,53.8,2023-2024,ligue1
samuel umtiti,Lille,3,0,0,9,50.0,2023-2024,ligue1
kevin van den kerkhof,Metz,8,6,128,90,27.0,2023-2024,ligue1
vanderson,Monaco,45,1,48,126,32.4,2023-2024,ligue1
jordan veretout,Marseille,22,1,114,151,32.1,2023-2024,ligue1
alan virginius,Lille,0,0,1,2,0.0,2023-2024,ligue1
alan virginius,Clermont Foot,4,4,22,15,21.1,2023-2024,ligue1
vitinha,Marseille,16,6,18,35,29.3,2023-2024,ligue1
vitinha,Paris S-G,17,1,38,154,28.6,2023-2024,ligue1
elye wahi,Montpellier,0,0,0,1,100.0,2023-2024,ligue1
elye wahi,Lens,20,25,10,34,28.9,2023-2024,ligue1
mateusz wieteska,Clermont Foot,0,1,0,12,66.7,2023-2024,ligue1
josh wilsonesbrand,Reims,6,1,12,27,57.1,2023-2024,ligue1
christopher wooh,Rennes,19,0,2,71,64.8,2023-2024,ligue1
yusuf yazc,Lille,19,4,19,56,26.3,2023-2024,ligue1
kelvin yeboah,Montpellier,11,3,3,16,40.7,2023-2024,ligue1
bertug yldrm,Rennes,18,4,1,14,34.7,2023-2024,ligue1
darlin yongwa,Lorient,21,3,76,88,50.0,2023-2024,ligue1
leny yoro,Lille,20,0,1,124,63.8,2023-2024,ligue1
etienne youte kinkoue,Le Havre,11,2,0,76,71.4,2023-2024,ligue1
yoram zague,Paris S-G,5,0,2,25,0.0,2023-2024,ligue1
warren zaireemery,Paris S-G,21,1,8,112,26.9,2023-2024,ligue1
denis zakaria,Monaco,33,0,9,165,41.7,2023-2024,ligue1
mehdi zeffane,Clermont Foot,13,2,42,64,35.0,2023-2024,ligue1
nathan zeze,Nantes,8,0,1,36,58.6,2023-2024,ligue1
edon zhegrova,Lille,23,11,174,101,35.3,2023-2024,ligue1
luck zogbe,Brest,0,0,0,1,,2023-2024,ligue1
