nombre,club_actual,altura,valor,temporada,liga
oluwaseun ogbemudia,fc union berlin,1.88,,2024-2025,bundesliga
tom rothe,fc union berlin,1.93,10000000.0,2024-2025,bundesliga
robin gosens,fc union berlin,1.83,8000000.0,2024-2025,bundesliga
jerome roussillon,fc union berlin,1.75,800000.0,2024-2025,bundesliga
josip juranovic,fc union berlin,1.73,4000000.0,2024-2025,bundesliga
christopher trimmel,fc union berlin,1.89,600000.0,2024-2025,bundesliga
aljoscha kemlein,fc union berlin,1.87,7000000.0,2024-2025,bundesliga
rani khedira,fc union berlin,1.89,2500000.0,2024-2025,bundesliga
lucas tousart,fc union berlin,1.84,2500000.0,2024-2025,bundesliga
andras schafer,fc union berlin,1.78,5000000.0,2024-2025,bundesliga
laszlo benes,fc union berlin,1.81,3000000.0,2024-2025,bundesliga
janik haberer,fc union berlin,1.87,2500000.0,2024-2025,bundesliga
robert skov,fc union berlin,1.85,4000000.0,2024-2025,bundesliga
wooyeong jeong,fc union berlin,1.79,4000000.0,2024-2025,bundesliga
kevin volland,fc union berlin,1.79,700000.0,2024-2025,bundesliga
david preu,fc union berlin,1.72,400000.0,2024-2025,bundesliga
tim skarke,fc union berlin,1.81,2000000.0,2024-2025,bundesliga
benedict hollerbach,fc union berlin,1.81,12000000.0,2024-2025,bundesliga
yorbe vertessen,fc union berlin,1.74,6000000.0,2024-2025,bundesliga
andrej ilic,fc union berlin,1.89,4000000.0,2024-2025,bundesliga
marin ljubicic,fc union berlin,1.83,4000000.0,2024-2025,bundesliga
jordan,fc union berlin,1.91,3000000.0,2024-2025,bundesliga
ivan prtajin,fc union berlin,1.89,1200000.0,2024-2025,bundesliga
michael zetterer,sv werder bremen,1.87,4500000.0,2024-2025,bundesliga
mio backhaus,sv werder bremen,1.94,2000000.0,2024-2025,bundesliga
markus kolke,sv werder bremen,1.87,300000.0,2024-2025,bundesliga
marco friedl,sv werder bremen,1.87,12000000.0,2024-2025,bundesliga
niklas stark,sv werder bremen,1.9,4000000.0,2024-2025,bundesliga
amos pieper,sv werder bremen,1.92,3500000.0,2024-2025,bundesliga
milos veljkovic,sv werder bremen,1.88,3000000.0,2024-2025,bundesliga
julian malatini,sv werder bremen,1.91,2500000.0,2024-2025,bundesliga
anthony jung,sv werder bremen,1.86,1000000.0,2024-2025,bundesliga
mick schmetgens,sv werder bremen,1.9,,2024-2025,bundesliga
karim coulibaly,sv werder bremen,1.91,,2024-2025,bundesliga
felix agu,sv werder bremen,1.8,8000000.0,2024-2025,bundesliga
derrick kohn,sv werder bremen,1.8,5000000.0,2024-2025,bundesliga
olivier deman,sv werder bremen,1.81,3000000.0,2024-2025,bundesliga
mitchell weiser,sv werder bremen,1.77,5000000.0,2024-2025,bundesliga
issa kabore,sv werder bremen,1.8,4000000.0,2024-2025,bundesliga
senne lynen,sv werder bremen,1.85,9000000.0,2024-2025,bundesliga
skelly alvero,sv werder bremen,2.02,2500000.0,2024-2025,bundesliga
wesley adeh,sv werder bremen,1.87,,2024-2025,bundesliga
jens stage,sv werder bremen,1.87,14000000.0,2024-2025,bundesliga
leonardo bittencourt,sv werder bremen,1.71,1500000.0,2024-2025,bundesliga
romano schmid,sv werder bremen,1.68,17000000.0,2024-2025,bundesliga
isak hansenaaren,sv werder bremen,1.73,1000000.0,2024-2025,bundesliga
leon opitz,sv werder bremen,1.83,600000.0,2024-2025,bundesliga
patrice covic,sv werder bremen,,,2024-2025,bundesliga
marco grull,sv werder bremen,1.82,4000000.0,2024-2025,bundesliga
abdenego nankishi,sv werder bremen,1.78,450000.0,2024-2025,bundesliga
justin njinmah,sv werder bremen,1.85,7000000.0,2024-2025,bundesliga
marvin ducksch,sv werder bremen,1.88,6000000.0,2024-2025,bundesliga
andre silva,sv werder bremen,1.86,4000000.0,2024-2025,bundesliga
keke topp,sv werder bremen,1.92,4000000.0,2024-2025,bundesliga
oliver burke,sv werder bremen,1.88,3000000.0,2024-2025,bundesliga
maik lukowicz,sv werder bremen,1.89,150000.0,2024-2025,bundesliga
kevin muller,fc heidenheim,1.9,700000.0,2024-2025,bundesliga
frank feller,fc heidenheim,1.83,500000.0,2024-2025,bundesliga
vitus eicher,fc heidenheim,1.91,250000.0,2024-2025,bundesliga
paul tschernuth,fc heidenheim,1.86,100000.0,2024-2025,bundesliga
benedikt gimber,fc heidenheim,1.87,3000000.0,2024-2025,bundesliga
patrick mainka,fc heidenheim,1.94,3000000.0,2024-2025,bundesliga
tim siersleben,fc heidenheim,1.87,2000000.0,2024-2025,bundesliga
thomas keller,fc heidenheim,1.86,500000.0,2024-2025,bundesliga
jonas fohrenbach,fc heidenheim,1.84,1500000.0,2024-2025,bundesliga
omar traore,fc heidenheim,1.87,4000000.0,2024-2025,bundesliga
marnon busch,fc heidenheim,1.82,1200000.0,2024-2025,bundesliga
lennard maloney,fc heidenheim,1.88,3500000.0,2024-2025,bundesliga
niklas dorsch,fc heidenheim,1.78,3500000.0,2024-2025,bundesliga
julian niehues,fc heidenheim,1.95,1500000.0,2024-2025,bundesliga
luka janes,fc heidenheim,1.83,200000.0,2024-2025,bundesliga
norman theuerkauf,fc heidenheim,1.83,175000.0,2024-2025,bundesliga
jan schoppner,fc heidenheim,1.9,4000000.0,2024-2025,bundesliga
luca kerber,fc heidenheim,1.84,1500000.0,2024-2025,bundesliga
frans kratzig,fc heidenheim,1.77,3500000.0,2024-2025,bundesliga
paul wanner,fc heidenheim,1.85,18000000.0,2024-2025,bundesliga
adrian beck,fc heidenheim,1.86,2000000.0,2024-2025,bundesliga
denis thomalla,fc heidenheim,1.86,450000.0,2024-2025,bundesliga
leo scienza,fc heidenheim,1.75,3000000.0,2024-2025,bundesliga
mathias honsak,fc heidenheim,1.88,2000000.0,2024-2025,bundesliga
christopher negele,fc heidenheim,1.72,250000.0,2024-2025,bundesliga
sirlord conteh,fc heidenheim,1.78,1500000.0,2024-2025,bundesliga
marvin pieringer,fc heidenheim,1.91,5500000.0,2024-2025,bundesliga
budu zivzivadze,fc heidenheim,1.89,2000000.0,2024-2025,bundesliga
maximilian breunig,fc heidenheim,1.95,1500000.0,2024-2025,bundesliga
mikkel kaufmann,fc heidenheim,1.89,1200000.0,2024-2025,bundesliga
stefan schimmer,fc heidenheim,1.85,500000.0,2024-2025,bundesliga
nikola vasilj,fc st pauli,1.93,3500000.0,2024-2025,bundesliga
ben voll,fc st pauli,1.95,500000.0,2024-2025,bundesliga
eric oelschlagel,fc st pauli,1.93,300000.0,2024-2025,bundesliga
sascha burchert,fc st pauli,1.87,200000.0,2024-2025,bundesliga
ronny seibt,fc st pauli,1.91,75000.0,2024-2025,bundesliga
soren ahlers,fc st pauli,1.94,50000.0,2024-2025,bundesliga
eric smith,fc st pauli,1.92,5000000.0,2024-2025,bundesliga
david nemeth,fc st pauli,1.91,4000000.0,2024-2025,bundesliga
siebe van der heyden,fc st pauli,1.85,2500000.0,2024-2025,bundesliga
hauke wahl,fc st pauli,1.89,1500000.0,2024-2025,bundesliga
karol mets,fc st pauli,1.91,1300000.0,2024-2025,bundesliga
adam dzwigala,fc st pauli,1.85,600000.0,2024-2025,bundesliga
emil staugaard,fc st pauli,1.92,125000.0,2024-2025,bundesliga
muhammad dahaba,fc st pauli,1.94,125000.0,2024-2025,bundesliga
lars ritzka,fc st pauli,1.85,1000000.0,2024-2025,bundesliga
julien yanda,fc st pauli,1.83,250000.0,2024-2025,bundesliga
philipp treu,fc st pauli,1.73,5000000.0,2024-2025,bundesliga
manolis saliakas,fc st pauli,1.77,3000000.0,2024-2025,bundesliga
fin stevens,fc st pauli,1.79,500000.0,2024-2025,bundesliga
james sands,fc st pauli,1.86,3000000.0,2024-2025,bundesliga
marwin schmitz,fc st pauli,1.8,200000.0,2024-2025,bundesliga
robert wagner,fc st pauli,1.81,3000000.0,2024-2025,bundesliga
connor metcalfe,fc st pauli,1.83,2500000.0,2024-2025,bundesliga
jackson irvine,fc st pauli,1.89,2000000.0,2024-2025,bundesliga
carlo boukhalfa,fc st pauli,1.86,2000000.0,2024-2025,bundesliga
erik ahlstrand,fc st pauli,1.84,500000.0,2024-2025,bundesliga
danel sinani,fc st pauli,1.85,1500000.0,2024-2025,bundesliga
noah weihaupt,fc st pauli,1.81,5000000.0,2024-2025,bundesliga
elias saad,fc st pauli,1.85,4000000.0,2024-2025,bundesliga
romeo aigbekaen,fc st pauli,1.89,100000.0,2024-2025,bundesliga
oladapo afolayan,fc st pauli,1.8,4000000.0,2024-2025,bundesliga
morgan guilavogui,fc st pauli,1.89,4000000.0,2024-2025,bundesliga
scott banks,fc st pauli,1.83,500000.0,2024-2025,bundesliga
johannes eggestein,fc st pauli,1.83,2500000.0,2024-2025,bundesliga
abdoulie ceesay,fc st pauli,1.85,500000.0,2024-2025,bundesliga
maurides,fc st pauli,1.89,350000.0,2024-2025,bundesliga
andreas albers,fc st pauli,1.93,300000.0,2024-2025,bundesliga
simon zoller,fc st pauli,1.79,300000.0,2024-2025,bundesliga
