Player,Pos,Squad,Height,Value,Season,Competition
ederson,Goalkeeper,Manchester City,1.88,35000000.0,2023-2024,premier-league
stefan ortega,Goalkeeper,Manchester City,1.85,9000000.0,2023-2024,premier-league
zack steffen,Goalkeeper,Manchester City,1.91,2000000.0,2023-2024,premier-league
true grant,Goalkeeper,Manchester City,,500000.0,2023-2024,premier-league
scott carson,Goalkeeper,Manchester City,1.88,200000.0,2023-2024,premier-league
ruben dias,Centre-Back,Manchester City,1.87,80000000.0,2023-2024,premier-league
manuel akanji,Centre-Back,Manchester City,1.88,45000000.0,2023-2024,premier-league
nathan ake,Centre-Back,Manchester City,1.8,40000000.0,2023-2024,premier-league
john stones,Centre-Back,Manchester City,1.88,38000000.0,2023-2024,premier-league
taylor harwoodbellis,Centre-Back,Manchester City,1.88,22000000.0,2023-2024,premier-league
aymeric laporte,Centre-Back,Manchester City,1.91,20000000.0,2023-2024,premier-league
max alleyne,Centre-Back,Manchester City,1.85,500000.0,2023-2024,premier-league
josko gvardiol,Left-Back,Manchester City,1.85,75000000.0,2023-2024,premier-league
josh wilsonesbrand,Left-Back,Manchester City,1.76,4000000.0,2023-2024,premier-league
rico lewis,Right-Back,Manchester City,1.7,38000000.0,2023-2024,premier-league
kyle walker,Right-Back,Manchester City,1.83,13000000.0,2023-2024,premier-league
issa kabore,Right-Back,Manchester City,1.8,10000000.0,2023-2024,premier-league
rodri,Defensive Midfield,Manchester City,1.91,120000000.0,2023-2024,premier-league
kalvin phillips,Defensive Midfield,Manchester City,1.79,25000000.0,2023-2024,premier-league
maximo perrone,Defensive Midfield,Manchester City,1.77,9000000.0,2023-2024,premier-league
mahamadou susoho,Defensive Midfield,Manchester City,1.75,1500000.0,2023-2024,premier-league
jacob wright,Defensive Midfield,Manchester City,1.78,800000.0,2023-2024,premier-league
matheus nunes,Central Midfield,Manchester City,1.83,50000000.0,2023-2024,premier-league
mateo kovacic,Central Midfield,Manchester City,1.77,30000000.0,2023-2024,premier-league
cole palmer,Attacking Midfield,Manchester City,1.85,80000000.0,2023-2024,premier-league
bernardo silva,Attacking Midfield,Manchester City,1.73,70000000.0,2023-2024,premier-league
kevin de bruyne,Attacking Midfield,Manchester City,1.81,50000000.0,2023-2024,premier-league
james mcatee,Attacking Midfield,Manchester City,1.8,12000000.0,2023-2024,premier-league
jeremy doku,Left Winger,Manchester City,1.73,65000000.0,2023-2024,premier-league
jack grealish,Left Winger,Manchester City,1.8,60000000.0,2023-2024,premier-league
sergio gomez,Left Winger,Manchester City,1.71,10000000.0,2023-2024,premier-league
micah hamilton,Left Winger,Manchester City,1.77,2000000.0,2023-2024,premier-league
phil foden,Right Winger,Manchester City,1.71,150000000.0,2023-2024,premier-league
oscar bobb,Right Winger,Manchester City,1.75,25000000.0,2023-2024,premier-league
erling haaland,Centre-Forward,Manchester City,1.95,180000000.0,2023-2024,premier-league
julian alvarez,Centre-Forward,Manchester City,1.7,90000000.0,2023-2024,premier-league
david raya,Goalkeeper,Arsenal FC,1.83,35000000.0,2023-2024,premier-league
aaron ramsdale,Goalkeeper,Arsenal FC,1.9,25000000.0,2023-2024,premier-league
matt turner,Goalkeeper,Arsenal FC,1.91,7000000.0,2023-2024,premier-league
karl hein,Goalkeeper,Arsenal FC,1.93,2000000.0,2023-2024,premier-league
arthur okonkwo,Goalkeeper,Arsenal FC,1.98,1800000.0,2023-2024,premier-league
william saliba,Centre-Back,Arsenal FC,1.92,80000000.0,2023-2024,premier-league
gabriel magalhaes,Centre-Back,Arsenal FC,1.9,70000000.0,2023-2024,premier-league
jakub kiwior,Centre-Back,Arsenal FC,1.89,30000000.0,2023-2024,premier-league
rob holding,Centre-Back,Arsenal FC,1.89,5000000.0,2023-2024,premier-league
ayden heaven,Centre-Back,Arsenal FC,1.89,300000.0,2023-2024,premier-league
oleksandr zinchenko,Left-Back,Arsenal FC,1.75,38000000.0,2023-2024,premier-league
kieran tierney,Left-Back,Arsenal FC,1.8,12000000.0,2023-2024,premier-league
lino sousa,Left-Back,Arsenal FC,1.85,2000000.0,2023-2024,premier-league
myles lewisskelly,Left-Back,Arsenal FC,1.78,2000000.0,2023-2024,premier-league
ben white,Right-Back,Arsenal FC,1.86,55000000.0,2023-2024,premier-league
jurrien timber,Right-Back,Arsenal FC,1.79,38000000.0,2023-2024,premier-league
takehiro tomiyasu,Right-Back,Arsenal FC,1.88,35000000.0,2023-2024,premier-league
reuell walters,Right-Back,Arsenal FC,1.86,4000000.0,2023-2024,premier-league
cedric soares,Right-Back,Arsenal FC,1.71,2000000.0,2023-2024,premier-league
james sweet,Right-Back,Arsenal FC,1.8,250000.0,2023-2024,premier-league
thomas partey,Defensive Midfield,Arsenal FC,1.85,18000000.0,2023-2024,premier-league
jorginho,Defensive Midfield,Arsenal FC,1.8,12000000.0,2023-2024,premier-league
mohamed elneny,Defensive Midfield,Arsenal FC,1.79,3500000.0,2023-2024,premier-league
bradley ibrahim,Defensive Midfield,Arsenal FC,1.85,400000.0,2023-2024,premier-league
declan rice,Central Midfield,Arsenal FC,1.88,120000000.0,2023-2024,premier-league
albert sambi lokonga,Central Midfield,Arsenal FC,1.83,15000000.0,2023-2024,premier-league
mauro bandeira,Central Midfield,Arsenal FC,1.78,200000.0,2023-2024,premier-league
martin degaard,Attacking Midfield,Arsenal FC,1.78,110000000.0,2023-2024,premier-league
emile smith rowe,Attacking Midfield,Arsenal FC,1.82,22000000.0,2023-2024,premier-league
fabio vieira,Attacking Midfield,Arsenal FC,1.7,22000000.0,2023-2024,premier-league
gabriel martinelli,Left Winger,Arsenal FC,1.78,70000000.0,2023-2024,premier-league
leandro trossard,Left Winger,Arsenal FC,1.72,35000000.0,2023-2024,premier-league
charles sagoe jr,Left Winger,Arsenal FC,,600000.0,2023-2024,premier-league
bukayo saka,Right Winger,Arsenal FC,1.78,140000000.0,2023-2024,premier-league
reiss nelson,Right Winger,Arsenal FC,1.75,15000000.0,2023-2024,premier-league
ethan nwaneri,Right Winger,Arsenal FC,1.76,8000000.0,2023-2024,premier-league
amario cozierduberry,Right Winger,Arsenal FC,1.7,2000000.0,2023-2024,premier-league
kai havertz,Centre-Forward,Arsenal FC,1.93,70000000.0,2023-2024,premier-league
gabriel jesus,Centre-Forward,Arsenal FC,1.75,65000000.0,2023-2024,premier-league
eddie nketiah,Centre-Forward,Arsenal FC,1.75,30000000.0,2023-2024,premier-league
robert sanchez,Goalkeeper,Chelsea FC,1.97,20000000.0,2023-2024,premier-league
djordje petrovic,Goalkeeper,Chelsea FC,1.94,20000000.0,2023-2024,premier-league
marcus bettinelli,Goalkeeper,Chelsea FC,1.93,1000000.0,2023-2024,premier-league
lucas bergstrom,Goalkeeper,Chelsea FC,2.05,700000.0,2023-2024,premier-league
teddy sharmanlowe,Goalkeeper,Chelsea FC,1.89,300000.0,2023-2024,premier-league
eddie beach,Goalkeeper,Chelsea FC,1.96,250000.0,2023-2024,premier-league
max merrick,Goalkeeper,Chelsea FC,,,2023-2024,premier-league
ted curd,Goalkeeper,Chelsea FC,1.9,,2023-2024,premier-league
levi colwill,Centre-Back,Chelsea FC,1.87,50000000.0,2023-2024,premier-league
axel disasi,Centre-Back,Chelsea FC,1.91,40000000.0,2023-2024,premier-league
benoit badiashile,Centre-Back,Chelsea FC,1.94,30000000.0,2023-2024,premier-league
wesley fofana,Centre-Back,Chelsea FC,1.85,25000000.0,2023-2024,premier-league
trevoh chalobah,Centre-Back,Chelsea FC,1.92,13000000.0,2023-2024,premier-league
malang sarr,Centre-Back,Chelsea FC,1.83,4000000.0,2023-2024,premier-league
thiago silva,Centre-Back,Chelsea FC,1.81,1000000.0,2023-2024,premier-league
josh brooking,Centre-Back,Chelsea FC,,500000.0,2023-2024,premier-league
harrison murraycampbell,Centre-Back,Chelsea FC,1.89,250000.0,2023-2024,premier-league
billy gee,Centre-Back,Chelsea FC,,,2023-2024,premier-league
ian maatsen,Left-Back,Chelsea FC,1.78,40000000.0,2023-2024,premier-league
ben chilwell,Left-Back,Chelsea FC,1.8,28000000.0,2023-2024,premier-league
marc cucurella,Left-Back,Chelsea FC,1.73,25000000.0,2023-2024,premier-league
bashir humphreys,Left-Back,Chelsea FC,1.86,4800000.0,2023-2024,premier-league
ishe samuelssmith,Left-Back,Chelsea FC,1.86,500000.0,2023-2024,premier-league
zak sturge,Left-Back,Chelsea FC,1.88,250000.0,2023-2024,premier-league
dylan williams,Left-Back,Chelsea FC,1.77,200000.0,2023-2024,premier-league
reece james,Right-Back,Chelsea FC,1.8,40000000.0,2023-2024,premier-league
malo gusto,Right-Back,Chelsea FC,1.78,35000000.0,2023-2024,premier-league
alfie gilchrist,Right-Back,Chelsea FC,1.83,5000000.0,2023-2024,premier-league
josh acheampong,Right-Back,Chelsea FC,1.85,300000.0,2023-2024,premier-league
moises caicedo,Defensive Midfield,Chelsea FC,1.78,75000000.0,2023-2024,premier-league
romeo lavia,Defensive Midfield,Chelsea FC,1.81,35000000.0,2023-2024,premier-league
lesley ugochukwu,Defensive Midfield,Chelsea FC,1.9,25000000.0,2023-2024,premier-league
ollie harrison,Defensive Midfield,Chelsea FC,,,2023-2024,premier-league
enzo fernandez,Central Midfield,Chelsea FC,1.78,75000000.0,2023-2024,premier-league
conor gallagher,Central Midfield,Chelsea FC,1.82,50000000.0,2023-2024,premier-league
andrey santos,Central Midfield,Chelsea FC,1.8,15000000.0,2023-2024,premier-league
carney chukwuemeka,Central Midfield,Chelsea FC,1.88,15000000.0,2023-2024,premier-league
cesare casadei,Central Midfield,Chelsea FC,1.92,10000000.0,2023-2024,premier-league
alex matos,Central Midfield,Chelsea FC,1.75,1200000.0,2023-2024,premier-league
michael golding,Central Midfield,Chelsea FC,1.8,300000.0,2023-2024,premier-league
jimi tauriainen,Central Midfield,Chelsea FC,1.88,200000.0,2023-2024,premier-league
kiano dyer,Central Midfield,Chelsea FC,1.78,,2023-2024,premier-league
diego moreira,Left Midfield,Chelsea FC,1.79,3000000.0,2023-2024,premier-league
cole palmer,Attacking Midfield,Chelsea FC,1.85,80000000.0,2023-2024,premier-league
leo castledine,Attacking Midfield,Chelsea FC,1.75,900000.0,2023-2024,premier-league
mykhaylo mudryk,Left Winger,Chelsea FC,1.75,35000000.0,2023-2024,premier-league
tyrique george,Left Winger,Chelsea FC,1.81,,2023-2024,premier-league
raheem sterling,Right Winger,Chelsea FC,1.7,35000000.0,2023-2024,premier-league
noni madueke,Right Winger,Chelsea FC,1.82,28000000.0,2023-2024,premier-league
christopher nkunku,Centre-Forward,Chelsea FC,1.77,65000000.0,2023-2024,premier-league
nicolas jackson,Centre-Forward,Chelsea FC,1.87,35000000.0,2023-2024,premier-league
armando broja,Centre-Forward,Chelsea FC,1.91,22000000.0,2023-2024,premier-league
david datro fofana,Centre-Forward,Chelsea FC,1.82,12000000.0,2023-2024,premier-league
deivid washington,Centre-Forward,Chelsea FC,1.87,9000000.0,2023-2024,premier-league
mason burstow,Centre-Forward,Chelsea FC,1.87,1800000.0,2023-2024,premier-league
ronnie stutter,Centre-Forward,Chelsea FC,1.8,200000.0,2023-2024,premier-league
alisson,Goalkeeper,Liverpool FC,1.93,28000000.0,2023-2024,premier-league
caoimhin kelleher,Goalkeeper,Liverpool FC,1.88,20000000.0,2023-2024,premier-league
vitezslav jaros,Goalkeeper,Liverpool FC,1.9,5000000.0,2023-2024,premier-league
adrian,Goalkeeper,Liverpool FC,1.9,600000.0,2023-2024,premier-league
marcelo pitaluga,Goalkeeper,Liverpool FC,1.93,300000.0,2023-2024,premier-league
fabian mrozek,Goalkeeper,Liverpool FC,1.92,200000.0,2023-2024,premier-league
ibrahima konate,Centre-Back,Liverpool FC,1.94,45000000.0,2023-2024,premier-league
virgil van dijk,Centre-Back,Liverpool FC,1.95,30000000.0,2023-2024,premier-league
joe gomez,Centre-Back,Liverpool FC,1.88,28000000.0,2023-2024,premier-league
jarell quansah,Centre-Back,Liverpool FC,1.9,22000000.0,2023-2024,premier-league
joel matip,Centre-Back,Liverpool FC,1.95,8000000.0,2023-2024,premier-league
nat phillips,Centre-Back,Liverpool FC,1.9,3500000.0,2023-2024,premier-league
rhys williams,Centre-Back,Liverpool FC,1.95,1800000.0,2023-2024,premier-league
luke chambers,Centre-Back,Liverpool FC,1.81,1500000.0,2023-2024,premier-league
amara nallo,Centre-Back,Liverpool FC,1.86,,2023-2024,premier-league
andrew robertson,Left-Back,Liverpool FC,1.78,30000000.0,2023-2024,premier-league
konstantinos tsimikas,Left-Back,Liverpool FC,1.79,22000000.0,2023-2024,premier-league
owen beck,Left-Back,Liverpool FC,1.77,1250000.0,2023-2024,premier-league
calum scanlon,Left-Back,Liverpool FC,,700000.0,2023-2024,premier-league
trent alexanderarnold,Right-Back,Liverpool FC,1.8,70000000.0,2023-2024,premier-league
conor bradley,Right-Back,Liverpool FC,1.81,15000000.0,2023-2024,premier-league
calvin ramsay,Right-Back,Liverpool FC,1.77,4000000.0,2023-2024,premier-league
ryan gravenberch,Defensive Midfield,Liverpool FC,1.9,35000000.0,2023-2024,premier-league
wataru endo,Defensive Midfield,Liverpool FC,1.78,13000000.0,2023-2024,premier-league
stefan bajcetic,Defensive Midfield,Liverpool FC,1.85,11000000.0,2023-2024,premier-league
alexis mac allister,Central Midfield,Liverpool FC,1.76,75000000.0,2023-2024,premier-league
curtis jones,Central Midfield,Liverpool FC,1.85,35000000.0,2023-2024,premier-league
thiago alcantara,Central Midfield,Liverpool FC,1.74,10000000.0,2023-2024,premier-league
bobby clark,Central Midfield,Liverpool FC,1.78,1000000.0,2023-2024,premier-league
james mcconnell,Central Midfield,Liverpool FC,,500000.0,2023-2024,premier-league
trey nyoni,Central Midfield,Liverpool FC,1.8,500000.0,2023-2024,premier-league
tom hill,Central Midfield,Liverpool FC,1.9,300000.0,2023-2024,premier-league
dominik szoboszlai,Attacking Midfield,Liverpool FC,1.87,75000000.0,2023-2024,premier-league
harvey elliott,Attacking Midfield,Liverpool FC,1.7,35000000.0,2023-2024,premier-league
fabio carvalho,Attacking Midfield,Liverpool FC,1.7,14000000.0,2023-2024,premier-league
mateusz musialowski,Attacking Midfield,Liverpool FC,1.75,300000.0,2023-2024,premier-league
luis diaz,Left Winger,Liverpool FC,1.8,75000000.0,2023-2024,premier-league
cody gakpo,Left Winger,Liverpool FC,1.93,50000000.0,2023-2024,premier-league
lewis koumas,Left Winger,Liverpool FC,1.82,1000000.0,2023-2024,premier-league
mohamed salah,Right Winger,Liverpool FC,1.75,55000000.0,2023-2024,premier-league
ben doak,Right Winger,Liverpool FC,1.73,10000000.0,2023-2024,premier-league
kaide gordon,Right Winger,Liverpool FC,1.73,1200000.0,2023-2024,premier-league
darwin nunez,Centre-Forward,Liverpool FC,1.87,70000000.0,2023-2024,premier-league
diogo jota,Centre-Forward,Liverpool FC,1.78,50000000.0,2023-2024,premier-league
jayden danns,Centre-Forward,Liverpool FC,1.83,1000000.0,2023-2024,premier-league
guglielmo vicario,Goalkeeper,Tottenham Hotspur,1.94,35000000.0,2023-2024,premier-league
hugo lloris,Goalkeeper,Tottenham Hotspur,1.88,1200000.0,2023-2024,premier-league
fraser forster,Goalkeeper,Tottenham Hotspur,2.01,1200000.0,2023-2024,premier-league
brandon austin,Goalkeeper,Tottenham Hotspur,1.88,600000.0,2023-2024,premier-league
alfie whiteman,Goalkeeper,Tottenham Hotspur,1.88,500000.0,2023-2024,premier-league
cristian romero,Centre-Back,Tottenham Hotspur,1.85,60000000.0,2023-2024,premier-league
micky van de ven,Centre-Back,Tottenham Hotspur,1.93,55000000.0,2023-2024,premier-league
radu dragusin,Centre-Back,Tottenham Hotspur,1.91,25000000.0,2023-2024,premier-league
davinson sanchez,Centre-Back,Tottenham Hotspur,1.87,17000000.0,2023-2024,premier-league
eric dier,Centre-Back,Tottenham Hotspur,1.91,12000000.0,2023-2024,premier-league
ben davies,Centre-Back,Tottenham Hotspur,1.81,10000000.0,2023-2024,premier-league
