nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
ivan martin,girona,22,15,7,38.6,44,25,25,3,22,2023-2024,laliga
jon martin,real sociedad,0,0,0,,0,0,0,0,0,2023-2024,laliga
mario martin,real madrid,0,2,3,75.0,5,1,2,1,1,2023-2024,laliga
arnau martinez,girona,17,6,2,46.9,25,16,15,5,10,2023-2024,laliga
inigo martinez,barcelona,9,1,0,75.0,10,7,13,10,3,2023-2024,laliga
marc martinez,granada,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
marvin,las palmas,18,17,4,50.0,39,25,28,2,26,2023-2024,laliga
omar mascarell,mallorca,16,17,0,51.4,33,16,24,8,16,2023-2024,laliga
jaime mata,getafe,12,8,4,42.3,24,15,18,1,17,2023-2024,laliga
luis maximiano,almeria,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
borja mayoral,getafe,2,2,5,22.7,9,5,7,0,7,2023-2024,laliga
mamadou mbaye,cadiz,3,3,0,40.0,6,3,10,7,3,2023-2024,laliga
hannibal mejbri,sevilla,1,2,0,0.0,3,3,1,0,1,2023-2024,laliga
oscar melendo,granada,4,10,0,33.3,14,6,13,0,13,2023-2024,laliga
gonzalo melero,almeria,7,5,2,36.8,14,8,12,4,8,2023-2024,laliga
memphis,atletico madrid,0,3,2,50.0,5,2,2,0,2,2023-2024,laliga
houboulang mendes,almeria,11,5,0,50.0,16,13,4,2,2,2023-2024,laliga
tomas mendes,alaves,0,0,0,,0,0,0,0,0,2023-2024,laliga
brais mendez,real sociedad,13,20,9,34.9,42,28,23,4,19,2023-2024,laliga
bruno mendez,granada,19,12,5,56.8,36,17,24,6,18,2023-2024,laliga
diego mendez,rayo vallecano,1,0,0,100.0,1,1,0,0,0,2023-2024,laliga
ferland mendy,real madrid,12,2,1,78.6,15,10,12,2,10,2023-2024,laliga
jorge mere,cadiz,6,2,0,57.1,8,7,5,3,2,2023-2024,laliga
mikel merino,real sociedad,25,34,18,45.8,77,43,36,11,25,2023-2024,laliga
omenuke mfulu,las palmas,3,1,0,0.0,4,3,1,1,0,2023-2024,laliga
miguel,alaves,0,0,0,,0,0,2,0,2,2023-2024,laliga
eder militao,real madrid,4,3,0,66.7,7,3,4,3,1,2023-2024,laliga
luis milla,getafe,19,28,10,59.6,57,33,20,1,19,2023-2024,laliga
marko milovanovic,almeria,1,3,0,50.0,4,4,2,0,2,2023-2024,laliga
oscar mingueza,celta vigo,44,11,7,46.3,62,38,38,7,31,2023-2024,laliga
ignasi miquel,granada,39,6,2,57.5,47,30,32,16,16,2023-2024,laliga
rafa mir,sevilla,1,1,0,50.0,2,2,2,0,2,2023-2024,laliga
juan miranda,betis,21,13,4,54.8,38,24,31,6,25,2023-2024,laliga
stefan mitrovic,getafe,7,2,0,50.0,9,3,3,2,1,2023-2024,laliga
luka modric,real madrid,10,6,6,36.0,22,15,13,4,9,2023-2024,laliga
johan mojica,osasuna,11,15,4,64.0,30,22,15,2,13,2023-2024,laliga
alberto moleiro,las palmas,4,7,4,20.0,15,6,11,0,11,2023-2024,laliga
nahuel molina,atletico madrid,16,18,4,48.1,38,22,19,3,16,2023-2024,laliga
jon moncayola,osasuna,14,10,3,40.5,27,18,31,5,26,2023-2024,laliga
cesar montes,almeria,13,9,0,50.0,22,13,21,9,12,2023-2024,laliga
alvaro morata,atletico madrid,4,7,5,60.0,16,10,18,3,15,2023-2024,laliga
alberto moreno,villarreal,19,10,2,33.3,31,21,12,2,10,2023-2024,laliga
gerard moreno,villarreal,10,7,8,44.0,25,12,24,7,17,2023-2024,laliga
jorge moreno,osasuna,0,0,0,,0,0,1,0,1,2023-2024,laliga
ilaix moriba,getafe,3,11,6,44.4,20,11,3,1,2,2023-2024,laliga
manu morlanes,mallorca,23,26,1,43.4,50,29,13,1,12,2023-2024,laliga
cristhian mosquera,valencia,36,18,3,64.1,57,34,42,23,19,2023-2024,laliga
yerson mosquera,villarreal,18,7,2,80.0,27,13,12,2,10,2023-2024,laliga
abdul mumin,rayo vallecano,13,4,2,80.0,19,10,27,19,8,2023-2024,laliga
iker muniain,athletic club,2,3,0,33.3,5,1,4,1,3,2023-2024,laliga
aihen munoz,real sociedad,20,10,6,68.6,36,21,16,8,8,2023-2024,laliga
iker munoz,osasuna,13,17,2,48.4,32,18,16,5,11,2023-2024,laliga
javier munoz,las palmas,14,22,6,36.4,42,23,40,4,36,2023-2024,laliga
vedat muriqi,mallorca,4,3,4,14.3,11,6,11,4,7,2023-2024,laliga
nacho,real madrid,9,7,2,46.2,18,10,23,13,10,2023-2024,laliga
matija nastasic,mallorca,26,9,0,75.0,35,17,33,20,13,2023-2024,laliga
roberto navarro,cadiz,20,21,5,51.2,46,29,33,0,33,2023-2024,laliga
jesus navas,sevilla,21,14,2,55.0,37,27,15,7,8,2023-2024,laliga
alvaro negredo,cadiz,0,0,0,,0,0,1,0,1,2023-2024,laliga
carlos neva,granada,22,9,1,42.5,32,21,39,14,25,2023-2024,laliga
tanguy nianzou,sevilla,9,2,1,72.7,12,8,2,0,2,2023-2024,laliga
saul niguez,atletico madrid,29,29,6,61.2,64,39,36,9,27,2023-2024,laliga
peru nolaskoain,athletic club,1,0,0,100.0,1,1,0,0,0,2023-2024,laliga
randy nteka,rayo vallecano,1,6,4,40.0,11,4,6,1,5,2023-2024,laliga
unai nunez,celta vigo,30,19,2,46.9,51,28,38,24,14,2023-2024,laliga
rjan nyland,sevilla,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
jan oblak,atletico madrid,0,0,0,,0,0,0,0,0,2023-2024,laliga
brian ocampo,cadiz,1,3,0,40.0,4,3,4,0,4,2023-2024,laliga
lucas ocampos,sevilla,22,27,17,50.0,66,47,34,1,33,2023-2024,laliga
alvaro odriozola,real sociedad,7,1,1,100.0,9,7,2,1,1,2023-2024,laliga
aingeru olabarrieta,athletic club,0,0,0,,0,0,0,0,0,2023-2024,laliga
olasagasti,real sociedad,4,7,5,62.5,16,13,2,0,2,2023-2024,laliga
samu omorodion,alaves,1,4,1,0.0,6,3,11,2,9,2023-2024,laliga
samu omorodion,granada,0,1,0,100.0,1,1,0,0,0,2023-2024,laliga
aimar oroz,osasuna,18,20,5,35.1,43,26,27,2,25,2023-2024,laliga
eneko ortiz,alaves,0,0,0,,0,0,0,0,0,2023-2024,laliga
asier osambela,osasuna,0,1,1,,2,1,0,0,0,2023-2024,laliga
milutin osmajic,cadiz,0,0,0,,0,0,0,0,0,2023-2024,laliga
aiham ousou,cadiz,6,2,0,100.0,8,5,1,0,1,2023-2024,laliga
jesus owono,alaves,0,0,0,,0,0,0,0,0,2023-2024,laliga
mikel oyarzabal,real sociedad,7,11,5,33.3,23,18,25,4,21,2023-2024,laliga
cenk ozkacar,valencia,22,4,0,65.2,26,15,18,7,11,2023-2024,laliga
jon pacheco,real sociedad,21,4,0,63.6,25,15,17,6,11,2023-2024,laliga
isaac palazon camacho,rayo vallecano,16,21,9,34.5,46,25,29,2,27,2023-2024,laliga
joaquin panichelli,alaves,1,1,1,50.0,3,3,1,0,1,2023-2024,laliga
sokratis papastathopoulos,betis,16,5,0,76.5,21,14,15,9,6,2023-2024,laliga
victor parada,alaves,0,1,0,100.0,1,1,0,0,0,2023-2024,laliga
aitor paredes,athletic club,11,9,0,50.0,20,11,23,11,12,2023-2024,laliga
daniel parejo,villarreal,16,21,6,43.5,43,30,25,9,16,2023-2024,laliga
pascu,villarreal,0,0,0,,0,0,0,0,0,2023-2024,laliga
gabriel paulista,atletico madrid,4,3,0,75.0,7,5,5,3,2,2023-2024,laliga
gabriel paulista,valencia,8,2,0,54.5,10,7,15,7,8,2023-2024,laliga
nicolas paz,real madrid,0,0,0,,0,0,2,0,2,2023-2024,laliga
alfonso pedraza,villarreal,18,5,2,52.9,25,9,16,7,9,2023-2024,laliga
pedri,barcelona,16,13,4,29.6,33,24,27,3,24,2023-2024,laliga
adria pedrosa,sevilla,28,14,4,67.6,46,26,26,6,20,2023-2024,laliga
pejino,las palmas,3,6,3,33.3,12,8,4,0,4,2023-2024,laliga
facundo pellistri,granada,12,10,7,28.6,29,19,18,0,18,2023-2024,laliga
inaki pena,barcelona,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
marcos pena,almeria,12,7,0,50.0,19,14,9,3,6,2023-2024,laliga
ruben pena,osasuna,22,18,7,40.8,47,25,37,8,29,2023-2024,laliga
alberto perea,granada,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
ayoze perez,betis,16,33,10,42.9,59,32,42,4,38,2023-2024,laliga
carles perez,celta vigo,6,5,2,38.9,13,5,14,1,13,2023-2024,laliga
francisco perez,valencia,10,14,6,34.1,30,17,19,0,19,2023-2024,laliga
kike perez,rayo vallecano,11,15,1,47.8,27,11,11,0,11,2023-2024,laliga
maximo perrone,las palmas,17,22,3,48.7,42,21,27,4,23,2023-2024,laliga
njegos petrovic,granada,4,1,0,66.7,5,2,2,0,2,2023-2024,laliga
german pezzella,betis,24,10,0,60.5,34,24,31,18,13,2023-2024,laliga
kamil piatkowski,granada,16,1,1,71.4,18,10,6,5,1,2023-2024,laliga
yeremi pino,villarreal,12,10,3,50.0,25,18,11,1,10,2023-2024,laliga
portu,getafe,4,0,1,83.3,5,3,0,0,0,2023-2024,laliga
portu,girona,3,10,5,16.7,18,13,9,1,8,2023-2024,laliga
jose pozo,rayo vallecano,0,1,0,100.0,1,1,1,0,1,2023-2024,laliga
alejandro pozo pozo,almeria,11,6,2,60.0,19,12,14,4,10,2023-2024,laliga
benat prados,athletic club,11,23,11,54.8,45,28,32,5,27,2023-2024,laliga
abdon prats,mallorca,2,2,2,60.0,6,4,6,3,3,2023-2024,laliga
marc pubill,almeria,35,8,4,56.4,47,23,20,8,12,2023-2024,laliga
antonio puertas,granada,6,5,1,40.0,12,8,5,0,5,2023-2024,laliga
arnau puigmal,almeria,1,1,0,33.3,2,1,3,0,3,2023-2024,laliga
nemanja radonjic,mallorca,1,3,0,25.0,4,2,2,0,2,2023-2024,laliga
aleksandar radovanovic,almeria,7,1,0,100.0,8,7,8,8,0,2023-2024,laliga
abdellah raihani,atletico madrid,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
antonio raillo,mallorca,18,12,0,73.9,30,23,44,30,14,2023-2024,laliga
predrag rajkovic,mallorca,2,0,0,100.0,2,1,0,0,0,2023-2024,laliga
ivan rakitic,sevilla,9,12,9,57.9,30,16,16,5,11,2023-2024,laliga
largie ramazani,almeria,5,6,1,23.1,12,7,16,2,14,2023-2024,laliga
benito ramirez,las palmas,2,3,0,50.0,5,3,7,1,6,2023-2024,laliga
sandro ramirez,las palmas,4,6,2,40.0,12,8,13,1,12,2023-2024,laliga
chris ramos,cadiz,9,15,4,29.6,28,15,23,7,16,2023-2024,laliga
sergio ramos,sevilla,32,11,2,67.5,45,30,35,30,5,2023-2024,laliga
raphinha,barcelona,6,6,2,22.2,14,8,17,1,16,2023-2024,laliga
andrei ratiu,rayo vallecano,6,5,1,53.3,12,4,4,1,3,2023-2024,laliga
raul,osasuna,4,2,4,20.0,10,4,9,1,8,2023-2024,laliga
abderrahman rebbach,alaves,4,2,3,33.3,9,5,10,1,9,2023-2024,laliga
pepe reina,villarreal,0,0,0,,0,0,0,0,0,2023-2024,laliga
alex remiro,real sociedad,0,0,0,,0,0,0,0,0,2023-2024,laliga
chadi riad,betis,17,18,0,63.0,35,24,23,14,9,2023-2024,laliga
diego rico,getafe,32,23,9,53.9,64,48,25,8,17,2023-2024,laliga
luis rioja,alaves,10,12,5,32.6,27,19,28,1,27,2023-2024,laliga
rodrigo riquelme,atletico madrid,18,4,8,39.1,30,19,19,0,19,2023-2024,laliga
alberto risco,getafe,1,1,0,0.0,2,2,0,0,0,2023-2024,laliga
mihailo ristic,celta vigo,9,6,0,75.0,15,9,9,2,7,2023-2024,laliga
gorka rivera alonso,getafe,0,0,0,,0,0,0,0,0,2023-2024,laliga
sergi roberto,barcelona,4,10,1,27.3,15,10,7,2,5,2023-2024,laliga
lucas robertone,almeria,28,23,10,50.0,61,33,43,9,34,2023-2024,laliga
marc roca,betis,17,29,6,56.6,52,36,29,6,23,2023-2024,laliga
sergio rodelas,granada,1,0,2,0.0,3,2,0,0,0,2023-2024,laliga
rodri,betis,6,7,4,38.1,17,10,11,0,11,2023-2024,laliga
alvaro rodriguez,real madrid,0,0,0,,0,0,0,0,0,2023-2024,laliga
oscar rodriguez arnaiz,getafe,2,15,7,60.0,24,13,12,1,11,2023-2024,laliga
damian rodriguez,celta vigo,1,3,2,33.3,6,3,4,2,2,2023-2024,laliga
dani rodriguez,mallorca,21,20,6,46.7,47,24,34,5,29,2023-2024,laliga
guido rodriguez,betis,21,24,8,61.8,53,30,27,6,21,2023-2024,laliga
kirian rodriguez,las palmas,22,25,5,35.8,52,32,39,3,36,2023-2024,laliga
miguel rodriguez,celta vigo,3,1,2,33.3,6,3,8,0,8,2023-2024,laliga
rodrygo,real madrid,2,9,5,26.3,16,15,14,0,14,2023-2024,laliga
carlos romero,villarreal,8,1,2,58.3,11,5,3,0,3,2023-2024,laliga
isaac romero,sevilla,2,2,2,55.6,6,3,12,0,12,2023-2024,laliga
luka romero,almeria,2,3,0,50.0,5,1,12,1,11,2023-2024,laliga
oriol romeu,barcelona,17,14,3,54.2,34,20,12,2,10,2023-2024,laliga
unai ropero,alaves,0,0,0,,0,0,0,0,0,2023-2024,laliga
vitor roque,barcelona,2,0,1,0.0,3,2,3,0,3,2023-2024,laliga
antonio rudiger,real madrid,18,4,4,80.0,26,15,27,20,7,2023-2024,laliga
javier rueda garcia,celta vigo,0,0,0,,0,0,0,0,0,2023-2024,laliga
aitor ruibal,betis,28,13,5,54.2,46,27,12,1,11,2023-2024,laliga
sergio ruiz,granada,43,36,4,45.2,83,46,24,6,18,2023-2024,laliga
youssouf sabaly,betis,12,3,1,66.7,16,11,6,3,3,2023-2024,laliga
umar sadiq,real sociedad,2,8,5,50.0,15,10,9,0,9,2023-2024,laliga
pablo saenz,granada,2,0,1,33.3,3,3,0,0,0,2023-2024,laliga
kike salas,sevilla,26,12,3,61.1,41,23,25,14,11,2023-2024,laliga
salvi,rayo vallecano,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
diadie samassekou,cadiz,2,2,1,83.3,5,3,0,0,0,2023-2024,laliga
fede san emeterio,cadiz,2,1,0,25.0,3,2,3,2,1,2023-2024,laliga
oihan sancet,athletic club,3,10,6,38.1,19,11,5,1,4,2023-2024,laliga
ricard sanchez,granada,15,8,6,50.0,29,18,32,4,28,2023-2024,laliga
antonio sanchez,mallorca,13,10,2,34.4,25,11,24,5,19,2023-2024,laliga
juanlu sanchez,sevilla,34,18,4,58.6,56,35,24,7,17,2023-2024,laliga
manu sanchez,celta vigo,21,25,8,56.4,54,28,23,3,20,2023-2024,laliga
jesus santiago,getafe,8,5,4,57.1,17,8,3,0,3,2023-2024,laliga
paco sanz,almeria,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
stefan savic,atletico madrid,16,7,4,50.0,27,19,29,15,14,2023-2024,laliga
savio,girona,14,22,6,57.1,42,25,34,0,34,2023-2024,laliga
aleksandar sedlar,alaves,10,4,0,62.5,14,10,8,4,4,2023-2024,laliga
andre silva,real sociedad,0,0,2,0.0,2,2,3,0,3,2023-2024,laliga
rui silva,betis,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
giuliano simeone,alaves,2,3,2,29.4,7,5,10,0,10,2023-2024,laliga
unai simon,athletic club,1,1,0,66.7,2,1,0,0,0,2023-2024,laliga
daley sinkgraven,las palmas,6,5,0,25.0,11,5,5,3,2,2023-2024,laliga
jailson siqueira,celta vigo,22,5,0,54.2,27,18,13,5,8,2023-2024,laliga
antonio sivera,alaves,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
ruben sobrino,cadiz,18,26,8,43.1,52,28,26,2,24,2023-2024,laliga
alex sola,alaves,11,9,7,53.8,27,15,18,2,16,2023-2024,laliga
alex sola,real sociedad,0,0,0,,0,0,0,0,0,2023-2024,laliga
jhon solis,girona,4,5,1,33.3,10,8,8,3,5,2023-2024,laliga
david soria,getafe,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
alberto soro,granada,0,0,0,,0,0,0,0,0,2023-2024,laliga
hugo sotelo,celta vigo,3,13,3,40.0,19,17,7,1,6,2023-2024,laliga
boubakary soumare,sevilla,24,14,1,53.8,39,28,25,7,18,2023-2024,laliga
djibril sow,sevilla,15,8,5,36.0,28,21,20,3,17,2023-2024,laliga
caglar soyuncu,atletico madrid,1,0,0,,1,1,1,0,1,2023-2024,laliga
carl starfelt,celta vigo,30,5,1,67.9,36,30,35,28,7,2023-2024,laliga
jrgen strand larsen,celta vigo,1,15,5,21.1,21,11,15,1,14,2023-2024,laliga
cristhian stuani,girona,4,6,4,57.1,14,11,9,2,7,2023-2024,laliga
alex suarez,las palmas,33,15,5,83.8,53,36,33,14,19,2023-2024,laliga
damian suarez,getafe,16,16,4,57.8,36,21,13,3,10,2023-2024,laliga
denis suarez,villarreal,0,0,0,0.0,0,0,2,2,0,2023-2024,laliga
suso,sevilla,14,8,2,28.6,24,17,9,0,9,2023-2024,laliga
max svensson,osasuna,0,0,1,,1,0,0,0,0,2023-2024,laliga
williot swedberg,celta vigo,3,6,0,62.5,9,4,11,1,10,2023-2024,laliga
mamadou sylla,alaves,0,0,0,,0,0,1,1,0,2023-2024,laliga
alexander srloth,villarreal,1,2,3,33.3,6,3,9,4,5,2023-2024,laliga
yassin tallal,getafe,0,0,0,,0,0,0,0,0,2023-2024,laliga
renato tapia,celta vigo,19,19,3,56.0,41,29,31,7,24,2023-2024,laliga
cesar tarrega,valencia,0,0,0,,0,0,0,0,0,2023-2024,laliga
marciano tchami,almeria,0,0,0,,0,0,0,0,0,2023-2024,laliga
aurelien tchouameni,real madrid,19,17,2,50.0,38,23,21,13,8,2023-2024,laliga
nahuel tenaglia,alaves,22,4,3,57.1,29,19,14,8,6,2023-2024,laliga
marcandre ter stegen,barcelona,0,0,0,,0,0,0,0,0,2023-2024,laliga
ramon terrats,villarreal,8,8,1,46.7,17,13,11,1,10,2023-2024,laliga
kieran tierney,real sociedad,16,18,3,66.7,37,24,22,8,14,2023-2024,laliga
raul de tomas,rayo vallecano,4,3,2,50.0,9,5,3,0,3,2023-2024,laliga
pablo torre,girona,0,5,0,40.0,5,2,10,2,8,2023-2024,laliga
raul torrente,granada,20,9,0,77.3,29,16,16,10,6,2023-2024,laliga
ferran torres,barcelona,1,6,2,31.3,9,6,7,1,6,2023-2024,laliga
oliver torres,sevilla,17,15,5,38.6,37,22,40,4,36,2023-2024,laliga
lucas torro,osasuna,11,8,6,39.3,25,15,10,2,8,2023-2024,laliga
bertrand traore,villarreal,2,1,2,25.0,5,4,6,0,6,2023-2024,laliga
hamari traore,real sociedad,24,17,3,58.1,44,19,27,8,19,2023-2024,laliga
oscar trejo,rayo vallecano,11,9,7,61.9,27,15,21,1,20,2023-2024,laliga
manu trigueros,villarreal,6,1,0,40.0,7,5,1,1,0,2023-2024,laliga
viktor tsyhankov,girona,11,13,5,53.8,29,20,18,1,17,2023-2024,laliga
benat turrientes,real sociedad,6,20,5,43.3,31,17,19,8,11,2023-2024,laliga
enes unal,getafe,0,0,0,,0,0,1,0,1,2023-2024,laliga
myrto uzuni,granada,8,7,3,22.2,18,14,19,3,16,2023-2024,laliga
oscar valentin,rayo vallecano,39,62,6,45.5,107,66,62,10,52,2023-2024,laliga
martin valjent,mallorca,19,13,2,60.0,34,18,26,11,15,2023-2024,laliga
jesus vallejo,granada,1,2,0,100.0,3,1,3,2,1,2023-2024,laliga
alvaro valles,las palmas,3,0,0,37.5,3,2,0,0,0,2023-2024,laliga
federico valverde,real madrid,22,13,12,57.1,47,34,39,2,37,2023-2024,laliga
siebe van der heyden,mallorca,7,2,0,66.7,9,2,1,1,0,2023-2024,laliga
jose luis garcia vaya,valencia,36,36,6,52.1,78,53,41,10,31,2023-2024,laliga
borja vazquez,cadiz,1,0,0,100.0,1,0,0,0,0,2023-2024,laliga
jesus vazquez,valencia,13,8,3,62.5,24,12,17,4,13,2023-2024,laliga
kevin vazquez,celta vigo,7,7,1,57.1,15,13,11,3,8,2023-2024,laliga
lucas vazquez,real madrid,22,14,1,72.0,37,25,27,5,22,2023-2024,laliga
gabriel veiga,celta vigo,0,0,0,,0,0,0,0,0,2023-2024,laliga
alejo veliz,sevilla,0,1,0,50.0,1,0,0,0,0,2023-2024,laliga
arthur vermeeren,atletico madrid,0,1,0,0.0,1,0,5,0,5,2023-2024,laliga
mikel vesga,athletic club,11,23,6,38.8,40,20,19,7,12,2023-2024,laliga
carlos vicente,alaves,7,7,2,40.0,16,6,4,0,4,2023-2024,laliga
nacho vidal,osasuna,2,2,1,40.0,5,4,2,0,2,2023-2024,laliga
nacho vidal,mallorca,4,5,3,46.2,12,5,5,2,3,2023-2024,laliga
fran vieites,betis,1,0,0,100.0,1,0,0,0,0,2023-2024,laliga
jonathan viera,las palmas,1,2,3,11.1,6,3,0,0,0,2023-2024,laliga
jonathan viera,almeria,6,9,4,52.6,19,9,4,0,4,2023-2024,laliga
toni villa,girona,0,0,0,,0,0,0,0,0,2023-2024,laliga
asier villalibre,athletic club,0,0,2,100.0,2,1,2,1,1,2023-2024,laliga
gonzalo villar,granada,26,20,5,63.4,51,33,32,10,22,2023-2024,laliga
ivan villar,celta vigo,0,0,0,0.0,0,0,0,0,0,2023-2024,laliga
ricardo visus,betis,1,1,0,100.0,2,2,2,2,0,2023-2024,laliga
daniel vivian,athletic club,29,11,2,62.2,42,28,49,25,24,2023-2024,laliga
shon weissman,granada,0,0,1,25.0,1,1,3,0,3,2023-2024,laliga
inaki williams,athletic club,6,8,10,38.2,24,17,42,8,34,2023-2024,laliga
nico williams,athletic club,9,15,7,36.1,31,12,18,2,16,2023-2024,laliga
axel witsel,atletico madrid,23,12,0,70.8,35,21,40,21,19,2023-2024,laliga
xeber,alaves,3,2,0,42.9,5,5,2,1,1,2023-2024,laliga
antal yaakobishvili,girona,1,1,0,100.0,2,1,0,0,0,2023-2024,laliga
lamine yamal,barcelona,32,15,14,37.5,61,37,32,0,32,2023-2024,laliga
roman yaremchuk,valencia,1,2,2,50.0,5,2,4,0,4,2023-2024,laliga
arsen zakharyan,real sociedad,8,11,3,40.9,22,15,16,0,16,2023-2024,laliga
joseba zaldua,cadiz,17,2,1,61.9,20,12,6,4,2,2023-2024,laliga
bryan zaragoza,granada,8,6,4,34.8,18,9,9,0,9,2023-2024,laliga
igor zubeldia,real sociedad,20,10,2,73.1,32,25,28,19,9,2023-2024,laliga
martin zubimendi,real sociedad,18,29,2,54.8,49,27,33,9,24,2023-2024,laliga
