nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
jannik muller,darmstadt,21,9,3,59.3,33,16,24,12,12,2023-2024,bundesliga
kevin muller,heidenheim,3,0,0,60.0,3,0,0,0,0,2023-2024,bundesliga
marcus muller,mainz,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
thomas muller,bayern munich,5,10,11,37.1,26,16,22,0,22,2023-2024,bundesliga
jamal musiala,bayern munich,9,21,10,38.9,40,25,25,1,24,2023-2024,bundesliga
florent muslija,freiburg,3,2,0,40.0,5,4,1,0,1,2023-2024,bundesliga
phillipp mwene,mainz,15,16,3,48.5,34,15,27,3,24,2023-2024,bundesliga
joakim mhle,wolfsburg,33,18,11,64.1,62,39,43,5,38,2023-2024,bundesliga
nathan ngoumou,gladbach,17,18,2,47.1,37,22,22,0,22,2023-2024,bundesliga
stanley nsoki,hoffenheim,12,8,1,58.6,21,10,13,2,11,2023-2024,bundesliga
luca netz,gladbach,19,16,3,53.5,38,22,36,10,26,2023-2024,bundesliga
manuel neuer,bayern munich,1,0,0,,1,1,0,0,0,2023-2024,bundesliga
florian neuhaus,gladbach,7,8,0,30.8,15,12,8,6,2,2023-2024,bundesliga
jessic ngankam,mainz,0,1,0,,1,1,3,1,2,2023-2024,bundesliga
jessic ngankam,eint frankfurt,1,1,1,,3,2,0,0,0,2023-2024,bundesliga
moritz nicolas,gladbach,1,0,0,33.3,1,0,0,0,0,2023-2024,bundesliga
justin njinmah,werder bremen,2,2,1,33.3,5,1,9,1,8,2023-2024,bundesliga
niels nkounkou,eint frankfurt,34,17,3,45.3,54,30,30,2,28,2023-2024,bundesliga
felix nmecha,dortmund,7,8,4,50.0,19,13,18,5,13,2023-2024,bundesliga
lukas nmecha,wolfsburg,0,0,1,,1,1,1,0,1,2023-2024,bundesliga
jonathan norbye,rb leipzig,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
alexander nubel,stuttgart,2,0,0,50.0,2,2,0,0,0,2023-2024,bundesliga
kasim nuhu,hoffenheim,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
fabian nurnberger,darmstadt,22,6,1,53.7,29,22,11,1,10,2023-2024,bundesliga
tim oermann,bochum,11,4,4,64.3,19,11,15,6,9,2023-2024,bundesliga
masaya okugawa,augsburg,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
finn ole becker,hoffenheim,8,2,0,23.5,10,9,9,1,8,2023-2024,bundesliga
mathias olesen,koln,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
dani olmo,rb leipzig,14,8,4,45.5,26,18,7,0,7,2023-2024,bundesliga
jonas omlin,gladbach,1,0,0,100.0,1,0,0,0,0,2023-2024,bundesliga
karim onisiwo,mainz,4,6,7,54.5,17,8,18,4,14,2023-2024,bundesliga
lois openda,rb leipzig,0,1,2,0.0,3,3,19,3,16,2023-2024,bundesliga
leon opitz,werder bremen,1,1,0,66.7,2,2,0,0,0,2023-2024,bundesliga
willi orban,rb leipzig,8,10,2,50.0,20,12,22,13,9,2023-2024,bundesliga
ivan ordets,bochum,11,6,2,58.8,19,14,41,29,12,2023-2024,bundesliga
patrick osterhage,bochum,14,23,1,47.2,38,26,36,9,27,2023-2024,bundesliga
salih ozcan,dortmund,11,8,1,55.6,20,12,28,3,25,2023-2024,bundesliga
willian pacho,eint frankfurt,38,23,1,58.5,62,37,51,22,29,2023-2024,bundesliga
goncalo paciencia,bochum,2,2,4,50.0,8,4,5,0,5,2023-2024,bundesliga
exequiel palacios,leverkusen,28,26,6,49.1,60,34,24,0,24,2023-2024,bundesliga
milos pantovic,union berlin,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
antonios papadopoulos,dortmund,6,0,0,85.7,6,3,3,2,1,2023-2024,bundesliga
merveille papela,mainz,2,3,0,0.0,5,4,1,0,1,2023-2024,bundesliga
leart paqarada,koln,9,9,3,50.0,21,11,17,5,12,2023-2024,bundesliga
kevin paredes,wolfsburg,22,13,7,58.8,42,21,27,2,25,2023-2024,bundesliga
felix passlack,bochum,9,10,2,58.3,21,14,13,2,11,2023-2024,bundesliga
jiri pavlenka,werder bremen,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
aleksandar pavlovic,bayern munich,10,14,4,51.5,28,16,13,3,10,2023-2024,bundesliga
mads pedersen,augsburg,31,27,6,54.5,64,39,20,3,17,2023-2024,bundesliga
jordan pefok,gladbach,0,8,2,37.5,10,4,12,3,9,2023-2024,bundesliga
jordan pefok,union berlin,0,0,0,,0,0,1,1,0,2023-2024,bundesliga
dzenan pejcinovic,wolfsburg,0,0,0,,0,0,1,0,1,2023-2024,bundesliga
daniel peretz,bayern munich,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
matteo perez vinlof,bayern munich,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
pavao pervan,wolfsburg,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
jens petter hauge,eint frankfurt,1,0,1,28.6,2,1,5,1,4,2023-2024,bundesliga
luca pfeiffer,darmstadt,2,6,3,45.5,11,6,5,1,4,2023-2024,bundesliga
patric pfeiffer,augsburg,6,4,1,83.3,11,7,10,6,4,2023-2024,bundesliga
maximilian philipp,freiburg,4,4,0,16.7,8,5,7,0,7,2023-2024,bundesliga
florian pick,heidenheim,3,0,1,66.7,4,4,2,0,2,2023-2024,bundesliga
amos pieper,werder bremen,8,6,0,53.8,14,11,12,7,5,2023-2024,bundesliga
marvin pieringer,heidenheim,5,11,3,40.0,19,12,28,4,24,2023-2024,bundesliga
alassane plea,gladbach,5,8,4,46.7,17,7,11,0,11,2023-2024,bundesliga
ole pohlmann,dortmund,0,1,0,50.0,1,0,0,0,0,2023-2024,bundesliga
sebastian polter,darmstadt,1,0,0,0.0,1,0,5,1,4,2023-2024,bundesliga
yussuf poulsen,rb leipzig,1,9,3,28.6,13,8,13,3,10,2023-2024,bundesliga
grischa promel,hoffenheim,11,15,6,43.8,32,18,22,6,16,2023-2024,bundesliga
gustavo puerta,leverkusen,2,2,1,50.0,5,3,2,0,2,2023-2024,bundesliga
luca raimund,stuttgart,2,1,0,,3,1,2,0,2,2023-2024,bundesliga
grant ranos,gladbach,0,0,1,,1,0,0,0,0,2023-2024,bundesliga
nicolai rapp,werder bremen,2,1,0,100.0,3,2,2,0,2,2023-2024,bundesliga
david raum,rb leipzig,24,29,5,58.6,58,35,51,9,42,2023-2024,bundesliga
rocco reitz,gladbach,28,29,4,50.9,61,36,61,20,41,2023-2024,bundesliga
marco reus,dortmund,20,14,3,44.4,37,25,17,2,15,2023-2024,bundesliga
elvis rexhbecaj,augsburg,14,13,3,50.0,30,19,32,7,25,2023-2024,bundesliga
gio reyna,dortmund,3,4,2,40.0,9,6,5,1,4,2023-2024,bundesliga
marco richter,mainz,5,3,2,36.4,10,4,9,0,9,2023-2024,bundesliga
clemens riedel,darmstadt,16,5,1,62.5,22,13,11,3,8,2023-2024,bundesliga
manuel riemann,bochum,2,0,0,50.0,2,1,0,0,0,2023-2024,bundesliga
sebastian rode,eint frankfurt,0,5,1,66.7,6,4,0,0,0,2023-2024,bundesliga
rogerio,wolfsburg,7,5,2,71.4,14,6,16,5,11,2023-2024,bundesliga
merlin rohl,freiburg,10,9,2,38.1,21,13,27,3,24,2023-2024,bundesliga
frank ronstadt,darmstadt,0,1,0,0.0,1,0,1,0,1,2023-2024,bundesliga
anthony rouault,stuttgart,14,5,2,61.9,21,12,14,8,6,2023-2024,bundesliga
jerome roussillon,union berlin,6,7,3,66.7,16,9,13,4,9,2023-2024,bundesliga
fabian rudlin,freiburg,0,0,1,,1,0,0,0,0,2023-2024,bundesliga
julian ryerson,dortmund,26,11,4,57.4,41,23,31,7,24,2023-2024,bundesliga
frederik rnnow,union berlin,1,0,0,,1,1,0,0,0,2023-2024,bundesliga
marcel sabitzer,dortmund,18,20,1,54.8,39,24,31,12,19,2023-2024,bundesliga
roland sallai,freiburg,5,5,7,40.0,17,10,21,1,20,2023-2024,bundesliga
diadie samassekou,hoffenheim,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
jadon sancho,dortmund,1,3,1,0.0,5,4,11,0,11,2023-2024,bundesliga
leroy sane,bayern munich,6,6,3,21.1,15,8,12,0,12,2023-2024,bundesliga
amin sarr,wolfsburg,1,2,0,50.0,3,2,6,1,5,2023-2024,bundesliga
bouna sarr,bayern munich,1,1,0,100.0,2,0,3,0,3,2023-2024,bundesliga
joe scally,gladbach,21,17,3,57.5,41,28,31,11,20,2023-2024,bundesliga
andras schafer,union berlin,9,15,5,55.0,29,16,25,4,21,2023-2024,bundesliga
patrik schick,leverkusen,0,3,3,20.0,6,4,2,0,2,2023-2024,bundesliga
stefan schimmer,heidenheim,0,1,0,0.0,1,1,2,0,2,2023-2024,bundesliga
xaver schlager,rb leipzig,35,38,8,39.6,81,50,41,8,33,2023-2024,bundesliga
keven schlotterbeck,bochum,26,14,2,83.3,42,22,33,23,10,2023-2024,bundesliga
nico schlotterbeck,dortmund,36,27,7,63.1,70,50,52,25,27,2023-2024,bundesliga
romano schmid,werder bremen,7,22,6,30.4,35,20,36,7,29,2023-2024,bundesliga
kenneth schmidt,freiburg,2,0,0,50.0,2,2,1,0,1,2023-2024,bundesliga
benno schmitz,koln,20,7,0,50.0,27,15,19,4,15,2023-2024,bundesliga
fabian schnellhardt,darmstadt,2,1,1,33.3,4,1,1,0,1,2023-2024,bundesliga
jan schoppner,heidenheim,26,20,2,50.0,48,26,37,7,30,2023-2024,bundesliga
marcel schuhen,darmstadt,1,0,0,33.3,1,0,0,0,0,2023-2024,bundesliga
marvin schwabe,koln,1,0,0,100.0,1,0,0,0,0,2023-2024,bundesliga
alexander schwolow,union berlin,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
nicolas seiwald,rb leipzig,16,15,2,64.0,33,18,12,2,10,2023-2024,bundesliga
davie selke,koln,1,3,0,0.0,4,2,5,3,2,2023-2024,bundesliga
benjamin sesko,rb leipzig,2,7,4,22.2,13,5,23,2,21,2023-2024,bundesliga
kevin sessa,heidenheim,9,6,2,43.8,17,10,12,1,11,2023-2024,bundesliga
aaron seydel,darmstadt,0,2,1,0.0,3,2,8,2,6,2023-2024,bundesliga
tim siersleben,heidenheim,21,6,0,40.0,27,11,16,10,6,2023-2024,bundesliga
kiliann sildillia,freiburg,28,8,7,61.9,43,19,33,15,18,2023-2024,bundesliga
mohamed simakan,rb leipzig,28,19,1,72.7,48,29,36,14,22,2023-2024,bundesliga
xavi simons,rb leipzig,10,11,9,48.4,30,17,23,0,23,2023-2024,bundesliga
tim skarke,darmstadt,12,10,4,35.7,26,16,25,2,23,2023-2024,bundesliga
ellyes skhiri,eint frankfurt,18,19,7,52.8,44,24,33,4,29,2023-2024,bundesliga
robert skov,hoffenheim,15,8,1,47.2,24,16,17,4,13,2023-2024,bundesliga
hrvoje smolcic,eint frankfurt,7,0,0,80.0,7,3,3,1,2,2023-2024,bundesliga
danilo soares,bochum,5,3,2,62.5,10,6,6,0,6,2023-2024,bundesliga
borna sosa,stuttgart,0,0,0,0.0,0,0,0,0,0,2023-2024,bundesliga
anton stach,hoffenheim,40,27,6,52.4,73,42,38,12,26,2023-2024,bundesliga
anton stach,mainz,2,0,1,50.0,3,0,5,0,5,2023-2024,bundesliga
jens stage,werder bremen,21,23,8,36.0,52,22,42,23,19,2023-2024,bundesliga
josip stanisic,leverkusen,19,13,6,66.7,38,20,18,3,15,2023-2024,bundesliga
niklas stark,werder bremen,13,11,2,66.7,26,15,14,7,7,2023-2024,bundesliga
pascal stenzel,stuttgart,7,9,2,33.3,18,8,22,8,14,2023-2024,bundesliga
leonidas stergiou,stuttgart,7,7,1,69.2,15,8,8,1,7,2023-2024,bundesliga
angelo stiller,hoffenheim,0,0,0,0.0,0,0,2,0,2,2023-2024,bundesliga
angelo stiller,stuttgart,15,34,6,57.1,55,33,41,13,28,2023-2024,bundesliga
kevin stoger,bochum,21,21,7,39.7,49,30,46,4,42,2023-2024,bundesliga
filip stojilkovic,darmstadt,0,0,1,,1,1,0,0,0,2023-2024,bundesliga
niklas sule,dortmund,14,3,1,68.8,18,10,25,14,11,2023-2024,bundesliga
mattias svanberg,wolfsburg,8,19,10,31.6,37,17,25,5,20,2023-2024,bundesliga
attila szalai,hoffenheim,3,0,0,25.0,3,1,6,2,4,2023-2024,bundesliga
attila szalai,freiburg,1,0,0,50.0,1,1,5,2,3,2023-2024,bundesliga
jonathan tah,leverkusen,10,7,2,31.3,19,9,28,23,5,2023-2024,bundesliga
edmond tapsoba,leverkusen,17,15,2,70.8,34,25,21,10,11,2023-2024,bundesliga
mathys tel,bayern munich,3,4,5,66.7,12,2,11,0,11,2023-2024,bundesliga
nathan tella,leverkusen,6,5,2,50.0,13,8,10,0,10,2023-2024,bundesliga
norman theuerkauf,heidenheim,13,7,4,59.1,24,16,16,6,10,2023-2024,bundesliga
jan thielmann,koln,13,9,6,50.0,28,18,31,6,25,2023-2024,bundesliga
denis thomalla,heidenheim,4,4,1,45.5,9,6,3,2,1,2023-2024,bundesliga
phillip tietz,augsburg,7,13,3,40.0,23,14,17,3,14,2023-2024,bundesliga
steffen tigges,koln,4,5,1,42.9,10,6,4,2,2,2023-2024,bundesliga
umut tohumcu,hoffenheim,9,7,0,31.6,16,12,11,1,10,2023-2024,bundesliga
tiago tomas,wolfsburg,3,0,2,16.7,5,2,13,0,13,2023-2024,bundesliga
fabio torsiello,darmstadt,1,0,0,12.5,1,0,1,0,1,2023-2024,bundesliga
lucas tousart,union berlin,14,17,4,45.9,35,20,32,9,23,2023-2024,bundesliga
omar traore,heidenheim,33,21,6,57.1,60,33,32,7,25,2023-2024,bundesliga
kevin trapp,eint frankfurt,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
christopher trimmel,union berlin,12,10,1,39.4,23,15,16,3,13,2023-2024,bundesliga
tuta,eint frankfurt,38,19,6,66.1,63,33,29,12,17,2023-2024,bundesliga
lukas ullrich,gladbach,1,0,0,25.0,1,0,0,0,0,2023-2024,bundesliga
sven ulreich,bayern munich,1,0,0,100.0,1,0,0,0,0,2023-2024,bundesliga
deniz undav,stuttgart,6,8,14,26.7,28,13,17,0,17,2023-2024,bundesliga
dayot upamecano,bayern munich,21,11,2,51.7,34,21,19,7,12,2023-2024,bundesliga
mark uth,koln,2,3,3,33.3,8,4,6,0,6,2023-2024,bundesliga
josha vagnoman,stuttgart,15,11,2,50.0,28,18,11,5,6,2023-2024,bundesliga
ruben vargas,augsburg,6,10,7,40.0,23,10,19,4,15,2023-2024,bundesliga
milos veljkovic,werder bremen,17,13,1,51.6,31,15,31,20,11,2023-2024,bundesliga
yorbe vertessen,union berlin,0,3,0,25.0,3,2,8,0,8,2023-2024,bundesliga
oscar vilhelmsson,darmstadt,3,7,3,70.0,13,6,15,5,10,2023-2024,bundesliga
kevin vogt,hoffenheim,7,7,0,61.5,14,10,16,13,3,2023-2024,bundesliga
kevin vogt,union berlin,6,4,0,50.0,10,9,22,15,7,2023-2024,bundesliga
kevin volland,union berlin,8,8,6,40.0,22,9,8,0,8,2023-2024,bundesliga
aster vranckx,wolfsburg,11,11,10,53.6,32,15,17,6,11,2023-2024,bundesliga
luca waldschmidt,koln,4,12,3,31.3,19,12,18,3,15,2023-2024,bundesliga
kjellarik watjen,dortmund,2,1,0,40.0,3,2,1,1,0,2023-2024,bundesliga
wout weghorst,hoffenheim,4,7,2,60.0,13,6,25,8,17,2023-2024,bundesliga
julian weigl,gladbach,28,32,6,61.2,66,40,47,14,33,2023-2024,bundesliga
nelson weiper,mainz,2,0,0,66.7,2,1,1,0,1,2023-2024,bundesliga
mitchell weiser,werder bremen,29,25,10,58.5,64,38,36,6,30,2023-2024,bundesliga
noah weihaupt,freiburg,6,0,3,45.5,9,4,8,1,7,2023-2024,bundesliga
timo werner,rb leipzig,0,1,1,,2,1,1,0,1,2023-2024,bundesliga
silvan widmer,mainz,12,8,3,60.7,23,10,18,5,13,2023-2024,bundesliga
patrick wimmer,wolfsburg,5,5,4,44.4,14,5,14,0,14,2023-2024,bundesliga
jonas wind,wolfsburg,4,6,3,41.2,13,10,13,4,9,2023-2024,bundesliga
florian wirtz,leverkusen,7,14,6,31.0,27,18,36,2,34,2023-2024,bundesliga
maximilian wittek,bochum,9,11,3,61.9,23,17,12,1,11,2023-2024,bundesliga
maximilian wober,gladbach,40,25,1,58.5,66,31,47,26,21,2023-2024,bundesliga
marius wolf,dortmund,8,11,1,47.8,20,12,12,2,10,2023-2024,bundesliga
nick woltemade,werder bremen,7,20,7,71.4,34,23,12,0,12,2023-2024,bundesliga
jeong wooyeong,stuttgart,6,8,1,75.0,15,9,5,0,5,2023-2024,bundesliga
granit xhaka,leverkusen,11,14,4,30.0,29,21,29,8,21,2023-2024,bundesliga
danaxel zagadou,stuttgart,16,5,0,50.0,21,14,23,18,5,2023-2024,bundesliga
bryan zaragoza,bayern munich,2,1,1,100.0,4,4,0,0,0,2023-2024,bundesliga
robin zentner,mainz,2,0,0,40.0,2,2,1,0,1,2023-2024,bundesliga
cedric zesiger,wolfsburg,13,4,2,45.5,19,9,32,21,11,2023-2024,bundesliga
michael zetterer,werder bremen,3,0,0,100.0,3,1,0,0,0,2023-2024,bundesliga
christoph zimmermann,darmstadt,26,7,0,48.7,33,21,21,14,7,2023-2024,bundesliga
simon zoller,bochum,0,0,0,,0,0,1,0,1,2023-2024,bundesliga
lovro zvonarek,bayern munich,0,0,0,0.0,0,0,3,0,3,2023-2024,bundesliga
