nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
anthony martial,manchester utd,1,1,2,100.0,4,1,4,0,4,2023-2024,premier-league
gabriel martinelli,arsenal,9,12,9,40.6,30,24,23,1,22,2023-2024,premier-league
emiliano martinez,aston villa,0,0,0,,0,0,0,0,0,2023-2024,premier-league
lisandro martinez,manchester utd,8,4,0,41.7,12,8,10,8,2,2023-2024,premier-league
hannoah massengo,burnley,1,0,0,,1,1,1,0,1,2023-2024,premier-league
pape matar sarr,tottenham,11,17,6,41.7,34,24,21,5,16,2023-2024,premier-league
jeanphilippe mateta,crystal palace,4,11,7,60.0,22,15,13,4,9,2023-2024,premier-league
joel matip,liverpool,7,4,1,66.7,12,6,16,12,4,2023-2024,premier-league
alex matos,chelsea,0,0,0,,0,0,0,0,0,2023-2024,premier-league
remi matthews,crystal palace,0,0,0,,0,0,0,0,0,2023-2024,premier-league
neal maupay,brentford,4,5,1,23.1,10,7,11,0,11,2023-2024,premier-league
neal maupay,everton,0,0,0,0.0,0,0,2,0,2,2023-2024,premier-league
konstantinos mavropanos,west ham,17,9,2,81.0,28,16,21,13,8,2023-2024,premier-league
bryan mbeumo,brentford,6,6,3,26.3,15,10,26,2,24,2023-2024,premier-league
james mcatee,sheffield utd,9,13,10,39.4,32,21,20,0,20,2023-2024,premier-league
james mcatee,manchester city,0,0,0,,0,0,1,0,1,2023-2024,premier-league
oliver mcburnie,sheffield utd,4,7,6,41.7,17,7,18,2,16,2023-2024,premier-league
james mcconnell,liverpool,0,0,0,,0,0,1,0,1,2023-2024,premier-league
john mcginn,aston villa,18,34,7,41.6,59,35,33,4,29,2023-2024,premier-league
scott mckenna,nottham forest,3,1,0,66.7,4,0,6,4,2,2023-2024,premier-league
dwight mcneil,everton,16,14,14,43.6,44,27,44,7,37,2023-2024,premier-league
scott mctominay,manchester utd,23,24,2,66.7,49,25,34,12,22,2023-2024,premier-league
ben mee,brentford,12,12,2,77.3,26,15,21,13,8,2023-2024,premier-league
hannibal mejbri,manchester utd,1,2,0,33.3,3,3,1,1,0,2023-2024,premier-league
teden mengi,luton town,33,20,1,63.3,54,22,39,27,12,2023-2024,premier-league
chris mepham,bournemouth,9,3,0,64.3,12,11,13,6,7,2023-2024,premier-league
lewis miley,newcastle utd,6,20,7,46.9,33,21,20,3,17,2023-2024,premier-league
james milner,brighton,9,10,1,64.3,20,14,9,0,9,2023-2024,premier-league
tyrone mings,aston villa,0,0,0,,0,0,0,0,0,2023-2024,premier-league
tyrick mitchell,crystal palace,75,21,9,71.7,105,60,63,10,53,2023-2024,premier-league
kaoru mitoma,brighton,3,7,3,26.3,13,6,15,1,14,2023-2024,premier-league
aleksandar mitrovic,fulham,0,0,0,,0,0,0,0,0,2023-2024,premier-league
jakub moder,brighton,9,5,5,50.0,19,10,8,2,6,2023-2024,premier-league
gonzalo montiel,nottham forest,12,8,2,55.2,22,19,8,3,5,2023-2024,premier-league
kieffer moore,bournemouth,0,0,0,,0,0,0,0,0,2023-2024,premier-league
mikey moore,tottenham,0,0,0,,0,0,0,0,0,2023-2024,premier-league
alex moreno,aston villa,18,0,0,63.2,18,12,11,2,9,2023-2024,premier-league
carlton morris,luton town,4,6,5,60.0,15,8,24,5,19,2023-2024,premier-league
mason mount,manchester utd,6,10,6,37.5,22,14,6,1,5,2023-2024,premier-league
divin mubama,west ham,0,0,0,,0,0,0,0,0,2023-2024,premier-league
mykhailo mudryk,chelsea,9,7,5,31.3,21,12,14,1,13,2023-2024,premier-league
rodrigo muniz,fulham,1,5,1,16.7,7,3,9,3,6,2023-2024,premier-league
daniel munoz,crystal palace,31,14,10,50.0,55,35,29,7,22,2023-2024,premier-league
finley munroe,aston villa,0,0,0,,0,0,0,0,0,2023-2024,premier-league
arijanet muric,burnley,1,0,0,100.0,1,1,0,0,0,2023-2024,premier-league
murillo,nottham forest,36,13,1,57.6,50,31,41,24,17,2023-2024,premier-league
alex murphy,newcastle utd,0,1,0,50.0,1,1,1,0,1,2023-2024,premier-league
jacob murphy,newcastle utd,8,4,8,46.2,20,10,17,0,17,2023-2024,premier-league
vitaliy mykolenko,everton,46,21,2,62.1,69,38,36,11,25,2023-2024,premier-league
marvelous nakamba,luton town,24,14,2,57.1,40,24,23,6,17,2023-2024,premier-league
michael ndiweni,newcastle utd,0,0,0,,0,0,0,0,0,2023-2024,premier-league
reiss nelson,arsenal,5,1,3,80.0,9,6,5,1,4,2023-2024,premier-league
zack nelson,luton town,1,0,0,,1,0,0,0,0,2023-2024,premier-league
neto,bournemouth,0,0,0,,0,0,1,0,1,2023-2024,premier-league
pedro neto,wolves,3,2,2,33.3,7,3,5,1,4,2023-2024,premier-league
moussa niakhate,nottham forest,33,9,0,80.0,42,25,19,12,7,2023-2024,premier-league
eddie nketiah,arsenal,2,6,4,28.6,12,7,11,0,11,2023-2024,premier-league
christopher nkunku,chelsea,0,4,1,50.0,5,4,4,1,3,2023-2024,premier-league
rhys norringtondavies,sheffield utd,1,0,0,0.0,1,1,2,0,2,2023-2024,premier-league
oliver norwood,sheffield utd,18,18,5,42.6,41,26,24,9,15,2023-2024,premier-league
matheus nunes,wolves,3,0,0,33.3,3,1,0,0,0,2023-2024,premier-league
matheus nunes,manchester city,1,7,2,31.3,10,4,7,1,6,2023-2024,premier-league
darwin nunez,liverpool,2,10,10,47.8,22,12,18,6,12,2023-2024,premier-league
ethan nwaneri,arsenal,0,0,0,,0,0,1,0,1,2023-2024,premier-league
christian nrgaard,brentford,42,31,8,36.8,81,50,48,6,42,2023-2024,premier-league
mark omahony,brighton,1,0,0,50.0,1,0,2,1,1,2023-2024,premier-league
dara oshea,burnley,22,14,3,42.3,39,20,41,30,11,2023-2024,premier-league
michael obafemi,burnley,0,0,0,,0,0,1,0,1,2023-2024,premier-league
wilson odobert,burnley,8,5,4,27.3,17,13,26,2,24,2023-2024,premier-league
odeluga offiah,brighton,1,0,0,100.0,1,0,0,0,0,2023-2024,premier-league
chiedozie ogbene,luton town,10,7,0,54.5,17,10,14,3,11,2023-2024,premier-league
angelo ogbonna,west ham,9,2,0,85.7,11,5,13,10,3,2023-2024,premier-league
michael olakigbe,brentford,2,1,0,50.0,3,0,7,0,7,2023-2024,premier-league
michael olise,crystal palace,7,10,2,33.3,19,10,21,0,21,2023-2024,premier-league
robin olsen,aston villa,0,0,0,,0,0,0,0,0,2023-2024,premier-league
andrew omobamidele,nottham forest,9,1,0,62.5,10,3,12,8,4,2023-2024,premier-league
amadou onana,everton,32,31,8,50.0,71,38,25,6,19,2023-2024,premier-league
andre onana,manchester utd,2,0,0,100.0,2,0,0,0,0,2023-2024,premier-league
ryan one,sheffield utd,0,0,0,,0,0,0,0,0,2023-2024,premier-league
tyler onyango,everton,0,0,0,,0,0,0,0,0,2023-2024,premier-league
fred onyedinma,luton town,7,3,0,41.7,10,6,3,0,3,2023-2024,premier-league
frank onyeka,brentford,9,23,5,55.2,37,24,15,7,8,2023-2024,premier-league
divock origi,nottham forest,5,0,1,,6,4,6,0,6,2023-2024,premier-league
stefan ortega,manchester city,0,0,0,,0,0,0,0,0,2023-2024,premier-league
ben osborn,sheffield utd,11,9,2,47.1,22,9,18,2,16,2023-2024,premier-league
gabriel osho,luton town,21,19,1,59.3,41,22,37,20,17,2023-2024,premier-league
william osula,sheffield utd,1,0,1,50.0,2,2,3,1,2,2023-2024,premier-league
dango ouattara,bournemouth,22,11,12,55.9,45,27,18,3,15,2023-2024,premier-league
david ozoh,crystal palace,3,6,1,83.3,10,6,2,0,2,2023-2024,premier-league
joao palhinha,fulham,80,60,12,67.8,152,75,57,9,48,2023-2024,premier-league
cole palmer,chelsea,9,6,8,42.1,23,12,20,2,18,2023-2024,premier-league
cole palmer,manchester city,0,0,0,,0,0,0,0,0,2023-2024,premier-league
emerson palmieri,west ham,48,42,16,63.3,106,68,47,15,32,2023-2024,premier-league
lucas paqueta,west ham,38,26,7,48.1,71,48,28,1,27,2023-2024,premier-league
ben parkinson,newcastle utd,0,0,0,,0,0,1,0,1,2023-2024,premier-league
thomas partey,arsenal,9,4,1,50.0,14,11,9,3,6,2023-2024,premier-league
nathan patterson,everton,21,11,2,37.8,34,24,14,3,11,2023-2024,premier-league
myles peartharris,brentford,0,0,0,,0,0,0,0,0,2023-2024,premier-league
sydie peck,sheffield utd,0,0,0,,0,0,0,0,0,2023-2024,premier-league
facundo pellistri,manchester utd,4,1,0,33.3,5,3,7,1,6,2023-2024,premier-league
andreas pereira,fulham,4,12,9,26.8,25,12,16,2,14,2023-2024,premier-league
ivan perisic,tottenham,1,1,1,60.0,3,2,1,0,1,2023-2024,premier-league
ore petrovic,chelsea,0,0,0,,0,0,0,0,0,2023-2024,premier-league
kalvin phillips,west ham,2,8,1,55.6,11,6,4,1,3,2023-2024,premier-league
kalvin phillips,manchester city,1,1,1,,3,3,0,0,0,2023-2024,premier-league
jaden philogene bidace,aston villa,0,0,0,,0,0,0,0,0,2023-2024,premier-league
jordan pickford,everton,1,0,0,100.0,1,0,3,0,3,2023-2024,premier-league
ethan pinnock,brentford,22,13,0,45.0,35,23,40,24,16,2023-2024,premier-league
nick pope,newcastle utd,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
pedro porro,tottenham,43,34,14,51.7,91,63,63,18,45,2023-2024,premier-league
jarell quansah,liverpool,17,7,1,70.0,25,22,16,8,8,2023-2024,premier-league
ionut radu,bournemouth,0,0,0,,0,0,0,0,0,2023-2024,premier-league
jesurun rak sakyi,crystal palace,3,1,0,66.7,4,1,2,0,2,2023-2024,premier-league
aaron ramsdale,arsenal,0,0,0,,0,0,0,0,0,2023-2024,premier-league
aaron ramsey,burnley,7,5,5,50.0,17,14,11,2,9,2023-2024,premier-league
jacob ramsey,aston villa,7,6,3,33.3,16,8,15,2,13,2023-2024,premier-league
marcus rashford,manchester utd,9,4,6,34.6,19,12,15,1,14,2023-2024,premier-league
david raya,arsenal,1,0,0,100.0,1,1,0,0,0,2023-2024,premier-league
tim ream,fulham,13,5,2,50.0,20,9,23,15,8,2023-2024,premier-league
nathan redmond,burnley,0,0,2,25.0,2,1,1,0,1,2023-2024,premier-league
harrison reed,fulham,9,17,3,41.9,29,18,19,9,10,2023-2024,premier-league
sergio reguilon,manchester utd,6,2,5,47.1,13,8,10,0,10,2023-2024,premier-league
sergio reguilon,brentford,26,18,1,60.0,45,20,23,6,17,2023-2024,premier-league
gio reyna,nottham forest,4,0,3,50.0,7,3,3,0,3,2023-2024,premier-league
rodrigo ribeiro,nottham forest,0,0,0,0.0,0,0,1,0,1,2023-2024,premier-league
declan rice,arsenal,37,38,8,56.1,83,51,37,11,26,2023-2024,premier-league
chris richards,crystal palace,21,22,3,66.7,46,28,32,12,20,2023-2024,premier-league
richarlison,tottenham,4,8,4,20.0,16,11,32,6,26,2023-2024,premier-league
jairo riedewald,crystal palace,2,4,3,50.0,9,3,0,0,0,2023-2024,premier-league
matt ritchie,newcastle utd,2,2,1,50.0,5,3,3,2,1,2023-2024,premier-league
connor roberts,burnley,6,4,2,47.1,12,5,8,6,2,2023-2024,premier-league
andrew robertson,liverpool,21,11,3,60.5,35,24,20,6,14,2023-2024,premier-league
antonee robinson,fulham,60,26,7,47.3,93,58,56,8,48,2023-2024,premier-league
jack robinson,sheffield utd,29,14,0,64.1,43,28,49,33,16,2023-2024,premier-league
rodri,manchester city,25,33,12,48.3,70,43,32,8,24,2023-2024,premier-league
jay rodriguez,burnley,7,4,3,53.8,14,9,11,1,10,2023-2024,premier-league
mads roerslev,brentford,34,9,5,50.0,48,31,15,3,12,2023-2024,premier-league
morgan rogers,aston villa,3,2,3,18.2,8,1,11,0,11,2023-2024,premier-league
cristian romero,tottenham,35,25,6,72.7,66,40,46,22,24,2023-2024,premier-league
joe rothwell,bournemouth,4,2,1,25.0,7,2,4,2,2,2023-2024,premier-league
pelly ruddock mpanzu,luton town,6,6,1,55.6,13,5,15,7,8,2023-2024,premier-league
jose sa,wolves,0,0,0,0.0,0,0,3,0,3,2023-2024,premier-league
dominic sadi,bournemouth,0,0,0,,0,0,0,0,0,2023-2024,premier-league
bukayo saka,arsenal,22,24,20,44.1,66,35,43,2,41,2023-2024,premier-league
mohamed salah,liverpool,1,8,8,28.6,17,11,19,1,18,2023-2024,premier-league
william saliba,arsenal,28,12,1,74.1,41,26,32,17,15,2023-2024,premier-league
albert sambi lokonga,luton town,14,12,3,70.8,29,18,23,13,10,2023-2024,premier-league
davinson sanchez,tottenham,0,0,0,,0,0,3,2,1,2023-2024,premier-league
robert sanchez,chelsea,0,0,0,,0,0,0,0,0,2023-2024,premier-league
jadon sancho,manchester utd,1,0,0,33.3,1,0,1,0,1,2023-2024,premier-league
ibrahim sangare,nottham forest,25,13,4,41.4,42,23,24,7,17,2023-2024,premier-league
andrey santos,nottham forest,0,0,0,,0,0,1,0,1,2023-2024,premier-league
pablo sarabia,wolves,8,8,4,33.3,20,13,17,1,16,2023-2024,premier-league
dane scarlett,tottenham,0,0,1,0.0,1,1,0,0,0,2023-2024,premier-league
kevin schade,brentford,1,2,0,0.0,3,1,2,0,2,2023-2024,premier-league
fabian schar,newcastle utd,27,13,2,45.0,42,24,50,38,12,2023-2024,premier-league
jeffrey schlupp,crystal palace,14,16,8,50.0,38,24,13,2,11,2023-2024,premier-league
alex scott,bournemouth,8,10,6,42.9,24,15,14,4,10,2023-2024,premier-league
matz sels,nottham forest,0,0,0,,0,0,0,0,0,2023-2024,premier-league
nelson semedo,wolves,52,19,8,59.4,79,48,44,8,36,2023-2024,premier-league
antoine semenyo,bournemouth,7,9,8,33.3,24,17,39,2,37,2023-2024,premier-league
marcos senesi,bournemouth,28,23,4,42.9,55,32,50,23,27,2023-2024,premier-league
luke shaw,manchester utd,7,3,1,60.0,11,8,18,11,7,2023-2024,premier-league
james shea,luton town,0,0,0,,0,0,0,0,0,2023-2024,premier-league
bernardo silva,manchester city,13,25,13,43.9,51,23,32,4,28,2023-2024,premier-league
fabio silva,wolves,3,4,0,66.7,7,4,1,0,1,2023-2024,premier-league
thiago silva,chelsea,22,6,1,58.8,29,15,33,24,9,2023-2024,premier-league
luis sinisterra,bournemouth,9,10,4,56.3,23,12,18,0,18,2023-2024,premier-league
oliver skipp,tottenham,9,6,3,61.1,18,12,12,1,11,2023-2024,premier-league
adam smith,bournemouth,18,11,8,48.7,37,23,28,11,17,2023-2024,premier-league
emile smith rowe,arsenal,2,2,0,50.0,4,1,3,1,2,2023-2024,premier-league
cedric soares,arsenal,0,0,0,,0,0,0,0,0,2023-2024,premier-league
dominic solanke,bournemouth,3,13,7,34.5,23,11,24,5,19,2023-2024,premier-league
manor solomon,tottenham,1,1,1,50.0,3,3,4,0,4,2023-2024,premier-league
tomas soucek,west ham,24,26,3,44.7,53,35,55,28,27,2023-2024,premier-league
vinicius souza,sheffield utd,59,51,15,55.4,125,76,57,17,40,2023-2024,premier-league
jason steele,brighton,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
raheem sterling,chelsea,7,8,6,46.2,21,10,13,0,13,2023-2024,premier-league
john stones,manchester city,1,0,1,0.0,2,1,11,7,4,2023-2024,premier-league
thomas strakosha,brentford,0,0,0,,0,0,0,0,0,2023-2024,premier-league
dominik szoboszlai,liverpool,12,12,8,32.0,32,19,37,2,35,2023-2024,premier-league
matt targett,newcastle utd,1,1,0,100.0,2,0,1,0,1,2023-2024,premier-league
james tarkowski,everton,46,14,1,56.3,61,42,82,56,26,2023-2024,premier-league
jimi tauriainen,chelsea,0,0,0,,0,0,0,0,0,2023-2024,premier-league
nuno tavares,nottham forest,9,1,1,88.9,11,7,6,0,6,2023-2024,premier-league
marcus tavernier,bournemouth,25,22,6,54.2,53,34,31,3,28,2023-2024,premier-league
charlie taylor,burnley,19,14,2,48.6,35,20,27,11,16,2023-2024,premier-league
kenny tete,fulham,19,6,2,57.9,27,17,10,3,7,2023-2024,premier-league
luke thomas,sheffield utd,13,6,1,57.1,20,9,23,5,18,2023-2024,premier-league
youri tielemans,aston villa,17,18,6,40.0,41,20,23,3,20,2023-2024,premier-league
jurrien timber,arsenal,1,1,0,,2,2,1,0,1,2023-2024,premier-league
harry toffolo,nottham forest,20,6,0,62.5,26,14,34,13,21,2023-2024,premier-league
takehiro tomiyasu,arsenal,15,4,1,61.1,20,9,10,4,6,2023-2024,premier-league
james tomkins,crystal palace,0,0,0,,0,0,0,0,0,2023-2024,premier-league
sandro tonali,newcastle utd,4,2,1,33.3,7,7,3,0,3,2023-2024,premier-league
ivan toney,brentford,2,7,6,42.9,15,5,5,1,4,2023-2024,premier-league
pau torres,aston villa,17,11,1,46.7,29,18,28,12,16,2023-2024,premier-league
andros townsend,luton town,11,2,8,48.1,21,13,12,0,12,2023-2024,premier-league
james trafford,burnley,2,0,0,100.0,2,1,0,0,0,2023-2024,premier-league
adama traore,fulham,1,2,1,50.0,4,3,2,0,2,2023-2024,premier-league
benie traore,sheffield utd,1,2,1,0.0,4,2,4,1,3,2023-2024,premier-league
bertrand traore,aston villa,1,0,0,,1,1,0,0,0,2023-2024,premier-league
boubacar traore,wolves,16,17,2,42.9,35,23,12,2,10,2023-2024,premier-league
mark travers,bournemouth,0,0,0,,0,0,0,0,0,2023-2024,premier-league
mike tresor,burnley,9,1,0,44.4,10,6,5,0,5,2023-2024,premier-league
kieran trippier,newcastle utd,30,16,11,48.1,57,27,41,8,33,2023-2024,premier-league
leandro trossard,arsenal,8,9,10,36.0,27,16,27,1,26,2023-2024,premier-league
auston trusty,sheffield utd,31,13,3,48.8,47,30,41,22,19,2023-2024,premier-league
kostas tsimikas,liverpool,9,6,4,60.0,19,13,9,1,8,2023-2024,premier-league
matt turner,nottham forest,0,0,0,,0,0,0,0,0,2023-2024,premier-league
destiny udogie,tottenham,41,16,11,55.1,68,33,27,8,19,2023-2024,premier-league
lesley ugochukwu,chelsea,4,8,2,40.0,14,10,6,2,4,2023-2024,premier-league
enes unal,bournemouth,2,3,1,40.0,6,4,4,2,2,2023-2024,premier-league
virgil van dijk,liverpool,24,13,3,85.7,40,23,47,34,13,2023-2024,premier-league
raphael varane,manchester utd,10,7,1,71.4,18,11,23,18,5,2023-2024,premier-league
alejo veliz,tottenham,1,0,0,,1,0,0,0,0,2023-2024,premier-league
joel veltman,brighton,32,17,5,67.2,54,41,17,7,10,2023-2024,premier-league
micky van de ven,tottenham,34,12,3,72.7,49,35,25,15,10,2023-2024,premier-league
bart verbruggen,brighton,1,0,0,50.0,1,1,0,0,0,2023-2024,premier-league
guglielmo vicario,tottenham,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
fabio vieira,arsenal,2,0,1,100.0,3,2,0,0,0,2023-2024,premier-league
carlos vinicius,fulham,0,1,2,0.0,3,2,4,0,4,2023-2024,premier-league
vitinho,burnley,36,22,6,50.0,64,34,44,6,38,2023-2024,premier-league
odysseas vlachodimos,nottham forest,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
kyle walker,manchester city,19,17,2,48.7,38,24,19,6,13,2023-2024,premier-league
aaron wanbissaka,manchester utd,18,20,4,73.1,42,25,29,15,14,2023-2024,premier-league
joel ward,crystal palace,26,18,1,63.8,45,28,17,10,7,2023-2024,premier-league
james wardprowse,west ham,14,23,8,40.9,45,29,31,9,22,2023-2024,premier-league
lewis warrington,everton,0,0,0,,0,0,0,0,0,2023-2024,premier-league
deivid washington,chelsea,1,0,0,0.0,1,1,0,0,0,2023-2024,premier-league
ollie watkins,aston villa,0,5,7,45.5,12,7,26,4,22,2023-2024,premier-league
adam webster,brighton,8,5,1,33.3,14,12,16,12,4,2023-2024,premier-league
danny welbeck,brighton,9,17,9,58.8,35,17,12,0,12,2023-2024,premier-league
timo werner,tottenham,3,4,0,27.8,7,4,12,0,12,2023-2024,premier-league
adam wharton,crystal palace,18,22,8,50.0,48,32,17,3,14,2023-2024,premier-league
ethan wheatley,manchester utd,0,1,0,100.0,1,1,2,0,2,2023-2024,premier-league
ben white,arsenal,20,22,6,44.8,48,28,48,22,26,2023-2024,premier-league
joe white,newcastle utd,1,0,0,,1,1,0,0,0,2023-2024,premier-league
neco williams,nottham forest,42,18,9,62.5,69,40,44,13,31,2023-2024,premier-league
willian,fulham,6,7,5,14.3,18,11,13,0,13,2023-2024,premier-league
joe willock,newcastle utd,7,6,0,36.4,13,7,7,0,7,2023-2024,premier-league
callum wilson,newcastle utd,0,2,3,0.0,5,3,6,0,6,2023-2024,premier-league
harry wilson,fulham,9,8,4,39.3,21,14,27,3,24,2023-2024,premier-league
yoane wissa,brentford,13,10,5,25.0,28,16,24,3,21,2023-2024,premier-league
chris wood,nottham forest,1,4,2,33.3,7,4,11,3,8,2023-2024,premier-league
cauley woodrow,luton town,8,4,4,56.3,16,10,7,1,6,2023-2024,premier-league
joe worrall,nottham forest,6,1,0,50.0,7,5,5,4,1,2023-2024,premier-league
yehor yarmoliuk,brentford,6,8,3,41.2,17,11,17,4,13,2023-2024,premier-league
ryan yates,nottham forest,39,21,6,55.6,66,40,42,15,27,2023-2024,premier-league
ashley young,everton,28,19,6,55.6,53,38,24,6,18,2023-2024,premier-league
illia zabarnyi,bournemouth,29,29,1,46.0,59,32,53,34,19,2023-2024,premier-league
nicolo zaniolo,aston villa,10,7,2,52.9,19,9,13,0,13,2023-2024,premier-league
anass zaroury,burnley,1,0,0,0.0,1,0,2,0,2,2023-2024,premier-league
oleksandr zinchenko,arsenal,19,24,7,67.3,50,30,18,3,15,2023-2024,premier-league
kurt zouma,west ham,14,9,0,62.5,23,17,38,28,10,2023-2024,premier-league
martin degaard,arsenal,18,21,10,29.3,49,17,23,1,22,2023-2024,premier-league
