nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
mike maignan,milan,1,0,0,100.0,1,0,0,0,0,2022-2023,serie-a
jordan majchrzak,roma,0,0,0,,0,0,0,0,0,2022-2023,serie-a
jeanvictor makengo,udinese,7,7,2,55.6,16,13,8,2,6,2022-2023,serie-a
lorenzo malagrida,sampdoria,0,0,1,33.3,1,0,1,0,1,2022-2023,serie-a
daniel maldini,spezia,3,4,5,36.4,12,5,9,0,9,2022-2023,serie-a
youssef maleh,fiorentina,0,3,0,0.0,3,1,5,0,5,2022-2023,serie-a
youssef maleh,lecce,3,7,7,42.9,17,8,20,1,19,2022-2023,serie-a
ruslan malinovskyi,atalanta,5,6,3,35.3,14,8,8,1,7,2022-2023,serie-a
gianluca mancini,roma,27,9,1,52.9,37,19,38,17,21,2022-2023,serie-a
rolando mandragora,fiorentina,12,22,8,44.2,42,24,25,3,22,2022-2023,serie-a
federico marchetti,spezia,0,0,0,,0,0,0,0,0,2022-2023,serie-a
riccardo marchizza,sassuolo,1,1,0,50.0,2,2,2,0,2,2022-2023,serie-a
gian marco ferrari,sassuolo,11,10,2,58.8,23,16,29,20,9,2022-2023,serie-a
pablo mari,monza,29,7,1,65.4,37,19,22,14,8,2022-2023,serie-a
razvan marin,empoli,22,21,1,47.5,44,22,29,11,18,2022-2023,serie-a
marlon,monza,20,14,1,51.7,35,21,13,4,9,2022-2023,serie-a
luca marrone,monza,0,0,0,0.0,0,0,2,2,0,2022-2023,serie-a
lautaro martinez,inter,3,15,7,30.4,25,14,31,1,30,2022-2023,serie-a
lucas martinez quarta,fiorentina,44,32,4,68.9,80,48,41,19,22,2022-2023,serie-a
adam marusic,lazio,23,14,4,64.1,41,30,20,6,14,2022-2023,serie-a
adam masina,udinese,7,3,0,40.0,10,7,11,4,7,2022-2023,serie-a
nemanja matic,roma,24,19,4,57.6,47,27,27,7,20,2022-2023,serie-a
luis maximiano,lazio,0,0,0,,0,0,0,0,0,2022-2023,serie-a
pasquale mazzocchi,salernitana,21,5,6,45.9,32,18,10,2,8,2022-2023,serie-a
weston mckennie,juventus,3,9,2,62.5,14,5,15,4,11,2022-2023,serie-a
gary medel,bologna,16,7,2,56.3,25,15,17,10,7,2022-2023,serie-a
soualiho meite,cremonese,25,15,7,47.8,47,31,27,6,21,2022-2023,serie-a
alex meret,napoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
yldrm mert cetin,lecce,1,0,0,,1,0,0,0,0,2022-2023,serie-a
junior messias,milan,9,9,6,26.3,24,18,20,4,16,2022-2023,serie-a
tommaso milanese,cremonese,0,0,0,,0,0,1,1,0,2022-2023,serie-a
nikola milenkovic,fiorentina,20,17,3,66.7,40,25,27,14,13,2022-2023,serie-a
arkadiusz milik,juventus,2,8,2,25.0,12,8,10,1,9,2022-2023,serie-a
sergej milinkovicsavic,lazio,22,23,13,35.8,58,35,50,12,38,2022-2023,serie-a
vanja milinkovicsavic,torino,2,0,0,100.0,2,1,0,0,0,2022-2023,serie-a
kim minjae,napoli,32,22,1,86.2,55,30,36,26,10,2022-2023,serie-a
aleksei miranchuk,torino,3,4,4,27.3,11,5,11,0,11,2022-2023,serie-a
antonio mirante,milan,0,0,0,,0,0,0,0,0,2022-2023,serie-a
fabio miretti,juventus,15,6,3,41.4,24,11,20,1,19,2022-2023,serie-a
filippo missori,roma,3,0,1,50.0,4,3,0,0,0,2022-2023,serie-a
henrikh mkhitaryan,inter,13,22,6,34.1,41,26,27,4,23,2022-2023,serie-a
salvatore molina,monza,2,4,0,80.0,6,5,4,2,2,2022-2023,serie-a
daniele montevago,sampdoria,0,0,1,0.0,1,0,2,1,1,2022-2023,serie-a
lorenzo montipo,hellas verona,1,0,0,0.0,1,0,1,0,1,2022-2023,serie-a
nikola moro,bologna,11,15,6,38.9,32,21,15,2,13,2022-2023,serie-a
dany mota,monza,1,3,4,20.0,8,7,5,1,4,2022-2023,serie-a
joao moutinho,spezia,5,1,1,75.0,7,1,1,1,0,2022-2023,serie-a
mert muldur,sassuolo,0,0,0,,0,0,0,0,0,2022-2023,serie-a
luis muriel,atalanta,2,3,4,31.3,9,6,9,0,9,2022-2023,serie-a
jeison murillo,sampdoria,16,6,0,65.4,22,11,22,14,8,2022-2023,serie-a
nicola murru,sampdoria,15,8,1,53.8,24,14,17,7,10,2022-2023,serie-a
juan musso,atalanta,1,0,0,100.0,1,1,0,0,0,2022-2023,serie-a
joakim mhle,atalanta,12,7,13,56.4,32,18,29,6,23,2022-2023,serie-a
herculano nabian,empoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
michel ndary adopo,torino,4,2,1,33.3,7,2,2,2,0,2022-2023,serie-a
tanguy ndombele,napoli,4,8,2,57.1,14,8,10,1,9,2022-2023,serie-a
ilija nestorovski,udinese,2,1,4,45.5,7,3,6,1,5,2022-2023,serie-a
cyril ngonge,hellas verona,2,2,3,27.3,7,3,7,0,7,2022-2023,serie-a
hans nicolussi caviglia,salernitana,5,8,2,60.0,15,6,9,0,9,2022-2023,serie-a
dimitris nikolaou,spezia,31,10,4,67.6,45,32,41,26,15,2022-2023,serie-a
samuel ntanda,sampdoria,0,0,0,,0,0,0,0,0,2022-2023,serie-a
bram nuytinck,udinese,3,4,0,50.0,7,4,6,6,0,2022-2023,serie-a
bram nuytinck,sampdoria,33,21,0,67.6,54,38,36,21,15,2022-2023,serie-a
mbala nzola,spezia,0,6,6,33.3,12,5,20,6,14,2022-2023,serie-a
pedro obiang,sassuolo,12,12,2,55.6,26,17,12,2,10,2022-2023,serie-a
guillermo ochoa,salernitana,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
marios oikonomou,sampdoria,3,0,0,33.3,3,2,5,4,1,2022-2023,serie-a
david okereke,cremonese,4,5,3,18.8,12,8,23,3,20,2022-2023,serie-a
caleb okoli,atalanta,14,6,1,40.0,21,17,10,5,5,2022-2023,serie-a
mathias olivera,napoli,16,16,7,51.2,39,23,28,2,26,2022-2023,serie-a
andre onana,inter,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
divock origi,milan,4,3,3,50.0,10,5,6,2,4,2022-2023,serie-a
riccardo orsolini,bologna,15,10,5,41.5,30,19,29,3,26,2022-2023,serie-a
victor osimhen,napoli,1,2,7,0.0,10,6,6,1,5,2022-2023,serie-a
remi oudin,lecce,9,12,4,43.5,25,13,16,2,14,2022-2023,serie-a
adam ounas,napoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
simone pafundi,udinese,1,5,2,50.0,8,5,0,0,0,2022-2023,serie-a
flavio paoletti,sampdoria,0,2,0,20.0,2,2,1,0,1,2022-2023,serie-a
leandro paredes,juventus,7,11,1,45.5,19,13,8,0,8,2022-2023,serie-a
fabiano parisi,empoli,37,21,7,41.7,65,35,51,16,35,2022-2023,serie-a
mario pasalic,atalanta,6,14,2,26.1,22,10,22,4,18,2022-2023,serie-a
patric,lazio,12,3,2,68.8,17,11,17,12,5,2022-2023,serie-a
rui patricio,roma,1,0,0,100.0,1,1,0,0,0,2022-2023,serie-a
pedro,lazio,14,10,11,36.7,35,24,18,2,16,2022-2023,serie-a
gianluca pegolo,sassuolo,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
pietro pellegri,torino,1,3,2,66.7,6,2,5,1,4,2022-2023,serie-a
lorenzo pellegrini,roma,24,24,4,45.8,52,29,27,4,23,2022-2023,serie-a
luca pellegrini,lazio,0,1,0,25.0,1,0,3,0,3,2022-2023,serie-a
pepin,monza,10,11,7,33.3,28,19,14,3,11,2022-2023,serie-a
roberto pereyra,udinese,21,12,3,36.4,36,20,20,5,15,2022-2023,serie-a
nehuen perez,udinese,54,20,3,70.9,77,40,53,23,30,2022-2023,serie-a
simone perilli,hellas verona,0,0,0,,0,0,0,0,0,2022-2023,serie-a
mattia perin,juventus,0,0,0,,0,0,0,0,0,2022-2023,serie-a
samuele perisan,empoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
matteo pessina,monza,28,21,8,41.9,57,36,50,15,35,2022-2023,serie-a
andrea petagna,monza,2,3,2,50.0,7,5,16,4,12,2022-2023,serie-a
giuseppe pezzella,lecce,16,2,3,56.3,21,9,11,3,8,2022-2023,serie-a
krzysztof piatek,salernitana,3,9,6,23.8,18,11,17,4,13,2022-2023,serie-a
roberto piccoli,hellas verona,1,0,0,0.0,1,0,2,0,2,2022-2023,serie-a
roberto piccoli,empoli,1,0,0,0.0,1,1,4,1,3,2022-2023,serie-a
charles pickel,cremonese,25,26,4,56.1,55,23,37,5,32,2022-2023,serie-a
andrea pinamonti,sassuolo,0,5,5,42.9,10,7,19,2,17,2022-2023,serie-a
lorenzo pirola,salernitana,18,14,1,70.4,33,29,50,35,15,2022-2023,serie-a
niccolo pisilli,roma,0,0,0,,0,0,0,0,0,2022-2023,serie-a
marko pjaca,empoli,3,1,0,60.0,4,3,3,0,3,2022-2023,serie-a
tommaso pobega,milan,8,15,4,65.0,27,16,12,4,8,2022-2023,serie-a
paul pogba,juventus,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
matteo politano,napoli,9,5,4,44.0,18,9,6,0,6,2022-2023,serie-a
marin pongracic,lecce,8,7,1,71.4,16,14,4,3,1,2022-2023,serie-a
stefan posch,bologna,41,29,11,58.7,81,43,44,15,29,2022-2023,serie-a
ivan provedel,lazio,1,0,0,,1,0,0,0,0,2022-2023,serie-a
ignacio pussetto,sampdoria,2,3,1,75.0,6,3,4,0,4,2022-2023,serie-a
niklas pyyhtia,bologna,0,1,0,0.0,1,0,1,1,0,2022-2023,serie-a
fabio quagliarella,sampdoria,1,1,0,14.3,2,1,5,1,4,2022-2023,serie-a
giacomo quagliata,cremonese,7,1,2,45.5,10,8,7,2,5,2022-2023,serie-a
adrien rabiot,juventus,31,23,11,52.6,65,35,37,7,30,2022-2023,serie-a
nemanja radonjic,torino,2,0,0,0.0,2,1,3,0,3,2022-2023,serie-a
ivan radovanovic,salernitana,8,4,0,40.0,12,4,9,3,6,2022-2023,serie-a
ionut radu,cremonese,0,0,0,,0,0,0,0,0,2022-2023,serie-a
stefan radu,lazio,0,0,0,,0,0,0,0,0,2022-2023,serie-a
antonio raimondo,bologna,0,0,0,,0,0,0,0,0,2022-2023,serie-a
luca ranieri,fiorentina,6,3,0,66.7,9,4,5,3,2,2022-2023,serie-a
andrea ranocchia,monza,1,2,0,75.0,3,1,5,5,0,2022-2023,serie-a
filippo ranocchia,monza,5,4,2,33.3,11,6,5,1,4,2022-2023,serie-a
giacomo raspadori,napoli,0,6,4,40.0,10,8,9,0,9,2022-2023,serie-a
giacomo raspadori,sassuolo,0,0,0,,0,0,0,0,0,2022-2023,serie-a
nicola ravaglia,sampdoria,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
ante rebic,milan,1,3,6,27.3,10,8,6,1,5,2022-2023,serie-a
arkadiusz reca,spezia,22,12,10,59.4,44,28,21,5,16,2022-2023,serie-a
panagiotis retsos,hellas verona,2,2,1,100.0,5,4,4,1,3,2022-2023,serie-a
franck ribery,salernitana,0,0,0,,0,0,1,0,1,2022-2023,serie-a
samuele ricci,torino,17,10,5,78.3,32,21,20,5,15,2022-2023,serie-a
tomas rincon,sampdoria,22,26,8,47.5,56,27,37,7,30,2022-2023,serie-a
pablo rodriguez,lecce,2,0,0,0.0,2,1,3,0,3,2022-2023,serie-a
ricardo rodriguez,torino,30,17,7,66.7,54,33,30,15,15,2022-2023,serie-a
rogerio,sassuolo,22,8,7,48.6,37,21,32,9,23,2022-2023,serie-a
filippo romagna,sassuolo,0,0,0,,0,0,1,1,0,2022-2023,serie-a
alessio romagnoli,lazio,19,14,0,50.0,33,15,33,26,7,2022-2023,serie-a
simone romagnoli,lecce,3,3,0,100.0,6,5,4,1,3,2022-2023,serie-a
luka romero,lazio,0,0,0,0.0,0,0,4,0,4,2022-2023,serie-a
marten de roon,atalanta,37,35,5,45.7,77,39,37,4,33,2022-2023,serie-a
francesco rossi,atalanta,0,0,0,,0,0,0,0,0,2022-2023,serie-a
nicolo rovella,monza,22,21,2,36.1,45,29,20,1,19,2022-2023,serie-a
nicolo rovella,juventus,0,1,0,100.0,1,1,0,0,0,2022-2023,serie-a
amir rrahmani,napoli,20,13,0,65.4,33,18,36,20,16,2022-2023,serie-a
ruan,sassuolo,25,12,1,65.5,38,26,29,17,12,2022-2023,serie-a
daniele rugani,juventus,6,1,0,100.0,7,0,7,5,2,2022-2023,serie-a
matteo ruggeri,atalanta,5,9,3,50.0,17,12,14,3,11,2022-2023,serie-a
mario rui,napoli,17,13,4,48.8,34,22,17,4,13,2022-2023,serie-a
alessandro russo,sassuolo,0,0,0,,0,0,0,0,0,2022-2023,serie-a
abdelhamid sabiri,sampdoria,5,9,4,30.8,18,7,18,4,14,2022-2023,serie-a
alexis saelemaekers,milan,12,16,3,46.3,31,20,13,1,12,2022-2023,serie-a
jacopo sala,spezia,1,0,0,0.0,1,0,2,0,2,2022-2023,serie-a
lazar samardzic,udinese,9,20,4,39.5,33,16,13,0,13,2022-2023,serie-a
junior sambia,salernitana,7,4,1,60.0,12,5,9,3,6,2022-2023,serie-a
antonio sanabria,torino,3,3,5,14.3,11,5,9,2,7,2022-2023,serie-a
leandro sanca,spezia,0,0,1,100.0,1,1,0,0,0,2022-2023,serie-a
alex sandro,juventus,16,16,3,68.2,35,20,27,10,17,2022-2023,serie-a
nicola sansone,bologna,6,4,2,50.0,12,4,0,0,0,2022-2023,serie-a
riccardo saponara,fiorentina,3,6,1,55.6,10,5,7,1,6,2022-2023,serie-a
mouhamadou sarr,cremonese,0,0,0,,0,0,0,0,0,2022-2023,serie-a
martin satriano,empoli,5,6,2,42.9,13,8,5,0,5,2022-2023,serie-a
giorgio scalvini,atalanta,30,18,6,52.7,54,29,36,13,23,2022-2023,serie-a
jerdy schouten,bologna,28,33,2,55.1,63,38,40,17,23,2022-2023,serie-a
perr schuurs,torino,29,17,5,53.8,51,25,28,16,12,2022-2023,serie-a
demba seck,torino,3,2,0,66.7,5,2,3,1,2,2022-2023,serie-a
telasco segovia,sampdoria,0,0,0,,0,0,0,0,0,2022-2023,serie-a
jacopo segre,torino,0,0,0,,0,0,0,0,0,2022-2023,serie-a
vivaldo semedo,udinese,0,0,0,,0,0,1,0,1,2022-2023,serie-a
stefano sensi,monza,25,13,3,37.5,41,26,13,3,10,2022-2023,serie-a
luigi sepe,salernitana,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
leonardo sernicola,cremonese,25,13,7,67.4,45,33,23,6,17,2022-2023,serie-a
stephan el shaarawy,roma,8,10,3,27.3,21,9,11,1,10,2022-2023,serie-a
eldor shomurodov,spezia,3,1,1,18.2,5,5,5,1,4,2022-2023,serie-a
eldor shomurodov,roma,1,0,0,0.0,1,0,1,0,1,2022-2023,serie-a
marco silvestri,udinese,2,0,0,66.7,2,1,0,0,0,2022-2023,serie-a
giovanni simeone,napoli,3,5,4,37.5,12,3,2,1,1,2022-2023,serie-a
wilfried singo,torino,14,10,3,63.2,27,17,15,2,13,2022-2023,serie-a
salvatore sirigu,fiorentina,0,0,0,,0,0,0,0,0,2022-2023,serie-a
leo skiri stigard,napoli,3,1,0,100.0,4,1,3,3,0,2022-2023,serie-a
ukasz skorupski,bologna,2,0,0,50.0,2,1,0,0,0,2022-2023,serie-a
milan skriniar,inter,14,11,4,56.3,29,18,18,13,5,2022-2023,serie-a
chris smalling,roma,16,10,0,61.9,26,15,51,36,15,2022-2023,serie-a
ola solbakken,roma,1,1,0,28.6,2,2,2,0,2,2022-2023,serie-a
brandon soppy,udinese,0,1,0,,1,1,4,0,4,2022-2023,serie-a
brandon soppy,atalanta,4,4,0,33.3,8,5,10,0,10,2022-2023,serie-a
roberto soriano,bologna,9,16,6,52.0,31,16,23,2,21,2022-2023,serie-a
joaquin sosa,bologna,5,1,0,22.2,6,2,5,3,2,2022-2023,serie-a
riccardo sottil,fiorentina,2,0,2,40.0,4,3,2,0,2,2022-2023,serie-a
matias soule,juventus,3,2,2,71.4,7,4,7,1,6,2022-2023,serie-a
adama soumaoro,bologna,11,12,2,71.4,25,17,18,13,5,2022-2023,serie-a
leonardo spinazzola,roma,7,6,2,34.8,15,8,13,3,10,2022-2023,serie-a
marco sportiello,atalanta,1,0,0,33.3,1,0,0,0,0,2022-2023,serie-a
petar stojanovic,empoli,28,10,4,60.5,42,22,17,5,12,2022-2023,serie-a
gabriel strefezza,lecce,18,20,12,50.9,50,24,36,3,33,2022-2023,serie-a
david strelec,spezia,0,1,1,100.0,2,2,0,0,0,2022-2023,serie-a
isaac success,udinese,2,5,1,37.5,8,4,13,2,11,2022-2023,serie-a
ibrahim sulemana,hellas verona,10,7,2,50.0,19,13,8,2,6,2022-2023,serie-a
mile svilar,roma,0,0,0,,0,0,0,0,0,2022-2023,serie-a
wojciech szczesny,juventus,1,0,0,0.0,1,0,0,0,0,2022-2023,serie-a
benjamin tahirovic,roma,5,2,1,33.3,8,5,9,4,5,2022-2023,serie-a
adrien tameze,hellas verona,21,26,4,44.4,51,30,51,14,37,2022-2023,serie-a
ciprian tatarusanu,milan,0,0,0,,0,0,0,0,0,2022-2023,serie-a
filippo terracciano,hellas verona,11,7,2,75.0,20,13,7,4,3,2022-2023,serie-a
pietro terracciano,fiorentina,2,0,0,66.7,2,1,0,0,0,2022-2023,serie-a
aleksa terzic,fiorentina,9,4,3,52.4,16,9,13,4,9,2022-2023,serie-a
florian thauvin,udinese,0,2,0,15.4,2,1,5,0,5,2022-2023,serie-a
malick thiaw,milan,22,9,0,55.0,31,26,11,5,6,2022-2023,serie-a
kristian thorstvedt,sassuolo,4,9,3,35.3,16,7,19,5,14,2022-2023,serie-a
jeremy toljan,sassuolo,17,14,5,66.7,36,23,31,14,17,2022-2023,serie-a
rafael toloi,atalanta,37,32,0,54.7,69,44,42,18,24,2022-2023,serie-a
fikayo tomori,milan,44,25,1,64.7,70,34,46,25,21,2022-2023,serie-a
sandro tonali,milan,35,24,5,61.4,64,41,34,9,25,2022-2023,serie-a
lorenzo tonelli,empoli,0,0,0,0.0,0,0,0,0,0,2022-2023,serie-a
william troostekong,salernitana,7,4,0,85.7,11,3,7,4,3,2022-2023,serie-a
frank tsadjout,cremonese,3,6,1,33.3,10,8,7,1,6,2022-2023,serie-a
alessandro tuia,lecce,6,4,0,33.3,10,6,3,1,2,2022-2023,serie-a
martin turk,sampdoria,0,0,0,,0,0,0,0,0,2022-2023,serie-a
destiny udogie,udinese,42,24,5,57.6,71,45,34,6,28,2022-2023,serie-a
samir ujkani,empoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
samuel umtiti,lecce,25,25,2,69.2,52,34,26,14,12,2022-2023,serie-a
diego valencia,salernitana,4,2,2,22.2,8,5,10,1,9,2022-2023,serie-a
emanuele valeri,cremonese,29,21,4,42.0,54,27,17,3,14,2022-2023,serie-a
mattia valoti,monza,7,9,1,31.3,17,10,13,3,10,2022-2023,serie-a
johan vasquez,cremonese,34,7,0,46.2,41,26,27,20,7,2022-2023,serie-a
matias vecino,lazio,13,23,11,47.9,47,27,33,10,23,2022-2023,serie-a
miguel veloso,hellas verona,20,12,1,61.5,33,10,26,6,20,2022-2023,serie-a
lorenzo venuti,fiorentina,6,11,1,61.1,18,7,7,2,5,2022-2023,serie-a
daniele verde,spezia,3,0,1,42.9,4,4,6,0,6,2022-2023,serie-a
simone verdi,hellas verona,7,5,3,35.3,15,10,8,1,7,2022-2023,serie-a
valerio verre,sampdoria,6,5,3,47.1,14,7,9,1,8,2022-2023,serie-a
guglielmo vicario,empoli,1,0,0,50.0,1,1,0,0,0,2022-2023,serie-a
ronaldo vieira,torino,0,1,0,100.0,1,0,0,0,0,2022-2023,serie-a
ronaldo vieira,sampdoria,4,12,2,76.9,18,10,15,5,10,2022-2023,serie-a
emanuel vignato,bologna,2,2,0,50.0,4,4,2,0,2,2022-2023,serie-a
emanuel vignato,empoli,2,0,0,,2,0,0,0,0,2022-2023,serie-a
samuele vignato,monza,0,0,0,,0,0,1,0,1,2022-2023,serie-a
tonny vilhena,salernitana,16,23,5,40.0,44,22,17,7,10,2022-2023,serie-a
gonzalo villar,sampdoria,4,8,1,46.7,13,7,11,3,8,2022-2023,serie-a
matias vina,roma,1,1,1,33.3,3,1,5,1,4,2022-2023,serie-a
dusan vlahovic,juventus,0,7,4,40.0,11,6,10,3,7,2022-2023,serie-a
nikola vlasic,torino,9,16,7,44.1,32,21,25,2,23,2022-2023,serie-a
joel voelkerling persson,lecce,0,0,1,0.0,1,1,1,0,1,2022-2023,serie-a
mergim vojvoda,torino,15,6,1,50.0,22,12,14,2,12,2022-2023,serie-a
cristian volpato,roma,1,1,1,0.0,3,2,2,0,2,2022-2023,serie-a
lukas vorlicky,atalanta,0,0,0,,0,0,0,0,0,2022-2023,serie-a
aster vranckx,milan,0,2,1,28.6,3,2,3,1,2,2022-2023,serie-a
stefan de vrij,inter,19,9,0,57.1,28,18,18,10,8,2022-2023,serie-a
walace,udinese,42,31,9,45.6,82,39,47,12,35,2022-2023,serie-a
sebastian walukiewicz,empoli,7,2,0,66.7,9,6,10,9,1,2022-2023,serie-a
georginio wijnaldum,roma,1,3,0,0.0,4,3,7,1,6,2022-2023,serie-a
harry winks,sampdoria,7,18,2,32.6,27,12,14,8,6,2022-2023,serie-a
przemysaw wisniewski,spezia,7,6,0,33.3,13,6,16,8,8,2022-2023,serie-a
gerard yepes,sampdoria,2,3,0,33.3,5,3,3,0,3,2022-2023,serie-a
mattia zaccagni,lazio,16,18,8,36.8,42,28,37,3,34,2022-2023,serie-a
denis zakaria,juventus,1,4,1,100.0,6,3,2,0,2,2022-2023,serie-a
nicola zalewski,roma,25,15,5,31.0,45,26,27,1,26,2022-2023,serie-a
andrefrank zambo anguissa,napoli,16,29,8,25.0,53,32,50,4,46,2022-2023,serie-a
luca zanimacchia,cremonese,11,6,4,38.1,21,13,9,0,9,2022-2023,serie-a
nicolo zaniolo,roma,2,4,1,28.6,7,5,11,0,11,2022-2023,serie-a
alessandro zanoli,sampdoria,14,6,2,47.1,22,14,19,15,4,2022-2023,serie-a
alessandro zanoli,napoli,0,1,0,,1,0,0,0,0,2022-2023,serie-a
mattia zanotti,inter,0,0,0,0.0,0,0,2,0,2,2022-2023,serie-a
duvan zapata,atalanta,1,3,4,60.0,8,4,6,2,4,2022-2023,serie-a
davide zappacosta,atalanta,17,12,5,68.2,34,18,23,2,21,2022-2023,serie-a
karim zedadka,napoli,0,0,0,,0,0,0,0,0,2022-2023,serie-a
deyovaisio zeefuik,hellas verona,0,1,0,,1,1,0,0,0,2022-2023,serie-a
marvin zeegelaar,udinese,6,2,0,75.0,8,4,2,0,2,2022-2023,serie-a
alessio zerbin,napoli,4,5,1,50.0,10,5,2,0,2,2022-2023,serie-a
piotr zielinski,napoli,1,11,5,48.0,17,10,16,5,11,2022-2023,serie-a
david zima,torino,5,4,0,75.0,9,5,7,2,5,2022-2023,serie-a
joshua zirkzee,bologna,1,1,2,28.6,4,2,4,1,3,2022-2023,serie-a
jeroen zoet,spezia,1,0,0,100.0,1,1,0,0,0,2022-2023,serie-a
nadir zortea,atalanta,3,7,0,75.0,10,5,4,0,4,2022-2023,serie-a
nadir zortea,sassuolo,12,2,1,64.3,15,8,10,4,6,2022-2023,serie-a
petar zovko,spezia,1,0,0,100.0,1,0,0,0,0,2022-2023,serie-a
szymon zurkowski,fiorentina,0,0,0,,0,0,0,0,0,2022-2023,serie-a
szymon zurkowski,spezia,4,4,1,13.3,9,3,9,2,7,2022-2023,serie-a
milan uric,hellas verona,1,0,1,33.3,2,1,7,4,3,2022-2023,serie-a
filip uricic,sampdoria,18,20,5,43.8,43,22,19,6,13,2022-2023,serie-a
