"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","temporada","liga"
"Ligue 1","France",2024,"RC Strasbourg Alsace","22","Guéla Doué","Right-Back",2002-10-17,22,"Cote d'Ivoire","RC Strasbourg Alsace","1.87","right","2024-07-26","Stade Rennais FC",NA,1.8e+07,"https://www.transfermarkt.com/guela-doue/profil/spieler/711980","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Marvin Senaya","Right-Back",2001-01-28,24,"France","AJ Auxerre","1.81","right","2021-07-01","Racing Strasbourg B",NA,1800000,"https://www.transfermarkt.com/marvin-senaya/profil/spieler/830890","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Karol Fila","Right-Back",1998-06-13,27,"Poland","Wieczysta Krakow","1.83","right","2021-07-01","Lechia Gdansk",NA,6e+05,"https://www.transfermarkt.com/karol-fila/profil/spieler/385817","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Junior Mwanga","Defensive Midfield",2003-05-11,22,"France","RC Strasbourg Alsace","1.84","both","2023-08-08","FC Girondins Bordeaux",NA,6e+06,"https://www.transfermarkt.com/junior-mwanga/profil/spieler/1011200","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Rabby Nzingoula","Defensive Midfield",2005-11-25,19,"France","RC Strasbourg Alsace","1.83","right","2024-07-01","Racing Strasbourg B",NA,2500000,"https://www.transfermarkt.com/rabby-nzingoula/profil/spieler/1068110","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","17","Pape Diong","Defensive Midfield",2006-06-15,19,"Senegal","USL Dunkerque","1.93","right","2024-07-09","Académie Foot Darou Salam ",NA,8e+05,"https://www.transfermarkt.com/pape-diong/profil/spieler/1183575","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Andrey Santos","Central Midfield",2004-05-03,21,"Brazil","Chelsea FC","1.8","right","2024-02-01","Chelsea FC",NA,3.5e+07,"https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","19","Habib Diarra","Central Midfield",2004-01-03,21,"Senegal","Sunderland AFC","1.78","right","2022-07-01","Racing Strasbourg U19",NA,2e+07,"https://www.transfermarkt.com/habib-diarra/profil/spieler/876631","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","32","Valentín Barco","Central Midfield",2004-07-23,20,"Argentina","RC Strasbourg Alsace","1.7","left","2025-07-02","Brighton & Hove Albion",NA,1.2e+07,"https://www.transfermarkt.com/valentin-barco/profil/spieler/849410","2024-2025","Ligue 1"
"Ligue 1","France",2024,"RC Strasbourg Alsace","-","Samir El Mourabet","Central Midfield",2005-10-06,19,"Morocco","RC Strasbourg Alsace","1.86","left","2025-07-01","Racing Strasbourg B",NA,50000,"https://www.transfermarkt.com/samir-el-mourabet/profil/spieler/1130514","2024-2025","Ligue 1"
