comp_name,region,country,season_start_year,squad,player_num,player_name,player_position,player_dob,player_age,player_nationality,current_club,player_height_mtrs,player_foot,date_joined,joined_from,contract_expiry,player_market_value_euro,player_url,Season,Liga
Bundesliga,Europe,Germany,2023,TSG 1899 Hoffenheim,18,Julian Justvan,Defensive Midfield,,,Mali,Houston Dynamo FC,1.77,right,,Red Bull Salzburg,,2000000,https://www.transfermarkt.com/julian-justvan/profil/spieler/324861,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,SV Werder Bremen,28,Julián Malatini,Defensive Midfield,,,Bulgaria,Leeds United,1.85,left,,SV Werder Bremen U19,,5000000,https://www.transfermarkt.com/julian-malatini/profil/spieler/830108,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Borussia Dortmund,11,Julian Ryerson,Attacking Midfield,,,Germany,Los Angeles Galaxy,1.8,right,,Borussia Mönchengladbach,,5000000,https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Borussia Mönchengladbach,33,Julian Weigl,Goalkeeper,,,Germany,Borussia Mönchengladbach,1.93,right,,Borussia Mönchengladbach II,,2500000,https://www.transfermarkt.com/julian-weigl/profil/spieler/196792,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Borussia Dortmund,38,Julien Duranville,Central Midfield,,,Germany,VfL Bochum,1.84,right,,Borussia Dortmund U19,,2000000,https://www.transfermarkt.com/julien-duranville/profil/spieler/819215,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Lorient,2,Julien Laporte,Right-Back,,,Brazil,FC Lorient,1.73,right,,NK Osijek,,1000000,https://www.transfermarkt.com/julien-laporte/profil/spieler/386057,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,RC Lens,-,Julien Le Cardinal,Right-Back,,,France,Pau FC,1.8,right,,RC Lens B,,,https://www.transfermarkt.com/julien-le-cardinal/profil/spieler/794349,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Lorient,-,Julien Ponceau,Centre-Back,,,France,FC Rouen 1899,1.88,right,,FC Lorient B,,,https://www.transfermarkt.com/julien-ponceau/profil/spieler/569390,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Cádiz CF,18,Julio Cabrera,Left Winger,,,Venezuela,Universidad Central de Venezuela,1.71,right,,Real Valladolid CF,,2000000,https://www.transfermarkt.com/julio-cabrera/profil/spieler/1032447,2023-2024,La-Liga
Premier League,Europe,England,2023,Brighton & Hove Albion,30,Julio Enciso,Left-Back,,,Ecuador,AC Milan,1.75,left,,Villarreal CF,,30000000,https://www.transfermarkt.com/julio-enciso/profil/spieler/660867,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,SC Freiburg,38,Junior Adamu,Centre-Forward,,,Austria,Bröndby IF,1.93,left,,FC Augsburg,,8000000,https://www.transfermarkt.com/junior-adamu/profil/spieler/452477,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Hellas Verona,13,Junior Ajayi,Centre-Forward,,,Argentina,AC Trento,1.85,right,,CA Banfield,,,https://www.transfermarkt.com/junior-ajayi/profil/spieler/1111820,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Nantes,98,Junior Diaz,Right-Back,,,France,FC Nantes,1.8,right,,Spezia Calcio,,2500000,https://www.transfermarkt.com/junior-diaz/profil/spieler/1009596,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Eintracht Frankfurt,46,Junior Dina Ebimbe,Centre-Back,,,Germany,FC Hansa Rostock,1.88,right,,Eintracht Frankfurt II,,,https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Genoa CFC,2,Junior Messias,Central Midfield,,,Norway,Genoa CFC,1.88,right,,1.FC Union Berlin,,3000000,https://www.transfermarkt.com/junior-messias/profil/spieler/449151,2023-2024,Serie-A
Ligue 1,Europe,France,2023,RC Strasbourg Alsace,11,Junior Mwanga,Centre-Forward,,,Cote d'Ivoire,FCV Dender EH,1.75,left,,Racing Strasbourg B,,2000000,https://www.transfermarkt.com/junior-mwanga/profil/spieler/1011200,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,-,Junior Ndiaye,Centre-Forward,,,Senegal,FC Rouen 1899,1.85,right,,,,,https://www.transfermarkt.com/junior-ndiaye/profil/spieler/986262,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,US Salernitana 1919,11,Junior Sambia,Centre-Forward,,,Norway,Malmö FF,1.87,right,,FC Krasnodar,,3500000,https://www.transfermarkt.com/junior-sambia/profil/spieler/335147,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Stade Reims,8,Junya Ito,Central Midfield,,,Morocco,ACF Fiorentina,1.97,left,,Le Havre AC,,6000000,https://www.transfermarkt.com/junya-ito/profil/spieler/348791,2023-2024,Ligue-1
Premier League,Europe,England,2023,Arsenal FC,19,Jurriën Timber,Left Winger,,,Belgium,Arsenal FC,1.72,right,,Brighton & Hove Albion,,35000000,https://www.transfermarkt.com/jurrien-timber/profil/spieler/420243,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Olympique Lyon,2,Justin Bengui,Centre-Back,,,Cote d'Ivoire,AJ Auxerre,1.84,right,,Olympique Lyon B,,4000000,https://www.transfermarkt.com/justin-bengui/profil/spieler/802986,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,1.FC Köln,6,Justin Diehl,Defensive Midfield,,,Germany,1.FC Köln,1.88,right,,RB Leipzig,,7500000,https://www.transfermarkt.com/justin-diehl/profil/spieler/720162,2023-2024,Bundesliga
Premier League,Europe,England,2023,Wolverhampton Wanderers,-,Justin Hubner,Right-Back,,,Netherlands,Wolverhampton Wanderers,1.83,right,,Liverpool FC U23,,4500000,https://www.transfermarkt.com/justin-hubner/profil/spieler/678641,2023-2024,Premier-League
Premier League,Europe,England,2023,AFC Bournemouth,6,Justin Kluivert,Centre-Back,,,Wales,West Bromwich Albion,1.9,right,,Brentford FC,,6000000,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,2023-2024,Premier-League
Serie A,Europe,Italy,2023,US Sassuolo,-,Justin Kumi,Centre-Back,,,Italy,AC Trento,1.88,right,,Sassuolo Primavera,,,https://www.transfermarkt.com/justin-kumi/profil/spieler/808559,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Toulouse,-,Justin Lacombe,Centre-Back,,,France,Stade Rennais FC,1.86,right,,Toulouse FC B,,7000000,https://www.transfermarkt.com/justin-lacombe/profil/spieler/854988,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,SV Werder Bremen,28,Justin Njinmah,Defensive Midfield,,,France,SV Werder Bremen,2.02,right,,Olympique Lyon,,4000000,https://www.transfermarkt.com/justin-njinmah/profil/spieler/596153,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Bologna FC 1909,5,Kacper Urbanski,Centre-Back,,,France,Without Club,1.87,right,,LOSC Lille,,2000000,https://www.transfermarkt.com/kacper-urbanski/profil/spieler/699442,2023-2024,Serie-A
Premier League,Europe,England,2023,Aston Villa,7,Kadan Young,Central Midfield,,,Scotland,Aston Villa,1.78,left,,Hibernian FC,,30000000,https://www.transfermarkt.com/kadan-young/profil/spieler/887433,2023-2024,Premier-League
Premier League,Europe,England,2023,Crystal Palace,41,Kaden Rodney,Goalkeeper,,,England,Exeter City,1.79,right,,Crystal Palace U21,,1000000,https://www.transfermarkt.com/kaden-rodney/profil/spieler/860078,2023-2024,Premier-League
Premier League,Europe,England,2023,West Ham United,5,Kaelan Casey,Right-Back,,,Czech Republic,TSG 1899 Hoffenheim,1.74,right,,SK Slavia Prague,,8000000,https://www.transfermarkt.com/kaelan-casey/profil/spieler/845321,2023-2024,Premier-League
Premier League,Europe,England,2023,Arsenal FC,-,Kai Havertz,Left Winger,,,England,Arsenal FC U21,, ,,,,,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,2023-2024,Premier-League
Premier League,Europe,England,2023,Liverpool FC,20,Kaide Gordon,Left Winger,,,Portugal,---,1.78,right,,Wolverhampton Wanderers,,50000000,https://www.transfermarkt.com/kaide-gordon/profil/spieler/732119,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,UD Almería,20,Kaiky,Left-Back,,,Spain,UD Almería,1.85,left,,Valencia CF,,1200000,https://www.transfermarkt.com/kaiky/profil/spieler/743589,2023-2024,La-Liga
Ligue 1,Europe,France,2023,OGC Nice,25,Kaïl Boudache,Right Winger,,,France,OGC Nice,1.82,left,,Real Sociedad,,10000000,https://www.transfermarkt.com/kail-boudache/profil/spieler/1097113,2023-2024,Ligue-1
Premier League,Europe,England,2023,Aston Villa,24,Kaine Kesler-Hayden,Centre-Forward,,,Colombia,Fenerbahce,1.85,left,,Chicago Fire FC,,20000000,https://www.transfermarkt.com/kaine-kesler-hayden/profil/spieler/626888,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Frosinone Calcio,18,Kaio Jorge,Right Winger,,,Argentina,AS Roma,1.82,left,,Juventus FC,,25000000,https://www.transfermarkt.com/kaio-jorge/profil/spieler/620477,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Frosinone Calcio,6,Kalifa Kujabi,Centre-Back,,,Italy,UC Sampdoria,1.93,right,,US Lecce,,,https://www.transfermarkt.com/kalifa-kujabi/profil/spieler/679280,2023-2024,Serie-A
Premier League,Europe,England,2023,Manchester City,33,Kalvin Phillips,Goalkeeper,,,England,,1.88,right,,Derby County,,,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,2023-2024,Premier-League
Premier League,Europe,England,2023,West Ham United,28,Kamarai Swyer,Defensive Midfield,,,Czech Republic,West Ham United,1.92,right,,SK Slavia Prague,,30000000,https://www.transfermarkt.com/kamarai-swyer/profil/spieler/693066,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Granada CF,3,Kamil Jozwiak,Left-Back,,,France,AS Nancy-Lorraine,1.7,left,,Club Brugge KV,,4000000,https://www.transfermarkt.com/kamil-jozwiak/profil/spieler/289167,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Granada CF,-,Kamil Piatkowski,Left-Back,,,Spain,Coventry City,1.83,left,,Recreativo Granada,,,https://www.transfermarkt.com/kamil-piatkowski/profil/spieler/345449,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Stade Reims,32,Kamory Doumbia,Right-Back,,,Belgium,RSC Anderlecht,1.77,right,,KAA Gent,,6000000,https://www.transfermarkt.com/kamory-doumbia/profil/spieler/671594,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Le Havre AC,18,Kandet Diawara,Defensive Midfield,,,Congo,Newroz SC,1.81,right,,Stade Reims,,,https://www.transfermarkt.com/kandet-diawara/profil/spieler/575319,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Paris Saint-Germain,28,Kang-in Lee,Central Midfield,,,Spain,Real Sociedad,1.8,right,,Valencia CF,,20000000,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,2023-2024,Ligue-1
Premier League,Europe,England,2023,Brighton & Hove Albion,45,Kaoru Mitoma,Defensive Midfield,,,England,Altrincham FC,, ,,,,,https://www.transfermarkt.com/kaoru-mitoma/profil/spieler/504849,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Brestois 29,2,Karamoko Dembélé,Left-Back,,,France,Stade Brestois 29,1.8,left,,Stade Reims,,12000000,https://www.transfermarkt.com/karamoko-dembele/profil/spieler/466602,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Borussia Dortmund,11,Karim Adeyemi,Attacking Midfield,,,Germany,Los Angeles Galaxy,1.8,right,,Borussia Mönchengladbach,,5000000,https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,45,Karim Onisiwo,Right Winger,,,Germany,SV Sandhausen,1.89,left,,,,,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,SSC Napoli,22,Karim Zedadka,Right-Back,,,Italy,SSC Napoli,1.83,right,,FC Empoli,,15000000,https://www.transfermarkt.com/karim-zedadka/profil/spieler/612065,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Cádiz CF,7,Karl Etta Eyong,Centre-Forward,,,Spain,Cultural Leonesa,1.85,right,,Valencia CF,,1400000,https://www.transfermarkt.com/karl-etta-eyong/profil/spieler/1038950,2023-2024,La-Liga
Premier League,Europe,England,2023,Arsenal FC,6,Karl Hein,Centre-Back,,,Brazil,Arsenal FC,1.9,left,,LOSC Lille,,70000000,https://www.transfermarkt.com/karl-hein/profil/spieler/493513,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Frosinone Calcio,45,Karlo Lulic,Defensive Midfield,,,Argentina,SL Benfica,1.86,right,,Juventus FC,,7500000,https://www.transfermarkt.com/karlo-lulic/profil/spieler/240252,2023-2024,Serie-A
Ligue 1,Europe,France,2023,RC Strasbourg Alsace,26,Karol Fila,Right Winger,,,France,Nottingham Forest,1.8,left,,FC Girondins Bordeaux,,10000000,https://www.transfermarkt.com/karol-fila/profil/spieler/385817,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Torino FC,4,Karol Linetty,Centre-Back,,,Italy,SSC Napoli,1.9,left,,Torino Primavera,,35000000,https://www.transfermarkt.com/karol-linetty/profil/spieler/225873,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Hellas Verona,26,Karol Swiderski,Right Winger,,,Belgium,Torino FC,1.8,left,,FC Groningen,,12000000,https://www.transfermarkt.com/karol-swiderski/profil/spieler/330126,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,TSG 1899 Hoffenheim,8,Kasim Adams,Central Midfield,,,Germany,TSG 1899 Hoffenheim,1.73,right,,TSG 1899 Hoffenheim U19,,3000000,https://www.transfermarkt.com/kasim-adams/profil/spieler/263801,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,AS Monaco,88,Kassoum Ouattara,Defensive Midfield,,,France,West Ham United,1.9,right,,AS Monaco U21,,8000000,https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,US Lecce,12,Kastriot Dermaku,Right-Back,,,Italy,UC Sampdoria,1.79,right,,ACF Fiorentina,,1200000,https://www.transfermarkt.com/kastriot-dermaku/profil/spieler/163647,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Eintracht Frankfurt,41,Kauã Santos,Goalkeeper,,,Albania,1.FC Kaiserslautern,1.95,right,,FK Dinamo,,,https://www.transfermarkt.com/kaua-santos/profil/spieler/997861,2023-2024,Bundesliga
Premier League,Europe,England,2023,Brentford FC,27,Keane Lewis-Potter,Defensive Midfield,,,Germany,Brentford FC,1.84,left,,VfL Bochum,,22000000,https://www.transfermarkt.com/keane-lewis-potter/profil/spieler/644401,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,SV Werder Bremen,28,Kein Sato,Defensive Midfield,,,Bulgaria,Leeds United,1.85,left,,SV Werder Bremen U19,,5000000,https://www.transfermarkt.com/kein-sato/profil/spieler/948548,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Udinese Calcio,79,Keinan Davis,Attacking Midfield,,,Slovenia,NK Maribor,1.77,right,,Udinese Primavera,,1000000,https://www.transfermarkt.com/keinan-davis/profil/spieler/412660,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Stade Reims,26,Keito Nakamura,Defensive Midfield,,,France,FC Metz,1.8,right,,Adana Demirspor,,,https://www.transfermarkt.com/keito-nakamura/profil/spieler/405397,2023-2024,Ligue-1
Premier League,Europe,England,2023,Newcastle United,17,Kell Watts,Right-Back,,,Sweden,Newcastle United,1.84,right,,Amiens SC,,2500000,https://www.transfermarkt.com/kell-watts/profil/spieler/484389,2023-2024,Premier-League
Ligue 1,Europe,France,2023,FC Nantes,31,Kelvin Amian,Centre-Forward,,,Egypt,FC Nantes,1.85,right,,Galatasaray,,10000000,https://www.transfermarkt.com/kelvin-amian/profil/spieler/344072,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,9,Kelvin Yeboah,Right Winger,,,Jordan,Stade Rennais FC,1.78,left,,Oud-Heverlee Leuven,,8000000,https://www.transfermarkt.com/kelvin-yeboah/profil/spieler/589737,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Bayer 04 Leverkusen,23,Ken Izekor,Second Striker,,,Czech Republic,TSG 1899 Hoffenheim,1.88,right,,AC Sparta Prague,,12000000,https://www.transfermarkt.com/ken-izekor/profil/spieler/929912,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Juventus FC,20,Kenan Yıldız,Central Midfield,,,Italy,Juventus FC,1.8,right,,Juventus Next Gen,,15000000,https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,SC Freiburg,27,Kenneth Schmidt,Defensive Midfield,,,Germany,SC Freiburg,1.81,right,,SC Freiburg II,,2000000,https://www.transfermarkt.com/kenneth-schmidt/profil/spieler/527276,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Stade Brestois 29,10,Kenny Lala,Right Winger,,,France,Stade Brestois 29,1.72,left,,Stade Rennais FC,,10000000,https://www.transfermarkt.com/kenny-lala/profil/spieler/174196,2023-2024,Ligue-1
Premier League,Europe,England,2023,Fulham FC,38,Kenny Tete,Attacking Midfield,,,Wales,Oxford United,1.77,right,,Fulham FC U21,,1000000,https://www.transfermarkt.com/kenny-tete/profil/spieler/206746,2023-2024,Premier-League
Ligue 1,Europe,France,2023,RC Lens,26,Keny Mbala,Defensive Midfield,,,Senegal,Watford FC,1.68,right,,Without Club,,3000000,https://www.transfermarkt.com/keny-mbala/profil/spieler/894580,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Real Madrid,39,Kepa Arrizabalaga,Goalkeeper,,,Spain,Atlético Madrileño,1.85,left,,,,,https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,SC Freiburg,22,Keven Schlotterbeck,Right-Back,,,Hungary,Galatasaray,1.83,right,,APOEL Nicosia,,15000000,https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,TSG 1899 Hoffenheim,48,Kevin Akpoguma,Centre-Back,,,Germany,Southampton FC,1.96,both,,TSG 1899 Hoffenheim II,,,https://www.transfermarkt.com/kevin-akpoguma/profil/spieler/160241,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,11,Kevin Behrens,Centre-Forward,,,Portugal,VfB Stuttgart,1.8,right,,Sporting CP,,6000000,https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Bologna FC 1909,-,Kevin Bonifazi,Defensive Midfield,,,Netherlands,PSV Eindhoven,1.85,right,,SBV Excelsior,,28000000,https://www.transfermarkt.com/kevin-bonifazi/profil/spieler/247377,2023-2024,Serie-A
Ligue 1,Europe,France,2023,RC Lens,-,Kevin Danso,Centre-Back,,,France,Stade Brestois 29,1.84,right,,Paris FC,,1500000,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,2023-2024,Ligue-1
Premier League,Europe,England,2023,Manchester City,-,Kevin De Bruyne,Right-Back,,,Burkina Faso,Wrexham AFC,1.8,right,,KV Mechelen,,10000000,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,2023-2024,Premier-League
Ligue 1,Europe,France,2023,RC Strasbourg Alsace,-,Kévin Gameiro,Left Winger,,,Martinique,SC Bastia,1.87,right,,Racing Strasbourg B,,,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,RB Leipzig,36,Kevin Kampl,Goalkeeper,,,Germany,SpVgg Greuther Fürth,1.93,right,,RB Leipzig U19,,,https://www.transfermarkt.com/kevin-kampl/profil/spieler/53418,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Toulouse,24,Kévin Keben,Central Midfield,,,Venezuela,FC Toulouse,1.76,right,,New York Red Bulls,,4000000,https://www.transfermarkt.com/kevin-keben/profil/spieler/855014,2023-2024,Ligue-1
Premier League,Europe,England,2023,Fulham FC,22,Kevin Mbabu,Left Winger,,,Nigeria,Fulham FC,1.83,right,,Everton FC,,25000000,https://www.transfermarkt.com/kevin-mbabu/profil/spieler/183321,2023-2024,Premier-League
Serie A,Europe,Italy,2023,US Sassuolo,24,Kevin Miranda,Defensive Midfield,,,Italy,US Sassuolo,1.85,right,,Frosinone Calcio,,7000000,https://www.transfermarkt.com/kevin-miranda/profil/spieler/734898,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,1.FC Heidenheim 1846,1,Kevin Müller,Goalkeeper,,,Germany,1.FC Heidenheim 1846,1.9,right,,VfB Stuttgart II,,1000000,https://www.transfermarkt.com/kevin-muller/profil/spieler/43824,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Metz,9,Kévin N'Doram,Centre-Forward,,,Colombia,FC Juárez,1.82,left,,Hull City,,4000000,https://www.transfermarkt.com/kevin-ndoram/profil/spieler/342209,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,5,Kevin Paredes,Centre-Back,,,Switzerland,FC Augsburg,1.94,left,,BSC Young Boys,,5000000,https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517,2023-2024,Bundesliga
Premier League,Europe,England,2023,Brentford FC,-,Kevin Schade,Central Midfield,,,England,Brentford FC,1.84,right,,Brentford FC B,,,https://www.transfermarkt.com/kevin-schade/profil/spieler/473050,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,1.FC Heidenheim 1846,5,Kevin Sessa,Centre-Back,,,Germany,1.FC Heidenheim 1846,1.87,left,,SSV Jahn Regensburg,,2800000,https://www.transfermarkt.com/kevin-sessa/profil/spieler/448028,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,VfL Bochum,30,Kevin Stöger,Left-Back,,,Germany,FC Tatran Presov,1.87,left,,VfL Bochum U19,,,https://www.transfermarkt.com/kevin-stoger/profil/spieler/106872,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Genoa CFC,23,Kevin Strootman,Centre-Back,,,Italy,Frosinone Calcio,1.93,right,,AC Monza,,2400000,https://www.transfermarkt.com/kevin-strootman/profil/spieler/68864,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Eintracht Frankfurt,1,Kevin Trapp,Goalkeeper,,,Germany,Paris FC,1.89,right,,Paris Saint-Germain,,4000000,https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Metz,21,Kevin Van Den Kerkhof,Central Midfield,,,Cote d'Ivoire,Al-Wasl FC,1.77,right,,OGC Nice,,,https://www.transfermarkt.com/kevin-van-den-kerkhof/profil/spieler/400680,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Celta de Vigo,12,Kevin Vázquez,Centre-Forward,,,Greece,Como 1907,1.86,right,,FC Utrecht,,6000000,https://www.transfermarkt.com/kevin-vazquez/profil/spieler/221315,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,TSG 1899 Hoffenheim,16,Kevin Vogt,Defensive Midfield,,,Germany,Leeds United,1.94,right,,1.FSV Mainz 05,,15000000,https://www.transfermarkt.com/kevin-vogt/profil/spieler/84435,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,AS Monaco,-,Kevin Volland,Right-Back,,,France,RC Lens,1.72,right,,Montpellier HSC,,5000000,https://www.transfermarkt.com/kevin-volland/profil/spieler/82009,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,AC Milan,2,Kevin Zeroli,Right-Back,,,Italy,Panathinaikos FC,1.76,right,,Milan Primavera,,13000000,https://www.transfermarkt.com/kevin-zeroli/profil/spieler/883349,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Olympique Marseille,21,Keyliane Abdallah,Central Midfield,,,France,Stade Rennais FC,1.73,right,,FC Nantes,,12000000,https://www.transfermarkt.com/keyliane-abdallah/profil/spieler/1183719,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Paris Saint-Germain,30,Keylor Navas,Goalkeeper,,,France,,1.93,right,,US Orléans,,,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,-,Khalil Fayad,Centre-Forward,,,Senegal,FC Rouen 1899,1.85,right,,,,,https://www.transfermarkt.com/khalil-fayad/profil/spieler/782630,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,OGC Nice,31,Khéphren Thuram,Goalkeeper,,,Italy,Without Club,1.92,right,,Without Club,,,https://www.transfermarkt.com/khephren-thuram/profil/spieler/463618,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,SSC Napoli,4,Khvicha Kvaratskhelia,Defensive Midfield,,,Germany,Hertha BSC,1.7,right,,RB Leipzig,,,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,2023-2024,Serie-A
Premier League,Europe,England,2023,Wolverhampton Wanderers,-,Ki-Jana Hoever,Attacking Midfield,,,England,Wolverhampton Wanderers U21,, ,,,,,https://www.transfermarkt.com/ki-jana-hoever/profil/spieler/485583,2023-2024,Premier-League
Premier League,Europe,England,2023,Chelsea FC,3,Kiano Dyer,Left-Back,,,Spain,Chelsea FC,1.73,left,,Brighton & Hove Albion,,25000000,https://www.transfermarkt.com/kiano-dyer/profil/spieler/954125,2023-2024,Premier-League
Premier League,Europe,England,2023,AFC Bournemouth,24,Kieffer Moore,Right Winger,,,Ghana,AFC Bournemouth,1.85,right,,Bristol City,,10000000,https://www.transfermarkt.com/kieffer-moore/profil/spieler/275590,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Real Sociedad,26,Kieran Tierney,Defensive Midfield,,,Spain,RCD Espanyol Barcelona,1.89,right,,Real Sociedad B,,1200000,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,2023-2024,La-Liga
Premier League,Europe,England,2023,Newcastle United,-,Kieran Trippier,Central Midfield,,,England,Without Club,, ,,,,,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,CA Osasuna,-,Kike Barja,Attacking Midfield,,,Spain,SD Eibar,1.81,right,,CA Osasuna Promesas,,1200000,https://www.transfermarkt.com/kike-barja/profil/spieler/298575,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Deportivo Alavés,32,Kike García,Centre-Forward,,,Spain,FC Porto,1.93,right,,Atlético de Madrid,,35000000,https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Rayo Vallecano,22,Kike Pérez,Centre-Forward,,,Spain,Al-Wakrah SC,1.8,right,,RCD Espanyol Barcelona,,2000000,https://www.transfermarkt.com/kike-perez/profil/spieler/527698,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Sevilla FC,3,Kike Salas,Left-Back,,,Spain,Elche CF,1.72,left,,RCD Espanyol Barcelona,,6000000,https://www.transfermarkt.com/kike-salas/profil/spieler/766583,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Montpellier HSC,3,Kiki Kouyaté,Left-Back,,,Guinea,Asteras Aktor,1.8,left,,FC Toulouse,,2500000,https://www.transfermarkt.com/kiki-kouyate/profil/spieler/211637,2023-2024,Ligue-1
