comp_name,region,country,season_start_year,squad,player_num,player_name,player_position,player_dob,player_age,player_nationality,current_club,player_height_mtrs,player_foot,date_joined,joined_from,contract_expiry,player_market_value_euro,player_url,Season,Liga
Serie A,Europe,Italy,2024,Inter Milan,-,Denzel Dumfries,Right Winger,,,Canada,Villarreal CF,1.83,right,,Club Brugge KV,,6000000,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,2024-2025,Serie-A
Ligue 1,Europe,France,2024,Olympique Marseille,-,Derek Cornelius,Left-Back,,,France,Valenciennes FC,1.8,left,,,,,https://www.transfermarkt.com/derek-cornelius/profil/spieler/328609,2024-2025,Ligue-1
Premier League,Europe,England,2024,Manchester United,-,Dermot Mee,Goalkeeper,,,Northern Ireland,Manchester United U21,, ,,,,,https://www.transfermarkt.com/dermot-mee/profil/spieler/620362,2024-2025,Premier-League
Bundesliga,Europe,Germany,2024,SV Werder Bremen,-,Derrick Köhn,Attacking Midfield,,,Norway,SV Werder Bremen,1.73,right,,Manchester United U21,,1000000,https://www.transfermarkt.com/derrick-kohn/profil/spieler/391780,2024-2025,Bundesliga
Ligue 1,Europe,France,2024,Paris Saint-Germain,87,Désiré Doué,Central Midfield,,,Portugal,Paris Saint-Germain,1.74,right,,SL Benfica,,80000000,https://www.transfermarkt.com/desire-doue/profil/spieler/914562,2024-2025,Ligue-1
Premier League,Europe,England,2024,Tottenham Hotspur,21,Destiny Udogie,Attacking Midfield,,,Sweden,Tottenham Hotspur,1.86,left,,Juventus FC,,50000000,https://www.transfermarkt.com/destiny-udogie/profil/spieler/556385,2024-2025,Premier-League
Serie A,Europe,Italy,2024,FC Empoli,23,Devis Vásquez,Goalkeeper,,,Colombia,AS Roma,1.95,right,,AC Milan,,2000000,https://www.transfermarkt.com/devis-vasquez/profil/spieler/495722,2024-2025,Serie-A
Serie A,Europe,Italy,2024,AS Roma,-,Devyne Rensch,Left Midfield,,,Poland,Atalanta BC,1.75,right,,Roma U19,,12000000,https://www.transfermarkt.com/devyne-rensch/profil/spieler/557407,2024-2025,Serie-A
Bundesliga,Europe,Germany,2024,TSG 1899 Hoffenheim,1,Diadié Samassékou,Goalkeeper,,,Germany,TSG 1899 Hoffenheim,1.87,right,,SC Freiburg,,3000000,https://www.transfermarkt.com/diadie-samassekou/profil/spieler/315604,2024-2025,Bundesliga
LaLiga,Europe,Spain,2024,Real Madrid,-,Diego Aguado,Right-Back,,,Spain,Real Madrid Castilla,1.7,right,,,,,https://www.transfermarkt.com/diego-aguado/profil/spieler/1208520,2024-2025,La-Liga
Premier League,Europe,England,2024,Aston Villa,2,Diego Carlos,Right-Back,,,Poland,Aston Villa,1.85,right,,Nottingham Forest,,25000000,https://www.transfermarkt.com/diego-carlos/profil/spieler/329145,2024-2025,Premier-League
LaLiga,Europe,Spain,2024,Villarreal CF,-,Diego Conde,Goalkeeper,,,Andorra,Córdoba CF,1.9,right,,,,,https://www.transfermarkt.com/diego-conde/profil/spieler/341713,2024-2025,La-Liga
Serie A,Europe,Italy,2024,Hellas Verona,27,Diego Coppola,Centre-Back,,,Poland,Without Club,1.89,both,,SL Benfica,,2500000,https://www.transfermarkt.com/diego-coppola/profil/spieler/660860,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,Getafe CF,4,Diego Ferrer,Centre-Back,,,Spain,Atlanta United FC,1.87,both,,SD Eibar,,1500000,https://www.transfermarkt.com/diego-ferrer/profil/spieler/1298885,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,CD Leganés,18,Diego García,Left Winger,,,Cape Verde,CD Leganés,1.82,right,,Aberdeen FC,,1000000,https://www.transfermarkt.com/diego-garcia/profil/spieler/852727,2024-2025,La-Liga
Premier League,Europe,England,2024,Brighton & Hove Albion,3,Diego Gómez,Centre-Back,,,Brazil,West Ham United,1.88,left,,ACF Fiorentina,,20000000,https://www.transfermarkt.com/diego-gomez/profil/spieler/996897,2024-2025,Premier-League
LaLiga,Europe,Spain,2024,Sevilla FC,20,Diego Hormigo,Central Midfield,,,Switzerland,Sevilla FC,1.84,right,,Eintracht Frankfurt,,7500000,https://www.transfermarkt.com/diego-hormigo/profil/spieler/767229,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,FC Barcelona,24,Diego Kochen,Centre-Back,,,Spain,FC Barcelona,1.82,right,,Manchester City,,18000000,https://www.transfermarkt.com/diego-kochen/profil/spieler/938144,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,Real Betis Balompié,12,Diego Llorente,Left-Back,,,Switzerland,Real Betis Balompié,1.82,left,,Torino FC,,2000000,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,Valencia CF,-,Diego López,Right-Back,,,Spain,Valencia Mestalla,1.82,right,,,,,https://www.transfermarkt.com/diego-lopez/profil/spieler/617081,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,UD Las Palmas,-,Diego Martín,Central Midfield,,,Spain,Without Club,1.76,right,,Las Palmas Atlético,,,https://www.transfermarkt.com/diego-martin/profil/spieler/1134878,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,Rayo Vallecano,-,Diego Méndez,Goalkeeper,,,Spain,Rayo Vallecano B,1.88, ,,,,,https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,2024-2025,La-Liga
Ligue 1,Europe,France,2024,RC Strasbourg Alsace,5,Diego Moreira,Centre-Back,,,Cote d'Ivoire,RC Strasbourg Alsace,1.88,left,,Club Brugge KV,,10000000,https://www.transfermarkt.com/diego-moreira/profil/spieler/655006,2024-2025,Ligue-1
Serie A,Europe,Italy,2024,Juventus FC,9,Diego Pugno,Centre-Forward,,,Serbia,Juventus FC,1.9,left,,ACF Fiorentina,,35000000,https://www.transfermarkt.com/diego-pugno/profil/spieler/1049598,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,Getafe CF,20,Diego Rico,Central Midfield,,,Spain,Hellas Verona,1.92,right,,Valencia Mestalla,,,https://www.transfermarkt.com/diego-rico/profil/spieler/249513,2024-2025,La-Liga
Ligue 1,Europe,France,2024,RC Strasbourg Alsace,-,Dilane Bakwa,Central Midfield,,,Brazil,Chelsea FC,1.8,right,,Chelsea FC,,35000000,https://www.transfermarkt.com/dilane-bakwa/profil/spieler/540664,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,Valencia CF,-,Dimitri Foulquier,Right Winger,,,Spain,Valencia Mestalla,1.8,right,,,,,https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,2024-2025,La-Liga
Bundesliga,Europe,Germany,2024,FC Augsburg,20,Dimitrios Giannoulis,Attacking Midfield,,,France,FC Augsburg,1.76,right,,OGC Nice,,12000000,https://www.transfermarkt.com/dimitrios-giannoulis/profil/spieler/295630,2024-2025,Bundesliga
LaLiga,Europe,Spain,2024,CA Osasuna,5,Dimitrios Stamatakis,Centre-Back,,,Spain,CA Osasuna,1.92,left,,CA Osasuna Promesas,,4000000,https://www.transfermarkt.com/dimitrios-stamatakis/profil/spieler/890817,2024-2025,La-Liga
Ligue 1,Europe,France,2024,Montpellier HSC,1,Dimitry Bertaud,Goalkeeper,,,Bosnia-Herzegovina,FK Velez Mostar,1.89,right,,FK Sarajevo,,,https://www.transfermarkt.com/dimitry-bertaud/profil/spieler/371816,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,UD Las Palmas,13,Dinko Horkas,Goalkeeper,,,Croatia,UD Las Palmas,1.89,right,,Lokomotiv Plovdiv,,1200000,https://www.transfermarkt.com/dinko-horkas/profil/spieler/357770,2024-2025,La-Liga
Premier League,Europe,England,2024,Manchester United,-,Diogo Dalot,Attacking Midfield,,,Denmark,VfL Wolfsburg,1.82,right,,Brentford FC,,4000000,https://www.transfermarkt.com/diogo-dalot/profil/spieler/357147,2024-2025,Premier-League
Premier League,Europe,England,2024,Liverpool FC,80,Diogo Jota,Defensive Midfield,,,England,Olympique Lyon,1.85,right,,Liverpool FC U21,,7000000,https://www.transfermarkt.com/diogo-jota/profil/spieler/340950,2024-2025,Premier-League
Bundesliga,Europe,Germany,2024,1.FC Union Berlin,-,Diogo Leite,Centre-Back,,,Germany,Preußen Münster,1.86,right,,SpVgg Greuther Fürth,,1000000,https://www.transfermarkt.com/diogo-leite/profil/spieler/357156,2024-2025,Bundesliga
Premier League,Europe,England,2024,Manchester City,29,Divin Mubama,Right Winger,,,France,Manchester City,1.77,both,,Olympique Lyon,,45000000,https://www.transfermarkt.com/divin-mubama/profil/spieler/670848,2024-2025,Premier-League
Ligue 1,Europe,France,2024,Stade Rennais FC,30,Djaoui Cissé,Goalkeeper,,,France,,1.87,right,,Olympique Marseille,,,https://www.transfermarkt.com/djaoui-cisse/profil/spieler/931160,2024-2025,Ligue-1
Premier League,Europe,England,2024,Tottenham Hotspur,-,Djed Spence,Attacking Midfield,,,England,Preston North End,1.82,right,,Tottenham Hotspur U21,,3500000,https://www.transfermarkt.com/djed-spence/profil/spieler/483348,2024-2025,Premier-League
Ligue 1,Europe,France,2024,OGC Nice,4,Djibril Coulibaly,Centre-Back,,,Brazil,OGC Nice,1.88,left,,VfL Wolfsburg,,,https://www.transfermarkt.com/djibril-coulibaly/profil/spieler/1208968,2024-2025,Ligue-1
Ligue 1,Europe,France,2024,FC Toulouse,10,Djibril Sidibé,Left Winger,,,France,FC Toulouse,1.78,right,,Cercle Brugge ,,8000000,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,Sevilla FC,1,Djibril Sow,Goalkeeper,,,Spain,Sevilla FC,1.85,right,,SD Huesca,,2000000,https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,2024-2025,La-Liga
Ligue 1,Europe,France,2024,RC Strasbourg Alsace,1,Djordje Petrovic,Goalkeeper,,,Serbia,AFC Bournemouth,1.94,right,,Chelsea FC,,20000000,https://www.transfermarkt.com/djordje-petrovic/profil/spieler/465555,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,Getafe CF,2,Djordjije Medenica,Centre-Back,,,Togo,Getafe CF,1.78,right,,Sint-Truidense VV,,1800000,https://www.transfermarkt.com/djordjije-medenica/profil/spieler/1130318,2024-2025,La-Liga
Ligue 1,Europe,France,2024,AS Saint-Étienne,11,Djylian N'Guessan,Left Winger,,,New Zealand,AS Saint-Étienne,1.73,left,,Wellington Phoenix,,,https://www.transfermarkt.com/djylian-nguessan/profil/spieler/1200419,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,Sevilla FC,17,Dodi Lukébakio,Central Midfield,,,Spain,CR Flamengo,1.84,left,,Atlético de Madrid,,3000000,https://www.transfermarkt.com/dodi-lukebakio/profil/spieler/303259,2024-2025,La-Liga
Serie A,Europe,Italy,2024,ACF Fiorentina,-,Dodô,Attacking Midfield,,,Italy,Carrarese Calcio 1908,1.79,right,,,,1200000,https://www.transfermarkt.com/dodo/profil/spieler/401529,2024-2025,Serie-A
Ligue 1,Europe,France,2024,Stade Rennais FC,23,Doğan Alemdar,Goalkeeper,,,France,Stade Rennais FC,1.87,right,,ESTAC Troyes,,,https://www.transfermarkt.com/dogan-alemdar/profil/spieler/576033,2024-2025,Ligue-1
Serie A,Europe,Italy,2024,Hellas Verona,80,Domagoj Bradarić,Attacking Midfield,,,Italy,US Catanzaro,1.81,right,,Hellas Verona Primavera,,1000000,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Venezia FC,-,Domen Crnigoj,Centre-Back,,,Italy,AC Monza,1.9,left,,ACF Fiorentina,,1400000,https://www.transfermarkt.com/domen-crnigoj/profil/spieler/216599,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,Getafe CF,-,Domingos Duarte,Left-Back,,,Spain,FC Ordino,1.75,left,,,,,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,2024-2025,La-Liga
Premier League,Europe,England,2024,Everton FC,-,Dominic Calvert-Lewin,Central Midfield,,,England,Bradford City,1.83,right,,,,,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,2024-2025,Premier-League
Premier League,Europe,England,2024,AFC Bournemouth,11,Dominic Sadi,Left Winger,,,Burkina Faso,Brentford FC,1.77,left,,FC Lorient,,28000000,https://www.transfermarkt.com/dominic-sadi/profil/spieler/936901,2024-2025,Premier-League
Premier League,Europe,England,2024,Tottenham Hotspur,21,Dominic Solanke,Attacking Midfield,,,Sweden,Tottenham Hotspur,1.86,left,,Juventus FC,,50000000,https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889,2024-2025,Premier-League
Serie A,Europe,Italy,2024,Atalanta BC,24,Dominic Vavassori,Attacking Midfield,,,Serbia,Atalanta BC,1.84,left,,Udinese Calcio,,17000000,https://www.transfermarkt.com/dominic-vavassori/profil/spieler/936739,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,RCD Mallorca,1,Dominik Greif,Goalkeeper,,,Slovakia,Olympique Lyon,1.97,right,,Slovan Bratislava,,6000000,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,2024-2025,La-Liga
Bundesliga,Europe,Germany,2024,Holstein Kiel,7,Dominik Javorcek,Centre-Forward,,,Germany,Holstein Kiel,1.74,right,,FC Schalke 04,,1000000,https://www.transfermarkt.com/dominik-javorcek/profil/spieler/610608,2024-2025,Bundesliga
Bundesliga,Europe,Germany,2024,1.FSV Mainz 05,2,Dominik Kohr,Left-Back,,,Austria,1.FSV Mainz 05,1.7,right,,PSV Eindhoven,,1800000,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,2024-2025,Bundesliga
Premier League,Europe,England,2024,Liverpool FC,-,Dominik Szoboszlai,Centre-Back,,,England,Liverpool FC U21,1.86,both,,,,1000000,https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276,2024-2025,Premier-League
LaLiga,Europe,Spain,2024,Girona FC,10,Donny van de Beek,Right Winger,,,Colombia,Girona FC,1.76,left,,Watford FC,,15000000,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,2024-2025,La-Liga
Ligue 1,Europe,France,2024,AJ Auxerre,16,Donovan Léon,Goalkeeper,,,French Guiana,AJ Auxerre,1.87,right,,Stade Brestois 29,,1000000,https://www.transfermarkt.com/donovan-leon/profil/spieler/170911,2024-2025,Ligue-1
Premier League,Europe,England,2024,Aston Villa,-,Donyell Malen,Central Midfield,,,Scotland,Aston Villa U21,1.77, ,,,,,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,2024-2025,Premier-League
Ligue 1,Europe,France,2024,FC Nantes,44,Douglas Augusto,Centre-Back,,,France,NEOM SC,1.9,left,,FC Nantes B,,15000000,https://www.transfermarkt.com/douglas-augusto/profil/spieler/393621,2024-2025,Ligue-1
Serie A,Europe,Italy,2024,Juventus FC,-,Douglas Luiz,Centre-Forward,,,Italy,Juventus Next Gen,1.86,right,,,,,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Parma Calcio 1913,39,Drissa Camara,Centre-Back,,,Australia,Parma Calcio 1913,1.9,right,,Parma Primavera,,8000000,https://www.transfermarkt.com/drissa-camara/profil/spieler/614742,2024-2025,Serie-A
Ligue 1,Europe,France,2024,Olympique Lyon,98,Duje Caleta-Car,Right-Back,,,England,Olympique Lyon,1.8,right,,Arsenal FC,,12000000,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,CD Leganés,24,Duk,Defensive Midfield,,,Argentina,Asteras Aktor,1.87,right,,CA Colón,,,https://www.transfermarkt.com/duktm/profil/spieler/535959,2024-2025,La-Liga
Serie A,Europe,Italy,2024,Juventus FC,11,Dušan Vlahović,Left Winger,,,Argentina,Atlético de Madrid,1.8,left,,ACF Fiorentina,,24000000,https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Torino FC,83,Duván Zapata,Attacking Midfield,,,Moldova,Torino FC,1.85,right,,Torino Primavera,,1500000,https://www.transfermarkt.com/duvan-zapata/profil/spieler/73794,2024-2025,Serie-A
Premier League,Europe,England,2024,Everton FC,15,Dwight McNeil,Right-Back,,,Ireland,Everton FC,1.97,right,,Olympique Lyon,,18000000,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,2024-2025,Premier-League
Ligue 1,Europe,France,2024,AS Saint-Étienne,19,Dylan Batubinsika,Left-Back,,,France,Elche CF,1.88,left,,FC Lorient,,,https://www.transfermarkt.com/dylan-batubinsika/profil/spieler/289432,2024-2025,Ligue-1
Bundesliga,Europe,Germany,2024,Eintracht Frankfurt,9,Eba Bekir Is,Centre-Forward,,,Croatia,SC Freiburg,1.94,right,,FC St. Pauli,,5000000,https://www.transfermarkt.com/eba-bekir-is/profil/spieler/1154106,2024-2025,Bundesliga
Premier League,Europe,England,2024,Crystal Palace,3,Eberechi Eze,Left-Back,,,England,Crystal Palace,1.81,left,,Crystal Palace U23,,25000000,https://www.transfermarkt.com/eberechi-eze/profil/spieler/479999,2024-2025,Premier-League
Serie A,Europe,Italy,2024,US Lecce,25,Ed McJannet,Left-Back,,,Italy,US Lecce,1.83,left,,SSD Palermo,,4300000,https://www.transfermarkt.com/ed-mcjannet/profil/spieler/802243,2024-2025,Serie-A
Premier League,Europe,England,2024,Brighton & Hove Albion,27,Ed Turns,Defensive Midfield,,,Netherlands,Brighton & Hove Albion,1.88,right,,Feyenoord Rotterdam,,25000000,https://www.transfermarkt.com/ed-turns/profil/spieler/580809,2024-2025,Premier-League
Ligue 1,Europe,France,2024,AS Monaco,5,Edan Diop,Centre-Back,,,Germany,AS Monaco,1.86,both,,West Ham United,,20000000,https://www.transfermarkt.com/edan-diop/profil/spieler/745178,2024-2025,Ligue-1
Premier League,Europe,England,2024,Arsenal FC,53,Eddie Nketiah,Attacking Midfield,,,England,Arsenal FC,1.76,left,,Arsenal FC U21,,55000000,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,2024-2025,Premier-League
Serie A,Europe,Italy,2024,ACF Fiorentina,29,Eddy Kouadio,Defensive Midfield,,,France,Al-Shabab FC,1.86,right,,AC Milan,,11000000,https://www.transfermarkt.com/eddy-kouadio/profil/spieler/957822,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,Real Madrid,-,Éder Militão,Centre-Back,,,Spain,Real Madrid Castilla,1.88,left,,,,,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,2024-2025,La-Liga
Premier League,Europe,England,2024,Manchester City,31,Ederson,Goalkeeper,,,Brazil,Fenerbahce,1.88,left,,SL Benfica,,20000000,https://www.transfermarkt.com/ederson/profil/spieler/238223,2024-2025,Premier-League
Serie A,Europe,Italy,2024,Atalanta BC,29,Éderson,Goalkeeper,,,Italy,Atalanta BC,1.91,right,,Atalanta Primavera,,25000000,https://www.transfermarkt.com/ederson/profil/spieler/607854,2024-2025,Serie-A
Ligue 1,Europe,France,2024,FC Toulouse,6,Edhy Zuliani,Centre-Back,,,Romania,Alanyaspor,1.92,left,,Alanyaspor,,,https://www.transfermarkt.com/edhy-zuliani/profil/spieler/944427,2024-2025,Ligue-1
Ligue 1,Europe,France,2024,Stade Brestois 29,-,Edimilson Fernandes,Right Winger,,,France,Clermont Foot 63,1.74,right,,Stade Brest 29 B,,,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,2024-2025,Ligue-1
Bundesliga,Europe,Germany,2024,Bayer 04 Leverkusen,5,Edmond Tapsoba,Centre-Back,,,Spain,AS Roma,1.84,left,,AS Roma,,7000000,https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,2024-2025,Bundesliga
Serie A,Europe,Italy,2024,AS Roma,-,Edoardo Bove,Centre-Back,,,Italy,Roma U20,,right,,,,,https://www.transfermarkt.com/edoardo-bove/profil/spieler/562049,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Parma Calcio 1913,-,Edoardo Corvi,Goalkeeper,,,Argentina,Modena FC,1.85,right,,AC Perugia Calcio,,,https://www.transfermarkt.com/edoardo-corvi/profil/spieler/528181,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Como 1907,18,Edoardo Goldaniga,Left-Back,,,Spain,Como 1907,1.71,left,,Villarreal CF,,1500000,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Udinese Calcio,95,Edoardo Piana,Centre-Back,,,France,FC Lorient,2.06,left,,FC Lorient,,7000000,https://www.transfermarkt.com/edoardo-piana/profil/spieler/612059,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Torino FC,34,Edoardo Zaia,Left-Back,,,Italy,Torino FC,1.85,left,,ACF Fiorentina,,1800000,https://www.transfermarkt.com/edoardo-zaia/profil/spieler/985849,2024-2025,Serie-A
Ligue 1,Europe,France,2024,LOSC Lille,20,Edon Zhegrova,Left Midfield,,,Netherlands,Atalanta BC,1.89,left,,Atalanta BC,,7000000,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857,2024-2025,Ligue-1
Premier League,Europe,England,2024,West Ham United,34,Edson Álvarez,Centre-Forward,,,Ireland,AS Roma,1.88,right,,Brighton & Hove Albion,,25000000,https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356,2024-2025,Premier-League
LaLiga,Europe,Spain,2024,RCD Espanyol Barcelona,-,Edu Expósito,Goalkeeper,,,Spain,RCD Espanyol B,1.88,both,,,,,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,2024-2025,La-Liga
Ligue 1,Europe,France,2024,RC Strasbourg Alsace,-,Eduard Sobol,Central Midfield,,,Morocco,RC Strasbourg Alsace,1.86,left,,Racing Strasbourg B,,,https://www.transfermarkt.com/eduard-sobol/profil/spieler/206717,2024-2025,Ligue-1
LaLiga,Europe,Spain,2024,Real Madrid,-,Eduardo Camavinga,Centre-Back,,,Spain,Real Madrid Castilla,1.88,left,,,,,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,2024-2025,La-Liga
Serie A,Europe,Italy,2024,Udinese Calcio,93,Egil Selvik,Goalkeeper,,,Italy,Udinese Calcio,1.91,right,,Inter Milan,,,https://www.transfermarkt.com/egil-selvik/profil/spieler/380744,2024-2025,Serie-A
LaLiga,Europe,Spain,2024,Real Sociedad,31,Egoitz Arana,Centre-Back,,,Spain,Real Sociedad,1.87,right,,Real Sociedad B,,8000000,https://www.transfermarkt.com/egoitz-arana/profil/spieler/711367,2024-2025,La-Liga
LaLiga,Europe,Spain,2024,Deportivo Alavés,7,Egoitz Muñoz,Right Winger,,,Spain,Deportivo Alavés,1.79,right,,Racing Ferrol,,10000000,https://www.transfermarkt.com/egoitz-munoz/profil/spieler/1064391,2024-2025,La-Liga
Premier League,Europe,England,2024,Brighton & Hove Albion,-,Eiran Cashin,Left-Back,,,England,Dundee FC,1.87,left,,,,,https://www.transfermarkt.com/eiran-cashin/profil/spieler/581330,2024-2025,Premier-League
LaLiga,Europe,Spain,2024,Real Sociedad,-,Ekain Orobengoa,Centre-Forward,,,Nigeria,Real Sociedad,1.91,right,,UD Almería,,5000000,https://www.transfermarkt.com/ekain-orobengoa/profil/spieler/982007,2024-2025,La-Liga
Bundesliga,Europe,Germany,2024,VfB Stuttgart,40,El Bilal Touré,Right Winger,,,Germany,Fortuna Düsseldorf,1.88,left,,VfB Stuttgart U19,,,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,2024-2025,Bundesliga
Bundesliga,Europe,Germany,2024,RB Leipzig,-,El Chadaille Bitshiabu,Left-Back,,,Germany,RB Leipzig U19,1.8,left,,,,,https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912,2024-2025,Bundesliga
Serie A,Europe,Italy,2024,Hellas Verona,8,Elayis Tavsan,Left Midfield,,,Serbia,Al-Wahda FC,1.81,right,,Genoa CFC,,,https://www.transfermarkt.com/elayis-tavsan/profil/spieler/462086,2024-2025,Serie-A
Serie A,Europe,Italy,2024,AS Roma,-,Eldor Shomurodov,Right Winger,,,Portugal,Al-Ettifaq FC,1.78,left,,Roma U20,,2800000,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166,2024-2025,Serie-A
Serie A,Europe,Italy,2024,SSC Napoli,96,Elia Caprile,Goalkeeper,,,Italy,Pisa Sporting Club,1.93,right,,Cagliari Calcio,,2000000,https://www.transfermarkt.com/elia-caprile/profil/spieler/421873,2024-2025,Serie-A
Serie A,Europe,Italy,2024,Parma Calcio 1913,5,Elia Plicco,Centre-Back,,,Argentina,Parma Calcio 1913,1.88,left,,CA Lanús,,1500000,https://www.transfermarkt.com/elia-plicco/profil/spieler/1085031,2024-2025,Serie-A
Bundesliga,Europe,Germany,2024,Borussia Dortmund,2,Elias Benkara,Right Midfield,,,Brazil,Borussia Dortmund,1.68,right,,Manchester City,,20000000,https://www.transfermarkt.com/elias-benkara/profil/spieler/931668,2024-2025,Bundesliga
LaLiga,Europe,Spain,2024,UD Las Palmas,-,Elías Romero,Left Winger,,,Spain,Las Palmas Atlético,1.75,right,,,,,https://www.transfermarkt.com/elias-romero/profil/spieler/1146039,2024-2025,La-Liga
Bundesliga,Europe,Germany,2024,FC St. Pauli,14,Elias Saad,Right-Back,,,Wales,FC St. Pauli,1.79,right,,Brentford FC,,,https://www.transfermarkt.com/elias-saad/profil/spieler/526466,2024-2025,Bundesliga
Ligue 1,Europe,France,2024,AS Monaco,4,Eliesse Ben Seghir,Right-Back,,,Netherlands,AS Monaco,1.83,right,,PSV Eindhoven,,9000000,https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895,2024-2025,Ligue-1
Serie A,Europe,Italy,2024,US Lecce,20,Elijah Scott,Defensive Midfield,,,Albania,US Lecce,1.85,right,,Aberdeen FC,,1800000,https://www.transfermarkt.com/elijah-scott/profil/spieler/1105124,2024-2025,Serie-A
Bundesliga,Europe,Germany,2024,VfB Stuttgart,10,Eliot Bujupi,Centre-Forward,,,Mali,Besiktas JK,1.85,both,,Atalanta BC,,15000000,https://www.transfermarkt.com/eliot-bujupi/profil/spieler/907483,2024-2025,Bundesliga
Ligue 1,Europe,France,2024,AS Monaco,-,Eliot Matazo,Goalkeeper,,,France,AS Monaco U19,1.86,left,,,,,https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834,2024-2025,Ligue-1
Ligue 1,Europe,France,2024,AJ Auxerre,19,Elisha Owusu,Centre-Forward,,,France,Servette FC,1.84,right,,Brescia Calcio (- 2025),,1200000,https://www.transfermarkt.com/elisha-owusu/profil/spieler/395695,2024-2025,Ligue-1
Serie A,Europe,Italy,2024,Torino FC,16,Eljif Elmas,Right-Back,,,Norway,Torino FC,1.84,right,,Feyenoord Rotterdam,,3000000,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489,2024-2025,Serie-A
Premier League,Europe,England,2024,Nottingham Forest,31,Elliot Anderson,Centre-Back,,,Serbia,Nottingham Forest,1.95,right,,ACF Fiorentina,,35000000,https://www.transfermarkt.com/elliot-anderson/profil/spieler/567576,2024-2025,Premier-League
Bundesliga,Europe,Germany,2024,Eintracht Frankfurt,11,Ellyes Skhiri,Centre-Forward,,,France,Liverpool FC,1.9,right,,Paris Saint-Germain,,75000000,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,2024-2025,Bundesliga
Serie A,Europe,Italy,2024,SS Lazio,20,Elseid Hysaj,Right Winger,,,France,Burnley FC,1.8,left,,US Salernitana 1919,,10000000,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056,2024-2025,Serie-A
