Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
thomas henry,Hellas Verona,25,160,192,48,374,14,21.4,11,78.6,181,7,1,52,25,2022-2023,serie-a
theo hernandez,Milan,495,1026,584,69,2077,68,27.9,36,52.9,4489,80,16,46,19,2022-2023,serie-a
isak hien,Hellas Verona,794,526,47,13,1349,31,51.6,11,35.5,1294,10,0,26,10,2022-2023,serie-a
morten hjulmand,Lecce,472,982,225,6,1665,26,65.4,3,11.5,1324,16,0,29,19,2022-2023,serie-a
emil holm,Spezia,179,318,318,40,804,44,40.9,21,47.7,1128,24,10,47,22,2022-2023,serie-a
martin hongla,Hellas Verona,66,142,54,3,258,14,57.1,6,42.9,345,4,1,4,3,2022-2023,serie-a
petko hristov,Spezia,101,122,29,3,251,3,0.0,3,100.0,270,2,0,3,0,2022-2023,serie-a
ajdin hrustic,Hellas Verona,17,59,47,6,121,12,33.3,8,66.7,171,6,2,8,3,2022-2023,serie-a
elseid hysaj,Lazio,542,825,235,10,1589,21,28.6,10,47.6,1836,27,4,19,13,2022-2023,serie-a
rasmus hjlund,Atalanta,17,251,438,133,700,75,37.3,31,41.3,855,26,31,94,56,2022-2023,serie-a
roger ibanez,Roma,992,974,80,33,2014,22,59.1,7,31.8,3665,16,2,25,18,2022-2023,serie-a
zlatan ibrahimovic,Milan,5,31,36,7,71,3,0.0,2,66.7,53,1,1,5,2,2022-2023,serie-a
antonio iervolino,Salernitana,0,5,3,0,8,0,,0,,6,0,0,0,0,2022-2023,serie-a
igor,Fiorentina,668,820,46,12,1522,13,69.2,2,15.4,3206,13,0,9,11,2022-2023,serie-a
jonathan ikone,Fiorentina,78,372,490,109,921,90,53.3,30,33.3,2366,45,50,61,47,2022-2023,serie-a
ivan ilic,Hellas Verona,98,249,149,11,489,17,47.1,7,41.2,609,13,4,17,5,2022-2023,serie-a
ivan ilic,Torino,150,613,179,8,930,15,46.7,3,20.0,1577,28,3,19,5,2022-2023,serie-a
samuel ilingjunior,Juventus,35,50,93,10,175,14,35.7,5,35.7,336,16,3,9,4,2022-2023,serie-a
emirhan ilkhan,Torino,12,34,12,0,58,2,50.0,1,50.0,86,4,0,2,2,2022-2023,serie-a
emirhan ilkhan,Sampdoria,16,53,21,1,90,3,33.3,2,66.7,74,1,0,5,0,2022-2023,serie-a
ciro immobile,Lazio,55,370,451,159,863,43,41.9,20,46.5,1134,21,27,63,22,2022-2023,serie-a
ardian ismajli,Empoli,785,494,25,18,1301,2,100.0,0,0.0,1752,2,0,3,2,2022-2023,serie-a
mihailo ivanovic,Sampdoria,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,serie-a
armando izzo,Monza,962,812,130,28,1890,22,50.0,9,40.9,2484,10,1,11,8,2022-2023,serie-a
mato jajalo,Udinese,7,14,16,1,36,2,50.0,1,50.0,40,2,0,1,0,2022-2023,serie-a
jese,Sampdoria,5,47,41,6,92,5,60.0,1,20.0,74,4,0,5,3,2022-2023,serie-a
juan jesus,Napoli,300,518,21,7,834,0,,0,,2091,9,0,5,1,2022-2023,serie-a
orir johann helgason,Lecce,25,42,31,3,96,1,0.0,1,100.0,88,2,1,4,2,2022-2023,serie-a
luka jovic,Fiorentina,27,196,219,79,436,22,68.2,6,27.3,316,8,4,25,16,2022-2023,serie-a
hamed junior traore,Sassuolo,43,142,127,24,308,15,26.7,9,60.0,600,7,7,16,23,2022-2023,serie-a
yayah kallon,Hellas Verona,31,127,207,43,356,30,26.7,14,46.7,764,20,14,28,15,2022-2023,serie-a
pierre kalulu,Milan,890,1056,172,18,2099,18,55.6,5,27.8,4148,25,0,25,5,2022-2023,serie-a
yann karamoh,Torino,22,139,192,35,347,57,45.6,25,43.9,646,10,11,33,13,2022-2023,serie-a
rick karsdorp,Roma,156,185,110,9,444,6,0.0,5,83.3,575,8,2,11,6,2022-2023,serie-a
denso kasius,Bologna,75,105,65,3,243,10,60.0,3,30.0,374,10,1,11,7,2022-2023,serie-a
grigoris kastanos,Salernitana,157,365,258,25,770,34,38.2,14,41.2,1111,19,3,16,19,2022-2023,serie-a
moise kean,Juventus,32,146,165,57,333,41,34.1,23,56.1,667,15,20,29,29,2022-2023,serie-a
jakub kiwior,Spezia,594,307,58,15,953,7,71.4,2,28.6,1395,3,1,8,5,2022-2023,serie-a
simon kjr,Milan,432,322,11,2,761,0,,0,,1166,2,0,1,0,2022-2023,serie-a
teun koopmeiners,Atalanta,476,916,691,63,2052,54,51.9,23,42.6,3052,64,11,48,32,2022-2023,serie-a
filip kostic,Juventus,237,595,674,62,1488,52,44.2,24,46.2,2587,54,22,50,20,2022-2023,serie-a
christian kouame,Fiorentina,74,324,559,111,942,66,31.8,36,54.5,1302,32,24,80,42,2022-2023,serie-a
viktor kovalenko,Spezia,56,150,105,19,309,5,80.0,1,20.0,254,3,2,9,2,2022-2023,serie-a
julian kristoffersen,Salernitana,0,2,2,0,4,0,,0,,0,0,0,1,0,2022-2023,serie-a
raimonds krollis,Spezia,2,5,9,2,16,1,0.0,1,100.0,11,0,0,1,1,2022-2023,serie-a
rade krunic,Milan,284,673,171,24,1115,26,73.1,4,15.4,1910,27,2,10,8,2022-2023,serie-a
marash kumbulla,Roma,102,100,5,2,204,0,,0,,316,1,0,2,0,2022-2023,serie-a
khvicha kvaratskhelia,Napoli,110,486,976,175,1546,199,37.7,107,53.8,3699,62,84,63,48,2022-2023,serie-a
giorgos kyriakopoulos,Bologna,137,194,163,9,490,17,64.7,4,23.5,1021,15,1,13,8,2022-2023,serie-a
giorgos kyriakopoulos,Sassuolo,140,187,186,16,505,31,45.2,15,48.4,1061,15,5,14,18,2022-2023,serie-a
sam lammers,Sampdoria,38,214,163,44,409,29,55.2,12,41.4,515,11,6,53,18,2022-2023,serie-a
sam lammers,Empoli,35,151,179,49,358,23,43.5,12,52.2,354,12,6,37,14,2022-2023,serie-a
kevin lasagna,Hellas Verona,62,182,249,67,482,38,34.2,18,47.4,747,23,14,53,34,2022-2023,serie-a
armand lauriente,Sassuolo,81,392,654,106,1099,140,45.7,59,42.1,3186,68,50,56,53,2022-2023,serie-a
valentino lazaro,Torino,200,433,394,23,1017,35,45.7,13,37.1,1262,25,8,16,4,2022-2023,serie-a
marko lazetic,Milan,0,2,2,1,4,0,,0,,0,0,0,1,2,2022-2023,serie-a
darko lazovic,Hellas Verona,197,411,461,67,1052,54,35.2,30,55.6,1943,37,21,38,14,2022-2023,serie-a
manuel lazzari,Lazio,433,657,310,27,1380,41,43.9,18,43.9,3933,62,15,25,3,2022-2023,serie-a
rafael leao,Milan,66,487,672,144,1195,171,45.0,76,44.4,3808,113,64,69,38,2022-2023,serie-a
mehdi leris,Sampdoria,263,592,464,78,1296,69,42.0,31,44.9,1647,31,13,80,48,2022-2023,serie-a
karol linetty,Torino,213,708,260,21,1175,22,31.8,13,59.1,1657,24,3,27,11,2022-2023,serie-a
marcin listkowski,Lecce,10,11,13,1,34,0,,0,,81,1,0,1,1,2022-2023,serie-a
diego llorente,Roma,205,135,16,8,355,2,50.0,1,50.0,549,0,0,2,1,2022-2023,serie-a
stanislav lobotka,Napoli,523,1653,379,14,2536,27,66.7,5,18.5,3135,68,9,25,16,2022-2023,serie-a
manuel locatelli,Juventus,466,939,283,20,1671,27,55.6,11,40.7,1475,18,4,29,19,2022-2023,serie-a
luka lochoshvili,Cremonese,561,414,54,9,1019,9,66.7,3,33.3,1642,14,0,11,5,2022-2023,serie-a
ademola lookman,Atalanta,58,350,470,111,864,80,42.5,37,46.3,1744,28,33,47,46,2022-2023,serie-a
maxime lopez,Sassuolo,456,1070,345,14,1855,27,40.7,15,55.6,3157,58,2,17,12,2022-2023,serie-a
matteo lovato,Salernitana,233,172,9,0,411,0,,0,,386,1,1,5,3,2022-2023,serie-a
sandi lovric,Udinese,210,646,438,55,1272,38,36.8,20,52.6,1793,34,10,51,22,2022-2023,serie-a
hirving lozano,Napoli,73,285,467,77,810,78,48.7,31,39.7,2285,29,22,39,13,2022-2023,serie-a
jhon lucumi,Bologna,1222,998,51,16,2258,6,66.7,2,33.3,4456,15,2,19,6,2022-2023,serie-a
jose luis palomino,Atalanta,261,313,39,9,607,3,66.7,1,33.3,638,1,1,3,3,2022-2023,serie-a
romelu lukaku,Inter,26,211,339,100,573,29,51.7,13,44.8,778,21,12,47,28,2022-2023,serie-a
sasa lukic,Torino,129,537,190,23,849,7,14.3,4,57.1,1057,18,4,17,8,2022-2023,serie-a
sebastiano luperto,Empoli,1236,783,52,23,2057,2,100.0,0,0.0,2598,6,1,6,3,2022-2023,serie-a
charalampos lykogiannis,Bologna,226,403,234,5,855,11,36.4,7,63.6,1141,19,0,10,1,2022-2023,serie-a
giulio maggiore,Salernitana,138,351,93,8,580,4,25.0,2,50.0,427,3,1,18,4,2022-2023,serie-a
giangiacomo magnani,Hellas Verona,341,323,27,7,683,5,60.0,2,40.0,605,5,1,6,3,2022-2023,serie-a
mike maignan,Milan,838,15,0,0,853,0,,0,,2132,0,0,0,0,2022-2023,serie-a
jordan majchrzak,Roma,0,2,2,0,4,0,,0,,0,0,0,0,0,2022-2023,serie-a
jeanvictor makengo,Udinese,64,223,112,6,393,15,73.3,1,6.7,688,17,0,15,11,2022-2023,serie-a
lorenzo malagrida,Sampdoria,6,27,18,5,51,2,100.0,0,0.0,53,0,1,0,1,2022-2023,serie-a
daniel maldini,Spezia,40,121,132,15,289,46,50.0,18,39.1,417,8,4,24,8,2022-2023,serie-a
youssef maleh,Fiorentina,18,79,53,11,150,3,33.3,2,66.7,144,4,1,6,6,2022-2023,serie-a
youssef maleh,Lecce,72,138,87,15,296,8,25.0,5,62.5,266,7,3,9,10,2022-2023,serie-a
ruslan malinovskyi,Atalanta,61,220,152,8,425,21,42.9,10,47.6,643,17,3,21,9,2022-2023,serie-a
gianluca mancini,Roma,855,885,139,30,1865,14,42.9,5,35.7,3089,21,0,16,7,2022-2023,serie-a
rolando mandragora,Fiorentina,175,670,356,37,1190,16,31.3,9,56.3,1243,25,3,13,8,2022-2023,serie-a
federico marchetti,Spezia,18,0,0,0,18,0,,0,,13,0,0,0,0,2022-2023,serie-a
riccardo marchizza,Sassuolo,51,106,48,1,205,5,20.0,4,80.0,338,6,0,2,3,2022-2023,serie-a
gian marco ferrari,Sassuolo,749,672,66,14,1476,2,0.0,1,50.0,2799,10,0,10,2,2022-2023,serie-a
pablo mari,Monza,1090,750,37,15,1874,4,50.0,2,50.0,2820,8,1,10,5,2022-2023,serie-a
razvan marin,Empoli,428,971,425,16,1805,39,56.4,15,38.5,2560,41,3,24,22,2022-2023,serie-a
marlon,Monza,552,587,47,11,1182,5,40.0,3,60.0,1874,9,1,6,1,2022-2023,serie-a
luca marrone,Monza,66,25,2,1,93,0,,0,,95,0,0,0,0,2022-2023,serie-a
lautaro martinez,Inter,90,474,536,171,1083,72,40.3,31,43.1,1336,33,22,75,48,2022-2023,serie-a
lucas martinez quarta,Fiorentina,854,890,111,35,1835,16,75.0,3,18.8,3255,25,1,11,6,2022-2023,serie-a
adam marusic,Lazio,795,1005,260,17,2049,15,66.7,3,20.0,2669,39,4,13,13,2022-2023,serie-a
adam masina,Udinese,243,219,41,6,496,4,75.0,0,0.0,714,3,1,4,1,2022-2023,serie-a
nemanja matic,Roma,324,942,231,25,1475,33,72.7,5,15.2,3060,44,7,22,19,2022-2023,serie-a
luis maximiano,Lazio,4,0,0,0,4,0,,0,,0,0,0,0,0,2022-2023,serie-a
pasquale mazzocchi,Salernitana,348,469,398,36,1196,103,56.3,36,35.0,2330,55,15,54,34,2022-2023,serie-a
weston mckennie,Juventus,115,249,164,22,526,9,77.8,2,22.2,678,11,2,20,12,2022-2023,serie-a
gary medel,Bologna,520,656,60,0,1226,6,66.7,2,33.3,983,3,0,6,4,2022-2023,serie-a
soualiho meite,Cremonese,363,759,176,13,1282,60,46.7,18,30.0,1612,20,4,30,30,2022-2023,serie-a
alex meret,Napoli,972,2,0,0,974,0,,0,,1190,0,0,0,0,2022-2023,serie-a
yldrm mert cetin,Lecce,5,3,0,0,8,0,,0,,1,0,0,2,0,2022-2023,serie-a
junior messias,Milan,122,336,323,54,765,68,50.0,21,30.9,1659,42,18,32,14,2022-2023,serie-a
tommaso milanese,Cremonese,1,7,12,2,19,2,50.0,1,50.0,38,1,0,3,1,2022-2023,serie-a
nikola milenkovic,Fiorentina,743,710,74,35,1520,0,,0,,1782,10,0,7,0,2022-2023,serie-a
arkadiusz milik,Juventus,45,322,261,75,622,22,50.0,9,40.9,473,18,2,50,16,2022-2023,serie-a
sergej milinkovicsavic,Lazio,442,1341,652,87,2411,80,48.8,31,38.8,2161,32,11,106,66,2022-2023,serie-a
vanja milinkovicsavic,Torino,1862,21,1,1,1882,0,,0,,4634,0,0,2,1,2022-2023,serie-a
kim minjae,Napoli,1329,1722,104,27,3142,7,57.1,3,42.9,4964,21,2,13,7,2022-2023,serie-a
aleksei miranchuk,Torino,66,527,424,42,1010,46,32.6,25,54.3,1633,44,8,47,27,2022-2023,serie-a
antonio mirante,Milan,4,0,0,0,4,0,,0,,8,0,0,0,0,2022-2023,serie-a
fabio miretti,Juventus,109,346,249,45,694,43,44.2,18,41.9,1075,21,6,41,26,2022-2023,serie-a
filippo missori,Roma,41,25,16,0,82,2,0.0,2,100.0,17,0,0,3,1,2022-2023,serie-a
henrikh mkhitaryan,Inter,195,710,402,38,1288,35,40.0,16,45.7,2024,47,10,44,20,2022-2023,serie-a
salvatore molina,Monza,29,47,65,1,139,4,50.0,1,25.0,275,5,0,4,2,2022-2023,serie-a
daniele montevago,Sampdoria,4,31,44,18,79,4,0.0,4,100.0,44,1,1,9,4,2022-2023,serie-a
lorenzo montipo,Hellas Verona,1297,14,0,0,1309,0,,0,,2169,1,0,6,0,2022-2023,serie-a
nikola moro,Bologna,210,549,181,18,931,26,69.2,7,26.9,1180,22,1,13,9,2022-2023,serie-a
dany mota,Monza,76,405,364,94,835,73,47.9,25,34.2,1410,35,31,76,36,2022-2023,serie-a
joao moutinho,Spezia,11,20,20,0,51,0,,0,,20,1,0,0,0,2022-2023,serie-a
mert muldur,Sassuolo,2,1,0,0,3,0,,0,,4,0,0,0,0,2022-2023,serie-a
luis muriel,Atalanta,37,251,428,70,711,70,48.6,33,47.1,1367,38,22,49,27,2022-2023,serie-a
jeison murillo,Sampdoria,323,325,28,4,671,4,50.0,1,25.0,903,4,0,7,1,2022-2023,serie-a
nicola murru,Sampdoria,178,185,58,2,418,1,0.0,1,100.0,381,6,0,7,1,2022-2023,serie-a
juan musso,Atalanta,742,3,0,0,745,0,,0,,1620,1,1,2,0,2022-2023,serie-a
joakim mhle,Atalanta,347,697,683,58,1708,53,34.0,32,60.4,2801,64,11,39,24,2022-2023,serie-a
herculano nabian,Empoli,0,1,0,0,1,1,0.0,1,100.0,13,0,0,0,0,2022-2023,serie-a
michel ndary adopo,Torino,36,112,25,2,172,6,50.0,3,50.0,193,1,0,4,3,2022-2023,serie-a
tanguy ndombele,Napoli,78,424,189,28,685,37,51.4,12,32.4,977,19,4,26,18,2022-2023,serie-a
ilija nestorovski,Udinese,18,125,86,29,228,5,60.0,1,20.0,128,1,1,14,3,2022-2023,serie-a
cyril ngonge,Hellas Verona,28,135,143,20,300,35,34.3,20,57.1,473,11,9,23,12,2022-2023,serie-a
hans nicolussi caviglia,Salernitana,83,184,47,4,313,8,50.0,2,25.0,228,3,0,11,6,2022-2023,serie-a
dimitris nikolaou,Spezia,989,814,136,14,1926,14,71.4,2,14.3,2878,19,0,18,10,2022-2023,serie-a
samuel ntanda,Sampdoria,0,1,1,1,2,1,100.0,0,0.0,4,0,0,0,0,2022-2023,serie-a
bram nuytinck,Udinese,117,65,4,2,185,1,100.0,0,0.0,187,0,0,1,0,2022-2023,serie-a
bram nuytinck,Sampdoria,575,290,15,12,878,1,0.0,1,100.0,936,0,0,4,2,2022-2023,serie-a
mbala nzola,Spezia,64,351,562,143,963,80,37.5,39,48.8,995,26,28,123,69,2022-2023,serie-a
pedro obiang,Sassuolo,138,339,53,2,527,8,37.5,4,50.0,335,7,0,6,2,2022-2023,serie-a
guillermo ochoa,Salernitana,819,5,0,0,824,0,,0,,1426,0,0,1,0,2022-2023,serie-a
marios oikonomou,Sampdoria,80,35,3,2,118,0,,0,,55,1,0,3,0,2022-2023,serie-a
david okereke,Cremonese,65,325,412,91,787,83,47.0,35,42.2,1554,45,17,63,35,2022-2023,serie-a
caleb okoli,Atalanta,328,229,48,12,598,1,0.0,1,100.0,463,5,0,12,5,2022-2023,serie-a
mathias olivera,Napoli,360,805,432,40,1588,30,33.3,13,43.3,2379,44,9,22,24,2022-2023,serie-a
andre onana,Inter,1058,13,0,0,1071,0,,0,,2314,0,0,1,0,2022-2023,serie-a
divock origi,Milan,34,131,183,49,336,33,45.5,9,27.3,705,18,13,39,25,2022-2023,serie-a
riccardo orsolini,Bologna,193,487,544,101,1212,85,38.8,44,51.8,1892,37,34,69,36,2022-2023,serie-a
victor osimhen,Napoli,45,224,537,232,786,75,33.3,36,48.0,836,23,27,96,49,2022-2023,serie-a
remi oudin,Lecce,125,341,320,32,776,22,45.5,10,45.5,870,22,5,21,11,2022-2023,serie-a
adam ounas,Napoli,4,12,5,1,19,2,100.0,0,0.0,108,2,0,0,0,2022-2023,serie-a
simone pafundi,Udinese,8,55,30,1,90,7,28.6,3,42.9,169,1,0,2,3,2022-2023,serie-a
flavio paoletti,Sampdoria,53,112,27,1,191,3,66.7,1,33.3,338,4,0,5,0,2022-2023,serie-a
leandro paredes,Juventus,216,494,161,4,868,6,66.7,1,16.7,1029,10,2,5,4,2022-2023,serie-a
fabiano parisi,Empoli,727,930,483,26,2094,129,49.6,47,36.4,4064,75,13,55,39,2022-2023,serie-a
mario pasalic,Atalanta,135,491,279,57,899,25,32.0,15,60.0,1137,22,3,35,26,2022-2023,serie-a
patric,Lazio,709,469,8,0,1181,3,66.7,1,33.3,1314,0,0,4,0,2022-2023,serie-a
rui patricio,Roma,930,2,0,0,932,0,,0,,1483,0,0,2,0,2022-2023,serie-a
pedro,Lazio,145,588,450,79,1171,68,47.1,27,39.7,1952,42,20,48,28,2022-2023,serie-a
gianluca pegolo,Sassuolo,81,0,0,0,81,0,,0,,122,0,0,0,0,2022-2023,serie-a
pietro pellegri,Torino,9,58,92,20,159,16,18.8,11,68.8,111,2,3,24,19,2022-2023,serie-a
lorenzo pellegrini,Roma,186,743,548,52,1458,76,42.1,34,44.7,2021,39,5,53,36,2022-2023,serie-a
luca pellegrini,Lazio,40,88,71,1,198,8,37.5,4,50.0,273,3,0,4,2,2022-2023,serie-a
pepin,Monza,161,469,164,10,786,20,35.0,11,55.0,1283,23,4,14,12,2022-2023,serie-a
roberto pereyra,Udinese,323,722,583,102,1601,101,38.6,51,50.5,2599,43,16,53,37,2022-2023,serie-a
nehuen perez,Udinese,1051,947,153,21,2136,11,45.5,6,54.5,3638,24,1,15,9,2022-2023,serie-a
simone perilli,Hellas Verona,38,0,0,0,38,0,,0,,87,0,0,0,0,2022-2023,serie-a
mattia perin,Juventus,359,3,0,0,362,0,,0,,801,0,0,0,0,2022-2023,serie-a
samuele perisan,Empoli,242,0,0,0,242,0,,0,,323,0,0,0,0,2022-2023,serie-a
matteo pessina,Monza,587,1333,484,51,2375,58,58.6,19,32.8,3834,45,6,62,35,2022-2023,serie-a
andrea petagna,Monza,47,343,256,88,640,37,54.1,11,29.7,657,13,11,64,43,2022-2023,serie-a
giuseppe pezzella,Lecce,217,253,185,11,649,19,36.8,9,47.4,1151,16,3,12,11,2022-2023,serie-a
krzysztof piatek,Salernitana,83,433,341,84,847,24,41.7,10,41.7,620,17,11,78,35,2022-2023,serie-a
roberto piccoli,Hellas Verona,8,16,31,11,55,3,33.3,2,66.7,70,3,1,7,4,2022-2023,serie-a
roberto piccoli,Empoli,27,78,73,18,170,19,42.1,10,52.6,282,3,1,17,11,2022-2023,serie-a
charles pickel,Cremonese,270,715,288,44,1261,18,22.2,10,55.6,1067,21,1,34,18,2022-2023,serie-a
andrea pinamonti,Sassuolo,26,351,367,120,737,30,33.3,17,56.7,443,11,11,60,56,2022-2023,serie-a
lorenzo pirola,Salernitana,719,472,51,19,1235,8,62.5,3,37.5,1280,12,0,12,2,2022-2023,serie-a
niccolo pisilli,Roma,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,serie-a
marko pjaca,Empoli,34,154,136,17,321,38,60.5,12,31.6,691,8,9,16,19,2022-2023,serie-a
tommaso pobega,Milan,107,283,112,17,497,5,40.0,3,60.0,536,12,0,10,6,2022-2023,serie-a
paul pogba,Juventus,11,38,35,10,83,8,75.0,1,12.5,132,2,4,2,4,2022-2023,serie-a
matteo politano,Napoli,103,267,439,57,795,55,41.8,25,45.5,2237,38,27,31,11,2022-2023,serie-a
marin pongracic,Lecce,232,201,11,4,435,2,100.0,0,0.0,754,1,0,5,0,2022-2023,serie-a
stefan posch,Bologna,851,955,363,36,2145,35,37.1,16,45.7,3091,41,3,39,11,2022-2023,serie-a
ivan provedel,Lazio,1397,9,0,0,1405,1,100.0,0,0.0,2732,0,0,1,0,2022-2023,serie-a
ignacio pussetto,Sampdoria,11,23,47,5,81,3,33.3,2,66.7,34,1,0,7,1,2022-2023,serie-a
niklas pyyhtia,Bologna,20,37,15,4,71,0,,0,,51,1,0,1,3,2022-2023,serie-a
fabio quagliarella,Sampdoria,34,142,166,46,340,9,44.4,3,33.3,206,4,3,23,5,2022-2023,serie-a
giacomo quagliata,Cremonese,107,154,171,13,421,25,40.0,11,44.0,770,18,2,10,6,2022-2023,serie-a
adrien rabiot,Juventus,321,801,458,83,1555,55,49.1,18,32.7,3069,69,5,56,35,2022-2023,serie-a
nemanja radonjic,Torino,47,236,444,90,714,120,41.7,60,50.0,2110,48,52,53,34,2022-2023,serie-a
ivan radovanovic,Salernitana,130,182,14,2,323,1,0.0,1,100.0,439,1,0,6,0,2022-2023,serie-a
ionut radu,Cremonese,366,0,0,0,366,0,,0,,772,0,0,0,0,2022-2023,serie-a
stefan radu,Lazio,1,6,0,0,7,0,,0,,9,0,0,0,0,2022-2023,serie-a
antonio raimondo,Bologna,1,2,3,1,6,0,,0,,4,1,0,1,1,2022-2023,serie-a
luca ranieri,Fiorentina,192,179,15,3,381,2,50.0,1,50.0,485,2,0,4,1,2022-2023,serie-a
andrea ranocchia,Monza,28,7,0,0,35,0,,0,,22,0,0,0,0,2022-2023,serie-a
filippo ranocchia,Monza,70,174,90,4,328,15,53.3,3,20.0,656,18,0,10,10,2022-2023,serie-a
giacomo raspadori,Napoli,50,238,290,55,577,21,38.1,10,47.6,539,10,5,31,14,2022-2023,serie-a
giacomo raspadori,Sassuolo,0,7,8,2,15,0,,0,,6,1,0,2,1,2022-2023,serie-a
nicola ravaglia,Sampdoria,360,3,0,0,363,0,,0,,545,0,0,0,0,2022-2023,serie-a
ante rebic,Milan,22,136,283,56,437,31,48.4,14,45.2,390,10,5,26,15,2022-2023,serie-a
arkadiusz reca,Spezia,469,605,424,32,1483,61,31.1,36,59.0,3001,50,8,38,10,2022-2023,serie-a
panagiotis retsos,Hellas Verona,31,38,7,1,76,1,100.0,0,0.0,125,0,0,0,1,2022-2023,serie-a
franck ribery,Salernitana,3,16,10,0,28,3,0.0,3,100.0,67,1,0,0,1,2022-2023,serie-a
samuele ricci,Torino,233,900,258,15,1376,26,30.8,12,46.2,2083,30,5,21,17,2022-2023,serie-a
tomas rincon,Sampdoria,331,928,259,20,1497,47,57.4,17,36.2,1687,28,6,26,29,2022-2023,serie-a
pablo rodriguez,Lecce,4,18,11,0,32,1,0.0,0,0.0,54,2,0,1,2,2022-2023,serie-a
ricardo rodriguez,Torino,692,998,314,12,1993,13,53.8,5,38.5,3111,58,5,13,11,2022-2023,serie-a
rogerio,Sassuolo,780,1033,523,31,2308,41,56.1,11,26.8,4585,65,13,28,8,2022-2023,serie-a
filippo romagna,Sassuolo,29,11,0,0,40,0,,0,,66,0,0,0,0,2022-2023,serie-a
alessio romagnoli,Lazio,1089,988,34,17,2107,1,100.0,0,0.0,2054,7,2,10,3,2022-2023,serie-a
simone romagnoli,Lecce,56,43,2,2,100,0,,0,,69,0,0,0,0,2022-2023,serie-a
luka romero,Lazio,14,50,48,7,112,10,20.0,7,70.0,159,3,2,5,4,2022-2023,serie-a
marten de roon,Atalanta,634,1232,354,21,2209,10,40.0,5,50.0,2195,30,2,16,15,2022-2023,serie-a
francesco rossi,Atalanta,5,0,0,0,5,0,,0,,1,0,0,0,0,2022-2023,serie-a
nicolo rovella,Monza,374,950,248,10,1556,15,40.0,8,53.3,2259,30,2,20,7,2022-2023,serie-a
nicolo rovella,Juventus,4,17,9,0,29,2,100.0,0,0.0,66,1,0,1,0,2022-2023,serie-a
amir rrahmani,Napoli,955,1327,102,29,2372,6,50.0,2,33.3,5024,23,1,9,3,2022-2023,serie-a
ruan,Sassuolo,681,431,28,13,1136,4,75.0,1,25.0,1221,5,0,4,5,2022-2023,serie-a
daniele rugani,Juventus,204,112,9,4,325,1,100.0,0,0.0,496,0,0,1,0,2022-2023,serie-a
matteo ruggeri,Atalanta,198,304,224,17,722,9,44.4,5,55.6,764,14,3,7,5,2022-2023,serie-a
mario rui,Napoli,381,946,552,11,1864,16,50.0,5,31.3,2976,56,2,10,7,2022-2023,serie-a
alessandro russo,Sassuolo,55,0,0,0,55,0,,0,,68,0,0,0,0,2022-2023,serie-a
abdelhamid sabiri,Sampdoria,64,304,257,31,616,39,35.9,17,43.6,536,20,5,34,28,2022-2023,serie-a
alexis saelemaekers,Milan,105,337,407,50,836,72,43.1,32,44.4,1563,23,15,38,21,2022-2023,serie-a
jacopo sala,Spezia,14,28,16,2,57,3,0.0,2,66.7,68,0,0,1,0,2022-2023,serie-a
lazar samardzic,Udinese,160,572,381,38,1098,64,43.8,34,53.1,1568,33,7,29,20,2022-2023,serie-a
junior sambia,Salernitana,114,221,172,13,504,29,34.5,17,58.6,803,22,6,13,9,2022-2023,serie-a
antonio sanabria,Torino,49,457,450,117,945,41,56.1,11,26.8,536,19,11,83,29,2022-2023,serie-a
leandro sanca,Spezia,1,6,11,0,17,5,60.0,2,40.0,15,1,0,1,1,2022-2023,serie-a
alex sandro,Juventus,521,750,196,13,1455,28,67.9,4,14.3,2489,36,3,26,17,2022-2023,serie-a
nicola sansone,Bologna,26,139,156,29,314,19,21.1,11,57.9,446,14,7,23,14,2022-2023,serie-a
riccardo saponara,Fiorentina,66,235,317,61,606,42,42.9,19,45.2,1567,37,16,29,19,2022-2023,serie-a
mouhamadou sarr,Cremonese,88,1,0,0,89,0,,0,,75,0,0,0,0,2022-2023,serie-a
martin satriano,Empoli,67,250,291,77,597,48,39.6,27,56.3,737,22,12,54,45,2022-2023,serie-a
giorgio scalvini,Atalanta,687,861,226,32,1762,26,46.2,11,42.3,1989,22,6,20,8,2022-2023,serie-a
jerdy schouten,Bologna,492,1138,193,10,1807,48,56.3,13,27.1,1647,13,1,43,25,2022-2023,serie-a
perr schuurs,Torino,759,671,67,17,1479,14,71.4,3,21.4,1812,16,1,21,7,2022-2023,serie-a
demba seck,Torino,22,107,117,27,238,30,53.3,9,30.0,752,19,12,24,13,2022-2023,serie-a
telasco segovia,Sampdoria,0,3,0,0,3,0,,0,,0,0,0,0,0,2022-2023,serie-a
jacopo segre,Torino,4,8,0,0,12,0,,0,,12,0,0,0,0,2022-2023,serie-a
vivaldo semedo,Udinese,1,4,7,2,11,0,,0,,9,1,0,2,1,2022-2023,serie-a
