Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
paxten aaronson,Eint Frankfurt,6,41,53,17,99,6,50.0,3,50.0,143,2,2,5,2,2022-2023,bundesliga
sargis adamyan,Köln,36,134,147,48,310,27,22.2,16,59.3,352,8,5,28,16,2022-2023,bundesliga
karim adeyemi,Dortmund,68,240,384,65,675,94,36.2,48,51.1,1489,32,21,43,26,2022-2023,bundesliga
amine adli,Leverkusen,74,394,327,67,786,58,44.8,22,37.9,1368,29,15,52,18,2022-2023,bundesliga
felix agu,Werder Bremen,7,13,14,2,33,3,0.0,2,66.7,24,2,0,1,2,2022-2023,bundesliga
naouirou ahamada,Stuttgart,139,387,160,22,674,44,45.5,20,45.5,1511,27,6,34,11,2022-2023,bundesliga
ludovic ajorque,Mainz 05,34,291,236,76,555,12,58.3,4,33.3,267,11,1,46,13,2022-2023,bundesliga
kevin akpoguma,Hoffenheim,613,609,93,16,1306,22,31.8,13,59.1,1537,13,3,16,7,2022-2023,bundesliga
lucas alario,Eint Frankfurt,22,51,61,24,131,8,62.5,3,37.5,116,6,1,4,8,2022-2023,bundesliga
faride alidou,Eint Frankfurt,23,65,52,5,139,10,20.0,8,80.0,223,4,4,5,5,2022-2023,bundesliga
eder alvarez balanta,Schalke 04,38,60,17,2,114,4,75.0,1,25.0,130,1,0,1,2,2022-2023,bundesliga
lukas ambros,Wolfsburg,3,5,1,0,9,1,0.0,1,100.0,7,0,0,0,0,2022-2023,bundesliga
nadiem amiri,Leverkusen,119,339,174,15,623,38,47.4,14,36.8,1069,26,7,14,10,2022-2023,bundesliga
robert andrich,Leverkusen,540,1021,171,19,1724,7,71.4,1,14.3,1660,18,1,20,4,2022-2023,bundesliga
angelino,Hoffenheim,506,771,533,32,1798,28,46.4,11,39.3,1459,26,4,27,15,2022-2023,bundesliga
waldemar anton,Stuttgart,1128,1083,249,36,2435,38,50.0,18,47.4,4557,34,4,24,17,2022-2023,bundesliga
christopher antwiadjei,Bochum,102,304,605,63,996,80,38.8,39,48.8,1485,49,20,89,32,2022-2023,bundesliga
charles aranguiz,Leverkusen,84,225,61,8,368,7,57.1,1,14.3,278,3,0,8,2,2022-2023,bundesliga
maximilian arnold,Wolfsburg,470,1108,364,11,1922,17,47.1,5,29.4,2330,25,1,18,22,2022-2023,bundesliga
takuma asano,Bochum,65,213,289,80,556,35,37.1,16,45.7,919,19,16,62,31,2022-2023,bundesliga
fisnik asllani,Hoffenheim,8,36,53,16,95,3,33.3,2,66.7,103,3,3,7,2,2022-2023,bundesliga
mehmet aydin,Schalke 04,128,165,97,5,380,14,28.6,7,50.0,416,12,2,13,3,2022-2023,bundesliga
ayman azhil,Leverkusen,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,bundesliga
sardar azmoun,Leverkusen,43,175,135,48,344,11,54.5,5,45.5,343,8,8,23,10,2022-2023,bundesliga
sanoussy ba,RB Leipzig,0,0,0,0,0,0,,0,,0,0,0,0,0,2022-2023,bundesliga
mitchel bakker,Leverkusen,331,570,250,29,1139,39,28.2,21,53.8,1353,17,8,23,15,2022-2023,bundesliga
ridle baku,Wolfsburg,521,880,498,45,1889,61,37.7,27,44.3,2381,23,8,59,20,2022-2023,bundesliga
aymen barkok,Mainz 05,53,156,158,16,360,20,45.0,11,55.0,726,16,4,16,9,2022-2023,bundesliga
leandro barreiro martins,Mainz 05,221,432,231,58,870,19,26.3,9,47.4,640,16,2,39,13,2022-2023,bundesliga
gil bastiao dias,Stuttgart,46,111,97,13,246,19,52.6,8,42.1,531,5,4,17,11,2022-2023,bundesliga
maximilian bauer,Augsburg,590,362,36,13,982,5,40.0,1,20.0,1272,8,0,10,5,2022-2023,bundesliga
oliver baumann,Hoffenheim,1489,15,0,0,1503,0,,0,,2259,0,0,0,0,2022-2023,bundesliga
timo baumgartl,Union Berlin,160,187,26,9,372,0,,0,,626,4,0,3,0,2022-2023,bundesliga
julian baumgartlinger,Augsburg,93,156,44,3,292,4,25.0,2,50.0,203,2,0,7,3,2022-2023,bundesliga
christoph baumgartner,Hoffenheim,204,655,505,118,1340,116,46.6,47,40.5,2487,59,33,81,36,2022-2023,bundesliga
noah joel sarenren bazee,Augsburg,1,4,4,1,8,2,50.0,1,50.0,15,1,0,1,0,2022-2023,bundesliga
ihlas bebou,Hoffenheim,63,235,288,69,575,58,44.8,30,51.7,680,19,15,61,17,2022-2023,bundesliga
sheraldo becker,Union Berlin,57,263,602,117,908,59,44.1,28,47.5,2043,48,45,62,35,2022-2023,bundesliga
kevin behrens,Union Berlin,53,312,327,83,687,24,50.0,8,33.3,350,8,6,45,20,2022-2023,bundesliga
stefan bell,Mainz 05,849,653,59,18,1551,7,85.7,0,0.0,1604,6,0,13,4,2022-2023,bundesliga
karim bellarabi,Leverkusen,9,25,35,4,68,5,20.0,4,80.0,90,3,2,1,2,2022-2023,bundesliga
jude bellingham,Dortmund,342,1171,606,105,2090,151,57.0,42,27.8,3912,50,24,63,58,2022-2023,bundesliga
ramy bensebaini,Gladbach,685,870,345,54,1883,32,37.5,16,50.0,2012,24,11,35,18,2022-2023,bundesliga
mergim berisha,Augsburg,55,184,322,81,547,31,16.1,20,64.5,480,15,11,42,27,2022-2023,bundesliga
ermin bicakcic,Hoffenheim,76,43,18,4,137,0,,0,,91,2,0,2,0,2022-2023,bundesliga
tom bischof,Hoffenheim,35,77,74,8,182,9,11.1,6,66.7,178,11,2,10,6,2022-2023,bundesliga
leonardo bittencourt,Werder Bremen,176,568,303,38,1031,64,40.6,30,46.9,1649,48,7,42,10,2022-2023,bundesliga
janis blaswich,RB Leipzig,1160,31,0,0,1191,1,100.0,0,0.0,1493,0,0,0,0,2022-2023,bundesliga
daley blind,Bayern Munich,44,65,9,0,117,0,,0,,134,0,0,1,0,2022-2023,bundesliga
kevinprince boateng,Hertha BSC,66,172,85,15,320,4,25.0,3,75.0,169,1,2,10,8,2022-2023,bundesliga
jeanpaul boetius,Hertha BSC,152,313,108,7,564,17,41.2,7,41.2,413,5,0,21,12,2022-2023,bundesliga
yvandro borges sanches,Gladbach,3,7,6,0,15,2,100.0,0,0.0,43,1,0,2,4,2022-2023,bundesliga
sebastiaan bornauw,Wolfsburg,693,695,54,16,1433,4,50.0,2,50.0,2030,3,0,5,3,2022-2023,bundesliga
rafael borre,Eint Frankfurt,55,260,260,67,570,32,50.0,14,43.8,634,13,15,44,14,2022-2023,bundesliga
julian brandt,Dortmund,172,668,814,80,1634,81,50.6,35,43.2,2355,42,27,50,35,2022-2023,bundesliga
fabian bredlow,Stuttgart,623,2,0,0,625,0,,0,,929,0,0,0,0,2022-2023,bundesliga
josip brekalo,Wolfsburg,21,103,48,3,168,8,62.5,2,25.0,296,7,2,3,6,2022-2023,bundesliga
john brooks,Hoffenheim,556,393,11,7,951,5,40.0,1,20.0,992,3,0,1,1,2022-2023,bundesliga
moritz broschinski,Bochum,12,33,43,17,88,3,0.0,2,66.7,103,0,5,13,5,2022-2023,bundesliga
cedric brunner,Schalke 04,524,609,279,10,1402,15,60.0,1,6.7,1451,32,2,14,13,2022-2023,bundesliga
jacob bruun larsen,Hoffenheim,9,52,65,16,124,7,28.6,5,71.4,174,5,5,9,6,2022-2023,bundesliga
lee buchanan,Werder Bremen,125,145,86,9,350,7,0.0,6,85.7,348,4,1,7,3,2022-2023,bundesliga
marius bulter,Schalke 04,130,419,585,136,1113,96,33.3,53,55.2,2038,48,24,81,28,2022-2023,bundesliga
delano burgzorg,Mainz 05,4,26,64,11,93,13,46.2,7,53.8,138,2,4,13,6,2022-2023,bundesliga
jonathan burkardt,Mainz 05,19,65,99,37,179,20,55.0,8,40.0,257,7,6,17,9,2022-2023,bundesliga
oliver burke,Werder Bremen,4,41,73,13,118,6,33.3,4,66.7,153,3,5,12,4,2022-2023,bundesliga
aurelio buta,Eint Frankfurt,190,395,352,47,928,30,33.3,12,40.0,1097,19,17,23,9,2022-2023,bundesliga
anthony caci,Mainz 05,458,667,261,20,1370,21,42.9,11,52.4,1468,16,1,14,8,2022-2023,bundesliga
kerim calhanoglu,Schalke 04,22,17,19,1,58,3,0.0,3,100.0,45,3,0,3,0,2022-2023,bundesliga
daniel caligiuri,Augsburg,65,88,52,5,200,11,45.5,4,36.4,234,5,1,5,4,2022-2023,bundesliga
emre can,Dortmund,448,872,202,18,1509,25,52.0,7,28.0,2356,26,1,15,11,2022-2023,bundesliga
joao cancelo,Bayern Munich,224,506,296,38,1014,65,52.3,26,40.0,2011,24,19,20,9,2022-2023,bundesliga
irvin cardona,Augsburg,16,40,64,16,120,7,57.1,3,42.9,222,6,1,13,4,2022-2023,bundesliga
koen casteels,Wolfsburg,1636,17,1,1,1653,0,,0,,2681,1,1,0,0,2022-2023,bundesliga
julian chabot,Köln,831,572,35,17,1434,8,50.0,1,12.5,1438,6,1,4,2,2022-2023,bundesliga
timothy chandler,Eint Frankfurt,14,32,25,2,71,4,25.0,3,75.0,59,0,1,2,0,2022-2023,bundesliga
fabio chiarodia,Werder Bremen,16,11,2,1,29,0,,0,,13,0,0,0,0,2022-2023,bundesliga
oliver christensen,Hertha BSC,1294,12,0,0,1306,2,50.0,1,50.0,2090,0,0,1,1,2022-2023,bundesliga
darko churlinov,Stuttgart,2,3,0,0,5,0,,0,,0,0,0,1,1,2022-2023,bundesliga
tolga cigerci,Hertha BSC,128,293,81,0,498,10,50.0,4,40.0,281,4,0,10,6,2022-2023,bundesliga
david colina,Augsburg,28,51,34,2,109,13,30.8,7,53.8,104,4,0,5,2,2022-2023,bundesliga
kingsley coman,Bayern Munich,75,334,615,94,1006,92,51.1,33,35.9,2554,49,44,48,20,2022-2023,bundesliga
danny da costa,Mainz 05,164,362,246,24,767,28,39.3,16,57.1,913,19,11,25,11,2022-2023,bundesliga
soumaila coulibaly,Dortmund,7,40,1,0,48,0,,0,,91,0,0,0,0,2022-2023,bundesliga
tanguy coulibaly,Stuttgart,30,81,101,17,205,22,50.0,11,50.0,415,9,5,7,9,2022-2023,bundesliga
nicolas cozza,Wolfsburg,26,26,3,0,53,1,0.0,0,0.0,85,0,0,1,2,2022-2023,bundesliga
moanes dabbur,Hoffenheim,27,196,191,42,408,29,44.8,16,55.2,351,6,6,28,21,2022-2023,bundesliga
finn dahmen,Mainz 05,288,7,0,0,294,0,,0,,638,0,0,0,0,2022-2023,bundesliga
mahmoud dahoud,Dortmund,64,183,56,2,302,5,60.0,2,40.0,305,6,1,6,4,2022-2023,bundesliga
muhammed damar,Hoffenheim,17,49,29,6,94,6,0.0,5,83.3,145,3,1,9,2,2022-2023,bundesliga
marton dardai,Hertha BSC,257,217,18,5,485,4,75.0,0,0.0,608,1,0,4,4,2022-2023,bundesliga
vladimir darida,Hertha BSC,5,6,9,0,20,1,100.0,0,0.0,19,1,0,4,1,2022-2023,bundesliga
alphonso davies,Bayern Munich,446,912,545,84,1859,140,50.0,55,39.3,4417,66,37,50,27,2022-2023,bundesliga
thomas delaney,Hoffenheim,80,90,22,0,191,6,33.3,3,50.0,132,0,0,1,2,2022-2023,bundesliga
kerem demirbay,Leverkusen,247,700,313,16,1253,24,33.3,12,50.0,1510,20,4,25,21,2022-2023,bundesliga
ermedin demirovic,Augsburg,122,326,430,122,866,53,35.8,28,52.8,797,22,11,53,32,2022-2023,bundesliga
sepp van den berg,Schalke 04,250,152,19,12,419,4,25.0,3,75.0,528,0,0,8,1,2022-2023,bundesliga
moussa diaby,Leverkusen,88,539,666,139,1278,105,48.6,45,42.9,3178,73,55,64,42,2022-2023,bundesliga
abdou diallo,RB Leipzig,203,216,27,8,443,5,60.0,1,20.0,942,3,1,3,6,2022-2023,bundesliga
justin diehl,Köln,0,0,3,0,3,1,0.0,1,100.0,12,0,0,0,0,2022-2023,bundesliga
florian dietz,Köln,4,62,72,25,137,7,14.3,4,57.1,153,4,4,18,9,2022-2023,bundesliga
junior dina ebimbe,Eint Frankfurt,175,353,175,38,689,44,38.6,22,50.0,1122,22,8,27,15,2022-2023,bundesliga
eren dinkci,Werder Bremen,8,51,75,20,131,14,28.6,10,71.4,143,6,3,16,4,2022-2023,bundesliga
ritsu doan,Freiburg,125,430,508,104,1038,129,38.8,62,48.1,1993,50,35,75,52,2022-2023,bundesliga
danilho doekhi,Union Berlin,563,553,99,27,1209,7,42.9,1,14.3,1470,9,1,8,3,2022-2023,bundesliga
kasper dolberg,Hoffenheim,23,56,71,16,148,8,37.5,4,50.0,158,7,2,24,6,2022-2023,bundesliga
niklas dorsch,Augsburg,95,121,27,0,237,8,62.5,3,37.5,223,1,0,1,5,2022-2023,bundesliga
dion drena beljo,Augsburg,45,190,140,29,371,15,46.7,6,40.0,291,7,4,33,23,2022-2023,bundesliga
dominick drexler,Schalke 04,113,304,223,41,628,21,47.6,9,42.9,696,17,2,22,18,2022-2023,bundesliga
marvin ducksch,Werder Bremen,116,463,676,149,1250,38,39.5,20,52.6,851,15,24,63,16,2022-2023,bundesliga
ondrej duda,Köln,37,205,120,14,360,21,42.9,11,52.4,450,9,3,16,13,2022-2023,bundesliga
julien duranville,Dortmund,2,3,15,0,20,3,100.0,0,0.0,76,0,0,1,0,2022-2023,bundesliga
maximilian eggestein,Freiburg,235,599,276,34,1099,17,52.9,5,29.4,990,23,2,21,23,2022-2023,bundesliga
lilian egloff,Stuttgart,15,40,58,14,113,5,60.0,1,20.0,131,3,3,10,5,2022-2023,bundesliga
kingsley ehizibue,Köln,12,14,7,0,33,1,0.0,1,100.0,31,2,0,2,0,2022-2023,bundesliga
julian eitschberger,Hertha BSC,1,0,1,0,2,0,,0,,0,0,0,0,0,2022-2023,bundesliga
chidera ejuke,Hertha BSC,34,226,196,32,434,97,48.5,40,41.2,1113,21,18,32,20,2022-2023,bundesliga
nico elvedi,Gladbach,1398,1042,61,27,2492,3,33.3,2,66.7,4018,19,1,8,3,2022-2023,bundesliga
wataru endo,Stuttgart,507,1013,380,55,1873,55,50.9,20,36.4,2190,38,5,55,52,2022-2023,bundesliga
arne engels,Augsburg,158,380,205,5,739,9,44.4,4,44.4,762,7,0,7,8,2022-2023,bundesliga
tjark ernst,Hertha BSC,42,0,0,0,42,0,,0,,54,0,0,1,0,2022-2023,bundesliga
kimberly ezekwem,Freiburg,3,6,0,0,9,0,,0,,17,0,0,0,0,2022-2023,bundesliga
ralf fahrmann,Schalke 04,476,10,0,0,485,0,,0,,899,0,0,0,0,2022-2023,bundesliga
ohis felix uduokhai,Augsburg,493,414,27,12,928,13,46.2,5,38.5,1165,1,0,10,5,2022-2023,bundesliga
edimilson fernandes,Mainz 05,671,666,166,6,1485,25,68.0,4,16.0,1792,12,3,15,14,2022-2023,bundesliga
kilian fischer,Wolfsburg,113,137,78,7,327,6,50.0,3,50.0,355,5,2,4,1,2022-2023,bundesliga
mark flekken,Freiburg,1536,17,0,0,1550,3,100.0,0,0.0,3160,0,0,0,0,2022-2023,bundesliga
florian flick,Schalke 04,86,135,26,1,244,2,50.0,1,50.0,186,4,0,3,2,2022-2023,bundesliga
emil forsberg,RB Leipzig,45,332,300,28,670,29,51.7,13,44.8,855,29,3,28,12,2022-2023,bundesliga
philipp forster,Bochum,80,351,271,23,694,20,30.0,13,65.0,775,18,3,23,15,2022-2023,bundesliga
timothy fosumensah,Leverkusen,34,65,39,3,138,1,0.0,1,100.0,109,2,0,3,1,2022-2023,bundesliga
raphael framberger,Augsburg,32,37,21,0,88,1,0.0,1,100.0,54,0,0,3,3,2022-2023,bundesliga
bartol franjic,Wolfsburg,35,64,17,3,114,2,50.0,1,50.0,88,2,0,6,0,2022-2023,bundesliga
oscar fraulo,Gladbach,3,9,4,0,16,1,100.0,0,0.0,19,1,0,0,0,2022-2023,bundesliga
michael frey,Schalke 04,13,162,177,56,347,20,25.0,12,60.0,231,8,3,40,12,2022-2023,bundesliga
marco friedl,Werder Bremen,1052,934,101,7,2074,16,62.5,5,31.3,2540,11,0,19,9,2022-2023,bundesliga
marvin friedrich,Gladbach,640,426,38,21,1094,2,100.0,0,0.0,1387,3,0,6,2,2022-2023,bundesliga
jeremie frimpong,Leverkusen,349,670,636,122,1621,165,51.5,51,30.9,4495,103,46,88,49,2022-2023,bundesliga
chris fuhrich,Stuttgart,131,376,461,69,947,106,47.2,45,42.5,2403,60,31,36,29,2022-2023,bundesliga
angelo fulgini,Mainz 05,36,177,110,14,320,25,32.0,14,56.0,326,6,2,12,7,2022-2023,bundesliga
niclas fullkrug,Werder Bremen,70,635,534,131,1222,60,51.7,22,36.7,1216,33,21,74,51,2022-2023,bundesliga
cristian gamboa,Bochum,295,393,147,2,830,14,42.9,6,42.9,718,9,1,10,4,2022-2023,bundesliga
silvere ganvoula mboussy,Bochum,5,45,69,18,118,7,42.9,4,57.1,79,2,6,7,1,2022-2023,bundesliga
dario gebuhr,Eint Frankfurt,5,6,2,0,13,0,,0,,15,0,0,0,0,2022-2023,bundesliga
dennis geiger,Hoffenheim,218,618,202,7,1027,16,56.3,5,31.3,1267,11,0,22,8,2022-2023,bundesliga
yannick gerhardt,Wolfsburg,161,445,254,55,856,16,25.0,11,68.8,842,11,3,22,10,2022-2023,bundesliga
niko gieelmann,Union Berlin,254,322,319,22,889,14,28.6,8,57.1,593,8,0,17,6,2022-2023,bundesliga
rafa gikiewicz,Augsburg,1213,10,0,0,1221,0,,0,,2275,0,0,2,0,2022-2023,bundesliga
matthias ginter,Freiburg,1151,994,94,46,2231,4,50.0,2,50.0,4228,12,0,12,4,2022-2023,bundesliga
jamie gittens,Dortmund,32,80,147,37,251,55,36.4,28,50.9,714,13,18,22,5,2022-2023,bundesliga
serge gnabry,Bayern Munich,124,474,565,146,1148,64,43.8,30,46.9,2010,50,41,51,26,2022-2023,bundesliga
jacek goralski,Bochum,22,33,4,0,59,0,,0,,65,3,0,1,0,2022-2023,bundesliga
leon goretzka,Bayern Munich,296,678,312,43,1272,17,52.9,6,35.3,1775,32,6,20,11,2022-2023,bundesliga
mario gotze,Eint Frankfurt,214,920,704,78,1820,75,33.3,45,60.0,1987,49,15,56,46,2022-2023,bundesliga
jeffrey gouweleeuw,Augsburg,1074,673,97,23,1829,19,68.4,6,31.6,2635,12,0,25,7,2022-2023,bundesliga
ryan gravenberch,Bayern Munich,68,269,155,11,483,19,57.9,6,31.6,729,18,1,21,13,2022-2023,bundesliga
michael gregoritsch,Freiburg,57,313,426,130,793,38,28.9,18,47.4,577,12,15,50,22,2022-2023,bundesliga
leo greiml,Schalke 04,135,101,5,1,241,1,100.0,0,0.0,357,1,0,3,0,2022-2023,bundesliga
vincenzo grifo,Freiburg,216,776,619,65,1587,74,56.8,21,28.4,2274,44,18,42,28,2022-2023,bundesliga
lennart grill,Union Berlin,220,5,0,0,225,0,,0,,437,0,0,0,0,2022-2023,bundesliga
christian gro,Werder Bremen,290,672,114,7,1067,23,65.2,8,34.8,1038,16,2,18,8,2022-2023,bundesliga
brajan gruda,Mainz 05,0,2,6,1,8,2,0.0,2,100.0,0,0,0,0,1,2022-2023,bundesliga
ilia gruev,Werder Bremen,247,616,106,6,956,10,50.0,4,40.0,1178,17,0,18,12,2022-2023,bundesliga
carlos gruezo,Augsburg,132,196,37,1,360,7,71.4,2,28.6,319,6,0,7,3,2022-2023,bundesliga
raphael guerreiro,Dortmund,433,951,666,68,2028,47,57.4,19,40.4,3439,59,18,28,18,2022-2023,bundesliga
josuha guilavogui,Wolfsburg,354,542,55,10,949,5,60.0,0,0.0,1072,5,0,8,6,2022-2023,bundesliga
serhou guirassy,Stuttgart,40,333,278,89,645,35,40.0,13,37.1,675,19,14,53,20,2022-2023,bundesliga
peter gulacsi,RB Leipzig,225,0,0,0,225,0,,0,,303,0,0,0,0,2022-2023,bundesliga
manuel gulde,Freiburg,209,256,28,5,491,0,,0,,643,7,0,4,1,2022-2023,bundesliga
robert gumny,Augsburg,383,432,233,23,1036,21,33.3,10,47.6,887,20,1,17,13,2022-2023,bundesliga
christian gunter,Freiburg,337,680,576,49,1583,16,62.5,5,31.3,1416,33,6,18,12,2022-2023,bundesliga
josko gvardiol,RB Leipzig,1099,1212,71,22,2369,18,88.9,2,11.1,4336,13,3,9,6,2022-2023,bundesliga
janik haberer,Union Berlin,169,468,304,48,926,31,35.5,14,45.2,897,15,5,36,19,2022-2023,bundesliga
alexander hack,Mainz 05,350,367,27,13,735,2,100.0,0,0.0,818,4,0,3,1,2022-2023,bundesliga
andre hahn,Augsburg,38,63,58,7,156,6,16.7,4,66.7,115,5,0,13,1,2022-2023,bundesliga
amadou haidara,RB Leipzig,191,619,174,7,980,12,75.0,2,16.7,1190,19,0,11,13,2022-2023,bundesliga
sebastien haller,Dortmund,34,185,203,68,416,16,56.3,7,43.8,300,3,4,18,15,2022-2023,bundesliga
marcel halstenberg,RB Leipzig,408,653,282,21,1330,17,58.8,7,41.2,1498,19,4,19,7,2022-2023,bundesliga
andreas hancheolsen,Mainz 05,512,382,65,16,949,5,80.0,1,20.0,1118,11,0,12,6,2022-2023,bundesliga
genki haraguchi,Stuttgart,66,219,100,9,381,15,60.0,5,33.3,539,10,3,15,5,2022-2023,bundesliga
genki haraguchi,Union Berlin,34,119,64,10,214,6,83.3,1,16.7,272,8,2,5,3,2022-2023,bundesliga
makoto hasebe,Eint Frankfurt,542,569,24,0,1131,0,,0,,2109,7,1,3,1,2022-2023,bundesliga
thorgan hazard,Dortmund,76,148,169,18,386,15,20.0,9,60.0,567,11,5,7,0,2022-2023,bundesliga
jonas hector,Köln,668,1061,545,56,2247,59,55.9,15,25.4,2579,44,9,36,19,2022-2023,bundesliga
dominique heintz,Bochum,192,191,24,4,404,4,100.0,0,0.0,387,5,0,0,4,2022-2023,bundesliga
benjamin henrichs,RB Leipzig,520,872,479,49,1856,38,52.6,13,34.2,2346,36,8,32,17,2022-2023,bundesliga
