Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
tammy abraham,Roma,4,31,34,9,69,6,33.3,4,66.7,111,2,2,9,2,2023-2024,serie-a
francesco acerbi,Inter,941,946,98,25,1977,3,66.7,1,33.3,3081,11,0,4,1,2023-2024,serie-a
yacine adli,Milan,262,913,281,8,1439,32,68.8,8,25.0,2144,27,3,18,10,2023-2024,serie-a
michel aebischer,Bologna,405,1032,270,23,1694,25,56.0,9,36.0,2248,23,3,27,19,2023-2024,serie-a
lucien agoume,Inter,1,4,1,0,6,1,0.0,1,100.0,5,1,0,0,0,2023-2024,serie-a
marley ake,Udinese,1,0,0,0,1,0,,0,,0,0,0,1,0,2023-2024,serie-a
ebenezer akinsanmiro,Inter,3,6,1,0,9,0,,0,,11,1,0,1,1,2023-2024,serie-a
jeandaniel akpaakpro,Monza,111,187,58,5,348,10,30.0,3,30.0,591,9,1,13,7,2023-2024,serie-a
david akpan ankeye,Genoa,2,6,10,1,17,5,40.0,3,60.0,61,1,1,2,0,2023-2024,serie-a
luis alberto,Lazio,231,1004,690,61,1904,45,55.6,16,35.6,3192,62,10,33,24,2023-2024,serie-a
carlos alcaraz,Juventus,22,133,69,12,221,9,33.3,5,55.6,310,13,1,8,4,2023-2024,serie-a
pontus almqvist,Lecce,105,332,360,80,779,93,39.8,43,46.2,1930,47,35,59,39,2023-2024,serie-a
lorenzo amatucci,Fiorentina,1,15,10,1,26,0,,0,,17,0,0,0,0,2023-2024,serie-a
bruno amione,Hellas Verona,176,157,15,7,344,2,50.0,1,50.0,402,3,0,8,1,2023-2024,serie-a
felipe anderson,Lazio,252,792,742,93,1756,107,40.2,54,50.5,2896,62,26,65,32,2023-2024,serie-a
angelino,Roma,284,351,199,7,830,13,46.2,6,46.2,864,13,0,9,6,2023-2024,serie-a
houssem aouar,Roma,48,238,157,27,439,21,52.4,7,33.3,621,15,6,16,15,2023-2024,serie-a
simone aresti,Cagliari,2,0,0,0,2,0,,0,,11,0,0,0,0,2023-2024,serie-a
marko arnautovic,Inter,25,169,165,41,358,6,16.7,5,83.3,272,8,4,22,10,2023-2024,serie-a
kristjan asllani,Inter,197,483,136,3,813,5,60.0,2,40.0,1030,7,0,6,3,2023-2024,serie-a
emil audero,Inter,200,0,0,0,200,0,,0,,377,0,0,0,0,2023-2024,serie-a
tommaso augello,Cagliari,529,625,408,9,1544,29,51.7,12,41.4,2135,34,1,21,8,2023-2024,serie-a
carlos augusto,Inter,427,553,317,52,1287,21,57.1,6,28.6,1863,31,12,21,14,2023-2024,serie-a
yann aurel bisseck,Inter,350,306,84,19,737,13,38.5,7,53.8,1551,24,1,10,4,2023-2024,serie-a
sardar azmoun,Roma,24,110,101,29,232,13,30.8,7,53.8,206,9,1,17,10,2023-2024,serie-a
paulo azzi,Cagliari,166,249,216,19,620,28,46.4,11,39.3,1398,39,5,14,5,2023-2024,serie-a
oussama el azzouzi,Bologna,105,287,58,8,448,3,0.0,3,100.0,577,3,0,5,5,2023-2024,serie-a
milan badelj,Genoa,425,1029,255,18,1696,33,51.5,13,39.4,1728,17,1,31,19,2023-2024,serie-a
jaime baez,Frosinone,31,110,111,14,248,10,50.0,3,30.0,431,6,2,11,11,2023-2024,serie-a
nicola bagnolini,Bologna,4,0,0,0,4,0,,0,,1,0,0,0,0,2023-2024,serie-a
nedim bajrami,Sassuolo,69,213,318,43,583,31,54.8,13,41.9,1390,25,11,27,11,2023-2024,serie-a
mitchel bakker,Atalanta,70,116,77,10,255,12,58.3,4,33.3,457,8,2,10,3,2023-2024,serie-a
tommaso baldanzi,Empoli,28,151,176,26,347,26,26.9,16,61.5,641,16,6,19,13,2023-2024,serie-a
tommaso baldanzi,Roma,26,122,116,19,261,22,36.4,10,45.5,499,16,5,5,7,2023-2024,serie-a
lameck banda,Lecce,76,231,316,62,604,99,42.4,50,50.5,1778,34,35,57,29,2023-2024,serie-a
daniel bandeira,Hellas Verona,47,164,67,2,276,4,75.0,0,0.0,392,4,1,4,6,2023-2024,serie-a
mattia bani,Genoa,868,517,37,17,1418,4,25.0,2,50.0,1524,2,0,10,2,2023-2024,serie-a
antonin barak,Fiorentina,38,218,219,40,473,13,30.8,8,61.5,634,23,1,15,16,2023-2024,serie-a
nicolo barella,Inter,424,1281,739,58,2425,59,49.2,24,40.7,3389,73,9,39,29,2023-2024,serie-a
enzo barrenechea,Frosinone,622,1408,205,13,2213,18,44.4,8,44.4,1526,12,0,20,16,2023-2024,serie-a
davide bartesaghi,Milan,25,18,8,0,51,1,0.0,1,100.0,53,3,0,1,2,2023-2024,serie-a
federico baschirotto,Lecce,1172,876,53,24,2093,0,,0,,3312,9,0,12,4,2023-2024,serie-a
toma basic,Salernitana,175,394,121,6,679,15,66.7,5,33.3,758,15,0,23,3,2023-2024,serie-a
alessandro bastoni,Inter,769,986,388,35,2127,19,52.6,8,42.1,4361,66,6,12,10,2023-2024,serie-a
simone bastoni,Empoli,123,216,132,12,464,9,44.4,5,55.6,464,11,0,12,9,2023-2024,serie-a
reda belahyane,Hellas Verona,10,20,6,0,35,0,,0,,27,1,0,1,1,2023-2024,serie-a
raoul bellanova,Torino,403,812,678,60,1871,98,43.9,35,35.7,3913,57,17,45,23,2023-2024,serie-a
andrea belotti,Fiorentina,14,135,156,47,302,6,16.7,3,50.0,237,4,4,23,13,2023-2024,serie-a
andrea belotti,Roma,17,116,107,34,238,15,46.7,6,40.0,350,9,6,21,12,2023-2024,serie-a
lucas beltran,Fiorentina,49,280,343,89,668,31,38.7,17,54.8,542,10,6,56,31,2023-2024,serie-a
ismael bennacer,Milan,158,556,240,15,942,30,56.7,10,33.3,1211,21,3,17,18,2023-2024,serie-a
domenico berardi,Sassuolo,67,340,430,63,824,28,39.3,14,50.0,1220,26,14,31,24,2023-2024,serie-a
bartosz bereszynski,Empoli,374,537,147,3,1048,27,48.1,11,40.7,1219,10,3,19,6,2023-2024,serie-a
etrit berisha,Empoli,530,2,0,0,532,0,,0,,997,0,0,1,0,2023-2024,serie-a
medon berisha,Lecce,23,72,19,3,111,5,20.0,2,40.0,123,2,0,2,2,2023-2024,serie-a
victor bernth kristiansen,Bologna,667,918,320,13,1890,23,47.8,8,34.8,2280,15,2,14,7,2023-2024,serie-a
beto,Udinese,0,7,10,1,17,3,66.7,1,33.3,18,0,0,3,0,2023-2024,serie-a
davide bettella,Monza,2,2,1,0,5,0,,0,,0,0,0,0,1,2023-2024,serie-a
sam beukema,Bologna,1170,1060,61,14,2283,8,50.0,2,25.0,4162,10,1,6,3,2023-2024,serie-a
jaka bijol,Udinese,669,395,38,29,1099,0,,0,,1564,2,0,3,4,2023-2024,serie-a
el bilal toure,Atalanta,6,56,117,21,179,14,21.4,9,64.3,417,15,2,18,16,2023-2024,serie-a
cristiano biraghi,Fiorentina,461,893,688,14,2026,14,28.6,9,64.3,2283,55,3,15,6,2023-2024,serie-a
davide biraschi,Genoa,20,21,7,1,48,1,100.0,0,0.0,46,2,0,0,0,2023-2024,serie-a
samuele birindelli,Monza,412,557,364,43,1320,30,40.0,15,50.0,2314,40,11,35,9,2023-2024,serie-a
alexis blin,Lecce,260,580,112,16,946,10,50.0,5,50.0,968,8,0,5,11,2023-2024,serie-a
jerome boateng,Salernitana,83,73,6,0,161,0,,0,,234,1,0,1,0,2023-2024,serie-a
emil bohinen,Genoa,17,21,10,0,47,1,0.0,1,100.0,83,1,0,3,1,2023-2024,serie-a
emil bohinen,Salernitana,101,237,74,4,406,12,41.7,7,58.3,500,8,0,10,5,2023-2024,serie-a
daniel boloca,Sassuolo,313,747,211,8,1252,35,80.0,7,20.0,2034,33,0,21,17,2023-2024,serie-a
giacomo bonaventura,Fiorentina,118,697,541,69,1339,51,58.8,16,31.4,2134,67,14,46,29,2023-2024,serie-a
federico bonazzoli,Hellas Verona,20,216,178,41,410,12,50.0,5,41.7,371,10,3,27,12,2023-2024,serie-a
warren bondo,Monza,174,458,125,13,750,18,72.2,4,22.2,1435,20,5,16,19,2023-2024,serie-a
giovanni bonfanti,Atalanta,27,34,6,1,67,1,100.0,0,0.0,60,0,0,1,0,2023-2024,serie-a
kevin bonifazi,Bologna,62,34,0,0,95,1,0.0,1,100.0,120,0,0,2,0,2023-2024,serie-a
kevin bonifazi,Frosinone,87,76,9,1,172,2,50.0,0,0.0,236,1,0,1,2,2023-2024,serie-a
gennaro borrelli,Frosinone,0,0,1,0,1,1,0.0,0,0.0,2,0,0,0,0,2023-2024,serie-a
erik botheim,Salernitana,11,49,27,7,86,4,25.0,2,50.0,52,1,2,3,0,2023-2024,serie-a
mehdi bourabia,Frosinone,34,70,26,2,129,1,0.0,1,100.0,78,1,0,8,0,2023-2024,serie-a
edoardo bove,Roma,165,557,265,36,980,18,50.0,7,38.9,1095,24,2,27,27,2023-2024,serie-a
domagoj bradaric,Salernitana,529,817,461,23,1792,49,40.8,24,49.0,2622,38,8,32,17,2023-2024,serie-a
josip brekalo,Fiorentina,37,147,168,18,346,18,44.4,9,50.0,542,11,7,10,3,2023-2024,serie-a
gleison bremer,Juventus,1098,1123,97,35,2304,13,76.9,3,23.1,3428,8,1,18,8,2023-2024,serie-a
brenner,Udinese,10,34,47,7,88,6,33.3,3,50.0,158,4,1,9,2,2023-2024,serie-a
marco brescianini,Frosinone,239,533,294,57,1056,43,51.2,19,44.2,1453,32,15,39,44,2023-2024,serie-a
dylan bronn,Salernitana,9,9,2,2,20,0,,0,,20,0,0,0,0,2023-2024,serie-a
tajon buchanan,Inter,14,23,65,9,100,11,36.4,4,36.4,336,4,3,6,1,2023-2024,serie-a
alessandro buongiorno,Torino,739,748,64,19,1539,4,0.0,4,100.0,1363,10,2,26,4,2023-2024,serie-a
rarescatalin burnete,Lecce,0,2,2,1,4,0,,0,,0,0,0,2,0,2023-2024,serie-a
jovane cabral,Salernitana,43,163,147,24,346,36,58.3,13,36.1,731,10,7,23,14,2023-2024,serie-a
liberato cacace,Empoli,442,614,306,17,1341,53,43.4,26,49.1,2109,29,4,23,20,2023-2024,serie-a
jens cajuste,Napoli,83,323,180,23,577,28,60.7,10,35.7,728,18,2,19,10,2023-2024,serie-a
davide calabria,Milan,512,953,325,26,1784,20,30.0,14,70.0,2474,31,2,19,9,2023-2024,serie-a
riccardo calafiori,Bologna,956,1018,152,23,2103,21,61.9,7,33.3,4024,28,1,31,12,2023-2024,serie-a
mattia caldara,Milan,10,18,1,1,29,0,,0,,43,0,0,0,0,2023-2024,serie-a
luca caldirola,Monza,809,678,61,16,1546,2,50.0,0,0.0,2482,5,0,6,1,2023-2024,serie-a
hakan calhanoglu,Inter,632,1389,586,26,2581,15,46.7,7,46.7,3868,65,1,27,7,2023-2024,serie-a
francesco camarda,Milan,1,0,1,0,2,1,0.0,1,100.0,0,0,0,1,0,2023-2024,serie-a
nicolo cambiaghi,Empoli,86,357,589,115,1012,86,33.7,41,47.7,2853,51,48,59,36,2023-2024,serie-a
andrea cambiaso,Juventus,317,631,521,60,1449,61,42.6,27,44.3,2832,53,23,38,21,2023-2024,serie-a
matteo cancellieri,Empoli,100,253,339,78,673,100,37.0,46,46.0,1381,36,28,56,35,2023-2024,serie-a
antonio candreva,Salernitana,187,733,705,59,1610,40,37.5,21,52.5,2127,48,18,31,18,2023-2024,serie-a
luigi canotto,Frosinone,2,2,0,0,4,1,100.0,0,0.0,4,0,0,0,2,2023-2024,serie-a
gianluca caprari,Monza,18,65,73,11,154,8,37.5,5,62.5,370,9,5,9,9,2023-2024,serie-a
elia caprile,Empoli,889,7,0,0,895,0,,0,,1471,0,0,1,0,2023-2024,serie-a
francesco caputo,Empoli,15,146,132,49,289,10,50.0,4,40.0,204,6,4,21,12,2023-2024,serie-a
andrea carboni,Monza,504,516,132,26,1148,6,50.0,3,50.0,1856,13,2,14,2,2023-2024,serie-a
valentin carboni,Monza,83,329,281,41,676,49,49.0,18,36.7,1577,33,18,30,15,2023-2024,serie-a
marco carnesecchi,Atalanta,954,1,0,0,955,0,,0,,1389,0,0,1,0,2023-2024,serie-a
nicolo casale,Lazio,515,615,32,8,1155,4,50.0,0,0.0,2210,9,1,2,1,2023-2024,serie-a
giuseppe caso,Frosinone,11,54,120,13,178,36,41.7,18,50.0,451,14,6,15,10,2023-2024,serie-a
valentin castellanos,Lazio,47,325,316,106,679,38,28.9,25,65.8,466,13,7,54,22,2023-2024,serie-a
samu castillejo,Sassuolo,38,150,190,14,371,19,47.4,8,42.1,839,24,7,23,18,2023-2024,serie-a
santiago castro,Bologna,5,41,30,8,76,3,66.7,1,33.3,62,2,0,9,3,2023-2024,serie-a
gaetano castrovilli,Fiorentina,17,72,74,11,160,14,21.4,9,64.3,357,8,2,11,6,2023-2024,serie-a
danilo cataldi,Lazio,219,691,139,0,1040,8,75.0,2,25.0,1020,9,0,9,6,2023-2024,serie-a
emil ceide,Sassuolo,13,31,45,9,85,21,61.9,7,33.3,319,6,5,4,5,2023-2024,serie-a
zeki celik,Roma,136,180,117,14,429,10,60.0,4,40.0,565,15,5,10,6,2023-2024,serie-a
fabien centonze,Hellas Verona,119,176,119,6,411,23,47.8,12,52.2,400,5,2,11,1,2023-2024,serie-a
michele cerofolini,Frosinone,224,2,0,0,226,0,,0,,423,0,0,0,0,2023-2024,serie-a
alberto cerri,Empoli,17,89,85,18,189,6,16.7,5,83.3,149,7,1,13,12,2023-2024,serie-a
leonardo cerri,Juventus,0,0,2,0,2,0,,0,,0,0,0,0,0,2023-2024,serie-a
charlys,Hellas Verona,2,4,2,0,8,1,0.0,1,100.0,5,0,0,0,0,2023-2024,serie-a
walid cheddira,Frosinone,33,284,312,100,624,37,32.4,23,62.2,791,14,22,72,36,2023-2024,serie-a
federico chiesa,Juventus,77,303,643,130,1005,95,36.8,48,50.5,2697,56,58,54,40,2023-2024,serie-a
oliver christensen,Fiorentina,197,0,0,0,197,0,,0,,321,0,0,1,0,2023-2024,serie-a
samuel chukwueze,Milan,67,237,278,59,577,62,33.9,34,54.8,1337,27,24,29,15,2023-2024,serie-a
alphadjo cisse,Hellas Verona,0,1,0,0,1,0,,0,,0,0,0,0,0,2023-2024,serie-a
giorgio cittadini,Monza,3,4,1,0,8,0,,0,,18,0,0,1,0,2023-2024,serie-a
giorgio cittadini,Genoa,26,21,1,1,47,0,,0,,21,0,0,1,3,2023-2024,serie-a
patrick ciurria,Monza,269,411,350,31,1021,24,37.5,11,45.8,1581,41,9,19,6,2023-2024,serie-a
lorenzo colombo,Monza,32,239,186,65,451,23,52.2,11,47.8,464,9,13,64,29,2023-2024,serie-a
andrea colpani,Monza,133,501,641,83,1255,80,35.0,40,50.0,2472,69,27,52,38,2023-2024,serie-a
pietro comuzzo,Fiorentina,19,24,0,0,43,0,,0,,29,0,0,0,0,2023-2024,serie-a
andrea consigli,Sassuolo,1316,12,0,0,1327,0,,0,,2357,0,0,0,1,2023-2024,serie-a
nikita contini baranovsky,Napoli,4,1,0,0,5,0,,0,,3,0,0,0,0,2023-2024,serie-a
diego coppola,Hellas Verona,530,408,26,21,959,1,0.0,1,100.0,806,2,0,8,3,2023-2024,serie-a
tommaso corazza,Bologna,54,72,47,5,170,3,0.0,2,66.7,330,6,1,1,2,2023-2024,serie-a
jeppe corfitzen,Lecce,0,3,3,0,6,0,,0,,18,1,0,1,0,2023-2024,serie-a
giacomo corona,Empoli,0,1,1,0,2,0,,0,,0,0,0,0,0,2023-2024,serie-a
joao costa,Roma,2,2,6,1,10,0,,0,,14,0,0,1,1,2023-2024,serie-a
benoit costil,Salernitana,454,9,0,0,463,0,,0,,676,0,0,1,0,2023-2024,serie-a
lassana coulibaly,Salernitana,215,694,201,23,1092,36,41.7,18,50.0,1750,35,1,38,33,2023-2024,serie-a
mamadou coulibaly,Salernitana,0,1,2,0,3,0,,0,,3,0,0,0,0,2023-2024,serie-a
alessio cragno,Sassuolo,110,0,0,0,110,0,,0,,193,0,0,0,0,2023-2024,serie-a
bryan cristante,Roma,577,1504,425,80,2494,26,65.4,8,30.8,3544,52,4,27,21,2023-2024,serie-a
juan cruz,Hellas Verona,2,16,20,2,36,2,50.0,1,50.0,55,2,0,2,0,2023-2024,serie-a
juan cuadrado,Inter,37,102,79,13,217,5,20.0,2,40.0,513,9,7,3,2,2023-2024,serie-a
marvin cuni,Frosinone,12,92,97,24,198,14,21.4,8,57.1,132,5,2,26,15,2023-2024,serie-a
danilo dambrosio,Monza,564,600,114,23,1268,13,53.8,5,38.5,1763,8,1,12,5,2023-2024,serie-a
flavius daniliuc,Salernitana,208,218,63,7,486,5,20.0,4,80.0,561,7,0,7,4,2023-2024,serie-a
danilo,Juventus,815,1113,200,20,2118,12,66.7,1,8.3,2503,14,2,13,3,2023-2024,serie-a
matteo darmian,Inter,540,766,286,27,1586,15,33.3,10,66.7,1584,15,2,18,1,2023-2024,serie-a
juan david cabal,Hellas Verona,314,506,202,16,1005,24,50.0,9,37.5,1152,17,1,22,11,2023-2024,serie-a
keinan davis,Udinese,8,20,50,9,76,5,60.0,1,20.0,74,1,3,9,3,2023-2024,serie-a
pawe dawidowicz,Hellas Verona,749,642,42,14,1425,5,80.0,1,20.0,1819,8,0,13,5,2023-2024,serie-a
charles de ketelaere,Atalanta,60,442,612,133,1097,88,45.5,35,39.8,2121,51,41,83,54,2023-2024,serie-a
mattia de sciglio,Juventus,10,13,2,0,25,0,,0,,15,2,0,1,0,2023-2024,serie-a
lorenzo de silvestri,Bologna,202,226,75,2,499,0,,0,,732,4,0,4,1,2023-2024,serie-a
koni de winter,Genoa,731,655,120,23,1497,9,77.8,2,22.2,2480,13,1,25,10,2023-2024,serie-a
gregoire defrel,Sassuolo,47,141,125,19,310,13,30.8,8,61.5,348,7,2,15,15,2023-2024,serie-a
alessandro deiola,Cagliari,175,376,153,24,700,10,50.0,3,30.0,473,5,0,10,15,2023-2024,serie-a
alessandro dellavalle,Torino,4,4,0,0,8,0,,0,,2,0,0,0,0,2023-2024,serie-a
diego demme,Napoli,14,45,22,4,81,2,0.0,2,100.0,169,4,0,0,0,2023-2024,serie-a
leander dendoncker,Napoli,7,22,2,0,31,0,,0,,20,0,0,2,1,2023-2024,serie-a
mattia destro,Empoli,7,55,46,18,107,4,25.0,1,25.0,114,3,3,11,2,2023-2024,serie-a
federico di francesco,Lecce,2,8,5,3,15,1,0.0,1,100.0,18,0,0,0,0,2023-2024,serie-a
raffaele di gennaro,Inter,18,1,0,0,19,0,,0,,57,0,0,0,0,2023-2024,serie-a
michele di gregorio,Monza,1426,14,0,0,1439,3,100.0,0,0.0,2714,0,0,2,1,2023-2024,serie-a
giovanni di lorenzo,Napoli,711,1445,921,129,3054,59,30.5,35,59.3,4442,63,16,28,23,2023-2024,serie-a
alessandro di pardo,Cagliari,59,84,72,3,214,6,16.7,5,83.3,223,2,0,1,4,2023-2024,serie-a
boulaye dia,Salernitana,44,185,162,35,381,43,32.6,27,62.8,648,17,6,37,28,2023-2024,serie-a
federico dimarco,Inter,340,572,641,74,1538,18,33.3,12,66.7,1924,34,10,29,7,2023-2024,serie-a
tiago djalo,Juventus,8,7,1,1,15,1,100.0,0,0.0,64,1,1,0,0,2023-2024,serie-a
koffi djidji,Torino,239,237,29,1,502,6,50.0,3,50.0,436,4,1,5,2,2023-2024,serie-a
berat djimsiti,Atalanta,1054,823,96,26,1962,2,50.0,1,50.0,2044,10,0,7,3,2023-2024,serie-a
dodo,Fiorentina,97,201,97,7,391,18,55.6,5,27.8,857,10,4,9,1,2023-2024,serie-a
josh doig,Hellas Verona,125,201,106,13,426,21,47.6,9,42.9,637,16,3,16,5,2023-2024,serie-a
josh doig,Sassuolo,241,320,203,10,758,23,17.4,18,78.3,934,17,2,20,10,2023-2024,serie-a
nicolas dominguez,Bologna,23,69,12,0,103,0,,0,,116,2,0,1,3,2023-2024,serie-a
giulio donati,Monza,11,25,15,1,51,0,,0,,58,2,0,3,0,2023-2024,serie-a
patrick dorgu,Lecce,263,431,265,32,949,38,39.5,16,42.1,1457,34,4,41,20,2023-2024,serie-a
alberto dossena,Cagliari,930,748,55,35,1720,8,62.5,3,37.5,2159,6,0,22,10,2023-2024,serie-a
radu dragusin,Genoa,487,347,80,28,909,1,0.0,1,100.0,922,6,1,5,4,2023-2024,serie-a
ondrej duda,Hellas Verona,271,898,331,19,1472,38,55.3,13,34.2,1556,29,6,49,24,2023-2024,serie-a
denzel dumfries,Inter,231,385,367,73,977,33,42.4,12,36.4,1121,19,11,29,9,2023-2024,serie-a
alfred duncan,Fiorentina,157,698,343,17,1184,40,50.0,16,40.0,1442,26,3,18,19,2023-2024,serie-a
paulo dybala,Roma,87,590,612,88,1270,77,36.4,43,55.8,2296,61,31,70,41,2023-2024,serie-a
festy ebosele,Udinese,166,246,314,46,707,108,45.4,37,34.3,1887,45,30,56,34,2023-2024,serie-a
enzo ebosse,Udinese,9,8,0,0,17,0,,0,,21,0,0,0,0,2023-2024,serie-a
tyronne ebuehi,Empoli,266,258,150,20,668,13,30.8,7,53.8,1217,14,6,19,4,2023-2024,serie-a
ederson,Atalanta,508,1159,385,41,2027,42,52.4,18,42.9,2448,26,7,33,36,2023-2024,serie-a
kingsley ehizibue,Udinese,133,146,139,28,414,21,52.4,6,28.6,596,10,7,17,10,2023-2024,serie-a
emmanuel ekong,Empoli,0,3,1,1,4,3,0.0,2,66.7,1,0,0,0,0,2023-2024,serie-a
caleb ekuban,Genoa,32,150,208,52,385,22,45.5,11,50.0,373,8,9,55,17,2023-2024,serie-a
elif elmas,Napoli,27,107,111,12,240,13,46.2,7,53.8,623,13,4,9,7,2023-2024,serie-a
martin erlic,Sassuolo,700,729,53,15,1476,6,66.7,2,33.3,2051,8,1,10,0,2023-2024,serie-a
giovanni fabbian,Bologna,78,208,144,47,425,24,50.0,11,45.8,491,10,5,22,13,2023-2024,serie-a
nicolo fagioli,Juventus,38,143,84,5,263,7,42.9,2,28.6,326,6,1,10,4,2023-2024,serie-a
wladimiro falcone,Lecce,1247,4,0,0,1251,0,,0,,2549,1,1,1,0,2023-2024,serie-a
davide faraoni,Hellas Verona,94,194,102,12,386,7,42.9,4,57.1,400,8,1,14,2,2023-2024,serie-a
davide faraoni,Fiorentina,72,153,73,4,298,4,25.0,3,75.0,408,1,1,4,2,2023-2024,serie-a
federico fazio,Salernitana,403,346,27,17,773,2,100.0,0,0.0,825,0,0,8,3,2023-2024,serie-a
jacopo fazzini,Empoli,160,324,242,36,714,41,48.8,17,41.5,939,19,7,32,21,2023-2024,serie-a
lewis ferguson,Bologna,317,1178,561,82,2043,34,41.2,15,44.1,2570,45,13,22,22,2023-2024,serie-a
andrea ferraris,Monza,1,2,2,0,5,0,,0,,9,0,0,0,0,2023-2024,serie-a
joao ferreira,Udinese,501,475,146,11,1107,33,54.5,12,36.4,1488,21,4,22,8,2023-2024,serie-a
seydou fini,Genoa,1,6,12,1,19,1,0.0,1,100.0,23,2,0,1,1,2023-2024,serie-a
vincenzo fiorillo,Salernitana,139,2,0,0,141,0,,0,,176,0,0,0,0,2023-2024,serie-a
alessandro florenzi,Milan,403,699,354,19,1449,13,7.7,11,84.6,2195,28,1,17,5,2023-2024,serie-a
michael folorunsho,Hellas Verona,233,606,384,57,1200,70,31.4,42,60.0,1714,41,8,62,38,2023-2024,serie-a
davide frattesi,Inter,96,194,140,56,428,21,33.3,13,61.9,781,17,10,17,16,2023-2024,serie-a
morten frendrup,Genoa,404,922,345,36,1651,25,64.0,8,32.0,1611,20,4,55,14,2023-2024,serie-a
remo freuler,Bologna,525,1304,361,33,2178,12,66.7,3,25.0,2531,28,5,27,16,2023-2024,serie-a
gerardo fusco,Salernitana,0,6,3,1,9,1,0.0,1,100.0,0,0,0,0,0,2023-2024,serie-a
matteo gabbia,Milan,518,482,40,21,1035,2,100.0,0,0.0,1627,4,0,5,2,2023-2024,serie-a
gianluca gaetano,Cagliari,22,162,154,19,327,30,33.3,14,46.7,473,14,6,17,15,2023-2024,serie-a
gianluca gaetano,Napoli,12,68,41,5,118,5,20.0,4,80.0,155,1,1,5,3,2023-2024,serie-a
roberto gagliardini,Monza,439,1034,310,42,1761,17,47.1,7,41.2,2950,36,2,28,14,2023-2024,serie-a
pablo galdames millan,Genoa,1,19,6,1,26,0,,0,,24,0,0,1,0,2023-2024,serie-a
antonino gallo,Lecce,568,720,396,22,1660,42,45.2,20,47.6,2861,53,12,27,13,2023-2024,serie-a
luca garritano,Frosinone,75,119,91,12,283,5,0.0,5,100.0,310,2,1,8,2,2023-2024,serie-a
federico gatti,Juventus,504,950,201,47,1640,22,40.9,10,45.5,3233,31,1,24,12,2023-2024,serie-a
francesco gelli,Frosinone,181,426,319,24,914,42,31.0,20,47.6,1400,25,10,34,14,2023-2024,serie-a
luca gemello,Torino,120,2,0,0,122,0,,0,,405,0,0,0,0,2023-2024,serie-a
valentin gendrey,Lecce,585,808,353,45,1727,34,47.1,11,32.4,2906,32,6,38,20,2023-2024,serie-a
fares ghedjemis,Frosinone,14,29,44,11,84,7,28.6,5,71.4,119,2,5,5,2,2023-2024,serie-a
lautaro gianetti,Udinese,227,147,9,5,383,1,100.0,0,0.0,262,1,0,2,0,2023-2024,serie-a
mario gila,Lazio,602,797,103,10,1486,15,60.0,4,26.7,2725,26,0,11,6,2023-2024,serie-a
gvidas gineitis,Torino,63,193,91,5,344,7,42.9,4,57.1,394,5,0,4,1,2023-2024,serie-a
olivier giroud,Milan,69,346,319,129,727,11,27.3,6,54.5,340,7,4,59,14,2023-2024,serie-a
edoardo goldaniga,Cagliari,314,293,44,5,648,0,,0,,1217,6,0,7,0,2023-2024,serie-a
pierluigi gollini,Napoli,277,1,1,1,279,0,,0,,485,0,0,0,0,2023-2024,serie-a
papu gomez,Monza,1,5,15,1,21,0,,0,,77,2,1,0,0,2023-2024,serie-a
iron gomis,Salernitana,15,41,37,5,93,3,0.0,3,100.0,87,1,0,3,5,2023-2024,serie-a
joan gonzalez,Lecce,127,334,158,19,607,31,61.3,9,29.0,889,22,4,26,11,2023-2024,serie-a
nicolas gonzalez,Fiorentina,92,470,554,133,1094,89,38.2,47,52.8,1664,51,20,42,29,2023-2024,serie-a
alberto grassi,Empoli,324,625,143,16,1085,10,50.0,4,40.0,957,13,0,13,7,2023-2024,serie-a
matteo guendouzi,Lazio,246,754,337,44,1323,22,31.8,13,59.1,1958,33,4,25,13,2023-2024,serie-a
axel guessand,Udinese,10,22,1,1,33,0,,0,,63,0,0,3,0,2023-2024,serie-a
albert gumundsson,Genoa,168,708,678,71,1521,96,43.8,41,42.7,2951,71,17,89,51,2023-2024,serie-a
emmanuel gyasi,Empoli,187,351,212,34,739,21,14.3,15,71.4,639,14,4,25,21,2023-2024,serie-a
norbert gyomber,Salernitana,491,442,34,8,961,9,55.6,3,33.3,799,3,0,16,2,2023-2024,serie-a
nicolas haas,Empoli,15,36,12,1,63,0,,0,,35,1,0,1,0,2023-2024,serie-a
ridgeciano haps,Genoa,76,99,111,18,285,9,33.3,6,66.7,303,6,6,13,8,2023-2024,serie-a
abdou harroui,Frosinone,79,276,220,32,563,44,43.2,21,47.7,1221,31,8,28,7,2023-2024,serie-a
hans hateboer,Atalanta,174,297,245,22,714,11,54.5,4,36.4,764,19,3,8,4,2023-2024,serie-a
pantelis hatzidiakos,Cagliari,229,237,43,8,505,3,33.3,2,66.7,581,7,1,6,3,2023-2024,serie-a
silvan hefti,Genoa,17,24,11,0,52,1,0.0,1,100.0,49,0,0,1,0,2023-2024,serie-a
liam henderson,Empoli,0,4,1,0,5,0,,0,,1,0,0,0,0,2023-2024,serie-a
