Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
david lopez,Girona,16,5,0.19,2.1,1.9,0.12,0.9,2023-2024,laliga
diego lopez,Valencia,41,15,0.07,3.7,3.7,0.09,-0.7,2023-2024,laliga
fermin lopez,Barcelona,51,24,0.16,7.5,7.5,0.15,0.5,2023-2024,laliga
javi lopez,Alavés,18,3,0.06,0.9,0.9,0.05,0.1,2023-2024,laliga
unai lopez,Rayo Vallecano,32,5,0.03,1.1,1.1,0.04,-0.1,2023-2024,laliga
dion lopy,Almería,23,8,0.0,1.3,1.3,0.06,-1.3,2023-2024,laliga
anthony lozano,Getafe,4,0,0.0,0.2,0.2,0.05,-0.2,2023-2024,laliga
anthony lozano,Almería,23,9,0.13,3.3,3.3,0.14,-0.3,2023-2024,laliga
lucas,Cádiz,11,4,0.09,0.8,0.8,0.07,0.2,2023-2024,laliga
jose luis gaya,Valencia,10,1,0.1,0.5,0.5,0.05,0.5,2023-2024,laliga
jose luis morales,Villarreal,26,12,0.27,5.6,5.6,0.21,1.4,2023-2024,laliga
dodi lukebakio,Sevilla,42,17,0.12,5.6,5.6,0.13,-0.6,2023-2024,laliga
andriy lunin,Real Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
darwin machis,Cádiz,20,9,0.15,1.4,0.6,0.03,2.6,2023-2024,laliga
pablo maffeo,Mallorca,11,4,0.09,0.8,0.8,0.07,0.2,2023-2024,laliga
jon magunazelaia,Real Sociedad,4,0,0.0,0.3,0.3,0.07,-0.3,2023-2024,laliga
nemanja maksimovic,Getafe,34,15,0.12,5.5,5.5,0.16,-1.5,2023-2024,laliga
giorgi mamardashvili,Valencia,0,0,,0.0,0.0,,0.0,2023-2024,laliga
wilson manafa,Granada,1,0,0.0,0.0,0.0,0.01,0.0,2023-2024,laliga
reinildo mandava,Atlético Madrid,5,3,0.4,0.9,0.9,0.17,1.1,2023-2024,laliga
aissa mandi,Villarreal,4,2,0.25,0.6,0.6,0.16,0.4,2023-2024,laliga
javier manquillo,Celta Vigo,1,0,0.0,0.1,0.1,0.11,-0.1,2023-2024,laliga
faitout maouassa,Granada,5,0,0.0,0.2,0.2,0.03,-0.2,2023-2024,laliga
marcao,Sevilla,0,0,,0.0,0.0,,0.0,2023-2024,laliga
oscar de marcos,Athletic Club,5,2,0.2,0.6,0.6,0.13,0.4,2023-2024,laliga
alberto mari,Valencia,6,2,0.0,1.8,1.2,0.2,-0.8,2023-2024,laliga
jose mari,Cádiz,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jose maria gimenez,Atlético Madrid,7,1,0.0,0.4,0.4,0.06,-0.4,2023-2024,laliga
mariano,Sevilla,14,2,0.0,1.2,1.2,0.09,-1.2,2023-2024,laliga
rafa marin,Alavés,13,3,0.0,0.7,0.7,0.05,-0.7,2023-2024,laliga
diego marino,Almería,0,0,,0.0,0.0,,0.0,2023-2024,laliga
mika marmol,Las Palmas,3,0,0.0,0.2,0.2,0.05,-0.2,2023-2024,laliga
unai marrero,Real Sociedad,0,0,,0.0,0.0,,0.0,2023-2024,laliga
roger marti,Cádiz,33,12,0.06,2.8,2.8,0.08,-0.8,2023-2024,laliga
ivan martin,Girona,19,11,0.26,2.9,2.9,0.15,2.1,2023-2024,laliga
jon martin,Real Sociedad,0,0,,0.0,0.0,,0.0,2023-2024,laliga
mario martin,Real Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
arnau martinez,Girona,1,0,0.0,0.2,0.2,0.2,-0.2,2023-2024,laliga
inigo martinez,Barcelona,8,1,0.0,0.4,0.4,0.05,-0.4,2023-2024,laliga
marc martinez,Granada,0,0,,0.0,0.0,,0.0,2023-2024,laliga
marvin,Las Palmas,14,3,0.0,0.9,0.9,0.07,-0.9,2023-2024,laliga
omar mascarell,Mallorca,6,0,0.0,0.4,0.4,0.06,-0.4,2023-2024,laliga
jaime mata,Getafe,32,12,0.16,5.6,5.6,0.18,-0.6,2023-2024,laliga
luis maximiano,Almería,0,0,,0.0,0.0,,0.0,2023-2024,laliga
borja mayoral,Getafe,43,23,0.26,11.9,8.7,0.2,3.1,2023-2024,laliga
mamadou mbaye,Cádiz,2,1,0.0,0.3,0.3,0.17,-0.3,2023-2024,laliga
hannibal mejbri,Sevilla,1,0,0.0,0.0,0.0,0.01,0.0,2023-2024,laliga
oscar melendo,Granada,6,2,0.0,0.4,0.4,0.07,-0.4,2023-2024,laliga
gonzalo melero,Almería,14,4,0.07,2.0,2.0,0.14,-1.0,2023-2024,laliga
memphis,Atlético Madrid,38,15,0.13,5.8,5.8,0.15,-0.8,2023-2024,laliga
houboulang mendes,Almería,1,0,0.0,0.0,0.0,0.01,0.0,2023-2024,laliga
tomas mendes,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
brais mendez,Real Sociedad,66,15,0.08,4.2,4.2,0.06,0.8,2023-2024,laliga
bruno mendez,Granada,8,4,0.25,0.6,0.6,0.08,1.4,2023-2024,laliga
diego mendez,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ferland mendy,Real Madrid,5,1,0.0,0.2,0.2,0.05,-0.2,2023-2024,laliga
jorge mere,Cádiz,4,1,0.0,0.2,0.2,0.04,-0.2,2023-2024,laliga
mikel merino,Real Sociedad,30,11,0.17,3.3,3.3,0.11,1.7,2023-2024,laliga
omenuke mfulu,Las Palmas,0,0,,0.0,0.0,,0.0,2023-2024,laliga
miguel,Alavés,2,1,0.0,0.1,0.1,0.05,-0.1,2023-2024,laliga
eder militao,Real Madrid,2,2,0.0,0.1,0.1,0.06,-0.1,2023-2024,laliga
luis milla,Getafe,16,5,0.0,0.6,0.6,0.04,-0.6,2023-2024,laliga
marko milovanovic,Almería,5,1,0.2,1.5,1.5,0.31,-0.5,2023-2024,laliga
oscar mingueza,Celta Vigo,28,13,0.07,2.6,2.6,0.09,-0.6,2023-2024,laliga
ignasi miquel,Granada,22,8,0.05,1.4,1.4,0.06,-0.4,2023-2024,laliga
rafa mir,Sevilla,15,7,0.13,1.4,1.4,0.1,0.6,2023-2024,laliga
juan miranda,Betis,16,6,0.06,1.6,1.6,0.11,-0.6,2023-2024,laliga
stefan mitrovic,Getafe,1,1,1.0,0.1,0.1,0.09,0.9,2023-2024,laliga
luka modric,Real Madrid,25,10,0.08,1.3,1.3,0.05,0.7,2023-2024,laliga
johan mojica,Osasuna,17,1,0.0,1.0,1.0,0.06,-1.0,2023-2024,laliga
alberto moleiro,Las Palmas,33,10,0.09,2.0,2.0,0.06,1.0,2023-2024,laliga
nahuel molina,Atlético Madrid,12,4,0.17,1.3,1.3,0.11,0.7,2023-2024,laliga
jon moncayola,Osasuna,16,5,0.06,0.6,0.6,0.04,0.4,2023-2024,laliga
cesar montes,Almería,13,2,0.0,0.7,0.7,0.05,-0.7,2023-2024,laliga
alvaro morata,Atlético Madrid,66,33,0.23,13.8,12.9,0.2,1.2,2023-2024,laliga
alberto moreno,Villarreal,17,5,0.12,0.7,0.7,0.04,1.3,2023-2024,laliga
gerard moreno,Villarreal,60,18,0.13,9.7,7.3,0.12,0.3,2023-2024,laliga
jorge moreno,Osasuna,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ilaix moriba,Getafe,4,1,0.0,0.3,0.3,0.09,-0.3,2023-2024,laliga
manu morlanes,Mallorca,11,4,0.0,1.0,1.0,0.1,-1.0,2023-2024,laliga
cristhian mosquera,Valencia,9,2,0.0,0.7,0.7,0.07,-0.7,2023-2024,laliga
yerson mosquera,Villarreal,10,4,0.2,1.6,1.6,0.16,0.4,2023-2024,laliga
abdul mumin,Rayo Vallecano,6,1,0.17,0.4,0.4,0.06,0.6,2023-2024,laliga
iker muniain,Athletic Club,13,7,0.15,1.7,1.7,0.13,0.3,2023-2024,laliga
aihen munoz,Real Sociedad,7,2,0.0,0.3,0.3,0.04,-0.3,2023-2024,laliga
iker munoz,Osasuna,23,6,0.17,1.1,1.1,0.05,2.9,2023-2024,laliga
javier munoz,Las Palmas,38,9,0.05,2.5,2.5,0.07,-0.5,2023-2024,laliga
vedat muriqi,Mallorca,62,21,0.1,10.4,8.0,0.13,-3.4,2023-2024,laliga
nacho,Real Madrid,5,1,0.0,0.5,0.5,0.1,-0.5,2023-2024,laliga
matija nastasic,Mallorca,8,2,0.25,1.0,1.0,0.13,1.0,2023-2024,laliga
roberto navarro,Cádiz,30,9,0.03,2.1,2.1,0.07,-1.1,2023-2024,laliga
jesus navas,Sevilla,7,2,0.0,0.1,0.1,0.02,-0.1,2023-2024,laliga
alvaro negredo,Cádiz,3,1,0.0,0.1,0.1,0.03,-0.1,2023-2024,laliga
carlos neva,Granada,4,0,0.0,0.1,0.1,0.03,-0.1,2023-2024,laliga
tanguy nianzou,Sevilla,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,laliga
saul niguez,Atlético Madrid,16,4,0.06,1.5,1.5,0.09,-0.5,2023-2024,laliga
peru nolaskoain,Athletic Club,0,0,,0.0,0.0,,0.0,2023-2024,laliga
randy nteka,Rayo Vallecano,14,5,0.0,2.3,1.5,0.11,-1.3,2023-2024,laliga
unai nunez,Celta Vigo,22,5,0.05,1.4,1.4,0.07,-0.4,2023-2024,laliga
rjan nyland,Sevilla,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jan oblak,Atlético Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
brian ocampo,Cádiz,5,2,0.2,0.3,0.3,0.06,0.7,2023-2024,laliga
lucas ocampos,Sevilla,63,23,0.05,5.4,4.6,0.07,-1.4,2023-2024,laliga
alvaro odriozola,Real Sociedad,0,0,,0.0,0.0,,0.0,2023-2024,laliga
aingeru olabarrieta,Athletic Club,1,0,0.0,0.0,0.0,0.01,0.0,2023-2024,laliga
olasagasti,Real Sociedad,9,0,0.0,0.9,0.9,0.09,-0.9,2023-2024,laliga
samu omorodion,Alavés,64,24,0.13,10.8,10.8,0.17,-2.8,2023-2024,laliga
samu omorodion,Granada,3,2,0.33,0.7,0.7,0.23,0.3,2023-2024,laliga
aimar oroz,Osasuna,24,5,0.04,3.5,2.8,0.11,-1.5,2023-2024,laliga
eneko ortiz,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
asier osambela,Osasuna,0,0,,0.0,0.0,,0.0,2023-2024,laliga
milutin osmajic,Cádiz,2,0,0.0,0.1,0.1,0.04,-0.1,2023-2024,laliga
aiham ousou,Cádiz,2,0,0.0,0.2,0.2,0.09,-0.2,2023-2024,laliga
jesus owono,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
mikel oyarzabal,Real Sociedad,38,16,0.18,9.1,7.5,0.2,-0.1,2023-2024,laliga
cenk ozkacar,Valencia,6,3,0.0,0.3,0.3,0.04,-0.3,2023-2024,laliga
jon pacheco,Real Sociedad,6,3,0.17,1.1,1.1,0.18,-0.1,2023-2024,laliga
isaac palazon camacho,Rayo Vallecano,70,31,0.03,5.9,4.4,0.06,-1.9,2023-2024,laliga
joaquin panichelli,Alavés,9,2,0.0,0.6,0.6,0.06,-0.6,2023-2024,laliga
sokratis papastathopoulos,Betis,2,1,0.0,0.3,0.3,0.13,-0.3,2023-2024,laliga
victor parada,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
aitor paredes,Athletic Club,14,3,0.07,1.2,1.2,0.08,-0.2,2023-2024,laliga
daniel parejo,Villarreal,9,3,0.0,2.9,0.6,0.06,0.1,2023-2024,laliga
pascu,Villarreal,0,0,,0.0,0.0,,0.0,2023-2024,laliga
gabriel paulista,Atlético Madrid,1,1,0.0,0.2,0.2,0.19,-0.2,2023-2024,laliga
gabriel paulista,Valencia,7,0,0.0,0.4,0.4,0.05,-0.4,2023-2024,laliga
nicolas paz,Real Madrid,2,0,0.0,0.1,0.1,0.04,-0.1,2023-2024,laliga
alfonso pedraza,Villarreal,9,4,0.11,0.6,0.6,0.07,0.4,2023-2024,laliga
pedri,Barcelona,15,7,0.27,3.1,3.1,0.21,0.9,2023-2024,laliga
adria pedrosa,Sevilla,16,4,0.06,0.7,0.7,0.04,0.3,2023-2024,laliga
pejino,Las Palmas,17,8,0.12,1.3,1.3,0.08,0.7,2023-2024,laliga
facundo pellistri,Granada,17,6,0.12,2.5,2.5,0.14,-0.5,2023-2024,laliga
inaki pena,Barcelona,0,0,,0.0,0.0,,0.0,2023-2024,laliga
marcos pena,Almería,4,1,0.0,0.2,0.2,0.04,-0.2,2023-2024,laliga
ruben pena,Osasuna,17,5,0.0,0.9,0.9,0.05,-0.9,2023-2024,laliga
alberto perea,Granada,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ayoze perez,Betis,68,26,0.13,7.4,7.4,0.11,1.6,2023-2024,laliga
carles perez,Celta Vigo,24,6,0.04,1.2,1.2,0.05,-0.2,2023-2024,laliga
francisco perez,Valencia,20,2,0.05,1.1,1.1,0.05,-0.1,2023-2024,laliga
kike perez,Rayo Vallecano,13,5,0.08,1.9,1.9,0.14,-0.9,2023-2024,laliga
maximo perrone,Las Palmas,7,3,0.0,0.2,0.2,0.03,-0.2,2023-2024,laliga
njegos petrovic,Granada,2,1,0.0,0.0,0.0,0.02,0.0,2023-2024,laliga
german pezzella,Betis,23,5,0.04,2.0,2.0,0.09,-1.0,2023-2024,laliga
kamil piatkowski,Granada,4,2,0.0,0.8,0.8,0.2,-0.8,2023-2024,laliga
yeremi pino,Villarreal,9,4,0.0,1.4,1.4,0.16,-1.4,2023-2024,laliga
portu,Getafe,1,1,0.0,0.2,0.2,0.16,-0.2,2023-2024,laliga
portu,Girona,21,10,0.33,3.4,3.4,0.16,3.6,2023-2024,laliga
jose pozo,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alejandro pozo pozo,Almería,4,3,0.0,0.4,0.4,0.1,-0.4,2023-2024,laliga
benat prados,Athletic Club,7,4,0.0,0.5,0.5,0.07,-0.5,2023-2024,laliga
abdon prats,Mallorca,33,14,0.18,3.2,3.2,0.1,2.8,2023-2024,laliga
marc pubill,Almería,20,5,0.05,0.7,0.7,0.04,0.3,2023-2024,laliga
antonio puertas,Granada,17,4,0.0,3.2,1.6,0.09,-3.2,2023-2024,laliga
arnau puigmal,Almería,0,0,,0.0,0.0,,0.0,2023-2024,laliga
nemanja radonjic,Mallorca,10,7,0.0,1.6,1.6,0.16,-1.6,2023-2024,laliga
aleksandar radovanovic,Almería,1,0,0.0,0.0,0.0,0.04,0.0,2023-2024,laliga
abdellah raihani,Atlético Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
antonio raillo,Mallorca,29,9,0.1,1.4,1.4,0.05,1.6,2023-2024,laliga
predrag rajkovic,Mallorca,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ivan rakitic,Sevilla,32,7,0.06,1.3,1.3,0.04,0.7,2023-2024,laliga
largie ramazani,Almería,40,12,0.08,4.7,4.7,0.12,-1.7,2023-2024,laliga
benito ramirez,Las Palmas,10,3,0.1,0.4,0.4,0.04,0.6,2023-2024,laliga
sandro ramirez,Las Palmas,51,18,0.02,3.7,3.0,0.06,-2.7,2023-2024,laliga
chris ramos,Cádiz,76,27,0.07,10.1,10.1,0.13,-5.1,2023-2024,laliga
sergio ramos,Sevilla,28,11,0.11,1.9,1.9,0.07,1.1,2023-2024,laliga
raphinha,Barcelona,58,20,0.09,7.4,6.6,0.12,-1.4,2023-2024,laliga
andrei ratiu,Rayo Vallecano,6,1,0.0,0.3,0.3,0.05,-0.3,2023-2024,laliga
raul,Osasuna,33,12,0.18,4.9,4.9,0.15,1.1,2023-2024,laliga
abderrahman rebbach,Alavés,17,4,0.06,0.8,0.8,0.05,0.2,2023-2024,laliga
pepe reina,Villarreal,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alex remiro,Real Sociedad,0,0,,0.0,0.0,,0.0,2023-2024,laliga
chadi riad,Betis,11,5,0.0,0.7,0.7,0.07,-0.7,2023-2024,laliga
diego rico,Getafe,18,5,0.0,0.3,0.3,0.02,-0.3,2023-2024,laliga
luis rioja,Alavés,53,15,0.04,6.1,3.0,0.06,-1.1,2023-2024,laliga
rodrigo riquelme,Atlético Madrid,37,16,0.08,2.7,2.7,0.07,0.3,2023-2024,laliga
alberto risco,Getafe,2,1,0.0,0.1,0.1,0.04,-0.1,2023-2024,laliga
mihailo ristic,Celta Vigo,10,4,0.0,0.3,0.3,0.03,-0.3,2023-2024,laliga
gorka rivera alonso,Getafe,0,0,,0.0,0.0,,0.0,2023-2024,laliga
sergi roberto,Barcelona,10,4,0.3,1.7,1.7,0.17,1.3,2023-2024,laliga
lucas robertone,Almería,37,13,0.0,1.0,1.0,0.03,-1.0,2023-2024,laliga
marc roca,Betis,20,7,0.1,1.1,1.1,0.06,0.9,2023-2024,laliga
sergio rodelas,Granada,2,0,0.0,0.0,0.0,0.02,0.0,2023-2024,laliga
rodri,Betis,18,5,0.0,1.1,1.1,0.06,-1.1,2023-2024,laliga
alvaro rodriguez,Real Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
oscar rodriguez arnaiz,Getafe,34,9,0.06,1.5,1.5,0.04,0.5,2023-2024,laliga
damian rodriguez,Celta Vigo,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,laliga
dani rodriguez,Mallorca,27,4,0.07,1.4,1.4,0.05,0.6,2023-2024,laliga
guido rodriguez,Betis,18,7,0.11,0.7,0.7,0.04,1.3,2023-2024,laliga
kirian rodriguez,Las Palmas,43,14,0.14,2.1,2.1,0.05,3.9,2023-2024,laliga
miguel rodriguez,Celta Vigo,6,0,0.0,0.2,0.2,0.04,-0.2,2023-2024,laliga
rodrygo,Real Madrid,86,35,0.12,11.7,10.9,0.13,-1.7,2023-2024,laliga
carlos romero,Villarreal,2,1,0.0,0.4,0.4,0.2,-0.4,2023-2024,laliga
isaac romero,Sevilla,42,17,0.1,7.3,7.3,0.17,-3.3,2023-2024,laliga
luka romero,Almería,8,3,0.38,1.3,1.3,0.18,1.7,2023-2024,laliga
oriol romeu,Barcelona,10,2,0.0,0.7,0.7,0.07,-0.7,2023-2024,laliga
unai ropero,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
vitor roque,Barcelona,13,6,0.15,2.5,2.5,0.2,-0.5,2023-2024,laliga
antonio rudiger,Real Madrid,19,2,0.05,1.5,1.5,0.08,-0.5,2023-2024,laliga
javier rueda garcia,Celta Vigo,0,0,,0.0,0.0,,0.0,2023-2024,laliga
aitor ruibal,Betis,13,2,0.15,0.8,0.8,0.06,1.2,2023-2024,laliga
sergio ruiz,Granada,13,1,0.0,0.7,0.7,0.05,-0.7,2023-2024,laliga
youssouf sabaly,Betis,4,0,0.0,0.1,0.1,0.03,-0.1,2023-2024,laliga
umar sadiq,Real Sociedad,33,10,0.09,3.6,3.6,0.12,-0.6,2023-2024,laliga
pablo saenz,Granada,0,0,,0.0,0.0,,0.0,2023-2024,laliga
kike salas,Sevilla,16,5,0.19,0.8,0.8,0.05,2.2,2023-2024,laliga
salvi,Rayo Vallecano,0,0,,0.0,0.0,,0.0,2023-2024,laliga
diadie samassekou,Cádiz,1,1,0.0,0.0,0.0,0.03,0.0,2023-2024,laliga
fede san emeterio,Cádiz,1,1,1.0,0.1,0.1,0.06,0.9,2023-2024,laliga
oihan sancet,Athletic Club,41,11,0.1,6.3,5.5,0.13,-2.3,2023-2024,laliga
ricard sanchez,Granada,14,5,0.21,1.0,1.0,0.07,2.0,2023-2024,laliga
antonio sanchez,Mallorca,23,9,0.13,2.5,2.5,0.11,0.5,2023-2024,laliga
juanlu sanchez,Sevilla,11,2,0.0,0.9,0.9,0.08,-0.9,2023-2024,laliga
manu sanchez,Celta Vigo,9,1,0.0,0.5,0.5,0.05,-0.5,2023-2024,laliga
jesus santiago,Getafe,5,2,0.2,0.6,0.6,0.12,0.4,2023-2024,laliga
paco sanz,Almería,0,0,,0.0,0.0,,0.0,2023-2024,laliga
stefan savic,Atlético Madrid,5,1,0.0,0.3,0.3,0.07,-0.3,2023-2024,laliga
savio,Girona,45,20,0.2,6.1,6.1,0.13,2.9,2023-2024,laliga
aleksandar sedlar,Alavés,4,1,0.25,0.3,0.3,0.07,0.7,2023-2024,laliga
andre silva,Real Sociedad,15,5,0.13,3.3,2.5,0.17,-0.3,2023-2024,laliga
rui silva,Betis,0,0,,0.0,0.0,,0.0,2023-2024,laliga
giuliano simeone,Alavés,14,2,0.07,2.4,1.6,0.12,-1.4,2023-2024,laliga
unai simon,Athletic Club,0,0,,0.0,0.0,,0.0,2023-2024,laliga
daley sinkgraven,Las Palmas,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jailson siqueira,Celta Vigo,5,3,0.0,0.2,0.2,0.04,-0.2,2023-2024,laliga
antonio sivera,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ruben sobrino,Cádiz,21,3,0.0,1.8,1.8,0.09,-1.8,2023-2024,laliga
alex sola,Alavés,28,7,0.0,1.6,1.6,0.06,-1.6,2023-2024,laliga
alex sola,Real Sociedad,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jhon solis,Girona,9,2,0.0,1.0,1.0,0.12,-1.0,2023-2024,laliga
david soria,Getafe,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alberto soro,Granada,0,0,,0.0,0.0,,0.0,2023-2024,laliga
hugo sotelo,Celta Vigo,8,1,0.0,0.3,0.3,0.04,-0.3,2023-2024,laliga
boubakary soumare,Sevilla,1,0,0.0,0.0,0.0,0.02,0.0,2023-2024,laliga
djibril sow,Sevilla,18,5,0.06,1.5,1.5,0.08,-0.5,2023-2024,laliga
caglar soyuncu,Atlético Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
carl starfelt,Celta Vigo,12,5,0.08,1.4,1.4,0.12,-0.4,2023-2024,laliga
jrgen strand larsen,Celta Vigo,82,35,0.16,14.5,14.5,0.18,-1.5,2023-2024,laliga
cristhian stuani,Girona,34,17,0.26,9.6,9.6,0.3,-0.6,2023-2024,laliga
alex suarez,Las Palmas,7,5,0.29,1.2,1.2,0.22,0.8,2023-2024,laliga
damian suarez,Getafe,4,1,0.0,0.3,0.3,0.08,-0.3,2023-2024,laliga
denis suarez,Villarreal,1,0,0.0,0.1,0.1,0.09,-0.1,2023-2024,laliga
suso,Sevilla,26,6,0.04,1.4,1.4,0.05,-0.4,2023-2024,laliga
max svensson,Osasuna,0,0,,0.0,0.0,,0.0,2023-2024,laliga
williot swedberg,Celta Vigo,12,6,0.42,2.3,2.3,0.19,2.7,2023-2024,laliga
mamadou sylla,Alavés,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alexander srloth,Villarreal,78,36,0.29,12.3,12.3,0.16,10.7,2023-2024,laliga
yassin tallal,Getafe,0,0,,0.0,0.0,,0.0,2023-2024,laliga
renato tapia,Celta Vigo,19,1,0.0,1.0,1.0,0.05,-1.0,2023-2024,laliga
cesar tarrega,Valencia,0,0,,0.0,0.0,,0.0,2023-2024,laliga
marciano tchami,Almería,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,laliga
aurelien tchouameni,Real Madrid,27,7,0.11,1.3,1.3,0.05,1.7,2023-2024,laliga
nahuel tenaglia,Alavés,8,1,0.13,0.6,0.6,0.08,0.4,2023-2024,laliga
marcandre ter stegen,Barcelona,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ramon terrats,Villarreal,8,1,0.0,0.4,0.4,0.05,-0.4,2023-2024,laliga
kieran tierney,Real Sociedad,2,0,0.0,0.2,0.2,0.09,-0.2,2023-2024,laliga
raul de tomas,Rayo Vallecano,38,11,0.0,3.4,2.6,0.07,-2.4,2023-2024,laliga
pablo torre,Girona,13,1,0.0,0.8,0.8,0.06,-0.8,2023-2024,laliga
raul torrente,Granada,3,0,0.0,0.2,0.2,0.05,-0.2,2023-2024,laliga
ferran torres,Barcelona,38,15,0.18,5.5,5.5,0.15,1.5,2023-2024,laliga
oliver torres,Sevilla,9,3,0.0,0.5,0.5,0.06,-0.5,2023-2024,laliga
lucas torro,Osasuna,30,7,0.03,1.5,1.5,0.05,-0.5,2023-2024,laliga
bertrand traore,Villarreal,20,7,0.05,0.9,0.9,0.05,0.1,2023-2024,laliga
hamari traore,Real Sociedad,18,2,0.0,0.5,0.5,0.03,-0.5,2023-2024,laliga
oscar trejo,Rayo Vallecano,18,3,0.0,0.9,0.9,0.05,-0.9,2023-2024,laliga
manu trigueros,Villarreal,6,3,0.0,0.5,0.5,0.08,-0.5,2023-2024,laliga
viktor tsyhankov,Girona,44,15,0.18,6.2,6.2,0.14,1.8,2023-2024,laliga
benat turrientes,Real Sociedad,23,10,0.0,1.2,1.2,0.05,-1.2,2023-2024,laliga
enes unal,Getafe,1,0,0.0,0.1,0.1,0.1,-0.1,2023-2024,laliga
myrto uzuni,Granada,58,24,0.12,12.9,9.0,0.16,-1.9,2023-2024,laliga
oscar valentin,Rayo Vallecano,15,7,0.07,1.7,1.7,0.11,-0.7,2023-2024,laliga
martin valjent,Mallorca,9,0,0.0,0.3,0.3,0.04,-0.3,2023-2024,laliga
jesus vallejo,Granada,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alvaro valles,Las Palmas,0,0,,0.0,0.0,,0.0,2023-2024,laliga
federico valverde,Real Madrid,56,18,0.04,3.5,3.5,0.06,-1.5,2023-2024,laliga
siebe van der heyden,Mallorca,2,0,0.0,0.2,0.2,0.08,-0.2,2023-2024,laliga
jose luis garcia vaya,Valencia,27,5,0.0,7.3,1.0,0.04,-0.3,2023-2024,laliga
borja vazquez,Cádiz,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jesus vazquez,Valencia,7,2,0.14,1.2,1.2,0.17,-0.2,2023-2024,laliga
kevin vazquez,Celta Vigo,2,1,0.0,0.0,0.0,0.02,0.0,2023-2024,laliga
lucas vazquez,Real Madrid,12,7,0.25,1.2,1.1,0.09,1.8,2023-2024,laliga
gabriel veiga,Celta Vigo,0,0,,0.0,0.0,,0.0,2023-2024,laliga
alejo veliz,Sevilla,2,2,0.0,0.2,0.2,0.11,-0.2,2023-2024,laliga
arthur vermeeren,Atlético Madrid,0,0,,0.0,0.0,,0.0,2023-2024,laliga
mikel vesga,Athletic Club,17,5,0.06,2.7,1.1,0.07,0.3,2023-2024,laliga
carlos vicente,Alavés,15,8,0.13,2.3,2.3,0.16,-0.3,2023-2024,laliga
nacho vidal,Osasuna,3,1,0.33,0.3,0.3,0.1,0.7,2023-2024,laliga
nacho vidal,Mallorca,8,3,0.0,1.0,1.0,0.13,-1.0,2023-2024,laliga
fran vieites,Betis,0,0,,0.0,0.0,,0.0,2023-2024,laliga
jonathan viera,Las Palmas,12,4,0.0,2.3,0.7,0.06,-0.3,2023-2024,laliga
jonathan viera,Almería,12,5,0.0,1.3,1.3,0.11,-1.3,2023-2024,laliga
toni villa,Girona,1,1,0.0,0.0,0.0,0.02,0.0,2023-2024,laliga
asier villalibre,Athletic Club,12,6,0.17,1.7,1.7,0.14,0.3,2023-2024,laliga
gonzalo villar,Granada,22,4,0.05,1.9,1.9,0.08,-0.9,2023-2024,laliga
ivan villar,Celta Vigo,0,0,,0.0,0.0,,0.0,2023-2024,laliga
ricardo visus,Betis,0,0,,0.0,0.0,,0.0,2023-2024,laliga
daniel vivian,Athletic Club,11,1,0.0,0.6,0.6,0.05,-0.6,2023-2024,laliga
shon weissman,Granada,1,0,0.0,0.0,0.0,0.04,0.0,2023-2024,laliga
inaki williams,Athletic Club,93,43,0.13,9.4,9.4,0.1,2.6,2023-2024,laliga
nico williams,Athletic Club,56,19,0.09,6.0,6.0,0.11,-1.0,2023-2024,laliga
axel witsel,Atlético Madrid,7,3,0.29,1.0,1.0,0.14,1.0,2023-2024,laliga
