Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
lovro majer,Wolfsburg,35,10,0.09,5.4,3.8,0.11,-0.4,2023-2024,bundesliga
jordy makengo,Freiburg,3,0,0.0,0.2,0.2,0.07,-0.2,2023-2024,bundesliga
julian malatini,Werder Bremen,3,1,0.33,1.0,1.0,0.33,0.0,2023-2024,bundesliga
donyell malen,Dortmund,72,36,0.18,9.5,9.5,0.14,3.5,2023-2024,bundesliga
lennard maloney,Heidenheim,14,3,0.07,0.8,0.8,0.05,0.2,2023-2024,bundesliga
david mamutovic,Mainz 05,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
braydon manu,Darmstadt 98,5,1,0.0,0.4,0.4,0.07,-0.4,2023-2024,bundesliga
omar marmoush,Eint Frankfurt,77,31,0.13,11.6,10.1,0.13,0.4,2023-2024,bundesliga
eric martel,Köln,27,9,0.04,2.2,2.2,0.09,-1.2,2023-2024,bundesliga
erhan masovic,Bochum,17,3,0.0,1.1,1.1,0.06,-1.1,2023-2024,bundesliga
roberto massimo,Stuttgart,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
jean matteo bahoya,Eint Frankfurt,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
philipp max,Eint Frankfurt,8,2,0.13,0.2,0.2,0.03,0.8,2023-2024,bundesliga
eric maxim choupomoting,Bayern Munich,26,11,0.08,4.5,4.5,0.17,-2.5,2023-2024,bundesliga
noussair mazraoui,Bayern Munich,12,3,0.0,0.9,0.9,0.07,-0.9,2023-2024,bundesliga
kevin mbabu,Augsburg,4,1,0.0,0.1,0.1,0.03,-0.1,2023-2024,bundesliga
noah mbamba,Leverkusen,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
nathanael mbuku,Augsburg,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
marvin mehlem,Darmstadt 98,23,8,0.13,3.8,3.8,0.17,-0.8,2023-2024,bundesliga
thomas meunier,Dortmund,8,1,0.0,0.5,0.5,0.06,-0.5,2023-2024,bundesliga
alexander meyer,Dortmund,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
sven michel,Augsburg,12,5,0.08,2.4,0.8,0.07,-0.4,2023-2024,bundesliga
enzo millot,Stuttgart,38,17,0.11,5.3,4.5,0.12,-0.3,2023-2024,bundesliga
jovan milosevic,Stuttgart,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
kim minjae,Bayern Munich,10,3,0.1,0.8,0.8,0.08,0.2,2023-2024,bundesliga
maximilian mittelstadt,Stuttgart,21,6,0.1,0.9,0.9,0.04,1.1,2023-2024,bundesliga
marko mladenovic,Eint Frankfurt,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
max moerstedt,Hoffenheim,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
mateu morey,Dortmund,1,1,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
youssoufa moukoko,Dortmund,14,7,0.36,3.9,3.9,0.28,1.1,2023-2024,bundesliga
andreas muller,Darmstadt 98,3,1,0.0,0.1,0.1,0.04,-0.1,2023-2024,bundesliga
jannik muller,Darmstadt 98,3,0,0.0,0.2,0.2,0.07,-0.2,2023-2024,bundesliga
kevin muller,Heidenheim,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
marcus muller,Mainz 05,1,0,0.0,0.1,0.1,0.05,-0.1,2023-2024,bundesliga
thomas muller,Bayern Munich,36,11,0.14,5.7,5.7,0.17,-0.7,2023-2024,bundesliga
jamal musiala,Bayern Munich,58,21,0.17,7.9,7.9,0.14,2.1,2023-2024,bundesliga
florent muslija,Freiburg,2,1,0.0,0.1,0.1,0.03,-0.1,2023-2024,bundesliga
phillipp mwene,Mainz 05,24,9,0.04,1.4,1.4,0.06,-0.4,2023-2024,bundesliga
joakim mhle,Wolfsburg,20,6,0.1,1.4,1.4,0.07,0.6,2023-2024,bundesliga
nathan ngoumou,Gladbach,31,11,0.16,3.8,3.8,0.12,1.2,2023-2024,bundesliga
stanley nsoki,Hoffenheim,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
luca netz,Gladbach,17,5,0.0,1.0,1.0,0.06,-1.0,2023-2024,bundesliga
manuel neuer,Bayern Munich,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
florian neuhaus,Gladbach,38,13,0.08,4.3,3.5,0.1,-0.3,2023-2024,bundesliga
jessic ngankam,Mainz 05,7,1,0.0,0.6,0.6,0.09,-0.6,2023-2024,bundesliga
jessic ngankam,Eint Frankfurt,7,4,0.0,1.5,0.7,0.1,-1.5,2023-2024,bundesliga
moritz nicolas,Gladbach,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
justin njinmah,Werder Bremen,33,14,0.18,4.9,4.9,0.15,1.1,2023-2024,bundesliga
niels nkounkou,Eint Frankfurt,22,7,0.14,1.3,1.3,0.06,1.7,2023-2024,bundesliga
felix nmecha,Dortmund,23,3,0.04,1.7,1.7,0.07,-0.7,2023-2024,bundesliga
lukas nmecha,Wolfsburg,1,1,1.0,0.1,0.1,0.14,0.9,2023-2024,bundesliga
jonathan norbye,RB Leipzig,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
alexander nubel,Stuttgart,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
kasim nuhu,Hoffenheim,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
fabian nurnberger,Darmstadt 98,19,6,0.05,0.9,0.9,0.05,0.1,2023-2024,bundesliga
tim oermann,Bochum,5,0,0.0,0.1,0.1,0.02,-0.1,2023-2024,bundesliga
masaya okugawa,Augsburg,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
finn ole becker,Hoffenheim,6,1,0.0,0.2,0.2,0.04,-0.2,2023-2024,bundesliga
mathias olesen,Köln,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
dani olmo,RB Leipzig,45,13,0.09,3.3,3.3,0.07,0.7,2023-2024,bundesliga
jonas omlin,Gladbach,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
karim onisiwo,Mainz 05,33,7,0.03,2.3,2.3,0.07,-1.3,2023-2024,bundesliga
lois openda,RB Leipzig,118,59,0.19,22.1,19.7,0.17,1.9,2023-2024,bundesliga
leon opitz,Werder Bremen,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
willi orban,RB Leipzig,7,2,0.0,0.4,0.4,0.05,-0.4,2023-2024,bundesliga
ivan ordets,Bochum,16,6,0.06,1.3,1.3,0.08,-0.3,2023-2024,bundesliga
patrick osterhage,Bochum,22,3,0.09,1.4,1.4,0.06,0.6,2023-2024,bundesliga
salih ozcan,Dortmund,5,2,0.0,0.2,0.2,0.03,-0.2,2023-2024,bundesliga
willian pacho,Eint Frankfurt,10,2,0.0,1.2,1.2,0.12,-1.2,2023-2024,bundesliga
goncalo paciencia,Bochum,38,12,0.08,3.0,3.0,0.08,0.0,2023-2024,bundesliga
exequiel palacios,Leverkusen,19,4,0.11,3.3,1.8,0.09,0.7,2023-2024,bundesliga
milos pantovic,Union Berlin,1,1,1.0,0.8,0.8,0.76,0.2,2023-2024,bundesliga
antonios papadopoulos,Dortmund,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
merveille papela,Mainz 05,4,1,0.0,0.3,0.3,0.08,-0.3,2023-2024,bundesliga
leart paqarada,Köln,10,4,0.0,0.4,0.4,0.04,-0.4,2023-2024,bundesliga
kevin paredes,Wolfsburg,19,7,0.16,3.0,3.0,0.16,0.0,2023-2024,bundesliga
felix passlack,Bochum,14,3,0.14,0.9,0.9,0.06,1.1,2023-2024,bundesliga
jiri pavlenka,Werder Bremen,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
aleksandar pavlovic,Bayern Munich,8,2,0.25,1.2,1.2,0.15,0.8,2023-2024,bundesliga
mads pedersen,Augsburg,13,1,0.08,0.8,0.8,0.06,0.2,2023-2024,bundesliga
jordan pefok,Gladbach,35,9,0.14,6.5,6.5,0.2,-1.5,2023-2024,bundesliga
jordan pefok,Union Berlin,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
dzenan pejcinovic,Wolfsburg,2,0,0.0,0.1,0.1,0.06,-0.1,2023-2024,bundesliga
daniel peretz,Bayern Munich,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
matteo perez vinlof,Bayern Munich,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
pavao pervan,Wolfsburg,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
jens petter hauge,Eint Frankfurt,1,0,0.0,0.1,0.1,0.07,-0.1,2023-2024,bundesliga
luca pfeiffer,Darmstadt 98,48,18,0.02,4.6,4.6,0.1,-3.6,2023-2024,bundesliga
patric pfeiffer,Augsburg,11,0,0.0,0.5,0.5,0.04,-0.5,2023-2024,bundesliga
maximilian philipp,Freiburg,9,3,0.11,0.5,0.5,0.05,0.5,2023-2024,bundesliga
florian pick,Heidenheim,8,1,0.0,0.3,0.3,0.04,-0.3,2023-2024,bundesliga
amos pieper,Werder Bremen,4,1,0.0,0.5,0.5,0.11,-0.5,2023-2024,bundesliga
marvin pieringer,Heidenheim,27,8,0.11,2.3,2.3,0.09,0.7,2023-2024,bundesliga
alassane plea,Gladbach,57,18,0.11,7.0,6.2,0.11,0.0,2023-2024,bundesliga
ole pohlmann,Dortmund,1,0,0.0,0.1,0.1,0.05,-0.1,2023-2024,bundesliga
sebastian polter,Darmstadt 98,10,3,0.0,1.0,1.0,0.1,-1.0,2023-2024,bundesliga
yussuf poulsen,RB Leipzig,29,16,0.17,5.7,5.7,0.2,-0.7,2023-2024,bundesliga
grischa promel,Hoffenheim,26,8,0.15,3.8,3.8,0.15,0.2,2023-2024,bundesliga
gustavo puerta,Leverkusen,2,0,0.0,0.1,0.1,0.05,-0.1,2023-2024,bundesliga
luca raimund,Stuttgart,2,0,0.0,0.9,0.9,0.55,-0.9,2023-2024,bundesliga
grant ranos,Gladbach,3,0,0.0,0.3,0.3,0.08,-0.3,2023-2024,bundesliga
nicolai rapp,Werder Bremen,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
david raum,RB Leipzig,14,4,0.14,0.8,0.8,0.05,1.2,2023-2024,bundesliga
rocco reitz,Gladbach,33,14,0.18,3.7,3.7,0.11,2.3,2023-2024,bundesliga
marco reus,Dortmund,42,20,0.14,6.5,6.5,0.16,-0.5,2023-2024,bundesliga
elvis rexhbecaj,Augsburg,28,3,0.04,1.7,1.0,0.03,0.3,2023-2024,bundesliga
gio reyna,Dortmund,8,2,0.0,0.8,0.8,0.1,-0.8,2023-2024,bundesliga
marco richter,Mainz 05,38,9,0.03,1.9,1.9,0.05,-0.9,2023-2024,bundesliga
clemens riedel,Darmstadt 98,8,3,0.0,0.3,0.3,0.03,-0.3,2023-2024,bundesliga
manuel riemann,Bochum,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
sebastian rode,Eint Frankfurt,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
rogerio,Wolfsburg,4,2,0.25,0.3,0.3,0.09,0.7,2023-2024,bundesliga
merlin rohl,Freiburg,24,8,0.08,2.0,2.0,0.08,0.0,2023-2024,bundesliga
frank ronstadt,Darmstadt 98,3,0,0.0,0.1,0.1,0.03,-0.1,2023-2024,bundesliga
anthony rouault,Stuttgart,3,1,0.0,0.1,0.1,0.02,-0.1,2023-2024,bundesliga
jerome roussillon,Union Berlin,7,4,0.0,0.3,0.3,0.05,-0.3,2023-2024,bundesliga
fabian rudlin,Freiburg,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
julian ryerson,Dortmund,18,8,0.22,1.8,1.8,0.1,2.2,2023-2024,bundesliga
frederik rnnow,Union Berlin,3,0,0.0,0.1,0.1,0.02,-0.1,2023-2024,bundesliga
marcel sabitzer,Dortmund,46,19,0.07,3.6,2.8,0.06,0.4,2023-2024,bundesliga
roland sallai,Freiburg,55,19,0.05,7.9,7.1,0.14,-4.9,2023-2024,bundesliga
diadie samassekou,Hoffenheim,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
jadon sancho,Dortmund,9,4,0.22,0.7,0.7,0.08,1.3,2023-2024,bundesliga
leroy sane,Bayern Munich,73,28,0.11,10.9,10.9,0.15,-2.9,2023-2024,bundesliga
amin sarr,Wolfsburg,6,2,0.0,0.6,0.6,0.09,-0.6,2023-2024,bundesliga
bouna sarr,Bayern Munich,1,1,0.0,0.2,0.2,0.22,-0.2,2023-2024,bundesliga
joe scally,Gladbach,11,1,0.09,0.6,0.6,0.05,0.4,2023-2024,bundesliga
andras schafer,Union Berlin,21,5,0.05,1.8,1.8,0.08,-0.8,2023-2024,bundesliga
patrik schick,Leverkusen,39,12,0.15,6.0,5.3,0.13,1.0,2023-2024,bundesliga
stefan schimmer,Heidenheim,5,0,0.0,0.6,0.6,0.12,-0.6,2023-2024,bundesliga
xaver schlager,RB Leipzig,21,3,0.0,1.1,1.1,0.05,-1.1,2023-2024,bundesliga
keven schlotterbeck,Bochum,27,12,0.19,2.0,2.0,0.08,3.0,2023-2024,bundesliga
nico schlotterbeck,Dortmund,27,6,0.07,3.0,3.0,0.11,-1.0,2023-2024,bundesliga
romano schmid,Werder Bremen,38,10,0.11,5.2,5.2,0.14,-1.2,2023-2024,bundesliga
kenneth schmidt,Freiburg,1,0,0.0,0.0,0.0,0.02,0.0,2023-2024,bundesliga
benno schmitz,Köln,8,5,0.0,0.2,0.2,0.03,-0.2,2023-2024,bundesliga
fabian schnellhardt,Darmstadt 98,5,2,0.0,0.2,0.2,0.04,-0.2,2023-2024,bundesliga
jan schoppner,Heidenheim,17,4,0.12,1.1,1.1,0.06,0.9,2023-2024,bundesliga
marcel schuhen,Darmstadt 98,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
marvin schwabe,Köln,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
alexander schwolow,Union Berlin,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
nicolas seiwald,RB Leipzig,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
davie selke,Köln,33,11,0.18,4.8,4.8,0.14,1.2,2023-2024,bundesliga
benjamin sesko,RB Leipzig,47,25,0.3,7.7,7.7,0.16,6.3,2023-2024,bundesliga
kevin sessa,Heidenheim,29,7,0.1,2.9,2.9,0.1,0.1,2023-2024,bundesliga
aaron seydel,Darmstadt 98,14,6,0.07,1.0,1.0,0.07,0.0,2023-2024,bundesliga
tim siersleben,Heidenheim,3,0,0.0,0.2,0.2,0.06,-0.2,2023-2024,bundesliga
kiliann sildillia,Freiburg,7,1,0.0,0.6,0.6,0.08,-0.6,2023-2024,bundesliga
mohamed simakan,RB Leipzig,30,11,0.07,3.9,3.9,0.13,-1.9,2023-2024,bundesliga
xavi simons,RB Leipzig,79,31,0.09,8.3,6.7,0.08,-0.3,2023-2024,bundesliga
tim skarke,Darmstadt 98,69,20,0.12,3.6,3.6,0.05,4.4,2023-2024,bundesliga
ellyes skhiri,Eint Frankfurt,18,8,0.11,2.3,2.3,0.13,-0.3,2023-2024,bundesliga
robert skov,Hoffenheim,32,7,0.09,1.8,1.8,0.06,1.2,2023-2024,bundesliga
hrvoje smolcic,Eint Frankfurt,3,1,0.33,1.0,1.0,0.34,0.0,2023-2024,bundesliga
danilo soares,Bochum,3,0,0.0,0.0,0.0,0.01,0.0,2023-2024,bundesliga
borna sosa,Stuttgart,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
anton stach,Hoffenheim,38,9,0.05,1.7,1.7,0.04,0.3,2023-2024,bundesliga
anton stach,Mainz 05,2,1,0.0,0.2,0.2,0.09,-0.2,2023-2024,bundesliga
jens stage,Werder Bremen,40,11,0.08,4.4,4.4,0.11,-1.4,2023-2024,bundesliga
josip stanisic,Leverkusen,10,5,0.3,0.8,0.8,0.08,2.2,2023-2024,bundesliga
niklas stark,Werder Bremen,4,2,0.5,0.2,0.2,0.05,1.8,2023-2024,bundesliga
pascal stenzel,Stuttgart,14,4,0.0,0.3,0.3,0.02,-0.3,2023-2024,bundesliga
leonidas stergiou,Stuttgart,3,1,0.33,0.4,0.4,0.12,0.6,2023-2024,bundesliga
angelo stiller,Hoffenheim,2,1,0.0,0.1,0.1,0.04,-0.1,2023-2024,bundesliga
angelo stiller,Stuttgart,16,3,0.06,1.6,1.6,0.1,-0.6,2023-2024,bundesliga
kevin stoger,Bochum,71,14,0.04,6.2,3.1,0.04,0.8,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,4,1,0.0,0.2,0.2,0.05,-0.2,2023-2024,bundesliga
niklas sule,Dortmund,7,1,0.14,0.4,0.4,0.06,0.6,2023-2024,bundesliga
mattias svanberg,Wolfsburg,42,11,0.02,3.0,3.0,0.07,-2.0,2023-2024,bundesliga
attila szalai,Hoffenheim,1,1,0.0,0.0,0.0,0.01,0.0,2023-2024,bundesliga
attila szalai,Freiburg,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
jonathan tah,Leverkusen,26,10,0.15,2.1,2.1,0.08,1.9,2023-2024,bundesliga
edmond tapsoba,Leverkusen,12,1,0.0,1.0,1.0,0.08,-1.0,2023-2024,bundesliga
mathys tel,Bayern Munich,43,18,0.16,3.7,3.7,0.09,3.3,2023-2024,bundesliga
nathan tella,Leverkusen,21,11,0.24,3.5,3.5,0.17,1.5,2023-2024,bundesliga
norman theuerkauf,Heidenheim,7,2,0.0,0.4,0.4,0.05,-0.4,2023-2024,bundesliga
jan thielmann,Köln,37,12,0.03,2.3,2.3,0.06,-1.3,2023-2024,bundesliga
denis thomalla,Heidenheim,3,0,0.0,0.3,0.3,0.09,-0.3,2023-2024,bundesliga
phillip tietz,Augsburg,52,18,0.15,8.2,8.2,0.16,-0.2,2023-2024,bundesliga
steffen tigges,Köln,22,9,0.14,2.6,2.6,0.16,0.4,2023-2024,bundesliga
umut tohumcu,Hoffenheim,15,3,0.0,0.5,0.5,0.03,-0.5,2023-2024,bundesliga
tiago tomas,Wolfsburg,27,10,0.04,2.7,2.7,0.1,-1.7,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,4,0,0.0,0.3,0.3,0.07,-0.3,2023-2024,bundesliga
lucas tousart,Union Berlin,25,6,0.0,1.5,1.5,0.06,-1.5,2023-2024,bundesliga
omar traore,Heidenheim,11,1,0.0,0.3,0.3,0.02,-0.3,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
christopher trimmel,Union Berlin,6,4,0.0,0.6,0.5,0.08,-0.6,2023-2024,bundesliga
tuta,Eint Frankfurt,18,7,0.06,1.4,1.4,0.08,-0.4,2023-2024,bundesliga
lukas ullrich,Gladbach,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
sven ulreich,Bayern Munich,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
deniz undav,Stuttgart,106,51,0.17,15.0,14.3,0.13,3.0,2023-2024,bundesliga
dayot upamecano,Bayern Munich,11,4,0.09,1.7,1.7,0.15,-0.7,2023-2024,bundesliga
mark uth,Köln,12,5,0.0,2.0,2.0,0.17,-2.0,2023-2024,bundesliga
josha vagnoman,Stuttgart,17,6,0.12,1.3,1.3,0.08,0.7,2023-2024,bundesliga
ruben vargas,Augsburg,49,17,0.08,3.9,3.9,0.08,0.1,2023-2024,bundesliga
milos veljkovic,Werder Bremen,6,3,0.33,1.7,1.7,0.29,0.3,2023-2024,bundesliga
yorbe vertessen,Union Berlin,24,9,0.13,2.7,2.7,0.11,0.3,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,28,10,0.14,4.1,4.1,0.15,-0.1,2023-2024,bundesliga
kevin vogt,Hoffenheim,2,1,0.0,0.7,0.7,0.34,-0.7,2023-2024,bundesliga
kevin vogt,Union Berlin,1,0,0.0,0.0,0.0,0.03,0.0,2023-2024,bundesliga
kevin volland,Union Berlin,33,10,0.03,5.3,2.9,0.09,-2.3,2023-2024,bundesliga
aster vranckx,Wolfsburg,4,2,0.0,0.1,0.1,0.03,-0.1,2023-2024,bundesliga
luca waldschmidt,Köln,42,15,0.07,2.9,2.1,0.05,0.1,2023-2024,bundesliga
kjellarik watjen,Dortmund,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
wout weghorst,Hoffenheim,38,14,0.16,7.2,6.4,0.17,-0.2,2023-2024,bundesliga
julian weigl,Gladbach,17,4,0.0,2.4,0.9,0.05,-0.4,2023-2024,bundesliga
nelson weiper,Mainz 05,2,0,0.0,0.5,0.5,0.24,-0.5,2023-2024,bundesliga
mitchell weiser,Werder Bremen,44,13,0.07,3.8,3.8,0.09,-0.8,2023-2024,bundesliga
noah weihaupt,Freiburg,3,1,0.33,0.4,0.4,0.14,0.6,2023-2024,bundesliga
timo werner,RB Leipzig,8,5,0.13,2.4,1.6,0.2,-0.4,2023-2024,bundesliga
silvan widmer,Mainz 05,14,3,0.07,1.4,1.4,0.1,-0.4,2023-2024,bundesliga
patrick wimmer,Wolfsburg,10,4,0.2,1.4,1.4,0.14,0.6,2023-2024,bundesliga
jonas wind,Wolfsburg,72,34,0.15,9.4,8.5,0.12,1.6,2023-2024,bundesliga
florian wirtz,Leverkusen,70,33,0.14,8.9,8.2,0.12,2.1,2023-2024,bundesliga
maximilian wittek,Bochum,26,8,0.12,1.3,1.3,0.05,1.7,2023-2024,bundesliga
maximilian wober,Gladbach,19,3,0.11,1.3,1.3,0.07,0.7,2023-2024,bundesliga
marius wolf,Dortmund,9,1,0.0,0.6,0.6,0.06,-0.6,2023-2024,bundesliga
nick woltemade,Werder Bremen,22,6,0.09,2.4,2.4,0.11,-0.4,2023-2024,bundesliga
jeong wooyeong,Stuttgart,18,8,0.11,1.8,1.8,0.1,0.2,2023-2024,bundesliga
granit xhaka,Leverkusen,45,14,0.07,1.8,1.8,0.04,1.2,2023-2024,bundesliga
danaxel zagadou,Stuttgart,11,2,0.09,1.0,1.0,0.09,0.0,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,7,4,0.0,0.5,0.5,0.07,-0.5,2023-2024,bundesliga
robin zentner,Mainz 05,1,0,0.0,0.0,0.0,0.01,0.0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,16,2,0.0,1.3,1.3,0.08,-1.3,2023-2024,bundesliga
michael zetterer,Werder Bremen,1,0,0.0,0.1,0.1,0.1,-0.1,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,4,1,0.0,0.3,0.3,0.07,-0.3,2023-2024,bundesliga
simon zoller,Bochum,0,0,,0.0,0.0,,0.0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,1,1,1.0,0.1,0.1,0.07,0.9,2023-2024,bundesliga
