Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
mattia zanotti,Inter,0,0,,0.0,0.0,,0.0,2022-2023,serie-a
duvan zapata,Atalanta,41,8,0.05,3.9,3.9,0.1,-1.9,2022-2023,serie-a
davide zappacosta,Atalanta,25,10,0.16,1.5,1.5,0.06,2.5,2022-2023,serie-a
karim zedadka,Napoli,0,0,,0.0,0.0,,0.0,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,0,0,,0.0,0.0,,0.0,2022-2023,serie-a
marvin zeegelaar,Udinese,3,1,0.33,0.2,0.2,0.07,0.8,2022-2023,serie-a
alessio zerbin,Napoli,5,3,0.0,0.3,0.3,0.05,-0.3,2022-2023,serie-a
piotr zielinski,Napoli,53,19,0.06,3.5,3.5,0.07,-0.5,2022-2023,serie-a
david zima,Torino,4,2,0.0,0.8,0.8,0.2,-0.8,2022-2023,serie-a
joshua zirkzee,Bologna,29,8,0.07,3.1,3.1,0.11,-1.1,2022-2023,serie-a
jeroen zoet,Spezia,0,0,,0.0,0.0,,0.0,2022-2023,serie-a
nadir zortea,Atalanta,4,3,0.25,0.1,0.1,0.03,0.9,2022-2023,serie-a
nadir zortea,Sassuolo,5,2,0.0,0.2,0.2,0.04,-0.2,2022-2023,serie-a
petar zovko,Spezia,0,0,,0.0,0.0,,0.0,2022-2023,serie-a
szymon zurkowski,Fiorentina,2,1,0.0,0.1,0.1,0.06,-0.1,2022-2023,serie-a
szymon zurkowski,Spezia,7,1,0.0,0.6,0.6,0.08,-0.6,2022-2023,serie-a
milan uric,Hellas Verona,16,5,0.06,1.4,1.4,0.09,-0.4,2022-2023,serie-a
filip uricic,Sampdoria,26,12,0.12,2.7,2.7,0.1,0.3,2022-2023,serie-a
