Player,Squad,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG,Season,Competition
james abankwah,Udinese,1,0,0.0,0.1,0.1,0.06,-0.1,2024-2025,serie-a
saud abdulhamid,Roma,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,serie-a
oliver abildgaard,Como,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tammy abraham,Roma,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tammy abraham,Milan,26,11,0.08,7.1,5.4,0.21,-4.1,2024-2025,serie-a
federico accornero,Genoa,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
francesco acerbi,Inter,5,1,0.0,0.4,0.4,0.08,-0.4,2024-2025,serie-a
che adams,Torino,63,25,0.14,9.0,8.2,0.13,0.0,2024-2025,serie-a
yacine adli,Fiorentina,14,5,0.29,1.0,1.0,0.07,3.0,2024-2025,serie-a
vasilije adzic,Juventus,1,1,0.0,0.0,0.0,0.03,0.0,2024-2025,serie-a
michel aebischer,Bologna,10,5,0.0,0.4,0.4,0.04,-0.4,2024-2025,serie-a
honest ahanor,Genoa,3,1,0.0,0.5,0.5,0.17,-0.5,2024-2025,serie-a
junior ajayi,Hellas Verona,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
jeandaniel akpaakpro,Monza,4,2,0.0,0.3,0.3,0.08,-0.3,2024-2025,serie-a
david akpan ankeye,Genoa,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
faride alidou,Hellas Verona,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,serie-a
dele alli,Como,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
pontus almqvist,Parma,26,9,0.04,2.1,2.1,0.08,-1.1,2024-2025,serie-a
giorgio altare,Venezia,3,1,0.0,0.2,0.2,0.05,-0.2,2024-2025,serie-a
sofyan amrabat,Fiorentina,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
angelino,Roma,24,6,0.08,1.4,1.4,0.06,0.6,2024-2025,serie-a
lorenzo anghele,Juventus,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
faustino anjorin,Empoli,23,7,0.09,0.9,0.9,0.04,1.1,2024-2025,serie-a
marko arnautovic,Inter,14,6,0.29,3.3,3.3,0.23,0.7,2024-2025,serie-a
kristjan asllani,Inter,14,3,0.0,2.5,0.9,0.06,-0.5,2024-2025,serie-a
arthur atta,Udinese,26,7,0.0,1.3,1.3,0.05,-1.3,2024-2025,serie-a
emil audero,Como,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tommaso augello,Cagliari,8,0,0.0,0.3,0.3,0.03,-0.3,2024-2025,serie-a
carlos augusto,Inter,24,6,0.13,2.8,2.8,0.12,0.2,2024-2025,serie-a
yann aurel bisseck,Inter,21,5,0.14,2.6,2.6,0.12,0.4,2024-2025,serie-a
paulo azzi,Cagliari,8,3,0.0,0.5,0.5,0.07,-0.5,2024-2025,serie-a
oussama el azzouzi,Bologna,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
jacopo bacci,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
milan badelj,Genoa,14,2,0.07,1.0,1.0,0.07,0.0,2024-2025,serie-a
mitchel bakker,Atalanta,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tommaso baldanzi,Roma,20,4,0.05,1.4,1.4,0.07,-0.4,2024-2025,serie-a
keita balde,Monza,14,5,0.14,1.1,1.1,0.08,0.9,2024-2025,serie-a
botond balogh,Parma,3,0,0.0,0.4,0.4,0.14,-0.4,2024-2025,serie-a
mario balotelli,Genoa,2,0,0.0,0.0,0.0,0.02,0.0,2024-2025,serie-a
lameck banda,Lecce,17,4,0.0,1.2,1.2,0.07,-1.2,2024-2025,serie-a
daniel bandeira,Hellas Verona,2,1,0.0,0.0,0.0,0.02,0.0,2024-2025,serie-a
mattia bani,Genoa,8,3,0.0,1.2,1.2,0.15,-1.2,2024-2025,serie-a
antonin barak,Fiorentina,2,2,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
federico barba,Como,2,1,0.0,0.2,0.2,0.1,-0.2,2024-2025,serie-a
nicolo barella,Inter,43,9,0.07,2.2,2.2,0.05,0.8,2024-2025,serie-a
davide bartesaghi,Milan,1,1,0.0,0.0,0.0,0.01,0.0,2024-2025,serie-a
federico baschirotto,Lecce,22,8,0.09,1.2,1.2,0.06,0.8,2024-2025,serie-a
daniele baselli,Como,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
alessandro bastoni,Inter,13,2,0.08,0.8,0.8,0.06,0.2,2024-2025,serie-a
reda belahyane,Hellas Verona,6,2,0.0,0.2,0.2,0.04,-0.2,2024-2025,serie-a
reda belahyane,Lazio,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
raoul bellanova,Torino,1,0,0.0,0.0,0.0,0.03,0.0,2024-2025,serie-a
raoul bellanova,Atalanta,18,5,0.0,1.1,1.1,0.06,-1.1,2024-2025,serie-a
andrea belotti,Como,19,3,0.11,2.5,2.5,0.13,-0.5,2024-2025,serie-a
lucas beltran,Fiorentina,26,6,0.12,5.4,3.1,0.12,-0.4,2024-2025,serie-a
adrian benedyczak,Parma,3,0,0.0,0.3,0.3,0.08,-0.3,2024-2025,serie-a
ismael bennacer,Milan,3,2,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
medon berisha,Lecce,24,6,0.0,0.7,0.7,0.03,-0.7,2024-2025,serie-a
adrian bernabe,Parma,27,5,0.04,1.3,1.3,0.05,-0.3,2024-2025,serie-a
antoine bernede,Hellas Verona,4,2,0.25,0.8,0.8,0.19,0.2,2024-2025,serie-a
sam beukema,Bologna,15,4,0.0,1.5,1.5,0.1,-1.5,2024-2025,serie-a
alessandro bianco,Monza,26,6,0.04,1.3,1.3,0.05,-0.3,2024-2025,serie-a
alessandro bianco,Fiorentina,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
jaka bijol,Udinese,19,6,0.05,2.0,2.0,0.1,-1.0,2024-2025,serie-a
philip billing,Napoli,6,3,0.17,1.5,1.5,0.27,-0.5,2024-2025,serie-a
cristiano biraghi,Torino,10,1,0.0,0.5,0.5,0.05,-0.5,2024-2025,serie-a
cristiano biraghi,Fiorentina,5,2,0.2,0.2,0.2,0.03,0.8,2024-2025,serie-a
samuele birindelli,Monza,16,10,0.19,2.1,2.1,0.13,0.9,2024-2025,serie-a
bjarki bjarkason,Venezia,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
emil bohinen,Genoa,2,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,serie-a
warren bondo,Monza,13,1,0.0,0.4,0.4,0.03,-0.4,2024-2025,serie-a
warren bondo,Milan,1,1,0.0,0.0,0.0,0.03,0.0,2024-2025,serie-a
kevin bonifazi,Lecce,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
angeyoan bonny,Parma,61,19,0.07,9.4,7.1,0.12,-3.4,2024-2025,serie-a
edoardo bove,Fiorentina,7,2,0.14,0.6,0.6,0.08,0.4,2024-2025,serie-a
domagoj bradaric,Hellas Verona,9,4,0.11,0.8,0.8,0.08,0.2,2024-2025,serie-a
matthias braunoder,Como,2,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,serie-a
iker bravo,Udinese,13,3,0.15,0.9,0.9,0.07,1.1,2024-2025,serie-a
gleison bremer,Juventus,3,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
brenner,Udinese,7,4,0.14,0.6,0.6,0.09,0.4,2024-2025,serie-a
marco brescianini,Atalanta,20,8,0.2,3.1,3.1,0.16,0.9,2024-2025,serie-a
arvid brorsson,Monza,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tajon buchanan,Inter,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
alessandro buongiorno,Napoli,8,4,0.13,0.8,0.8,0.1,0.2,2024-2025,serie-a
rarescatalin burnete,Lecce,1,0,0.0,0.1,0.1,0.08,-0.1,2024-2025,serie-a
gianluca busio,Venezia,36,7,0.06,2.4,2.4,0.07,-0.4,2024-2025,serie-a
jean butez,Como,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
liberato cacace,Empoli,29,9,0.07,2.6,2.6,0.09,-0.6,2024-2025,serie-a
alessio cacciamani,Torino,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
davide calabria,Bologna,3,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
davide calabria,Milan,2,0,0.0,0.3,0.3,0.15,-0.3,2024-2025,serie-a
luca caldirola,Monza,4,2,0.0,0.3,0.3,0.07,-0.3,2024-2025,serie-a
hakan calhanoglu,Inter,42,12,0.05,4.4,1.3,0.03,0.6,2024-2025,serie-a
drissa camara,Parma,15,5,0.0,1.2,1.2,0.08,-1.2,2024-2025,serie-a
francesco camarda,Milan,8,1,0.0,0.6,0.6,0.07,-0.6,2024-2025,serie-a
nicolo cambiaghi,Bologna,14,4,0.07,0.8,0.8,0.06,0.2,2024-2025,serie-a
andrea cambiaso,Juventus,17,6,0.12,0.7,0.7,0.04,1.3,2024-2025,serie-a
thomas campaniello,Empoli,1,0,0.0,0.5,0.5,0.51,-0.5,2024-2025,serie-a
matteo cancellieri,Parma,22,7,0.14,2.7,2.7,0.12,0.3,2024-2025,serie-a
fali cande,Venezia,5,2,0.2,1.1,1.1,0.23,-0.1,2024-2025,serie-a
antonio candela,Venezia,5,0,0.0,0.3,0.3,0.07,-0.3,2024-2025,serie-a
gianluca caprari,Monza,28,9,0.04,4.2,2.6,0.09,-1.2,2024-2025,serie-a
elia caprile,Cagliari,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
elia caprile,Napoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
francesco caputo,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
maxence caqueret,Como,8,3,0.25,0.8,0.8,0.1,1.2,2024-2025,serie-a
andrea carboni,Monza,8,1,0.0,0.3,0.3,0.04,-0.3,2024-2025,serie-a
franco carboni,Venezia,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,serie-a
marco carnesecchi,Atalanta,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
cesare casadei,Torino,14,7,0.07,1.2,1.2,0.08,-0.2,2024-2025,serie-a
nicolo casale,Bologna,4,1,0.0,0.5,0.5,0.12,-0.5,2024-2025,serie-a
nicolo casale,Lazio,1,1,0.0,0.0,0.0,0.04,0.0,2024-2025,serie-a
federico cassa,Atalanta,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
valentin castellanos,Lazio,105,36,0.08,13.4,11.3,0.11,-3.4,2024-2025,serie-a
santiago castro,Bologna,62,20,0.13,7.7,6.9,0.11,0.3,2024-2025,serie-a
gaetano castrovilli,Monza,6,0,0.0,0.3,0.3,0.05,-0.3,2024-2025,serie-a
gaetano castrovilli,Lazio,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
danilo cataldi,Fiorentina,13,5,0.23,1.1,1.1,0.09,1.9,2024-2025,serie-a
zeki celik,Roma,13,4,0.0,0.6,0.6,0.04,-0.6,2024-2025,serie-a
alberto cerri,Como,4,1,0.0,1.0,1.0,0.25,-1.0,2024-2025,serie-a
gabriel charpentier,Parma,9,4,0.11,1.3,1.3,0.15,-0.3,2024-2025,serie-a
walid cheddira,Napoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
leandro chichizola,Parma,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
samuel chukwueze,Milan,32,8,0.09,2.7,2.7,0.08,0.3,2024-2025,serie-a
aaron ciammaglichella,Torino,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
giuseppe ciocci,Cagliari,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
alessandro circati,Parma,2,0,0.0,0.3,0.3,0.16,-0.3,2024-2025,serie-a
alphadjo cisse,Hellas Verona,2,2,0.0,0.0,0.0,0.02,0.0,2024-2025,serie-a
patrick ciurria,Monza,11,2,0.09,0.8,0.8,0.08,0.2,2024-2025,serie-a
saul coco,Torino,20,5,0.1,1.2,1.2,0.06,0.8,2024-2025,serie-a
lorenzo colombo,Empoli,55,18,0.09,5.9,5.1,0.09,0.1,2024-2025,serie-a
andrea colpani,Fiorentina,36,12,0.06,2.7,2.7,0.07,-0.7,2024-2025,serie-a
florinel coman,Cagliari,4,1,0.25,0.2,0.2,0.06,0.8,2024-2025,serie-a
pietro comuzzo,Fiorentina,5,2,0.2,0.5,0.5,0.1,0.5,2024-2025,serie-a
francisco conceicao,Juventus,40,13,0.08,2.3,2.3,0.06,0.7,2024-2025,serie-a
diego coppola,Hellas Verona,10,4,0.2,0.7,0.7,0.07,1.3,2024-2025,serie-a
maxwel cornet,Genoa,5,3,0.4,1.0,1.0,0.2,1.0,2024-2025,serie-a
joaquin correa,Inter,14,6,0.14,2.1,2.1,0.15,-0.1,2024-2025,serie-a
alberto costa,Juventus,7,0,0.0,0.6,0.6,0.09,-0.6,2024-2025,serie-a
lassana coulibaly,Lecce,9,3,0.11,0.8,0.8,0.09,0.2,2024-2025,serie-a
woyo coulibaly,Parma,3,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,serie-a
bryan cristante,Roma,30,7,0.13,2.1,2.1,0.07,1.9,2024-2025,serie-a
domen crnigoj,Venezia,1,0,0.0,0.1,0.1,0.11,-0.1,2024-2025,serie-a
juan cuadrado,Atalanta,16,4,0.0,0.9,0.9,0.06,-0.9,2024-2025,serie-a
patrick cutrone,Como,69,26,0.1,7.1,6.3,0.09,-0.1,2024-2025,serie-a
wylan cyprien,Parma,1,0,0.0,0.2,0.2,0.2,-0.2,2024-2025,serie-a
danilo dambrosio,Monza,9,4,0.0,0.5,0.5,0.06,-0.5,2024-2025,serie-a
lucas da cunha,Como,37,14,0.08,2.0,2.0,0.05,1.0,2024-2025,serie-a
samuel dahl,Roma,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
thijs dallinga,Bologna,31,11,0.1,4.3,4.3,0.14,-1.3,2024-2025,serie-a
maat daniel caprini,Fiorentina,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
flavius daniliuc,Hellas Verona,3,1,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
danilo,Juventus,1,0,0.0,0.1,0.1,0.1,-0.1,2024-2025,serie-a
matteo darmian,Inter,11,3,0.27,1.9,1.9,0.18,1.1,2024-2025,serie-a
juan david cabal,Juventus,5,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
keinan davis,Udinese,29,11,0.07,2.9,2.9,0.1,-0.9,2024-2025,serie-a
pawe dawidowicz,Hellas Verona,4,0,0.0,0.3,0.3,0.08,-0.3,2024-2025,serie-a
charles de ketelaere,Atalanta,48,20,0.15,7.3,7.3,0.15,-0.3,2024-2025,serie-a
mattia de sciglio,Empoli,5,3,0.2,0.6,0.6,0.12,0.4,2024-2025,serie-a
lorenzo de silvestri,Bologna,9,4,0.11,0.8,0.8,0.09,0.2,2024-2025,serie-a
koni de winter,Genoa,13,7,0.23,2.1,2.1,0.16,0.9,2024-2025,serie-a
alessandro deiola,Cagliari,18,5,0.11,1.7,1.7,0.1,0.3,2024-2025,serie-a
enrico del prato,Parma,12,5,0.33,2.0,2.0,0.17,2.0,2024-2025,serie-a
fisayo delebashiru,Lazio,16,5,0.19,1.1,1.1,0.07,1.9,2024-2025,serie-a
ali dembele,Torino,5,2,0.2,0.4,0.4,0.07,0.6,2024-2025,serie-a
michele di gregorio,Juventus,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
giovanni di lorenzo,Napoli,21,6,0.14,2.8,2.8,0.15,0.2,2024-2025,serie-a
boulaye dia,Lazio,39,19,0.23,7.1,7.1,0.18,1.9,2024-2025,serie-a
assane diao,Como,28,13,0.29,4.0,4.0,0.14,4.0,2024-2025,serie-a
federico dimarco,Inter,56,21,0.07,3.3,3.3,0.06,0.7,2024-2025,serie-a
berat djimsiti,Atalanta,20,4,0.05,2.7,2.7,0.13,-1.7,2024-2025,serie-a
dodo,Fiorentina,27,5,0.0,1.4,1.4,0.05,-1.4,2024-2025,serie-a
benjamin dominguez,Bologna,30,17,0.1,2.2,2.2,0.07,0.8,2024-2025,serie-a
patrick dorgu,Lecce,36,10,0.08,3.3,3.3,0.09,-0.3,2024-2025,serie-a
alberto dossena,Como,12,3,0.0,0.8,0.8,0.07,-0.8,2024-2025,serie-a
issa doumbia,Venezia,16,5,0.0,1.0,1.0,0.06,-1.0,2024-2025,serie-a
anastasios douvikas,Como,14,5,0.14,2.5,2.5,0.18,-0.5,2024-2025,serie-a
artem dovbyk,Roma,61,25,0.16,11.9,10.3,0.17,0.1,2024-2025,serie-a
ondrej duda,Hellas Verona,25,5,0.04,1.0,1.0,0.04,0.0,2024-2025,serie-a
denzel dumfries,Inter,36,19,0.19,5.4,5.4,0.15,1.6,2024-2025,serie-a
alfred duncan,Venezia,15,4,0.0,0.8,0.8,0.05,-0.8,2024-2025,serie-a
paulo dybala,Roma,47,15,0.06,6.4,4.0,0.09,-0.4,2024-2025,serie-a
enzo ebosse,Udinese,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
tyronne ebuehi,Empoli,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
ederson,Atalanta,39,12,0.1,4.1,4.1,0.1,-0.1,2024-2025,serie-a
kingsley ehizibue,Udinese,14,4,0.0,1.2,1.2,0.09,-1.2,2024-2025,serie-a
jeff ekhator,Genoa,10,3,0.1,1.3,1.3,0.13,-0.3,2024-2025,serie-a
jurgen ekkelenkamp,Udinese,27,9,0.11,2.8,2.8,0.1,0.2,2024-2025,serie-a
emmanuel ekong,Empoli,4,1,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
caleb ekuban,Genoa,18,6,0.06,2.8,2.8,0.15,-1.8,2024-2025,serie-a
mikael ellertsson,Venezia,21,4,0.1,1.1,1.1,0.05,0.9,2024-2025,serie-a
elif elmas,Torino,19,9,0.21,1.4,1.4,0.07,2.6,2024-2025,serie-a
emerson,Milan,10,2,0.0,0.4,0.4,0.04,-0.4,2024-2025,serie-a
yannik engelhardt,Como,8,2,0.13,0.6,0.6,0.07,0.4,2024-2025,serie-a
martin erlic,Bologna,6,0,0.0,0.2,0.2,0.04,-0.2,2024-2025,serie-a
sebastiano esposito,Empoli,59,19,0.12,5.7,4.2,0.07,2.3,2024-2025,serie-a
estanis,Bologna,2,0,0.0,0.1,0.1,0.04,-0.1,2024-2025,serie-a
nahuel estevez,Parma,5,1,0.0,0.1,0.1,0.02,-0.1,2024-2025,serie-a
giovanni fabbian,Bologna,21,5,0.14,2.3,2.3,0.11,0.7,2024-2025,serie-a
alieu fadera,Como,28,9,0.04,1.7,1.7,0.06,-0.7,2024-2025,serie-a
nicolo fagioli,Fiorentina,10,4,0.1,0.5,0.5,0.05,0.5,2024-2025,serie-a
nicolo fagioli,Juventus,12,1,0.0,0.6,0.6,0.05,-0.6,2024-2025,serie-a
wladimiro falcone,Lecce,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
davide faraoni,Hellas Verona,1,0,0.0,0.2,0.2,0.21,-0.2,2024-2025,serie-a
jacopo fazzini,Empoli,27,9,0.15,3.1,3.1,0.11,0.9,2024-2025,serie-a
mattia felici,Cagliari,10,6,0.0,0.6,0.6,0.06,-0.6,2024-2025,serie-a
joao felix,Milan,29,8,0.07,2.7,2.7,0.09,-0.7,2024-2025,serie-a
lewis ferguson,Bologna,5,1,0.0,1.0,0.2,0.03,0.0,2024-2025,serie-a
daniel fila,Venezia,8,5,0.25,1.4,1.4,0.18,0.6,2024-2025,serie-a
alessandro florenzi,Milan,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
youssouf fofana,Milan,36,5,0.03,1.3,1.3,0.04,-0.3,2024-2025,serie-a
michael folorunsho,Fiorentina,9,3,0.0,1.1,1.1,0.12,-1.1,2024-2025,serie-a
michael folorunsho,Napoli,1,0,0.0,0.1,0.1,0.1,-0.1,2024-2025,serie-a
omari forson,Monza,5,1,0.0,0.2,0.2,0.05,-0.2,2024-2025,serie-a
davide frattesi,Inter,28,7,0.18,4.0,4.0,0.14,1.0,2024-2025,serie-a
morten frendrup,Genoa,30,9,0.07,1.6,1.6,0.05,0.4,2024-2025,serie-a
martin frese,Hellas Verona,2,0,0.0,0.1,0.1,0.03,-0.1,2024-2025,serie-a
remo freuler,Bologna,17,4,0.06,1.3,1.3,0.07,-0.3,2024-2025,serie-a
matteo gabbia,Milan,14,4,0.14,1.1,1.1,0.08,0.9,2024-2025,serie-a
tommaso gabellini,Torino,1,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,serie-a
tiago gabriel,Lecce,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
alessandro gabrielloni,Como,5,2,0.2,0.3,0.3,0.06,0.7,2024-2025,serie-a
gianluca gaetano,Cagliari,30,6,0.07,4.9,4.9,0.16,-2.9,2024-2025,serie-a
roberto gagliardini,Monza,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
antonino gallo,Lecce,9,3,0.0,0.3,0.3,0.03,-0.3,2024-2025,serie-a
silvere ganvoula mboussy,Monza,4,1,0.0,0.4,0.4,0.09,-0.4,2024-2025,serie-a
federico gatti,Juventus,25,9,0.04,2.5,2.5,0.1,-1.5,2024-2025,serie-a
david de gea,Fiorentina,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
valentin gendrey,Lecce,2,0,0.0,0.2,0.2,0.09,-0.2,2024-2025,serie-a
daniele ghilardi,Hellas Verona,12,4,0.0,0.6,0.6,0.05,-0.6,2024-2025,serie-a
lautaro gianetti,Udinese,2,2,0.5,0.1,0.0,0.0,0.9,2024-2025,serie-a
samuel gigot,Lazio,4,3,0.5,1.3,1.3,0.33,0.7,2024-2025,serie-a
mario gila,Lazio,15,4,0.07,1.1,1.1,0.07,-0.1,2024-2025,serie-a
billy gilmour,Napoli,9,1,0.0,0.5,0.5,0.06,-0.5,2024-2025,serie-a
santiago gimenez,Milan,22,9,0.23,4.8,4.0,0.18,0.2,2024-2025,serie-a
gvidas gineitis,Torino,29,8,0.1,1.3,1.3,0.04,1.7,2024-2025,serie-a
ben godfrey,Atalanta,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
saba goglichidze,Empoli,6,0,0.0,0.3,0.3,0.05,-0.3,2024-2025,serie-a
edoardo goldaniga,Como,12,5,0.08,2.5,2.5,0.21,-1.5,2024-2025,serie-a
pierluigi gollini,Genoa,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
nicolas gonzalez,Juventus,45,21,0.07,4.1,4.1,0.09,-1.1,2024-2025,serie-a
robin gosens,Fiorentina,23,8,0.22,1.8,1.8,0.08,3.2,2024-2025,serie-a
lucas gournadouath,Roma,3,0,0.0,0.1,0.1,0.05,-0.1,2024-2025,serie-a
alberto grassi,Empoli,11,4,0.09,1.0,1.0,0.09,0.0,2024-2025,serie-a
matteo guendouzi,Lazio,27,8,0.04,1.4,1.4,0.05,-0.4,2024-2025,serie-a
frederic guilbert,Lecce,11,0,0.0,0.3,0.3,0.03,-0.3,2024-2025,serie-a
albert gumundsson,Fiorentina,25,13,0.16,4.5,2.9,0.12,1.5,2024-2025,serie-a
emmanuel gyasi,Empoli,22,8,0.09,3.9,3.9,0.18,-1.9,2024-2025,serie-a
christian gytkjr,Venezia,16,5,0.06,2.4,1.6,0.1,-0.4,2024-2025,serie-a
nicolas haas,Empoli,1,0,0.0,0.0,0.0,0.01,0.0,2024-2025,serie-a
saad el haddad,Venezia,0,0,,0.0,0.0,,0.0,2024-2025,serie-a
antoine hainaut,Parma,6,3,0.33,0.8,0.8,0.14,1.2,2024-2025,serie-a
mohamed haj,Parma,7,3,0.14,0.6,0.6,0.09,0.4,2024-2025,serie-a
ridgeciano haps,Venezia,15,3,0.07,1.2,1.2,0.08,-0.2,2024-2025,serie-a
