Player,Squad,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Bolck_Pass,Clearences,Err,Season,Competition
filippo terracciano,Milan,1,6,2,50.0,5,6,6,1,0,1,11,0,2024-2025,serie-a
pietro terracciano,Fiorentina,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
florian thauvin,Udinese,9,8,3,40.0,10,14,7,6,0,6,10,0,2024-2025,serie-a
malick thiaw,Milan,15,6,3,60.0,6,17,15,14,12,2,76,1,2024-2025,serie-a
morten thorsby,Genoa,19,20,10,58.6,17,30,5,22,1,21,28,1,2024-2025,serie-a
khephren thuram,Juventus,16,24,4,56.3,18,21,14,32,10,22,39,2,2024-2025,serie-a
marcus thuram,Inter,7,5,6,21.4,3,8,3,16,3,13,15,0,2024-2025,serie-a
cheikh tidiane niasse,Hellas Verona,6,12,0,52.6,10,15,17,17,4,13,17,2,2024-2025,serie-a
rafael toloi,Atalanta,3,5,2,36.4,4,5,8,8,2,6,11,0,2024-2025,serie-a
fikayo tomori,Milan,21,16,3,68.0,17,25,20,17,12,5,61,2,2024-2025,serie-a
luka topalovic,Inter,0,1,0,,0,1,0,0,0,0,0,0,2024-2025,serie-a
lorenzo tosto,Empoli,0,0,0,,0,0,0,0,0,0,0,0,2024-2025,serie-a
souleymane toure,Udinese,4,3,0,80.0,4,6,9,15,6,9,17,1,2024-2025,serie-a
stefano turati,Monza,0,0,0,0.0,0,0,0,0,0,0,21,2,2024-2025,serie-a
kacper urbanski,Bologna,4,0,1,66.7,4,2,2,5,1,4,5,0,2024-2025,serie-a
kacper urbanski,Monza,1,2,2,57.1,4,3,2,7,2,5,9,0,2024-2025,serie-a
lautaro valenti,Parma,13,3,1,77.8,7,12,13,26,13,13,94,1,2024-2025,serie-a
nicolas valentini,Hellas Verona,22,12,1,64.5,20,23,15,15,7,8,97,0,2024-2025,serie-a
emanuele valeri,Parma,33,15,3,49.2,30,31,29,31,10,21,103,4,2024-2025,serie-a
alex valle,Como,12,12,2,71.4,15,12,8,13,2,11,42,0,2024-2025,serie-a
mattia valoti,Monza,3,0,0,0.0,0,3,0,2,0,2,2,0,2024-2025,serie-a
ignace van der brempt,Como,27,10,3,72.7,24,32,17,14,5,9,34,0,2024-2025,serie-a
devis vasquez,Empoli,0,0,0,,0,0,0,0,0,0,21,4,2024-2025,serie-a
johan vasquez,Genoa,24,27,5,59.1,26,31,50,59,31,28,150,1,2024-2025,serie-a
matias vecino,Lazio,3,9,1,22.2,4,7,5,9,3,6,15,0,2024-2025,serie-a
danilo veiga,Lecce,4,4,0,46.2,6,6,4,5,0,5,14,0,2024-2025,serie-a
renato veiga,Juventus,7,9,1,64.3,9,12,19,17,13,4,81,0,2024-2025,serie-a
lorenzo venturino,Genoa,4,0,1,50.0,3,3,0,3,0,3,5,0,2024-2025,serie-a
simone verdi,Como,0,1,1,0.0,0,2,0,2,0,2,2,0,2024-2025,serie-a
samuele vignato,Monza,0,4,2,42.9,3,3,0,1,0,1,6,0,2024-2025,serie-a
nicolas viola,Cagliari,6,7,1,10.0,1,7,3,5,0,5,5,0,2024-2025,serie-a
mattia viti,Empoli,42,20,3,65.4,34,45,48,41,18,23,128,4,2024-2025,serie-a
vitinha,Genoa,12,6,5,36.7,11,8,12,14,2,12,22,0,2024-2025,serie-a
dusan vlahovic,Juventus,0,1,3,20.0,1,2,1,7,3,4,9,3,2024-2025,serie-a
vanja vlahovic,Atalanta,0,0,1,,0,1,0,0,0,0,0,0,2024-2025,serie-a
nikola vlasic,Torino,11,17,9,40.0,12,19,9,15,3,12,15,0,2024-2025,serie-a
alessandro vogliacco,Genoa,7,7,1,83.3,10,3,9,11,7,4,20,0,2024-2025,serie-a
alessandro vogliacco,Parma,5,0,0,60.0,3,2,3,15,10,5,37,0,2024-2025,serie-a
mergim vojvoda,Torino,5,9,4,50.0,7,10,7,13,3,10,24,1,2024-2025,serie-a
mergim vojvoda,Como,5,4,0,77.8,7,6,3,7,4,3,18,0,2024-2025,serie-a
stefan de vrij,Inter,12,5,1,75.0,9,11,22,19,11,8,89,0,2024-2025,serie-a
kyle walker,Milan,12,4,1,76.5,13,9,9,9,5,4,15,1,2024-2025,serie-a
sebastian walukiewicz,Torino,18,16,4,74.2,23,20,18,21,8,13,60,0,2024-2025,serie-a
sebastian walukiewicz,Empoli,1,0,0,0.0,0,0,1,3,3,0,15,0,2024-2025,serie-a
timothy weah,Juventus,15,13,8,56.0,14,19,14,25,4,21,27,2,2024-2025,serie-a
mateusz wieteska,Cagliari,0,1,0,100.0,1,0,7,3,2,1,6,0,2024-2025,serie-a
john yeboah,Venezia,1,3,2,10.0,1,3,4,4,0,4,2,0,2024-2025,serie-a
kenan yldz,Juventus,13,26,15,56.3,18,30,5,25,0,25,13,3,2024-2025,serie-a
mattia zaccagni,Lazio,13,21,4,50.0,16,27,29,19,1,18,22,2,2024-2025,serie-a
nicola zalewski,Roma,3,2,3,28.6,2,6,4,7,2,5,8,2,2024-2025,serie-a
nicola zalewski,Inter,3,2,2,66.7,4,4,2,5,1,4,5,1,2024-2025,serie-a
andrefrank zambo anguissa,Napoli,8,28,6,44.1,15,26,35,24,6,18,40,1,2024-2025,serie-a
francesco zampano,Venezia,19,10,2,45.2,14,20,6,21,1,20,29,2,2024-2025,serie-a
nicolo zaniolo,Fiorentina,1,2,0,0.0,0,1,0,2,1,1,2,0,2024-2025,serie-a
nicolo zaniolo,Atalanta,0,0,0,0.0,0,0,1,0,0,0,0,0,2024-2025,serie-a
alessandro zanoli,Genoa,11,14,4,43.5,10,20,12,20,3,17,40,0,2024-2025,serie-a
duvan zapata,Torino,2,0,5,0.0,0,5,2,2,1,1,7,0,2024-2025,serie-a
gabriele zappa,Cagliari,20,17,3,50.0,17,23,23,42,22,20,93,1,2024-2025,serie-a
davide zappacosta,Atalanta,15,5,6,51.3,20,16,11,28,6,22,32,2,2024-2025,serie-a
oier zarraga,Udinese,7,10,2,45.5,10,13,2,9,5,4,8,0,2024-2025,serie-a
jordan zemura,Udinese,14,12,5,58.6,17,14,16,17,4,13,41,0,2024-2025,serie-a
alessio zerbin,Venezia,30,12,9,55.8,29,28,15,28,3,25,25,1,2024-2025,serie-a
alessio zerbin,Napoli,2,0,0,100.0,1,1,0,0,0,0,0,0,2024-2025,serie-a
kevin zeroli,Monza,3,3,0,0.0,0,2,2,6,1,5,11,0,2024-2025,serie-a
kevin zeroli,Milan,0,1,0,,0,1,0,0,0,0,0,0,2024-2025,serie-a
piotr zielinski,Inter,6,7,1,46.2,6,10,6,10,5,5,13,1,2024-2025,serie-a
nadir zortea,Cagliari,16,12,2,37.8,14,14,19,11,0,11,47,2,2024-2025,serie-a
szymon zurkowski,Empoli,2,4,0,100.0,4,4,1,3,0,3,2,0,2024-2025,serie-a
milan uric,Monza,0,1,0,0.0,0,1,2,6,0,6,17,0,2024-2025,serie-a
milan uric,Parma,0,0,0,0.0,0,0,0,3,0,3,2,0,2024-2025,serie-a
