Player,Squad,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err,Season,Competition
juanmi latasa,Getafe,0,6,3,9.1,1,7,4,9,0,9,21,0,2023-2024,laliga
toni lato,Mallorca,19,13,6,59.3,16,23,17,17,3,14,27,0,2023-2024,laliga
lazaro,Almería,2,0,2,25.0,2,1,1,4,0,4,1,0,2023-2024,laliga
robin le normand,Real Sociedad,16,15,0,56.7,17,22,28,26,15,11,96,1,2023-2024,laliga
jeremias ledesma,Cádiz,1,0,0,25.0,1,1,0,0,0,0,15,3,2023-2024,laliga
florian lejeune,Rayo Vallecano,26,11,2,63.3,19,25,23,33,18,15,155,1,2023-2024,laliga
stefan lekovic,Villarreal,0,0,0,,0,0,0,1,1,0,1,0,2023-2024,laliga
inigo lekue,Athletic Club,25,10,5,50.9,27,22,15,24,6,18,50,0,2023-2024,laliga
thomas lemar,Atlético Madrid,2,1,0,50.0,1,1,0,0,0,0,0,0,2023-2024,laliga
alvaro lemos,Las Palmas,1,3,0,0.0,0,1,2,3,1,2,4,0,2023-2024,laliga
ruben lendinez,Valencia,0,2,0,100.0,1,2,0,0,0,0,1,0,2023-2024,laliga
robert lewandowski,Barcelona,0,6,2,33.3,4,5,9,13,4,9,18,0,2023-2024,laliga
samuel lino,Atlético Madrid,32,17,12,50.0,35,34,14,37,1,36,27,0,2023-2024,laliga
javier llabres,Mallorca,1,1,1,50.0,1,1,3,1,0,1,4,0,2023-2024,laliga
marcos llorente,Atlético Madrid,18,17,5,36.4,16,23,14,36,11,25,35,0,2023-2024,laliga
enzo loiodice,Las Palmas,15,34,13,47.6,20,35,12,20,2,18,16,1,2023-2024,laliga
david lopez,Girona,21,12,0,77.3,17,20,20,28,19,9,63,4,2023-2024,laliga
diego lopez,Valencia,14,16,7,23.2,13,25,20,23,1,22,12,0,2023-2024,laliga
fermin lopez,Barcelona,15,18,8,35.0,14,21,4,14,1,13,9,0,2023-2024,laliga
javi lopez,Alavés,11,9,3,57.7,15,12,10,25,9,16,77,1,2023-2024,laliga
unai lopez,Rayo Vallecano,18,23,7,39.6,21,24,16,24,3,21,15,2,2023-2024,laliga
dion lopy,Almería,36,20,6,38.6,17,37,15,23,5,18,22,2,2023-2024,laliga
anthony lozano,Getafe,0,0,0,0.0,0,0,0,0,0,0,1,0,2023-2024,laliga
anthony lozano,Almería,2,5,0,57.1,4,5,2,6,1,5,12,0,2023-2024,laliga
lucas,Cádiz,32,11,4,58.2,32,27,17,27,4,23,45,0,2023-2024,laliga
jose luis gaya,Valencia,44,23,4,64.2,43,36,11,18,3,15,42,0,2023-2024,laliga
jose luis morales,Villarreal,1,4,0,23.1,3,3,7,9,1,8,4,0,2023-2024,laliga
dodi lukebakio,Sevilla,2,2,1,16.7,1,2,2,9,2,7,5,0,2023-2024,laliga
andriy lunin,Real Madrid,0,0,0,0.0,0,0,0,0,0,0,15,1,2023-2024,laliga
darwin machis,Cádiz,7,9,7,54.2,13,14,4,8,1,7,2,0,2023-2024,laliga
pablo maffeo,Mallorca,18,13,4,57.5,23,22,10,12,2,10,23,0,2023-2024,laliga
jon magunazelaia,Real Sociedad,2,3,0,50.0,4,3,0,3,0,3,2,0,2023-2024,laliga
nemanja maksimovic,Getafe,26,31,8,56.1,23,43,46,56,23,33,61,0,2023-2024,laliga
giorgi mamardashvili,Valencia,4,0,0,100.0,4,3,2,1,0,1,22,2,2023-2024,laliga
wilson manafa,Granada,3,2,1,57.1,4,4,1,1,0,1,4,1,2023-2024,laliga
reinildo mandava,Atlético Madrid,16,11,3,86.4,19,22,15,10,2,8,21,0,2023-2024,laliga
aissa mandi,Villarreal,8,5,0,50.0,7,8,8,10,7,3,41,0,2023-2024,laliga
javier manquillo,Celta Vigo,6,5,4,53.3,8,11,3,14,3,11,17,0,2023-2024,laliga
faitout maouassa,Granada,6,1,1,80.0,4,5,1,6,0,6,3,0,2023-2024,laliga
marcao,Sevilla,5,4,0,60.0,6,6,4,8,6,2,11,1,2023-2024,laliga
oscar de marcos,Athletic Club,26,24,6,59.2,42,39,15,28,6,22,44,0,2023-2024,laliga
alberto mari,Valencia,0,1,3,100.0,1,2,0,3,0,3,5,0,2023-2024,laliga
jose mari,Cádiz,0,2,0,50.0,1,1,0,0,0,0,0,0,2023-2024,laliga
jose maria gimenez,Atlético Madrid,10,7,1,31.3,5,10,10,16,12,4,95,0,2023-2024,laliga
mariano,Sevilla,0,1,0,0.0,0,1,0,1,0,1,2,0,2023-2024,laliga
rafa marin,Alavés,23,9,0,51.9,14,20,33,34,21,13,129,2,2023-2024,laliga
diego marino,Almería,0,0,0,,0,0,0,0,0,0,1,0,2023-2024,laliga
mika marmol,Las Palmas,44,24,2,66.0,35,42,44,39,19,20,147,2,2023-2024,laliga
unai marrero,Real Sociedad,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
roger marti,Cádiz,1,9,2,28.6,2,6,7,16,1,15,4,0,2023-2024,laliga
ivan martin,Girona,22,15,7,38.6,22,25,21,25,3,22,14,0,2023-2024,laliga
jon martin,Real Sociedad,0,0,0,,0,0,0,0,0,0,3,0,2023-2024,laliga
mario martin,Real Madrid,0,2,3,75.0,3,1,0,2,1,1,0,0,2023-2024,laliga
arnau martinez,Girona,17,6,2,46.9,15,16,10,15,5,10,41,3,2023-2024,laliga
inigo martinez,Barcelona,9,1,0,75.0,6,7,11,13,10,3,50,0,2023-2024,laliga
marc martinez,Granada,0,0,0,0.0,0,0,0,0,0,0,1,0,2023-2024,laliga
marvin,Las Palmas,18,17,4,50.0,18,25,14,28,2,26,18,1,2023-2024,laliga
omar mascarell,Mallorca,16,17,0,51.4,18,16,31,24,8,16,30,1,2023-2024,laliga
jaime mata,Getafe,12,8,4,42.3,11,15,17,18,1,17,31,0,2023-2024,laliga
luis maximiano,Almería,0,0,0,0.0,0,0,0,0,0,0,19,2,2023-2024,laliga
borja mayoral,Getafe,2,2,5,22.7,5,5,4,7,0,7,16,0,2023-2024,laliga
mamadou mbaye,Cádiz,3,3,0,40.0,2,3,5,10,7,3,26,0,2023-2024,laliga
hannibal mejbri,Sevilla,1,2,0,0.0,0,3,0,1,0,1,0,0,2023-2024,laliga
oscar melendo,Granada,4,10,0,33.3,4,6,5,13,0,13,4,1,2023-2024,laliga
gonzalo melero,Almería,7,5,2,36.8,7,8,4,12,4,8,11,0,2023-2024,laliga
memphis,Atlético Madrid,0,3,2,50.0,3,2,1,2,0,2,0,0,2023-2024,laliga
houboulang mendes,Almería,11,5,0,50.0,8,13,1,4,2,2,17,1,2023-2024,laliga
tomas mendes,Alavés,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
brais mendez,Real Sociedad,13,20,9,34.9,15,28,12,23,4,19,21,0,2023-2024,laliga
bruno mendez,Granada,19,12,5,56.8,21,17,26,24,6,18,45,0,2023-2024,laliga
diego mendez,Rayo Vallecano,1,0,0,100.0,1,1,1,0,0,0,0,0,2023-2024,laliga
ferland mendy,Real Madrid,12,2,1,78.6,11,10,13,12,2,10,26,1,2023-2024,laliga
jorge mere,Cádiz,6,2,0,57.1,4,7,8,5,3,2,33,0,2023-2024,laliga
mikel merino,Real Sociedad,25,34,18,45.8,22,43,16,36,11,25,55,3,2023-2024,laliga
omenuke mfulu,Las Palmas,3,1,0,0.0,0,3,2,1,1,0,5,0,2023-2024,laliga
miguel,Alavés,0,0,0,,0,0,0,2,0,2,0,0,2023-2024,laliga
eder militao,Real Madrid,4,3,0,66.7,6,3,4,4,3,1,19,1,2023-2024,laliga
luis milla,Getafe,19,28,10,59.6,28,33,32,20,1,19,10,0,2023-2024,laliga
marko milovanovic,Almería,1,3,0,50.0,2,4,0,2,0,2,5,0,2023-2024,laliga
oscar mingueza,Celta Vigo,44,11,7,46.3,37,38,17,38,7,31,49,2,2023-2024,laliga
ignasi miquel,Granada,39,6,2,57.5,23,30,45,32,16,16,132,4,2023-2024,laliga
rafa mir,Sevilla,1,1,0,50.0,1,2,1,2,0,2,1,0,2023-2024,laliga
juan miranda,Betis,21,13,4,54.8,17,24,19,31,6,25,62,0,2023-2024,laliga
stefan mitrovic,Getafe,7,2,0,50.0,4,3,6,3,2,1,26,0,2023-2024,laliga
luka modric,Real Madrid,10,6,6,36.0,9,15,21,13,4,9,9,0,2023-2024,laliga
johan mojica,Osasuna,11,15,4,64.0,16,22,21,15,2,13,40,2,2023-2024,laliga
alberto moleiro,Las Palmas,4,7,4,20.0,6,6,7,11,0,11,10,0,2023-2024,laliga
nahuel molina,Atlético Madrid,16,18,4,48.1,26,22,9,19,3,16,36,1,2023-2024,laliga
jon moncayola,Osasuna,14,10,3,40.5,17,18,15,31,5,26,21,0,2023-2024,laliga
cesar montes,Almería,13,9,0,50.0,9,13,11,21,9,12,94,0,2023-2024,laliga
alvaro morata,Atlético Madrid,4,7,5,60.0,3,10,1,18,3,15,26,0,2023-2024,laliga
alberto moreno,Villarreal,19,10,2,33.3,10,21,24,12,2,10,33,0,2023-2024,laliga
gerard moreno,Villarreal,10,7,8,44.0,11,12,9,24,7,17,24,0,2023-2024,laliga
jorge moreno,Osasuna,0,0,0,,0,0,0,1,0,1,3,0,2023-2024,laliga
ilaix moriba,Getafe,3,11,6,44.4,4,11,4,3,1,2,10,0,2023-2024,laliga
manu morlanes,Mallorca,23,26,1,43.4,23,29,20,13,1,12,21,0,2023-2024,laliga
cristhian mosquera,Valencia,36,18,3,64.1,25,34,36,42,23,19,137,2,2023-2024,laliga
yerson mosquera,Villarreal,18,7,2,80.0,12,13,17,12,2,10,65,0,2023-2024,laliga
abdul mumin,Rayo Vallecano,13,4,2,80.0,8,10,22,27,19,8,82,1,2023-2024,laliga
iker muniain,Athletic Club,2,3,0,33.3,1,1,0,4,1,3,0,0,2023-2024,laliga
aihen munoz,Real Sociedad,20,10,6,68.6,24,21,9,16,8,8,33,0,2023-2024,laliga
iker munoz,Osasuna,13,17,2,48.4,15,18,11,16,5,11,50,0,2023-2024,laliga
javier munoz,Las Palmas,14,22,6,36.4,16,23,20,40,4,36,29,1,2023-2024,laliga
vedat muriqi,Mallorca,4,3,4,14.3,2,6,6,11,4,7,26,0,2023-2024,laliga
nacho,Real Madrid,9,7,2,46.2,6,10,18,23,13,10,56,0,2023-2024,laliga
matija nastasic,Mallorca,26,9,0,75.0,24,17,29,33,20,13,114,0,2023-2024,laliga
roberto navarro,Cádiz,20,21,5,51.2,22,29,19,33,0,33,7,1,2023-2024,laliga
jesus navas,Sevilla,21,14,2,55.0,22,27,22,15,7,8,48,0,2023-2024,laliga
alvaro negredo,Cádiz,0,0,0,,0,0,1,1,0,1,0,0,2023-2024,laliga
carlos neva,Granada,22,9,1,42.5,17,21,30,39,14,25,108,2,2023-2024,laliga
tanguy nianzou,Sevilla,9,2,1,72.7,8,8,3,2,0,2,9,1,2023-2024,laliga
saul niguez,Atlético Madrid,29,29,6,61.2,30,39,14,36,9,27,56,0,2023-2024,laliga
peru nolaskoain,Athletic Club,1,0,0,100.0,1,1,0,0,0,0,1,0,2023-2024,laliga
randy nteka,Rayo Vallecano,1,6,4,40.0,4,4,2,6,1,5,11,1,2023-2024,laliga
unai nunez,Celta Vigo,30,19,2,46.9,23,28,52,38,24,14,153,3,2023-2024,laliga
rjan nyland,Sevilla,0,0,0,0.0,0,0,0,0,0,0,9,1,2023-2024,laliga
jan oblak,Atlético Madrid,0,0,0,,0,0,0,0,0,0,10,0,2023-2024,laliga
brian ocampo,Cádiz,1,3,0,40.0,2,3,3,4,0,4,0,0,2023-2024,laliga
lucas ocampos,Sevilla,22,27,17,50.0,29,47,21,34,1,33,29,0,2023-2024,laliga
alvaro odriozola,Real Sociedad,7,1,1,100.0,5,7,8,2,1,1,7,0,2023-2024,laliga
aingeru olabarrieta,Athletic Club,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
olasagasti,Real Sociedad,4,7,5,62.5,5,13,3,2,0,2,5,1,2023-2024,laliga
samu omorodion,Alavés,1,4,1,0.0,0,3,1,11,2,9,14,0,2023-2024,laliga
samu omorodion,Granada,0,1,0,100.0,1,1,0,0,0,0,0,0,2023-2024,laliga
aimar oroz,Osasuna,18,20,5,35.1,13,26,16,27,2,25,11,0,2023-2024,laliga
eneko ortiz,Alavés,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
asier osambela,Osasuna,0,1,1,,0,1,0,0,0,0,0,0,2023-2024,laliga
milutin osmajic,Cádiz,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
aiham ousou,Cádiz,6,2,0,100.0,5,5,7,1,0,1,15,0,2023-2024,laliga
jesus owono,Alavés,0,0,0,,0,0,0,0,0,0,3,0,2023-2024,laliga
mikel oyarzabal,Real Sociedad,7,11,5,33.3,7,18,4,25,4,21,12,0,2023-2024,laliga
cenk ozkacar,Valencia,22,4,0,65.2,15,15,18,18,7,11,84,1,2023-2024,laliga
jon pacheco,Real Sociedad,21,4,0,63.6,14,15,10,17,6,11,53,1,2023-2024,laliga
isaac palazon camacho,Rayo Vallecano,16,21,9,34.5,20,25,16,29,2,27,41,0,2023-2024,laliga
joaquin panichelli,Alavés,1,1,1,50.0,1,3,1,1,0,1,4,0,2023-2024,laliga
sokratis papastathopoulos,Betis,16,5,0,76.5,13,14,6,15,9,6,60,0,2023-2024,laliga
victor parada,Alavés,0,1,0,100.0,1,1,0,0,0,0,0,0,2023-2024,laliga
aitor paredes,Athletic Club,11,9,0,50.0,7,11,33,23,11,12,104,0,2023-2024,laliga
daniel parejo,Villarreal,16,21,6,43.5,20,30,21,25,9,16,29,3,2023-2024,laliga
pascu,Villarreal,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
gabriel paulista,Atlético Madrid,4,3,0,75.0,3,5,4,5,3,2,27,0,2023-2024,laliga
gabriel paulista,Valencia,8,2,0,54.5,6,7,24,15,7,8,78,0,2023-2024,laliga
nicolas paz,Real Madrid,0,0,0,,0,0,1,2,0,2,0,0,2023-2024,laliga
alfonso pedraza,Villarreal,18,5,2,52.9,9,9,13,16,7,9,19,0,2023-2024,laliga
pedri,Barcelona,16,13,4,29.6,8,24,14,27,3,24,10,0,2023-2024,laliga
adria pedrosa,Sevilla,28,14,4,67.6,23,26,15,26,6,20,54,0,2023-2024,laliga
pejino,Las Palmas,3,6,3,33.3,6,8,2,4,0,4,5,0,2023-2024,laliga
facundo pellistri,Granada,12,10,7,28.6,6,19,4,18,0,18,7,0,2023-2024,laliga
inaki pena,Barcelona,0,0,0,0.0,0,0,0,0,0,0,5,1,2023-2024,laliga
marcos pena,Almería,12,7,0,50.0,6,14,13,9,3,6,8,0,2023-2024,laliga
ruben pena,Osasuna,22,18,7,40.8,20,25,30,37,8,29,39,3,2023-2024,laliga
alberto perea,Granada,0,0,0,0.0,0,0,0,0,0,0,0,0,2023-2024,laliga
ayoze perez,Betis,16,33,10,42.9,21,32,22,42,4,38,18,0,2023-2024,laliga
carles perez,Celta Vigo,6,5,2,38.9,7,5,5,14,1,13,8,0,2023-2024,laliga
francisco perez,Valencia,10,14,6,34.1,15,17,14,19,0,19,5,0,2023-2024,laliga
kike perez,Rayo Vallecano,11,15,1,47.8,11,11,8,11,0,11,6,0,2023-2024,laliga
maximo perrone,Las Palmas,17,22,3,48.7,19,21,24,27,4,23,21,0,2023-2024,laliga
njegos petrovic,Granada,4,1,0,66.7,2,2,1,2,0,2,3,0,2023-2024,laliga
german pezzella,Betis,24,10,0,60.5,23,24,31,31,18,13,150,0,2023-2024,laliga
kamil piatkowski,Granada,16,1,1,71.4,10,10,8,6,5,1,28,1,2023-2024,laliga
yeremi pino,Villarreal,12,10,3,50.0,9,18,5,11,1,10,5,0,2023-2024,laliga
portu,Getafe,4,0,1,83.3,5,3,0,0,0,0,0,0,2023-2024,laliga
portu,Girona,3,10,5,16.7,3,13,4,9,1,8,6,0,2023-2024,laliga
jose pozo,Rayo Vallecano,0,1,0,100.0,1,1,0,1,0,1,0,0,2023-2024,laliga
alejandro pozo pozo,Almería,11,6,2,60.0,12,12,7,14,4,10,21,0,2023-2024,laliga
benat prados,Athletic Club,11,23,11,54.8,23,28,23,32,5,27,27,0,2023-2024,laliga
abdon prats,Mallorca,2,2,2,60.0,3,4,2,6,3,3,12,0,2023-2024,laliga
marc pubill,Almería,35,8,4,56.4,22,23,15,20,8,12,83,1,2023-2024,laliga
antonio puertas,Granada,6,5,1,40.0,6,8,6,5,0,5,4,0,2023-2024,laliga
arnau puigmal,Almería,1,1,0,33.3,1,1,3,3,0,3,2,0,2023-2024,laliga
nemanja radonjic,Mallorca,1,3,0,25.0,1,2,3,2,0,2,3,0,2023-2024,laliga
aleksandar radovanovic,Almería,7,1,0,100.0,6,7,11,8,8,0,48,0,2023-2024,laliga
abdellah raihani,Atlético Madrid,0,0,0,0.0,0,0,0,0,0,0,0,0,2023-2024,laliga
antonio raillo,Mallorca,18,12,0,73.9,17,23,37,44,30,14,104,2,2023-2024,laliga
predrag rajkovic,Mallorca,2,0,0,100.0,2,1,0,0,0,0,14,0,2023-2024,laliga
ivan rakitic,Sevilla,9,12,9,57.9,11,16,14,16,5,11,12,0,2023-2024,laliga
largie ramazani,Almería,5,6,1,23.1,6,7,34,16,2,14,10,0,2023-2024,laliga
benito ramirez,Las Palmas,2,3,0,50.0,3,3,3,7,1,6,0,0,2023-2024,laliga
sandro ramirez,Las Palmas,4,6,2,40.0,6,8,4,13,1,12,14,1,2023-2024,laliga
chris ramos,Cádiz,9,15,4,29.6,8,15,9,23,7,16,44,0,2023-2024,laliga
sergio ramos,Sevilla,32,11,2,67.5,27,30,41,35,30,5,156,0,2023-2024,laliga
raphinha,Barcelona,6,6,2,22.2,4,8,13,17,1,16,11,0,2023-2024,laliga
andrei ratiu,Rayo Vallecano,6,5,1,53.3,8,4,0,4,1,3,12,0,2023-2024,laliga
raul,Osasuna,4,2,4,20.0,2,4,5,9,1,8,11,0,2023-2024,laliga
abderrahman rebbach,Alavés,4,2,3,33.3,5,5,3,10,1,9,7,0,2023-2024,laliga
pepe reina,Villarreal,0,0,0,,0,0,0,0,0,0,1,0,2023-2024,laliga
alex remiro,Real Sociedad,0,0,0,,0,0,0,0,0,0,24,2,2023-2024,laliga
chadi riad,Betis,17,18,0,63.0,17,24,23,23,14,9,108,0,2023-2024,laliga
diego rico,Getafe,32,23,9,53.9,41,48,41,25,8,17,76,0,2023-2024,laliga
luis rioja,Alavés,10,12,5,32.6,14,19,16,28,1,27,28,0,2023-2024,laliga
rodrigo riquelme,Atlético Madrid,18,4,8,39.1,18,19,9,19,0,19,20,0,2023-2024,laliga
alberto risco,Getafe,1,1,0,0.0,0,2,0,0,0,0,1,0,2023-2024,laliga
mihailo ristic,Celta Vigo,9,6,0,75.0,9,9,10,9,2,7,23,0,2023-2024,laliga
gorka rivera alonso,Getafe,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
sergi roberto,Barcelona,4,10,1,27.3,3,10,8,7,2,5,7,1,2023-2024,laliga
lucas robertone,Almería,28,23,10,50.0,25,33,51,43,9,34,43,0,2023-2024,laliga
marc roca,Betis,17,29,6,56.6,30,36,17,29,6,23,23,1,2023-2024,laliga
sergio rodelas,Granada,1,0,2,0.0,0,2,0,0,0,0,0,0,2023-2024,laliga
rodri,Betis,6,7,4,38.1,8,10,8,11,0,11,2,0,2023-2024,laliga
alvaro rodriguez,Real Madrid,0,0,0,,0,0,0,0,0,0,1,0,2023-2024,laliga
oscar rodriguez arnaiz,Getafe,2,15,7,60.0,9,13,5,12,1,11,5,0,2023-2024,laliga
damian rodriguez,Celta Vigo,1,3,2,33.3,1,3,1,4,2,2,2,0,2023-2024,laliga
dani rodriguez,Mallorca,21,20,6,46.7,21,24,15,34,5,29,21,0,2023-2024,laliga
guido rodriguez,Betis,21,24,8,61.8,34,30,29,27,6,21,44,0,2023-2024,laliga
kirian rodriguez,Las Palmas,22,25,5,35.8,24,32,28,39,3,36,23,1,2023-2024,laliga
miguel rodriguez,Celta Vigo,3,1,2,33.3,3,3,4,8,0,8,0,0,2023-2024,laliga
rodrygo,Real Madrid,2,9,5,26.3,5,15,8,14,0,14,6,0,2023-2024,laliga
carlos romero,Villarreal,8,1,2,58.3,7,5,1,3,0,3,11,0,2023-2024,laliga
isaac romero,Sevilla,2,2,2,55.6,5,3,0,12,0,12,11,0,2023-2024,laliga
luka romero,Almería,2,3,0,50.0,2,1,1,12,1,11,2,1,2023-2024,laliga
oriol romeu,Barcelona,17,14,3,54.2,13,20,10,12,2,10,18,0,2023-2024,laliga
unai ropero,Alavés,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
vitor roque,Barcelona,2,0,1,0.0,0,2,0,3,0,3,5,0,2023-2024,laliga
antonio rudiger,Real Madrid,18,4,4,80.0,16,15,11,27,20,7,89,0,2023-2024,laliga
javier rueda garcia,Celta Vigo,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
aitor ruibal,Betis,28,13,5,54.2,32,27,14,12,1,11,33,1,2023-2024,laliga
sergio ruiz,Granada,43,36,4,45.2,38,46,28,24,6,18,43,1,2023-2024,laliga
youssouf sabaly,Betis,12,3,1,66.7,8,11,11,6,3,3,27,0,2023-2024,laliga
umar sadiq,Real Sociedad,2,8,5,50.0,4,10,0,9,0,9,10,0,2023-2024,laliga
pablo saenz,Granada,2,0,1,33.3,1,3,0,0,0,0,0,0,2023-2024,laliga
kike salas,Sevilla,26,12,3,61.1,22,23,26,25,14,11,91,1,2023-2024,laliga
salvi,Rayo Vallecano,0,0,0,0.0,0,0,1,0,0,0,0,0,2023-2024,laliga
diadie samassekou,Cádiz,2,2,1,83.3,5,3,3,0,0,0,1,0,2023-2024,laliga
fede san emeterio,Cádiz,2,1,0,25.0,1,2,2,3,2,1,1,0,2023-2024,laliga
oihan sancet,Athletic Club,3,10,6,38.1,8,11,10,5,1,4,5,0,2023-2024,laliga
ricard sanchez,Granada,15,8,6,50.0,12,18,13,32,4,28,64,0,2023-2024,laliga
antonio sanchez,Mallorca,13,10,2,34.4,11,11,13,24,5,19,13,0,2023-2024,laliga
juanlu sanchez,Sevilla,34,18,4,58.6,34,35,12,24,7,17,36,0,2023-2024,laliga
manu sanchez,Celta Vigo,21,25,8,56.4,31,28,19,23,3,20,65,0,2023-2024,laliga
jesus santiago,Getafe,8,5,4,57.1,4,8,0,3,0,3,8,0,2023-2024,laliga
paco sanz,Almería,0,0,0,0.0,0,0,0,0,0,0,4,0,2023-2024,laliga
stefan savic,Atlético Madrid,16,7,4,50.0,15,19,27,29,15,14,61,1,2023-2024,laliga
savio,Girona,14,22,6,57.1,16,25,18,34,0,34,11,1,2023-2024,laliga
aleksandar sedlar,Alavés,10,4,0,62.5,10,10,13,8,4,4,43,0,2023-2024,laliga
andre silva,Real Sociedad,0,0,2,0.0,0,2,1,3,0,3,3,0,2023-2024,laliga
rui silva,Betis,0,0,0,0.0,0,0,1,0,0,0,13,1,2023-2024,laliga
giuliano simeone,Alavés,2,3,2,29.4,5,5,5,10,0,10,3,0,2023-2024,laliga
unai simon,Athletic Club,1,1,0,66.7,2,1,1,0,0,0,9,0,2023-2024,laliga
daley sinkgraven,Las Palmas,6,5,0,25.0,2,5,6,5,3,2,9,0,2023-2024,laliga
jailson siqueira,Celta Vigo,22,5,0,54.2,13,18,12,13,5,8,32,0,2023-2024,laliga
antonio sivera,Alavés,0,0,0,0.0,0,0,0,0,0,0,17,1,2023-2024,laliga
ruben sobrino,Cádiz,18,26,8,43.1,22,28,16,26,2,24,18,0,2023-2024,laliga
alex sola,Alavés,11,9,7,53.8,14,15,11,18,2,16,16,0,2023-2024,laliga
alex sola,Real Sociedad,0,0,0,,0,0,1,0,0,0,2,0,2023-2024,laliga
jhon solis,Girona,4,5,1,33.3,4,8,8,8,3,5,7,1,2023-2024,laliga
david soria,Getafe,0,0,0,0.0,0,0,0,0,0,0,21,6,2023-2024,laliga
alberto soro,Granada,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
hugo sotelo,Celta Vigo,3,13,3,40.0,8,17,2,7,1,6,5,0,2023-2024,laliga
boubakary soumare,Sevilla,24,14,1,53.8,14,28,26,25,7,18,20,1,2023-2024,laliga
djibril sow,Sevilla,15,8,5,36.0,9,21,17,20,3,17,8,1,2023-2024,laliga
caglar soyuncu,Atlético Madrid,1,0,0,,0,1,1,1,0,1,7,0,2023-2024,laliga
carl starfelt,Celta Vigo,30,5,1,67.9,19,30,34,35,28,7,159,2,2023-2024,laliga
jrgen strand larsen,Celta Vigo,1,15,5,21.1,8,11,5,15,1,14,17,0,2023-2024,laliga
cristhian stuani,Girona,4,6,4,57.1,4,11,5,9,2,7,13,0,2023-2024,laliga
alex suarez,Las Palmas,33,15,5,83.8,31,36,18,33,14,19,84,0,2023-2024,laliga
damian suarez,Getafe,16,16,4,57.8,26,21,10,13,3,10,31,0,2023-2024,laliga
denis suarez,Villarreal,0,0,0,0.0,0,0,0,2,2,0,4,0,2023-2024,laliga
suso,Sevilla,14,8,2,28.6,8,17,5,9,0,9,4,0,2023-2024,laliga
max svensson,Osasuna,0,0,1,,0,0,0,0,0,0,0,0,2023-2024,laliga
williot swedberg,Celta Vigo,3,6,0,62.5,5,4,0,11,1,10,4,0,2023-2024,laliga
mamadou sylla,Alavés,0,0,0,,0,0,0,1,1,0,1,0,2023-2024,laliga
alexander srloth,Villarreal,1,2,3,33.3,2,3,0,9,4,5,26,0,2023-2024,laliga
yassin tallal,Getafe,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
renato tapia,Celta Vigo,19,19,3,56.0,14,29,21,31,7,24,50,1,2023-2024,laliga
cesar tarrega,Valencia,0,0,0,,0,0,0,0,0,0,2,0,2023-2024,laliga
marciano tchami,Almería,0,0,0,,0,0,0,0,0,0,0,0,2023-2024,laliga
aurelien tchouameni,Real Madrid,19,17,2,50.0,9,23,28,21,13,8,52,1,2023-2024,laliga
nahuel tenaglia,Alavés,22,4,3,57.1,16,19,12,14,8,6,59,0,2023-2024,laliga
marcandre ter stegen,Barcelona,0,0,0,,0,0,0,0,0,0,3,3,2023-2024,laliga
ramon terrats,Villarreal,8,8,1,46.7,7,13,3,11,1,10,9,0,2023-2024,laliga
kieran tierney,Real Sociedad,16,18,3,66.7,18,24,10,22,8,14,45,0,2023-2024,laliga
raul de tomas,Rayo Vallecano,4,3,2,50.0,3,5,1,3,0,3,8,0,2023-2024,laliga
pablo torre,Girona,0,5,0,40.0,4,2,4,10,2,8,6,1,2023-2024,laliga
raul torrente,Granada,20,9,0,77.3,17,16,11,16,10,6,68,2,2023-2024,laliga
ferran torres,Barcelona,1,6,2,31.3,5,6,5,7,1,6,6,0,2023-2024,laliga
oliver torres,Sevilla,17,15,5,38.6,22,22,6,40,4,36,6,0,2023-2024,laliga
lucas torro,Osasuna,11,8,6,39.3,11,15,33,10,2,8,37,0,2023-2024,laliga
bertrand traore,Villarreal,2,1,2,25.0,1,4,1,6,0,6,2,0,2023-2024,laliga
hamari traore,Real Sociedad,24,17,3,58.1,25,19,24,27,8,19,59,2,2023-2024,laliga
oscar trejo,Rayo Vallecano,11,9,7,61.9,13,15,5,21,1,20,9,0,2023-2024,laliga
manu trigueros,Villarreal,6,1,0,40.0,4,5,3,1,1,0,9,0,2023-2024,laliga
viktor tsyhankov,Girona,11,13,5,53.8,14,20,12,18,1,17,24,0,2023-2024,laliga
benat turrientes,Real Sociedad,6,20,5,43.3,13,17,6,19,8,11,17,0,2023-2024,laliga
enes unal,Getafe,0,0,0,,0,0,0,1,0,1,2,0,2023-2024,laliga
myrto uzuni,Granada,8,7,3,22.2,6,14,4,19,3,16,7,0,2023-2024,laliga
