nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
daichi kamada,crystal palace,MF,1996,34,15,1564,0,0,4,1,25,89,56,2024-2025,premier-league
boubacar kamara,aston villa,MF,1999,26,20,1726,1,0,2,0,19,85,7,2024-2025,premier-league
joachim kayi sanda,southampton,DF,2006,2,0,14,0,0,0,0,0,1,0,2024-2025,premier-league
michael kayode,brentford,DF,2004,12,6,528,0,1,2,0,12,12,24,2024-2025,premier-league
michael keane,everton,DF,1993,14,11,1049,3,0,5,0,1,14,3,2024-2025,premier-league
caoimhin kelleher,liverpool,GK,1998,10,10,900,0,0,0,0,0,0,0,2024-2025,premier-league
lloyd kelly,newcastle utd,DF,1998,10,4,303,0,1,2,0,0,9,5,2024-2025,premier-league
milos kerkez,bournemouth,DF,2003,38,38,3336,2,5,4,0,106,159,197,2024-2025,premier-league
bilal el khannouss,leicester city,"MF,FW",2004,32,27,2182,2,3,4,0,73,128,89,2024-2025,premier-league
abdukodir khusanov,manchester city,DF,2004,6,6,503,0,0,1,0,1,25,2,2024-2025,premier-league
max kilman,west ham,DF,1997,38,38,3348,0,1,5,0,31,113,6,2024-2025,premier-league
joshua king,fulham,MF,2007,8,1,130,0,0,0,0,3,9,16,2024-2025,premier-league
tom king,wolves,GK,1995,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
antonin kinsky,tottenham,GK,2003,6,6,540,0,0,0,0,1,1,0,2024-2025,premier-league
jakub kiwior,arsenal,DF,2000,17,10,1122,1,0,1,0,5,48,1,2024-2025,premier-league
justin kluivert,bournemouth,MF,1999,34,29,2340,12,6,8,0,81,105,173,2024-2025,premier-league
ibrahima konate,liverpool,DF,1999,31,30,2560,1,2,5,0,25,115,3,2024-2025,premier-league
ezri konsa,aston villa,DF,1997,34,33,2936,2,0,1,0,24,90,11,2024-2025,premier-league
mateo kovacic,manchester city,MF,1994,31,25,2198,6,2,5,1,56,164,16,2024-2025,premier-league
caleb kporha,crystal palace,DF,2006,2,0,13,0,0,0,0,1,0,0,2024-2025,premier-league
emil krafth,newcastle utd,DF,1994,12,2,342,0,0,2,0,5,8,3,2024-2025,premier-league
mohammed kudus,west ham,"FW,MF",2000,32,31,2590,5,3,2,1,98,79,216,2024-2025,premier-league
dejan kulusevski,tottenham,"MF,FW",2000,32,27,2389,7,4,3,0,120,124,210,2024-2025,premier-league
maxence lacroix,crystal palace,DF,2000,35,35,3116,1,1,5,0,8,65,7,2024-2025,premier-league
adam lallana,southampton,MF,1988,14,5,361,0,2,4,0,6,24,10,2024-2025,premier-league
tariq lamptey,brighton,DF,2000,15,10,860,2,2,0,0,32,14,45,2024-2025,premier-league
will lankshear,tottenham,"FW,MF",2005,3,0,11,0,0,0,0,0,0,1,2024-2025,premier-league
romeo lavia,chelsea,MF,2004,16,11,797,0,1,4,0,3,31,7,2024-2025,premier-league
mario lemina,wolves,"MF,DF",1993,17,15,1364,1,3,4,0,8,48,21,2024-2025,premier-league
bernd leno,fulham,GK,1992,38,38,3420,0,1,5,0,0,0,0,2024-2025,premier-league
jefferson lerma,crystal palace,"MF,DF",1994,33,26,2274,0,1,9,0,13,97,26,2024-2025,premier-league
rico lewis,manchester city,"DF,MF",2004,28,21,1893,1,2,5,1,39,107,78,2024-2025,premier-league
keane lewispotter,brentford,"DF,FW",2001,38,36,3093,1,3,7,0,98,98,156,2024-2025,premier-league
myles lewisskelly,arsenal,DF,2006,23,15,1369,1,0,3,2,37,71,37,2024-2025,premier-league
matthijs de ligt,manchester utd,DF,1999,29,25,2123,2,0,3,0,7,55,6,2024-2025,premier-league
pedro lima,wolves,DF,2006,3,1,70,0,0,0,0,4,4,11,2024-2025,premier-league
victor lindelof,manchester utd,DF,1994,16,6,704,0,0,1,0,5,26,4,2024-2025,premier-league
jesper lindstrm,everton,FW,2000,25,15,1239,0,1,2,0,30,25,81,2024-2025,premier-league
valentino livramento,newcastle utd,DF,2002,37,32,2840,0,1,1,0,83,158,119,2024-2025,premier-league
sean longstaff,newcastle utd,MF,1997,25,8,798,0,0,2,0,4,40,22,2024-2025,premier-league
sasa lukic,fulham,MF,1996,30,28,2344,0,2,12,0,39,98,33,2024-2025,premier-league
joe lumley,southampton,GK,1995,3,3,270,0,0,0,0,0,0,0,2024-2025,premier-league
massimo luongo,ipswich town,MF,1992,11,2,201,0,0,0,0,0,6,1,2024-2025,premier-league
ian maatsen,aston villa,DF,2002,29,10,1139,1,2,2,0,31,50,104,2024-2025,premier-league
alexis mac allister,liverpool,MF,1998,35,30,2599,5,5,6,0,36,177,80,2024-2025,premier-league
james maddison,tottenham,MF,1996,31,21,1809,9,7,6,0,45,164,95,2024-2025,premier-league
noni madueke,chelsea,FW,2002,32,27,2033,7,3,3,0,154,69,226,2024-2025,premier-league
gabriel magalhaes,arsenal,DF,1997,28,28,2363,3,1,4,0,10,126,11,2024-2025,premier-league
edmondparis maghoma,brentford,"MF,FW",2001,8,0,119,0,0,0,0,4,13,4,2024-2025,premier-league
harry maguire,manchester utd,DF,1993,27,19,1758,1,0,7,0,7,51,7,2024-2025,premier-league
kobbie mainoo,manchester utd,MF,2005,25,19,1651,0,0,5,0,22,65,47,2024-2025,premier-league
tyrell malacia,manchester utd,DF,1999,3,2,100,0,0,1,0,3,3,6,2024-2025,premier-league
donyell malen,aston villa,FW,1999,14,2,305,3,0,0,0,12,6,30,2024-2025,premier-league
mateus mane,wolves,MF,,1,0,2,0,0,0,0,0,0,0,2024-2025,premier-league
orel mangala,everton,MF,1998,19,14,1261,1,0,2,0,6,34,19,2024-2025,premier-league
ryan manning,southampton,"DF,MF",1996,24,18,1462,0,1,2,0,14,35,74,2024-2025,premier-league
solly march,brighton,"FW,MF",1994,8,1,168,0,0,2,0,5,2,20,2024-2025,premier-league
omar marmoush,manchester city,"FW,MF",1999,16,14,1175,7,0,0,0,29,37,78,2024-2025,premier-league
gabriel martinelli,arsenal,"FW,MF",2001,33,25,2290,8,4,1,0,124,52,289,2024-2025,premier-league
emiliano martinez,aston villa,GK,1992,37,37,3194,0,0,5,1,0,4,0,2024-2025,premier-league
lisandro martinez,manchester utd,DF,1998,20,20,1751,2,1,7,0,23,117,7,2024-2025,premier-league
pape matar sarr,tottenham,MF,2002,36,22,1913,3,2,6,0,33,88,53,2024-2025,premier-league
jeanphilippe mateta,crystal palace,FW,1997,37,33,2648,14,2,2,0,45,52,122,2024-2025,premier-league
stephy mavididi,leicester city,FW,1998,30,16,1615,4,1,2,0,91,57,138,2024-2025,premier-league
konstantinos mavropanos,west ham,DF,1997,33,21,2045,0,0,6,1,17,61,2,2024-2025,premier-league
noussair mazraoui,manchester utd,DF,1997,37,34,2838,0,1,3,0,42,115,58,2024-2025,premier-league
bryan mbeumo,brentford,FW,1999,38,38,3414,20,7,3,0,130,141,351,2024-2025,premier-league
james mcatee,manchester city,"MF,FW",2002,15,3,349,3,0,1,0,7,7,32,2024-2025,premier-league
kasey mcateer,leicester city,FW,2001,18,9,852,1,1,3,0,19,14,71,2024-2025,premier-league
alex mccarthy,southampton,GK,1989,5,5,450,0,0,0,0,0,0,0,2024-2025,premier-league
john mcginn,aston villa,"MF,FW",1994,34,27,2223,1,4,7,0,32,103,87,2024-2025,premier-league
dwight mcneil,everton,"MF,FW",1999,21,15,1371,4,6,1,0,38,69,80,2024-2025,premier-league
scott mctominay,manchester utd,MF,1996,2,0,19,0,0,0,0,0,1,2,2024-2025,premier-league
ben mee,brentford,DF,1989,7,2,183,0,0,2,0,3,11,2,2024-2025,premier-league
jayden meghoma,brentford,DF,2006,1,0,5,0,0,0,0,0,0,0,2024-2025,premier-league
mikel merino,arsenal,"MF,FW",1996,28,17,1586,7,2,4,1,11,69,94,2024-2025,premier-league
shumaira mheuka,chelsea,MF,2007,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
nikola milenkovic,nottham forest,DF,1997,37,37,3330,5,2,4,0,3,51,6,2024-2025,premier-league
lewis miley,newcastle utd,MF,2006,14,1,313,1,0,0,0,2,17,8,2024-2025,premier-league
james milner,brighton,MF,1986,4,3,170,0,0,1,0,1,10,10,2024-2025,premier-league
tyrone mings,aston villa,DF,1993,14,12,1120,0,0,1,0,7,40,1,2024-2025,premier-league
yankuba minteh,brighton,"FW,MF",2004,32,20,1838,6,4,6,0,90,48,201,2024-2025,premier-league
tyrick mitchell,crystal palace,DF,1999,37,37,3092,0,5,2,0,63,70,171,2024-2025,premier-league
kaoru mitoma,brighton,"FW,MF",1997,36,28,2603,10,4,1,0,146,89,291,2024-2025,premier-league
jakub moder,brighton,MF,1999,4,0,11,0,0,0,0,2,4,0,2024-2025,premier-league
jeremy monga,leicester city,"FW,MF",,7,0,112,0,0,0,0,6,3,10,2024-2025,premier-league
mikey moore,tottenham,FW,2007,10,3,366,0,1,0,0,12,9,40,2024-2025,premier-league
morato,nottham forest,DF,2001,26,6,907,0,0,5,0,1,19,1,2024-2025,premier-league
alex moreno,nottham forest,"DF,MF",1993,15,11,955,0,1,2,0,26,34,34,2024-2025,premier-league
sam morsy,ipswich town,MF,1991,33,31,2751,1,1,10,0,22,120,13,2024-2025,premier-league
yerson mosquera,wolves,DF,2001,5,5,441,0,0,2,0,0,7,0,2024-2025,premier-league
mason mount,manchester utd,MF,1999,17,8,622,1,0,3,0,15,33,41,2024-2025,premier-league
divin mubama,manchester city,FW,2004,1,0,28,0,0,0,0,0,1,0,2024-2025,premier-league
mykhailo mudryk,chelsea,FW,2001,7,1,151,0,0,0,0,7,5,12,2024-2025,premier-league
marshall munetsi,wolves,"MF,FW",1996,14,12,1078,2,1,0,0,9,10,35,2024-2025,premier-league
rodrigo muniz,fulham,FW,2001,31,8,964,8,1,1,0,6,27,31,2024-2025,premier-league
daniel munoz,crystal palace,DF,1996,37,37,3228,4,5,10,0,62,97,206,2024-2025,premier-league
arijanet muric,ipswich town,GK,1998,18,18,1620,0,0,1,0,0,1,0,2024-2025,premier-league
murillo,nottham forest,DF,2002,36,36,3188,2,0,6,0,22,115,5,2024-2025,premier-league
jacob murphy,newcastle utd,FW,1995,35,31,2360,8,12,4,0,79,83,231,2024-2025,premier-league
vitaliy mykolenko,everton,DF,1999,35,35,3082,1,2,4,0,33,110,99,2024-2025,premier-league
iliman ndiaye,everton,FW,2000,33,29,2430,9,0,3,0,86,59,122,2024-2025,premier-league
wilfred ndidi,leicester city,MF,1996,28,28,2324,0,5,8,0,18,70,75,2024-2025,premier-league
kosta nedeljkovic,aston villa,DF,2005,5,0,126,0,0,0,0,1,6,0,2024-2025,premier-league
reiss nelson,arsenal,FW,1999,1,0,3,0,0,0,0,0,0,0,2024-2025,premier-league
reiss nelson,fulham,FW,1999,11,5,487,1,1,1,0,45,35,63,2024-2025,premier-league
neto,bournemouth,GK,1989,2,2,180,0,0,0,0,0,0,0,2024-2025,premier-league
pedro neto,chelsea,FW,2000,35,24,2269,4,6,8,0,126,60,253,2024-2025,premier-league
eddie nketiah,crystal palace,"FW,MF",1999,29,9,1034,3,1,6,1,41,19,79,2024-2025,premier-league
christopher nkunku,chelsea,FW,1997,27,9,921,3,2,2,0,17,25,68,2024-2025,premier-league
gustavo nunes,brentford,"FW,MF",2005,3,0,12,0,0,0,0,1,0,0,2024-2025,premier-league
matheus nunes,manchester city,"DF,MF",1998,26,19,1674,1,6,4,0,63,79,175,2024-2025,premier-league
darwin nunez,liverpool,FW,1999,30,8,1133,5,2,8,0,23,27,78,2024-2025,premier-league
ethan nwaneri,arsenal,"FW,MF",2007,26,11,895,4,2,1,0,46,33,113,2024-2025,premier-league
christian nrgaard,brentford,MF,1994,34,34,2819,5,4,8,1,14,154,42,2024-2025,premier-league
jake obrien,everton,DF,2001,20,17,1571,2,0,5,0,7,50,25,2024-2025,premier-league
matt oriley,brighton,MF,2000,21,11,938,2,2,1,0,22,38,52,2024-2025,premier-league
dara oshea,ipswich town,DF,1999,35,35,3122,0,2,6,0,3,80,8,2024-2025,premier-league
chidozie obimartin,manchester utd,FW,2007,7,1,165,0,0,1,0,2,1,12,2024-2025,premier-league
wilson odobert,tottenham,"FW,MF",2004,16,9,850,1,0,0,0,45,27,66,2024-2025,premier-league
chiedozie ogbene,ipswich town,FW,1997,5,3,238,0,0,0,0,7,0,15,2024-2025,premier-league
caleb okoli,leicester city,DF,2001,19,12,1125,1,0,4,0,3,32,2,2024-2025,premier-league
robin olsen,aston villa,GK,1990,4,1,226,0,0,0,0,0,0,0,2024-2025,premier-league
amadou onana,aston villa,MF,2001,26,20,1617,3,0,4,0,29,75,16,2024-2025,premier-league
andre onana,manchester utd,GK,1996,34,34,3060,0,0,0,0,0,1,0,2024-2025,premier-league
paul onuachu,southampton,FW,1994,25,11,1050,4,1,4,0,7,13,40,2024-2025,premier-league
frank onyeka,brentford,MF,1998,2,0,25,0,0,0,0,0,1,0,2024-2025,premier-league
lewis orford,west ham,MF,2006,2,0,49,0,0,0,0,0,0,1,2024-2025,premier-league
stefan ortega,manchester city,GK,1992,13,12,1100,0,0,1,0,0,0,0,2024-2025,premier-league
william osula,newcastle utd,FW,2003,14,0,134,1,0,0,0,5,4,17,2024-2025,premier-league
dango ouattara,bournemouth,FW,2002,32,21,2005,7,4,3,0,79,43,191,2024-2025,premier-league
nico oreilly,manchester city,DF,2005,9,6,528,2,0,0,0,16,17,26,2024-2025,premier-league
alex palmer,ipswich town,GK,1996,13,13,1170,0,0,2,0,0,1,0,2024-2025,premier-league
cole palmer,chelsea,"MF,FW",2002,37,36,3191,15,8,7,0,120,214,187,2024-2025,premier-league
emerson palmieri,west ham,DF,1994,31,26,2113,2,1,5,0,47,66,83,2024-2025,premier-league
lucas paqueta,west ham,"MF,FW",1997,33,27,2380,4,0,10,0,26,155,85,2024-2025,premier-league
thomas partey,arsenal,"MF,DF",1993,35,31,2797,4,2,4,0,36,185,48,2024-2025,premier-league
nathan patterson,everton,DF,2001,10,3,347,0,1,1,0,6,13,18,2024-2025,premier-league
andreas pereira,fulham,MF,1996,33,25,2013,2,4,7,0,29,104,81,2024-2025,premier-league
ricardo pereira,leicester city,DF,1993,10,4,388,0,0,1,0,3,18,5,2024-2025,premier-league
kalvin phillips,ipswich town,MF,1995,19,14,1237,0,0,6,1,4,51,4,2024-2025,premier-league
jaden philogene bidace,aston villa,"FW,MF",2002,11,2,332,0,0,4,1,7,4,17,2024-2025,premier-league
jaden philogene bidace,ipswich town,"FW,DF",2002,10,5,474,2,0,1,0,13,10,36,2024-2025,premier-league
jordan pickford,everton,GK,1994,38,38,3420,0,1,7,0,0,0,0,2024-2025,premier-league
ethan pinnock,brentford,DF,1993,22,21,1913,2,0,2,0,3,41,9,2024-2025,premier-league
daniel podence,wolves,"MF,FW",1995,2,0,48,0,0,0,0,1,2,3,2024-2025,premier-league
alfie pond,wolves,DF,2004,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
nick pope,newcastle utd,GK,1992,28,28,2520,0,0,2,0,0,1,0,2024-2025,premier-league
pedro porro,tottenham,DF,1999,33,28,2610,2,6,5,0,65,154,109,2024-2025,premier-league
jarell quansah,liverpool,DF,2003,13,4,495,0,0,2,0,3,19,4,2024-2025,premier-league
hakon rafn valdimarsson,brentford,GK,2001,2,1,145,0,0,0,0,0,0,0,2024-2025,premier-league
aaron ramsdale,southampton,GK,1998,30,30,2700,0,0,2,0,0,0,0,2024-2025,premier-league
jacob ramsey,aston villa,"FW,MF",2001,29,19,1623,1,3,4,1,61,68,114,2024-2025,premier-league
marcus rashford,manchester utd,"FW,MF",1997,15,12,978,4,1,2,0,20,21,79,2024-2025,premier-league
marcus rashford,aston villa,FW,1997,10,4,444,2,2,0,0,22,13,42,2024-2025,premier-league
david raya,arsenal,GK,1995,38,38,3420,0,0,3,0,0,14,0,2024-2025,premier-league
harrison reed,fulham,MF,1995,12,0,108,0,0,2,0,1,4,7,2024-2025,premier-league
remy reesdottin,bournemouth,FW,2006,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
sergio reguilon,tottenham,DF,1996,4,1,196,0,0,2,0,5,13,12,2024-2025,premier-league
vitor reis,manchester city,DF,2006,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
chadi riad,crystal palace,DF,2003,1,1,90,0,0,0,0,2,7,0,2024-2025,premier-league
declan rice,arsenal,MF,1999,35,33,2825,4,7,7,1,90,192,94,2024-2025,premier-league
chris richards,crystal palace,DF,2000,24,22,1922,1,0,4,1,6,39,2,2024-2025,premier-league
richarlison,tottenham,FW,1997,15,4,504,4,1,2,0,8,11,22,2024-2025,premier-league
andrew robertson,liverpool,DF,1994,33,29,2482,0,1,3,1,64,176,108,2024-2025,premier-league
antonee robinson,fulham,DF,1997,36,35,3167,0,10,8,0,118,131,274,2024-2025,premier-league
jay robinson,southampton,"MF,FW",2007,4,1,137,0,0,0,0,3,1,10,2024-2025,premier-league
rodri,manchester city,MF,1996,3,1,73,0,0,0,0,1,4,1,2024-2025,premier-league
guido rodriguez,west ham,MF,1994,23,16,1149,0,1,6,0,4,33,7,2024-2025,premier-league
mads roerslev,brentford,DF,1999,19,11,1101,0,2,2,0,17,51,54,2024-2025,premier-league
morgan rogers,aston villa,"FW,MF",2002,37,37,3114,8,10,10,0,114,123,188,2024-2025,premier-league
cristian romero,tottenham,DF,1998,18,18,1416,1,0,3,0,12,71,3,2024-2025,premier-league
georginio rutter,brighton,"MF,FW",2002,28,19,1656,5,3,2,0,42,67,79,2024-2025,premier-league
jose sa,wolves,GK,1993,29,29,2609,0,0,2,0,0,2,0,2024-2025,premier-league
bukayo saka,arsenal,"FW,MF",2001,25,20,1729,6,10,3,0,96,70,255,2024-2025,premier-league
mohamed salah,liverpool,FW,1992,38,38,3371,29,18,1,0,154,144,488,2024-2025,premier-league
william saliba,arsenal,DF,2001,35,35,3039,2,0,2,1,16,138,6,2024-2025,premier-league
robert sanchez,chelsea,GK,1997,32,32,2880,0,0,5,0,0,1,0,2024-2025,premier-league
jadon sancho,chelsea,FW,2000,31,19,1764,3,4,2,0,102,90,225,2024-2025,premier-league
ibrahim sangare,nottham forest,MF,1997,13,7,590,0,1,3,0,1,27,4,2024-2025,premier-league
pablo sarabia,wolves,"MF,FW",1992,23,7,814,3,2,3,0,15,60,62,2024-2025,premier-league
jeremy sarmiento,brighton,MF,2002,1,0,9,0,0,0,0,0,0,2,2024-2025,premier-league
ismaila sarr,crystal palace,MF,1998,38,30,2711,8,6,4,0,75,85,183,2024-2025,premier-league
savio,manchester city,"FW,MF",2004,29,21,1766,1,8,3,0,137,67,246,2024-2025,premier-league
oliver scarles,west ham,"DF,FW",2005,15,7,665,0,0,1,0,12,22,44,2024-2025,premier-league
dane scarlett,tottenham,"FW,MF",2004,3,0,34,0,1,0,0,1,1,1,2024-2025,premier-league
kevin schade,brentford,FW,2001,38,26,2293,11,2,3,0,61,38,165,2024-2025,premier-league
fabian schar,newcastle utd,DF,1991,34,33,2934,4,0,9,1,18,118,22,2024-2025,premier-league
jeffrey schlupp,crystal palace,"MF,DF",1992,12,0,103,0,0,0,0,4,5,9,2024-2025,premier-league
alex scott,bournemouth,MF,2003,20,8,755,0,0,3,0,15,52,33,2024-2025,premier-league
matz sels,nottham forest,GK,1992,38,38,3420,0,0,4,0,1,2,0,2024-2025,premier-league
nelson semedo,wolves,DF,1993,34,32,2886,0,4,8,0,67,80,119,2024-2025,premier-league
antoine semenyo,bournemouth,FW,2000,37,36,3203,11,5,9,0,140,109,282,2024-2025,premier-league
marcos senesi,bournemouth,DF,1997,17,13,1106,0,0,5,0,12,62,7,2024-2025,premier-league
ryan sessegnon,fulham,"FW,DF",2000,16,7,580,4,2,1,0,18,22,59,2024-2025,premier-league
luke shaw,manchester utd,DF,1995,7,4,349,0,0,1,0,7,24,7,2024-2025,premier-league
zain silcottduberry,bournemouth,FW,2005,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
bernardo silva,manchester city,"MF,FW",1994,33,29,2670,4,4,7,0,101,134,200,2024-2025,premier-league
jota silva,nottham forest,"FW,MF",1999,31,5,854,3,1,5,0,21,18,59,2024-2025,premier-league
eric da silva moreira,nottham forest,"MF,DF",2006,2,0,30,0,0,0,0,1,0,1,2024-2025,premier-league
jahmai simpsonpusey,manchester city,DF,2005,2,1,96,0,0,1,0,1,3,0,2024-2025,premier-league
luis sinisterra,bournemouth,"FW,MF",1999,12,1,236,1,1,0,0,19,6,38,2024-2025,premier-league
oliver skipp,leicester city,MF,2000,24,10,1129,0,0,8,0,16,35,19,2024-2025,premier-league
william smallbone,southampton,MF,2000,18,6,690,1,0,1,0,5,27,25,2024-2025,premier-league
adam smith,bournemouth,DF,1991,25,19,1590,0,0,7,0,15,49,34,2024-2025,premier-league
emile smith rowe,fulham,MF,2000,34,25,2043,6,3,3,0,53,126,127,2024-2025,premier-league
dominic solanke,tottenham,FW,1997,27,25,2201,9,3,0,0,31,47,88,2024-2025,premier-league
carlos soler,west ham,"MF,FW",1997,31,14,1409,1,1,6,0,17,56,37,2024-2025,premier-league
julio soler,bournemouth,"DF,FW",2005,3,0,11,0,0,0,0,0,0,2,2024-2025,premier-league
ramon sosa,nottham forest,"FW,MF",1999,19,1,295,1,0,1,0,12,6,17,2024-2025,premier-league
tomas soucek,west ham,MF,1995,35,30,2567,9,1,8,0,9,74,68,2024-2025,premier-league
boubakary soumare,leicester city,MF,1999,31,25,2171,0,0,8,0,34,105,23,2024-2025,premier-league
djed spence,tottenham,DF,2000,25,19,1792,1,2,4,1,59,105,70,2024-2025,premier-league
jay stansfield,fulham,MF,2002,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
jason steele,brighton,GK,1990,2,2,180,0,0,0,0,0,0,0,2024-2025,premier-league
jack stephens,southampton,DF,1994,19,17,1389,1,0,2,2,14,63,2,2024-2025,premier-league
raheem sterling,arsenal,"FW,MF",1994,17,7,499,0,2,1,0,27,18,79,2024-2025,premier-league
ross stewart,southampton,FW,1996,12,4,389,1,0,1,0,3,2,10,2024-2025,premier-league
jakub stolarczyk,leicester city,GK,2000,10,10,900,0,0,1,0,0,1,0,2024-2025,premier-league
john stones,manchester city,"DF,MF",1994,11,6,548,2,0,1,0,10,21,2,2024-2025,premier-league
jrgen strand larsen,wolves,FW,2000,35,30,2587,14,4,4,0,17,29,112,2024-2025,premier-league
yukinari sugawara,southampton,"DF,MF",2000,30,16,1557,1,1,4,0,33,72,78,2024-2025,premier-league
kamaldeen sulemana,southampton,"FW,MF",2002,26,17,1402,1,1,2,0,63,27,87,2024-2025,premier-league
crysencio summerville,west ham,"FW,MF",2001,19,7,786,1,1,2,0,29,18,71,2024-2025,premier-league
sammie szmodics,ipswich town,"FW,MF",1995,20,13,992,4,0,2,0,16,19,47,2024-2025,premier-league
dominik szoboszlai,liverpool,MF,2000,36,29,2491,6,6,6,0,72,131,127,2024-2025,premier-league
matt targett,newcastle utd,DF,1995,2,0,21,0,0,0,0,0,0,1,2024-2025,premier-league
james tarkowski,everton,DF,1992,33,33,2922,1,1,6,0,9,75,3,2024-2025,premier-league
marcus tavernier,bournemouth,"FW,MF",1999,29,20,1939,3,5,6,0,53,128,129,2024-2025,premier-league
charlie taylor,southampton,DF,1993,8,3,356,0,0,1,0,3,9,7,2024-2025,premier-league
jack taylor,ipswich town,MF,1998,32,4,860,1,0,4,0,11,43,23,2024-2025,premier-league
mathys tel,tottenham,FW,2005,13,11,911,2,1,2,0,28,21,72,2024-2025,premier-league
kenny tete,fulham,DF,1995,22,21,1774,0,2,5,0,34,63,54,2024-2025,premier-league
thiago,brentford,"FW,MF",2001,8,1,175,0,0,0,0,3,4,8,2024-2025,premier-league
luke thomas,leicester city,DF,2001,14,13,1110,0,0,3,0,5,37,16,2024-2025,premier-league
youri tielemans,aston villa,MF,1997,36,35,3026,3,7,4,0,39,235,48,2024-2025,premier-league
kieran tierney,arsenal,"DF,FW",1997,13,2,259,1,0,0,0,8,15,29,2024-2025,premier-league
jurrien timber,arsenal,DF,2001,30,27,2417,1,3,7,0,57,146,104,2024-2025,premier-league
jeanclair todibo,west ham,DF,1999,27,20,1825,0,0,3,0,9,38,5,2024-2025,premier-league
harry toffolo,nottham forest,DF,1995,4,1,137,0,0,1,0,0,2,4,2024-2025,premier-league
takehiro tomiyasu,arsenal,DF,1998,1,0,7,0,0,0,0,0,1,0,2024-2025,premier-league
sandro tonali,newcastle utd,MF,2000,36,28,2630,4,2,5,0,37,128,53,2024-2025,premier-league
pau torres,aston villa,DF,1997,24,23,2020,0,0,2,0,40,97,8,2024-2025,premier-league
conor townsend,ipswich town,DF,1993,6,3,335,0,1,1,0,2,8,13,2024-2025,premier-league
adama traore,fulham,"FW,MF",1996,36,18,1772,2,7,3,0,100,68,161,2024-2025,premier-league
boubacar traore,wolves,MF,2001,1,0,1,0,0,0,0,0,0,0,2024-2025,premier-league
mark travers,bournemouth,GK,1999,5,5,450,0,0,0,0,0,0,0,2024-2025,premier-league
ryan trevitt,brentford,MF,2003,1,0,4,0,0,0,0,0,0,1,2024-2025,premier-league
kieran trippier,newcastle utd,DF,1990,25,14,1309,0,3,1,0,26,117,58,2024-2025,premier-league
leandro trossard,arsenal,FW,1994,38,28,2546,8,7,4,1,80,101,226,2024-2025,premier-league
kostas tsimikas,liverpool,DF,1996,18,9,837,0,1,2,0,17,76,43,2024-2025,premier-league
axel tuanzebe,ipswich town,DF,1997,22,20,1710,0,1,5,1,10,61,15,2024-2025,premier-league
destiny udogie,tottenham,DF,2002,25,24,1924,0,1,2,0,54,121,94,2024-2025,premier-league
manuel ugarte ribeiro,manchester utd,MF,2001,29,22,1785,1,2,11,0,16,61,20,2024-2025,premier-league
lesley ugochukwu,southampton,MF,2004,26,18,1655,1,1,7,0,29,49,20,2024-2025,premier-league
enes unal,bournemouth,"FW,MF",1997,17,2,345,2,1,2,0,4,12,22,2024-2025,premier-league
virgil van dijk,liverpool,DF,1991,37,37,3330,3,1,5,0,22,198,6,2024-2025,premier-league
jamie vardy,leicester city,FW,1987,35,35,2823,9,4,5,0,29,22,120,2024-2025,premier-league
renato veiga,chelsea,"DF,MF",2003,7,1,181,0,0,2,0,4,7,3,2024-2025,premier-league
joel veltman,brighton,DF,1992,21,19,1697,0,0,5,0,32,85,34,2024-2025,premier-league
micky van de ven,tottenham,DF,2001,13,12,1015,0,2,4,0,8,51,1,2024-2025,premier-league
bart verbruggen,brighton,GK,2002,36,36,3240,0,1,5,0,0,2,0,2024-2025,premier-league
jannik vestergaard,leicester city,DF,1992,18,16,1391,0,0,5,0,3,32,2,2024-2025,premier-league
guglielmo vicario,tottenham,GK,1996,24,24,2160,0,0,1,0,0,1,0,2024-2025,premier-league
carlos vinicius,fulham,"MF,FW",1995,3,0,16,0,0,0,0,1,0,3,2024-2025,premier-league
kyle walker,manchester city,DF,1990,15,9,970,0,0,3,0,12,64,11,2024-2025,premier-league
kyle walkerpeters,southampton,DF,1997,33,33,2918,0,2,5,0,114,139,144,2024-2025,premier-league
christian walton,ipswich town,GK,1995,7,7,630,0,0,0,0,0,0,0,2024-2025,premier-league
aaron wanbissaka,west ham,DF,1997,36,35,3154,2,5,1,0,110,149,167,2024-2025,premier-league
danny ward,leicester city,GK,1993,2,1,135,0,0,0,0,0,0,0,2024-2025,premier-league
joel ward,crystal palace,DF,1989,2,1,71,0,0,1,0,0,1,1,2024-2025,premier-league
james wardprowse,west ham,MF,1994,15,12,1039,1,1,2,0,11,54,9,2024-2025,premier-league
james wardprowse,nottham forest,MF,1994,9,5,400,0,1,2,1,1,16,3,2024-2025,premier-league
ollie watkins,aston villa,FW,1995,38,31,2598,16,8,2,0,55,31,165,2024-2025,premier-league
