nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
ibrahim sulemana,cagliari,MF,2003,21,16,1339,2,0,4,0,15,27,14,2023-2024,serie-a
tomas suslov,hellas verona,"MF,FW",2002,32,23,2092,3,5,7,0,46,64,74,2023-2024,serie-a
mile svilar,roma,GK,1999,15,15,1350,0,0,1,0,0,0,0,2023-2024,serie-a
karol swiderski,hellas verona,"FW,MF",1997,15,3,504,2,0,0,0,3,13,19,2023-2024,serie-a
wojciech szczesny,juventus,GK,1990,35,35,3150,0,0,1,0,0,0,0,2023-2024,serie-a
przemysaw szyminski,frosinone,MF,1994,1,0,9,0,0,0,0,0,0,0,2023-2024,serie-a
adrien tameze,torino,"DF,MF",1994,29,25,2146,0,2,6,1,22,90,39,2023-2024,serie-a
elayis tavsan,hellas verona,"MF,FW",2001,3,0,50,0,0,0,0,2,2,1,2023-2024,serie-a
loum tchaouna,salernitana,"FW,MF",2003,33,23,2100,4,3,4,0,72,59,151,2023-2024,serie-a
jackson tchatchoua,hellas verona,DF,2001,26,19,1725,0,2,2,0,34,53,66,2023-2024,serie-a
filippo terracciano,hellas verona,DF,2003,18,14,1296,0,1,1,0,26,51,28,2023-2024,serie-a
filippo terracciano,milan,"DF,FW",2003,3,1,76,0,0,1,0,0,1,1,2023-2024,serie-a
pietro terracciano,fiorentina,GK,1990,33,33,2970,0,0,3,0,0,0,0,2023-2024,serie-a
florian thauvin,udinese,FW,1993,29,19,1710,5,3,4,0,72,69,97,2023-2024,serie-a
malick thiaw,milan,DF,2001,21,19,1619,0,1,5,1,15,70,1,2023-2024,serie-a
morten thorsby,genoa,MF,1996,24,9,1157,2,2,2,0,6,28,39,2023-2024,serie-a
kristian thorstvedt,sassuolo,MF,1999,34,30,2397,6,1,7,0,30,130,94,2023-2024,serie-a
marcus thuram,inter,FW,1997,35,34,2687,13,7,3,0,68,47,192,2023-2024,serie-a
antonio tikvic,udinese,DF,2004,1,0,1,0,0,0,0,0,0,0,2023-2024,serie-a
jeremy toljan,sassuolo,DF,1994,25,24,2083,0,5,1,0,35,79,85,2023-2024,serie-a
rafael toloi,atalanta,DF,1990,18,10,965,0,0,6,1,8,53,10,2023-2024,serie-a
fikayo tomori,milan,DF,1997,26,24,2121,4,0,8,1,16,63,2,2023-2024,serie-a
ahmed touba,lecce,DF,1998,6,3,277,0,0,1,0,0,2,1,2023-2024,serie-a
chaka traore,milan,FW,2004,2,0,20,1,0,0,0,2,0,2,2023-2024,serie-a
stefano turati,frosinone,GK,2001,31,31,2745,0,0,0,0,0,0,0,2023-2024,serie-a
kacper urbanski,bologna,"MF,FW",2004,22,9,926,0,1,2,0,25,31,78,2023-2024,serie-a
emanuele valeri,frosinone,DF,1998,16,14,1178,0,1,3,0,38,41,61,2023-2024,serie-a
johan vasquez,genoa,DF,1998,37,32,2850,1,1,6,0,29,81,61,2023-2024,serie-a
matias vecino,lazio,MF,1991,31,8,1153,6,1,8,0,16,74,43,2023-2024,serie-a
lorenzo venuti,lecce,DF,1995,14,3,364,0,0,1,0,7,16,15,2023-2024,serie-a
simone verdi,torino,FW,1992,1,0,4,0,0,0,0,0,0,0,2023-2024,serie-a
emanuel vignato,salernitana,"MF,FW",2000,9,3,311,0,1,1,0,5,11,15,2023-2024,serie-a
samuele vignato,monza,"MF,FW",2004,10,3,343,1,0,2,0,13,13,20,2023-2024,serie-a
matias vina,sassuolo,DF,1997,15,13,1014,0,3,1,0,24,46,37,2023-2024,serie-a
ruben vinagre,hellas verona,"DF,FW",1999,12,2,282,0,0,0,0,6,8,13,2023-2024,serie-a
nicolas viola,cagliari,"MF,FW",1989,26,11,1207,5,2,3,0,22,57,68,2023-2024,serie-a
mattia viti,sassuolo,DF,2002,15,12,979,1,0,0,0,2,36,13,2023-2024,serie-a
vitinha,genoa,"FW,MF",2000,9,2,285,2,0,2,0,10,4,21,2023-2024,serie-a
dusan vlahovic,juventus,FW,2000,33,27,2307,16,4,8,1,36,46,174,2023-2024,serie-a
nikola vlasic,torino,"MF,FW",1997,33,30,2608,3,2,3,0,67,150,174,2023-2024,serie-a
alessandro vogliacco,genoa,DF,1998,20,14,1169,0,1,4,0,8,49,12,2023-2024,serie-a
mergim vojvoda,torino,DF,1995,28,15,1379,0,3,3,0,30,91,72,2023-2024,serie-a
cristian volpato,sassuolo,"MF,FW",2003,22,5,645,1,0,1,0,34,53,49,2023-2024,serie-a
stefan de vrij,inter,DF,1992,25,17,1586,1,0,0,0,6,43,2,2023-2024,serie-a
walace,udinese,MF,1995,37,37,3238,2,0,7,0,37,127,22,2023-2024,serie-a
sebastian walukiewicz,empoli,DF,2000,27,23,2055,0,0,6,0,14,45,5,2023-2024,serie-a
timothy weah,juventus,"DF,FW",2000,30,12,1258,0,1,5,0,35,48,84,2023-2024,serie-a
shon weissman,salernitana,"FW,DF",1996,11,5,494,1,0,0,0,0,4,22,2023-2024,serie-a
mateusz wieteska,cagliari,DF,1997,19,10,965,0,1,5,1,16,33,1,2023-2024,serie-a
kenan yldz,juventus,"FW,MF",2005,27,9,952,2,0,3,0,32,40,73,2023-2024,serie-a
mattia zaccagni,lazio,"FW,MF",1995,28,24,1956,6,1,8,0,88,55,209,2023-2024,serie-a
nicola zalewski,roma,"DF,FW",2002,22,10,968,0,1,3,1,54,33,62,2023-2024,serie-a
andrefrank zambo anguissa,napoli,MF,1995,34,32,2786,0,2,2,0,43,163,139,2023-2024,serie-a
alessandro zanoli,salernitana,DF,2000,17,10,921,0,2,3,0,27,28,45,2023-2024,serie-a
alessandro zanoli,napoli,"DF,FW",2000,4,0,52,0,0,1,0,2,4,3,2023-2024,serie-a
duvan zapata,torino,FW,1991,35,34,2880,12,4,2,0,74,52,242,2023-2024,serie-a
duvan zapata,atalanta,FW,1991,2,2,112,1,0,0,0,3,3,13,2023-2024,serie-a
gabriele zappa,cagliari,DF,1999,38,25,2561,1,3,2,0,35,99,84,2023-2024,serie-a
davide zappacosta,atalanta,DF,1992,31,23,1867,2,1,5,0,67,78,132,2023-2024,serie-a
oier zarraga,udinese,MF,1999,15,4,404,2,0,0,0,5,8,10,2023-2024,serie-a
jordan zemura,udinese,DF,1999,27,10,1038,1,0,1,0,23,32,52,2023-2024,serie-a
alessio zerbin,monza,"DF,FW",1999,13,7,684,0,1,2,1,17,20,46,2023-2024,serie-a
alessio zerbin,napoli,"FW,DF",1999,7,1,150,0,0,0,0,6,3,18,2023-2024,serie-a
kevin zeroli,milan,MF,2005,3,0,28,0,0,0,0,0,1,2,2023-2024,serie-a
piotr zielinski,napoli,MF,1994,28,23,1924,3,2,1,0,38,131,88,2023-2024,serie-a
david zima,torino,DF,2000,5,0,91,0,0,0,0,1,1,0,2023-2024,serie-a
joshua zirkzee,bologna,FW,2001,34,32,2759,11,4,8,0,53,86,182,2023-2024,serie-a
nadir zortea,frosinone,DF,1999,14,14,1258,1,5,3,0,31,42,71,2023-2024,serie-a
nadir zortea,atalanta,DF,1999,5,0,149,1,0,1,0,7,10,22,2023-2024,serie-a
szymon zurkowski,empoli,MF,1997,13,10,868,4,0,4,0,17,20,37,2023-2024,serie-a
milan uric,hellas verona,FW,1990,20,13,1204,5,1,2,0,3,15,33,2023-2024,serie-a
milan uric,monza,FW,1990,17,13,1257,4,1,2,0,2,8,31,2023-2024,serie-a
mateusz egowski,salernitana,MF,2003,29,10,1145,0,0,3,0,16,37,17,2023-2024,serie-a
