nombre,club_actual,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,temporada,liga
juanmi,getafe,"FW,MF",1993,13,8,696,0,0,2,0,6,8,28,2024-2025,laliga
juanmi,betis,"FW,MF",1993,11,2,244,0,0,2,0,4,4,18,2024-2025,laliga
juanpe,girona,DF,1991,12,8,727,0,0,2,0,2,26,0,2024-2025,laliga
luiz lucio reis junior,villarreal,GK,2001,17,16,1458,0,0,2,0,0,0,0,2024-2025,laliga
vinicius junior,real madrid,FW,2000,30,24,2253,11,8,8,1,169,85,256,2024-2025,laliga
stanko juric,valladolid,MF,1996,26,19,1729,0,0,7,1,5,57,8,2024-2025,laliga
willy kambwala,villarreal,DF,2004,19,12,1117,0,0,1,1,2,16,0,2024-2025,laliga
abdoulaye keita,getafe,"FW,MF",2002,3,1,95,0,0,0,0,1,2,4,2024-2025,laliga
kenedy,valladolid,"MF,FW",1996,2,0,9,0,0,0,0,1,0,2,2024-2025,laliga
kike,alaves,FW,1989,35,29,2542,13,0,5,1,25,50,158,2024-2025,laliga
koke,atletico madrid,MF,1992,32,20,1926,1,1,4,0,22,132,18,2024-2025,laliga
jules kounde,barcelona,DF,1998,32,29,2605,2,3,4,0,44,165,190,2024-2025,laliga
alex kral,espanyol,MF,1998,37,29,2714,0,1,1,0,49,78,79,2024-2025,laliga
ladislav krejci,girona,DF,1999,28,27,2440,2,0,9,0,29,144,6,2024-2025,laliga
takefusa kubo,real sociedad,"MF,FW",2001,36,27,2372,5,0,5,0,133,110,218,2024-2025,laliga
marash kumbulla,espanyol,DF,2000,35,34,2972,3,0,9,0,11,71,3,2024-2025,laliga
luca de la torre,celta vigo,MF,1998,1,0,4,0,0,0,0,0,0,0,2024-2025,laliga
yoel lago,celta vigo,DF,2004,8,7,583,0,1,2,0,1,31,0,2024-2025,laliga
cyle larin,mallorca,FW,1995,32,21,1764,7,2,4,0,20,20,95,2024-2025,laliga
juanmi latasa,valladolid,FW,2001,28,14,1398,3,0,6,1,3,17,40,2024-2025,laliga
toni lato,mallorca,DF,1997,14,7,621,0,0,1,1,15,26,35,2024-2025,laliga
robin le normand,atletico madrid,DF,1996,27,24,2151,1,0,8,0,11,55,6,2024-2025,laliga
florian lejeune,rayo vallecano,DF,1991,37,37,3325,2,3,8,0,21,143,5,2024-2025,laliga
inigo lekue,athletic club,DF,1993,16,8,773,0,0,1,0,13,35,21,2024-2025,laliga
thomas lemar,atletico madrid,MF,1995,5,0,85,0,0,0,0,1,8,4,2024-2025,laliga
clement lenglet,atletico madrid,DF,1995,23,23,1972,2,1,9,0,16,79,1,2024-2025,laliga
robert lewandowski,barcelona,FW,1988,34,32,2667,27,2,1,0,27,48,164,2024-2025,laliga
samuel lino,atletico madrid,"MF,DF",1999,31,21,1552,3,4,3,0,72,73,179,2024-2025,laliga
javier llabres,mallorca,FW,2002,1,1,57,0,0,0,0,3,3,8,2024-2025,laliga
diego llorente,betis,DF,1993,30,29,2519,2,0,4,0,7,81,3,2024-2025,laliga
marcos llorente,atletico madrid,"DF,MF",1995,33,28,2513,2,4,0,1,82,111,151,2024-2025,laliga
giovani lo celso,betis,"MF,FW",1996,25,15,1457,8,3,4,0,26,132,66,2024-2025,laliga
enzo loiodice,las palmas,MF,2000,17,7,684,0,0,3,0,3,31,3,2024-2025,laliga
david lopez,mallorca,DF,2003,2,2,169,0,0,0,0,0,4,0,2024-2025,laliga
david lopez,girona,DF,1989,29,27,2429,1,1,4,0,17,132,7,2024-2025,laliga
diego lopez,valencia,"MF,FW",2002,38,35,2737,8,5,3,0,76,85,219,2024-2025,laliga
fer lopez,celta vigo,"FW,MF",,17,7,671,2,0,2,0,27,43,58,2024-2025,laliga
fermin lopez,barcelona,"MF,FW",2003,28,12,1252,6,5,4,1,31,79,108,2024-2025,laliga
javi lopez,real sociedad,DF,2002,29,21,1936,0,0,4,0,36,73,64,2024-2025,laliga
pau lopez,girona,GK,1994,1,0,45,0,0,0,0,0,0,0,2024-2025,laliga
roberto lopez,leganes,MF,2000,13,3,396,0,1,0,0,3,20,11,2024-2025,laliga
unai lopez,rayo vallecano,MF,1995,32,23,1707,3,1,9,1,22,112,40,2024-2025,laliga
iker losada,celta vigo,"FW,MF",2001,12,4,358,1,0,2,0,9,17,23,2024-2025,laliga
iker losada,betis,"MF,FW",2001,10,3,336,0,0,0,0,9,14,16,2024-2025,laliga
pol lozano,espanyol,MF,1999,30,27,1943,0,1,12,0,18,115,12,2024-2025,laliga
jose luis gaya,valencia,DF,1995,23,22,1803,0,1,7,0,29,59,156,2024-2025,laliga
dodi lukebakio,sevilla,FW,1997,38,36,3092,11,2,3,1,131,93,247,2024-2025,laliga
daniel luna,mallorca,MF,2003,2,0,20,0,0,0,0,1,0,2,2024-2025,laliga
andriy lunin,real madrid,GK,1999,7,7,630,0,1,0,0,0,0,0,2024-2025,laliga
darwin machis,valladolid,"MF,FW",1993,18,7,639,0,1,0,0,17,19,43,2024-2025,laliga
pablo maffeo,mallorca,DF,1997,30,28,2368,0,2,7,0,46,74,122,2024-2025,laliga
jon magunazelaia,real sociedad,MF,2001,2,0,7,0,0,0,0,0,1,0,2024-2025,laliga
giorgi mamardashvili,valencia,GK,2000,34,34,3060,0,0,2,0,1,0,0,2024-2025,laliga
reinildo mandava,atletico madrid,DF,1994,19,10,941,0,0,4,0,14,34,15,2024-2025,laliga
javier manquillo,celta vigo,DF,1994,10,7,515,0,0,1,0,3,24,5,2024-2025,laliga
marcao,sevilla,DF,1996,12,6,552,0,0,6,1,0,19,1,2024-2025,laliga
oscar de marcos,athletic club,DF,1989,26,17,1564,0,4,0,0,26,102,78,2024-2025,laliga
alberto mari,valencia,FW,2001,1,0,7,0,0,0,0,0,1,2,2024-2025,laliga
jose maria gimenez,atletico madrid,DF,1995,27,20,1999,0,1,5,0,3,64,1,2024-2025,laliga
arkaitz mariezkurrena,real sociedad,"FW,MF",2005,9,1,241,2,0,1,0,3,4,12,2024-2025,laliga
pablo marin,real sociedad,MF,2003,23,14,1239,1,2,3,0,20,45,47,2024-2025,laliga
mika marmol,las palmas,DF,2001,30,27,2399,0,1,5,0,33,106,62,2024-2025,laliga
mario maroto,valladolid,MF,2003,2,0,64,0,1,0,0,0,2,0,2024-2025,laliga
unai marrero,real sociedad,GK,2001,2,2,180,0,0,0,0,0,0,0,2024-2025,laliga
carlos martin,alaves,"FW,MF",2002,26,16,1333,2,2,3,0,13,21,67,2024-2025,laliga
diego martin,las palmas,FW,2003,2,0,40,0,0,0,0,1,2,5,2024-2025,laliga
gerard martin,barcelona,DF,2002,28,11,1038,1,3,2,0,10,40,122,2024-2025,laliga
ivan martin,girona,MF,1999,32,24,2039,1,1,1,0,57,131,76,2024-2025,laliga
jon martin,real sociedad,DF,2006,13,6,904,0,1,2,0,4,34,0,2024-2025,laliga
mario martin,valladolid,MF,2004,30,20,1748,0,1,8,3,18,66,22,2024-2025,laliga
arnau martinez,girona,"DF,MF",2003,32,30,2624,2,2,3,0,41,162,102,2024-2025,laliga
inigo martinez,barcelona,DF,1991,28,28,2490,0,4,5,0,70,260,11,2024-2025,laliga
javi martinez,osasuna,MF,1999,1,0,6,0,0,0,0,0,1,0,2024-2025,laliga
ramon martinez,sevilla,DF,2002,5,2,261,1,0,0,0,1,5,2,2024-2025,laliga
toni martinez,alaves,FW,1997,28,9,1012,4,0,1,0,13,11,57,2024-2025,laliga
javi marton,athletic club,"FW,MF",1999,3,0,53,0,0,1,0,0,0,3,2024-2025,laliga
marvin,las palmas,"DF,FW",2000,23,9,1038,0,0,4,0,29,30,72,2024-2025,laliga
omar mascarell,mallorca,MF,1993,32,21,1992,1,0,5,1,10,75,12,2024-2025,laliga
jaime mata,las palmas,"FW,MF",1988,30,4,656,0,0,9,0,6,10,48,2024-2025,laliga
borja mayoral,getafe,FW,1997,24,7,1114,5,1,0,0,10,13,43,2024-2025,laliga
kylian mbappe,real madrid,FW,1998,34,34,2907,31,3,3,1,150,140,386,2024-2025,laliga
oliver mcburnie,las palmas,FW,1996,34,20,1837,3,6,3,0,7,27,75,2024-2025,laliga
scott mckenna,las palmas,DF,1996,29,28,2466,0,0,5,1,11,45,3,2024-2025,laliga
mateo mejia,sevilla,FW,2003,1,0,11,0,0,0,0,0,0,0,2024-2025,laliga
arthur melo,girona,MF,1996,15,10,941,0,0,2,0,24,70,17,2024-2025,laliga
brais mendez,real sociedad,MF,1997,27,19,1531,3,2,4,0,32,91,86,2024-2025,laliga
ferland mendy,real madrid,DF,1995,14,12,1005,0,1,1,1,12,36,40,2024-2025,laliga
nobel mendy,betis,DF,2004,2,1,108,0,0,1,0,0,3,0,2024-2025,laliga
victor meseguer,valladolid,MF,1999,14,2,418,0,0,1,0,2,22,22,2024-2025,laliga
miguel,leganes,FW,1999,34,17,1724,1,3,3,0,14,16,90,2024-2025,laliga
eder militao,real madrid,DF,1998,12,11,938,1,1,2,0,7,46,1,2024-2025,laliga
luis milla,getafe,MF,1994,33,32,2875,1,4,6,0,32,152,30,2024-2025,laliga
pere milla,espanyol,"MF,FW",1992,20,1,456,3,0,3,0,9,13,27,2024-2025,laliga
oscar mingueza,celta vigo,"MF,DF",1999,34,31,2729,4,6,6,1,69,200,194,2024-2025,laliga
kim minsu,girona,"MF,FW",2006,3,0,22,0,0,0,0,0,0,2,2024-2025,laliga
bojan miovski,girona,FW,1999,17,12,869,2,1,0,0,4,4,33,2024-2025,laliga
rafa mir,valencia,"FW,MF",1997,20,5,753,1,2,4,0,10,20,28,2024-2025,laliga
luka modric,real madrid,MF,1985,35,17,1827,2,6,7,0,62,208,63,2024-2025,laliga
johan mojica,mallorca,DF,1992,36,30,2755,1,2,5,0,66,130,142,2024-2025,laliga
alberto moleiro,las palmas,"FW,MF",2003,35,32,2714,6,1,5,0,97,116,179,2024-2025,laliga
nahuel molina,atletico madrid,DF,1998,30,17,1590,0,3,1,0,35,61,96,2024-2025,laliga
jon moncayola,osasuna,MF,1998,32,26,2099,0,0,8,0,25,107,51,2024-2025,laliga
gonzalo montiel,sevilla,"DF,MF",1997,6,1,113,0,0,1,0,3,2,3,2024-2025,laliga
gerard moreno,villarreal,FW,1992,17,6,721,3,2,0,0,19,53,60,2024-2025,laliga
xavier moreno,valladolid,FW,2004,1,1,45,0,0,0,0,1,1,5,2024-2025,laliga
mateu morey,mallorca,DF,2000,16,8,741,0,0,1,0,17,17,32,2024-2025,laliga
ilaix moriba,celta vigo,MF,2003,33,22,2132,1,1,9,1,34,119,64,2024-2025,laliga
manu morlanes,mallorca,MF,1999,23,15,1338,0,0,7,0,16,88,39,2024-2025,laliga
raul moro,valladolid,"MF,FW",2002,33,26,2341,4,5,2,0,112,81,190,2024-2025,laliga
cristhian mosquera,valencia,DF,2004,37,37,3319,1,0,6,0,35,123,6,2024-2025,laliga
santiago mourino,alaves,DF,2002,25,20,1849,0,1,7,0,14,46,1,2024-2025,laliga
abdul mumin,rayo vallecano,DF,1998,24,24,2017,2,1,6,1,12,40,6,2024-2025,laliga
aihen munoz,real sociedad,DF,1997,21,13,1098,0,0,5,0,26,38,28,2024-2025,laliga
alex munoz,las palmas,DF,1994,21,18,1415,3,0,3,0,15,45,53,2024-2025,laliga
iker munoz,osasuna,MF,2002,23,4,610,0,1,2,0,6,24,10,2024-2025,laliga
javier munoz,las palmas,"MF,DF",1995,35,28,2588,1,3,5,0,36,108,91,2024-2025,laliga
victor munoz,real madrid,"FW,DF",2003,2,0,36,0,0,0,0,3,0,9,2024-2025,laliga
vedat muriqi,mallorca,FW,1994,29,24,2058,7,2,1,2,23,30,103,2024-2025,laliga
juan musso,atletico madrid,GK,1994,2,2,180,0,0,0,0,0,0,0,2024-2025,laliga
matija nastasic,leganes,DF,1993,26,24,2110,1,0,3,0,1,59,0,2024-2025,laliga
natan,betis,DF,2001,31,23,2175,1,1,5,1,12,52,6,2024-2025,laliga
pau navarro,villarreal,DF,2005,17,8,916,0,0,1,0,3,40,7,2024-2025,laliga
roberto navarro,mallorca,"MF,FW",2002,23,15,1278,1,0,3,0,45,51,85,2024-2025,laliga
jesus navas,sevilla,"FW,MF",1985,15,3,424,1,0,0,0,13,23,48,2024-2025,laliga
yvan neyou,leganes,MF,1997,30,27,2312,1,1,14,0,24,96,30,2024-2025,laliga
tanguy nianzou,sevilla,DF,2002,6,6,518,0,0,3,1,4,10,0,2024-2025,laliga
saul niguez,sevilla,MF,1994,24,17,1553,1,6,8,1,13,66,39,2024-2025,laliga
tamas nikitscher,valladolid,"MF,DF",1999,13,9,858,0,0,2,0,2,13,7,2024-2025,laliga
adrian nino,atletico madrid,FW,2004,1,0,12,0,0,0,0,0,0,1,2024-2025,laliga
hugo novoa,alaves,"DF,MF",2003,5,2,237,0,0,0,0,7,2,10,2024-2025,laliga
randy nteka,rayo vallecano,FW,1997,24,16,1129,3,0,6,0,10,8,44,2024-2025,laliga
unai nunez,athletic club,DF,1997,10,7,645,0,0,4,0,2,26,0,2024-2025,laliga
rjan nyland,sevilla,GK,1990,30,30,2673,0,0,2,0,0,1,0,2024-2025,laliga
allan nyom,getafe,"DF,MF",1988,20,10,887,1,2,4,0,5,22,21,2024-2025,laliga
jan oblak,atletico madrid,GK,1993,36,36,3240,0,0,0,0,0,0,0,2024-2025,laliga
lucas ocampos,sevilla,FW,1994,2,2,175,0,1,0,0,5,7,20,2024-2025,laliga
alvaro odriozola,real sociedad,DF,1995,2,0,43,0,0,1,0,0,3,0,2024-2025,laliga
thiago ojeda,villarreal,MF,2003,1,0,8,0,0,1,0,1,2,0,2024-2025,laliga
aingeru olabarrieta,athletic club,FW,2005,1,1,54,0,0,0,0,2,1,3,2024-2025,laliga
olasagasti,real sociedad,MF,2000,22,7,857,1,1,2,0,11,38,41,2024-2025,laliga
brian olivan,espanyol,DF,1994,17,12,1017,0,1,2,0,21,40,57,2024-2025,laliga
lucas oliveira rosa,valladolid,DF,2000,21,21,1890,0,1,6,0,31,50,74,2024-2025,laliga
dani olmo,barcelona,"MF,FW",1998,25,13,1212,10,3,1,0,33,81,97,2024-2025,laliga
aimar oroz,osasuna,MF,2001,37,35,2966,5,4,8,0,74,163,142,2024-2025,laliga
angel ortiz,betis,DF,2004,5,4,353,0,1,0,0,4,15,20,2024-2025,laliga
gabriel osei misehouy,girona,"FW,MF",2005,9,1,257,1,0,0,0,5,15,22,2024-2025,laliga
david otorbi,valencia,MF,2007,1,0,14,0,0,0,0,1,0,0,2024-2025,laliga
jesus owono,alaves,GK,2001,6,5,487,0,0,0,0,0,0,0,2024-2025,laliga
mikel oyarzabal,real sociedad,FW,1997,35,28,2250,9,3,4,1,31,28,133,2024-2025,laliga
cenk ozkacar,valladolid,DF,2000,11,8,757,0,0,1,0,2,15,0,2024-2025,laliga
jon pacheco,real sociedad,DF,2001,14,9,854,0,0,3,0,12,27,0,2024-2025,laliga
alex padilla,athletic club,GK,2003,5,3,321,0,0,0,0,0,0,0,2024-2025,laliga
isaac palazon camacho,rayo vallecano,"MF,FW",1994,35,25,2162,4,4,5,0,30,117,123,2024-2025,laliga
aitor paredes,athletic club,DF,2000,23,21,1812,3,0,4,1,4,46,2,2024-2025,laliga
daniel parejo,villarreal,MF,1989,36,26,2273,3,3,8,0,19,176,26,2024-2025,laliga
iago parente,valladolid,DF,2006,1,1,71,0,0,0,0,0,4,1,2024-2025,laliga
alvaro pascual,sevilla,FW,2002,8,4,408,1,0,1,0,4,3,27,2024-2025,laliga
alfonso pedraza,villarreal,"DF,MF",1996,12,4,460,0,2,0,0,21,9,43,2024-2025,laliga
pedri,barcelona,MF,2002,37,35,2879,4,5,3,0,92,360,136,2024-2025,laliga
adria pedrosa,sevilla,DF,1998,31,27,2298,1,1,7,0,41,79,96,2024-2025,laliga
pejino,las palmas,FW,1996,1,0,16,0,0,0,0,1,1,2,2024-2025,laliga
andy pelmard,las palmas,DF,2000,4,2,205,0,0,1,0,1,13,5,2024-2025,laliga
inaki pena,barcelona,GK,1999,16,15,1396,0,0,1,0,0,3,0,2024-2025,laliga
ruben pena,osasuna,"FW,DF",1991,25,7,775,0,0,1,0,18,27,57,2024-2025,laliga
nicolas pepe,villarreal,"FW,MF",1995,28,15,1500,3,6,3,0,76,60,159,2024-2025,laliga
peque,sevilla,"MF,FW",2002,26,14,1134,1,1,1,0,14,35,44,2024-2025,laliga
ayoze perez,villarreal,FW,1993,30,22,1970,19,2,4,0,59,73,124,2024-2025,laliga
carles perez,getafe,"MF,FW",1998,27,15,1431,3,0,2,0,31,20,77,2024-2025,laliga
francisco perez,valencia,"FW,MF",2002,26,4,570,0,0,1,0,24,13,71,2024-2025,laliga
kike perez,valladolid,MF,1997,19,14,1191,2,0,6,0,19,67,28,2024-2025,laliga
luis perez,valladolid,DF,1995,30,28,2558,0,0,2,0,41,89,117,2024-2025,laliga
romain perraud,betis,DF,1997,28,22,2002,2,2,8,1,51,62,106,2024-2025,laliga
valentin pezzolesi,las palmas,DF,2007,1,0,6,0,0,0,0,0,0,0,2024-2025,laliga
pica,alaves,DF,2002,9,5,499,0,0,1,0,3,15,0,2024-2025,laliga
yeremi pino,villarreal,"MF,FW",2002,34,25,1934,4,7,11,0,42,66,213,2024-2025,laliga
portu,girona,"FW,MF",1992,27,6,779,1,2,4,0,20,16,79,2024-2025,laliga
benat prados,athletic club,MF,2001,30,21,1715,1,0,7,0,20,78,32,2024-2025,laliga
abdon prats,mallorca,"FW,MF",1992,24,3,456,2,0,4,0,0,7,14,2024-2025,laliga
javi puado,espanyol,"FW,MF",1998,35,35,2974,12,4,8,0,73,75,113,2024-2025,laliga
dani raba,leganes,"FW,MF",1995,29,24,1879,8,6,6,0,42,69,101,2024-2025,laliga
arnau rafus,valladolid,GK,2003,1,1,90,0,0,0,0,0,0,0,2024-2025,laliga
antonio raillo,mallorca,DF,1991,36,36,3207,2,0,7,1,31,108,20,2024-2025,laliga
benito ramirez,las palmas,"DF,FW",1995,19,2,478,0,0,2,1,14,16,62,2024-2025,laliga
sandro ramirez,las palmas,"FW,MF",1995,31,25,2034,9,3,6,0,52,52,121,2024-2025,laliga
jacobo ramon,real madrid,DF,2005,3,2,204,1,0,1,0,0,1,2,2024-2025,laliga
raphinha,barcelona,"FW,MF",1996,36,32,2839,18,9,4,0,94,135,349,2024-2025,laliga
andrei ratiu,rayo vallecano,DF,1998,35,34,3065,2,3,5,0,122,145,167,2024-2025,laliga
raul,osasuna,"FW,MF",2000,32,5,750,4,0,1,0,10,16,49,2024-2025,laliga
abderrahman rebbach,alaves,"FW,MF",1998,8,4,385,0,0,1,0,16,5,34,2024-2025,laliga
alex remiro,real sociedad,GK,1995,36,36,3240,0,0,0,0,0,1,0,2024-2025,laliga
daniel requena,villarreal,MF,2004,1,0,10,0,0,0,0,0,0,1,2024-2025,laliga
diego rico,getafe,DF,1993,33,32,2819,0,3,9,1,27,136,84,2024-2025,laliga
luis rioja,alaves,FW,1993,1,0,23,0,0,0,0,4,1,3,2024-2025,laliga
luis rioja,valencia,"MF,FW",1993,36,33,2831,5,3,6,0,93,103,228,2024-2025,laliga
rodrigo riquelme,atletico madrid,"MF,DF",2000,16,4,516,0,1,0,0,43,24,62,2024-2025,laliga
alberto risco,getafe,"MF,FW",2005,5,0,69,0,0,0,0,3,3,6,2024-2025,laliga
mihailo ristic,celta vigo,"DF,MF",1995,10,6,429,0,1,1,0,8,10,11,2024-2025,laliga
gorka rivera alonso,getafe,"DF,MF",2004,1,0,20,0,0,0,0,0,1,0,2024-2025,laliga
marc roca,betis,MF,1996,14,11,906,2,2,4,0,11,59,13,2024-2025,laliga
rodri,betis,FW,2000,3,1,118,0,0,0,0,4,8,11,2024-2025,laliga
adrian rodriguez,alaves,GK,2000,2,1,122,0,0,1,0,0,0,0,2024-2025,laliga
alvaro rodriguez,getafe,FW,2004,22,7,852,2,0,6,0,6,13,50,2024-2025,laliga
oscar rodriguez arnaiz,leganes,"MF,FW",1998,29,12,1330,1,4,6,1,24,60,66,2024-2025,laliga
arturo rodriguez,las palmas,FW,2006,1,0,21,0,0,0,0,1,0,2,2024-2025,laliga
damian rodriguez,celta vigo,MF,2003,17,10,927,0,0,3,0,8,71,12,2024-2025,laliga
dani rodriguez,mallorca,"MF,FW",1988,37,26,2162,4,7,5,0,37,78,108,2024-2025,laliga
daniel rodriguez,barcelona,FW,2005,1,1,37,0,0,0,0,4,2,9,2024-2025,laliga
james rodriguez,rayo vallecano,"MF,FW",1991,6,1,140,0,0,1,0,3,13,7,2024-2025,laliga
javi rodriguez,celta vigo,DF,2003,36,26,2514,3,2,7,0,29,114,51,2024-2025,laliga
jesus rodriguez,betis,FW,2005,21,15,1111,2,0,0,0,53,35,99,2024-2025,laliga
kirian rodriguez,las palmas,MF,1996,21,21,1758,0,3,2,0,25,128,39,2024-2025,laliga
ricardo rodriguez,betis,DF,1992,18,15,1274,0,1,0,0,19,63,32,2024-2025,laliga
rodrygo,real madrid,"FW,MF",2001,30,22,1928,6,5,0,0,113,108,253,2024-2025,laliga
leo roman,mallorca,GK,2000,7,7,630,0,0,0,0,0,0,0,2024-2025,laliga
carlos romero,espanyol,DF,2001,34,28,2554,2,1,7,0,50,64,113,2024-2025,laliga
isaac romero,sevilla,FW,2000,31,26,2156,4,2,10,1,21,29,95,2024-2025,laliga
luka romero,alaves,"FW,MF",2004,6,2,199,0,0,0,0,3,0,12,2024-2025,laliga
oriol romeu,girona,MF,1991,25,17,1356,0,0,5,0,22,73,8,2024-2025,laliga
vitor roque,betis,FW,2005,22,14,1235,4,0,4,0,24,17,57,2024-2025,laliga
valentin rosier,leganes,DF,1996,32,28,2595,1,2,8,0,41,74,89,2024-2025,laliga
antonio rudiger,real madrid,DF,1993,29,26,2291,0,0,3,0,20,94,4,2024-2025,laliga
aitor ruibal,betis,"DF,FW",1996,29,13,1313,1,3,5,0,21,50,64,2024-2025,laliga
abel ruiz,girona,FW,2000,23,17,1346,4,0,3,0,21,23,71,2024-2025,laliga
ferran ruiz,girona,MF,2003,1,0,18,0,0,0,0,0,1,0,2024-2025,laliga
youssouf sabaly,betis,DF,1993,22,20,1581,0,1,1,0,25,62,63,2024-2025,laliga
umar sadiq,valencia,FW,1997,16,9,825,5,0,4,0,9,7,49,2024-2025,laliga
umar sadiq,real sociedad,FW,1997,7,2,227,0,0,1,0,5,5,18,2024-2025,laliga
jorge saenz,leganes,DF,1996,23,19,1690,1,0,4,1,5,36,2,2024-2025,laliga
jan salas,mallorca,"MF,FW",2005,4,0,43,0,0,0,0,1,4,4,2024-2025,laliga
kike salas,sevilla,DF,2002,31,25,2238,3,2,6,0,7,59,18,2024-2025,laliga
albert sambi lokonga,sevilla,MF,1999,22,16,1471,0,2,4,0,24,93,20,2024-2025,laliga
chuky san jose,valladolid,MF,2004,18,9,728,2,0,1,0,6,15,27,2024-2025,laliga
oihan sancet,athletic club,MF,2000,29,19,1620,15,1,2,0,52,90,115,2024-2025,laliga
antonio sanchez,mallorca,"MF,DF",1997,33,12,1395,0,0,3,0,18,38,53,2024-2025,laliga
ivan sanchez,valladolid,"MF,FW",1992,32,11,1404,2,1,4,0,60,77,93,2024-2025,laliga
javi sanchez,valladolid,DF,1997,25,25,2026,2,0,6,0,4,34,4,2024-2025,laliga
juanlu sanchez,sevilla,"MF,DF",2003,32,18,1722,4,4,6,1,44,68,83,2024-2025,laliga
manu sanchez,alaves,DF,2000,33,30,2634,1,0,6,1,47,78,97,2024-2025,laliga
maroan sannadi,athletic club,FW,2001,16,7,754,1,1,0,0,21,15,67,2024-2025,laliga
jesus santiago,getafe,MF,2004,19,4,372,0,0,5,0,4,16,4,2024-2025,laliga
aleksandar sedlar,alaves,DF,1991,9,7,594,0,0,1,1,2,12,1,2024-2025,laliga
sergi,leganes,DF,1992,36,33,2957,2,0,2,1,3,77,2,2024-2025,laliga
nicolas serrano,athletic club,FW,2003,4,1,112,0,0,0,0,2,4,18,2024-2025,laliga
fabio silva,las palmas,FW,2002,24,22,1866,10,3,7,0,30,26,119,2024-2025,laliga
rui silva,betis,GK,1994,15,15,1350,0,0,1,0,0,0,0,2024-2025,laliga
giuliano simeone,atletico madrid,MF,2002,33,26,1926,2,6,4,0,69,49,189,2024-2025,laliga
unai simon,athletic club,GK,1997,21,21,1890,0,0,0,0,0,0,0,2024-2025,laliga
daley sinkgraven,las palmas,DF,1995,2,1,91,0,0,0,0,2,3,7,2024-2025,laliga
jailson siqueira,celta vigo,"DF,MF",1995,13,6,614,0,0,2,0,10,43,3,2024-2025,laliga
antonio sivera,alaves,GK,1996,32,32,2810,0,0,6,1,0,1,0,2024-2025,laliga
justin smith,espanyol,MF,2003,5,3,209,0,0,0,0,4,6,7,2024-2025,laliga
alex sola,getafe,"MF,FW",1999,19,13,1029,0,1,4,0,24,23,61,2024-2025,laliga
arnau sola,villarreal,MF,2003,1,0,13,0,0,0,0,0,0,0,2024-2025,laliga
jhon solis,girona,MF,2004,19,3,535,1,0,3,0,9,29,15,2024-2025,laliga
david soria,getafe,GK,1993,38,38,3420,0,0,2,0,0,1,0,2024-2025,laliga
juan soriano,leganes,GK,1997,6,6,540,0,0,1,1,0,0,0,2024-2025,laliga
hugo sotelo,celta vigo,MF,2003,24,15,1254,0,0,5,0,21,83,38,2024-2025,laliga
djibril sow,sevilla,MF,1997,30,24,2062,2,1,5,0,23,100,50,2024-2025,laliga
carl starfelt,celta vigo,DF,1995,28,26,2270,1,0,5,0,11,66,1,2024-2025,laliga
orri steinn oskarsson,real sociedad,FW,2004,23,9,944,3,0,1,0,6,9,50,2024-2025,laliga
stoichkov,alaves,"MF,FW",1993,16,6,699,0,1,1,0,9,26,41,2024-2025,laliga
cristhian stuani,girona,FW,1986,32,6,1078,11,2,4,0,2,10,36,2024-2025,laliga
alex suarez,las palmas,DF,1993,30,30,2460,0,0,12,0,6,53,3,2024-2025,laliga
denis suarez,villarreal,MF,1994,21,7,608,1,1,0,0,27,35,24,2024-2025,laliga
luka sucic,real sociedad,MF,2002,29,21,1792,1,1,4,0,30,79,56,2024-2025,laliga
suso,sevilla,"FW,MF",1993,16,4,606,0,2,3,0,20,43,74,2024-2025,laliga
williot swedberg,celta vigo,"FW,MF",2004,32,15,1348,4,5,1,0,34,28,116,2024-2025,laliga
mamadou sylla,valladolid,"FW,MF",1994,29,17,1583,5,1,5,0,15,22,52,2024-2025,laliga
wojciech szczesny,barcelona,GK,1990,15,15,1350,0,0,0,0,0,0,0,2024-2025,laliga
alexander srloth,atletico madrid,FW,1995,35,15,1566,20,2,4,0,32,31,81,2024-2025,laliga
renato tapia,leganes,"MF,DF",1995,34,28,2424,1,0,8,0,17,83,20,2024-2025,laliga
cesar tarrega,valencia,DF,2002,34,34,3026,2,0,7,0,20,79,1,2024-2025,laliga
aurelien tchouameni,real madrid,"DF,MF",2000,32,31,2689,0,0,5,0,19,154,13,2024-2025,laliga
alvaro tejero,espanyol,"MF,DF",1996,28,13,1238,1,4,2,0,27,46,72,2024-2025,laliga
martin tejon,valencia,"MF,DF",2004,4,0,49,0,0,0,0,0,4,6,2024-2025,laliga
nahuel tenaglia,alaves,DF,1996,34,33,2922,2,1,11,0,42,103,98,2024-2025,laliga
marcandre ter stegen,barcelona,GK,1992,8,8,674,0,0,0,0,0,2,0,2024-2025,laliga
ramon terrats,villarreal,"MF,FW",2000,11,1,131,0,0,1,0,1,7,3,2024-2025,laliga
ramon terrats,getafe,"MF,FW",2000,15,15,1219,4,1,1,0,8,36,37,2024-2025,laliga
raul de tomas,rayo vallecano,"DF,FW",1994,2,0,22,0,0,0,0,0,0,2,2024-2025,laliga
pablo torre,barcelona,"MF,FW",2003,10,4,310,3,1,0,0,5,17,20,2024-2025,laliga
