"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","Season"
"Bundesliga","Germany",2024,"VfL Wolfsburg","30","Niklas Klinger","Goalkeeper",NA,29,"Germany","SV Blau-Weiß Rühen","1.87","right",NA,"VfL Wolfsburg II",NA,1e+05,"https://www.transfermarkt.com/niklas-klinger/profil/spieler/192268","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Maxence Lacroix","Centre-Back",NA,25,"France","Crystal Palace","1.9","right",NA,"FC Sochaux-Montbéliard",NA,2.5e+07,"https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","4","Konstantinos Koulierakis","Centre-Back",NA,21,"Greece","VfL Wolfsburg","1.88","left",NA,"PAOK Thessaloniki",NA,2.5e+07,"https://www.transfermarkt.com/konstantinos-koulierakis/profil/spieler/669380","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Cédric Zesiger","Centre-Back",NA,27,"Switzerland","FC Augsburg","1.94","left",NA,"BSC Young Boys",NA,7e+06,"https://www.transfermarkt.com/cedric-zesiger/profil/spieler/382478","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","18","Denis Vavro","Centre-Back",NA,29,"Slovakia","VfL Wolfsburg","1.89","right",NA,"FC Copenhagen",NA,7e+06,"https://www.transfermarkt.com/denis-vavro/profil/spieler/239962","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","3","Sebastiaan Bornauw","Centre-Back",NA,26,"Belgium","Leeds United","1.91","right",NA,"1.FC Köln",NA,6e+06,"https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Moritz Jenz","Centre-Back",NA,26,"Germany","VfL Wolfsburg","1.9","right",NA,"FC Lorient",NA,5e+06,"https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","33","David Odogu","Centre-Back",NA,19,"Germany","VfL Wolfsburg","1.91","right",NA,"VfL Wolfsburg U19",NA,1500000,"https://www.transfermarkt.com/david-odogu/profil/spieler/897423","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","22","Mathys Angély","Centre-Back",NA,18,"France","VfL Wolfsburg","1.9","left",NA,"FC Girondins Bordeaux U19",NA,6e+05,"https://www.transfermarkt.com/mathys-angely/profil/spieler/1075579","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Till Neininger","Centre-Back",NA,18,"Germany","VfL Wolfsburg U19",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/till-neininger/profil/spieler/1070022","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","21","Joakim Mæhle","Left-Back",NA,28,"Denmark","VfL Wolfsburg","1.85","right",NA,"Atalanta BC",NA,1.4e+07,"https://www.transfermarkt.com/joakim-maehle/profil/spieler/369674","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Nicolas Cozza","Left-Back",NA,26,"France","FC Nantes","1.78","left",NA,"Montpellier HSC",NA,3500000,"https://www.transfermarkt.com/nicolas-cozza/profil/spieler/485965","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","13","Rogério","Left-Back",NA,27,"Brazil","VfL Wolfsburg","1.78","left",NA,"US Sassuolo",NA,2500000,"https://www.transfermarkt.com/rogerio/profil/spieler/401527","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Ridle Baku","Right-Back",NA,27,"Germany","RB Leipzig","1.76","right",NA,"1.FSV Mainz 05",NA,9e+06,"https://www.transfermarkt.com/ridle-baku/profil/spieler/327251","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","2","Kilian Fischer","Right-Back",NA,24,"Germany","VfL Wolfsburg","1.82","both",NA,"1.FC Nuremberg",NA,6e+06,"https://www.transfermarkt.com/kilian-fischer/profil/spieler/435796","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","5","Mads Roerslev","Right-Back",NA,26,"Denmark","Southampton FC","1.84","right",NA,"Brentford FC",NA,6e+06,"https://www.transfermarkt.com/mads-roerslev/profil/spieler/391005","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Jan Bürger","Right-Back",NA,18,"Germany","VfL Wolfsburg U19","1.8","right",NA,NA,NA,NA,"https://www.transfermarkt.com/jan-burger/profil/spieler/1009440","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Salih Özcan","Defensive Midfield",NA,27,"Türkiye","Borussia Dortmund","1.83","right",NA,"Borussia Dortmund",NA,4e+06,"https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","32","Mattias Svanberg","Central Midfield",NA,26,"Sweden","VfL Wolfsburg","1.85","right",NA,"Bologna FC 1909",NA,1.2e+07,"https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","6","Aster Vranckx","Central Midfield",NA,22,"Belgium","US Sassuolo","1.83","right",NA,"KV Mechelen",NA,7e+06,"https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","27","Maximilian Arnold","Central Midfield",NA,31,"Germany","VfL Wolfsburg","1.84","left",NA,"VfL Wolfsburg U19",NA,5e+06,"https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","31","Yannick Gerhardt","Central Midfield",NA,31,"Germany","VfL Wolfsburg","1.84","left",NA,"1.FC Köln",NA,2500000,"https://www.transfermarkt.com/yannick-gerhardt/profil/spieler/119277","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","40","Kevin Paredes","Left Midfield",NA,22,"United States","VfL Wolfsburg","1.75","left",NA,"D.C. United",NA,7500000,"https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","19","Lovro Majer","Attacking Midfield",NA,27,"Croatia","VfL Wolfsburg","1.78","left",NA,"Stade Rennais FC",NA,1.7e+07,"https://www.transfermarkt.com/lovro-majer/profil/spieler/387106","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","24","Bence Dárdai","Attacking Midfield",NA,19,"Hungary","VfL Wolfsburg","1.89","right",NA,"Hertha BSC",NA,1.2e+07,"https://www.transfermarkt.com/bence-dardai/profil/spieler/789252","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","16","Jakub Kaminski","Left Winger",NA,23,"Poland","1.FC Köln","1.79","right",NA,"Lech Poznan",NA,5e+06,"https://www.transfermarkt.com/jakub-kaminski/profil/spieler/407098","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","39","Patrick Wimmer","Right Winger",NA,24,"Austria","VfL Wolfsburg","1.82","right",NA,"Arminia Bielefeld",NA,1.5e+07,"https://www.transfermarkt.com/patrick-wimmer/profil/spieler/533295","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","7","Andreas Skov Olsen","Right Winger",NA,25,"Denmark","VfL Wolfsburg","1.87","left",NA,"Club Brugge KV",NA,1.4e+07,"https://www.transfermarkt.com/andreas-skov-olsen/profil/spieler/432982","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","38","Bennit Bröger","Right Winger",NA,18,"Germany","SC Paderborn 07","1.81"," ",NA,NA,NA,5e+05,"https://www.transfermarkt.com/bennit-broger/profil/spieler/897479","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","9","Mohamed Amoura","Centre-Forward",NA,25,"Algeria","VfL Wolfsburg","1.7","right",NA,"Union Saint-Gilloise",NA,3.2e+07,"https://www.transfermarkt.com/mohamed-amoura/profil/spieler/746910","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","11","Tiago Tomás","Centre-Forward",NA,23,"Portugal","VfB Stuttgart","1.8","right",NA,"Sporting CP",NA,1.2e+07,"https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","23","Jonas Wind","Centre-Forward",NA,26,"Denmark","VfL Wolfsburg","1.9","right",NA,"FC Copenhagen",NA,1.2e+07,"https://www.transfermarkt.com/jonas-wind/profil/spieler/391004","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","10","Lukas Nmecha","Centre-Forward",NA,26,"Germany","Leeds United","1.85","right",NA,"Manchester City",NA,3e+06,"https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","17","Kevin Behrens","Centre-Forward",NA,34,"Germany","FC Lugano","1.85","both",NA,"1.FC Union Berlin",NA,1e+06,"https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","14","Bartosz Bialek","Centre-Forward",NA,23,"Poland","SV Darmstadt 98","1.91","right",NA,"Zaglebie Lubin",NA,8e+05,"https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551","2024-2025"
"Bundesliga","Germany",2024,"VfL Wolfsburg","-","Jonathan Akaegbobi","Centre-Forward",NA,19,"Germany","VfL Bochum II",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/jonathan-akaegbobi/profil/spieler/905404","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","33","Moritz Nicolas","Goalkeeper",NA,27,"Germany","Borussia Mönchengladbach","1.93","right",NA,"Borussia Mönchengladbach II",NA,5e+06,"https://www.transfermarkt.com/moritz-nicolas/profil/spieler/284270","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","1","Jonas Omlin","Goalkeeper",NA,31,"Switzerland","Borussia Mönchengladbach","1.9","right",NA,"Montpellier HSC",NA,2500000,"https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","42","Tiago Pereira Cardoso","Goalkeeper",NA,19,"Luxembourg","Borussia Mönchengladbach","1.9","right",NA,"Borussia Mönchengladbach U19",NA,1500000,"https://www.transfermarkt.com/tiago-pereira-cardoso/profil/spieler/926301","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","21","Tobias Sippel","Goalkeeper",NA,37,"Germany","Borussia Mönchengladbach","1.83","right",NA,"1.FC Kaiserslautern",NA,3e+05,"https://www.transfermarkt.com/tobias-sippel/profil/spieler/31653","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","3","Ko Itakura","Centre-Back",NA,28,"Japan","Ajax Amsterdam","1.88","right",NA,"Manchester City",NA,1.2e+07,"https://www.transfermarkt.com/ko-itakura/profil/spieler/355816","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","30","Nico Elvedi","Centre-Back",NA,28,"Switzerland","Borussia Mönchengladbach","1.89","right",NA,"FC Zürich",NA,8e+06,"https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","5","Marvin Friedrich","Centre-Back",NA,29,"Germany","Borussia Mönchengladbach","1.93","right",NA,"1.FC Union Berlin",NA,3500000,"https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","2","Fabio Chiarodia","Centre-Back",NA,20,"Italy","Borussia Mönchengladbach","1.86","left",NA,"SV Werder Bremen",NA,2e+06,"https://www.transfermarkt.com/fabio-chiarodia/profil/spieler/724104","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","26","Lukas Ullrich","Left-Back",NA,21,"Germany","Borussia Mönchengladbach","1.8","left",NA,"Hertha BSC II",NA,8e+06,"https://www.transfermarkt.com/lukas-ullrich/profil/spieler/787151","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","20","Luca Netz","Left-Back",NA,22,"Germany","Borussia Mönchengladbach","1.84","left",NA,"Hertha BSC",NA,6e+06,"https://www.transfermarkt.com/luca-netz/profil/spieler/524285","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","29","Joe Scally","Right-Back",NA,22,"United States","Borussia Mönchengladbach","1.84","right",NA,"New York City FC",NA,1e+07,"https://www.transfermarkt.com/joe-scally/profil/spieler/504153","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","-","Stefan Lainer","Right-Back",NA,32,"Austria","Red Bull Salzburg","1.75","right",NA,"Red Bull Salzburg",NA,1200000,"https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","8","Julian Weigl","Defensive Midfield",NA,29,"Germany","Borussia Mönchengladbach","1.86","right",NA,"SL Benfica",NA,6e+06,"https://www.transfermarkt.com/julian-weigl/profil/spieler/196792","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","39","Niklas Swider","Defensive Midfield",NA,18,"Germany","Borussia Mönchengladbach","1.88","right",NA,"Borussia Mönchengladbach U19",NA,250000,"https://www.transfermarkt.com/niklas-swider/profil/spieler/1009463","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","-","Veit Stange","Defensive Midfield",NA,21,"Germany","Borussia Mönchengladbach II","1.88","right",NA,NA,NA,150000,"https://www.transfermarkt.com/veit-stange/profil/spieler/787152","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","-","Manu Koné","Central Midfield",NA,24,"France","AS Roma","1.85","right",NA,"FC Toulouse",NA,4e+07,"https://www.transfermarkt.com/manu-kone/profil/spieler/624690","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","27","Rocco Reitz","Central Midfield",NA,23,"Germany","Borussia Mönchengladbach","1.76","right",NA,"Borussia Mönchengladbach U19",NA,1.5e+07,"https://www.transfermarkt.com/rocco-reitz/profil/spieler/467434","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","16","Philipp Sander","Central Midfield",NA,27,"Germany","Borussia Mönchengladbach","1.86","both",NA,"Holstein Kiel",NA,4e+06,"https://www.transfermarkt.com/philipp-sander/profil/spieler/388409","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","10","Florian Neuhaus","Central Midfield",NA,28,"Germany","Borussia Mönchengladbach","1.85","right",NA,"TSV 1860 Munich",NA,3500000,"https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","7","Kevin Stöger","Attacking Midfield",NA,31,"Austria","Borussia Mönchengladbach","1.75","left",NA,"VfL Bochum",NA,3500000,"https://www.transfermarkt.com/kevin-stoger/profil/spieler/106872","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","25","Robin Hack","Left Winger",NA,26,"Germany","Borussia Mönchengladbach","1.78","right",NA,"Arminia Bielefeld",NA,1.2e+07,"https://www.transfermarkt.com/robin-hack/profil/spieler/284010","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","38","Yvandro Borges Sanches","Left Winger",NA,21,"Luxembourg","Heracles Almelo","1.8","right",NA,"Borussia Mönchengladbach U19",NA,5e+05,"https://www.transfermarkt.com/yvandro-borges-sanches/profil/spieler/586659","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","-","Noah Pesch","Left Winger",NA,20,"Croatia","1.FC Magdeburg","1.83","right",NA,"Borussia Mönchengladbach II",NA,3e+05,"https://www.transfermarkt.com/noah-pesch/profil/spieler/696028","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","9","Franck Honorat","Right Winger",NA,28,"France","Borussia Mönchengladbach","1.8","right",NA,"Stade Brestois 29",NA,1.2e+07,"https://www.transfermarkt.com/franck-honorat/profil/spieler/229006","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","19","Nathan Ngoumou","Right Winger",NA,25,"Cameroon","Borussia Mönchengladbach","1.85","right",NA,"FC Toulouse",NA,4e+06,"https://www.transfermarkt.com/nathan-ngoumou/profil/spieler/629588","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","34","Charles Herrmann","Right Winger",NA,19,"Germany","Borussia Mönchengladbach","1.8","left",NA,"Borussia Dortmund U19",NA,3e+05,"https://www.transfermarkt.com/charles-herrmann/profil/spieler/884822","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","11","Tim Kleindienst","Centre-Forward",NA,29,"Germany","Borussia Mönchengladbach","1.94","both",NA,"1.FC Heidenheim 1846",NA,1.7e+07,"https://www.transfermarkt.com/tim-kleindienst/profil/spieler/193033","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","14","Alassane Pléa","Centre-Forward",NA,32,"France","PSV Eindhoven","1.81","right",NA,"OGC Nice",NA,5e+06,"https://www.transfermarkt.com/alassane-plea/profil/spieler/167329","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","31","Tomas Cvancara","Centre-Forward",NA,24,"Czech Republic","Antalyaspor","1.9","right",NA,"AC Sparta Prague",NA,3e+06,"https://www.transfermarkt.com/tomas-cvancara/profil/spieler/544148","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","-","Grant-Leon Ranos","Centre-Forward",NA,21,"Armenia","Borussia Mönchengladbach","1.8","right",NA,"FC Bayern Munich II",NA,5e+05,"https://www.transfermarkt.com/grant-leon-ranos/profil/spieler/574201","2024-2025"
"Bundesliga","Germany",2024,"Borussia Mönchengladbach","13","Shio Fukuda","Centre-Forward",NA,21,"Japan","Karlsruher SC","1.78","right",NA,"Borussia Mönchengladbach II",NA,5e+05,"https://www.transfermarkt.com/shio-fukuda/profil/spieler/1073997","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","1","Noah Atubolu","Goalkeeper",NA,23,"Germany","SC Freiburg","1.9","right",NA,"SC Freiburg II",NA,1.8e+07,"https://www.transfermarkt.com/noah-atubolu/profil/spieler/526845","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","21","Florian Müller","Goalkeeper",NA,27,"Germany","SC Freiburg","1.9","left",NA,"VfB Stuttgart",NA,1200000,"https://www.transfermarkt.com/florian-muller/profil/spieler/284769","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","24","Jannik Huth","Goalkeeper",NA,31,"Germany","SC Freiburg","1.85","right",NA,"SC Paderborn 07",NA,4e+05,"https://www.transfermarkt.com/jannik-huth/profil/spieler/160954","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","3","Philipp Lienhart","Centre-Back",NA,28,"Austria","SC Freiburg","1.89","right",NA,"Real Madrid",NA,1.2e+07,"https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","37","Max Rosenfelder","Centre-Back",NA,22,"Germany","SC Freiburg","1.86","right",NA,"SC Freiburg II",NA,8e+06,"https://www.transfermarkt.com/max-rosenfelder/profil/spieler/599419","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","28","Matthias Ginter","Centre-Back",NA,31,"Germany","SC Freiburg","1.89","right",NA,"Borussia Mönchengladbach",NA,7e+06,"https://www.transfermarkt.com/matthias-ginter/profil/spieler/124502","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","43","Bruno Ogbus","Centre-Back",NA,19,"Switzerland","SC Freiburg","1.85","right",NA,"SC Freiburg II",NA,1e+06,"https://www.transfermarkt.com/bruno-ogbus/profil/spieler/863759","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","-","Kenneth Schmidt","Centre-Back",NA,23,"Germany","Fortuna Düsseldorf","1.89","left",NA,"SC Freiburg II",NA,8e+05,"https://www.transfermarkt.com/kenneth-schmidt/profil/spieler/527276","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","5","Manuel Gulde","Centre-Back",NA,34,"Germany",NA,"1.84","right",NA,"Karlsruher SC",NA,4e+05,"https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","33","Jordy Makengo","Left-Back",NA,23,"France","SC Freiburg","1.91","left",NA,"SC Freiburg II",NA,6e+06,"https://www.transfermarkt.com/jordy-makengo/profil/spieler/815078","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","30","Christian Günter","Left-Back",NA,32,"Germany","SC Freiburg","1.84","left",NA,"SC Freiburg U19",NA,3500000,"https://www.transfermarkt.com/christian-gunter/profil/spieler/93707","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","-","Roland Sallai","Right-Back",NA,28,"Hungary","Galatasaray","1.83","right",NA,"APOEL Nicosia",NA,1e+07,"https://www.transfermarkt.com/roland-sallai/profil/spieler/332798","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","25","Kiliann Sildillia","Right-Back",NA,23,"France","PSV Eindhoven","1.86","right",NA,"SC Freiburg II",NA,1e+07,"https://www.transfermarkt.com/kiliann-sildillia/profil/spieler/548348","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","17","Lukas Kübler","Right-Back",NA,32,"Germany","SC Freiburg","1.82","right",NA,"SV Sandhausen",NA,1500000,"https://www.transfermarkt.com/lukas-kubler/profil/spieler/93604","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","6","Patrick Osterhage","Defensive Midfield",NA,25,"Germany","SC Freiburg","1.86","left",NA,"VfL Bochum",NA,1e+07,"https://www.transfermarkt.com/patrick-osterhage/profil/spieler/443331","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","27","Nicolas Höfler","Defensive Midfield",NA,35,"Germany","SC Freiburg","1.81","right",NA,"SC Freiburg II",NA,5e+05,"https://www.transfermarkt.com/nicolas-hofler/profil/spieler/55099","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","8","Maximilian Eggestein","Central Midfield",NA,28,"Germany","SC Freiburg","1.81","right",NA,"SV Werder Bremen",NA,1e+07,"https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","44","Johan Manzambi","Central Midfield",NA,19,"Switzerland","SC Freiburg","1.82","right",NA,"SC Freiburg II",NA,8e+06,"https://www.transfermarkt.com/johan-manzambi/profil/spieler/927353","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","-","Yann Sturm","Left Midfield",NA,20,"Germany","FC Ingolstadt 04","1.82","right",NA,NA,NA,5e+05,"https://www.transfermarkt.com/yann-sturm/profil/spieler/829820","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","34","Merlin Röhl","Attacking Midfield",NA,22,"Germany","SC Freiburg","1.92","right",NA,"FC Ingolstadt 04",NA,1.2e+07,"https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","23","Florent Muslija","Attacking Midfield",NA,26,"Kosovo","Fortuna Düsseldorf","1.72","right",NA,"SC Paderborn 07",NA,1800000,"https://www.transfermarkt.com/florent-muslija/profil/spieler/337036","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","11","Daniel-Kofi Kyereh","Attacking Midfield",NA,29,"Ghana","SC Freiburg","1.79","right",NA,"FC St. Pauli",NA,8e+05,"https://www.transfermarkt.com/daniel-kofi-kyereh/profil/spieler/272587","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","32","Vincenzo Grifo","Left Winger",NA,32,"Italy","SC Freiburg","1.8","right",NA,"TSG 1899 Hoffenheim",NA,6e+06,"https://www.transfermarkt.com/vincenzo-grifo/profil/spieler/185077","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","-","Noah Weißhaupt","Left Winger",NA,23,"Germany","SC Freiburg","1.81","right",NA,"SC Freiburg II",NA,5e+06,"https://www.transfermarkt.com/noah-weisshaupt/profil/spieler/392163","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","42","Ritsu Doan","Right Winger",NA,27,"Japan","Eintracht Frankfurt","1.72","left",NA,"PSV Eindhoven",NA,2.5e+07,"https://www.transfermarkt.com/ritsu-doan/profil/spieler/358504","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","18","Eren Dinkçi","Right Winger",NA,23,"Türkiye","SC Freiburg","1.88","right",NA,"SV Werder Bremen",NA,8e+06,"https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","19","Niklas Beste","Right Winger",NA,26,"Germany","SC Freiburg","1.75","left",NA,"SL Benfica",NA,7e+06,"https://www.transfermarkt.com/niklas-beste/profil/spieler/342967","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","26","Maximilian Philipp","Second Striker",NA,31,"Germany","SC Freiburg","1.83","right",NA,"VfL Wolfsburg",NA,8e+05,"https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","20","Junior Adamu","Centre-Forward",NA,24,"Austria","SC Freiburg","1.83","right",NA,"Red Bull Salzburg",NA,5e+06,"https://www.transfermarkt.com/junior-adamu/profil/spieler/452477","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","9","Lucas Höler","Centre-Forward",NA,30,"Germany","SC Freiburg","1.84","right",NA,"SV Sandhausen",NA,3e+06,"https://www.transfermarkt.com/lucas-holer/profil/spieler/248999","2024-2025"
"Bundesliga","Germany",2024,"SC Freiburg","38","Michael Gregoritsch","Centre-Forward",NA,31,"Austria","Bröndby IF","1.93","left",NA,"FC Augsburg",NA,3e+06,"https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","27","Robin Zentner","Goalkeeper",NA,30,"Germany","1.FSV Mainz 05","1.94","right",NA,"1.FSV Mainz 05 II",NA,4e+06,"https://www.transfermarkt.com/robin-zentner/profil/spieler/160963","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","1","Lasse Rieß","Goalkeeper",NA,23,"Germany","1.FSV Mainz 05","1.92","right",NA,"1.FSV Mainz 05 II",NA,4e+05,"https://www.transfermarkt.com/lasse-riess/profil/spieler/490609","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","33","Daniel Batz","Goalkeeper",NA,34,"Germany","1.FSV Mainz 05","1.91","both",NA,"1.FC Saarbrücken",NA,250000,"https://www.transfermarkt.com/daniel-batz/profil/spieler/90317","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","25","Andreas Hanche-Olsen","Centre-Back",NA,28,"Norway","1.FSV Mainz 05","1.85","right",NA,"KAA Gent",NA,6e+06,"https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","3","Moritz Jenz","Centre-Back",NA,26,"Germany","VfL Wolfsburg","1.9","right",NA,"VfL Wolfsburg",NA,5e+06,"https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245","2024-2025"
"Bundesliga","Germany",2024,"1.FSV Mainz 05","31","Dominik Kohr","Centre-Back",NA,31,"Germany","1.FSV Mainz 05","1.83","right",NA,"Eintracht Frankfurt",NA,3500000,"https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847","2024-2025"
