Player,Pos,Squad,Height,Value,Season,Competition
lucas ocampos,Left Winger,Sevilla FC,1.87,9000000.0,2023-2024,laliga
isra dominguez,Left Winger,Sevilla FC,1.75,150000.0,2023-2024,laliga
papu gomez,Left Winger,Sevilla FC,1.67,,2023-2024,laliga
dodi lukebakio,Right Winger,Sevilla FC,1.87,12000000.0,2023-2024,laliga
suso,Right Winger,Sevilla FC,1.77,4000000.0,2023-2024,laliga
jesus corona,Right Winger,Sevilla FC,1.73,3500000.0,2023-2024,laliga
erik lamela,Right Winger,Sevilla FC,1.84,2000000.0,2023-2024,laliga
adnan januzaj,Right Winger,Sevilla FC,1.86,2000000.0,2023-2024,laliga
youssef ennesyri,Centre-Forward,Sevilla FC,1.88,20000000.0,2023-2024,laliga
isaac romero,Centre-Forward,Sevilla FC,1.83,18000000.0,2023-2024,laliga
alejo veliz,Centre-Forward,Sevilla FC,1.86,9000000.0,2023-2024,laliga
rafa mir,Centre-Forward,Sevilla FC,1.91,2500000.0,2023-2024,laliga
mariano diaz,Centre-Forward,Sevilla FC,1.8,1500000.0,2023-2024,laliga
ibra sow,Centre-Forward,Sevilla FC,1.84,200000.0,2023-2024,laliga
david soria,Goalkeeper,Getafe CF,1.92,5000000.0,2023-2024,laliga
daniel fuzato,Goalkeeper,Getafe CF,1.9,900000.0,2023-2024,laliga
jorge benito,Goalkeeper,Getafe CF,,25000.0,2023-2024,laliga
djordjije medenica,Goalkeeper,Getafe CF,,,2023-2024,laliga
gaston alvarez,Centre-Back,Getafe CF,1.84,15000000.0,2023-2024,laliga
omar alderete,Centre-Back,Getafe CF,1.88,5000000.0,2023-2024,laliga
djene,Centre-Back,Getafe CF,1.78,2500000.0,2023-2024,laliga
domingos duarte,Centre-Back,Getafe CF,1.92,2000000.0,2023-2024,laliga
stefan mitrovic,Centre-Back,Getafe CF,1.89,1300000.0,2023-2024,laliga
nabil aberdin,Centre-Back,Getafe CF,1.92,100000.0,2023-2024,laliga
sergio gimeno,Centre-Back,Getafe CF,,50000.0,2023-2024,laliga
diego rico,Left-Back,Getafe CF,1.83,1500000.0,2023-2024,laliga
fabrizio angileri,Left-Back,Getafe CF,1.85,1000000.0,2023-2024,laliga
jordi martin,Left-Back,Getafe CF,1.76,600000.0,2023-2024,laliga
gorka rivera,Left-Back,Getafe CF,,100000.0,2023-2024,laliga
alejandro herranz,Left-Back,Getafe CF,1.88,25000.0,2023-2024,laliga
jose angel carmona,Right-Back,Getafe CF,1.84,3500000.0,2023-2024,laliga
juan iglesias,Right-Back,Getafe CF,1.87,2500000.0,2023-2024,laliga
damian suarez,Right-Back,Getafe CF,1.73,650000.0,2023-2024,laliga
nemanja maksimovic,Central Midfield,Getafe CF,1.89,6000000.0,2023-2024,laliga
mauro arambarri,Central Midfield,Getafe CF,1.75,5000000.0,2023-2024,laliga
luis milla,Central Midfield,Getafe CF,1.75,3500000.0,2023-2024,laliga
carles alena,Central Midfield,Getafe CF,1.8,3000000.0,2023-2024,laliga
ilaix moriba,Central Midfield,Getafe CF,1.85,3000000.0,2023-2024,laliga
yellu santiago,Central Midfield,Getafe CF,1.92,1000000.0,2023-2024,laliga
john patrick,Central Midfield,Getafe CF,1.92,200000.0,2023-2024,laliga
facu esnaider,Central Midfield,Getafe CF,1.84,100000.0,2023-2024,laliga
oscar rodriguez,Attacking Midfield,Getafe CF,1.74,2500000.0,2023-2024,laliga
santi garcia,Attacking Midfield,Getafe CF,1.84,200000.0,2023-2024,laliga
diego lopez,Attacking Midfield,Getafe CF,,100000.0,2023-2024,laliga
alberto risco,Attacking Midfield,Getafe CF,,,2023-2024,laliga
jeremy jorge,Left Winger,Getafe CF,,200000.0,2023-2024,laliga
yassin tallal,Left Winger,Getafe CF,1.73,50000.0,2023-2024,laliga
mason greenwood,Right Winger,Getafe CF,1.81,25000000.0,2023-2024,laliga
portu,Right Winger,Getafe CF,1.67,3500000.0,2023-2024,laliga
enes unal,Centre-Forward,Getafe CF,1.87,18000000.0,2023-2024,laliga
borja mayoral,Centre-Forward,Getafe CF,1.82,15000000.0,2023-2024,laliga
juanmi latasa,Centre-Forward,Getafe CF,1.92,2800000.0,2023-2024,laliga
choco lozano,Centre-Forward,Getafe CF,1.83,1200000.0,2023-2024,laliga
jaime mata,Centre-Forward,Getafe CF,1.86,900000.0,2023-2024,laliga
antonio sivera,Goalkeeper,Deportivo Alavés,1.85,6000000.0,2023-2024,laliga
jesus owono,Goalkeeper,Deportivo Alavés,1.86,1000000.0,2023-2024,laliga
adrian rodriguez,Goalkeeper,Deportivo Alavés,1.95,150000.0,2023-2024,laliga
gaizka garcia,Goalkeeper,Deportivo Alavés,1.92,100000.0,2023-2024,laliga
ruben montero,Goalkeeper,Deportivo Alavés,,,2023-2024,laliga
abdel abqar,Centre-Back,Deportivo Alavés,1.88,7500000.0,2023-2024,laliga
rafa marin,Centre-Back,Deportivo Alavés,1.91,7500000.0,2023-2024,laliga
nikola maras,Centre-Back,Deportivo Alavés,1.89,1200000.0,2023-2024,laliga
aleksandar sedlar,Centre-Back,Deportivo Alavés,1.8,400000.0,2023-2024,laliga
alvaro garcia,Centre-Back,Deportivo Alavés,1.92,150000.0,2023-2024,laliga
javi lopez,Left-Back,Deportivo Alavés,1.83,7500000.0,2023-2024,laliga
ruben duarte,Left-Back,Deportivo Alavés,1.79,3000000.0,2023-2024,laliga
victor parada,Left-Back,Deportivo Alavés,1.85,200000.0,2023-2024,laliga
eneko ortiz,Left-Back,Deportivo Alavés,,150000.0,2023-2024,laliga
andoni gorosabel,Right-Back,Deportivo Alavés,1.74,5000000.0,2023-2024,laliga
nahuel tenaglia,Right-Back,Deportivo Alavés,1.81,2000000.0,2023-2024,laliga
egoitz munoz,Right-Back,Deportivo Alavés,,200000.0,2023-2024,laliga
joseda alvarez,Right-Back,Deportivo Alavés,1.83,100000.0,2023-2024,laliga
antonio blanco,Defensive Midfield,Deportivo Alavés,1.76,7500000.0,2023-2024,laliga
carlos protesoni,Defensive Midfield,Deportivo Alavés,1.85,1500000.0,2023-2024,laliga
ander guevara,Central Midfield,Deportivo Alavés,1.8,5000000.0,2023-2024,laliga
jon guridi,Central Midfield,Deportivo Alavés,1.79,4000000.0,2023-2024,laliga
tomas mendes,Central Midfield,Deportivo Alavés,,200000.0,2023-2024,laliga
selu diallo,Central Midfield,Deportivo Alavés,1.87,200000.0,2023-2024,laliga
ianis hagi,Attacking Midfield,Deportivo Alavés,1.82,2000000.0,2023-2024,laliga
ander sanchez,Attacking Midfield,Deportivo Alavés,,100000.0,2023-2024,laliga
luis rioja,Left Winger,Deportivo Alavés,1.76,4000000.0,2023-2024,laliga
abde rebbach,Left Winger,Deportivo Alavés,1.76,800000.0,2023-2024,laliga
jose de leon,Left Winger,Deportivo Alavés,1.85,200000.0,2023-2024,laliga
alex sola,Right Winger,Deportivo Alavés,1.78,4000000.0,2023-2024,laliga
carlos vicente,Right Winger,Deportivo Alavés,1.79,4000000.0,2023-2024,laliga
giuliano simeone,Right Winger,Deportivo Alavés,1.73,3000000.0,2023-2024,laliga
xeber alkain,Right Winger,Deportivo Alavés,1.74,1500000.0,2023-2024,laliga
unai ropero,Right Winger,Deportivo Alavés,1.88,500000.0,2023-2024,laliga
samu aghehowa,Centre-Forward,Deportivo Alavés,1.93,35000000.0,2023-2024,laliga
miguel de la fuente,Centre-Forward,Deportivo Alavés,1.82,2500000.0,2023-2024,laliga
jon karrikaburu,Centre-Forward,Deportivo Alavés,1.83,2500000.0,2023-2024,laliga
mamadou sylla,Centre-Forward,Deportivo Alavés,1.8,1500000.0,2023-2024,laliga
kike garcia,Centre-Forward,Deportivo Alavés,1.86,1000000.0,2023-2024,laliga
joaquin panichelli,Centre-Forward,Deportivo Alavés,1.9,300000.0,2023-2024,laliga
giorgi gagua,Centre-Forward,Deportivo Alavés,1.93,250000.0,2023-2024,laliga
sergio herrera,Goalkeeper,CA Osasuna,1.92,6000000.0,2023-2024,laliga
aitor fernandez,Goalkeeper,CA Osasuna,1.82,1800000.0,2023-2024,laliga
pablo valencia,Goalkeeper,CA Osasuna,1.88,200000.0,2023-2024,laliga
dimitrios stamatakis,Goalkeeper,CA Osasuna,1.91,200000.0,2023-2024,laliga
david garcia,Centre-Back,CA Osasuna,1.86,10000000.0,2023-2024,laliga
jorge herrando,Centre-Back,CA Osasuna,1.92,6000000.0,2023-2024,laliga
alejandro catena,Centre-Back,CA Osasuna,1.94,4000000.0,2023-2024,laliga
unai garcia,Centre-Back,CA Osasuna,1.86,1200000.0,2023-2024,laliga
jorge moreno,Centre-Back,CA Osasuna,1.84,500000.0,2023-2024,laliga
juan cruz,Left-Back,CA Osasuna,1.82,2200000.0,2023-2024,laliga
johan mojica,Left-Back,CA Osasuna,1.85,2200000.0,2023-2024,laliga
jesus areso,Right-Back,CA Osasuna,1.82,7500000.0,2023-2024,laliga
ruben pena,Right-Back,CA Osasuna,1.7,2200000.0,2023-2024,laliga
nacho vidal,Right-Back,CA Osasuna,1.8,2000000.0,2023-2024,laliga
inigo arguibide,Right-Back,CA Osasuna,1.78,150000.0,2023-2024,laliga
iker munoz,Defensive Midfield,CA Osasuna,1.8,5000000.0,2023-2024,laliga
lucas torro,Defensive Midfield,CA Osasuna,1.9,4000000.0,2023-2024,laliga
jon moncayola,Central Midfield,CA Osasuna,1.82,7000000.0,2023-2024,laliga
pablo ibanez,Central Midfield,CA Osasuna,1.79,2500000.0,2023-2024,laliga
darko brasanac,Central Midfield,CA Osasuna,1.78,1400000.0,2023-2024,laliga
aimar oroz,Attacking Midfield,CA Osasuna,1.77,15000000.0,2023-2024,laliga
javi martinez,Attacking Midfield,CA Osasuna,1.81,1200000.0,2023-2024,laliga
asier osambela,Attacking Midfield,CA Osasuna,1.86,500000.0,2023-2024,laliga
xabi huarte,Attacking Midfield,CA Osasuna,1.72,200000.0,2023-2024,laliga
moi gomez,Left Winger,CA Osasuna,1.76,3500000.0,2023-2024,laliga
jose manuel arnaiz,Left Winger,CA Osasuna,1.73,2000000.0,2023-2024,laliga
ruben garcia,Right Winger,CA Osasuna,1.72,2500000.0,2023-2024,laliga
kike barja,Right Winger,CA Osasuna,1.79,2000000.0,2023-2024,laliga
ante budimir,Centre-Forward,CA Osasuna,1.9,5000000.0,2023-2024,laliga
raul garcia,Centre-Forward,CA Osasuna,1.92,4000000.0,2023-2024,laliga
chimy avila,Centre-Forward,CA Osasuna,1.72,3000000.0,2023-2024,laliga
max svensson,Centre-Forward,CA Osasuna,1.82,400000.0,2023-2024,laliga
predrag rajkovic,Goalkeeper,RCD Mallorca,1.91,10000000.0,2023-2024,laliga
dominik greif,Goalkeeper,RCD Mallorca,1.97,2500000.0,2023-2024,laliga
ivan cuellar,Goalkeeper,RCD Mallorca,1.87,100000.0,2023-2024,laliga
pere garcia,Goalkeeper,RCD Mallorca,1.93,50000.0,2023-2024,laliga
alex quevedo,Goalkeeper,RCD Mallorca,1.91,,2023-2024,laliga
martin valjent,Centre-Back,RCD Mallorca,1.87,6000000.0,2023-2024,laliga
jose copete,Centre-Back,RCD Mallorca,1.9,2800000.0,2023-2024,laliga
siebe van der heyden,Centre-Back,RCD Mallorca,1.85,2000000.0,2023-2024,laliga
antonio raillo,Centre-Back,RCD Mallorca,1.87,2000000.0,2023-2024,laliga
matija nastasic,Centre-Back,RCD Mallorca,1.87,1500000.0,2023-2024,laliga
david lopez,Centre-Back,RCD Mallorca,1.95,100000.0,2023-2024,laliga
toni lato,Left-Back,RCD Mallorca,1.71,3500000.0,2023-2024,laliga
jaume costa,Left-Back,RCD Mallorca,1.71,900000.0,2023-2024,laliga
marcos fernandez,Left-Back,RCD Mallorca,1.76,50000.0,2023-2024,laliga
pablo maffeo,Right-Back,RCD Mallorca,1.72,5000000.0,2023-2024,laliga
giovanni gonzalez,Right-Back,RCD Mallorca,1.73,3000000.0,2023-2024,laliga
nacho vidal,Right-Back,RCD Mallorca,1.8,2000000.0,2023-2024,laliga
carles sogorb,Right-Back,RCD Mallorca,1.73,,2023-2024,laliga
yuzun ley,Right-Back,RCD Mallorca,1.8,,2023-2024,laliga
samu costa,Defensive Midfield,RCD Mallorca,1.85,10000000.0,2023-2024,laliga
omar mascarell,Defensive Midfield,RCD Mallorca,1.81,1000000.0,2023-2024,laliga
sergi darder,Central Midfield,RCD Mallorca,1.8,6000000.0,2023-2024,laliga
manu morlanes,Central Midfield,RCD Mallorca,1.78,2500000.0,2023-2024,laliga
antonio sanchez,Central Midfield,RCD Mallorca,1.79,2500000.0,2023-2024,laliga
ruben quintanilla,Central Midfield,RCD Mallorca,,50000.0,2023-2024,laliga
dani rodriguez,Attacking Midfield,RCD Mallorca,1.78,1000000.0,2023-2024,laliga
daniel luna,Attacking Midfield,RCD Mallorca,1.78,300000.0,2023-2024,laliga
nemanja radonjic,Left Winger,RCD Mallorca,1.82,2800000.0,2023-2024,laliga
javi llabres,Left Winger,RCD Mallorca,1.74,700000.0,2023-2024,laliga
amath ndiaye,Right Winger,RCD Mallorca,1.73,1500000.0,2023-2024,laliga
miguelito,Right Winger,RCD Mallorca,1.75,50000.0,2023-2024,laliga
vedat muriqi,Centre-Forward,RCD Mallorca,1.94,12000000.0,2023-2024,laliga
cyle larin,Centre-Forward,RCD Mallorca,1.88,4000000.0,2023-2024,laliga
abdon prats,Centre-Forward,RCD Mallorca,1.81,1800000.0,2023-2024,laliga
pau mascaro,Centre-Forward,RCD Mallorca,,,2023-2024,laliga
stole dimitrievski,Goalkeeper,Rayo Vallecano,1.88,4000000.0,2023-2024,laliga
dani cardenas,Goalkeeper,Rayo Vallecano,1.86,1800000.0,2023-2024,laliga
miguel angel morro,Goalkeeper,Rayo Vallecano,1.95,600000.0,2023-2024,laliga
florian lejeune,Centre-Back,Rayo Vallecano,1.9,3000000.0,2023-2024,laliga
abdul mumin,Centre-Back,Rayo Vallecano,1.88,2500000.0,2023-2024,laliga
aridane hernandez,Centre-Back,Rayo Vallecano,1.88,800000.0,2023-2024,laliga
jorge moreno,Centre-Back,Rayo Vallecano,1.84,500000.0,2023-2024,laliga
martin pascual,Centre-Back,Rayo Vallecano,1.9,300000.0,2023-2024,laliga
alfonso espino,Left-Back,Rayo Vallecano,1.72,2400000.0,2023-2024,laliga
pep chavarria,Left-Back,Rayo Vallecano,1.74,2000000.0,2023-2024,laliga
ivan balliu,Right-Back,Rayo Vallecano,1.72,2000000.0,2023-2024,laliga
andrei ratiu,Right-Back,Rayo Vallecano,1.83,1400000.0,2023-2024,laliga
miguel crespo,Central Midfield,Rayo Vallecano,1.86,4000000.0,2023-2024,laliga
oscar valentin,Central Midfield,Rayo Vallecano,1.77,4000000.0,2023-2024,laliga
kike perez,Central Midfield,Rayo Vallecano,1.84,3000000.0,2023-2024,laliga
unai lopez,Central Midfield,Rayo Vallecano,1.7,3000000.0,2023-2024,laliga
pathe ciss,Central Midfield,Rayo Vallecano,1.86,2500000.0,2023-2024,laliga
diego mendez,Central Midfield,Rayo Vallecano,1.82,,2023-2024,laliga
randy nteka,Attacking Midfield,Rayo Vallecano,1.89,1500000.0,2023-2024,laliga
jose pozo,Attacking Midfield,Rayo Vallecano,1.71,1000000.0,2023-2024,laliga
oscar trejo,Attacking Midfield,Rayo Vallecano,1.8,1000000.0,2023-2024,laliga
alvaro garcia,Left Winger,Rayo Vallecano,1.67,3000000.0,2023-2024,laliga
bebe,Left Winger,Rayo Vallecano,1.9,600000.0,2023-2024,laliga
pablo munoz,Left Winger,Rayo Vallecano,1.7,50000.0,2023-2024,laliga
jorge de frutos,Right Winger,Rayo Vallecano,1.73,4000000.0,2023-2024,laliga
salvi sanchez,Right Winger,Rayo Vallecano,1.7,1200000.0,2023-2024,laliga
isi palazon,Second Striker,Rayo Vallecano,1.69,8000000.0,2023-2024,laliga
sergio camello,Centre-Forward,Rayo Vallecano,1.82,3000000.0,2023-2024,laliga
raul de tomas,Centre-Forward,Rayo Vallecano,1.8,2000000.0,2023-2024,laliga
radamel falcao,Centre-Forward,Rayo Vallecano,1.77,800000.0,2023-2024,laliga
