Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
frank ronstadt,Darmstadt 98,35,83.3,23,91.3,15,86.7,1,0.0,0.1,0.1,-0.1,2,2,1,2023-2024,bundesliga
anthony rouault,Stuttgart,824,88.5,435,93.3,373,92.2,90,67.8,0.8,1.2,1.2,64,5,1,2023-2024,bundesliga
jerome roussillon,Union Berlin,263,74.1,160,84.4,137,76.6,39,46.2,0.6,0.6,0.4,21,6,3,2023-2024,bundesliga
fabian rudlin,Freiburg,4,80.0,1,100.0,3,66.7,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
julian ryerson,Dortmund,974,86.3,549,91.6,448,89.1,70,61.4,2.7,2.8,-1.7,46,7,5,2023-2024,bundesliga
frederik rnnow,Union Berlin,951,72.3,173,100.0,483,98.3,651,45.5,0.1,0.1,-0.1,36,1,0,2023-2024,bundesliga
marcel sabitzer,Dortmund,868,81.3,539,88.7,344,84.9,98,52.0,1.8,3.0,1.2,78,23,1,2023-2024,bundesliga
roland sallai,Freiburg,416,70.7,269,87.0,184,73.9,64,35.9,3.5,3.6,-1.5,26,28,12,2023-2024,bundesliga
diadie samassekou,Hoffenheim,2,100.0,1,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
jadon sancho,Dortmund,414,80.9,311,86.8,122,86.1,28,60.7,3.0,3.3,-1.0,25,26,4,2023-2024,bundesliga
leroy sane,Bayern Munich,878,80.0,612,87.9,311,81.7,98,58.2,10.8,9.5,0.2,43,47,2,2023-2024,bundesliga
amin sarr,Wolfsburg,95,73.1,76,81.6,24,70.8,4,100.0,0.2,0.2,-0.2,5,5,0,2023-2024,bundesliga
bouna sarr,Bayern Munich,92,88.5,58,91.4,40,87.5,4,75.0,0.0,0.1,0.0,9,1,1,2023-2024,bundesliga
joe scally,Gladbach,1052,80.2,619,90.6,477,82.2,134,50.0,1.4,1.5,2.6,38,15,10,2023-2024,bundesliga
andras schafer,Union Berlin,418,75.0,275,85.1,183,75.4,37,48.6,1.5,1.0,0.5,25,11,1,2023-2024,bundesliga
patrik schick,Leverkusen,184,79.7,155,83.2,50,84.0,4,75.0,1.0,1.6,-1.0,8,5,0,2023-2024,bundesliga
stefan schimmer,Heidenheim,22,48.9,22,50.0,13,53.8,1,100.0,0.9,0.8,0.1,1,1,1,2023-2024,bundesliga
xaver schlager,RB Leipzig,1587,88.3,808,92.7,757,92.9,152,68.4,2.6,3.1,2.4,196,22,2,2023-2024,bundesliga
keven schlotterbeck,Bochum,802,78.1,344,82.0,503,86.3,140,55.7,0.6,1.1,0.4,53,5,1,2023-2024,bundesliga
nico schlotterbeck,Dortmund,2381,88.8,869,94.6,1339,93.1,399,70.7,1.9,2.1,-0.9,193,19,0,2023-2024,bundesliga
romano schmid,Werder Bremen,941,77.7,570,83.3,433,80.8,123,62.6,6.3,6.7,-0.3,93,46,13,2023-2024,bundesliga
kenneth schmidt,Freiburg,43,89.6,18,100.0,25,88.0,2,100.0,0.1,0.1,-0.1,2,1,1,2023-2024,bundesliga
benno schmitz,Köln,502,70.8,301,85.7,261,72.4,88,44.3,0.3,1.1,0.7,41,16,6,2023-2024,bundesliga
fabian schnellhardt,Darmstadt 98,149,86.6,66,89.4,83,92.8,13,69.2,0.1,0.1,-0.1,9,1,0,2023-2024,bundesliga
jan schoppner,Heidenheim,444,66.5,293,73.0,240,73.3,78,51.3,1.5,1.4,0.5,40,10,0,2023-2024,bundesliga
marcel schuhen,Darmstadt 98,1064,71.1,164,99.4,514,98.2,814,48.5,0.0,0.2,0.0,42,3,0,2023-2024,bundesliga
marvin schwabe,Köln,1014,77.7,172,99.4,565,97.9,557,51.9,0.1,0.2,-0.1,23,1,0,2023-2024,bundesliga
alexander schwolow,Union Berlin,29,80.6,4,100.0,15,100.0,17,58.8,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
nicolas seiwald,RB Leipzig,320,82.1,167,88.6,162,85.8,43,62.8,0.3,0.4,1.7,25,6,0,2023-2024,bundesliga
davie selke,Köln,144,61.5,123,69.9,73,57.5,4,75.0,0.4,0.3,-0.4,12,4,0,2023-2024,bundesliga
benjamin sesko,RB Leipzig,215,65.2,183,73.8,77,68.8,10,40.0,1.1,1.3,0.9,8,7,0,2023-2024,bundesliga
kevin sessa,Heidenheim,331,73.6,163,81.6,176,78.4,66,63.6,1.3,1.7,-1.3,40,13,2,2023-2024,bundesliga
aaron seydel,Darmstadt 98,110,57.9,99,66.7,65,50.8,6,66.7,0.7,0.6,-0.7,9,1,0,2023-2024,bundesliga
tim siersleben,Heidenheim,456,81.6,145,87.6,270,91.1,137,59.1,0.5,0.4,-0.5,39,0,0,2023-2024,bundesliga
kiliann sildillia,Freiburg,847,72.6,459,85.8,452,74.8,197,50.8,0.8,1.6,0.2,61,19,12,2023-2024,bundesliga
mohamed simakan,RB Leipzig,1347,85.6,594,89.2,790,91.1,152,54.6,3.3,2.9,-0.3,107,5,2,2023-2024,bundesliga
xavi simons,RB Leipzig,1137,79.3,693,88.2,442,83.0,168,63.1,9.8,9.0,1.2,102,66,3,2023-2024,bundesliga
tim skarke,Darmstadt 98,622,72.7,364,84.3,294,74.5,127,56.7,2.1,3.0,-2.1,38,33,14,2023-2024,bundesliga
ellyes skhiri,Eint Frankfurt,1082,84.1,593,91.2,495,87.3,120,59.2,1.0,1.9,1.0,76,16,0,2023-2024,bundesliga
robert skov,Hoffenheim,542,73.6,260,86.9,315,80.0,116,48.3,1.9,1.8,2.1,50,19,5,2023-2024,bundesliga
hrvoje smolcic,Eint Frankfurt,285,88.8,102,85.3,181,95.0,32,65.6,0.0,0.0,0.0,10,0,0,2023-2024,bundesliga
danilo soares,Bochum,124,69.3,75,86.7,79,63.3,20,40.0,0.1,0.1,-0.1,12,3,0,2023-2024,bundesliga
borna sosa,Stuttgart,27,62.8,17,94.1,13,53.8,11,36.4,0.3,0.1,-0.3,2,0,0,2023-2024,bundesliga
anton stach,Hoffenheim,1031,78.8,603,87.4,476,83.2,164,50.6,3.5,2.5,-0.5,115,22,3,2023-2024,bundesliga
anton stach,Mainz 05,43,63.2,37,70.3,20,60.0,7,42.9,0.1,0.1,-0.1,7,1,0,2023-2024,bundesliga
jens stage,Werder Bremen,775,74.4,491,78.0,414,80.2,86,58.1,1.9,1.8,-0.9,68,18,3,2023-2024,bundesliga
josip stanisic,Leverkusen,961,89.2,593,95.1,349,90.5,93,67.7,1.7,1.7,-0.7,88,20,4,2023-2024,bundesliga
niklas stark,Werder Bremen,475,79.8,167,82.6,290,90.3,124,58.9,0.0,0.2,0.0,32,3,0,2023-2024,bundesliga
pascal stenzel,Stuttgart,715,86.8,330,92.1,327,89.6,134,77.6,3.2,2.4,1.8,66,25,8,2023-2024,bundesliga
leonidas stergiou,Stuttgart,308,84.6,203,91.1,123,87.0,21,42.9,0.4,0.9,-0.4,18,7,5,2023-2024,bundesliga
angelo stiller,Hoffenheim,36,83.7,19,89.5,13,100.0,7,71.4,0.0,0.1,0.0,7,1,1,2023-2024,bundesliga
angelo stiller,Stuttgart,2346,89.0,1231,93.2,1047,93.7,243,58.0,5.1,5.4,-0.1,229,29,6,2023-2024,bundesliga
kevin stoger,Bochum,1363,67.2,760,79.5,711,71.4,415,50.1,9.9,9.8,0.1,195,76,25,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,10,47.6,8,37.5,12,58.3,0,,0.0,0.0,0.0,2,1,0,2023-2024,bundesliga
niklas sule,Dortmund,1401,93.1,519,95.8,780,95.0,180,82.8,0.2,0.6,-0.2,77,6,1,2023-2024,bundesliga
mattias svanberg,Wolfsburg,574,71.1,369,82.9,270,75.6,104,36.5,2.3,2.5,0.7,59,16,2,2023-2024,bundesliga
attila szalai,Hoffenheim,131,73.6,62,85.5,77,81.8,30,33.3,0.5,0.8,-0.5,10,2,1,2023-2024,bundesliga
attila szalai,Freiburg,58,80.6,23,87.0,39,84.6,8,50.0,0.1,0.2,-0.1,2,1,0,2023-2024,bundesliga
jonathan tah,Leverkusen,2070,94.4,1077,97.0,962,94.4,110,80.9,0.3,0.9,0.7,164,1,0,2023-2024,bundesliga
edmond tapsoba,Leverkusen,1795,91.0,930,94.4,813,93.2,167,70.7,1.0,1.4,0.0,193,8,0,2023-2024,bundesliga
mathys tel,Bayern Munich,340,82.9,204,89.7,156,86.5,25,72.0,2.3,3.0,2.7,23,19,6,2023-2024,bundesliga
nathan tella,Leverkusen,279,79.5,195,89.7,107,80.4,23,34.8,3.2,2.9,-1.2,9,18,5,2023-2024,bundesliga
norman theuerkauf,Heidenheim,462,78.3,196,85.2,253,83.4,112,67.0,0.8,1.5,0.2,42,7,2,2023-2024,bundesliga
jan thielmann,Köln,364,66.1,201,74.6,225,76.4,79,48.1,1.1,1.2,-1.1,25,13,8,2023-2024,bundesliga
denis thomalla,Heidenheim,143,74.9,88,75.0,71,76.1,20,85.0,0.4,0.8,-0.4,9,4,1,2023-2024,bundesliga
phillip tietz,Augsburg,332,62.2,280,68.2,152,66.4,36,61.1,2.6,3.4,1.4,32,15,1,2023-2024,bundesliga
steffen tigges,Köln,118,58.1,115,60.0,59,64.4,6,33.3,1.6,0.7,-1.6,6,5,0,2023-2024,bundesliga
umut tohumcu,Hoffenheim,366,87.4,216,94.0,150,89.3,33,72.7,1.1,2.0,0.9,45,11,2,2023-2024,bundesliga
tiago tomas,Wolfsburg,181,65.1,145,77.2,83,65.1,21,38.1,0.8,0.9,0.2,7,10,1,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,21,77.8,10,100.0,8,75.0,7,42.9,0.0,0.1,0.0,2,2,1,2023-2024,bundesliga
lucas tousart,Union Berlin,389,74.4,232,79.3,183,82.5,51,64.7,0.9,0.4,-0.9,33,2,0,2023-2024,bundesliga
omar traore,Heidenheim,881,71.0,465,86.0,501,74.9,183,43.7,1.3,1.8,0.7,58,28,15,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,867,74.4,230,100.0,449,98.7,479,40.3,0.0,0.0,0.0,8,1,0,2023-2024,bundesliga
christopher trimmel,Union Berlin,631,66.4,317,85.2,344,72.4,237,41.8,2.1,3.7,-0.1,70,25,14,2023-2024,bundesliga
tuta,Eint Frankfurt,1614,84.7,706,91.8,911,91.1,228,53.1,2.1,2.0,-0.1,118,16,2,2023-2024,bundesliga
lukas ullrich,Gladbach,10,43.5,11,63.6,3,100.0,6,0.0,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
sven ulreich,Bayern Munich,333,84.3,90,98.9,194,99.0,110,46.4,0.0,0.0,0.0,2,0,0,2023-2024,bundesliga
deniz undav,Stuttgart,595,74.5,420,81.4,230,80.9,47,57.4,6.5,6.1,3.5,67,44,2,2023-2024,bundesliga
dayot upamecano,Bayern Munich,1678,92.6,570,94.4,1008,94.4,204,88.2,0.5,0.9,-0.5,148,2,0,2023-2024,bundesliga
mark uth,Köln,111,66.1,57,94.7,51,66.7,35,42.9,1.4,0.7,-0.4,10,3,1,2023-2024,bundesliga
josha vagnoman,Stuttgart,516,83.9,340,90.0,201,83.6,31,64.5,1.3,1.4,0.7,24,5,1,2023-2024,bundesliga
ruben vargas,Augsburg,474,69.3,288,80.6,260,72.7,70,45.7,2.4,3.2,2.6,30,30,5,2023-2024,bundesliga
milos veljkovic,Werder Bremen,1066,82.3,360,87.5,642,90.3,263,62.4,0.8,0.9,0.2,65,14,6,2023-2024,bundesliga
yorbe vertessen,Union Berlin,98,71.0,88,77.3,26,73.1,2,50.0,1.3,0.7,0.7,9,5,0,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,123,58.0,115,67.8,54,59.3,11,27.3,0.7,0.6,0.3,5,2,0,2023-2024,bundesliga
kevin vogt,Hoffenheim,813,86.6,252,94.0,460,89.8,201,72.6,0.1,0.4,-0.1,79,11,0,2023-2024,bundesliga
kevin vogt,Union Berlin,652,88.7,129,95.3,415,94.5,180,72.8,0.0,0.2,0.0,31,2,0,2023-2024,bundesliga
kevin volland,Union Berlin,258,61.4,184,73.4,124,64.5,67,46.3,2.6,2.3,1.4,30,18,5,2023-2024,bundesliga
aster vranckx,Wolfsburg,499,85.3,269,90.7,212,89.6,74,63.5,0.3,0.3,-0.3,37,4,2,2023-2024,bundesliga
luca waldschmidt,Köln,320,71.4,180,83.3,163,76.7,60,51.7,1.2,1.8,-1.2,23,10,4,2023-2024,bundesliga
kjellarik watjen,Dortmund,46,86.8,25,92.0,23,82.6,4,100.0,1.2,0.2,-0.2,3,1,0,2023-2024,bundesliga
wout weghorst,Hoffenheim,414,72.5,339,77.3,138,73.9,23,73.9,3.5,2.8,-0.5,27,20,0,2023-2024,bundesliga
julian weigl,Gladbach,1311,89.0,568,91.9,673,93.5,169,76.9,2.1,1.4,0.9,105,10,1,2023-2024,bundesliga
nelson weiper,Mainz 05,24,60.0,17,76.5,12,58.3,0,,0.2,0.1,-0.2,2,1,0,2023-2024,bundesliga
mitchell weiser,Werder Bremen,1074,74.4,682,85.8,506,78.7,149,47.7,4.2,5.8,2.8,78,42,23,2023-2024,bundesliga
noah weihaupt,Freiburg,284,72.4,157,89.8,149,73.2,58,44.8,1.3,1.8,0.7,16,16,11,2023-2024,bundesliga
timo werner,RB Leipzig,61,69.3,43,79.1,30,76.7,7,57.1,0.0,0.1,0.0,1,0,0,2023-2024,bundesliga
silvan widmer,Mainz 05,490,72.4,296,84.1,261,70.9,82,53.7,3.5,2.5,-0.5,57,10,5,2023-2024,bundesliga
patrick wimmer,Wolfsburg,128,64.0,101,77.2,57,61.4,15,33.3,0.1,0.3,-0.1,11,3,0,2023-2024,bundesliga
jonas wind,Wolfsburg,473,70.3,356,77.0,204,74.0,40,67.5,5.1,3.9,1.9,42,27,0,2023-2024,bundesliga
florian wirtz,Leverkusen,1540,83.0,1124,89.2,462,85.5,98,63.3,7.5,9.7,3.5,95,82,7,2023-2024,bundesliga
maximilian wittek,Bochum,312,62.5,178,73.6,205,66.8,80,41.3,1.4,2.7,-0.4,35,19,7,2023-2024,bundesliga
maximilian wober,Gladbach,1224,82.4,548,91.2,696,87.1,196,54.6,1.6,1.1,1.4,101,12,7,2023-2024,bundesliga
marius wolf,Dortmund,687,76.7,362,86.5,367,83.7,115,46.1,1.6,2.3,-0.6,61,16,7,2023-2024,bundesliga
nick woltemade,Werder Bremen,316,76.7,219,81.3,112,83.9,38,63.2,1.7,1.8,-1.7,22,16,1,2023-2024,bundesliga
jeong wooyeong,Stuttgart,275,84.4,209,90.0,73,78.1,15,80.0,1.6,1.6,1.4,21,3,1,2023-2024,bundesliga
granit xhaka,Leverkusen,3020,91.7,1777,94.6,1138,93.4,258,80.6,2.7,5.9,-2.7,370,54,0,2023-2024,bundesliga
danaxel zagadou,Stuttgart,1179,86.6,493,92.1,661,90.6,174,61.5,0.3,0.7,-0.3,62,3,0,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,60,73.2,41,85.4,25,76.0,12,50.0,0.2,0.4,-0.2,3,6,2,2023-2024,bundesliga
robin zentner,Mainz 05,663,63.4,117,99.1,269,97.0,648,43.7,0.0,0.1,0.0,21,0,0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,943,84.3,380,92.4,559,91.1,142,52.1,0.0,0.3,0.0,71,4,2,2023-2024,bundesliga
michael zetterer,Werder Bremen,891,79.1,118,99.2,455,97.6,547,60.1,0.2,0.1,-0.2,21,1,0,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,455,82.0,179,88.8,266,88.7,95,62.1,0.1,0.3,-0.1,33,2,0,2023-2024,bundesliga
simon zoller,Bochum,5,62.5,3,66.7,2,100.0,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,50,83.3,23,87.0,29,86.2,2,100.0,0.2,0.3,-0.2,5,1,0,2023-2024,bundesliga
