Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
bryan gil,Sevilla,284,75.9,201,90.5,114,77.2,22,13.6,0.7,0.7,1.3,10,10,3,2022-2023,laliga
david gil,Cádiz,66,51.2,9,100.0,15,93.3,105,41.0,0.0,0.0,0.0,9,0,0,2022-2023,laliga
oscar gil,Espanyol,757,76.4,416,86.1,397,81.4,109,49.5,2.9,1.9,-1.9,29,11,7,2022-2023,laliga
alvaro gimenez,Cádiz,2,100.0,1,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
dani gomez,Espanyol,13,76.5,9,100.0,6,66.7,0,,0.0,0.0,0.0,1,1,0,2022-2023,laliga
maxi gomez,Valencia,9,64.3,5,100.0,4,50.0,3,33.3,0.2,0.2,-0.2,0,0,0,2022-2023,laliga
moi gomez,Osasuna,1314,84.3,619,93.5,584,89.4,286,65.0,4.5,4.8,-2.5,170,34,13,2022-2023,laliga
papu gomez,Sevilla,450,84.1,260,93.1,187,84.0,64,67.2,1.7,2.0,-0.7,46,25,6,2022-2023,laliga
sergi gomez,Espanyol,968,85.5,302,91.7,600,93.5,214,59.3,0.4,0.7,-0.4,38,1,0,2022-2023,laliga
antonio gomis,Atlético Madrid,0,0.0,0,,0,,3,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
diego gonzalez,Elche,299,78.3,92,87.0,183,89.6,90,52.2,0.0,0.0,0.0,16,1,0,2022-2023,laliga
edgar gonzalez,Betis,792,88.8,362,92.0,415,92.5,97,70.1,0.8,0.7,-0.8,14,0,0,2022-2023,laliga
giovanni gonzalez,Mallorca,336,78.5,213,88.3,156,78.8,46,45.7,1.2,0.6,0.8,19,7,4,2022-2023,laliga
nicolas gonzalez,Valencia,676,86.9,372,91.1,328,89.3,52,59.6,1.3,1.4,-0.3,92,9,0,2022-2023,laliga
roberto gonzalez,Betis,25,86.2,14,85.7,8,100.0,5,60.0,0.3,0.2,-0.3,2,0,0,2022-2023,laliga
andoni gorosabel,Real Sociedad,888,84.7,561,91.3,344,86.3,83,60.2,1.0,1.7,-1.0,42,22,12,2022-2023,laliga
jose gragera,Espanyol,178,85.6,81,81.5,99,89.9,22,81.8,0.0,0.1,0.0,11,0,0,2022-2023,laliga
ivo grbic,Atlético Madrid,219,66.4,58,98.3,81,100.0,189,42.3,0.0,0.0,0.0,0,0,0,2022-2023,laliga
dominik greif,Mallorca,23,60.5,0,,4,100.0,34,55.9,0.0,0.0,0.0,1,0,0,2022-2023,laliga
clement grenier,Mallorca,256,71.9,151,87.4,107,73.8,76,46.1,1.1,1.5,-1.1,31,6,2,2022-2023,laliga
antoine griezmann,Atlético Madrid,1236,77.4,774,88.5,487,78.9,207,50.2,13.8,9.8,2.2,117,58,13,2022-2023,laliga
andres guardado,Betis,739,84.9,363,93.9,333,87.7,137,69.3,1.1,1.0,-0.1,70,5,0,2022-2023,laliga
sergi guardiola,Valladolid,74,63.2,65,72.3,26,69.2,5,60.0,0.1,0.2,-0.1,1,1,1,2022-2023,laliga
sergi guardiola,Cádiz,203,69.0,152,79.6,88,68.2,15,66.7,0.5,0.3,-0.5,11,3,1,2022-2023,laliga
nemanja gudelj,Sevilla,1445,90.2,639,92.8,781,94.4,134,65.7,0.4,0.6,0.6,113,6,2,2022-2023,laliga
javier guerra,Valencia,188,78.7,107,85.0,86,88.4,23,43.5,1.1,1.7,-1.1,15,10,1,2022-2023,laliga
ander guevara,Real Sociedad,161,89.9,88,96.6,71,93.0,8,62.5,0.7,0.3,-0.7,23,1,0,2022-2023,laliga
pape gueye,Sevilla,447,80.8,223,91.9,209,84.7,94,64.9,1.2,0.9,1.8,52,2,1,2022-2023,laliga
hugo guillamon,Valencia,852,82.9,407,90.2,389,86.1,169,72.2,1.6,1.5,2.4,96,11,3,2022-2023,laliga
gerard gumbau,Elche,1112,76.9,523,87.6,484,85.5,337,60.5,6.2,6.1,-0.2,124,24,12,2022-2023,laliga
gorka guruzeta,Athletic Club,286,72.6,189,79.4,113,76.1,30,83.3,1.0,1.2,0.0,23,10,1,2022-2023,laliga
raul guti,Elche,327,80.0,217,89.4,103,84.5,52,57.7,0.1,0.3,-0.1,26,6,1,2022-2023,laliga
miguel gutierrez,Girona,1130,81.5,689,91.6,494,82.0,129,54.3,3.3,3.1,-0.3,92,29,16,2022-2023,laliga
munir el haddadi,Getafe,270,62.4,185,76.8,131,64.9,60,43.3,1.2,1.7,-0.2,20,11,8,2022-2023,laliga
dennis hadzikadunic,Mallorca,142,75.1,62,85.5,81,81.5,40,50.0,0.0,0.0,0.0,9,0,0,2022-2023,laliga
haissem hassan,Villarreal,15,75.0,8,75.0,9,77.8,2,100.0,0.0,0.0,0.0,3,0,0,2022-2023,laliga
eden hazard,Real Madrid,96,88.9,68,88.2,22,95.5,4,100.0,0.5,0.5,0.5,6,3,0,2022-2023,laliga
luiz henrique,Betis,415,74.0,310,85.5,154,74.0,32,53.1,2.9,2.1,0.1,13,14,6,2022-2023,laliga
mario hermoso,Atlético Madrid,1309,86.5,655,93.0,568,92.1,236,65.3,1.4,1.4,0.6,89,11,2,2022-2023,laliga
javi hernandez,Girona,613,82.0,378,87.3,259,87.6,60,63.3,0.9,0.6,1.1,56,9,4,2022-2023,laliga
aridane hernandez,Osasuna,745,84.5,271,91.5,439,88.8,160,65.6,0.7,0.4,0.3,42,2,0,2022-2023,laliga
luis hernandez,Cádiz,1078,72.4,361,89.5,670,83.3,415,44.8,0.9,1.0,-0.9,81,7,4,2022-2023,laliga
mario hernandez,Rayo Vallecano,30,78.9,21,76.2,12,91.7,4,50.0,0.0,0.0,0.0,3,0,0,2022-2023,laliga
jorge herrando,Osasuna,3,60.0,3,33.3,2,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ander herrera,Athletic Club,376,82.6,239,87.9,153,83.7,35,62.9,0.9,0.9,0.1,32,7,0,2022-2023,laliga
sergio herrera,Osasuna,389,63.7,32,96.9,162,97.5,415,48.2,0.0,0.0,0.0,28,0,0,2022-2023,laliga
yangel herrera,Girona,332,79.4,206,90.3,134,81.3,44,54.5,1.0,1.0,1.0,31,10,2,2022-2023,laliga
omar el hilali,Espanyol,21,60.0,12,66.7,17,76.5,5,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
martin hongla,Valladolid,520,82.0,172,85.5,285,93.0,151,64.9,0.3,0.3,-0.3,33,4,1,2022-2023,laliga
pablo ibanez,Osasuna,280,72.5,170,83.5,143,79.7,38,52.6,0.8,0.2,0.2,34,4,0,2022-2023,laliga
iglesias,Getafe,557,58.6,310,80.0,356,63.8,225,31.1,1.0,1.4,-1.0,41,24,15,2022-2023,laliga
borja iglesias,Betis,397,76.1,320,81.3,97,75.3,22,86.4,2.8,2.2,0.2,13,14,0,2022-2023,laliga
asier illarramendi,Real Sociedad,545,85.2,329,90.3,220,90.0,49,65.3,0.4,0.4,-0.4,53,3,1,2022-2023,laliga
alexander isak,Real Sociedad,17,56.7,14,78.6,9,66.7,2,0.0,0.1,0.0,-0.1,0,1,0,2022-2023,laliga
isco,Sevilla,346,83.0,211,91.0,124,87.9,50,54.0,1.7,1.1,0.3,45,8,0,2022-2023,laliga
diego iturralde,Sevilla,8,61.5,5,100.0,5,60.0,2,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
nicolas jackson,Villarreal,246,75.7,183,78.1,84,82.1,15,86.7,3.1,2.0,0.9,25,9,0,2022-2023,laliga
adnan januzaj,Sevilla,15,62.5,12,83.3,5,80.0,3,33.3,0.0,0.0,0.0,0,0,0,2022-2023,laliga
luis javier suarez,Almería,266,68.9,196,78.1,110,68.2,46,52.2,2.1,1.5,1.9,21,2,1,2022-2023,laliga
joaquin,Betis,258,79.6,175,90.9,91,81.3,31,38.7,1.8,1.8,0.2,15,11,3,2022-2023,laliga
frenkie de jong,Barcelona,2089,90.0,1186,94.5,849,92.1,186,77.4,4.3,6.3,-0.3,250,59,7,2022-2023,laliga
joan jordan,Sevilla,963,87.4,511,92.6,397,89.9,148,76.4,0.6,0.8,0.4,134,6,0,2022-2023,laliga
josan,Elche,424,78.7,252,89.7,183,80.3,73,52.1,1.6,0.6,1.4,29,13,8,2022-2023,laliga
willian jose,Betis,206,77.4,137,86.1,84,79.8,15,53.3,1.3,0.5,-0.3,4,3,0,2022-2023,laliga
joselu,Espanyol,458,60.3,406,68.2,221,57.0,53,50.9,2.4,2.0,-0.4,41,12,1,2022-2023,laliga
juanmi,Betis,207,84.5,145,91.7,62,87.1,12,58.3,0.9,0.9,-0.9,7,3,0,2022-2023,laliga
juanpe,Girona,753,85.5,250,93.6,466,91.8,139,61.2,0.3,0.4,-0.3,32,1,0,2022-2023,laliga
lago junior,Mallorca,12,66.7,7,85.7,5,60.0,2,50.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
vinicius junior,Real Madrid,883,76.6,665,87.4,262,77.9,74,59.5,9.4,8.8,-0.4,30,45,2,2022-2023,laliga
filip jrgensen,Villarreal,49,89.1,16,100.0,28,96.4,11,54.5,0.0,0.0,0.0,0,0,0,2022-2023,laliga
tino kadewere,Mallorca,95,62.9,79,70.9,43,67.4,11,27.3,0.6,0.2,-0.6,6,0,0,2022-2023,laliga
kaiky,Almería,182,81.3,65,92.3,97,86.6,54,63.0,0.0,0.0,0.0,12,1,0,2022-2023,laliga
lee kangin,Mallorca,772,70.0,465,86.0,317,78.5,227,39.2,5.4,5.0,0.6,75,30,11,2022-2023,laliga
jon karrikaburu,Real Sociedad,11,61.1,7,71.4,4,50.0,3,66.7,0.3,0.1,-0.3,2,1,0,2022-2023,laliga
kenedy,Valladolid,57,66.3,42,81.0,25,76.0,10,20.0,0.6,0.6,0.4,7,2,2,2022-2023,laliga
franck kessie,Barcelona,391,85.6,231,89.6,174,87.4,29,69.0,0.7,0.9,0.3,23,6,1,2022-2023,laliga
kike,Osasuna,167,68.4,130,83.8,64,62.5,16,37.5,1.1,0.8,-1.1,13,7,0,2022-2023,laliga
justin kluivert,Valencia,276,69.2,203,80.3,112,71.4,50,46.0,2.4,2.1,-2.4,15,21,10,2022-2023,laliga
koke,Atlético Madrid,1784,87.5,1055,93.8,649,89.1,187,67.9,1.7,1.7,1.3,179,19,3,2022-2023,laliga
luca koleosho,Espanyol,18,64.3,11,90.9,12,58.3,1,0.0,0.0,0.2,0.0,1,0,0,2022-2023,laliga
geoffrey kondogbia,Atlético Madrid,567,89.4,337,92.9,203,91.6,59,74.6,0.9,0.3,1.1,45,3,0,2022-2023,laliga
jules kounde,Barcelona,1775,87.7,895,92.4,866,91.5,182,67.6,2.8,2.3,0.2,176,15,6,2022-2023,laliga
toni kroos,Real Madrid,2255,90.9,1022,97.0,964,94.1,419,74.9,4.4,5.5,-0.4,372,26,7,2022-2023,laliga
takefusa kubo,Real Sociedad,621,71.0,454,84.1,249,69.9,65,44.6,6.0,5.4,-2.0,33,34,4,2022-2023,laliga
cesar de la hoz,Almería,435,78.2,212,87.3,226,83.6,93,60.2,0.9,0.9,-0.9,54,5,2,2022-2023,laliga
luca de la torre,Celta Vigo,510,83.2,327,93.0,191,87.4,39,53.8,1.3,1.3,0.7,51,7,2,2022-2023,laliga
erik lamela,Sevilla,588,76.4,409,84.6,224,80.4,39,66.7,1.4,1.3,-1.4,38,21,1,2022-2023,laliga
cyle larin,Valladolid,170,68.8,134,79.1,58,72.4,14,64.3,2.6,1.1,0.4,5,7,1,2022-2023,laliga
juanmi latasa,Getafe,80,48.8,77,53.2,54,53.7,4,75.0,0.6,0.6,-0.6,7,6,0,2022-2023,laliga
toni lato,Valencia,390,79.6,228,89.9,177,83.6,61,42.6,0.9,1.0,-0.9,32,10,2,2022-2023,laliga
lazaro,Almería,170,78.0,123,83.7,54,79.6,20,70.0,0.8,0.4,-0.8,20,5,1,2022-2023,laliga
robin le normand,Real Sociedad,1533,88.1,542,89.5,926,93.1,240,71.3,0.1,0.6,-0.1,93,2,0,2022-2023,laliga
benjamin lecomte,Espanyol,179,65.1,21,100.0,67,98.5,184,50.0,0.1,0.0,-0.1,5,0,0,2022-2023,laliga
jeremias ledesma,Cádiz,585,52.5,60,96.7,230,97.0,818,37.0,0.0,0.1,0.0,42,1,0,2022-2023,laliga
florian lejeune,Rayo Vallecano,1110,78.3,285,87.0,696,90.9,401,55.1,0.3,0.4,-0.3,119,5,1,2022-2023,laliga
inigo lekue,Athletic Club,624,77.3,353,86.7,329,79.0,85,52.9,0.7,0.7,0.3,57,9,7,2022-2023,laliga
thomas lemar,Atlético Madrid,690,84.8,435,92.9,238,84.9,82,63.4,1.9,1.6,1.1,68,22,6,2022-2023,laliga
sergio leon,Valladolid,138,67.0,92,78.3,65,70.8,20,45.0,1.2,0.6,-0.2,5,6,1,2022-2023,laliga
robert lewandowski,Barcelona,602,75.9,440,83.9,214,77.1,46,65.2,6.3,5.3,0.7,49,31,2,2022-2023,laliga
samuel lino,Valencia,878,75.5,613,87.8,342,74.9,77,46.8,2.1,3.7,-1.1,46,30,7,2022-2023,laliga
pol lirola,Elche,240,73.8,154,87.7,107,73.8,38,42.1,0.7,0.6,-0.7,10,3,2,2022-2023,laliga
javier llabres,Mallorca,4,100.0,4,100.0,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
marcos llorente,Atlético Madrid,660,80.9,415,91.6,260,77.7,55,61.8,3.6,3.1,-1.6,30,30,3,2022-2023,laliga
giovani lo celso,Villarreal,578,83.3,331,88.8,225,84.9,92,78.3,3.3,3.1,-0.3,51,29,1,2022-2023,laliga
david lopez,Girona,1082,89.9,400,93.3,637,95.3,146,63.7,0.6,0.5,0.4,57,1,0,2022-2023,laliga
diego lopez,Rayo Vallecano,22,75.9,8,87.5,11,100.0,10,40.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
diego lopez,Valencia,101,66.9,73,76.7,46,65.2,14,64.3,1.1,1.0,-0.1,7,11,4,2022-2023,laliga
unai lopez,Rayo Vallecano,745,80.2,372,89.2,328,86.3,175,62.9,1.4,1.9,0.6,102,14,3,2022-2023,laliga
anthony lozano,Cádiz,198,67.6,159,77.4,80,67.5,12,33.3,0.8,1.0,0.2,19,6,1,2022-2023,laliga
pol lozano,Espanyol,5,62.5,3,66.7,3,66.7,2,50.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
jose luis gaya,Valencia,1284,74.0,744,91.5,625,74.6,276,41.7,5.5,5.6,-2.5,94,40,27,2022-2023,laliga
jose luis morales,Villarreal,181,70.2,150,80.7,66,69.7,11,63.6,1.6,1.0,-1.6,4,10,2,2022-2023,laliga
andriy lunin,Real Madrid,205,90.3,45,100.0,120,97.5,61,70.5,0.0,0.0,0.0,0,0,0,2022-2023,laliga
awer mabil,Cádiz,34,63.0,28,78.6,10,60.0,9,22.2,0.0,0.0,0.0,4,0,0,2022-2023,laliga
darwin machis,Valladolid,137,65.9,81,84.0,55,76.4,47,51.1,2.1,1.8,-1.1,7,11,10,2022-2023,laliga
pablo maffeo,Mallorca,819,67.1,469,88.5,460,67.4,213,39.0,3.0,2.7,1.0,53,29,21,2022-2023,laliga
lisandro magallan,Elche,325,83.1,121,90.9,191,88.0,67,62.7,0.1,0.2,-0.1,16,1,1,2022-2023,laliga
jon magunazelaia,Real Sociedad,8,50.0,10,40.0,4,75.0,1,100.0,0.4,0.5,-0.4,0,0,0,2022-2023,laliga
nemanja maksimovic,Getafe,439,78.0,277,81.6,204,82.8,42,47.6,0.6,0.8,-0.6,28,7,3,2022-2023,laliga
hugo mallo,Celta Vigo,1094,76.7,578,90.1,588,79.4,173,45.1,2.6,2.6,-1.6,89,23,11,2022-2023,laliga
mickael malsa,Valladolid,13,65.0,9,77.8,8,62.5,0,,0.0,0.0,0.0,3,0,0,2022-2023,laliga
giorgi mamardashvili,Valencia,697,64.2,144,100.0,318,97.5,613,38.7,0.0,0.0,0.0,17,0,0,2022-2023,laliga
reinildo mandava,Atlético Madrid,918,86.0,584,93.5,341,87.7,84,45.2,0.5,0.8,-0.5,51,7,3,2022-2023,laliga
aissa mandi,Villarreal,826,90.7,303,95.0,462,92.4,120,81.7,0.3,0.4,-0.3,30,3,0,2022-2023,laliga
marcao,Sevilla,187,86.2,98,92.9,93,93.5,20,40.0,0.0,0.0,0.0,16,0,0,2022-2023,laliga
agustin marchesin,Celta Vigo,449,70.7,81,100.0,212,97.2,337,47.8,0.0,0.0,0.0,6,0,0,2022-2023,laliga
oscar de marcos,Athletic Club,1499,77.6,849,88.2,764,79.6,217,54.8,3.5,4.5,2.5,170,50,23,2022-2023,laliga
alberto mari,Valencia,8,40.0,12,58.3,4,25.0,0,,0.0,0.0,0.0,1,0,0,2022-2023,laliga
jose mari,Cádiz,168,82.8,68,80.9,76,93.4,49,75.5,0.3,0.1,-0.3,32,1,0,2022-2023,laliga
jose maria gimenez,Atlético Madrid,1183,88.7,405,92.1,665,93.8,236,72.5,0.6,0.2,0.4,70,0,0,2022-2023,laliga
mariano,Real Madrid,32,78.0,30,83.3,7,71.4,2,100.0,0.4,0.7,-0.4,3,0,0,2022-2023,laliga
pablo marin,Real Sociedad,128,76.2,92,84.8,48,75.0,12,75.0,0.8,0.4,-0.8,9,2,0,2022-2023,laliga
diego marino,Almería,7,87.5,0,,4,100.0,4,75.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
roger marti,Elche,118,73.8,82,87.8,32,68.8,13,53.8,0.7,0.4,0.3,7,3,2,2022-2023,laliga
roger marti,Cádiz,92,71.3,84,78.6,25,72.0,2,50.0,0.5,0.2,-0.5,3,1,0,2022-2023,laliga
ander martin,Real Sociedad,12,50.0,9,77.8,9,44.4,1,0.0,0.1,0.0,-0.1,2,0,0,2022-2023,laliga
andres martin,Rayo Vallecano,39,50.6,33,63.6,19,63.2,14,28.6,0.5,0.2,-0.5,1,3,2,2022-2023,laliga
carlos martin,Atlético Madrid,6,54.5,5,80.0,4,25.0,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ivan martin,Girona,565,84.1,366,90.4,212,84.9,40,72.5,2.2,2.1,0.8,38,17,6,2022-2023,laliga
arnau martinez,Girona,1303,81.5,818,91.1,533,84.1,161,50.9,4.3,3.2,-0.3,80,28,18,2022-2023,laliga
inigo martinez,Athletic Club,627,81.1,234,86.8,344,88.7,172,63.4,0.3,0.2,-0.3,52,2,0,2022-2023,laliga
roger martinez,Espanyol,5,100.0,2,100.0,2,100.0,1,100.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
omar mascarell,Elche,1091,85.9,469,91.5,560,91.6,201,65.7,1.1,1.2,-0.1,101,4,1,2022-2023,laliga
jordi masip,Valladolid,679,70.5,93,100.0,348,99.1,511,45.6,0.0,0.0,0.0,15,0,0,2022-2023,laliga
jaime mata,Getafe,68,55.7,55,65.5,38,60.5,11,45.5,1.3,0.7,-0.3,6,6,3,2022-2023,laliga
borja mayoral,Getafe,582,75.1,397,83.6,211,76.3,71,71.8,2.7,3.4,-0.7,35,21,4,2022-2023,laliga
mamadou mbaye,Cádiz,219,74.5,96,82.3,136,83.1,47,51.1,0.2,0.1,-0.2,12,2,0,2022-2023,laliga
fernando medrano,Celta Vigo,3,100.0,1,100.0,2,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
gonzalo melero,Almería,652,86.4,365,90.1,276,88.0,63,82.5,1.8,1.3,1.2,72,13,0,2022-2023,laliga
memphis,Atlético Madrid,68,75.6,61,80.3,20,80.0,5,40.0,0.5,0.7,-0.5,4,3,0,2022-2023,laliga
memphis,Barcelona,53,80.3,38,89.5,16,87.5,7,42.9,0.1,0.2,-0.1,3,2,0,2022-2023,laliga
houboulang mendes,Almería,239,71.3,152,90.1,117,66.7,47,36.2,0.3,0.2,0.7,14,6,3,2022-2023,laliga
brais mendez,Real Sociedad,1010,77.0,618,88.3,383,79.1,206,53.4,3.7,4.8,0.3,92,29,3,2022-2023,laliga
diego mendez,Rayo Vallecano,1,50.0,2,50.0,0,,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ferland mendy,Real Madrid,794,92.1,532,95.3,246,90.7,38,89.5,0.6,0.6,0.4,54,9,0,2022-2023,laliga
jorge mere,Cádiz,179,83.3,64,85.9,112,89.3,36,63.9,0.0,0.0,0.0,8,0,0,2022-2023,laliga
mikel merino,Real Sociedad,1145,76.2,715,84.9,517,78.9,161,51.6,5.7,5.0,3.3,154,36,5,2022-2023,laliga
roque mesa,Valladolid,790,82.0,343,87.8,382,89.5,187,64.7,1.0,1.2,0.0,106,18,4,2022-2023,laliga
eder militao,Real Madrid,1660,88.3,691,93.8,862,92.1,273,68.9,0.6,0.8,-0.6,138,5,1,2022-2023,laliga
luis milla,Getafe,756,77.6,400,87.8,333,83.5,183,55.2,1.3,1.6,1.7,99,6,3,2022-2023,laliga
pere milla,Elche,410,70.1,283,79.2,169,75.1,63,54.0,1.2,1.5,-0.2,53,10,2,2022-2023,laliga
marko milovanovic,Almería,4,44.4,2,50.0,4,50.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
oscar mingueza,Celta Vigo,721,79.4,408,90.7,338,84.3,126,46.0,1.4,1.3,-1.4,70,13,4,2022-2023,laliga
rafa mir,Sevilla,176,67.2,145,73.8,76,68.4,14,42.9,1.0,0.9,-1.0,7,0,0,2022-2023,laliga
juan miranda,Betis,588,70.8,325,85.2,293,71.7,142,47.2,2.9,2.4,-0.9,55,28,9,2022-2023,laliga
stefan mitrovic,Getafe,403,78.7,126,84.1,260,87.7,111,56.8,0.0,0.1,0.0,14,0,0,2022-2023,laliga
luka modric,Real Madrid,1336,87.8,786,94.1,467,88.7,179,70.9,4.5,4.2,-1.5,153,22,3,2022-2023,laliga
johan mojica,Villarreal,318,80.5,164,91.5,153,86.9,45,60.0,0.9,1.0,-0.9,18,3,3,2022-2023,laliga
johan mojica,Elche,127,71.3,73,87.7,69,78.3,21,23.8,0.3,0.2,-0.3,5,4,1,2022-2023,laliga
nahuel molina,Atlético Madrid,1452,75.2,930,90.3,653,71.4,205,45.9,3.9,4.0,-1.9,74,49,17,2022-2023,laliga
jon moncayola,Osasuna,1136,77.8,490,88.4,609,84.7,315,55.9,1.8,2.2,1.2,170,22,10,2022-2023,laliga
monchu,Valladolid,833,79.0,410,90.0,375,80.8,231,62.3,2.0,1.7,0.0,98,5,2,2022-2023,laliga
cesar montes,Espanyol,624,78.1,251,88.8,367,85.0,158,51.3,0.0,0.7,0.0,46,1,1,2022-2023,laliga
gonzalo montiel,Sevilla,661,77.7,402,89.3,322,77.6,78,43.6,2.1,2.5,0.9,53,13,7,2022-2023,laliga
martin montoya,Betis,190,77.9,116,92.2,77,77.9,31,38.7,0.7,0.6,-0.7,12,3,2,2022-2023,laliga
alvaro morata,Atlético Madrid,270,64.0,231,73.2,117,59.0,30,56.7,2.0,1.2,0.0,6,5,1,2022-2023,laliga
jon morcillo,Athletic Club,32,72.7,20,90.0,13,76.9,7,42.9,0.3,0.2,0.7,0,3,1,2022-2023,laliga
alberto moreno,Villarreal,605,82.9,329,90.6,283,89.0,64,56.3,1.4,1.9,-0.4,18,24,6,2022-2023,laliga
alex moreno,Betis,525,75.5,332,89.8,247,72.9,69,44.9,1.5,1.4,1.5,38,13,4,2022-2023,laliga
diego moreno,Osasuna,216,66.7,106,84.9,133,72.2,65,40.0,0.2,0.3,-0.2,17,3,1,2022-2023,laliga
gerard moreno,Villarreal,353,73.1,216,78.2,167,77.2,48,81.3,2.7,1.4,0.3,35,25,1,2022-2023,laliga
tete morente,Elche,571,72.7,395,86.6,228,72.8,87,50.6,1.1,1.6,-1.1,44,19,9,2022-2023,laliga
ilaix moriba,Valencia,403,80.4,259,85.7,169,84.0,39,69.2,1.0,1.1,1.0,53,12,2,2022-2023,laliga
manu morlanes,Villarreal,36,78.3,21,90.5,15,86.7,7,57.1,0.0,0.0,0.0,6,0,0,2022-2023,laliga
manu morlanes,Mallorca,190,84.1,111,85.6,75,89.3,24,79.2,0.7,0.5,-0.7,20,5,0,2022-2023,laliga
loren moron,Betis,3,75.0,3,100.0,1,0.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
cristhian mosquera,Valencia,53,81.5,33,87.9,23,87.0,9,44.4,0.0,0.0,0.0,0,0,0,2022-2023,laliga
abdul mumin,Rayo Vallecano,299,76.7,82,89.0,202,89.1,99,45.5,0.0,0.1,0.0,18,1,1,2022-2023,laliga
iker muniain,Athletic Club,890,80.2,541,88.7,365,83.3,137,53.3,3.9,3.9,-0.9,89,28,4,2022-2023,laliga
aihen munoz,Real Sociedad,781,76.0,436,89.2,403,80.1,132,45.5,0.9,1.1,0.1,48,18,11,2022-2023,laliga
iker munoz,Osasuna,90,81.1,35,88.6,41,82.9,34,73.5,0.0,0.0,0.0,10,0,0,2022-2023,laliga
pablo munoz,Rayo Vallecano,2,100.0,2,100.0,0,,0,,0.0,0.0,0.0,1,0,0,2022-2023,laliga
vedat muriqi,Mallorca,472,57.1,426,72.1,257,48.6,49,36.7,2.1,1.7,0.9,43,6,0,2022-2023,laliga
yunus musah,Valencia,604,78.3,348,84.2,296,85.1,64,67.2,1.8,1.8,0.2,52,12,4,2022-2023,laliga
francisco mwepu,Cádiz,4,100.0,3,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
nacho,Real Madrid,1085,91.6,612,94.3,454,94.1,74,71.6,0.9,0.7,0.1,79,8,1,2022-2023,laliga
juanjo narvaez,Valladolid,25,69.4,22,81.8,7,71.4,1,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
matija nastasic,Mallorca,238,79.9,87,86.2,137,93.4,70,50.0,0.0,0.2,0.0,24,4,0,2022-2023,laliga
roberto navarro,Real Sociedad,99,71.7,73,82.2,35,62.9,13,61.5,1.2,1.1,-1.2,8,3,0,2022-2023,laliga
jesus navas,Sevilla,1000,75.1,549,89.6,517,76.2,177,52.5,2.8,3.2,-2.8,60,46,14,2022-2023,laliga
alvaro negredo,Cádiz,106,61.3,77,68.8,48,66.7,28,42.9,2.4,1.6,-0.4,11,4,1,2022-2023,laliga
tanguy nianzou,Sevilla,676,87.6,280,91.1,403,93.8,73,53.4,0.0,0.2,0.0,58,0,0,2022-2023,laliga
saul niguez,Atlético Madrid,408,78.5,294,87.4,152,77.0,34,52.9,0.7,0.5,0.3,19,6,1,2022-2023,laliga
fernando nino,Villarreal,5,100.0,4,100.0,1,100.0,0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
randy nteka,Elche,118,69.0,101,75.2,32,68.8,14,50.0,0.9,0.7,-0.9,8,3,0,2022-2023,laliga
randy nteka,Rayo Vallecano,49,75.4,31,74.2,21,95.2,6,50.0,0.0,0.1,0.0,7,1,0,2022-2023,laliga
unai nunez,Celta Vigo,1744,86.2,553,90.6,1124,91.8,316,64.2,0.1,0.4,-0.1,131,2,1,2022-2023,laliga
jan oblak,Atlético Madrid,538,65.9,99,100.0,243,98.4,469,42.0,0.0,0.0,0.0,5,0,0,2022-2023,laliga
brian ocampo,Cádiz,274,74.3,207,85.5,86,70.9,41,53.7,1.7,1.7,-0.7,13,15,6,2022-2023,laliga
lucas ocampos,Sevilla,333,74.0,245,82.9,131,76.3,35,45.7,1.4,1.3,-1.4,16,12,4,2022-2023,laliga
alvaro odriozola,Real Madrid,27,96.4,20,95.0,7,100.0,1,100.0,0.3,0.1,-0.3,1,1,1,2022-2023,laliga
olasagasti,Real Sociedad,39,81.3,25,76.0,19,94.7,3,66.7,0.0,0.0,0.0,6,1,0,2022-2023,laliga
