Player,Squad,Pass_cmp,Pass_cmp%,Pass_Short,Pass_cmp_Short%,Pass_Medium,Pass_cmp_Medium%,pass_Long,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
alessandro florenzi,Milan,1055,82.6,459,94.3,519,87.5,250,57.6,3.4,3.5,0.6,97,25,9,2023-2024,serie-a
michael folorunsho,Hellas Verona,486,61.1,328,72.0,268,65.7,116,47.4,1.4,1.1,-0.4,43,10,6,2023-2024,serie-a
davide frattesi,Inter,235,78.1,147,85.7,103,79.6,18,77.8,1.9,2.0,1.1,18,13,1,2023-2024,serie-a
morten frendrup,Genoa,979,80.0,625,87.7,401,83.0,83,54.2,1.6,1.4,3.4,69,14,1,2023-2024,serie-a
remo freuler,Bologna,1710,90.5,1009,94.1,696,93.8,86,58.1,1.1,1.3,-0.1,133,15,0,2023-2024,serie-a
gerardo fusco,Salernitana,5,71.4,4,75.0,1,100.0,1,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
matteo gabbia,Milan,815,90.4,237,92.8,530,94.5,115,76.5,0.3,0.2,0.7,46,0,0,2023-2024,serie-a
gianluca gaetano,Cagliari,171,72.5,103,83.5,91,73.6,24,50.0,1.3,0.6,-0.3,30,10,1,2023-2024,serie-a
gianluca gaetano,Napoli,70,88.6,40,90.0,27,96.3,4,75.0,0.5,0.4,-0.5,4,3,3,2023-2024,serie-a
roberto gagliardini,Monza,1339,90.0,607,92.8,690,93.9,135,74.8,1.7,2.0,0.3,114,10,1,2023-2024,serie-a
pablo galdames millan,Genoa,21,91.3,8,87.5,12,100.0,3,66.7,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
antonino gallo,Lecce,995,70.7,478,87.4,560,75.4,290,44.8,4.5,3.1,-1.5,85,44,32,2023-2024,serie-a
luca garritano,Frosinone,147,66.8,96,85.4,66,65.2,32,37.5,0.3,0.4,-0.3,19,3,1,2023-2024,serie-a
federico gatti,Juventus,1166,85.1,475,90.9,669,91.6,177,63.3,1.5,1.3,-1.5,103,7,5,2023-2024,serie-a
francesco gelli,Frosinone,604,81.3,412,91.7,217,81.1,66,42.4,2.4,2.5,-2.4,40,18,3,2023-2024,serie-a
luca gemello,Torino,95,80.5,18,100.0,54,100.0,44,52.3,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
valentin gendrey,Lecce,1031,74.7,593,86.3,541,78.6,192,43.2,1.6,1.8,1.4,106,18,7,2023-2024,serie-a
fares ghedjemis,Frosinone,48,78.7,32,90.6,19,78.9,4,25.0,0.1,0.1,-0.1,1,2,0,2023-2024,serie-a
lautaro gianetti,Udinese,263,87.7,80,91.3,164,92.1,48,75.0,0.1,0.1,-0.1,7,0,0,2023-2024,serie-a
mario gila,Lazio,1161,89.7,483,94.0,583,93.5,181,74.6,0.5,0.8,-0.5,70,10,3,2023-2024,serie-a
gvidas gineitis,Torino,227,79.9,113,82.3,103,93.2,43,51.2,0.5,1.0,-0.5,18,4,1,2023-2024,serie-a
olivier giroud,Milan,338,68.7,312,73.4,108,68.5,11,81.8,4.7,2.4,3.3,24,7,0,2023-2024,serie-a
edoardo goldaniga,Cagliari,438,79.2,132,87.9,284,88.4,130,52.3,0.1,0.4,-0.1,37,6,3,2023-2024,serie-a
pierluigi gollini,Napoli,218,82.0,37,100.0,117,99.1,112,58.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
papu gomez,Monza,11,57.9,6,100.0,4,100.0,7,14.3,0.2,0.3,-0.2,1,2,0,2023-2024,serie-a
iron gomis,Salernitana,62,89.9,41,92.7,18,88.9,2,100.0,0.2,0.2,-0.2,3,2,1,2023-2024,serie-a
joan gonzalez,Lecce,348,75.2,211,82.5,163,81.0,50,60.0,1.0,0.8,0.0,35,5,2,2023-2024,serie-a
nicolas gonzalez,Fiorentina,560,71.0,348,79.9,274,76.6,101,60.4,1.6,3.1,0.4,66,30,4,2023-2024,serie-a
alberto grassi,Empoli,696,80.8,370,88.1,339,85.3,104,56.7,0.6,1.3,0.4,89,6,0,2023-2024,serie-a
matteo guendouzi,Lazio,926,82.8,509,91.7,432,84.0,107,66.4,2.3,2.4,0.7,105,29,8,2023-2024,serie-a
axel guessand,Udinese,21,77.8,7,71.4,16,87.5,4,50.0,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
albert gumundsson,Genoa,907,74.8,514,87.0,359,78.6,230,52.2,5.2,6.5,-1.2,86,34,8,2023-2024,serie-a
emmanuel gyasi,Empoli,412,74.9,292,83.6,177,78.0,29,41.4,1.5,1.0,0.5,22,14,3,2023-2024,serie-a
norbert gyomber,Salernitana,630,84.0,258,88.8,374,89.6,99,57.6,0.2,0.1,-0.2,33,0,0,2023-2024,serie-a
nicolas haas,Empoli,46,90.2,21,95.2,21,100.0,6,83.3,0.0,0.0,0.0,7,1,0,2023-2024,serie-a
ridgeciano haps,Genoa,161,72.9,102,86.3,80,67.5,26,65.4,0.7,0.4,0.3,6,4,1,2023-2024,serie-a
abdou harroui,Frosinone,303,79.1,216,86.1,106,79.2,25,60.0,1.2,1.4,1.8,29,12,4,2023-2024,serie-a
hans hateboer,Atalanta,514,83.4,324,93.5,210,82.9,47,57.4,2.0,1.2,-1.0,27,17,13,2023-2024,serie-a
pantelis hatzidiakos,Cagliari,328,81.0,129,96.9,190,83.7,68,58.8,0.0,0.2,0.0,31,3,1,2023-2024,serie-a
silvan hefti,Genoa,24,61.5,20,75.0,11,54.5,4,50.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
liam henderson,Empoli,2,40.0,2,50.0,1,100.0,2,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
matheus henrique,Sassuolo,831,81.7,389,85.1,425,88.5,157,65.0,1.6,1.6,0.4,90,22,3,2023-2024,serie-a
thomas henry,Hellas Verona,33,49.3,42,47.6,10,80.0,3,33.3,0.0,0.1,0.0,2,0,0,2023-2024,serie-a
theo hernandez,Milan,1717,86.1,995,93.9,709,89.8,172,52.9,4.3,4.6,-0.3,103,40,12,2023-2024,serie-a
isak hien,Hellas Verona,324,82.2,103,80.6,210,91.4,69,68.1,0.0,0.1,0.0,21,0,0,2023-2024,serie-a
isak hien,Atalanta,417,88.3,124,82.3,283,94.7,56,78.6,0.1,0.1,0.9,14,0,0,2023-2024,serie-a
emil holm,Atalanta,304,66.5,214,79.9,153,69.9,55,38.2,0.8,1.0,0.2,18,8,6,2023-2024,serie-a
martin hongla,Hellas Verona,391,82.5,157,86.0,223,89.2,74,64.9,0.3,0.1,-0.3,38,0,0,2023-2024,serie-a
sydney van hooijdonk,Bologna,28,77.8,19,84.2,7,100.0,0,,0.1,0.0,-0.1,2,0,0,2023-2024,serie-a
dean huijsen,Roma,400,87.1,175,90.3,221,91.9,47,72.3,0.1,0.1,-0.1,16,1,0,2023-2024,serie-a
dean huijsen,Juventus,18,94.7,5,100.0,10,100.0,3,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
elseid hysaj,Lazio,713,83.9,438,91.3,291,85.2,78,52.6,0.4,1.0,-0.4,46,10,5,2023-2024,serie-a
arijon ibrahimovic,Frosinone,163,72.4,129,81.4,65,72.3,13,61.5,0.7,0.7,0.3,11,9,1,2023-2024,serie-a
jonathan ikone,Fiorentina,388,81.5,246,82.5,174,88.5,29,69.0,2.0,2.0,-1.0,25,20,1,2023-2024,serie-a
chukwubuikem ikwuemesi,Salernitana,110,65.9,97,73.2,40,72.5,8,37.5,0.7,0.6,0.3,5,2,0,2023-2024,serie-a
ivan ilic,Torino,1101,82.4,545,90.5,548,87.4,155,54.2,5.0,4.6,-3.0,107,24,6,2023-2024,serie-a
samuel ilingjunior,Juventus,330,76.2,196,90.3,158,79.1,50,46.0,1.3,1.6,0.7,20,13,9,2023-2024,serie-a
ciro immobile,Lazio,338,73.3,268,78.7,119,77.3,21,61.9,2.1,1.3,-1.1,12,12,0,2023-2024,serie-a
gino infantino,Fiorentina,39,84.8,26,92.3,14,85.7,3,100.0,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
gustav isaksen,Lazio,218,66.5,143,84.6,110,66.4,38,28.9,2.6,2.0,-1.6,8,11,4,2023-2024,serie-a
ardian ismajli,Empoli,864,82.9,274,89.8,568,90.0,167,59.9,0.1,0.3,-0.1,46,5,1,2023-2024,serie-a
armando izzo,Monza,1122,90.9,361,94.7,705,94.3,151,72.2,0.5,1.3,-0.5,55,4,0,2023-2024,serie-a
filip jagieo,Genoa,15,88.2,5,100.0,9,100.0,2,50.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
jakub jankto,Cagliari,161,63.6,91,86.8,101,60.4,44,34.1,0.5,0.4,1.5,18,4,0,2023-2024,serie-a
juan jesus,Napoli,1547,90.5,524,92.9,950,94.3,200,74.0,0.3,0.8,-0.3,67,2,0,2023-2024,serie-a
alejandro jimenez,Milan,39,90.7,20,95.0,20,90.0,1,100.0,0.1,0.1,-0.1,2,0,0,2023-2024,serie-a
kaio jorge,Frosinone,116,73.0,87,83.9,40,72.5,9,55.6,0.3,0.3,-0.3,7,2,0,2023-2024,serie-a
luka jovic,Milan,133,73.1,90,75.6,65,81.5,11,54.5,0.8,0.7,0.2,12,4,0,2023-2024,serie-a
hamed junior traore,Napoli,167,85.2,96,88.5,60,86.7,25,80.0,0.7,0.3,-0.7,18,8,1,2023-2024,serie-a
mohamed kaba,Lecce,349,79.7,190,83.2,183,86.9,37,64.9,0.9,0.8,-0.9,38,8,2,2023-2024,serie-a
christian kabasele,Udinese,257,81.8,113,88.5,147,86.4,36,58.3,0.5,0.0,0.5,22,0,0,2023-2024,serie-a
yayah kallon,Hellas Verona,1,33.3,3,33.3,0,,0,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
pierre kalulu,Milan,230,88.8,101,92.1,127,96.1,16,62.5,0.1,0.2,-0.1,17,2,1,2023-2024,serie-a
daichi kamada,Lazio,810,87.9,461,91.5,346,92.5,71,71.8,2.8,2.1,-0.8,70,13,1,2023-2024,serie-a
hassane kamara,Udinese,600,73.3,337,86.9,311,76.8,114,45.6,2.8,1.8,-1.8,42,25,17,2023-2024,serie-a
yann karamoh,Torino,45,68.2,30,70.0,28,75.0,4,50.0,0.1,0.2,-0.1,3,1,0,2023-2024,serie-a
jesper karlsson,Bologna,103,67.8,61,80.3,52,73.1,25,44.0,0.3,0.4,-0.3,8,7,1,2023-2024,serie-a
rick karsdorp,Roma,544,79.5,326,87.7,257,81.3,63,57.1,2.2,1.6,-0.2,21,7,3,2023-2024,serie-a
grigoris kastanos,Salernitana,458,70.5,260,83.1,205,68.8,105,58.1,2.8,1.5,0.2,52,11,2,2023-2024,serie-a
michael kayode,Fiorentina,1056,81.4,463,92.0,579,86.9,192,58.3,1.1,1.4,-0.1,68,23,15,2023-2024,serie-a
moise kean,Juventus,66,68.8,49,75.5,20,90.0,6,83.3,0.7,0.1,-0.7,3,0,0,2023-2024,serie-a
simon kjr,Milan,735,88.2,274,93.8,435,94.0,108,57.4,0.8,0.6,0.2,42,1,0,2023-2024,serie-a
davy klaassen,Inter,82,86.3,52,88.5,29,96.6,7,85.7,0.2,0.2,-0.2,6,1,0,2023-2024,serie-a
sead kolasinac,Atalanta,1077,84.3,638,91.4,494,87.7,86,47.7,1.1,0.6,-1.1,79,7,2,2023-2024,serie-a
teun koopmeiners,Atalanta,1092,77.0,590,85.6,531,83.2,201,53.2,5.9,5.4,-0.9,126,45,17,2023-2024,serie-a
filip kostic,Juventus,726,72.8,386,87.8,396,77.8,152,42.8,5.4,4.1,-1.4,53,30,19,2023-2024,serie-a
christian kouame,Fiorentina,325,72.5,216,79.2,155,77.4,35,57.1,1.8,1.2,-0.8,15,18,1,2023-2024,serie-a
viktor kovalenko,Empoli,179,71.6,122,82.0,87,72.4,27,40.7,0.8,0.6,0.2,15,5,2,2023-2024,serie-a
rasmus kristensen,Roma,799,77.0,468,88.2,408,79.2,100,43.0,0.9,1.3,0.1,35,11,8,2023-2024,serie-a
thomas kristensen,Udinese,662,76.7,307,85.3,399,79.2,132,58.3,0.4,0.2,0.6,33,2,0,2023-2024,serie-a
nikola krstovic,Lecce,354,67.3,284,72.9,128,75.8,35,62.9,3.0,1.7,-2.0,28,14,1,2023-2024,serie-a
rade krunic,Milan,388,90.0,209,93.3,179,89.9,23,82.6,0.5,0.3,-0.5,17,2,0,2023-2024,serie-a
marash kumbulla,Sassuolo,83,78.3,22,90.9,59,88.1,20,40.0,0.0,0.0,0.0,5,2,0,2023-2024,serie-a
justin kumi,Sassuolo,2,100.0,1,100.0,0,,1,100.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
berkan kutlu,Genoa,46,71.9,27,77.8,14,85.7,16,62.5,0.3,0.3,-0.3,7,4,3,2023-2024,serie-a
khvicha kvaratskhelia,Napoli,965,80.4,598,90.5,372,80.6,162,59.3,6.8,5.4,-0.8,46,34,2,2023-2024,serie-a
giorgi kvernadze,Frosinone,31,86.1,18,94.4,11,90.9,4,75.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
giorgos kyriakopoulos,Monza,891,82.5,472,94.5,434,84.3,120,53.3,1.4,2.0,1.6,62,20,12,2023-2024,serie-a
gianluca lapadula,Cagliari,120,70.2,91,79.1,42,81.0,11,54.5,1.1,0.7,-0.1,2,3,2,2023-2024,serie-a
armand lauriente,Sassuolo,628,69.2,434,83.6,292,67.8,112,36.6,4.0,3.9,0.0,49,36,6,2023-2024,serie-a
valentino lazaro,Torino,839,75.9,467,91.0,426,75.8,143,44.1,2.9,2.9,1.1,64,32,16,2023-2024,serie-a
darko lazovic,Hellas Verona,431,64.2,265,82.3,233,66.5,116,42.2,4.4,3.5,-2.4,51,21,7,2023-2024,serie-a
manuel lazzari,Lazio,826,84.7,490,93.1,370,85.4,60,50.0,1.3,1.3,0.7,57,12,8,2023-2024,serie-a
nicola leali,Genoa,40,55.6,3,100.0,15,100.0,53,39.6,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
rafael leao,Milan,760,73.6,487,81.9,370,77.3,101,56.4,9.1,8.1,-0.1,65,62,17,2023-2024,serie-a
jesper lindstrm,Napoli,188,82.1,128,93.0,53,79.2,18,72.2,1.0,0.9,-1.0,9,6,1,2023-2024,serie-a
karol linetty,Torino,755,85.4,412,89.1,343,89.8,84,73.8,0.8,0.7,-0.8,79,6,1,2023-2024,serie-a
luca lipani,Sassuolo,123,76.9,63,88.9,67,73.1,20,55.0,0.2,0.1,-0.2,22,2,1,2023-2024,serie-a
pol lirola,Frosinone,556,77.0,341,88.6,248,78.2,89,52.8,1.1,1.0,-0.1,37,14,3,2023-2024,serie-a
marcin listkowski,Lecce,3,100.0,1,100.0,1,100.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
diego llorente,Roma,1501,91.1,520,96.7,914,94.6,180,66.7,0.6,0.2,0.4,71,1,0,2023-2024,serie-a
stanislav lobotka,Napoli,2081,91.4,1071,93.3,945,93.7,192,79.2,1.3,1.6,-0.3,212,22,1,2023-2024,serie-a
manuel locatelli,Juventus,1703,85.7,638,90.6,926,91.6,363,71.3,1.4,2.4,2.6,229,30,5,2023-2024,serie-a
ruben loftuscheek,Milan,619,84.4,420,90.5,221,83.7,36,69.4,2.4,2.0,-1.4,50,12,1,2023-2024,serie-a
ademola lookman,Atalanta,635,75.8,441,85.3,247,81.4,74,39.2,5.2,4.8,1.8,46,32,2,2023-2024,serie-a
maxime lopez,Fiorentina,595,88.4,255,93.7,331,90.3,66,65.2,0.6,0.6,-0.6,67,5,1,2023-2024,serie-a
maxime lopez,Sassuolo,124,91.2,48,95.8,64,95.3,15,60.0,0.2,0.2,-0.2,23,2,0,2023-2024,serie-a
matteo lovato,Torino,243,89.3,106,89.6,147,91.8,11,63.6,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
matteo lovato,Salernitana,323,80.8,136,88.2,200,86.0,46,54.3,0.2,0.2,-0.2,25,2,1,2023-2024,serie-a
sandi lovric,Udinese,543,75.6,309,85.8,232,81.5,120,50.8,3.3,3.0,-0.3,65,12,7,2023-2024,serie-a
lorenzo lucca,Udinese,271,59.7,220,63.2,149,62.4,21,71.4,1.6,0.6,2.4,14,5,0,2023-2024,serie-a
jhon lucumi,Bologna,1734,93.4,748,95.1,865,97.7,196,77.6,0.3,0.4,-0.3,105,5,0,2023-2024,serie-a
jose luis palomino,Atalanta,25,78.1,10,80.0,14,85.7,7,57.1,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
romelu lukaku,Roma,438,70.5,351,77.2,155,73.5,25,44.0,2.4,1.5,0.6,23,13,3,2023-2024,serie-a
karlo lulic,Frosinone,8,66.7,6,83.3,6,50.0,0,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
sebastiano luperto,Empoli,1455,81.5,537,89.4,916,89.6,295,48.1,1.0,0.9,0.0,89,4,1,2023-2024,serie-a
mateus lusuardi,Frosinone,134,87.0,74,95.9,65,89.2,12,33.3,0.0,0.0,0.0,11,0,0,2023-2024,serie-a
zito luvumbo,Cagliari,246,63.4,151,80.8,147,66.7,41,34.1,3.1,2.7,1.9,11,21,19,2023-2024,serie-a
charalampos lykogiannis,Bologna,451,75.9,272,88.2,225,80.9,71,35.2,1.6,0.9,-0.6,29,10,9,2023-2024,serie-a
giulio maggiore,Salernitana,619,77.7,353,84.4,298,83.9,86,58.1,1.1,0.8,0.9,58,4,1,2023-2024,serie-a
giangiacomo magnani,Hellas Verona,785,79.0,223,83.9,513,88.5,233,59.2,0.2,0.5,-0.2,76,2,1,2023-2024,serie-a
mike maignan,Milan,1033,84.1,218,99.5,567,99.1,425,58.6,0.3,0.1,0.7,18,1,0,2023-2024,serie-a
antoine makoumbou,Cagliari,1065,88.0,557,92.1,449,92.9,157,73.9,0.9,0.9,-0.9,111,15,3,2023-2024,serie-a
daniel maldini,Monza,89,78.1,57,87.7,31,80.6,20,60.0,1.2,0.6,-0.2,7,6,1,2023-2024,serie-a
daniel maldini,Empoli,61,76.3,33,90.9,27,81.5,8,62.5,0.0,0.2,0.0,5,3,0,2023-2024,serie-a
youssef maleh,Empoli,790,76.8,470,88.9,332,82.2,145,42.8,2.4,2.0,-1.4,77,30,9,2023-2024,serie-a
ruslan malinovskyi,Genoa,573,79.7,283,87.3,273,89.7,113,54.0,0.6,0.7,0.4,67,11,1,2023-2024,serie-a
gianluca mancini,Roma,1744,86.7,759,95.3,961,90.7,261,51.7,1.1,1.1,-0.1,141,19,4,2023-2024,serie-a
marco mancosu,Cagliari,39,62.9,25,84.0,20,55.0,12,41.7,0.2,0.4,-0.2,4,4,1,2023-2024,serie-a
christos mandas,Lazio,181,67.3,33,100.0,85,96.5,151,43.7,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
rolando mandragora,Fiorentina,606,79.6,306,86.6,292,87.7,115,60.0,1.6,1.7,1.4,83,20,3,2023-2024,serie-a
kostas manolas,Salernitana,276,91.1,78,93.6,182,96.7,35,62.9,0.1,0.0,-0.1,7,3,1,2023-2024,serie-a
riccardo marchizza,Frosinone,423,75.8,216,86.6,238,82.8,72,43.1,0.8,0.8,3.2,28,7,5,2023-2024,serie-a
gian marco ferrari,Sassuolo,1073,82.5,334,89.8,683,89.3,249,57.4,0.3,0.7,-0.3,131,13,3,2023-2024,serie-a
pablo mari,Monza,1581,91.0,451,93.3,957,96.0,310,74.5,0.3,0.6,-0.3,92,3,1,2023-2024,serie-a
mirko maric,Monza,66,72.5,53,84.9,21,71.4,2,50.0,0.5,0.2,-0.5,0,1,0,2023-2024,serie-a
razvan marin,Empoli,671,74.0,338,85.5,315,84.1,212,46.7,3.0,2.9,0.0,62,13,6,2023-2024,serie-a
agustin martegani,Salernitana,248,83.5,160,92.5,87,83.9,20,65.0,0.5,0.4,-0.5,29,4,0,2023-2024,serie-a
aaron martin,Genoa,431,69.6,216,90.3,227,74.4,128,42.2,1.7,1.7,-0.7,26,16,11,2023-2024,serie-a
tommaso martinelli,Fiorentina,37,75.5,5,100.0,18,100.0,26,53.8,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
josep martinez,Genoa,1017,71.1,125,98.4,513,97.1,777,50.5,0.0,0.1,0.0,37,0,0,2023-2024,serie-a
lautaro martinez,Inter,604,77.2,393,83.5,232,83.6,59,69.5,3.6,2.0,-0.6,45,21,2,2023-2024,serie-a
lucas martinez quarta,Fiorentina,1362,81.7,490,94.1,779,89.2,349,55.6,1.8,1.1,-0.8,160,18,2,2023-2024,serie-a
adam marusic,Lazio,1560,83.0,935,90.2,704,82.7,159,56.0,0.8,1.1,-0.8,110,24,11,2023-2024,serie-a
adam masina,Udinese,22,73.3,15,80.0,9,88.9,4,50.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
adam masina,Torino,557,85.4,259,91.1,317,86.8,61,60.7,0.2,0.4,-0.2,35,4,0,2023-2024,serie-a
alan matturro,Genoa,16,64.0,8,87.5,8,87.5,6,16.7,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
luca mazzitelli,Frosinone,974,74.4,517,86.3,482,78.8,222,46.8,1.1,0.9,-1.1,131,14,2,2023-2024,serie-a
pasquale mazzocchi,Salernitana,460,72.4,317,87.1,210,71.0,68,29.4,1.3,1.0,-0.3,30,16,10,2023-2024,serie-a
pasquale mazzocchi,Napoli,225,81.5,148,91.9,100,74.0,24,62.5,0.2,0.3,0.8,18,6,3,2023-2024,serie-a
jordi mboula,Hellas Verona,46,66.7,29,79.3,16,87.5,8,50.0,0.4,0.1,0.6,1,0,0,2023-2024,serie-a
weston mckennie,Juventus,898,76.6,541,84.3,430,76.3,148,70.3,3.9,3.2,3.1,52,28,11,2023-2024,serie-a
arthur melo,Fiorentina,1372,91.3,504,92.5,763,94.9,202,83.2,1.7,2.3,1.3,143,16,4,2023-2024,serie-a
leonardo mendicino,Atalanta,0,,0,,0,,0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
alex meret,Napoli,769,84.1,137,100.0,452,98.9,321,57.6,0.1,0.0,-0.1,1,0,0,2023-2024,serie-a
junior messias,Genoa,245,72.7,143,83.9,125,73.6,39,43.6,1.3,1.2,-1.3,24,12,5,2023-2024,serie-a
nikola milenkovic,Fiorentina,1341,84.7,465,84.9,838,92.7,235,67.7,0.7,0.9,-0.7,73,0,0,2023-2024,serie-a
arkadiusz milik,Juventus,215,79.6,156,82.7,86,77.9,14,78.6,2.6,0.7,-1.6,8,8,0,2023-2024,serie-a
vanja milinkovicsavic,Torino,984,64.1,133,99.2,489,99.2,904,40.6,0.0,0.1,0.0,45,0,0,2023-2024,serie-a
yerry mina,Fiorentina,15,88.2,7,100.0,8,75.0,2,100.0,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
yerry mina,Cagliari,448,79.7,144,88.2,291,88.3,114,53.5,0.0,0.2,0.0,15,4,1,2023-2024,serie-a
aleksei miranchuk,Atalanta,454,73.0,250,84.8,216,82.9,106,41.5,4.1,4.5,0.9,41,29,9,2023-2024,serie-a
kevin miranda,Sassuolo,9,90.0,3,100.0,6,83.3,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
antonio mirante,Milan,41,75.9,7,100.0,26,100.0,21,38.1,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
fabio miretti,Juventus,344,76.6,190,84.2,171,83.0,58,53.4,1.1,1.2,-0.1,31,12,2,2023-2024,serie-a
filippo missori,Sassuolo,89,78.8,44,90.9,48,79.2,17,58.8,0.0,0.1,0.0,5,2,2,2023-2024,serie-a
stefan mitrovic,Hellas Verona,77,73.3,50,90.0,31,74.2,12,58.3,0.1,0.2,-0.1,10,2,1,2023-2024,serie-a
henrikh mkhitaryan,Inter,1453,86.5,886,91.9,536,90.1,137,69.3,4.5,4.3,3.5,147,46,1,2023-2024,serie-a
ilario monterisi,Frosinone,802,80.4,392,89.3,447,84.8,123,48.8,0.4,0.3,1.6,47,7,1,2023-2024,serie-a
lorenzo montipo,Hellas Verona,783,61.6,97,99.0,297,96.0,870,46.1,0.0,0.2,1.0,49,1,0,2023-2024,serie-a
nikola moro,Bologna,469,82.0,258,88.0,211,86.3,66,71.2,0.4,0.8,-0.4,59,10,3,2023-2024,serie-a
dany mota,Monza,625,74.8,373,84.7,289,76.8,108,69.4,3.0,3.1,0.0,29,21,11,2023-2024,serie-a
samuele mulattieri,Sassuolo,81,69.8,67,73.1,31,83.9,5,20.0,0.3,0.5,-0.3,4,0,0,2023-2024,serie-a
luis muriel,Atalanta,170,70.5,117,79.5,75,74.7,34,52.9,1.7,1.4,-0.7,17,11,5,2023-2024,serie-a
yunus musah,Milan,566,85.0,352,92.0,232,86.2,41,65.9,1.2,0.7,0.8,45,15,4,2023-2024,serie-a
juan musso,Atalanta,278,74.9,55,100.0,150,98.7,163,45.4,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
kingstone mutandwa,Cagliari,3,33.3,4,50.0,4,25.0,0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
obite ndicka,Roma,1437,90.5,676,96.9,735,93.5,148,53.4,1.0,0.5,2.0,74,3,1,2023-2024,serie-a
nahitan nandez,Cagliari,544,59.4,341,77.7,301,62.8,205,35.1,2.5,2.5,0.5,47,31,15,2023-2024,serie-a
natan,Napoli,581,87.2,230,95.2,320,93.1,103,59.2,0.1,0.2,-0.1,35,5,1,2023-2024,serie-a
lapo nava,Milan,1,100.0,0,,0,,1,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
michel ndary adopo,Atalanta,74,83.1,43,81.4,37,89.2,2,100.0,0.1,0.2,0.9,8,0,0,2023-2024,serie-a
dan ndoye,Bologna,467,77.6,307,87.3,172,80.2,57,59.6,1.8,1.2,-0.8,25,13,5,2023-2024,serie-a
cyril ngonge,Hellas Verona,234,64.8,147,70.7,120,75.8,61,52.5,1.7,1.6,0.3,25,13,8,2023-2024,serie-a
cyril ngonge,Napoli,107,74.3,65,89.2,50,74.0,23,47.8,0.8,0.5,-0.8,8,5,2,2023-2024,serie-a
mbaye niang,Empoli,90,64.3,72,69.4,39,71.8,18,44.4,0.9,0.2,0.1,8,3,2,2023-2024,serie-a
hans nicolussi caviglia,Juventus,107,78.7,61,91.8,43,76.7,28,64.3,0.6,0.8,0.4,16,1,0,2023-2024,serie-a
joseph nonge,Juventus,7,77.8,3,100.0,4,50.0,2,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
tijjani noslin,Hellas Verona,235,69.5,178,78.7,103,67.0,15,40.0,2.2,1.0,1.8,18,13,4,2023-2024,serie-a
simeon nwankwo,Salernitana,83,62.4,76,68.4,27,81.5,2,100.0,0.6,0.4,-0.6,8,1,0,2023-2024,serie-a
mbala nzola,Fiorentina,283,82.0,213,86.9,79,81.0,17,88.2,1.6,1.6,1.4,16,13,0,2023-2024,serie-a
adam obert,Cagliari,372,78.5,162,88.9,197,85.8,100,57.0,0.9,0.7,-0.9,40,10,6,2023-2024,serie-a
pedro obiang,Sassuolo,152,80.9,79,91.1,77,85.7,21,52.4,0.7,0.4,-0.7,10,4,0,2023-2024,serie-a
guillermo ochoa,Salernitana,393,60.3,59,100.0,183,99.5,407,37.3,0.0,0.1,0.0,7,1,0,2023-2024,serie-a
jens odgaard,Bologna,94,69.6,63,85.7,46,73.9,7,28.6,0.1,0.1,-0.1,4,2,0,2023-2024,serie-a
noah okafor,Milan,120,62.2,84,66.7,73,71.2,14,28.6,1.2,0.5,0.8,3,9,3,2023-2024,serie-a
david okereke,Torino,72,78.3,38,81.6,42,88.1,3,33.3,0.1,0.3,-0.1,0,1,1,2023-2024,serie-a
caleb okoli,Frosinone,1407,81.8,640,88.9,794,89.2,234,48.3,0.8,0.3,0.2,86,3,0,2023-2024,serie-a
