Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
naci unuvar,Espanyol,2003.0,2,0,31,0,0,0,0,1,1,4,2024-2025,laliga
oscar valentin,Rayo Vallecano,1994.0,34,18,1835,0,0,5,0,13,86,8,2024-2025,laliga
german valera,Valencia,2002.0,8,1,148,0,0,0,0,1,2,10,2024-2025,laliga
martin valjent,Mallorca,1995.0,31,31,2763,3,0,4,0,23,91,17,2024-2025,laliga
jesus vallejo,Real Madrid,1997.0,4,1,138,0,1,0,0,0,5,1,2024-2025,laliga
federico valverde,Real Madrid,1998.0,36,34,3032,6,4,4,0,66,226,76,2024-2025,laliga
siebe van der heyden,Mallorca,1998.0,2,1,97,0,0,0,0,1,5,1,2024-2025,laliga
ruben vargas,Sevilla,1998.0,11,9,671,2,1,0,0,29,14,63,2024-2025,laliga
jose luis garcia vaya,Valencia,1998.0,34,18,1742,2,2,8,1,13,142,19,2024-2025,laliga
jesus vazquez,Valencia,2003.0,19,10,919,0,0,3,0,32,21,48,2024-2025,laliga
lucas vazquez,Real Madrid,1991.0,32,25,2189,1,5,4,0,37,99,194,2024-2025,laliga
alejo veliz,Espanyol,2003.0,27,10,1127,1,0,3,0,2,8,27,2024-2025,laliga
mikel vesga,Athletic Club,1993.0,25,10,988,0,0,1,0,10,64,22,2024-2025,laliga
carlos vicente,Alavés,1999.0,37,35,3092,5,5,3,0,104,68,226,2024-2025,laliga
pau victor,Barcelona,2001.0,21,2,319,2,1,2,0,6,11,28,2024-2025,laliga
nacho vidal,Osasuna,1995.0,5,1,124,0,0,0,0,3,1,5,2024-2025,laliga
fran vieites,Betis,1999.0,4,4,360,0,0,0,0,0,0,0,2024-2025,laliga
sergio viera,Las Palmas,2005.0,2,1,96,0,0,1,0,0,2,2,2024-2025,laliga
asier villalibre,Alavés,1997.0,16,2,333,1,1,2,0,4,7,18,2024-2025,laliga
ivan villar,Celta Vigo,1997.0,4,4,360,0,0,0,0,0,0,0,2024-2025,laliga
viti,Las Palmas,1997.0,29,23,1982,0,2,5,0,43,44,65,2024-2025,laliga
daniel vivian,Athletic Club,1999.0,32,28,2608,4,0,3,0,36,185,6,2024-2025,laliga
krapyvtsov vladyslav,Girona,2005.0,2,2,180,0,0,0,0,0,0,0,2024-2025,laliga
inaki williams,Athletic Club,1994.0,35,29,2652,6,8,1,0,107,76,302,2024-2025,laliga
nico williams,Athletic Club,2002.0,29,22,1996,5,5,1,0,118,69,254,2024-2025,laliga
axel witsel,Atlético Madrid,1989.0,14,9,852,0,1,1,0,2,21,1,2024-2025,laliga
lamine yamal,Barcelona,2007.0,35,31,2856,9,13,3,0,181,160,433,2024-2025,laliga
daniel yanez,Real Madrid,2007.0,1,0,2,0,0,0,0,0,0,0,2024-2025,laliga
bertug yldrm,Getafe,2002.0,22,14,1083,1,0,7,0,8,14,48,2024-2025,laliga
arsen zakharyan,Real Sociedad,2003.0,3,1,73,1,0,0,0,0,3,4,2024-2025,laliga
bryan zaragoza,Osasuna,2001.0,27,22,1836,1,6,4,0,105,50,140,2024-2025,laliga
igor zubeldia,Real Sociedad,1997.0,28,27,2269,0,0,6,1,22,101,3,2024-2025,laliga
martin zubimendi,Real Sociedad,1999.0,36,33,2962,2,1,6,0,38,195,43,2024-2025,laliga
