Player,Squad,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR,Season,Competition
toni lato,Valencia,1997,24,9,914,1,0,1,0,18,40,47,2022-2023,laliga
lazaro,Almería,2002,19,7,716,6,0,1,0,23,26,59,2022-2023,laliga
robin le normand,Real Sociedad,1996,33,31,2796,0,0,6,0,26,122,2,2022-2023,laliga
benjamin lecomte,Espanyol,1991,10,10,899,0,0,1,1,0,0,0,2022-2023,laliga
jeremias ledesma,Cádiz,1993,34,34,3060,0,0,2,0,0,0,0,2022-2023,laliga
florian lejeune,Rayo Vallecano,1991,31,31,2565,4,0,6,3,8,80,3,2022-2023,laliga
inigo lekue,Athletic Club,1993,20,14,1321,0,1,1,0,42,64,59,2022-2023,laliga
thomas lemar,Atlético Madrid,1995,27,17,1252,1,3,1,0,36,80,79,2022-2023,laliga
sergio leon,Valladolid,1989,29,14,1334,6,1,0,1,21,22,75,2022-2023,laliga
robert lewandowski,Barcelona,1988,34,33,2847,23,7,4,1,51,100,248,2022-2023,laliga
samuel lino,Valencia,1999,38,33,2887,6,1,4,0,144,93,260,2022-2023,laliga
pol lirola,Elche,1997,12,7,628,1,0,1,0,21,19,35,2022-2023,laliga
javier llabres,Mallorca,2002,1,0,17,0,0,0,0,0,0,0,2022-2023,laliga
marcos llorente,Atlético Madrid,1995,22,21,1703,1,2,5,0,64,88,139,2022-2023,laliga
giovani lo celso,Villarreal,1996,22,14,1126,2,3,3,0,35,97,70,2022-2023,laliga
david lopez,Girona,1989,20,19,1652,3,1,5,0,18,54,4,2022-2023,laliga
diego lopez,Rayo Vallecano,1981,2,1,96,0,0,0,0,0,0,0,2022-2023,laliga
diego lopez,Valencia,2002,10,5,447,3,1,0,0,21,17,46,2022-2023,laliga
unai lopez,Rayo Vallecano,1995,34,12,1254,1,2,2,0,17,98,43,2022-2023,laliga
anthony lozano,Cádiz,1993,28,14,1443,1,1,6,0,19,28,58,2022-2023,laliga
pol lozano,Espanyol,1999,4,0,17,0,0,1,0,0,0,0,2022-2023,laliga
jose luis gaya,Valencia,1995,31,31,2709,1,3,4,0,74,124,200,2022-2023,laliga
jose luis morales,Villarreal,1987,29,11,1211,7,0,2,0,40,15,92,2022-2023,laliga
andriy lunin,Real Madrid,1999,7,7,630,0,0,0,0,0,0,0,2022-2023,laliga
awer mabil,Cádiz,1995,5,1,165,0,0,0,0,5,4,14,2022-2023,laliga
darwin machis,Valladolid,1993,11,7,599,0,1,1,0,29,10,53,2022-2023,laliga
pablo maffeo,Mallorca,1997,35,34,2975,2,4,6,1,67,61,134,2022-2023,laliga
lisandro magallan,Elche,1993,14,11,902,0,0,0,1,2,16,0,2022-2023,laliga
jon magunazelaia,Real Sociedad,2001,2,0,65,0,0,0,0,2,0,3,2022-2023,laliga
nemanja maksimovic,Getafe,1995,29,26,2053,0,0,3,0,13,42,29,2022-2023,laliga
hugo mallo,Celta Vigo,1991,26,26,2163,0,1,6,1,27,93,108,2022-2023,laliga
mickael malsa,Valladolid,1995,5,0,69,0,0,0,0,0,5,0,2022-2023,laliga
giorgi mamardashvili,Valencia,2000,38,38,3420,0,0,3,0,0,2,0,2022-2023,laliga
reinildo mandava,Atlético Madrid,1994,22,22,1857,0,0,4,0,28,70,41,2022-2023,laliga
aissa mandi,Villarreal,1991,21,16,1461,0,0,1,0,7,36,9,2022-2023,laliga
marcao,Sevilla,1996,5,4,375,0,0,2,0,1,13,0,2022-2023,laliga
agustin marchesin,Celta Vigo,1988,19,19,1710,0,0,2,0,0,1,0,2022-2023,laliga
oscar de marcos,Athletic Club,1989,37,32,2819,1,6,7,0,76,204,153,2022-2023,laliga
alberto mari,Valencia,2001,5,0,86,1,0,1,0,1,1,6,2022-2023,laliga
jose mari,Cádiz,1987,18,2,397,0,0,4,0,5,21,4,2022-2023,laliga
jose maria gimenez,Atlético Madrid,1995,28,26,2423,2,1,9,0,9,63,3,2022-2023,laliga
mariano,Real Madrid,1993,9,1,157,0,0,2,0,3,2,12,2022-2023,laliga
pablo marin,Real Sociedad,2003,10,3,360,0,0,1,0,9,15,24,2022-2023,laliga
diego marino,Almería,1990,1,0,45,0,0,0,0,0,0,0,2022-2023,laliga
roger marti,Elche,1991,12,8,655,0,1,2,0,8,7,50,2022-2023,laliga
roger marti,Cádiz,1991,14,8,639,1,0,1,0,7,5,34,2022-2023,laliga
ander martin,Real Sociedad,2000,3,0,41,0,0,0,0,1,3,0,2022-2023,laliga
andres martin,Rayo Vallecano,1999,9,3,205,0,0,1,0,3,4,22,2022-2023,laliga
carlos martin,Atlético Madrid,2002,4,0,28,0,0,1,0,0,0,3,2022-2023,laliga
ivan martin,Girona,1999,24,18,1586,3,3,2,0,30,56,82,2022-2023,laliga
arnau martinez,Girona,2003,33,32,2732,3,4,11,0,64,113,98,2022-2023,laliga
inigo martinez,Athletic Club,1991,15,15,1338,1,0,1,0,11,60,4,2022-2023,laliga
roger martinez,Espanyol,2004,1,0,7,0,0,0,0,0,1,0,2022-2023,laliga
omar mascarell,Elche,1993,28,28,2447,0,1,6,0,27,116,6,2022-2023,laliga
jordi masip,Valladolid,1989,28,28,2507,0,0,4,0,0,0,0,2022-2023,laliga
jaime mata,Getafe,1988,18,5,437,1,1,5,0,2,10,33,2022-2023,laliga
borja mayoral,Getafe,1997,35,33,2759,8,2,4,0,58,64,166,2022-2023,laliga
mamadou mbaye,Cádiz,1998,14,7,760,0,0,2,0,2,13,1,2022-2023,laliga
fernando medrano,Celta Vigo,2000,1,0,13,0,0,0,0,0,0,0,2022-2023,laliga
gonzalo melero,Almería,1994,27,24,1855,4,3,5,0,31,97,37,2022-2023,laliga
memphis,Atlético Madrid,1994,8,3,270,4,0,1,0,4,8,22,2022-2023,laliga
memphis,Barcelona,1994,2,2,114,1,0,0,0,2,7,19,2022-2023,laliga
houboulang mendes,Almería,1998,14,11,886,0,1,2,0,18,18,30,2022-2023,laliga
brais mendez,Real Sociedad,1997,34,28,2407,8,4,6,0,41,137,138,2022-2023,laliga
diego mendez,Rayo Vallecano,2003,1,0,1,0,0,0,0,0,0,0,2022-2023,laliga
ferland mendy,Real Madrid,1995,18,17,1351,0,1,2,0,23,56,73,2022-2023,laliga
jorge mere,Cádiz,1997,10,6,601,0,0,0,0,1,14,0,2022-2023,laliga
mikel merino,Real Sociedad,1996,33,28,2494,2,9,5,1,30,172,107,2022-2023,laliga
roque mesa,Valladolid,1989,29,20,1617,2,1,11,1,29,116,24,2022-2023,laliga
eder militao,Real Madrid,1998,33,30,2703,5,0,4,0,28,98,16,2022-2023,laliga
luis milla,Getafe,1994,27,22,1856,0,3,6,1,15,104,7,2022-2023,laliga
pere milla,Elche,1992,31,21,1843,6,1,7,0,23,65,83,2022-2023,laliga
marko milovanovic,Almería,2003,2,0,15,0,0,1,0,0,1,3,2022-2023,laliga
oscar mingueza,Celta Vigo,1999,21,13,1284,0,0,2,0,24,69,40,2022-2023,laliga
rafa mir,Sevilla,1997,26,16,1298,6,0,1,0,12,11,54,2022-2023,laliga
juan miranda,Betis,2000,21,16,1472,3,2,1,1,26,73,87,2022-2023,laliga
stefan mitrovic,Getafe,1990,22,18,1680,0,0,5,0,1,17,1,2022-2023,laliga
luka modric,Real Madrid,1985,33,19,1744,4,3,7,0,50,182,87,2022-2023,laliga
johan mojica,Villarreal,1992,17,5,642,0,0,0,0,27,19,38,2022-2023,laliga
johan mojica,Elche,1992,3,3,270,0,0,2,0,14,9,11,2022-2023,laliga
nahuel molina,Atlético Madrid,1998,33,33,2867,4,2,7,1,73,112,249,2022-2023,laliga
jon moncayola,Osasuna,1998,37,25,2448,1,3,6,0,34,175,50,2022-2023,laliga
monchu,Valladolid,1999,33,23,2031,3,2,10,0,17,111,25,2022-2023,laliga
cesar montes,Espanyol,1997,20,18,1590,3,0,6,0,13,41,4,2022-2023,laliga
gonzalo montiel,Sevilla,1997,28,17,1524,0,3,8,1,34,57,87,2022-2023,laliga
martin montoya,Betis,1991,6,6,453,0,0,1,0,6,16,12,2022-2023,laliga
alvaro morata,Atlético Madrid,1992,36,23,1900,13,2,4,0,33,17,102,2022-2023,laliga
jon morcillo,Athletic Club,1998,10,0,76,0,1,0,0,6,2,15,2022-2023,laliga
alberto moreno,Villarreal,1992,24,14,1296,0,1,7,0,41,47,97,2022-2023,laliga
alex moreno,Betis,1993,15,15,1350,0,3,1,0,49,44,76,2022-2023,laliga
diego moreno,Osasuna,2001,11,7,638,0,0,1,0,9,14,19,2022-2023,laliga
gerard moreno,Villarreal,1992,21,14,1230,7,3,4,0,21,68,108,2022-2023,laliga
tete morente,Elche,1996,32,23,2068,4,0,5,0,60,63,193,2022-2023,laliga
ilaix moriba,Valencia,2003,24,10,1011,0,2,6,2,16,67,30,2022-2023,laliga
manu morlanes,Villarreal,1999,4,2,158,0,0,0,1,1,6,1,2022-2023,laliga
manu morlanes,Mallorca,1999,12,9,706,1,0,3,0,10,26,6,2022-2023,laliga
loren moron,Betis,1993,2,0,15,0,0,1,0,0,0,0,2022-2023,laliga
cristhian mosquera,Valencia,2004,3,1,145,0,0,0,0,0,1,1,2022-2023,laliga
abdul mumin,Rayo Vallecano,1998,16,9,922,0,0,2,0,5,19,1,2022-2023,laliga
iker muniain,Athletic Club,1992,30,19,1689,0,3,2,0,50,154,103,2022-2023,laliga
aihen munoz,Real Sociedad,1997,23,20,1756,0,1,2,0,37,57,87,2022-2023,laliga
iker munoz,Osasuna,2002,8,2,254,0,0,0,0,0,12,4,2022-2023,laliga
pablo munoz,Rayo Vallecano,2003,2,0,12,0,0,0,0,0,1,1,2022-2023,laliga
vedat muriqi,Mallorca,1994,35,34,2937,15,3,6,1,28,60,152,2022-2023,laliga
yunus musah,Valencia,2002,33,26,2110,0,2,10,1,72,93,101,2022-2023,laliga
francisco mwepu,Cádiz,2000,1,0,21,0,0,0,0,0,1,2,2022-2023,laliga
nacho,Real Madrid,1990,27,18,1637,1,1,7,0,18,75,34,2022-2023,laliga
juanjo narvaez,Valladolid,1995,5,1,148,0,0,0,0,0,0,9,2022-2023,laliga
matija nastasic,Mallorca,1993,14,10,906,1,0,3,0,4,25,1,2022-2023,laliga
roberto navarro,Real Sociedad,2002,17,1,351,0,0,2,0,17,13,28,2022-2023,laliga
jesus navas,Sevilla,1985,32,21,1981,0,0,5,0,46,99,207,2022-2023,laliga
alvaro negredo,Cádiz,1985,21,9,757,1,2,0,0,4,17,22,2022-2023,laliga
tanguy nianzou,Sevilla,2002,19,16,1366,1,0,1,1,4,66,0,2022-2023,laliga
saul niguez,Atlético Madrid,1994,31,11,1100,3,1,8,0,12,34,47,2022-2023,laliga
fernando nino,Villarreal,2000,3,0,22,0,0,0,0,0,0,4,2022-2023,laliga
randy nteka,Elche,1997,14,10,726,0,0,1,0,13,13,43,2022-2023,laliga
randy nteka,Rayo Vallecano,1997,10,0,116,0,0,0,1,3,6,7,2022-2023,laliga
unai nunez,Celta Vigo,1997,36,35,3151,0,0,8,0,31,146,5,2022-2023,laliga
jan oblak,Atlético Madrid,1993,28,28,2492,0,0,1,0,0,0,0,2022-2023,laliga
brian ocampo,Cádiz,1999,18,15,1119,1,1,2,0,40,22,81,2022-2023,laliga
lucas ocampos,Sevilla,1994,19,11,1165,4,0,7,0,33,37,113,2022-2023,laliga
alvaro odriozola,Real Madrid,1995,3,0,39,0,0,0,0,4,2,5,2022-2023,laliga
olasagasti,Real Sociedad,2000,3,0,65,0,0,0,0,2,2,3,2022-2023,laliga
lucas olaza,Valladolid,1994,23,16,1494,0,1,3,0,12,66,90,2022-2023,laliga
brian olivan,Espanyol,1994,30,29,2403,1,7,7,0,48,80,139,2022-2023,laliga
lucas oliveira rosa,Valladolid,2000,17,11,931,0,1,3,0,24,22,61,2022-2023,laliga
aimar oroz,Osasuna,2001,31,23,2013,3,6,6,0,35,86,144,2022-2023,laliga
pedro ortiz,Sevilla,2000,1,0,1,0,0,0,0,0,0,0,2022-2023,laliga
mikel oyarzabal,Real Sociedad,1997,23,14,1214,4,1,1,0,27,29,122,2022-2023,laliga
cenk ozkacar,Valencia,2000,17,14,1365,0,0,1,0,23,61,2,2022-2023,laliga
fernando pacheco,Almería,1992,1,1,90,0,0,0,0,0,0,0,2022-2023,laliga
fernando pacheco,Espanyol,1992,16,16,1440,0,0,0,0,0,2,0,2022-2023,laliga
jon pacheco,Real Sociedad,2001,17,12,1193,0,1,2,0,18,48,0,2022-2023,laliga
goncalo paciencia,Celta Vigo,1994,25,5,662,2,0,2,1,7,11,43,2022-2023,laliga
helibelton palacios,Elche,1993,24,23,1915,0,0,6,0,25,51,25,2022-2023,laliga
isaac palazon camacho,Rayo Vallecano,1994,37,36,2965,9,5,4,0,49,127,181,2022-2023,laliga
aitor paredes,Athletic Club,2000,16,9,859,0,0,3,0,4,33,8,2022-2023,laliga
daniel parejo,Villarreal,1989,37,37,3285,3,4,6,0,26,250,32,2022-2023,laliga
moises parra gutierrez,Getafe,2002,1,0,10,0,0,0,0,0,0,0,2022-2023,laliga
raul parra,Cádiz,1999,6,4,310,0,0,1,0,0,7,4,2022-2023,laliga
pascu,Villarreal,2003,2,0,10,1,0,0,0,1,1,2,2022-2023,laliga
javier pastore,Elche,1989,1,0,5,0,0,0,0,2,1,2,2022-2023,laliga
gabriel paulista,Valencia,1990,21,18,1504,1,0,4,2,12,61,1,2022-2023,laliga
alfonso pedraza,Villarreal,1996,26,20,1633,0,3,5,0,68,31,145,2022-2023,laliga
pedri,Barcelona,2002,26,22,1976,6,1,2,0,67,184,99,2022-2023,laliga
adria pedrosa,Espanyol,1998,7,2,229,0,0,0,0,7,4,21,2022-2023,laliga
inaki pena,Barcelona,1999,2,0,73,0,0,0,0,0,0,0,2022-2023,laliga
ruben pena,Osasuna,1991,20,14,1277,0,1,2,1,32,61,59,2022-2023,laliga
alberto perea,Cádiz,1990,1,1,45,0,0,0,0,0,2,2,2022-2023,laliga
ayoze perez,Betis,1993,19,17,1386,3,1,3,0,51,39,102,2022-2023,laliga
carles perez,Celta Vigo,1998,35,23,2144,3,5,5,0,93,66,185,2022-2023,laliga
francisco perez,Valencia,2002,7,0,141,0,0,2,0,7,8,15,2022-2023,laliga
kike perez,Valladolid,1997,36,28,2307,1,2,9,0,54,134,82,2022-2023,laliga
lucas perez,Cádiz,1988,14,5,628,3,0,3,0,8,14,24,2022-2023,laliga
luis perez,Valladolid,1995,18,15,1213,0,1,2,0,24,42,84,2022-2023,laliga
german pezzella,Betis,1991,31,29,2511,0,0,4,3,8,54,3,2022-2023,laliga
ronael pierregabriel,Espanyol,1998,8,2,236,1,0,2,1,7,7,16,2022-2023,laliga
yeremi pino,Villarreal,2002,36,31,2447,4,6,8,0,65,62,256,2022-2023,laliga
gerard pique,Barcelona,1987,6,4,384,0,0,2,1,3,35,1,2022-2023,laliga
oscar plano,Valladolid,1991,33,22,2038,1,1,3,0,30,73,95,2022-2023,laliga
gonzalo plata,Valladolid,2000,34,26,2302,1,5,1,0,97,54,213,2022-2023,laliga
ezequiel ponce,Elche,1997,34,8,1129,4,0,2,1,10,19,51,2022-2023,laliga
francisco portillo,Almería,1990,27,4,722,2,1,1,0,16,74,37,2022-2023,laliga
portu,Getafe,1992,34,17,1770,0,3,7,1,42,40,130,2022-2023,laliga
jose pozo,Rayo Vallecano,1996,8,1,88,0,0,0,0,5,6,7,2022-2023,laliga
manuel pozo,Valladolid,2001,1,0,19,0,0,0,0,0,1,1,2022-2023,laliga
alejandro pozo pozo,Almería,1999,30,20,1880,0,3,2,0,44,64,90,2022-2023,laliga
abdon prats,Mallorca,1992,26,2,416,1,1,1,0,1,8,15,2022-2023,laliga
javi puado,Espanyol,1998,37,25,2340,7,2,4,0,60,58,117,2022-2023,laliga
arnau puigmal,Almería,2001,22,7,763,1,0,4,0,24,16,57,2022-2023,laliga
domingos quina,Elche,1999,10,2,275,0,0,3,1,12,17,7,2022-2023,laliga
ruben quintanilla,Mallorca,2002,1,0,4,0,0,0,0,0,1,0,2022-2023,laliga
antonio raillo,Mallorca,1991,31,31,2766,2,3,11,1,8,50,5,2022-2023,laliga
predrag rajkovic,Mallorca,1995,36,36,3240,0,0,3,0,0,3,0,2022-2023,laliga
ivan rakitic,Sevilla,1988,31,21,1788,1,3,3,1,42,148,84,2022-2023,laliga
largie ramazani,Almería,2001,33,13,1403,3,1,6,0,59,30,94,2022-2023,laliga
chris ramos,Cádiz,1997,15,7,710,1,0,2,0,9,6,35,2022-2023,laliga
raphinha,Barcelona,1996,36,25,2072,7,7,9,0,97,104,339,2022-2023,laliga
sergio reguilon,Atlético Madrid,1996,11,2,309,0,0,3,1,16,11,30,2022-2023,laliga
pepe reina,Villarreal,1982,22,22,1980,0,0,2,0,0,0,0,2022-2023,laliga
reinier,Girona,2002,18,5,647,2,1,1,1,13,25,27,2022-2023,laliga
karim rekik,Sevilla,1994,16,15,1181,1,1,2,0,13,50,7,2022-2023,laliga
alex remiro,Real Sociedad,1995,38,38,3420,0,0,1,0,0,1,0,2022-2023,laliga
alejandro revuelta montero,Getafe,2000,1,0,1,0,0,0,0,0,0,0,2022-2023,laliga
chadi riad,Barcelona,2003,1,0,2,0,0,0,0,0,0,0,2022-2023,laliga
nico ribaudo,Espanyol,2001,32,16,1248,1,2,4,0,40,57,92,2022-2023,laliga
diego rico,Real Sociedad,1993,20,18,1646,0,0,3,0,32,64,72,2022-2023,laliga
rodrigo riquelme,Girona,2000,34,25,2179,4,4,1,0,116,85,171,2022-2023,laliga
sergi roberto,Barcelona,1992,23,15,1308,4,1,3,0,48,97,72,2022-2023,laliga
lucas robertone,Almería,1997,37,34,2843,2,7,7,0,47,155,97,2022-2023,laliga
joel roca,Girona,2005,5,0,84,0,0,1,0,3,0,14,2022-2023,laliga
enzo roco,Elche,1992,22,19,1652,0,0,7,1,6,42,2,2022-2023,laliga
rodri,Betis,2000,30,19,1601,2,3,0,0,57,102,104,2022-2023,laliga
alvaro rodriguez,Real Madrid,2004,6,0,79,1,1,0,0,0,1,3,2022-2023,laliga
angel rodriguez,Mallorca,1987,17,2,394,1,0,1,0,4,6,19,2022-2023,laliga
oscar rodriguez arnaiz,Celta Vigo,1998,33,19,1775,2,0,6,0,29,118,37,2022-2023,laliga
dani rodriguez,Mallorca,1988,35,26,2100,3,6,8,0,43,76,64,2022-2023,laliga
guido rodriguez,Betis,1994,34,33,2872,1,0,8,0,11,123,18,2022-2023,laliga
miguel rodriguez,Celta Vigo,2003,7,3,252,1,1,0,0,10,6,22,2022-2023,laliga
rodrygo,Real Madrid,2001,34,25,2379,9,8,4,0,146,81,268,2022-2023,laliga
leo roman,Mallorca,2000,1,1,90,0,0,0,0,0,0,0,2022-2023,laliga
ivan romero,Sevilla,2001,1,0,11,0,0,1,0,0,0,0,2022-2023,laliga
oriol romeu,Girona,1991,33,33,2950,2,0,10,1,15,133,16,2022-2023,laliga
ruben,Espanyol,2001,18,9,888,0,2,1,0,34,14,57,2022-2023,laliga
antonio rudiger,Real Madrid,1993,33,26,2415,1,0,1,0,21,59,10,2022-2023,laliga
aitor ruibal,Betis,1996,26,15,1454,0,0,4,1,39,62,70,2022-2023,laliga
victor ruiz,Betis,1989,10,5,560,0,0,0,0,4,10,0,2022-2023,laliga
geronimo rulli,Villarreal,1992,14,14,1260,0,0,1,0,0,0,0,2022-2023,laliga
franco russo,Mallorca,1994,3,2,145,0,0,0,0,0,1,0,2022-2023,laliga
youssouf sabaly,Betis,1993,23,19,1680,1,1,2,0,41,72,64,2022-2023,laliga
umar sadiq,Almería,1997,3,3,240,2,0,1,0,5,2,7,2022-2023,laliga
umar sadiq,Real Sociedad,1997,2,1,82,1,0,0,0,0,1,6,2022-2023,laliga
samuel saiz,Girona,1991,8,1,240,2,0,1,0,5,17,18,2022-2023,laliga
kike salas,Sevilla,2002,6,4,368,1,1,1,1,3,14,0,2022-2023,laliga
salvi,Rayo Vallecano,1991,24,4,490,0,0,2,0,27,13,51,2022-2023,laliga
fede san emeterio,Cádiz,1997,33,24,1844,0,1,14,0,1,45,11,2022-2023,laliga
oihan sancet,Athletic Club,2000,36,32,2532,10,2,6,1,91,159,156,2022-2023,laliga
antonio sanchez,Mallorca,1997,32,11,1076,0,0,5,0,22,34,56,2022-2023,laliga
ivan sanchez,Valladolid,1992,25,13,1154,1,1,0,0,58,65,61,2022-2023,laliga
javi sanchez,Valladolid,1997,32,28,2392,1,0,11,0,21,74,5,2022-2023,laliga
manu sanchez,Osasuna,2000,31,22,2124,0,2,3,0,42,100,105,2022-2023,laliga
esteban saveljich,Rayo Vallecano,1991,1,0,1,0,0,1,0,0,0,0,2022-2023,laliga
stefan savic,Atlético Madrid,1991,22,22,1943,0,0,4,2,20,74,6,2022-2023,laliga
haris seferovic,Celta Vigo,1992,18,10,887,3,1,3,0,12,17,44,2022-2023,laliga
jaime seoane,Getafe,1997,16,2,326,0,0,1,0,6,7,7,2022-2023,laliga
david silva,Real Sociedad,1986,28,25,1937,2,5,3,0,70,162,121,2022-2023,laliga
rui silva,Betis,1994,26,26,2340,0,0,2,0,0,0,0,2022-2023,laliga
simo,Espanyol,2005,7,0,148,0,0,0,0,2,11,1,2022-2023,laliga
unai simon,Athletic Club,1997,31,31,2745,0,0,2,0,0,2,0,2022-2023,laliga
ruben sobrino,Cádiz,1992,33,28,2465,3,2,11,0,45,46,81,2022-2023,laliga
alex sola,Real Sociedad,1999,10,3,349,0,0,1,0,8,4,19,2022-2023,laliga
augusto solari,Celta Vigo,1992,12,3,262,0,1,0,0,5,12,14,2022-2023,laliga
carlos soler,Valencia,1997,3,3,242,1,0,0,0,3,13,7,2022-2023,laliga
david soria,Getafe,1993,38,38,3420,0,0,2,0,0,1,0,2022-2023,laliga
hugo sotelo,Celta Vigo,2003,1,0,17,0,0,0,0,0,2,0,2022-2023,laliga
dyego sousa,Almería,1989,20,3,527,0,1,1,0,10,16,39,2022-2023,laliga
vinicius souza,Espanyol,1999,34,27,2428,1,1,10,1,13,82,14,2022-2023,laliga
jrgen strand larsen,Celta Vigo,2000,32,20,1705,4,4,4,0,17,14,73,2022-2023,laliga
cristhian stuani,Girona,1986,32,8,1090,9,0,8,0,2,10,26,2022-2023,laliga
damian suarez,Getafe,1988,28,26,1946,1,1,7,0,21,80,72,2022-2023,laliga
denis suarez,Espanyol,1994,18,11,945,0,0,2,0,26,43,34,2022-2023,laliga
mario suarez,Rayo Vallecano,1987,2,0,12,0,0,0,1,0,0,0,2022-2023,laliga
suso,Sevilla,1993,25,10,1065,2,4,1,0,27,86,96,2022-2023,laliga
williot swedberg,Celta Vigo,2004,4,0,55,0,0,1,0,1,4,5,2022-2023,laliga
alexander srloth,Real Sociedad,1995,34,28,2386,12,3,4,0,41,20,132,2022-2023,laliga
renato tapia,Celta Vigo,1995,28,16,1451,0,0,8,1,12,68,8,2022-2023,laliga
aurelien tchouameni,Real Madrid,2000,33,24,2119,0,4,2,0,41,142,23,2022-2023,laliga
alex telles,Sevilla,1992,27,15,1427,0,2,6,0,21,42,80,2022-2023,laliga
marcandre ter stegen,Barcelona,1992,38,38,3347,0,0,0,0,0,4,0,2022-2023,laliga
ramon terrats,Villarreal,2000,16,11,816,1,1,1,0,21,45,32,2022-2023,laliga
ramon terrats,Girona,2000,8,2,212,0,0,0,0,4,6,4,2022-2023,laliga
raul de tomas,Rayo Vallecano,1994,19,9,805,4,0,2,0,13,18,51,2022-2023,laliga
pablo torre,Barcelona,2003,8,1,144,0,0,0,0,4,11,16,2022-2023,laliga
david torres,Valladolid,2003,7,2,385,0,0,1,0,2,11,2,2022-2023,laliga
ferran torres,Barcelona,2000,33,14,1392,4,2,5,1,43,44,180,2022-2023,laliga
oliver torres,Sevilla,1994,32,27,2137,3,1,2,0,38,136,156,2022-2023,laliga
pau torres,Villarreal,1997,34,34,3054,1,0,10,0,76,197,12,2022-2023,laliga
roberto torres,Osasuna,1989,2,0,11,0,0,0,0,2,0,1,2022-2023,laliga
lucas torro,Osasuna,1994,33,31,2477,1,0,10,0,12,98,17,2022-2023,laliga
nabil touaizi,Espanyol,2001,1,0,3,0,0,0,0,0,1,1,2022-2023,laliga
oscar trejo,Rayo Vallecano,1988,34,28,2145,3,4,9,0,56,123,110,2022-2023,laliga
manu trigueros,Villarreal,1991,23,8,828,0,1,2,1,12,76,22,2022-2023,laliga
viktor tsyhankov,Girona,1997,19,17,1489,3,6,0,0,63,46,120,2022-2023,laliga
benat turrientes,Real Sociedad,2002,6,1,106,0,0,0,0,0,2,4,2022-2023,laliga
enes unal,Getafe,1997,35,35,2970,14,3,6,0,29,55,148,2022-2023,laliga
oscar urena,Girona,2003,3,1,100,0,0,0,0,1,1,10,2022-2023,laliga
oscar valentin,Rayo Vallecano,1994,34,29,2555,0,0,11,0,21,133,17,2022-2023,laliga
martin valjent,Mallorca,1995,30,30,2656,0,0,8,0,15,57,3,2022-2023,laliga
jesus vallejo,Real Madrid,1997,1,0,22,0,0,0,0,0,0,0,2022-2023,laliga
manu vallejo,Girona,1997,7,2,206,0,1,0,0,7,10,25,2022-2023,laliga
federico valverde,Real Madrid,1998,34,29,2502,7,4,2,0,70,151,135,2022-2023,laliga
jesus vazquez,Valencia,2003,10,3,310,0,0,1,0,4,13,17,2022-2023,laliga
kevin vazquez,Celta Vigo,1993,10,6,441,0,0,2,0,5,13,14,2022-2023,laliga
lucas vazquez,Real Madrid,1991,23,12,1144,4,1,2,0,31,50,145,2022-2023,laliga
gabriel veiga,Celta Vigo,2002,36,28,2294,11,4,6,1,68,109,88,2022-2023,laliga
unai vencedor paris,Athletic Club,2000,10,0,193,0,0,2,0,2,16,3,2022-2023,laliga
gonzalo verdu,Elche,1988,16,9,703,1,0,1,2,0,13,0,2022-2023,laliga
mikel vesga,Athletic Club,1993,36,28,2575,3,3,5,0,26,199,31,2022-2023,laliga
aleix vidal,Espanyol,1989,25,10,1025,0,3,10,1,16,23,53,2022-2023,laliga
nacho vidal,Osasuna,1995,20,15,1247,0,0,4,0,20,47,52,2022-2023,laliga
toni villa,Valladolid,1995,2,1,91,0,0,0,0,2,4,5,2022-2023,laliga
toni villa,Girona,1995,24,12,895,1,3,2,0,37,38,91,2022-2023,laliga
asier villalibre,Athletic Club,1997,5,1,97,0,0,0,0,0,2,9,2022-2023,laliga
gonzalo villar,Getafe,1998,16,3,457,0,0,5,0,13,27,9,2022-2023,laliga
ivan villar,Celta Vigo,1997,19,19,1710,0,0,0,0,0,1,0,2022-2023,laliga
daniel vivian,Athletic Club,1999,29,26,2376,1,0,7,1,25,124,5,2022-2023,laliga
shon weissman,Valladolid,1996,15,6,747,1,0,1,0,7,4,15,2022-2023,laliga
axel werner,Elche,1996,2,2,180,0,0,0,0,0,0,0,2022-2023,laliga
inaki williams,Athletic Club,1994,36,34,2836,10,3,2,0,127,61,341,2022-2023,laliga
nico williams,Athletic Club,2002,36,32,2656,6,4,3,0,174,80,321,2022-2023,laliga
axel witsel,Atlético Madrid,1989,33,25,2258,0,0,2,1,6,82,11,2022-2023,laliga
lamine yamal,Barcelona,2007,1,0,8,0,0,0,0,0,2,2,2022-2023,laliga
jawad el yamiq,Valladolid,1992,25,19,1608,1,0,1,1,21,55,3,2022-2023,laliga
joseba zaldua,Cádiz,1992,10,7,639,0,1,4,0,13,13,20,2022-2023,laliga
oier zarraga,Athletic Club,1999,26,6,852,0,0,5,0,12,37,32,2022-2023,laliga
igor zubeldia,Real Sociedad,1997,31,29,2542,1,1,11,0,14,128,4,2022-2023,laliga
martin zubimendi,Real Sociedad,1999,36,35,3101,1,3,12,0,43,184,29,2022-2023,laliga
