Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
lautaro valenti,Parma,701,84.5,92.7,92.9,51.1,0.2,0.2,-0.2,26,3,1,2024-2025,serie-a
nicolas valentini,Hellas Verona,316,67.5,84.6,84.6,39.3,0.8,0.4,-0.8,52,2,0,2024-2025,serie-a
emanuele valeri,Parma,783,65.6,82.9,67.5,39.2,4.7,3.4,1.3,69,31,19,2024-2025,serie-a
alex valle,Como,562,85.0,93.7,89.1,46.3,0.7,0.5,-0.7,51,9,4,2024-2025,serie-a
mattia valoti,Monza,12,63.2,83.3,54.5,100.0,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
ignace van der brempt,Como,551,81.1,91.2,81.9,46.8,0.5,0.4,0.5,32,6,3,2024-2025,serie-a
devis vasquez,Empoli,667,60.4,100.0,97.1,36.8,0.0,0.1,0.0,29,1,0,2024-2025,serie-a
johan vasquez,Genoa,1491,84.7,89.3,93.6,51.1,0.3,0.4,-0.3,76,6,2,2024-2025,serie-a
matias vecino,Lazio,322,81.1,81.5,88.8,77.1,2.4,2.8,0.6,32,3,0,2024-2025,serie-a
danilo veiga,Lecce,104,64.6,80.6,73.0,23.1,0.3,0.2,-0.3,11,5,3,2024-2025,serie-a
renato veiga,Juventus,500,88.0,93.1,93.8,61.3,0.1,0.2,0.9,35,2,0,2024-2025,serie-a
lorenzo venturino,Genoa,28,50.9,55.0,76.5,28.6,0.2,0.1,-0.2,2,3,1,2024-2025,serie-a
simone verdi,Como,31,51.7,66.7,66.7,33.3,0.5,0.6,-0.5,2,3,3,2024-2025,serie-a
samuele vignato,Monza,126,75.4,85.7,76.5,30.8,0.0,0.2,0.0,9,2,0,2024-2025,serie-a
nicolas viola,Cagliari,285,63.1,82.0,59.7,47.5,1.9,2.6,-0.9,34,11,2,2024-2025,serie-a
mattia viti,Empoli,933,80.2,85.5,88.5,49.2,0.2,0.2,-0.2,71,3,0,2024-2025,serie-a
vitinha,Genoa,191,59.3,75.4,62.2,39.5,3.3,2.0,-0.3,12,10,7,2024-2025,serie-a
dusan vlahovic,Juventus,253,69.1,79.1,70.1,70.4,1.3,0.9,2.7,11,7,0,2024-2025,serie-a
vanja vlahovic,Atalanta,4,66.7,66.7,,,0.1,0.1,-0.1,0,0,0,2024-2025,serie-a
nikola vlasic,Torino,613,79.8,86.6,80.5,65.0,2.4,2.0,1.6,57,24,4,2024-2025,serie-a
alessandro vogliacco,Genoa,266,78.0,88.2,84.2,54.7,0.0,0.2,0.0,35,4,3,2024-2025,serie-a
alessandro vogliacco,Parma,437,91.6,96.3,95.1,70.5,0.1,0.1,-0.1,26,1,0,2024-2025,serie-a
mergim vojvoda,Torino,662,83.6,89.1,88.7,63.9,0.4,0.9,-0.4,47,16,9,2024-2025,serie-a
mergim vojvoda,Como,375,81.5,91.6,83.5,39.6,2.0,0.9,0.0,31,11,4,2024-2025,serie-a
stefan de vrij,Inter,1309,93.3,94.8,95.6,73.2,0.0,0.3,0.0,64,1,0,2024-2025,serie-a
kyle walker,Milan,370,87.7,96.5,90.5,53.3,0.9,0.5,-0.9,26,2,0,2024-2025,serie-a
sebastian walukiewicz,Torino,761,81.1,88.7,82.6,62.5,0.3,0.6,-0.3,74,14,5,2024-2025,serie-a
sebastian walukiewicz,Empoli,48,77.4,80.8,85.7,63.6,0.1,0.0,-0.1,6,1,0,2024-2025,serie-a
timothy weah,Juventus,659,83.7,92.9,88.4,48.4,1.6,1.2,0.4,38,13,6,2024-2025,serie-a
mateusz wieteska,Cagliari,82,86.3,90.5,93.3,54.5,0.2,0.2,-0.2,3,1,0,2024-2025,serie-a
john yeboah,Venezia,258,72.9,81.0,78.3,53.8,1.9,1.5,-0.9,19,12,0,2024-2025,serie-a
kenan yldz,Juventus,896,79.7,89.5,81.4,46.9,5.0,4.8,-1.0,70,52,13,2024-2025,serie-a
mattia zaccagni,Lazio,872,75.8,91.2,76.1,45.2,4.6,4.1,1.4,51,39,6,2024-2025,serie-a
nicola zalewski,Roma,194,73.2,86.4,74.0,50.0,0.8,0.6,-0.8,10,14,7,2024-2025,serie-a
nicola zalewski,Inter,205,83.7,91.0,84.0,70.8,1.7,1.8,-0.7,11,11,6,2024-2025,serie-a
andrefrank zambo anguissa,Napoli,1275,84.5,89.1,87.8,71.0,2.4,2.6,1.6,128,21,2,2024-2025,serie-a
francesco zampano,Venezia,416,73.2,87.1,72.1,50.0,0.8,0.7,1.2,26,17,6,2024-2025,serie-a
nicolo zaniolo,Fiorentina,52,70.3,82.8,73.3,66.7,0.2,0.2,-0.2,4,1,0,2024-2025,serie-a
nicolo zaniolo,Atalanta,85,83.3,91.4,75.8,50.0,0.5,0.6,1.5,5,5,0,2024-2025,serie-a
alessandro zanoli,Genoa,339,66.9,82.2,69.4,41.1,1.6,1.1,-1.6,10,21,13,2024-2025,serie-a
duvan zapata,Torino,87,69.0,69.3,72.0,81.8,0.5,0.5,-0.5,4,4,1,2024-2025,serie-a
gabriele zappa,Cagliari,1318,76.5,88.7,80.5,44.0,3.6,3.3,-3.6,126,24,15,2024-2025,serie-a
davide zappacosta,Atalanta,986,82.7,92.2,82.1,54.8,2.1,3.0,-0.1,60,37,23,2024-2025,serie-a
oier zarraga,Udinese,238,82.4,92.0,86.4,54.8,0.4,0.6,-0.4,27,8,5,2024-2025,serie-a
jordan zemura,Udinese,475,76.5,91.9,75.7,43.1,1.0,1.4,1.0,24,15,9,2024-2025,serie-a
alessio zerbin,Venezia,400,65.4,81.5,69.9,35.3,2.1,2.3,-1.1,26,21,10,2024-2025,serie-a
alessio zerbin,Napoli,0,,,,,0.0,0.0,0.0,0,0,0,2024-2025,serie-a
kevin zeroli,Monza,71,74.0,82.4,73.5,60.0,0.5,0.0,0.5,6,0,0,2024-2025,serie-a
kevin zeroli,Milan,9,100.0,100.0,100.0,,0.0,0.0,0.0,1,0,0,2024-2025,serie-a
piotr zielinski,Inter,636,89.5,96.6,90.5,57.6,0.9,1.0,1.1,77,6,0,2024-2025,serie-a
nadir zortea,Cagliari,557,67.4,80.6,71.0,45.5,2.4,2.2,-0.4,42,31,21,2024-2025,serie-a
szymon zurkowski,Empoli,27,81.8,100.0,90.0,0.0,0.0,0.0,0.0,0,1,0,2024-2025,serie-a
milan uric,Monza,131,49.2,51.9,43.1,100.0,1.1,0.2,-0.1,16,2,0,2024-2025,serie-a
milan uric,Parma,35,41.7,45.8,36.8,33.3,0.0,0.1,0.0,3,3,0,2024-2025,serie-a
