Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
olivier giroud,Milan,338,68.7,73.4,68.5,81.8,4.7,2.4,3.3,24,7,0,2023-2024,serie-a
edoardo goldaniga,Cagliari,438,79.2,87.9,88.4,52.3,0.1,0.4,-0.1,37,6,3,2023-2024,serie-a
pierluigi gollini,Napoli,218,82.0,100.0,99.1,58.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
papu gomez,Monza,11,57.9,100.0,100.0,14.3,0.2,0.3,-0.2,1,2,0,2023-2024,serie-a
iron gomis,Salernitana,62,89.9,92.7,88.9,100.0,0.2,0.2,-0.2,3,2,1,2023-2024,serie-a
joan gonzalez,Lecce,348,75.2,82.5,81.0,60.0,1.0,0.8,0.0,35,5,2,2023-2024,serie-a
nicolas gonzalez,Fiorentina,560,71.0,79.9,76.6,60.4,1.6,3.1,0.4,66,30,4,2023-2024,serie-a
alberto grassi,Empoli,696,80.8,88.1,85.3,56.7,0.6,1.3,0.4,89,6,0,2023-2024,serie-a
matteo guendouzi,Lazio,926,82.8,91.7,84.0,66.4,2.3,2.4,0.7,105,29,8,2023-2024,serie-a
axel guessand,Udinese,21,77.8,71.4,87.5,50.0,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
albert gumundsson,Genoa,907,74.8,87.0,78.6,52.2,5.2,6.5,-1.2,86,34,8,2023-2024,serie-a
emmanuel gyasi,Empoli,412,74.9,83.6,78.0,41.4,1.5,1.0,0.5,22,14,3,2023-2024,serie-a
norbert gyomber,Salernitana,630,84.0,88.8,89.6,57.6,0.2,0.1,-0.2,33,0,0,2023-2024,serie-a
nicolas haas,Empoli,46,90.2,95.2,100.0,83.3,0.0,0.0,0.0,7,1,0,2023-2024,serie-a
ridgeciano haps,Genoa,161,72.9,86.3,67.5,65.4,0.7,0.4,0.3,6,4,1,2023-2024,serie-a
abdou harroui,Frosinone,303,79.1,86.1,79.2,60.0,1.2,1.4,1.8,29,12,4,2023-2024,serie-a
hans hateboer,Atalanta,514,83.4,93.5,82.9,57.4,2.0,1.2,-1.0,27,17,13,2023-2024,serie-a
pantelis hatzidiakos,Cagliari,328,81.0,96.9,83.7,58.8,0.0,0.2,0.0,31,3,1,2023-2024,serie-a
silvan hefti,Genoa,24,61.5,75.0,54.5,50.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
liam henderson,Empoli,2,40.0,50.0,100.0,0.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
matheus henrique,Sassuolo,831,81.7,85.1,88.5,65.0,1.6,1.6,0.4,90,22,3,2023-2024,serie-a
thomas henry,Hellas Verona,33,49.3,47.6,80.0,33.3,0.0,0.1,0.0,2,0,0,2023-2024,serie-a
theo hernandez,Milan,1717,86.1,93.9,89.8,52.9,4.3,4.6,-0.3,103,40,12,2023-2024,serie-a
isak hien,Hellas Verona,324,82.2,80.6,91.4,68.1,0.0,0.1,0.0,21,0,0,2023-2024,serie-a
isak hien,Atalanta,417,88.3,82.3,94.7,78.6,0.1,0.1,0.9,14,0,0,2023-2024,serie-a
emil holm,Atalanta,304,66.5,79.9,69.9,38.2,0.8,1.0,0.2,18,8,6,2023-2024,serie-a
martin hongla,Hellas Verona,391,82.5,86.0,89.2,64.9,0.3,0.1,-0.3,38,0,0,2023-2024,serie-a
sydney van hooijdonk,Bologna,28,77.8,84.2,100.0,,0.1,0.0,-0.1,2,0,0,2023-2024,serie-a
dean huijsen,Roma,400,87.1,90.3,91.9,72.3,0.1,0.1,-0.1,16,1,0,2023-2024,serie-a
dean huijsen,Juventus,18,94.7,100.0,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
elseid hysaj,Lazio,713,83.9,91.3,85.2,52.6,0.4,1.0,-0.4,46,10,5,2023-2024,serie-a
arijon ibrahimovic,Frosinone,163,72.4,81.4,72.3,61.5,0.7,0.7,0.3,11,9,1,2023-2024,serie-a
jonathan ikone,Fiorentina,388,81.5,82.5,88.5,69.0,2.0,2.0,-1.0,25,20,1,2023-2024,serie-a
chukwubuikem ikwuemesi,Salernitana,110,65.9,73.2,72.5,37.5,0.7,0.6,0.3,5,2,0,2023-2024,serie-a
ivan ilic,Torino,1101,82.4,90.5,87.4,54.2,5.0,4.6,-3.0,107,24,6,2023-2024,serie-a
samuel ilingjunior,Juventus,330,76.2,90.3,79.1,46.0,1.3,1.6,0.7,20,13,9,2023-2024,serie-a
ciro immobile,Lazio,338,73.3,78.7,77.3,61.9,2.1,1.3,-1.1,12,12,0,2023-2024,serie-a
gino infantino,Fiorentina,39,84.8,92.3,85.7,100.0,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
gustav isaksen,Lazio,218,66.5,84.6,66.4,28.9,2.6,2.0,-1.6,8,11,4,2023-2024,serie-a
ardian ismajli,Empoli,864,82.9,89.8,90.0,59.9,0.1,0.3,-0.1,46,5,1,2023-2024,serie-a
armando izzo,Monza,1122,90.9,94.7,94.3,72.2,0.5,1.3,-0.5,55,4,0,2023-2024,serie-a
filip jagieo,Genoa,15,88.2,100.0,100.0,50.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
jakub jankto,Cagliari,161,63.6,86.8,60.4,34.1,0.5,0.4,1.5,18,4,0,2023-2024,serie-a
juan jesus,Napoli,1547,90.5,92.9,94.3,74.0,0.3,0.8,-0.3,67,2,0,2023-2024,serie-a
alejandro jimenez,Milan,39,90.7,95.0,90.0,100.0,0.1,0.1,-0.1,2,0,0,2023-2024,serie-a
kaio jorge,Frosinone,116,73.0,83.9,72.5,55.6,0.3,0.3,-0.3,7,2,0,2023-2024,serie-a
luka jovic,Milan,133,73.1,75.6,81.5,54.5,0.8,0.7,0.2,12,4,0,2023-2024,serie-a
hamed junior traore,Napoli,167,85.2,88.5,86.7,80.0,0.7,0.3,-0.7,18,8,1,2023-2024,serie-a
mohamed kaba,Lecce,349,79.7,83.2,86.9,64.9,0.9,0.8,-0.9,38,8,2,2023-2024,serie-a
christian kabasele,Udinese,257,81.8,88.5,86.4,58.3,0.5,0.0,0.5,22,0,0,2023-2024,serie-a
yayah kallon,Hellas Verona,1,33.3,33.3,,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
pierre kalulu,Milan,230,88.8,92.1,96.1,62.5,0.1,0.2,-0.1,17,2,1,2023-2024,serie-a
daichi kamada,Lazio,810,87.9,91.5,92.5,71.8,2.8,2.1,-0.8,70,13,1,2023-2024,serie-a
hassane kamara,Udinese,600,73.3,86.9,76.8,45.6,2.8,1.8,-1.8,42,25,17,2023-2024,serie-a
yann karamoh,Torino,45,68.2,70.0,75.0,50.0,0.1,0.2,-0.1,3,1,0,2023-2024,serie-a
jesper karlsson,Bologna,103,67.8,80.3,73.1,44.0,0.3,0.4,-0.3,8,7,1,2023-2024,serie-a
rick karsdorp,Roma,544,79.5,87.7,81.3,57.1,2.2,1.6,-0.2,21,7,3,2023-2024,serie-a
grigoris kastanos,Salernitana,458,70.5,83.1,68.8,58.1,2.8,1.5,0.2,52,11,2,2023-2024,serie-a
michael kayode,Fiorentina,1056,81.4,92.0,86.9,58.3,1.1,1.4,-0.1,68,23,15,2023-2024,serie-a
moise kean,Juventus,66,68.8,75.5,90.0,83.3,0.7,0.1,-0.7,3,0,0,2023-2024,serie-a
simon kjr,Milan,735,88.2,93.8,94.0,57.4,0.8,0.6,0.2,42,1,0,2023-2024,serie-a
davy klaassen,Inter,82,86.3,88.5,96.6,85.7,0.2,0.2,-0.2,6,1,0,2023-2024,serie-a
sead kolasinac,Atalanta,1077,84.3,91.4,87.7,47.7,1.1,0.6,-1.1,79,7,2,2023-2024,serie-a
teun koopmeiners,Atalanta,1092,77.0,85.6,83.2,53.2,5.9,5.4,-0.9,126,45,17,2023-2024,serie-a
filip kostic,Juventus,726,72.8,87.8,77.8,42.8,5.4,4.1,-1.4,53,30,19,2023-2024,serie-a
christian kouame,Fiorentina,325,72.5,79.2,77.4,57.1,1.8,1.2,-0.8,15,18,1,2023-2024,serie-a
viktor kovalenko,Empoli,179,71.6,82.0,72.4,40.7,0.8,0.6,0.2,15,5,2,2023-2024,serie-a
rasmus kristensen,Roma,799,77.0,88.2,79.2,43.0,0.9,1.3,0.1,35,11,8,2023-2024,serie-a
thomas kristensen,Udinese,662,76.7,85.3,79.2,58.3,0.4,0.2,0.6,33,2,0,2023-2024,serie-a
nikola krstovic,Lecce,354,67.3,72.9,75.8,62.9,3.0,1.7,-2.0,28,14,1,2023-2024,serie-a
rade krunic,Milan,388,90.0,93.3,89.9,82.6,0.5,0.3,-0.5,17,2,0,2023-2024,serie-a
marash kumbulla,Sassuolo,83,78.3,90.9,88.1,40.0,0.0,0.0,0.0,5,2,0,2023-2024,serie-a
justin kumi,Sassuolo,2,100.0,100.0,,100.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
berkan kutlu,Genoa,46,71.9,77.8,85.7,62.5,0.3,0.3,-0.3,7,4,3,2023-2024,serie-a
khvicha kvaratskhelia,Napoli,965,80.4,90.5,80.6,59.3,6.8,5.4,-0.8,46,34,2,2023-2024,serie-a
giorgi kvernadze,Frosinone,31,86.1,94.4,90.9,75.0,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
giorgos kyriakopoulos,Monza,891,82.5,94.5,84.3,53.3,1.4,2.0,1.6,62,20,12,2023-2024,serie-a
gianluca lapadula,Cagliari,120,70.2,79.1,81.0,54.5,1.1,0.7,-0.1,2,3,2,2023-2024,serie-a
armand lauriente,Sassuolo,628,69.2,83.6,67.8,36.6,4.0,3.9,0.0,49,36,6,2023-2024,serie-a
valentino lazaro,Torino,839,75.9,91.0,75.8,44.1,2.9,2.9,1.1,64,32,16,2023-2024,serie-a
darko lazovic,Hellas Verona,431,64.2,82.3,66.5,42.2,4.4,3.5,-2.4,51,21,7,2023-2024,serie-a
manuel lazzari,Lazio,826,84.7,93.1,85.4,50.0,1.3,1.3,0.7,57,12,8,2023-2024,serie-a
nicola leali,Genoa,40,55.6,100.0,100.0,39.6,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
rafael leao,Milan,760,73.6,81.9,77.3,56.4,9.1,8.1,-0.1,65,62,17,2023-2024,serie-a
jesper lindstrm,Napoli,188,82.1,93.0,79.2,72.2,1.0,0.9,-1.0,9,6,1,2023-2024,serie-a
karol linetty,Torino,755,85.4,89.1,89.8,73.8,0.8,0.7,-0.8,79,6,1,2023-2024,serie-a
luca lipani,Sassuolo,123,76.9,88.9,73.1,55.0,0.2,0.1,-0.2,22,2,1,2023-2024,serie-a
pol lirola,Frosinone,556,77.0,88.6,78.2,52.8,1.1,1.0,-0.1,37,14,3,2023-2024,serie-a
marcin listkowski,Lecce,3,100.0,100.0,100.0,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
diego llorente,Roma,1501,91.1,96.7,94.6,66.7,0.6,0.2,0.4,71,1,0,2023-2024,serie-a
stanislav lobotka,Napoli,2081,91.4,93.3,93.7,79.2,1.3,1.6,-0.3,212,22,1,2023-2024,serie-a
manuel locatelli,Juventus,1703,85.7,90.6,91.6,71.3,1.4,2.4,2.6,229,30,5,2023-2024,serie-a
ruben loftuscheek,Milan,619,84.4,90.5,83.7,69.4,2.4,2.0,-1.4,50,12,1,2023-2024,serie-a
ademola lookman,Atalanta,635,75.8,85.3,81.4,39.2,5.2,4.8,1.8,46,32,2,2023-2024,serie-a
maxime lopez,Fiorentina,595,88.4,93.7,90.3,65.2,0.6,0.6,-0.6,67,5,1,2023-2024,serie-a
maxime lopez,Sassuolo,124,91.2,95.8,95.3,60.0,0.2,0.2,-0.2,23,2,0,2023-2024,serie-a
matteo lovato,Torino,243,89.3,89.6,91.8,63.6,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
matteo lovato,Salernitana,323,80.8,88.2,86.0,54.3,0.2,0.2,-0.2,25,2,1,2023-2024,serie-a
sandi lovric,Udinese,543,75.6,85.8,81.5,50.8,3.3,3.0,-0.3,65,12,7,2023-2024,serie-a
lorenzo lucca,Udinese,271,59.7,63.2,62.4,71.4,1.6,0.6,2.4,14,5,0,2023-2024,serie-a
jhon lucumi,Bologna,1734,93.4,95.1,97.7,77.6,0.3,0.4,-0.3,105,5,0,2023-2024,serie-a
jose luis palomino,Atalanta,25,78.1,80.0,85.7,57.1,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
romelu lukaku,Roma,438,70.5,77.2,73.5,44.0,2.4,1.5,0.6,23,13,3,2023-2024,serie-a
karlo lulic,Frosinone,8,66.7,83.3,50.0,,0.0,0.0,0.0,1,0,0,2023-2024,serie-a
sebastiano luperto,Empoli,1455,81.5,89.4,89.6,48.1,1.0,0.9,0.0,89,4,1,2023-2024,serie-a
mateus lusuardi,Frosinone,134,87.0,95.9,89.2,33.3,0.0,0.0,0.0,11,0,0,2023-2024,serie-a
zito luvumbo,Cagliari,246,63.4,80.8,66.7,34.1,3.1,2.7,1.9,11,21,19,2023-2024,serie-a
charalampos lykogiannis,Bologna,451,75.9,88.2,80.9,35.2,1.6,0.9,-0.6,29,10,9,2023-2024,serie-a
giulio maggiore,Salernitana,619,77.7,84.4,83.9,58.1,1.1,0.8,0.9,58,4,1,2023-2024,serie-a
giangiacomo magnani,Hellas Verona,785,79.0,83.9,88.5,59.2,0.2,0.5,-0.2,76,2,1,2023-2024,serie-a
mike maignan,Milan,1033,84.1,99.5,99.1,58.6,0.3,0.1,0.7,18,1,0,2023-2024,serie-a
antoine makoumbou,Cagliari,1065,88.0,92.1,92.9,73.9,0.9,0.9,-0.9,111,15,3,2023-2024,serie-a
daniel maldini,Monza,89,78.1,87.7,80.6,60.0,1.2,0.6,-0.2,7,6,1,2023-2024,serie-a
daniel maldini,Empoli,61,76.3,90.9,81.5,62.5,0.0,0.2,0.0,5,3,0,2023-2024,serie-a
youssef maleh,Empoli,790,76.8,88.9,82.2,42.8,2.4,2.0,-1.4,77,30,9,2023-2024,serie-a
ruslan malinovskyi,Genoa,573,79.7,87.3,89.7,54.0,0.6,0.7,0.4,67,11,1,2023-2024,serie-a
gianluca mancini,Roma,1744,86.7,95.3,90.7,51.7,1.1,1.1,-0.1,141,19,4,2023-2024,serie-a
marco mancosu,Cagliari,39,62.9,84.0,55.0,41.7,0.2,0.4,-0.2,4,4,1,2023-2024,serie-a
christos mandas,Lazio,181,67.3,100.0,96.5,43.7,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
rolando mandragora,Fiorentina,606,79.6,86.6,87.7,60.0,1.6,1.7,1.4,83,20,3,2023-2024,serie-a
kostas manolas,Salernitana,276,91.1,93.6,96.7,62.9,0.1,0.0,-0.1,7,3,1,2023-2024,serie-a
riccardo marchizza,Frosinone,423,75.8,86.6,82.8,43.1,0.8,0.8,3.2,28,7,5,2023-2024,serie-a
gian marco ferrari,Sassuolo,1073,82.5,89.8,89.3,57.4,0.3,0.7,-0.3,131,13,3,2023-2024,serie-a
pablo mari,Monza,1581,91.0,93.3,96.0,74.5,0.3,0.6,-0.3,92,3,1,2023-2024,serie-a
mirko maric,Monza,66,72.5,84.9,71.4,50.0,0.5,0.2,-0.5,0,1,0,2023-2024,serie-a
razvan marin,Empoli,671,74.0,85.5,84.1,46.7,3.0,2.9,0.0,62,13,6,2023-2024,serie-a
agustin martegani,Salernitana,248,83.5,92.5,83.9,65.0,0.5,0.4,-0.5,29,4,0,2023-2024,serie-a
aaron martin,Genoa,431,69.6,90.3,74.4,42.2,1.7,1.7,-0.7,26,16,11,2023-2024,serie-a
tommaso martinelli,Fiorentina,37,75.5,100.0,100.0,53.8,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
josep martinez,Genoa,1017,71.1,98.4,97.1,50.5,0.0,0.1,0.0,37,0,0,2023-2024,serie-a
lautaro martinez,Inter,604,77.2,83.5,83.6,69.5,3.6,2.0,-0.6,45,21,2,2023-2024,serie-a
lucas martinez quarta,Fiorentina,1362,81.7,94.1,89.2,55.6,1.8,1.1,-0.8,160,18,2,2023-2024,serie-a
adam marusic,Lazio,1560,83.0,90.2,82.7,56.0,0.8,1.1,-0.8,110,24,11,2023-2024,serie-a
adam masina,Udinese,22,73.3,80.0,88.9,50.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
adam masina,Torino,557,85.4,91.1,86.8,60.7,0.2,0.4,-0.2,35,4,0,2023-2024,serie-a
alan matturro,Genoa,16,64.0,87.5,87.5,16.7,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
luca mazzitelli,Frosinone,974,74.4,86.3,78.8,46.8,1.1,0.9,-1.1,131,14,2,2023-2024,serie-a
pasquale mazzocchi,Salernitana,460,72.4,87.1,71.0,29.4,1.3,1.0,-0.3,30,16,10,2023-2024,serie-a
pasquale mazzocchi,Napoli,225,81.5,91.9,74.0,62.5,0.2,0.3,0.8,18,6,3,2023-2024,serie-a
jordi mboula,Hellas Verona,46,66.7,79.3,87.5,50.0,0.4,0.1,0.6,1,0,0,2023-2024,serie-a
weston mckennie,Juventus,898,76.6,84.3,76.3,70.3,3.9,3.2,3.1,52,28,11,2023-2024,serie-a
arthur melo,Fiorentina,1372,91.3,92.5,94.9,83.2,1.7,2.3,1.3,143,16,4,2023-2024,serie-a
leonardo mendicino,Atalanta,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
alex meret,Napoli,769,84.1,100.0,98.9,57.6,0.1,0.0,-0.1,1,0,0,2023-2024,serie-a
junior messias,Genoa,245,72.7,83.9,73.6,43.6,1.3,1.2,-1.3,24,12,5,2023-2024,serie-a
nikola milenkovic,Fiorentina,1341,84.7,84.9,92.7,67.7,0.7,0.9,-0.7,73,0,0,2023-2024,serie-a
arkadiusz milik,Juventus,215,79.6,82.7,77.9,78.6,2.6,0.7,-1.6,8,8,0,2023-2024,serie-a
vanja milinkovicsavic,Torino,984,64.1,99.2,99.2,40.6,0.0,0.1,0.0,45,0,0,2023-2024,serie-a
yerry mina,Fiorentina,15,88.2,100.0,75.0,100.0,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
yerry mina,Cagliari,448,79.7,88.2,88.3,53.5,0.0,0.2,0.0,15,4,1,2023-2024,serie-a
aleksei miranchuk,Atalanta,454,73.0,84.8,82.9,41.5,4.1,4.5,0.9,41,29,9,2023-2024,serie-a
kevin miranda,Sassuolo,9,90.0,100.0,83.3,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
antonio mirante,Milan,41,75.9,100.0,100.0,38.1,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
fabio miretti,Juventus,344,76.6,84.2,83.0,53.4,1.1,1.2,-0.1,31,12,2,2023-2024,serie-a
filippo missori,Sassuolo,89,78.8,90.9,79.2,58.8,0.0,0.1,0.0,5,2,2,2023-2024,serie-a
stefan mitrovic,Hellas Verona,77,73.3,90.0,74.2,58.3,0.1,0.2,-0.1,10,2,1,2023-2024,serie-a
henrikh mkhitaryan,Inter,1453,86.5,91.9,90.1,69.3,4.5,4.3,3.5,147,46,1,2023-2024,serie-a
ilario monterisi,Frosinone,802,80.4,89.3,84.8,48.8,0.4,0.3,1.6,47,7,1,2023-2024,serie-a
lorenzo montipo,Hellas Verona,783,61.6,99.0,96.0,46.1,0.0,0.2,1.0,49,1,0,2023-2024,serie-a
nikola moro,Bologna,469,82.0,88.0,86.3,71.2,0.4,0.8,-0.4,59,10,3,2023-2024,serie-a
dany mota,Monza,625,74.8,84.7,76.8,69.4,3.0,3.1,0.0,29,21,11,2023-2024,serie-a
samuele mulattieri,Sassuolo,81,69.8,73.1,83.9,20.0,0.3,0.5,-0.3,4,0,0,2023-2024,serie-a
luis muriel,Atalanta,170,70.5,79.5,74.7,52.9,1.7,1.4,-0.7,17,11,5,2023-2024,serie-a
yunus musah,Milan,566,85.0,92.0,86.2,65.9,1.2,0.7,0.8,45,15,4,2023-2024,serie-a
juan musso,Atalanta,278,74.9,100.0,98.7,45.4,0.0,0.0,0.0,3,0,0,2023-2024,serie-a
kingstone mutandwa,Cagliari,3,33.3,50.0,25.0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
obite ndicka,Roma,1437,90.5,96.9,93.5,53.4,1.0,0.5,2.0,74,3,1,2023-2024,serie-a
nahitan nandez,Cagliari,544,59.4,77.7,62.8,35.1,2.5,2.5,0.5,47,31,15,2023-2024,serie-a
natan,Napoli,581,87.2,95.2,93.1,59.2,0.1,0.2,-0.1,35,5,1,2023-2024,serie-a
lapo nava,Milan,1,100.0,,,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
michel ndary adopo,Atalanta,74,83.1,81.4,89.2,100.0,0.1,0.2,0.9,8,0,0,2023-2024,serie-a
dan ndoye,Bologna,467,77.6,87.3,80.2,59.6,1.8,1.2,-0.8,25,13,5,2023-2024,serie-a
cyril ngonge,Hellas Verona,234,64.8,70.7,75.8,52.5,1.7,1.6,0.3,25,13,8,2023-2024,serie-a
cyril ngonge,Napoli,107,74.3,89.2,74.0,47.8,0.8,0.5,-0.8,8,5,2,2023-2024,serie-a
mbaye niang,Empoli,90,64.3,69.4,71.8,44.4,0.9,0.2,0.1,8,3,2,2023-2024,serie-a
hans nicolussi caviglia,Juventus,107,78.7,91.8,76.7,64.3,0.6,0.8,0.4,16,1,0,2023-2024,serie-a
joseph nonge,Juventus,7,77.8,100.0,50.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
tijjani noslin,Hellas Verona,235,69.5,78.7,67.0,40.0,2.2,1.0,1.8,18,13,4,2023-2024,serie-a
simeon nwankwo,Salernitana,83,62.4,68.4,81.5,100.0,0.6,0.4,-0.6,8,1,0,2023-2024,serie-a
mbala nzola,Fiorentina,283,82.0,86.9,81.0,88.2,1.6,1.6,1.4,16,13,0,2023-2024,serie-a
adam obert,Cagliari,372,78.5,88.9,85.8,57.0,0.9,0.7,-0.9,40,10,6,2023-2024,serie-a
pedro obiang,Sassuolo,152,80.9,91.1,85.7,52.4,0.7,0.4,-0.7,10,4,0,2023-2024,serie-a
guillermo ochoa,Salernitana,393,60.3,100.0,99.5,37.3,0.0,0.1,0.0,7,1,0,2023-2024,serie-a
jens odgaard,Bologna,94,69.6,85.7,73.9,28.6,0.1,0.1,-0.1,4,2,0,2023-2024,serie-a
noah okafor,Milan,120,62.2,66.7,71.2,28.6,1.2,0.5,0.8,3,9,3,2023-2024,serie-a
david okereke,Torino,72,78.3,81.6,88.1,33.3,0.1,0.3,-0.1,0,1,1,2023-2024,serie-a
caleb okoli,Frosinone,1407,81.8,88.9,89.2,48.3,0.8,0.3,0.2,86,3,0,2023-2024,serie-a
maduka okoye,Udinese,275,61.0,100.0,100.0,40.7,0.0,0.0,0.0,10,0,0,2023-2024,serie-a
mathias olivera,Napoli,1024,87.1,94.0,87.2,63.6,0.9,1.3,0.1,83,16,7,2023-2024,serie-a
gaetano oristanio,Cagliari,164,67.8,81.8,68.1,51.3,1.1,1.0,-0.1,15,11,7,2023-2024,serie-a
riccardo orsolini,Bologna,490,67.0,86.2,64.8,48.8,4.4,3.9,-2.4,22,22,4,2023-2024,serie-a
victor osimhen,Napoli,194,66.9,75.9,72.2,30.8,3.1,0.9,-0.1,12,6,0,2023-2024,serie-a
remi oudin,Lecce,497,61.8,78.0,71.1,47.5,5.7,4.0,-3.7,59,13,6,2023-2024,serie-a
anthony oyono,Frosinone,518,83.4,92.9,79.3,49.0,0.9,0.7,0.1,29,5,3,2023-2024,serie-a
simone pafundi,Udinese,5,83.3,100.0,100.0,0.0,0.0,0.1,0.0,0,1,0,2023-2024,serie-a
riccardo pagano,Roma,20,87.0,90.0,88.9,75.0,0.0,0.0,0.0,5,0,0,2023-2024,serie-a
christos papadopoulos,Genoa,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
leandro paredes,Roma,1880,88.3,94.6,92.6,67.9,2.3,2.5,2.7,219,16,2,2023-2024,serie-a
fabiano parisi,Fiorentina,830,82.9,90.7,85.1,65.7,2.4,1.3,-1.4,56,20,5,2023-2024,serie-a
mario pasalic,Atalanta,988,86.3,89.3,90.4,75.0,4.1,3.3,1.9,104,24,0,2023-2024,serie-a
triantafyllos pasaridis,Salernitana,141,82.0,93.2,91.3,35.7,0.0,0.2,0.0,13,1,0,2023-2024,serie-a
patric,Lazio,1051,87.7,95.1,93.0,66.1,0.2,0.3,-0.2,65,6,1,2023-2024,serie-a
rui patricio,Roma,493,78.3,100.0,98.7,51.3,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
benjamin pavard,Inter,1180,90.2,94.7,93.7,70.5,1.4,1.8,0.6,85,12,3,2023-2024,serie-a
leonardo pavoletti,Cagliari,87,55.4,65.4,54.0,44.4,0.3,0.3,0.7,12,4,0,2023-2024,serie-a
martin payero,Udinese,413,75.5,85.4,75.4,49.1,1.1,0.9,0.9,52,6,3,2023-2024,serie-a
marcus pedersen,Sassuolo,563,76.6,88.4,79.7,49.4,1.1,0.7,0.9,35,9,7,2023-2024,serie-a
pedro,Lazio,357,82.8,90.7,82.6,51.5,2.1,1.5,-1.1,22,13,4,2023-2024,serie-a
pietro pellegri,Torino,86,62.3,74.1,53.3,57.1,0.3,0.1,0.7,3,0,0,2023-2024,serie-a
lorenzo pellegrini,Roma,665,78.2,89.4,84.3,43.5,2.4,3.2,0.6,66,22,5,2023-2024,serie-a
luca pellegrini,Lazio,372,72.2,86.3,77.4,31.3,0.3,0.3,-0.3,29,7,0,2023-2024,serie-a
marco pellegrino,Salernitana,211,82.4,88.3,88.9,48.5,0.0,0.0,0.0,6,0,0,2023-2024,serie-a
marco pellegrino,Milan,43,89.6,95.0,100.0,25.0,0.0,0.0,0.0,2,0,0,2023-2024,serie-a
pepin,Monza,113,79.0,88.5,84.9,55.6,0.1,0.1,-0.1,9,1,0,2023-2024,serie-a
pedro pereira,Monza,406,78.5,91.9,81.0,43.9,1.2,1.0,0.8,41,15,10,2023-2024,serie-a
roberto pereyra,Udinese,472,78.9,87.8,81.9,67.3,1.9,2.0,1.1,49,21,6,2023-2024,serie-a
nehuen perez,Udinese,1267,79.2,89.1,86.5,51.2,0.2,0.4,-0.2,114,8,3,2023-2024,serie-a
simone perilli,Hellas Verona,17,44.7,100.0,100.0,31.0,0.0,0.0,0.0,4,0,0,2023-2024,serie-a
mattia perin,Juventus,54,81.8,100.0,100.0,50.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
samuele perisan,Empoli,27,79.4,100.0,100.0,41.7,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
matteo pessina,Monza,1903,88.3,90.2,93.8,75.3,1.1,1.5,1.9,190,26,5,2023-2024,serie-a
andrea petagna,Cagliari,170,71.1,77.2,70.8,72.2,1.0,1.1,0.0,10,5,0,2023-2024,serie-a
giuseppe pezzella,Empoli,434,74.2,87.5,81.2,37.7,0.5,1.2,-0.5,33,15,11,2023-2024,serie-a
roberto piccoli,Empoli,4,66.7,75.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
roberto piccoli,Lecce,147,59.8,64.8,61.0,50.0,0.9,0.6,-0.9,4,2,0,2023-2024,serie-a
santiago pierotti,Lecce,48,71.6,74.4,70.6,60.0,1.0,0.6,1.0,3,2,0,2023-2024,serie-a
niccolo pierozzi,Salernitana,264,75.9,88.4,79.4,46.2,0.0,0.1,0.0,14,2,2,2023-2024,serie-a
andrea pinamonti,Sassuolo,411,65.2,74.9,67.0,36.4,1.9,2.2,-0.9,24,11,0,2023-2024,serie-a
carlo pinsoglio,Juventus,14,66.7,100.0,88.9,40.0,0.0,0.0,0.0,0,0,0,2023-2024,serie-a
lorenzo pirola,Salernitana,868,83.5,91.4,88.5,46.0,0.0,0.1,0.0,33,1,0,2023-2024,serie-a
