Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
andrei ratiu,Rayo Vallecano,245,78.3,84.9,83.3,59.3,0.6,0.6,-0.6,15,5,3,2023-2024,laliga
raul,Osasuna,191,62.4,67.4,67.6,60.0,0.6,0.8,0.4,14,6,0,2023-2024,laliga
abderrahman rebbach,Alavés,124,55.1,75.0,59.7,37.8,1.8,1.7,-1.8,12,6,3,2023-2024,laliga
pepe reina,Villarreal,57,82.6,100.0,100.0,53.8,0.0,0.0,0.0,2,0,0,2023-2024,laliga
alex remiro,Real Sociedad,965,76.7,100.0,98.8,52.4,0.0,0.1,0.0,19,0,0,2023-2024,laliga
chadi riad,Betis,1074,89.6,93.8,94.7,55.9,0.2,0.2,-0.2,20,0,0,2023-2024,laliga
diego rico,Getafe,993,66.4,84.6,67.8,39.0,3.8,3.4,3.2,106,40,32,2023-2024,laliga
luis rioja,Alavés,551,64.4,79.8,69.2,42.1,3.9,4.2,0.1,25,38,19,2023-2024,laliga
rodrigo riquelme,Atlético Madrid,501,74.4,86.4,74.9,44.1,3.1,3.7,1.9,25,30,8,2023-2024,laliga
alberto risco,Getafe,39,83.0,92.6,77.8,,0.3,0.2,-0.3,2,2,0,2023-2024,laliga
mihailo ristic,Celta Vigo,371,72.3,88.0,79.7,29.6,0.1,0.5,-0.1,31,3,3,2023-2024,laliga
gorka rivera alonso,Getafe,4,66.7,100.0,100.0,33.3,0.0,0.0,0.0,1,0,0,2023-2024,laliga
sergi roberto,Barcelona,582,89.0,93.7,91.0,67.6,0.8,0.8,1.2,57,3,1,2023-2024,laliga
lucas robertone,Almería,1107,81.2,90.4,84.9,58.4,2.5,2.2,2.5,115,19,9,2023-2024,laliga
marc roca,Betis,997,83.6,90.6,87.6,59.6,1.4,1.7,0.6,120,17,0,2023-2024,laliga
sergio rodelas,Granada,27,81.8,94.1,80.0,50.0,1.1,0.8,-0.1,0,1,1,2023-2024,laliga
rodri,Betis,449,78.8,90.2,78.7,56.3,1.2,2.2,-1.2,36,32,6,2023-2024,laliga
alvaro rodriguez,Real Madrid,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
oscar rodriguez arnaiz,Getafe,333,75.3,82.9,79.1,68.7,2.1,1.4,-1.1,39,11,1,2023-2024,laliga
damian rodriguez,Celta Vigo,191,89.7,96.7,94.4,47.6,0.8,0.8,1.2,17,0,0,2023-2024,laliga
dani rodriguez,Mallorca,693,68.6,84.3,73.5,42.2,4.1,5.2,-0.1,71,27,11,2023-2024,laliga
guido rodriguez,Betis,888,85.2,91.8,88.8,67.2,0.8,0.8,-0.8,73,1,0,2023-2024,laliga
kirian rodriguez,Las Palmas,2705,88.3,93.1,91.3,66.1,1.6,2.8,0.4,278,41,4,2023-2024,laliga
miguel rodriguez,Celta Vigo,82,70.7,87.3,60.5,16.7,0.2,0.2,-0.2,3,4,0,2023-2024,laliga
rodrygo,Real Madrid,883,87.7,93.6,82.2,57.6,4.0,4.2,1.0,42,44,4,2023-2024,laliga
carlos romero,Villarreal,113,68.9,81.1,72.6,36.8,0.0,0.2,0.0,5,1,0,2023-2024,laliga
isaac romero,Sevilla,146,69.9,79.0,71.9,41.7,1.7,1.0,2.3,9,9,1,2023-2024,laliga
luka romero,Almería,137,92.6,94.9,92.5,100.0,0.1,0.1,-0.1,7,2,1,2023-2024,laliga
oriol romeu,Barcelona,717,89.0,93.2,91.2,64.4,1.3,0.9,-0.3,80,8,1,2023-2024,laliga
unai ropero,Alavés,4,80.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
vitor roque,Barcelona,49,73.1,82.9,73.3,100.0,0.0,0.0,0.0,3,0,0,2023-2024,laliga
antonio rudiger,Real Madrid,1630,89.8,95.6,94.7,59.4,1.2,1.0,-1.2,90,11,2,2023-2024,laliga
javier rueda garcia,Celta Vigo,14,87.5,80.0,87.5,100.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
aitor ruibal,Betis,445,75.9,90.0,77.9,46.8,1.3,0.8,-0.3,37,14,3,2023-2024,laliga
sergio ruiz,Granada,1080,84.2,90.6,90.1,63.6,1.3,1.8,2.7,68,23,3,2023-2024,laliga
youssouf sabaly,Betis,540,82.3,89.2,86.1,42.1,0.5,0.7,0.5,33,10,1,2023-2024,laliga
umar sadiq,Real Sociedad,131,68.2,77.1,72.4,50.0,1.1,0.9,-0.1,8,4,1,2023-2024,laliga
pablo saenz,Granada,5,71.4,100.0,75.0,100.0,0.0,0.0,0.0,0,2,1,2023-2024,laliga
kike salas,Sevilla,794,78.7,87.2,84.8,39.8,0.5,0.8,-0.5,54,6,2,2023-2024,laliga
salvi,Rayo Vallecano,10,83.3,100.0,80.0,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
diadie samassekou,Cádiz,45,95.7,100.0,92.3,100.0,0.0,0.0,0.0,8,0,0,2023-2024,laliga
fede san emeterio,Cádiz,43,82.7,86.7,91.3,87.5,0.1,0.2,-0.1,3,1,1,2023-2024,laliga
oihan sancet,Athletic Club,641,79.9,85.6,82.3,70.3,4.7,2.9,0.3,80,34,4,2023-2024,laliga
ricard sanchez,Granada,820,75.2,86.9,77.7,51.1,1.9,2.7,-1.9,63,29,18,2023-2024,laliga
antonio sanchez,Mallorca,378,69.4,81.8,78.0,47.6,0.8,1.8,0.2,32,14,6,2023-2024,laliga
juanlu sanchez,Sevilla,577,79.0,88.2,81.9,42.0,1.1,1.1,0.9,37,20,10,2023-2024,laliga
manu sanchez,Celta Vigo,656,75.8,86.9,79.5,46.4,2.7,3.0,2.3,51,25,14,2023-2024,laliga
jesus santiago,Getafe,144,76.2,83.3,83.6,46.7,0.4,0.2,-0.4,18,4,0,2023-2024,laliga
paco sanz,Almería,7,70.0,66.7,80.0,50.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
stefan savic,Atlético Madrid,820,82.9,92.0,90.7,48.2,0.1,0.6,-0.1,59,7,2,2023-2024,laliga
savio,Girona,812,76.3,88.7,76.8,53.8,7.9,9.9,2.1,28,60,14,2023-2024,laliga
aleksandar sedlar,Alavés,343,84.7,89.1,88.6,68.7,0.1,0.1,-0.1,31,0,0,2023-2024,laliga
andre silva,Real Sociedad,134,81.2,91.9,85.0,100.0,0.3,0.2,-0.3,5,1,0,2023-2024,laliga
rui silva,Betis,669,69.8,100.0,99.1,43.5,0.0,0.0,0.0,8,0,0,2023-2024,laliga
giuliano simeone,Alavés,114,67.5,75.3,75.6,42.9,2.0,1.2,0.0,9,12,1,2023-2024,laliga
unai simon,Athletic Club,728,59.3,98.2,98.3,36.7,0.0,0.1,0.0,25,0,0,2023-2024,laliga
daley sinkgraven,Las Palmas,237,85.9,95.2,80.5,50.0,0.0,0.1,0.0,19,3,0,2023-2024,laliga
jailson siqueira,Celta Vigo,406,83.2,90.9,87.3,56.9,0.5,0.4,0.5,48,4,1,2023-2024,laliga
antonio sivera,Alavés,651,58.9,100.0,98.6,42.9,0.1,0.1,-0.1,41,2,0,2023-2024,laliga
ruben sobrino,Cádiz,387,73.6,87.8,66.4,54.8,2.3,1.7,-1.3,31,8,3,2023-2024,laliga
alex sola,Alavés,269,62.6,85.1,65.2,40.2,2.3,2.1,0.7,23,19,9,2023-2024,laliga
alex sola,Real Sociedad,12,75.0,100.0,70.0,,0.0,0.0,0.0,1,0,0,2023-2024,laliga
jhon solis,Girona,191,84.9,86.6,87.0,83.3,0.3,0.2,-0.3,21,2,0,2023-2024,laliga
david soria,Getafe,687,53.1,97.6,96.3,41.0,0.0,0.1,0.0,44,1,0,2023-2024,laliga
alberto soro,Granada,3,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
hugo sotelo,Celta Vigo,516,87.6,95.3,89.6,65.4,1.6,1.1,-0.6,53,6,1,2023-2024,laliga
boubakary soumare,Sevilla,1109,90.0,91.3,93.7,82.1,0.9,0.7,0.1,115,3,1,2023-2024,laliga
djibril sow,Sevilla,582,85.3,88.7,91.0,70.4,0.8,1.1,0.2,57,7,2,2023-2024,laliga
caglar soyuncu,Atlético Madrid,71,87.7,93.5,90.7,40.0,0.0,0.0,0.0,4,1,0,2023-2024,laliga
carl starfelt,Celta Vigo,907,87.6,90.8,92.2,60.2,0.2,0.1,-0.2,31,1,0,2023-2024,laliga
jrgen strand larsen,Celta Vigo,423,68.4,77.3,64.4,65.2,2.5,2.1,0.5,21,15,3,2023-2024,laliga
cristhian stuani,Girona,84,73.0,77.9,75.0,40.0,1.9,0.5,1.1,0,1,0,2023-2024,laliga
alex suarez,Las Palmas,1396,86.5,92.8,89.4,56.8,0.2,0.6,-0.2,102,8,3,2023-2024,laliga
damian suarez,Getafe,436,68.3,86.3,71.2,41.5,0.8,1.1,1.2,50,13,8,2023-2024,laliga
denis suarez,Villarreal,79,84.0,88.4,89.5,62.5,0.3,0.6,-0.3,11,2,1,2023-2024,laliga
suso,Sevilla,702,77.4,90.4,79.6,57.6,3.9,4.9,0.1,74,38,14,2023-2024,laliga
max svensson,Osasuna,0,,,,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
williot swedberg,Celta Vigo,80,74.1,80.4,75.0,66.7,0.2,0.7,-0.2,7,3,1,2023-2024,laliga
mamadou sylla,Alavés,3,42.9,25.0,100.0,100.0,0.0,0.0,0.0,2,0,0,2023-2024,laliga
alexander srloth,Villarreal,357,75.0,84.1,75.4,55.0,4.4,3.0,1.6,19,15,1,2023-2024,laliga
yassin tallal,Getafe,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
renato tapia,Celta Vigo,541,75.7,88.0,81.0,54.6,0.6,0.7,-0.6,64,11,2,2023-2024,laliga
cesar tarrega,Valencia,5,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
marciano tchami,Almería,14,58.3,75.0,50.0,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
aurelien tchouameni,Real Madrid,1377,90.6,94.4,92.6,72.6,0.9,1.4,0.1,154,13,4,2023-2024,laliga
nahuel tenaglia,Alavés,330,72.7,84.0,81.8,46.4,0.5,0.7,-0.5,33,6,3,2023-2024,laliga
marcandre ter stegen,Barcelona,927,89.5,99.5,97.8,73.0,0.1,0.1,-0.1,9,1,0,2023-2024,laliga
ramon terrats,Villarreal,375,81.2,89.7,89.4,45.7,1.6,1.2,0.4,28,6,2,2023-2024,laliga
kieran tierney,Real Sociedad,690,76.3,89.6,84.4,41.3,0.6,1.1,1.4,73,12,4,2023-2024,laliga
raul de tomas,Rayo Vallecano,207,76.1,83.3,81.3,72.4,1.3,0.4,0.7,14,3,0,2023-2024,laliga
pablo torre,Girona,356,83.0,88.5,86.9,67.5,0.9,1.5,1.1,42,17,0,2023-2024,laliga
raul torrente,Granada,605,79.2,91.7,89.2,44.1,0.4,0.3,-0.4,39,1,0,2023-2024,laliga
ferran torres,Barcelona,351,78.0,84.2,80.3,81.6,2.7,1.9,-0.7,26,22,5,2023-2024,laliga
oliver torres,Sevilla,714,80.9,91.6,82.0,50.0,2.2,2.5,-1.2,75,18,8,2023-2024,laliga
lucas torro,Osasuna,604,75.7,81.0,80.6,56.3,0.6,0.6,-0.6,56,6,0,2023-2024,laliga
bertrand traore,Villarreal,167,78.4,81.5,80.9,65.4,0.4,0.7,-0.4,13,12,2,2023-2024,laliga
hamari traore,Real Sociedad,1204,79.8,87.5,82.5,58.4,1.5,2.2,0.5,112,31,10,2023-2024,laliga
oscar trejo,Rayo Vallecano,646,82.6,89.9,84.6,53.6,1.3,2.1,-1.3,74,25,0,2023-2024,laliga
manu trigueros,Villarreal,141,83.9,89.5,90.3,73.3,0.2,0.2,-0.2,16,4,0,2023-2024,laliga
viktor tsyhankov,Girona,726,78.9,87.3,80.2,54.2,5.9,6.5,1.1,44,49,8,2023-2024,laliga
benat turrientes,Real Sociedad,598,84.6,91.3,91.9,62.8,0.5,0.6,0.5,47,3,0,2023-2024,laliga
enes unal,Getafe,24,68.6,72.7,66.7,50.0,0.4,0.4,0.6,1,0,0,2023-2024,laliga
myrto uzuni,Granada,234,77.7,86.5,81.3,59.1,2.6,3.0,-1.6,10,10,2,2023-2024,laliga
oscar valentin,Rayo Vallecano,1005,81.2,87.4,84.5,59.8,0.6,0.7,-0.6,121,6,1,2023-2024,laliga
martin valjent,Mallorca,847,79.4,91.7,85.5,47.2,0.9,1.0,0.1,60,5,3,2023-2024,laliga
jesus vallejo,Granada,78,91.8,96.8,97.3,66.7,0.0,0.0,0.0,4,0,0,2023-2024,laliga
alvaro valles,Las Palmas,1546,80.3,99.8,97.4,46.2,0.0,0.1,0.0,14,0,0,2023-2024,laliga
federico valverde,Real Madrid,1901,89.8,94.9,90.7,68.1,5.8,3.4,1.2,229,41,4,2023-2024,laliga
siebe van der heyden,Mallorca,70,69.3,97.1,77.8,30.8,0.0,0.1,0.0,1,0,0,2023-2024,laliga
jose luis garcia vaya,Valencia,1671,78.4,85.7,84.5,56.8,3.2,4.5,-2.2,216,38,14,2023-2024,laliga
borja vazquez,Cádiz,1,50.0,,100.0,0.0,0.1,0.0,-0.1,0,1,0,2023-2024,laliga
jesus vazquez,Valencia,173,66.0,85.1,66.2,37.0,0.1,0.2,-0.1,9,7,4,2023-2024,laliga
kevin vazquez,Celta Vigo,287,75.7,86.5,82.2,47.2,0.2,0.4,-0.2,23,7,3,2023-2024,laliga
lucas vazquez,Real Madrid,930,85.7,92.4,88.1,42.5,3.8,3.6,2.2,27,30,8,2023-2024,laliga
gabriel veiga,Celta Vigo,3,60.0,66.7,,0.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
alejo veliz,Sevilla,4,66.7,50.0,100.0,,0.0,0.0,0.0,0,0,0,2023-2024,laliga
arthur vermeeren,Atlético Madrid,75,82.4,89.4,90.6,20.0,0.1,0.1,-0.1,3,2,0,2023-2024,laliga
mikel vesga,Athletic Club,639,77.1,85.1,81.1,59.3,1.2,1.2,-0.2,68,13,2,2023-2024,laliga
carlos vicente,Alavés,201,56.3,69.3,62.0,40.9,3.7,2.9,0.3,11,18,14,2023-2024,laliga
nacho vidal,Osasuna,27,67.5,61.5,93.3,50.0,0.0,0.0,0.0,1,0,0,2023-2024,laliga
nacho vidal,Mallorca,151,74.8,92.4,71.7,26.3,0.2,0.3,-0.2,5,4,2,2023-2024,laliga
fran vieites,Betis,76,63.9,100.0,92.9,41.5,0.0,0.0,0.0,1,0,0,2023-2024,laliga
jonathan viera,Las Palmas,456,88.9,93.9,89.2,50.0,1.0,1.2,0.0,35,16,1,2023-2024,laliga
jonathan viera,Almería,468,85.9,91.7,86.7,54.3,2.7,1.3,0.3,37,14,1,2023-2024,laliga
toni villa,Girona,7,77.8,100.0,80.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,laliga
asier villalibre,Athletic Club,88,71.0,77.2,68.0,75.0,1.0,0.7,0.0,7,5,0,2023-2024,laliga
gonzalo villar,Granada,775,82.7,90.8,84.3,64.1,2.2,2.2,0.8,71,15,3,2023-2024,laliga
ivan villar,Celta Vigo,213,65.7,100.0,100.0,39.2,0.1,0.0,-0.1,4,0,0,2023-2024,laliga
ricardo visus,Betis,50,82.0,88.2,93.1,53.3,0.0,0.0,0.0,2,0,0,2023-2024,laliga
daniel vivian,Athletic Club,1442,83.9,90.0,90.3,60.5,0.7,0.6,-0.7,105,5,1,2023-2024,laliga
shon weissman,Granada,10,76.9,75.0,80.0,100.0,0.0,0.0,0.0,0,1,1,2023-2024,laliga
inaki williams,Athletic Club,668,67.1,79.7,67.0,32.7,6.3,5.8,-3.3,29,53,17,2023-2024,laliga
nico williams,Athletic Club,579,69.9,85.8,74.0,42.6,5.7,7.5,5.3,26,48,22,2023-2024,laliga
axel witsel,Atlético Madrid,1687,91.9,94.3,93.9,77.1,0.3,0.2,-0.3,72,0,0,2023-2024,laliga
xeber,Alavés,68,68.0,86.8,73.9,40.0,0.6,0.5,-0.6,3,1,0,2023-2024,laliga
antal yaakobishvili,Girona,37,88.1,88.2,100.0,70.0,0.3,0.1,-0.3,1,0,0,2023-2024,laliga
lamine yamal,Barcelona,903,79.8,88.0,77.7,57.1,6.2,6.5,-1.2,39,52,16,2023-2024,laliga
roman yaremchuk,Valencia,142,67.6,75.4,69.8,100.0,0.1,0.2,-0.1,13,4,0,2023-2024,laliga
arsen zakharyan,Real Sociedad,379,69.9,86.3,72.4,40.0,2.1,2.3,-0.1,31,13,2,2023-2024,laliga
joseba zaldua,Cádiz,182,72.5,88.8,75.3,29.4,0.5,0.9,-0.5,11,7,4,2023-2024,laliga
bryan zaragoza,Granada,248,55.9,78.4,52.8,30.1,3.3,4.2,-1.3,12,29,16,2023-2024,laliga
igor zubeldia,Real Sociedad,1476,84.5,86.0,92.3,62.5,1.1,0.8,0.9,99,4,0,2023-2024,laliga
martin zubimendi,Real Sociedad,1321,85.7,89.7,89.7,68.3,1.5,2.0,-0.5,136,15,1,2023-2024,laliga
