Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
djibril sow,Eint Frankfurt,1324,85.0,88.6,90.3,70.1,1.0,1.3,-1.0,137,20,1,2022-2023,bundesliga
anton stach,Mainz 05,619,69.0,75.9,73.2,47.6,3.6,4.0,0.4,70,25,6,2022-2023,bundesliga
kostas stafylidis,Bochum,297,70.2,88.3,73.2,47.2,0.7,0.7,1.3,23,5,4,2022-2023,bundesliga
jens stage,Werder Bremen,412,66.2,76.9,72.4,37.3,1.8,2.6,1.2,34,20,3,2022-2023,bundesliga
veit stange,Hertha BSC,0,,,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
josip stanisic,Bayern Munich,577,91.2,94.2,94.1,69.1,0.4,0.7,-0.4,43,11,3,2022-2023,bundesliga
niklas stark,Werder Bremen,1027,82.6,88.6,88.9,63.3,0.3,0.4,-0.3,57,5,1,2022-2023,bundesliga
pascal stenzel,Stuttgart,174,78.0,91.0,80.6,65.7,0.6,0.6,0.4,11,4,2,2022-2023,bundesliga
angelo stiller,Hoffenheim,279,76.9,84.2,83.8,64.7,0.5,0.6,0.5,26,5,0,2022-2023,bundesliga
lars stindl,Gladbach,624,80.4,85.7,85.3,70.3,6.2,3.5,0.8,67,17,1,2022-2023,bundesliga
kevin stoger,Bochum,1114,69.3,82.8,72.6,50.8,5.7,7.8,-2.7,153,46,11,2022-2023,bundesliga
niklas sule,Dortmund,1677,90.6,94.0,92.8,81.2,2.2,1.6,0.8,116,9,2,2022-2023,bundesliga
ivan sunjic,Hertha BSC,270,74.8,83.7,78.0,53.3,0.2,0.4,-0.2,34,4,0,2022-2023,bundesliga
mattias svanberg,Wolfsburg,394,69.5,76.1,76.4,51.4,5.0,4.4,1.0,34,23,6,2022-2023,bundesliga
dominik szoboszlai,RB Leipzig,1262,79.9,87.8,82.5,69.0,8.1,8.6,-0.1,107,46,9,2022-2023,bundesliga
alexander srloth,RB Leipzig,2,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
jonathan tah,Leverkusen,1455,88.9,92.9,92.8,69.9,0.5,0.3,-0.5,59,3,0,2022-2023,bundesliga
edmond tapsoba,Leverkusen,1891,85.5,91.2,91.3,61.8,1.0,1.5,-1.0,154,9,0,2022-2023,bundesliga
niklas tauer,Mainz 05,50,89.3,90.9,95.0,50.0,0.0,0.1,0.0,5,2,1,2022-2023,bundesliga
mathys tel,Bayern Munich,126,80.3,86.7,84.2,100.0,0.7,0.4,-0.7,7,5,3,2022-2023,bundesliga
semir telalovic,Gladbach,1,50.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
simon terodde,Schalke 04,212,67.1,75.2,67.0,69.2,2.3,1.4,-2.3,16,7,0,2022-2023,bundesliga
malick thiaw,Schalke 04,108,87.8,83.3,91.1,78.6,0.0,0.0,0.0,4,0,0,2022-2023,bundesliga
jan thielmann,Köln,158,63.5,73.4,77.1,43.5,0.9,2.1,1.1,10,11,7,2022-2023,bundesliga
morten thorsby,Union Berlin,119,62.3,71.4,58.3,38.5,0.5,0.3,0.5,12,4,1,2022-2023,bundesliga
marcus thuram,Gladbach,415,74.0,80.2,77.3,42.9,5.2,3.1,0.8,16,20,0,2022-2023,bundesliga
steffen tigges,Köln,200,57.5,63.3,64.4,52.4,1.9,1.3,-0.9,26,13,3,2022-2023,bundesliga
umut tohumcu,Hoffenheim,56,71.8,79.4,88.0,44.4,0.1,0.1,-0.1,9,0,0,2022-2023,bundesliga
tiago tomas,Stuttgart,197,60.4,76.1,59.8,44.2,3.6,2.3,-0.6,10,16,5,2022-2023,bundesliga
almamy toure,Eint Frankfurt,188,81.0,89.5,86.1,60.7,0.6,0.5,0.4,11,1,0,2022-2023,bundesliga
lucas tousart,Hertha BSC,530,59.9,66.7,69.9,38.3,2.0,2.1,0.0,72,9,3,2022-2023,bundesliga
kevin trapp,Eint Frankfurt,616,69.4,99.3,98.5,36.7,0.0,0.0,0.0,9,0,0,2022-2023,bundesliga
christopher trimmel,Union Berlin,649,62.4,83.7,72.9,28.6,3.2,3.2,2.8,53,26,18,2022-2023,bundesliga
tuta,Eint Frankfurt,1486,80.1,88.8,87.6,51.3,0.8,0.9,0.2,94,6,1,2022-2023,bundesliga
sven ulreich,Bayern Munich,110,84.0,100.0,98.1,45.7,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
lauren ulrich,Stuttgart,4,80.0,100.0,50.0,,0.0,0.0,0.0,1,0,0,2022-2023,bundesliga
dayot upamecano,Bayern Munich,2101,90.6,93.0,95.1,73.9,0.3,1.0,0.7,205,6,0,2022-2023,bundesliga
filip uremovic,Hertha BSC,514,78.1,81.3,87.3,36.5,0.4,0.3,-0.4,16,2,1,2022-2023,bundesliga
jere uronen,Schalke 04,275,73.7,87.2,79.1,51.6,0.9,0.9,-0.9,19,7,7,2022-2023,bundesliga
mark uth,Köln,11,73.3,71.4,100.0,33.3,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
josha vagnoman,Stuttgart,453,77.6,84.9,75.6,72.7,1.6,1.9,0.4,28,14,3,2022-2023,bundesliga
ruben vargas,Augsburg,215,57.8,75.6,58.6,34.1,2.2,1.9,1.8,26,16,6,2022-2023,bundesliga
renato veiga,Augsburg,210,66.0,75.3,80.2,39.8,0.2,0.2,-0.2,7,4,1,2022-2023,bundesliga
milos veljkovic,Werder Bremen,1145,81.1,86.0,90.0,62.0,0.7,0.8,1.3,76,2,0,2022-2023,bundesliga
micky van de ven,Wolfsburg,1541,87.7,91.4,94.4,61.4,1.4,1.4,-0.4,98,5,0,2022-2023,bundesliga
gabriel vidovic,Bayern Munich,10,76.9,87.5,66.7,,0.1,0.1,0.9,0,1,0,2022-2023,bundesliga
kevin vogt,Hoffenheim,1033,86.0,89.5,91.9,70.7,0.4,0.8,-0.4,88,13,2,2022-2023,bundesliga
aster vranckx,Wolfsburg,2,66.7,100.0,50.0,,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
robert wagner,Freiburg,7,46.7,40.0,66.7,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
luca waldschmidt,Wolfsburg,117,76.5,85.9,77.3,36.4,0.0,0.5,0.0,9,2,0,2022-2023,bundesliga
paul wanner,Bayern Munich,7,77.8,80.0,66.7,,0.1,0.1,-0.1,0,1,0,2022-2023,bundesliga
julian weigl,Gladbach,1072,89.1,93.3,92.9,71.5,0.6,0.8,-0.6,66,5,0,2022-2023,bundesliga
nelson weiper,Mainz 05,27,67.5,81.0,61.5,,0.1,0.1,-0.1,0,1,1,2022-2023,bundesliga
mitchell weiser,Werder Bremen,960,71.6,83.4,73.9,49.4,5.6,6.9,3.4,91,48,17,2022-2023,bundesliga
noah weihaupt,Freiburg,111,68.5,80.3,72.0,48.1,1.0,0.8,0.0,9,6,2,2022-2023,bundesliga
marcel wenig,Eint Frankfurt,9,90.0,100.0,50.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
timo werner,RB Leipzig,505,73.7,83.6,73.0,62.9,3.1,3.0,-0.1,38,19,2,2022-2023,bundesliga
silvan widmer,Mainz 05,597,68.4,84.0,68.7,38.5,2.0,1.6,0.0,43,17,5,2022-2023,bundesliga
patrick wimmer,Wolfsburg,334,60.8,71.8,75.8,34.2,5.0,5.6,3.0,23,30,8,2022-2023,bundesliga
jonas wind,Wolfsburg,247,66.6,77.2,64.3,50.0,1.3,2.0,-1.3,37,11,0,2022-2023,bundesliga
frederik winther,Augsburg,22,62.9,62.5,80.0,50.0,0.1,0.0,0.9,1,1,0,2022-2023,bundesliga
florian wirtz,Leverkusen,473,74.6,85.3,75.8,48.4,3.9,3.1,2.1,43,26,3,2022-2023,bundesliga
hannes wolf,Gladbach,146,81.6,88.3,93.5,60.0,0.3,0.2,0.7,8,2,0,2022-2023,bundesliga
marius wolf,Dortmund,834,78.6,88.4,82.5,58.1,2.9,3.2,-1.9,60,29,14,2022-2023,bundesliga
jeong wooyeong,Freiburg,192,78.7,84.0,84.5,66.7,1.2,1.5,-0.2,13,6,3,2022-2023,bundesliga
kelvin yeboah,Augsburg,28,47.5,61.9,60.0,60.0,0.4,0.5,0.6,4,3,1,2022-2023,bundesliga
maya yoshida,Schalke 04,1071,76.1,79.2,89.6,50.0,0.1,0.8,-0.1,70,10,1,2022-2023,bundesliga
danaxel zagadou,Stuttgart,841,85.4,86.8,91.4,72.5,0.6,0.2,-0.6,45,1,0,2022-2023,bundesliga
rodrigo zalazar,Schalke 04,253,59.0,75.0,69.6,44.0,4.5,4.6,1.5,20,18,7,2022-2023,bundesliga
aaron zehnter,Augsburg,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,bundesliga
robin zentner,Mainz 05,532,61.3,100.0,97.1,41.5,0.1,0.2,-0.1,26,1,0,2022-2023,bundesliga
michael zetterer,Werder Bremen,43,70.5,100.0,100.0,56.1,0.0,0.0,0.0,2,0,0,2022-2023,bundesliga
simon zoller,Bochum,208,62.7,69.0,62.6,68.4,1.1,0.5,0.9,16,4,0,2022-2023,bundesliga
