Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
sergi guardiola,Cádiz,203,69.0,79.6,68.2,66.7,0.5,0.3,-0.5,11,3,1,2022-2023,laliga
nemanja gudelj,Sevilla,1445,90.2,92.8,94.4,65.7,0.4,0.6,0.6,113,6,2,2022-2023,laliga
javier guerra,Valencia,188,78.7,85.0,88.4,43.5,1.1,1.7,-1.1,15,10,1,2022-2023,laliga
ander guevara,Real Sociedad,161,89.9,96.6,93.0,62.5,0.7,0.3,-0.7,23,1,0,2022-2023,laliga
pape gueye,Sevilla,447,80.8,91.9,84.7,64.9,1.2,0.9,1.8,52,2,1,2022-2023,laliga
hugo guillamon,Valencia,852,82.9,90.2,86.1,72.2,1.6,1.5,2.4,96,11,3,2022-2023,laliga
gerard gumbau,Elche,1112,76.9,87.6,85.5,60.5,6.2,6.1,-0.2,124,24,12,2022-2023,laliga
gorka guruzeta,Athletic Club,286,72.6,79.4,76.1,83.3,1.0,1.2,0.0,23,10,1,2022-2023,laliga
raul guti,Elche,327,80.0,89.4,84.5,57.7,0.1,0.3,-0.1,26,6,1,2022-2023,laliga
miguel gutierrez,Girona,1130,81.5,91.6,82.0,54.3,3.3,3.1,-0.3,92,29,16,2022-2023,laliga
munir el haddadi,Getafe,270,62.4,76.8,64.9,43.3,1.2,1.7,-0.2,20,11,8,2022-2023,laliga
dennis hadzikadunic,Mallorca,142,75.1,85.5,81.5,50.0,0.0,0.0,0.0,9,0,0,2022-2023,laliga
haissem hassan,Villarreal,15,75.0,75.0,77.8,100.0,0.0,0.0,0.0,3,0,0,2022-2023,laliga
eden hazard,Real Madrid,96,88.9,88.2,95.5,100.0,0.5,0.5,0.5,6,3,0,2022-2023,laliga
luiz henrique,Betis,415,74.0,85.5,74.0,53.1,2.9,2.1,0.1,13,14,6,2022-2023,laliga
mario hermoso,Atlético Madrid,1309,86.5,93.0,92.1,65.3,1.4,1.4,0.6,89,11,2,2022-2023,laliga
javi hernandez,Girona,613,82.0,87.3,87.6,63.3,0.9,0.6,1.1,56,9,4,2022-2023,laliga
aridane hernandez,Osasuna,745,84.5,91.5,88.8,65.6,0.7,0.4,0.3,42,2,0,2022-2023,laliga
luis hernandez,Cádiz,1078,72.4,89.5,83.3,44.8,0.9,1.0,-0.9,81,7,4,2022-2023,laliga
mario hernandez,Rayo Vallecano,30,78.9,76.2,91.7,50.0,0.0,0.0,0.0,3,0,0,2022-2023,laliga
jorge herrando,Osasuna,3,60.0,33.3,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ander herrera,Athletic Club,376,82.6,87.9,83.7,62.9,0.9,0.9,0.1,32,7,0,2022-2023,laliga
sergio herrera,Osasuna,389,63.7,96.9,97.5,48.2,0.0,0.0,0.0,28,0,0,2022-2023,laliga
yangel herrera,Girona,332,79.4,90.3,81.3,54.5,1.0,1.0,1.0,31,10,2,2022-2023,laliga
omar el hilali,Espanyol,21,60.0,66.7,76.5,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
martin hongla,Valladolid,520,82.0,85.5,93.0,64.9,0.3,0.3,-0.3,33,4,1,2022-2023,laliga
pablo ibanez,Osasuna,280,72.5,83.5,79.7,52.6,0.8,0.2,0.2,34,4,0,2022-2023,laliga
iglesias,Getafe,557,58.6,80.0,63.8,31.1,1.0,1.4,-1.0,41,24,15,2022-2023,laliga
borja iglesias,Betis,397,76.1,81.3,75.3,86.4,2.8,2.2,0.2,13,14,0,2022-2023,laliga
asier illarramendi,Real Sociedad,545,85.2,90.3,90.0,65.3,0.4,0.4,-0.4,53,3,1,2022-2023,laliga
alexander isak,Real Sociedad,17,56.7,78.6,66.7,0.0,0.1,0.0,-0.1,0,1,0,2022-2023,laliga
isco,Sevilla,346,83.0,91.0,87.9,54.0,1.7,1.1,0.3,45,8,0,2022-2023,laliga
diego iturralde,Sevilla,8,61.5,100.0,60.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
nicolas jackson,Villarreal,246,75.7,78.1,82.1,86.7,3.1,2.0,0.9,25,9,0,2022-2023,laliga
adnan januzaj,Sevilla,15,62.5,83.3,80.0,33.3,0.0,0.0,0.0,0,0,0,2022-2023,laliga
luis javier suarez,Almería,266,68.9,78.1,68.2,52.2,2.1,1.5,1.9,21,2,1,2022-2023,laliga
joaquin,Betis,258,79.6,90.9,81.3,38.7,1.8,1.8,0.2,15,11,3,2022-2023,laliga
frenkie de jong,Barcelona,2089,90.0,94.5,92.1,77.4,4.3,6.3,-0.3,250,59,7,2022-2023,laliga
joan jordan,Sevilla,963,87.4,92.6,89.9,76.4,0.6,0.8,0.4,134,6,0,2022-2023,laliga
josan,Elche,424,78.7,89.7,80.3,52.1,1.6,0.6,1.4,29,13,8,2022-2023,laliga
willian jose,Betis,206,77.4,86.1,79.8,53.3,1.3,0.5,-0.3,4,3,0,2022-2023,laliga
joselu,Espanyol,458,60.3,68.2,57.0,50.9,2.4,2.0,-0.4,41,12,1,2022-2023,laliga
juanmi,Betis,207,84.5,91.7,87.1,58.3,0.9,0.9,-0.9,7,3,0,2022-2023,laliga
juanpe,Girona,753,85.5,93.6,91.8,61.2,0.3,0.4,-0.3,32,1,0,2022-2023,laliga
lago junior,Mallorca,12,66.7,85.7,60.0,50.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
vinicius junior,Real Madrid,883,76.6,87.4,77.9,59.5,9.4,8.8,-0.4,30,45,2,2022-2023,laliga
filip jrgensen,Villarreal,49,89.1,100.0,96.4,54.5,0.0,0.0,0.0,0,0,0,2022-2023,laliga
tino kadewere,Mallorca,95,62.9,70.9,67.4,27.3,0.6,0.2,-0.6,6,0,0,2022-2023,laliga
kaiky,Almería,182,81.3,92.3,86.6,63.0,0.0,0.0,0.0,12,1,0,2022-2023,laliga
lee kangin,Mallorca,772,70.0,86.0,78.5,39.2,5.4,5.0,0.6,75,30,11,2022-2023,laliga
jon karrikaburu,Real Sociedad,11,61.1,71.4,50.0,66.7,0.3,0.1,-0.3,2,1,0,2022-2023,laliga
kenedy,Valladolid,57,66.3,81.0,76.0,20.0,0.6,0.6,0.4,7,2,2,2022-2023,laliga
franck kessie,Barcelona,391,85.6,89.6,87.4,69.0,0.7,0.9,0.3,23,6,1,2022-2023,laliga
kike,Osasuna,167,68.4,83.8,62.5,37.5,1.1,0.8,-1.1,13,7,0,2022-2023,laliga
justin kluivert,Valencia,276,69.2,80.3,71.4,46.0,2.4,2.1,-2.4,15,21,10,2022-2023,laliga
koke,Atlético Madrid,1784,87.5,93.8,89.1,67.9,1.7,1.7,1.3,179,19,3,2022-2023,laliga
luca koleosho,Espanyol,18,64.3,90.9,58.3,0.0,0.0,0.2,0.0,1,0,0,2022-2023,laliga
geoffrey kondogbia,Atlético Madrid,567,89.4,92.9,91.6,74.6,0.9,0.3,1.1,45,3,0,2022-2023,laliga
jules kounde,Barcelona,1775,87.7,92.4,91.5,67.6,2.8,2.3,0.2,176,15,6,2022-2023,laliga
toni kroos,Real Madrid,2255,90.9,97.0,94.1,74.9,4.4,5.5,-0.4,372,26,7,2022-2023,laliga
takefusa kubo,Real Sociedad,621,71.0,84.1,69.9,44.6,6.0,5.4,-2.0,33,34,4,2022-2023,laliga
cesar de la hoz,Almería,435,78.2,87.3,83.6,60.2,0.9,0.9,-0.9,54,5,2,2022-2023,laliga
luca de la torre,Celta Vigo,510,83.2,93.0,87.4,53.8,1.3,1.3,0.7,51,7,2,2022-2023,laliga
erik lamela,Sevilla,588,76.4,84.6,80.4,66.7,1.4,1.3,-1.4,38,21,1,2022-2023,laliga
cyle larin,Valladolid,170,68.8,79.1,72.4,64.3,2.6,1.1,0.4,5,7,1,2022-2023,laliga
juanmi latasa,Getafe,80,48.8,53.2,53.7,75.0,0.6,0.6,-0.6,7,6,0,2022-2023,laliga
toni lato,Valencia,390,79.6,89.9,83.6,42.6,0.9,1.0,-0.9,32,10,2,2022-2023,laliga
lazaro,Almería,170,78.0,83.7,79.6,70.0,0.8,0.4,-0.8,20,5,1,2022-2023,laliga
robin le normand,Real Sociedad,1533,88.1,89.5,93.1,71.3,0.1,0.6,-0.1,93,2,0,2022-2023,laliga
benjamin lecomte,Espanyol,179,65.1,100.0,98.5,50.0,0.1,0.0,-0.1,5,0,0,2022-2023,laliga
jeremias ledesma,Cádiz,585,52.5,96.7,97.0,37.0,0.0,0.1,0.0,42,1,0,2022-2023,laliga
florian lejeune,Rayo Vallecano,1110,78.3,87.0,90.9,55.1,0.3,0.4,-0.3,119,5,1,2022-2023,laliga
inigo lekue,Athletic Club,624,77.3,86.7,79.0,52.9,0.7,0.7,0.3,57,9,7,2022-2023,laliga
thomas lemar,Atlético Madrid,690,84.8,92.9,84.9,63.4,1.9,1.6,1.1,68,22,6,2022-2023,laliga
sergio leon,Valladolid,138,67.0,78.3,70.8,45.0,1.2,0.6,-0.2,5,6,1,2022-2023,laliga
robert lewandowski,Barcelona,602,75.9,83.9,77.1,65.2,6.3,5.3,0.7,49,31,2,2022-2023,laliga
samuel lino,Valencia,878,75.5,87.8,74.9,46.8,2.1,3.7,-1.1,46,30,7,2022-2023,laliga
pol lirola,Elche,240,73.8,87.7,73.8,42.1,0.7,0.6,-0.7,10,3,2,2022-2023,laliga
javier llabres,Mallorca,4,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
marcos llorente,Atlético Madrid,660,80.9,91.6,77.7,61.8,3.6,3.1,-1.6,30,30,3,2022-2023,laliga
giovani lo celso,Villarreal,578,83.3,88.8,84.9,78.3,3.3,3.1,-0.3,51,29,1,2022-2023,laliga
david lopez,Girona,1082,89.9,93.3,95.3,63.7,0.6,0.5,0.4,57,1,0,2022-2023,laliga
diego lopez,Rayo Vallecano,22,75.9,87.5,100.0,40.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
diego lopez,Valencia,101,66.9,76.7,65.2,64.3,1.1,1.0,-0.1,7,11,4,2022-2023,laliga
unai lopez,Rayo Vallecano,745,80.2,89.2,86.3,62.9,1.4,1.9,0.6,102,14,3,2022-2023,laliga
anthony lozano,Cádiz,198,67.6,77.4,67.5,33.3,0.8,1.0,0.2,19,6,1,2022-2023,laliga
pol lozano,Espanyol,5,62.5,66.7,66.7,50.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
jose luis gaya,Valencia,1284,74.0,91.5,74.6,41.7,5.5,5.6,-2.5,94,40,27,2022-2023,laliga
jose luis morales,Villarreal,181,70.2,80.7,69.7,63.6,1.6,1.0,-1.6,4,10,2,2022-2023,laliga
andriy lunin,Real Madrid,205,90.3,100.0,97.5,70.5,0.0,0.0,0.0,0,0,0,2022-2023,laliga
awer mabil,Cádiz,34,63.0,78.6,60.0,22.2,0.0,0.0,0.0,4,0,0,2022-2023,laliga
darwin machis,Valladolid,137,65.9,84.0,76.4,51.1,2.1,1.8,-1.1,7,11,10,2022-2023,laliga
pablo maffeo,Mallorca,819,67.1,88.5,67.4,39.0,3.0,2.7,1.0,53,29,21,2022-2023,laliga
lisandro magallan,Elche,325,83.1,90.9,88.0,62.7,0.1,0.2,-0.1,16,1,1,2022-2023,laliga
jon magunazelaia,Real Sociedad,8,50.0,40.0,75.0,100.0,0.4,0.5,-0.4,0,0,0,2022-2023,laliga
nemanja maksimovic,Getafe,439,78.0,81.6,82.8,47.6,0.6,0.8,-0.6,28,7,3,2022-2023,laliga
hugo mallo,Celta Vigo,1094,76.7,90.1,79.4,45.1,2.6,2.6,-1.6,89,23,11,2022-2023,laliga
mickael malsa,Valladolid,13,65.0,77.8,62.5,,0.0,0.0,0.0,3,0,0,2022-2023,laliga
giorgi mamardashvili,Valencia,697,64.2,100.0,97.5,38.7,0.0,0.0,0.0,17,0,0,2022-2023,laliga
reinildo mandava,Atlético Madrid,918,86.0,93.5,87.7,45.2,0.5,0.8,-0.5,51,7,3,2022-2023,laliga
aissa mandi,Villarreal,826,90.7,95.0,92.4,81.7,0.3,0.4,-0.3,30,3,0,2022-2023,laliga
marcao,Sevilla,187,86.2,92.9,93.5,40.0,0.0,0.0,0.0,16,0,0,2022-2023,laliga
agustin marchesin,Celta Vigo,449,70.7,100.0,97.2,47.8,0.0,0.0,0.0,6,0,0,2022-2023,laliga
oscar de marcos,Athletic Club,1499,77.6,88.2,79.6,54.8,3.5,4.5,2.5,170,50,23,2022-2023,laliga
alberto mari,Valencia,8,40.0,58.3,25.0,,0.0,0.0,0.0,1,0,0,2022-2023,laliga
jose mari,Cádiz,168,82.8,80.9,93.4,75.5,0.3,0.1,-0.3,32,1,0,2022-2023,laliga
jose maria gimenez,Atlético Madrid,1183,88.7,92.1,93.8,72.5,0.6,0.2,0.4,70,0,0,2022-2023,laliga
mariano,Real Madrid,32,78.0,83.3,71.4,100.0,0.4,0.7,-0.4,3,0,0,2022-2023,laliga
pablo marin,Real Sociedad,128,76.2,84.8,75.0,75.0,0.8,0.4,-0.8,9,2,0,2022-2023,laliga
diego marino,Almería,7,87.5,,100.0,75.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
roger marti,Elche,118,73.8,87.8,68.8,53.8,0.7,0.4,0.3,7,3,2,2022-2023,laliga
roger marti,Cádiz,92,71.3,78.6,72.0,50.0,0.5,0.2,-0.5,3,1,0,2022-2023,laliga
ander martin,Real Sociedad,12,50.0,77.8,44.4,0.0,0.1,0.0,-0.1,2,0,0,2022-2023,laliga
andres martin,Rayo Vallecano,39,50.6,63.6,63.2,28.6,0.5,0.2,-0.5,1,3,2,2022-2023,laliga
carlos martin,Atlético Madrid,6,54.5,80.0,25.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ivan martin,Girona,565,84.1,90.4,84.9,72.5,2.2,2.1,0.8,38,17,6,2022-2023,laliga
arnau martinez,Girona,1303,81.5,91.1,84.1,50.9,4.3,3.2,-0.3,80,28,18,2022-2023,laliga
inigo martinez,Athletic Club,627,81.1,86.8,88.7,63.4,0.3,0.2,-0.3,52,2,0,2022-2023,laliga
roger martinez,Espanyol,5,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
omar mascarell,Elche,1091,85.9,91.5,91.6,65.7,1.1,1.2,-0.1,101,4,1,2022-2023,laliga
jordi masip,Valladolid,679,70.5,100.0,99.1,45.6,0.0,0.0,0.0,15,0,0,2022-2023,laliga
jaime mata,Getafe,68,55.7,65.5,60.5,45.5,1.3,0.7,-0.3,6,6,3,2022-2023,laliga
borja mayoral,Getafe,582,75.1,83.6,76.3,71.8,2.7,3.4,-0.7,35,21,4,2022-2023,laliga
mamadou mbaye,Cádiz,219,74.5,82.3,83.1,51.1,0.2,0.1,-0.2,12,2,0,2022-2023,laliga
fernando medrano,Celta Vigo,3,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
gonzalo melero,Almería,652,86.4,90.1,88.0,82.5,1.8,1.3,1.2,72,13,0,2022-2023,laliga
memphis,Atlético Madrid,68,75.6,80.3,80.0,40.0,0.5,0.7,-0.5,4,3,0,2022-2023,laliga
memphis,Barcelona,53,80.3,89.5,87.5,42.9,0.1,0.2,-0.1,3,2,0,2022-2023,laliga
houboulang mendes,Almería,239,71.3,90.1,66.7,36.2,0.3,0.2,0.7,14,6,3,2022-2023,laliga
brais mendez,Real Sociedad,1010,77.0,88.3,79.1,53.4,3.7,4.8,0.3,92,29,3,2022-2023,laliga
diego mendez,Rayo Vallecano,1,50.0,50.0,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ferland mendy,Real Madrid,794,92.1,95.3,90.7,89.5,0.6,0.6,0.4,54,9,0,2022-2023,laliga
jorge mere,Cádiz,179,83.3,85.9,89.3,63.9,0.0,0.0,0.0,8,0,0,2022-2023,laliga
mikel merino,Real Sociedad,1145,76.2,84.9,78.9,51.6,5.7,5.0,3.3,154,36,5,2022-2023,laliga
roque mesa,Valladolid,790,82.0,87.8,89.5,64.7,1.0,1.2,0.0,106,18,4,2022-2023,laliga
eder militao,Real Madrid,1660,88.3,93.8,92.1,68.9,0.6,0.8,-0.6,138,5,1,2022-2023,laliga
luis milla,Getafe,756,77.6,87.8,83.5,55.2,1.3,1.6,1.7,99,6,3,2022-2023,laliga
pere milla,Elche,410,70.1,79.2,75.1,54.0,1.2,1.5,-0.2,53,10,2,2022-2023,laliga
marko milovanovic,Almería,4,44.4,50.0,50.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
oscar mingueza,Celta Vigo,721,79.4,90.7,84.3,46.0,1.4,1.3,-1.4,70,13,4,2022-2023,laliga
rafa mir,Sevilla,176,67.2,73.8,68.4,42.9,1.0,0.9,-1.0,7,0,0,2022-2023,laliga
juan miranda,Betis,588,70.8,85.2,71.7,47.2,2.9,2.4,-0.9,55,28,9,2022-2023,laliga
stefan mitrovic,Getafe,403,78.7,84.1,87.7,56.8,0.0,0.1,0.0,14,0,0,2022-2023,laliga
luka modric,Real Madrid,1336,87.8,94.1,88.7,70.9,4.5,4.2,-1.5,153,22,3,2022-2023,laliga
johan mojica,Villarreal,318,80.5,91.5,86.9,60.0,0.9,1.0,-0.9,18,3,3,2022-2023,laliga
johan mojica,Elche,127,71.3,87.7,78.3,23.8,0.3,0.2,-0.3,5,4,1,2022-2023,laliga
nahuel molina,Atlético Madrid,1452,75.2,90.3,71.4,45.9,3.9,4.0,-1.9,74,49,17,2022-2023,laliga
jon moncayola,Osasuna,1136,77.8,88.4,84.7,55.9,1.8,2.2,1.2,170,22,10,2022-2023,laliga
monchu,Valladolid,833,79.0,90.0,80.8,62.3,2.0,1.7,0.0,98,5,2,2022-2023,laliga
cesar montes,Espanyol,624,78.1,88.8,85.0,51.3,0.0,0.7,0.0,46,1,1,2022-2023,laliga
gonzalo montiel,Sevilla,661,77.7,89.3,77.6,43.6,2.1,2.5,0.9,53,13,7,2022-2023,laliga
martin montoya,Betis,190,77.9,92.2,77.9,38.7,0.7,0.6,-0.7,12,3,2,2022-2023,laliga
alvaro morata,Atlético Madrid,270,64.0,73.2,59.0,56.7,2.0,1.2,0.0,6,5,1,2022-2023,laliga
jon morcillo,Athletic Club,32,72.7,90.0,76.9,42.9,0.3,0.2,0.7,0,3,1,2022-2023,laliga
alberto moreno,Villarreal,605,82.9,90.6,89.0,56.3,1.4,1.9,-0.4,18,24,6,2022-2023,laliga
alex moreno,Betis,525,75.5,89.8,72.9,44.9,1.5,1.4,1.5,38,13,4,2022-2023,laliga
diego moreno,Osasuna,216,66.7,84.9,72.2,40.0,0.2,0.3,-0.2,17,3,1,2022-2023,laliga
gerard moreno,Villarreal,353,73.1,78.2,77.2,81.3,2.7,1.4,0.3,35,25,1,2022-2023,laliga
tete morente,Elche,571,72.7,86.6,72.8,50.6,1.1,1.6,-1.1,44,19,9,2022-2023,laliga
ilaix moriba,Valencia,403,80.4,85.7,84.0,69.2,1.0,1.1,1.0,53,12,2,2022-2023,laliga
manu morlanes,Villarreal,36,78.3,90.5,86.7,57.1,0.0,0.0,0.0,6,0,0,2022-2023,laliga
manu morlanes,Mallorca,190,84.1,85.6,89.3,79.2,0.7,0.5,-0.7,20,5,0,2022-2023,laliga
loren moron,Betis,3,75.0,100.0,0.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
cristhian mosquera,Valencia,53,81.5,87.9,87.0,44.4,0.0,0.0,0.0,0,0,0,2022-2023,laliga
abdul mumin,Rayo Vallecano,299,76.7,89.0,89.1,45.5,0.0,0.1,0.0,18,1,1,2022-2023,laliga
iker muniain,Athletic Club,890,80.2,88.7,83.3,53.3,3.9,3.9,-0.9,89,28,4,2022-2023,laliga
aihen munoz,Real Sociedad,781,76.0,89.2,80.1,45.5,0.9,1.1,0.1,48,18,11,2022-2023,laliga
iker munoz,Osasuna,90,81.1,88.6,82.9,73.5,0.0,0.0,0.0,10,0,0,2022-2023,laliga
pablo munoz,Rayo Vallecano,2,100.0,100.0,,,0.0,0.0,0.0,1,0,0,2022-2023,laliga
vedat muriqi,Mallorca,472,57.1,72.1,48.6,36.7,2.1,1.7,0.9,43,6,0,2022-2023,laliga
yunus musah,Valencia,604,78.3,84.2,85.1,67.2,1.8,1.8,0.2,52,12,4,2022-2023,laliga
francisco mwepu,Cádiz,4,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
nacho,Real Madrid,1085,91.6,94.3,94.1,71.6,0.9,0.7,0.1,79,8,1,2022-2023,laliga
juanjo narvaez,Valladolid,25,69.4,81.8,71.4,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
matija nastasic,Mallorca,238,79.9,86.2,93.4,50.0,0.0,0.2,0.0,24,4,0,2022-2023,laliga
roberto navarro,Real Sociedad,99,71.7,82.2,62.9,61.5,1.2,1.1,-1.2,8,3,0,2022-2023,laliga
jesus navas,Sevilla,1000,75.1,89.6,76.2,52.5,2.8,3.2,-2.8,60,46,14,2022-2023,laliga
alvaro negredo,Cádiz,106,61.3,68.8,66.7,42.9,2.4,1.6,-0.4,11,4,1,2022-2023,laliga
tanguy nianzou,Sevilla,676,87.6,91.1,93.8,53.4,0.0,0.2,0.0,58,0,0,2022-2023,laliga
saul niguez,Atlético Madrid,408,78.5,87.4,77.0,52.9,0.7,0.5,0.3,19,6,1,2022-2023,laliga
fernando nino,Villarreal,5,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
randy nteka,Elche,118,69.0,75.2,68.8,50.0,0.9,0.7,-0.9,8,3,0,2022-2023,laliga
randy nteka,Rayo Vallecano,49,75.4,74.2,95.2,50.0,0.0,0.1,0.0,7,1,0,2022-2023,laliga
unai nunez,Celta Vigo,1744,86.2,90.6,91.8,64.2,0.1,0.4,-0.1,131,2,1,2022-2023,laliga
jan oblak,Atlético Madrid,538,65.9,100.0,98.4,42.0,0.0,0.0,0.0,5,0,0,2022-2023,laliga
brian ocampo,Cádiz,274,74.3,85.5,70.9,53.7,1.7,1.7,-0.7,13,15,6,2022-2023,laliga
lucas ocampos,Sevilla,333,74.0,82.9,76.3,45.7,1.4,1.3,-1.4,16,12,4,2022-2023,laliga
alvaro odriozola,Real Madrid,27,96.4,95.0,100.0,100.0,0.3,0.1,-0.3,1,1,1,2022-2023,laliga
olasagasti,Real Sociedad,39,81.3,76.0,94.7,66.7,0.0,0.0,0.0,6,1,0,2022-2023,laliga
lucas olaza,Valladolid,606,76.0,88.0,81.9,47.7,1.0,1.0,0.0,34,17,8,2022-2023,laliga
brian olivan,Espanyol,688,62.2,82.4,63.4,40.2,4.3,3.9,2.7,69,31,24,2022-2023,laliga
lucas oliveira rosa,Valladolid,315,72.1,87.8,73.3,40.4,1.0,0.7,0.0,8,11,7,2022-2023,laliga
aimar oroz,Osasuna,649,79.1,86.6,81.2,65.3,2.8,2.3,3.2,48,20,0,2022-2023,laliga
pedro ortiz,Sevilla,1,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
mikel oyarzabal,Real Sociedad,285,72.7,87.3,73.8,43.6,2.2,1.9,-1.2,14,9,2,2022-2023,laliga
cenk ozkacar,Valencia,646,84.0,87.0,90.3,65.9,0.2,0.3,-0.2,54,3,1,2022-2023,laliga
fernando pacheco,Almería,20,64.5,100.0,90.9,47.1,0.0,0.0,0.0,1,0,0,2022-2023,laliga
fernando pacheco,Espanyol,399,71.6,98.2,98.9,52.9,0.2,0.1,-0.2,22,1,0,2022-2023,laliga
jon pacheco,Real Sociedad,812,89.5,93.6,94.7,66.7,0.1,0.1,0.9,51,0,0,2022-2023,laliga
goncalo paciencia,Celta Vigo,98,58.3,64.7,64.6,50.0,0.6,0.5,-0.6,10,5,2,2022-2023,laliga
helibelton palacios,Elche,623,74.6,89.8,76.6,42.9,0.7,0.9,-0.7,49,7,4,2022-2023,laliga
isaac palazon camacho,Rayo Vallecano,979,71.1,87.4,76.1,42.0,5.2,5.9,-0.2,84,47,11,2022-2023,laliga
aitor paredes,Athletic Club,464,89.1,93.0,94.5,73.1,0.4,0.2,-0.4,29,2,0,2022-2023,laliga
daniel parejo,Villarreal,2224,86.6,93.6,91.4,64.9,4.1,5.1,-0.1,271,35,3,2022-2023,laliga
moises parra gutierrez,Getafe,3,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2022-2023,laliga
raul parra,Cádiz,74,64.9,85.7,69.4,53.6,0.0,0.1,0.0,7,1,1,2022-2023,laliga
pascu,Villarreal,5,62.5,40.0,100.0,,0.0,0.0,0.0,1,0,0,2022-2023,laliga
javier pastore,Elche,6,75.0,100.0,0.0,100.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
gabriel paulista,Valencia,645,83.9,88.0,88.2,68.5,0.3,0.4,-0.3,53,4,0,2022-2023,laliga
alfonso pedraza,Villarreal,641,77.0,91.3,78.1,43.8,2.0,1.3,1.0,22,19,9,2022-2023,laliga
pedri,Barcelona,1251,86.3,90.8,88.8,82.8,5.0,5.3,-4.0,161,30,2,2022-2023,laliga
adria pedrosa,Espanyol,61,80.3,92.5,74.1,50.0,0.7,1.0,-0.7,2,4,2,2022-2023,laliga
inaki pena,Barcelona,25,92.6,100.0,100.0,66.7,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ruben pena,Osasuna,432,69.7,89.3,70.9,36.2,1.0,1.4,0.0,37,12,7,2022-2023,laliga
alberto perea,Cádiz,10,83.3,85.7,100.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,laliga
ayoze perez,Betis,308,78.8,86.7,75.9,83.3,2.0,2.0,-1.0,19,14,0,2022-2023,laliga
carles perez,Celta Vigo,564,81.9,88.2,84.2,59.0,2.0,1.7,3.0,33,19,3,2022-2023,laliga
francisco perez,Valencia,59,76.6,86.1,79.3,33.3,0.0,0.1,0.0,2,3,0,2022-2023,laliga
kike perez,Valladolid,927,75.8,84.6,81.8,61.8,2.2,2.0,-0.2,101,19,5,2022-2023,laliga
lucas perez,Cádiz,169,71.6,90.6,76.2,35.4,0.6,1.0,-0.6,13,7,3,2022-2023,laliga
luis perez,Valladolid,436,76.0,91.7,73.0,60.0,0.9,0.9,0.1,30,15,13,2022-2023,laliga
german pezzella,Betis,1129,86.1,94.4,92.5,52.6,0.2,0.4,-0.2,45,3,0,2022-2023,laliga
ronael pierregabriel,Espanyol,77,74.0,90.2,81.0,37.5,0.3,0.5,-0.3,3,1,1,2022-2023,laliga
yeremi pino,Villarreal,651,77.0,86.9,80.7,63.3,5.7,4.5,0.3,18,24,2,2022-2023,laliga
gerard pique,Barcelona,353,91.7,91.1,97.0,84.8,0.0,0.1,0.0,47,0,0,2022-2023,laliga
oscar plano,Valladolid,468,73.1,77.3,80.5,61.2,1.6,1.4,-0.6,56,17,4,2022-2023,laliga
gonzalo plata,Valladolid,582,74.4,84.5,75.1,38.3,3.1,2.6,1.9,28,19,3,2022-2023,laliga
ezequiel ponce,Elche,218,74.7,82.7,68.0,66.7,0.7,0.3,-0.7,21,4,0,2022-2023,laliga
francisco portillo,Almería,365,79.5,87.9,84.6,53.7,1.0,1.9,0.0,49,18,3,2022-2023,laliga
portu,Getafe,493,67.4,81.5,72.5,37.7,1.9,2.6,1.1,30,26,15,2022-2023,laliga
jose pozo,Rayo Vallecano,34,75.6,83.3,61.5,75.0,0.1,0.2,-0.1,5,2,0,2022-2023,laliga
manuel pozo,Valladolid,6,75.0,75.0,50.0,100.0,0.0,0.0,0.0,1,0,0,2022-2023,laliga
alejandro pozo pozo,Almería,814,72.9,89.6,77.3,41.4,3.6,2.6,-0.6,40,21,16,2022-2023,laliga
abdon prats,Mallorca,58,63.7,60.0,64.3,85.7,1.4,0.2,-0.4,4,3,0,2022-2023,laliga
