Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
pascal stenzel,Stuttgart,715,86.8,92.1,89.6,77.6,3.2,2.4,1.8,66,25,8,2023-2024,bundesliga
leonidas stergiou,Stuttgart,308,84.6,91.1,87.0,42.9,0.4,0.9,-0.4,18,7,5,2023-2024,bundesliga
angelo stiller,Hoffenheim,36,83.7,89.5,100.0,71.4,0.0,0.1,0.0,7,1,1,2023-2024,bundesliga
angelo stiller,Stuttgart,2346,89.0,93.2,93.7,58.0,5.1,5.4,-0.1,229,29,6,2023-2024,bundesliga
kevin stoger,Bochum,1363,67.2,79.5,71.4,50.1,9.9,9.8,0.1,195,76,25,2023-2024,bundesliga
filip stojilkovic,Darmstadt 98,10,47.6,37.5,58.3,,0.0,0.0,0.0,2,1,0,2023-2024,bundesliga
niklas sule,Dortmund,1401,93.1,95.8,95.0,82.8,0.2,0.6,-0.2,77,6,1,2023-2024,bundesliga
mattias svanberg,Wolfsburg,574,71.1,82.9,75.6,36.5,2.3,2.5,0.7,59,16,2,2023-2024,bundesliga
attila szalai,Hoffenheim,131,73.6,85.5,81.8,33.3,0.5,0.8,-0.5,10,2,1,2023-2024,bundesliga
attila szalai,Freiburg,58,80.6,87.0,84.6,50.0,0.1,0.2,-0.1,2,1,0,2023-2024,bundesliga
jonathan tah,Leverkusen,2070,94.4,97.0,94.4,80.9,0.3,0.9,0.7,164,1,0,2023-2024,bundesliga
edmond tapsoba,Leverkusen,1795,91.0,94.4,93.2,70.7,1.0,1.4,0.0,193,8,0,2023-2024,bundesliga
mathys tel,Bayern Munich,340,82.9,89.7,86.5,72.0,2.3,3.0,2.7,23,19,6,2023-2024,bundesliga
nathan tella,Leverkusen,279,79.5,89.7,80.4,34.8,3.2,2.9,-1.2,9,18,5,2023-2024,bundesliga
norman theuerkauf,Heidenheim,462,78.3,85.2,83.4,67.0,0.8,1.5,0.2,42,7,2,2023-2024,bundesliga
jan thielmann,Köln,364,66.1,74.6,76.4,48.1,1.1,1.2,-1.1,25,13,8,2023-2024,bundesliga
denis thomalla,Heidenheim,143,74.9,75.0,76.1,85.0,0.4,0.8,-0.4,9,4,1,2023-2024,bundesliga
phillip tietz,Augsburg,332,62.2,68.2,66.4,61.1,2.6,3.4,1.4,32,15,1,2023-2024,bundesliga
steffen tigges,Köln,118,58.1,60.0,64.4,33.3,1.6,0.7,-1.6,6,5,0,2023-2024,bundesliga
umut tohumcu,Hoffenheim,366,87.4,94.0,89.3,72.7,1.1,2.0,0.9,45,11,2,2023-2024,bundesliga
tiago tomas,Wolfsburg,181,65.1,77.2,65.1,38.1,0.8,0.9,0.2,7,10,1,2023-2024,bundesliga
fabio torsiello,Darmstadt 98,21,77.8,100.0,75.0,42.9,0.0,0.1,0.0,2,2,1,2023-2024,bundesliga
lucas tousart,Union Berlin,389,74.4,79.3,82.5,64.7,0.9,0.4,-0.9,33,2,0,2023-2024,bundesliga
omar traore,Heidenheim,881,71.0,86.0,74.9,43.7,1.3,1.8,0.7,58,28,15,2023-2024,bundesliga
kevin trapp,Eint Frankfurt,867,74.4,100.0,98.7,40.3,0.0,0.0,0.0,8,1,0,2023-2024,bundesliga
christopher trimmel,Union Berlin,631,66.4,85.2,72.4,41.8,2.1,3.7,-0.1,70,25,14,2023-2024,bundesliga
tuta,Eint Frankfurt,1614,84.7,91.8,91.1,53.1,2.1,2.0,-0.1,118,16,2,2023-2024,bundesliga
lukas ullrich,Gladbach,10,43.5,63.6,100.0,0.0,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
sven ulreich,Bayern Munich,333,84.3,98.9,99.0,46.4,0.0,0.0,0.0,2,0,0,2023-2024,bundesliga
deniz undav,Stuttgart,595,74.5,81.4,80.9,57.4,6.5,6.1,3.5,67,44,2,2023-2024,bundesliga
dayot upamecano,Bayern Munich,1678,92.6,94.4,94.4,88.2,0.5,0.9,-0.5,148,2,0,2023-2024,bundesliga
mark uth,Köln,111,66.1,94.7,66.7,42.9,1.4,0.7,-0.4,10,3,1,2023-2024,bundesliga
josha vagnoman,Stuttgart,516,83.9,90.0,83.6,64.5,1.3,1.4,0.7,24,5,1,2023-2024,bundesliga
ruben vargas,Augsburg,474,69.3,80.6,72.7,45.7,2.4,3.2,2.6,30,30,5,2023-2024,bundesliga
milos veljkovic,Werder Bremen,1066,82.3,87.5,90.3,62.4,0.8,0.9,0.2,65,14,6,2023-2024,bundesliga
yorbe vertessen,Union Berlin,98,71.0,77.3,73.1,50.0,1.3,0.7,0.7,9,5,0,2023-2024,bundesliga
oscar vilhelmsson,Darmstadt 98,123,58.0,67.8,59.3,27.3,0.7,0.6,0.3,5,2,0,2023-2024,bundesliga
kevin vogt,Hoffenheim,813,86.6,94.0,89.8,72.6,0.1,0.4,-0.1,79,11,0,2023-2024,bundesliga
kevin vogt,Union Berlin,652,88.7,95.3,94.5,72.8,0.0,0.2,0.0,31,2,0,2023-2024,bundesliga
kevin volland,Union Berlin,258,61.4,73.4,64.5,46.3,2.6,2.3,1.4,30,18,5,2023-2024,bundesliga
aster vranckx,Wolfsburg,499,85.3,90.7,89.6,63.5,0.3,0.3,-0.3,37,4,2,2023-2024,bundesliga
luca waldschmidt,Köln,320,71.4,83.3,76.7,51.7,1.2,1.8,-1.2,23,10,4,2023-2024,bundesliga
kjellarik watjen,Dortmund,46,86.8,92.0,82.6,100.0,1.2,0.2,-0.2,3,1,0,2023-2024,bundesliga
wout weghorst,Hoffenheim,414,72.5,77.3,73.9,73.9,3.5,2.8,-0.5,27,20,0,2023-2024,bundesliga
julian weigl,Gladbach,1311,89.0,91.9,93.5,76.9,2.1,1.4,0.9,105,10,1,2023-2024,bundesliga
nelson weiper,Mainz 05,24,60.0,76.5,58.3,,0.2,0.1,-0.2,2,1,0,2023-2024,bundesliga
mitchell weiser,Werder Bremen,1074,74.4,85.8,78.7,47.7,4.2,5.8,2.8,78,42,23,2023-2024,bundesliga
noah weihaupt,Freiburg,284,72.4,89.8,73.2,44.8,1.3,1.8,0.7,16,16,11,2023-2024,bundesliga
timo werner,RB Leipzig,61,69.3,79.1,76.7,57.1,0.0,0.1,0.0,1,0,0,2023-2024,bundesliga
silvan widmer,Mainz 05,490,72.4,84.1,70.9,53.7,3.5,2.5,-0.5,57,10,5,2023-2024,bundesliga
patrick wimmer,Wolfsburg,128,64.0,77.2,61.4,33.3,0.1,0.3,-0.1,11,3,0,2023-2024,bundesliga
jonas wind,Wolfsburg,473,70.3,77.0,74.0,67.5,5.1,3.9,1.9,42,27,0,2023-2024,bundesliga
florian wirtz,Leverkusen,1540,83.0,89.2,85.5,63.3,7.5,9.7,3.5,95,82,7,2023-2024,bundesliga
maximilian wittek,Bochum,312,62.5,73.6,66.8,41.3,1.4,2.7,-0.4,35,19,7,2023-2024,bundesliga
maximilian wober,Gladbach,1224,82.4,91.2,87.1,54.6,1.6,1.1,1.4,101,12,7,2023-2024,bundesliga
marius wolf,Dortmund,687,76.7,86.5,83.7,46.1,1.6,2.3,-0.6,61,16,7,2023-2024,bundesliga
nick woltemade,Werder Bremen,316,76.7,81.3,83.9,63.2,1.7,1.8,-1.7,22,16,1,2023-2024,bundesliga
jeong wooyeong,Stuttgart,275,84.4,90.0,78.1,80.0,1.6,1.6,1.4,21,3,1,2023-2024,bundesliga
granit xhaka,Leverkusen,3020,91.7,94.6,93.4,80.6,2.7,5.9,-2.7,370,54,0,2023-2024,bundesliga
danaxel zagadou,Stuttgart,1179,86.6,92.1,90.6,61.5,0.3,0.7,-0.3,62,3,0,2023-2024,bundesliga
bryan zaragoza,Bayern Munich,60,73.2,85.4,76.0,50.0,0.2,0.4,-0.2,3,6,2,2023-2024,bundesliga
robin zentner,Mainz 05,663,63.4,99.1,97.0,43.7,0.0,0.1,0.0,21,0,0,2023-2024,bundesliga
cedric zesiger,Wolfsburg,943,84.3,92.4,91.1,52.1,0.0,0.3,0.0,71,4,2,2023-2024,bundesliga
michael zetterer,Werder Bremen,891,79.1,99.2,97.6,60.1,0.2,0.1,-0.2,21,1,0,2023-2024,bundesliga
christoph zimmermann,Darmstadt 98,455,82.0,88.8,88.7,62.1,0.1,0.3,-0.1,33,2,0,2023-2024,bundesliga
simon zoller,Bochum,5,62.5,66.7,100.0,100.0,0.0,0.0,0.0,0,0,0,2023-2024,bundesliga
lovro zvonarek,Bayern Munich,50,83.3,87.0,86.2,100.0,0.2,0.3,-0.2,5,1,0,2023-2024,bundesliga
