Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
konrad laimer,Bayern Munich,1075,87.8,92.1,89.3,51.7,2.7,3.2,-0.7,104,25,4,2024-2025,bundesliga
stefan lainer,Gladbach,356,77.4,86.5,78.5,50.0,1.0,0.4,-1.0,21,7,6,2024-2025,bundesliga
hugo larsson,Eint Frankfurt,1080,86.9,91.2,90.9,63.4,2.1,1.9,-1.1,89,19,3,2024-2025,bundesliga
diogo leite,Union Berlin,1099,78.6,87.4,84.7,56.2,1.0,2.4,1.0,110,11,3,2024-2025,bundesliga
maxim leitsch,Mainz 05,289,78.1,86.0,82.9,46.3,0.2,0.2,-0.2,26,0,0,2024-2025,bundesliga
jamie leweling,Stuttgart,409,70.5,83.1,76.1,29.8,3.8,3.3,-1.8,25,26,9,2024-2025,bundesliga
philipp lienhart,Freiburg,1943,86.2,93.6,91.8,59.2,0.8,1.0,-0.8,148,9,0,2024-2025,bundesliga
marin ljubicic,Union Berlin,34,56.7,63.0,57.1,50.0,0.6,0.4,0.4,3,1,0,2024-2025,bundesliga
anthony losilla,Bochum,321,76.6,81.9,80.0,47.4,0.4,0.7,-0.4,23,9,3,2024-2025,bundesliga
yannik luhrs,Dortmund,152,91.6,93.5,95.7,71.4,0.0,0.0,0.0,5,0,0,2024-2025,bundesliga
castello lukeba,RB Leipzig,1054,85.1,91.7,88.7,54.1,0.2,0.5,-0.2,90,7,1,2024-2025,bundesliga
senne lynen,Werder Bremen,1099,82.9,89.0,85.5,56.9,0.6,1.1,0.4,81,15,1,2024-2025,bundesliga
shuto machino,Holstein Kiel,454,64.2,79.7,72.9,38.0,3.0,2.6,-1.0,35,20,6,2024-2025,bundesliga
arne maier,Augsburg,450,76.5,85.7,83.9,54.7,1.5,2.6,-1.5,40,10,3,2024-2025,bundesliga
patrick mainka,Heidenheim,1425,85.4,88.6,91.5,63.9,0.3,0.7,0.7,88,5,0,2024-2025,bundesliga
lovro majer,Wolfsburg,98,69.5,86.6,67.4,31.6,1.1,0.8,-0.1,13,3,0,2024-2025,bundesliga
jordy makengo,Freiburg,242,79.1,89.4,80.1,46.9,0.2,0.5,-0.2,12,5,5,2024-2025,bundesliga
jarzinho malanga,Stuttgart,2,100.0,100.0,,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
julian malatini,Werder Bremen,261,86.4,92.5,92.4,42.9,0.5,0.5,0.5,13,4,1,2024-2025,bundesliga
donyell malen,Dortmund,136,71.6,82.4,71.7,33.3,0.2,0.5,-0.2,6,6,1,2024-2025,bundesliga
lennard maloney,Heidenheim,194,71.6,80.0,83.3,46.2,0.0,0.1,0.0,12,1,0,2024-2025,bundesliga
lennard maloney,Mainz 05,8,57.1,66.7,50.0,100.0,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
johan manzambi,Freiburg,108,75.5,80.0,87.1,37.5,0.4,0.6,0.6,6,3,0,2024-2025,bundesliga
omar marmoush,Eint Frankfurt,300,69.8,82.4,71.9,47.0,6.2,4.1,2.8,30,22,1,2024-2025,bundesliga
giorgos masouras,Bochum,200,70.4,80.8,72.9,50.0,1.1,1.1,-0.1,11,7,4,2024-2025,bundesliga
erhan masovic,Bochum,349,82.7,88.8,88.8,64.5,0.9,0.5,0.1,28,0,0,2024-2025,bundesliga
igor matanovic,Eint Frankfurt,57,76.0,82.5,79.2,75.0,0.0,0.1,0.0,8,1,0,2024-2025,bundesliga
chrislain matsima,Augsburg,1139,86.0,88.8,92.7,59.0,0.3,0.7,0.7,95,7,0,2024-2025,bundesliga
jean matteo bahoya,Eint Frankfurt,260,74.3,83.7,77.5,50.0,1.7,2.3,1.3,15,11,4,2024-2025,bundesliga
maurides,St. Pauli,1,50.0,50.0,,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
keke maximilian topp,Werder Bremen,48,54.5,66.0,60.0,0.0,2.0,0.8,0.0,4,5,2,2024-2025,bundesliga
jakov medic,Bochum,667,87.4,91.0,90.4,75.4,0.2,0.5,-0.2,31,4,1,2024-2025,bundesliga
connor metcalfe,St. Pauli,76,64.4,77.8,80.0,30.0,0.2,0.2,-0.2,6,2,1,2024-2025,bundesliga
karol mets,St. Pauli,526,83.4,88.7,91.5,52.5,0.2,0.4,-0.2,49,3,1,2024-2025,bundesliga
alexander meyer,Dortmund,54,65.1,100.0,96.6,40.4,0.1,0.0,-0.1,2,0,0,2024-2025,bundesliga
florian micheler,Hoffenheim,11,91.7,100.0,100.0,,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
enzo millot,Stuttgart,967,84.8,91.5,86.3,53.1,3.1,3.5,1.9,89,30,3,2024-2025,bundesliga
kim minjae,Bayern Munich,2340,92.5,95.1,95.0,70.1,0.3,0.9,-0.3,236,2,0,2024-2025,bundesliga
maximilian mittelstadt,Stuttgart,1698,83.4,92.9,84.4,52.4,4.7,7.0,2.3,160,61,31,2024-2025,bundesliga
koji miyoshi,Bochum,77,59.2,80.9,68.2,28.6,0.8,0.6,-0.8,10,4,0,2024-2025,bundesliga
max moerstedt,Hoffenheim,69,67.0,69.0,69.2,25.0,0.6,0.6,-0.6,5,2,0,2024-2025,bundesliga
david mokwa,Hoffenheim,1,25.0,33.3,0.0,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
steve mounie,Augsburg,69,62.7,68.0,72.5,50.0,0.0,0.2,0.0,5,1,0,2024-2025,bundesliga
nordi mukiele,Leverkusen,488,80.4,89.0,78.1,55.0,1.0,0.9,-1.0,44,4,2,2024-2025,bundesliga
florian muller,Freiburg,206,63.2,100.0,98.2,37.3,0.0,0.0,0.0,10,0,0,2024-2025,bundesliga
kevin muller,Heidenheim,987,75.6,99.1,98.6,49.5,0.0,0.1,0.0,16,1,0,2024-2025,bundesliga
marius muller,Wolfsburg,154,70.6,100.0,100.0,52.2,0.0,0.0,0.0,7,0,0,2024-2025,bundesliga
thomas muller,Bayern Munich,473,75.0,83.5,73.8,62.8,2.9,4.1,1.1,24,24,12,2024-2025,bundesliga
jamal musiala,Bayern Munich,778,82.6,87.1,85.1,82.1,4.5,5.9,-2.5,75,24,0,2024-2025,bundesliga
florent muslija,Freiburg,71,72.4,78.7,79.3,40.0,0.3,0.3,-0.3,1,2,0,2024-2025,bundesliga
phillipp mwene,Mainz 05,954,75.0,86.6,78.6,51.1,1.9,3.8,2.1,68,38,19,2024-2025,bundesliga
joakim mhle,Wolfsburg,975,80.9,88.8,84.2,48.5,2.2,3.1,1.8,70,18,4,2024-2025,bundesliga
nathan ngoumou,Gladbach,195,73.6,84.2,70.1,41.7,1.3,1.3,-0.3,11,9,3,2024-2025,bundesliga
stanley nsoki,Hoffenheim,719,85.8,93.6,87.4,66.7,0.4,0.4,-0.4,50,7,1,2024-2025,bundesliga
nikolas nartey,Stuttgart,4,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
paul nebel,Mainz 05,853,73.1,85.5,75.5,56.8,4.1,5.6,-0.1,38,41,19,2024-2025,bundesliga
kosta nedeljkovic,RB Leipzig,194,81.5,92.8,79.3,59.4,0.3,0.6,-0.3,9,9,2,2024-2025,bundesliga
ivan nekic,Holstein Kiel,32,76.2,91.7,87.0,25.0,0.0,0.0,0.0,3,0,0,2024-2025,bundesliga
david nemeth,St. Pauli,957,86.4,93.3,92.2,54.6,0.1,0.3,0.9,54,4,1,2024-2025,bundesliga
luca netz,Gladbach,428,81.1,91.2,81.4,36.7,1.9,1.0,0.1,30,13,7,2024-2025,bundesliga
manuel neuer,Bayern Munich,795,86.0,100.0,98.1,65.1,0.5,0.1,-0.5,22,0,0,2024-2025,bundesliga
florian neuhaus,Gladbach,194,83.3,89.5,90.1,61.9,0.3,0.6,0.7,19,7,3,2024-2025,bundesliga
moritz nicolas,Gladbach,669,84.3,100.0,98.4,58.9,0.0,0.0,0.0,4,0,0,2024-2025,bundesliga
julian niehues,Heidenheim,66,78.6,87.9,87.5,41.7,0.1,0.2,-0.1,9,1,0,2024-2025,bundesliga
justin njinmah,Werder Bremen,150,61.7,71.5,62.3,68.8,1.6,1.5,0.4,8,10,3,2024-2025,bundesliga
niels nkounkou,Eint Frankfurt,162,68.9,86.7,75.9,39.0,1.3,1.2,-1.3,11,4,2,2024-2025,bundesliga
felix nmecha,Dortmund,794,87.9,92.1,91.2,80.6,1.1,1.1,-0.1,91,12,0,2024-2025,bundesliga
lukas nmecha,Wolfsburg,76,63.9,68.0,70.4,50.0,0.3,0.5,-0.3,2,5,1,2024-2025,bundesliga
arnaud nordin,Mainz 05,34,70.8,75.9,64.3,33.3,0.5,0.4,-0.5,2,0,0,2024-2025,bundesliga
alexander nubel,Stuttgart,1009,77.0,98.9,98.1,49.2,0.3,0.2,0.7,15,1,0,2024-2025,bundesliga
antonio nusa,RB Leipzig,420,74.2,82.5,78.9,36.2,2.8,2.6,0.2,31,20,6,2024-2025,bundesliga
david odogu,Wolfsburg,87,87.9,89.7,92.6,68.8,0.0,0.0,0.0,6,1,0,2024-2025,bundesliga
tim oermann,Bochum,771,82.4,90.2,90.0,55.0,0.6,0.7,1.4,50,8,3,2024-2025,bundesliga
ifechukwu ogbus,Freiburg,6,60.0,100.0,42.9,,0.0,0.0,0.0,0,0,0,2024-2025,bundesliga
finn ole becker,Hoffenheim,316,82.5,86.6,81.9,63.6,0.3,0.4,0.7,38,7,1,2024-2025,bundesliga
michael olise,Bayern Munich,1290,81.4,91.8,83.8,46.9,12.0,12.5,3.0,89,111,13,2024-2025,bundesliga
jonas omlin,Gladbach,375,73.1,97.9,100.0,47.0,0.0,0.0,0.0,1,0,0,2024-2025,bundesliga
