Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
ricardo rodriguez,Torino,1439,81.9,91.5,87.0,52.9,1.9,2.2,-1.9,114,26,12,2022-2023,serie-a
rogerio,Sassuolo,1644,80.7,92.8,84.5,55.6,2.7,2.2,0.3,126,47,25,2022-2023,serie-a
filippo romagna,Sassuolo,34,94.4,100.0,95.5,0.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
alessio romagnoli,Lazio,1673,90.5,95.4,93.8,68.6,0.1,0.4,-0.1,91,4,0,2022-2023,serie-a
simone romagnoli,Lecce,61,82.4,94.7,85.7,16.7,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
luka romero,Lazio,70,87.5,93.3,83.3,50.0,0.1,0.1,-0.1,2,0,0,2022-2023,serie-a
marten de roon,Atalanta,1587,83.0,88.9,87.4,64.8,1.8,2.0,-0.8,156,24,1,2022-2023,serie-a
francesco rossi,Atalanta,3,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
nicolo rovella,Monza,1206,88.5,92.9,92.4,75.1,2.2,1.6,-0.2,105,15,2,2022-2023,serie-a
nicolo rovella,Juventus,22,88.0,87.5,91.7,75.0,0.0,0.0,0.0,3,0,0,2022-2023,serie-a
amir rrahmani,Napoli,1977,91.2,93.2,96.1,76.2,1.0,0.8,0.0,149,7,0,2022-2023,serie-a
ruan,Sassuolo,835,88.9,90.2,93.3,76.3,0.0,0.8,0.0,22,1,0,2022-2023,serie-a
daniele rugani,Juventus,231,88.2,91.4,94.3,51.5,0.0,0.0,0.0,7,0,0,2022-2023,serie-a
matteo ruggeri,Atalanta,515,81.6,89.4,82.4,63.2,0.9,0.9,0.1,38,12,6,2022-2023,serie-a
mario rui,Napoli,1408,81.2,91.6,83.2,62.1,4.0,4.4,2.0,146,54,17,2022-2023,serie-a
alessandro russo,Sassuolo,37,74.0,100.0,100.0,31.6,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
abdelhamid sabiri,Sampdoria,310,67.2,78.3,72.8,45.9,1.4,1.2,-1.4,44,12,0,2022-2023,serie-a
alexis saelemaekers,Milan,480,77.3,84.0,78.7,56.5,4.1,3.6,-1.1,28,30,10,2022-2023,serie-a
jacopo sala,Spezia,36,78.3,95.2,86.7,60.0,0.0,0.1,0.0,4,2,0,2022-2023,serie-a
lazar samardzic,Udinese,715,80.1,88.9,86.4,63.1,3.7,2.9,0.3,82,21,6,2022-2023,serie-a
junior sambia,Salernitana,312,78.8,89.9,75.9,42.4,1.6,0.7,-0.6,14,10,2,2022-2023,serie-a
antonio sanabria,Torino,524,75.8,82.7,74.6,74.2,3.0,1.4,1.0,34,15,0,2022-2023,serie-a
leandro sanca,Spezia,9,75.0,80.0,50.0,100.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
alex sandro,Juventus,1081,86.1,92.5,89.7,69.8,0.9,1.1,0.1,93,9,3,2022-2023,serie-a
nicola sansone,Bologna,161,73.9,83.1,71.4,50.0,1.0,0.8,1.0,6,4,1,2022-2023,serie-a
riccardo saponara,Fiorentina,329,72.0,83.9,69.7,48.7,3.4,2.2,-0.4,26,27,7,2022-2023,serie-a
mouhamadou sarr,Cremonese,62,73.8,100.0,100.0,52.3,0.0,0.0,0.0,2,0,0,2022-2023,serie-a
martin satriano,Empoli,249,64.8,72.6,67.3,47.8,1.2,1.4,-0.2,16,9,1,2022-2023,serie-a
giorgio scalvini,Atalanta,1205,81.1,89.2,87.3,48.9,0.4,0.8,1.6,133,14,2,2022-2023,serie-a
jerdy schouten,Bologna,1299,86.7,90.2,89.3,75.7,1.5,1.0,0.5,118,9,0,2022-2023,serie-a
perr schuurs,Torino,1058,88.1,89.4,92.7,76.1,0.9,0.8,1.1,35,3,0,2022-2023,serie-a
demba seck,Torino,127,76.5,89.8,78.8,50.0,0.6,0.3,-0.6,8,5,0,2022-2023,serie-a
telasco segovia,Sampdoria,3,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
jacopo segre,Torino,8,88.9,85.7,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
vivaldo semedo,Udinese,6,85.7,83.3,100.0,,0.0,0.0,0.0,1,1,0,2022-2023,serie-a
stefano sensi,Monza,1089,85.0,89.9,91.0,69.1,2.1,2.6,-1.1,128,21,3,2022-2023,serie-a
luigi sepe,Salernitana,441,68.1,100.0,99.5,41.4,0.0,0.0,0.0,8,0,0,2022-2023,serie-a
leonardo sernicola,Cremonese,615,65.1,83.2,61.4,44.8,2.3,2.2,-0.3,50,29,21,2022-2023,serie-a
stephan el shaarawy,Roma,665,80.6,88.6,82.2,61.0,1.4,1.6,0.6,36,21,3,2022-2023,serie-a
eldor shomurodov,Spezia,143,69.8,76.1,78.6,45.5,1.4,0.8,-0.4,7,5,1,2022-2023,serie-a
eldor shomurodov,Roma,25,75.8,78.9,81.8,100.0,0.0,0.0,0.0,0,1,0,2022-2023,serie-a
marco silvestri,Udinese,916,77.8,100.0,98.8,48.4,0.0,0.0,0.0,9,0,0,2022-2023,serie-a
giovanni simeone,Napoli,76,71.7,80.0,60.0,83.3,1.2,0.3,-0.2,3,2,0,2022-2023,serie-a
wilfried singo,Torino,853,75.0,85.8,76.4,51.1,1.9,1.7,-0.9,46,24,10,2022-2023,serie-a
salvatore sirigu,Fiorentina,28,73.7,100.0,100.0,58.3,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
leo skiri stigard,Napoli,306,85.7,91.5,86.7,74.5,0.0,0.1,0.0,26,0,0,2022-2023,serie-a
ukasz skorupski,Bologna,957,78.7,99.0,99.1,55.2,0.0,0.0,0.0,4,0,0,2022-2023,serie-a
milan skriniar,Inter,1275,91.3,92.9,95.7,71.5,0.3,0.4,-0.3,79,4,1,2022-2023,serie-a
chris smalling,Roma,1173,87.3,91.5,91.6,69.8,0.4,0.8,0.6,35,3,0,2022-2023,serie-a
ola solbakken,Roma,112,70.4,80.5,79.6,35.0,1.6,1.0,0.4,7,4,1,2022-2023,serie-a
brandon soppy,Udinese,22,68.8,92.9,70.0,16.7,0.2,0.0,-0.2,2,1,0,2022-2023,serie-a
brandon soppy,Atalanta,243,75.5,87.3,74.1,44.0,1.6,1.3,1.4,27,9,4,2022-2023,serie-a
roberto soriano,Bologna,486,80.3,87.7,81.3,61.9,2.5,1.5,0.5,35,10,2,2022-2023,serie-a
joaquin sosa,Bologna,308,81.3,85.6,89.4,58.9,0.0,0.1,0.0,22,0,0,2022-2023,serie-a
riccardo sottil,Fiorentina,209,78.6,88.7,77.1,72.0,1.1,0.8,0.9,11,8,2,2022-2023,serie-a
matias soule,Juventus,138,82.1,89.1,77.1,71.4,0.8,0.3,-0.8,6,4,1,2022-2023,serie-a
adama soumaoro,Bologna,996,92.7,95.2,94.8,82.1,0.0,0.1,0.0,28,1,0,2022-2023,serie-a
leonardo spinazzola,Roma,750,75.8,87.0,77.9,54.2,2.0,2.0,2.0,37,26,12,2022-2023,serie-a
marco sportiello,Atalanta,362,78.4,100.0,98.6,49.2,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
petar stojanovic,Empoli,821,79.8,88.0,83.2,61.4,1.0,1.2,0.0,58,19,6,2022-2023,serie-a
gabriel strefezza,Lecce,553,62.4,78.8,65.9,44.4,4.3,3.8,-0.3,64,43,17,2022-2023,serie-a
david strelec,Spezia,25,58.1,70.4,55.6,0.0,0.1,0.1,-0.1,1,0,0,2022-2023,serie-a
isaac success,Udinese,372,65.3,71.9,68.8,62.7,4.0,3.3,2.0,22,19,1,2022-2023,serie-a
ibrahim sulemana,Hellas Verona,133,72.7,88.3,82.1,50.0,0.2,0.1,-0.2,18,1,1,2022-2023,serie-a
mile svilar,Roma,49,63.6,100.0,100.0,40.4,0.0,0.0,0.0,3,0,0,2022-2023,serie-a
wojciech szczesny,Juventus,625,79.2,100.0,99.0,60.3,0.0,0.0,0.0,4,1,0,2022-2023,serie-a
benjamin tahirovic,Roma,133,85.3,90.9,87.5,73.7,0.2,0.2,-0.2,8,2,2,2022-2023,serie-a
adrien tameze,Hellas Verona,835,76.5,80.3,84.4,62.9,0.9,1.2,-0.9,91,17,3,2022-2023,serie-a
ciprian tatarusanu,Milan,434,77.5,100.0,97.1,60.0,0.5,0.0,0.5,9,0,0,2022-2023,serie-a
filippo terracciano,Hellas Verona,235,68.5,77.9,77.7,39.6,1.2,1.5,-0.2,21,10,4,2022-2023,serie-a
pietro terracciano,Fiorentina,816,76.1,97.7,98.1,57.2,0.0,0.0,0.0,16,0,0,2022-2023,serie-a
aleksa terzic,Fiorentina,582,80.4,91.5,81.8,65.2,1.9,1.9,-0.9,34,26,23,2022-2023,serie-a
florian thauvin,Udinese,144,66.7,80.7,71.8,40.5,1.1,1.3,-1.1,9,10,2,2022-2023,serie-a
malick thiaw,Milan,932,88.3,88.4,93.9,72.7,0.2,0.2,-0.2,53,5,0,2022-2023,serie-a
kristian thorstvedt,Sassuolo,372,76.2,83.5,77.8,59.4,1.1,1.2,-0.1,44,6,1,2022-2023,serie-a
jeremy toljan,Sassuolo,1363,84.7,91.0,87.7,63.8,2.4,1.6,-1.4,124,23,7,2022-2023,serie-a
rafael toloi,Atalanta,1351,80.3,90.9,87.6,50.0,1.2,1.2,-0.2,126,15,2,2022-2023,serie-a
fikayo tomori,Milan,1697,88.3,93.4,93.0,74.7,0.8,0.9,0.2,91,7,0,2022-2023,serie-a
sandro tonali,Milan,1185,75.7,86.2,82.7,50.0,5.7,4.5,1.3,124,29,8,2022-2023,serie-a
lorenzo tonelli,Empoli,5,71.4,100.0,50.0,50.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
william troostekong,Salernitana,148,82.7,86.1,91.1,54.2,0.0,0.0,0.0,1,1,1,2022-2023,serie-a
frank tsadjout,Cremonese,184,67.9,72.9,71.1,37.5,0.5,0.3,0.5,14,5,0,2022-2023,serie-a
alessandro tuia,Lecce,142,69.6,73.8,82.0,44.8,0.0,0.1,0.0,15,1,1,2022-2023,serie-a
martin turk,Sampdoria,89,62.7,100.0,94.3,46.3,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
destiny udogie,Udinese,931,82.6,88.8,84.9,72.5,4.2,2.2,-0.2,67,30,4,2022-2023,serie-a
samir ujkani,Empoli,3,100.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
samuel umtiti,Lecce,724,83.4,86.5,93.7,61.0,0.1,0.2,-0.1,47,5,1,2022-2023,serie-a
diego valencia,Salernitana,52,69.3,84.1,57.1,71.4,0.1,0.0,-0.1,1,2,1,2022-2023,serie-a
emanuele valeri,Cremonese,753,59.9,81.1,61.6,37.2,4.6,3.8,-1.6,66,52,32,2022-2023,serie-a
mattia valoti,Monza,122,73.5,80.9,73.4,65.0,0.1,0.1,-0.1,17,2,1,2022-2023,serie-a
johan vasquez,Cremonese,632,78.0,86.2,86.9,40.4,0.3,0.3,-0.3,39,4,1,2022-2023,serie-a
matias vecino,Lazio,830,85.7,91.3,87.0,64.7,0.5,0.5,-0.5,86,8,0,2022-2023,serie-a
miguel veloso,Hellas Verona,429,71.6,84.3,83.9,47.1,2.1,1.8,-2.1,49,13,5,2022-2023,serie-a
lorenzo venuti,Fiorentina,497,81.6,95.6,86.7,50.5,0.5,0.7,0.5,36,9,4,2022-2023,serie-a
daniele verde,Spezia,312,70.4,81.7,76.2,47.3,1.3,2.4,-1.3,28,17,6,2022-2023,serie-a
simone verdi,Hellas Verona,270,65.2,79.9,74.4,49.0,2.1,1.5,-2.1,38,12,5,2022-2023,serie-a
valerio verre,Sampdoria,282,70.9,84.5,73.3,55.4,1.1,0.9,-1.1,30,14,4,2022-2023,serie-a
guglielmo vicario,Empoli,923,72.3,99.4,98.4,44.3,0.0,0.0,0.0,19,0,0,2022-2023,serie-a
ronaldo vieira,Torino,6,85.7,100.0,66.7,100.0,0.0,0.1,0.0,0,1,1,2022-2023,serie-a
ronaldo vieira,Sampdoria,384,87.3,89.5,91.5,86.3,0.0,0.2,0.0,39,2,0,2022-2023,serie-a
emanuel vignato,Bologna,79,79.8,83.3,85.3,62.5,0.4,0.6,0.6,9,2,1,2022-2023,serie-a
emanuel vignato,Empoli,43,79.6,84.0,89.5,50.0,0.1,0.2,-0.1,4,2,0,2022-2023,serie-a
samuele vignato,Monza,30,83.3,100.0,86.7,100.0,0.3,0.1,0.7,0,1,1,2022-2023,serie-a
tonny vilhena,Salernitana,662,76.6,87.8,83.3,50.8,1.7,1.6,-0.7,64,14,6,2022-2023,serie-a
gonzalo villar,Sampdoria,317,83.2,84.0,87.9,65.9,0.0,0.2,0.0,25,1,0,2022-2023,serie-a
matias vina,Roma,22,73.3,80.0,68.8,66.7,0.1,0.0,-0.1,3,0,0,2022-2023,serie-a
dusan vlahovic,Juventus,271,71.1,76.4,79.4,61.5,2.4,0.8,-0.4,23,12,1,2022-2023,serie-a
nikola vlasic,Torino,775,79.0,87.8,81.8,67.7,4.1,3.3,1.9,70,26,8,2022-2023,serie-a
joel voelkerling persson,Lecce,24,61.5,84.2,41.7,0.0,0.0,0.0,0.0,0,1,0,2022-2023,serie-a
mergim vojvoda,Torino,887,77.6,86.7,80.7,54.2,3.7,2.6,1.3,97,27,5,2022-2023,serie-a
cristian volpato,Roma,83,79.0,88.4,81.8,68.2,1.2,0.3,-0.2,9,5,2,2022-2023,serie-a
lukas vorlicky,Atalanta,19,61.3,81.3,33.3,66.7,0.0,0.0,0.0,1,1,0,2022-2023,serie-a
aster vranckx,Milan,96,75.6,87.1,82.5,41.2,0.3,0.2,-0.3,7,2,1,2022-2023,serie-a
stefan de vrij,Inter,1078,89.4,93.6,94.1,60.4,0.2,0.7,-0.2,42,0,0,2022-2023,serie-a
walace,Udinese,1482,83.7,87.5,89.5,73.5,1.7,1.0,-0.7,153,12,3,2022-2023,serie-a
sebastian walukiewicz,Empoli,345,87.1,96.6,93.9,59.7,0.1,0.1,-0.1,13,1,0,2022-2023,serie-a
georginio wijnaldum,Roma,169,82.8,87.3,88.3,71.4,0.7,0.8,-0.7,9,6,2,2022-2023,serie-a
harry winks,Sampdoria,792,82.4,88.6,88.0,64.2,1.3,1.5,-1.3,80,10,3,2022-2023,serie-a
przemysaw wisniewski,Spezia,417,83.1,88.2,93.2,56.0,0.7,0.3,-0.7,22,3,0,2022-2023,serie-a
gerard yepes,Sampdoria,77,73.3,78.2,82.4,50.0,0.0,0.0,0.0,5,0,0,2022-2023,serie-a
mattia zaccagni,Lazio,841,80.3,89.4,81.2,43.9,4.5,3.2,1.5,44,27,5,2022-2023,serie-a
denis zakaria,Juventus,32,84.2,90.0,91.7,100.0,0.0,0.0,0.0,2,0,0,2022-2023,serie-a
nicola zalewski,Roma,933,74.5,87.7,78.8,46.8,1.2,1.9,-0.2,58,24,6,2022-2023,serie-a
andrefrank zambo anguissa,Napoli,1988,87.9,92.4,88.6,67.7,2.6,2.4,2.4,185,25,0,2022-2023,serie-a
luca zanimacchia,Cremonese,213,68.3,78.7,66.7,48.6,0.9,1.0,-0.9,12,12,2,2022-2023,serie-a
nicolo zaniolo,Roma,125,63.8,74.1,68.7,57.7,0.9,0.6,-0.9,10,7,1,2022-2023,serie-a
alessandro zanoli,Sampdoria,535,76.4,89.8,78.5,48.8,1.2,0.9,1.8,19,13,7,2022-2023,serie-a
alessandro zanoli,Napoli,9,81.8,80.0,100.0,,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
mattia zanotti,Inter,6,75.0,66.7,100.0,,0.1,0.0,-0.1,1,0,0,2022-2023,serie-a
duvan zapata,Atalanta,281,68.2,75.0,71.1,66.7,1.1,1.2,0.9,19,14,4,2022-2023,serie-a
davide zappacosta,Atalanta,771,83.4,93.5,80.9,54.2,1.6,1.4,0.4,38,14,9,2022-2023,serie-a
karim zedadka,Napoli,11,68.8,88.9,40.0,100.0,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
deyovaisio zeefuik,Hellas Verona,5,71.4,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,2022-2023,serie-a
marvin zeegelaar,Udinese,153,81.8,85.1,89.3,50.0,0.2,0.1,-0.2,6,3,1,2022-2023,serie-a
alessio zerbin,Napoli,56,71.8,79.5,66.7,75.0,0.0,0.1,0.0,3,1,0,2022-2023,serie-a
piotr zielinski,Napoli,1300,83.8,92.1,84.9,56.5,7.4,7.5,0.6,122,45,7,2022-2023,serie-a
david zima,Torino,154,78.2,77.9,84.9,60.0,0.1,0.0,-0.1,6,3,0,2022-2023,serie-a
joshua zirkzee,Bologna,198,77.0,85.9,77.0,66.7,1.4,0.5,0.6,12,6,0,2022-2023,serie-a
jeroen zoet,Spezia,75,56.4,100.0,93.8,31.7,0.0,0.0,0.0,6,0,0,2022-2023,serie-a
nadir zortea,Atalanta,60,61.2,81.6,62.9,38.5,0.6,0.2,-0.6,3,3,1,2022-2023,serie-a
nadir zortea,Sassuolo,310,75.6,90.6,78.6,35.2,0.7,0.5,0.3,23,9,4,2022-2023,serie-a
petar zovko,Spezia,22,61.1,100.0,100.0,39.1,0.0,0.0,0.0,1,0,0,2022-2023,serie-a
szymon zurkowski,Fiorentina,17,89.5,85.7,100.0,100.0,0.0,0.0,1.0,1,1,0,2022-2023,serie-a
szymon zurkowski,Spezia,70,69.3,77.1,83.3,25.0,0.0,0.1,0.0,9,1,0,2022-2023,serie-a
milan uric,Hellas Verona,268,51.2,55.4,45.4,38.5,1.3,0.9,-0.3,27,5,0,2022-2023,serie-a
filip uricic,Sampdoria,586,77.3,87.0,83.1,60.5,1.9,1.6,-1.9,50,18,4,2022-2023,serie-a
