Player,Squad,Pass_cmp,Pass_cmp%,Pass_cmp_Short%,Pass_cmp_Medium%,Pass_cmp_Long%,xAG,xA,A-xAG,Pass_cmp_Att_3rd,PPA,CrsPA,Season,Competition
roberto navarro,Mallorca,357,75.5,86.0,75.2,51.4,1.9,1.5,-1.9,27,14,3,2024-2025,laliga
jesus navas,Sevilla,203,77.5,89.7,80.7,57.9,0.5,0.6,-0.5,16,6,5,2024-2025,laliga
yvan neyou,Leganés,974,86.4,91.3,89.0,69.3,0.6,1.1,0.4,86,10,1,2024-2025,laliga
tanguy nianzou,Sevilla,285,90.8,94.2,92.3,46.7,0.0,0.0,0.0,6,0,0,2024-2025,laliga
saul niguez,Sevilla,516,78.3,86.8,83.7,47.7,2.5,2.3,3.5,51,8,2,2024-2025,laliga
tamas nikitscher,Valladolid,284,91.3,91.3,96.2,70.0,0.0,0.1,0.0,13,1,0,2024-2025,laliga
adrian nino,Atlético Madrid,0,,,,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
hugo novoa,Alavés,53,76.8,81.4,75.0,100.0,0.2,0.2,-0.2,0,2,2,2024-2025,laliga
randy nteka,Rayo Vallecano,144,64.6,76.4,60.0,50.0,0.5,0.3,-0.5,5,2,0,2024-2025,laliga
unai nunez,Athletic Club,283,87.1,85.9,94.4,67.2,0.1,0.1,-0.1,16,1,0,2024-2025,laliga
rjan nyland,Sevilla,637,63.3,99.4,96.7,34.8,0.3,0.1,-0.3,27,2,0,2024-2025,laliga
allan nyom,Getafe,280,79.5,92.2,82.1,36.2,0.3,0.3,1.7,23,5,4,2024-2025,laliga
jan oblak,Atlético Madrid,763,80.5,100.0,99.3,53.8,0.0,0.0,0.0,7,0,0,2024-2025,laliga
lucas ocampos,Sevilla,65,71.4,80.0,82.6,54.5,0.3,0.1,0.7,8,2,1,2024-2025,laliga
alvaro odriozola,Real Sociedad,22,73.3,91.7,50.0,75.0,0.0,0.0,0.0,4,1,1,2024-2025,laliga
thiago ojeda,Villarreal,7,87.5,100.0,75.0,,0.0,0.0,0.0,1,0,0,2024-2025,laliga
aingeru olabarrieta,Athletic Club,9,50.0,60.0,66.7,0.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
olasagasti,Real Sociedad,314,77.1,83.8,81.6,53.7,0.8,0.7,0.2,34,8,0,2024-2025,laliga
brian olivan,Espanyol,317,69.2,92.9,69.8,39.1,1.1,0.8,-0.1,44,12,9,2024-2025,laliga
lucas oliveira rosa,Valladolid,637,76.5,89.0,79.2,45.7,2.0,1.5,-1.0,34,6,4,2024-2025,laliga
dani olmo,Barcelona,520,81.1,89.5,83.1,70.2,3.0,3.7,0.0,49,29,1,2024-2025,laliga
aimar oroz,Osasuna,924,81.9,87.9,84.0,73.3,2.9,3.5,1.1,91,36,5,2024-2025,laliga
angel ortiz,Betis,167,74.2,90.1,73.0,33.3,0.1,0.2,0.9,15,3,2,2024-2025,laliga
gabriel osei misehouy,Girona,90,87.4,94.3,95.1,0.0,0.3,0.3,-0.3,11,4,0,2024-2025,laliga
david otorbi,Valencia,2,50.0,66.7,,0.0,0.0,0.0,0.0,0,0,0,2024-2025,laliga
jesus owono,Alavés,99,60.7,100.0,100.0,46.1,0.0,0.0,0.0,5,0,0,2024-2025,laliga
mikel oyarzabal,Real Sociedad,371,73.5,85.5,74.4,47.8,2.4,1.8,0.6,19,10,3,2024-2025,laliga
cenk ozkacar,Valladolid,331,84.4,92.1,91.2,50.0,0.0,0.3,0.0,11,0,0,2024-2025,laliga
jon pacheco,Real Sociedad,411,83.2,89.5,92.1,54.1,0.1,0.4,-0.1,28,2,0,2024-2025,laliga
alex padilla,Athletic Club,67,55.4,100.0,100.0,38.4,0.0,0.0,0.0,4,0,0,2024-2025,laliga
isaac palazon camacho,Rayo Vallecano,783,77.1,88.3,82.9,52.8,4.4,4.7,-0.4,77,19,4,2024-2025,laliga
aitor paredes,Athletic Club,789,83.3,89.4,93.3,51.1,0.1,0.2,-0.1,42,2,0,2024-2025,laliga
daniel parejo,Villarreal,1354,87.5,92.3,91.9,71.5,1.8,1.9,1.2,176,17,3,2024-2025,laliga
iago parente,Valladolid,27,73.0,100.0,88.9,14.3,0.0,0.0,0.0,3,0,0,2024-2025,laliga
alvaro pascual,Sevilla,48,64.9,72.2,71.4,83.3,0.0,0.1,0.0,4,1,0,2024-2025,laliga
alfonso pedraza,Villarreal,157,73.7,96.4,75.6,38.5,1.4,1.4,0.6,7,8,6,2024-2025,laliga
pedri,Barcelona,2404,87.4,94.0,89.2,72.1,7.4,9.0,-2.4,331,79,4,2024-2025,laliga
adria pedrosa,Sevilla,886,74.1,90.9,78.8,33.7,1.6,1.7,-0.6,66,22,10,2024-2025,laliga
pejino,Las Palmas,6,85.7,100.0,75.0,,0.0,0.0,0.0,0,1,0,2024-2025,laliga
andy pelmard,Las Palmas,98,85.2,96.2,89.1,46.2,0.0,0.1,0.0,9,4,0,2024-2025,laliga
inaki pena,Barcelona,562,89.2,99.0,99.2,55.2,0.0,0.0,0.0,0,0,0,2024-2025,laliga
ruben pena,Osasuna,183,59.2,77.0,58.2,41.0,0.6,0.7,-0.6,20,10,6,2024-2025,laliga
nicolas pepe,Villarreal,499,79.1,91.2,78.4,56.9,4.8,4.1,1.2,25,27,3,2024-2025,laliga
peque,Sevilla,279,79.9,85.9,81.9,65.4,1.2,0.9,-0.2,25,6,1,2024-2025,laliga
ayoze perez,Villarreal,314,75.8,81.7,83.1,63.3,3.0,1.9,-1.0,37,21,5,2024-2025,laliga
carles perez,Getafe,226,67.3,78.8,70.9,40.0,1.5,1.3,-1.5,17,14,8,2024-2025,laliga
francisco perez,Valencia,169,73.5,90.8,69.4,54.2,2.6,1.5,-2.6,7,6,2,2024-2025,laliga
kike perez,Valladolid,440,78.0,83.2,88.0,53.3,1.0,1.1,-1.0,47,5,0,2024-2025,laliga
luis perez,Valladolid,905,75.7,87.9,76.3,59.2,2.1,2.6,-2.1,57,32,29,2024-2025,laliga
romain perraud,Betis,921,79.6,91.2,79.5,36.4,1.6,1.4,0.4,61,16,11,2024-2025,laliga
valentin pezzolesi,Las Palmas,2,40.0,0.0,66.7,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
pica,Alavés,155,77.1,80.0,87.5,56.1,0.0,0.0,0.0,15,1,0,2024-2025,laliga
yeremi pino,Villarreal,523,73.9,81.4,79.0,64.4,5.3,3.8,1.7,35,32,8,2024-2025,laliga
portu,Girona,169,71.3,81.5,84.1,30.4,1.7,1.5,0.3,12,7,3,2024-2025,laliga
benat prados,Athletic Club,647,82.0,85.4,87.0,58.0,1.1,1.3,-1.1,70,6,1,2024-2025,laliga
abdon prats,Mallorca,58,66.7,73.9,66.7,66.7,0.1,0.1,-0.1,5,1,0,2024-2025,laliga
javi puado,Espanyol,521,76.8,83.9,83.8,53.0,3.0,2.1,1.0,36,15,4,2024-2025,laliga
dani raba,Leganés,435,67.1,82.4,73.2,40.9,5.3,4.6,0.7,50,24,4,2024-2025,laliga
arnau rafus,Valladolid,33,76.7,100.0,95.2,52.9,0.0,0.0,0.0,0,0,0,2024-2025,laliga
antonio raillo,Mallorca,1572,88.7,91.9,93.4,66.7,1.6,1.0,-1.6,86,6,0,2024-2025,laliga
benito ramirez,Las Palmas,259,79.4,93.0,89.2,39.0,0.9,1.0,-0.9,11,8,6,2024-2025,laliga
sandro ramirez,Las Palmas,438,64.2,76.3,73.7,36.4,3.4,3.2,-0.4,33,10,3,2024-2025,laliga
jacobo ramon,Real Madrid,84,93.3,92.5,97.7,100.0,0.2,0.0,-0.2,3,0,0,2024-2025,laliga
raphinha,Barcelona,1064,71.1,84.3,75.5,45.4,12.7,10.1,-3.7,87,67,18,2024-2025,laliga
andrei ratiu,Rayo Vallecano,1435,81.6,89.7,84.3,52.5,5.7,3.9,-2.7,105,23,11,2024-2025,laliga
raul,Osasuna,116,69.0,79.6,75.0,27.3,0.7,0.4,-0.7,11,1,0,2024-2025,laliga
abderrahman rebbach,Alavés,74,62.7,70.7,68.6,47.1,0.3,0.4,-0.3,2,5,3,2024-2025,laliga
alex remiro,Real Sociedad,955,74.0,100.0,98.1,48.8,0.0,0.0,0.0,14,0,0,2024-2025,laliga
daniel requena,Villarreal,4,80.0,100.0,100.0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
diego rico,Getafe,1058,67.6,86.5,70.6,38.3,2.7,3.4,0.3,114,46,29,2024-2025,laliga
luis rioja,Alavés,5,45.5,75.0,40.0,0.0,0.1,0.1,-0.1,0,0,0,2024-2025,laliga
luis rioja,Valencia,821,67.7,84.4,73.3,37.6,4.5,5.5,-1.5,42,60,25,2024-2025,laliga
rodrigo riquelme,Atlético Madrid,210,78.1,87.3,87.0,29.6,0.8,0.8,0.2,17,12,3,2024-2025,laliga
alberto risco,Getafe,25,73.5,83.3,75.0,50.0,0.1,0.2,-0.1,1,4,3,2024-2025,laliga
mihailo ristic,Celta Vigo,191,77.6,91.2,86.9,38.9,0.2,0.1,0.8,10,2,1,2024-2025,laliga
gorka rivera alonso,Getafe,5,45.5,50.0,57.1,0.0,0.0,0.0,0.0,1,0,0,2024-2025,laliga
marc roca,Betis,465,86.4,93.2,91.7,61.1,1.0,0.5,1.0,51,6,2,2024-2025,laliga
rodri,Betis,56,84.8,97.2,82.4,63.6,0.1,0.3,-0.1,4,5,0,2024-2025,laliga
adrian rodriguez,Alavés,19,38.0,100.0,,37.5,0.0,0.0,0.0,1,0,0,2024-2025,laliga
alvaro rodriguez,Getafe,110,46.0,58.2,42.9,33.3,0.3,0.4,-0.3,15,2,1,2024-2025,laliga
oscar rodriguez arnaiz,Leganés,400,72.1,85.0,73.5,53.1,2.2,1.7,1.8,31,21,7,2024-2025,laliga
arturo rodriguez,Las Palmas,5,71.4,100.0,50.0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
damian rodriguez,Celta Vigo,726,89.2,93.0,94.7,64.0,0.8,1.4,-0.8,85,4,0,2024-2025,laliga
dani rodriguez,Mallorca,498,69.7,82.1,75.7,41.1,3.1,3.4,3.9,42,17,6,2024-2025,laliga
daniel rodriguez,Barcelona,15,75.0,81.8,75.0,0.0,0.0,0.0,0.0,0,2,0,2024-2025,laliga
james rodriguez,Rayo Vallecano,78,79.6,90.9,84.0,54.2,0.2,0.3,-0.2,12,1,0,2024-2025,laliga
javi rodriguez,Celta Vigo,1488,86.7,92.3,91.8,60.9,1.0,1.0,1.0,110,10,1,2024-2025,laliga
jesus rodriguez,Betis,241,72.8,81.4,72.2,69.2,0.2,0.7,-0.2,15,19,2,2024-2025,laliga
kirian rodriguez,Las Palmas,1026,85.2,91.5,88.3,62.5,1.5,1.4,1.5,106,14,1,2024-2025,laliga
ricardo rodriguez,Betis,610,82.0,93.3,77.5,48.3,0.4,0.6,0.6,50,8,5,2024-2025,laliga
rodrygo,Real Madrid,939,85.9,94.9,86.0,41.2,3.0,4.2,2.0,66,26,2,2024-2025,laliga
leo roman,Mallorca,137,57.1,100.0,95.3,40.1,0.0,0.0,0.0,4,0,0,2024-2025,laliga
carlos romero,Espanyol,719,71.4,83.5,78.0,40.4,2.1,2.4,-1.1,47,26,12,2024-2025,laliga
isaac romero,Sevilla,310,70.3,77.5,70.8,72.1,2.1,2.2,-0.1,20,11,4,2024-2025,laliga
luka romero,Alavés,34,69.4,75.0,100.0,12.5,0.2,0.4,-0.2,0,1,1,2024-2025,laliga
oriol romeu,Girona,798,90.4,93.1,93.7,78.0,0.3,0.7,-0.3,81,2,1,2024-2025,laliga
vitor roque,Betis,142,72.8,76.0,80.3,75.0,1.2,0.7,-1.2,4,10,3,2024-2025,laliga
valentin rosier,Leganés,956,79.3,92.1,80.9,42.1,1.1,1.3,0.9,72,17,4,2024-2025,laliga
antonio rudiger,Real Madrid,1706,91.8,96.7,95.2,70.3,0.5,0.9,-0.5,117,6,1,2024-2025,laliga
aitor ruibal,Betis,495,80.9,93.5,82.8,47.2,2.4,1.9,0.6,36,12,6,2024-2025,laliga
abel ruiz,Girona,239,87.9,92.1,94.3,68.2,0.5,0.7,-0.5,14,5,0,2024-2025,laliga
ferran ruiz,Girona,3,50.0,66.7,33.3,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
youssouf sabaly,Betis,862,86.7,94.3,85.0,48.9,0.8,0.9,0.2,49,7,5,2024-2025,laliga
umar sadiq,Valencia,125,72.3,76.7,79.2,60.0,0.7,0.4,-0.7,4,0,0,2024-2025,laliga
umar sadiq,Real Sociedad,25,52.1,60.7,60.0,50.0,0.2,0.1,-0.2,2,0,0,2024-2025,laliga
jorge saenz,Leganés,752,83.7,94.9,92.6,46.3,0.1,0.3,-0.1,35,1,0,2024-2025,laliga
jan salas,Mallorca,20,76.9,90.9,81.8,,0.0,0.1,0.0,4,1,0,2024-2025,laliga
kike salas,Sevilla,1109,78.5,90.1,86.4,41.8,0.6,0.9,1.4,69,3,1,2024-2025,laliga
albert sambi lokonga,Sevilla,799,89.4,94.1,91.5,67.1,1.0,0.9,1.0,81,8,0,2024-2025,laliga
chuky san jose,Valladolid,112,68.7,81.9,72.9,51.7,1.2,1.5,-1.2,10,5,3,2024-2025,laliga
oihan sancet,Athletic Club,461,81.0,86.8,84.0,63.9,1.9,1.5,-0.9,66,15,1,2024-2025,laliga
antonio sanchez,Mallorca,391,72.8,84.8,76.2,49.3,0.6,1.0,-0.6,36,8,4,2024-2025,laliga
ivan sanchez,Valladolid,422,71.4,89.0,73.3,48.8,2.9,2.9,-1.9,52,23,15,2024-2025,laliga
javi sanchez,Valladolid,1015,87.3,95.2,95.1,57.1,0.3,0.4,-0.3,42,1,0,2024-2025,laliga
juanlu sanchez,Sevilla,568,81.5,89.8,85.7,33.3,2.8,1.7,1.2,51,14,5,2024-2025,laliga
manu sanchez,Alavés,807,72.2,86.5,77.4,33.6,1.2,1.3,-1.2,53,21,13,2024-2025,laliga
maroan sannadi,Athletic Club,115,72.3,85.4,71.4,50.0,0.6,0.7,0.4,13,8,0,2024-2025,laliga
jesus santiago,Getafe,99,72.8,79.2,79.1,35.7,0.0,0.2,0.0,10,0,0,2024-2025,laliga
aleksandar sedlar,Alavés,195,82.6,90.6,85.4,69.8,0.0,0.0,0.0,14,0,0,2024-2025,laliga
sergi,Leganés,1271,83.7,92.7,92.6,53.8,0.4,0.5,-0.4,59,5,0,2024-2025,laliga
nicolas serrano,Athletic Club,25,56.8,77.8,73.3,0.0,0.0,0.1,0.0,2,1,1,2024-2025,laliga
fabio silva,Las Palmas,309,66.3,72.4,66.4,55.2,2.0,1.8,1.0,13,14,3,2024-2025,laliga
rui silva,Betis,412,78.6,100.0,100.0,45.8,0.1,0.0,-0.1,5,0,0,2024-2025,laliga
giuliano simeone,Atlético Madrid,600,75.5,86.0,70.7,33.3,5.2,4.7,0.8,30,27,10,2024-2025,laliga
unai simon,Athletic Club,455,69.6,100.0,98.3,44.3,0.0,0.0,0.0,12,0,0,2024-2025,laliga
daley sinkgraven,Las Palmas,50,75.8,100.0,68.0,14.3,0.0,0.0,0.0,2,1,0,2024-2025,laliga
jailson siqueira,Celta Vigo,435,90.4,93.6,94.4,69.6,0.0,0.1,0.0,33,0,0,2024-2025,laliga
antonio sivera,Alavés,521,53.9,100.0,98.0,43.1,0.1,0.2,-0.1,42,1,0,2024-2025,laliga
justin smith,Espanyol,40,65.6,64.0,76.9,33.3,0.0,0.0,0.0,3,0,0,2024-2025,laliga
alex sola,Getafe,155,64.0,80.0,66.1,31.0,0.7,0.8,0.3,12,2,1,2024-2025,laliga
arnau sola,Villarreal,1,50.0,50.0,,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
jhon solis,Girona,264,89.5,94.7,91.0,58.3,0.1,0.3,-0.1,29,1,1,2024-2025,laliga
david soria,Getafe,513,49.9,100.0,98.6,40.5,0.0,0.2,0.0,51,1,0,2024-2025,laliga
juan soriano,Leganés,98,53.0,100.0,100.0,34.6,0.0,0.0,0.0,0,0,0,2024-2025,laliga
hugo sotelo,Celta Vigo,873,85.8,94.6,91.7,60.0,1.7,1.8,-1.7,100,12,3,2024-2025,laliga
djibril sow,Sevilla,883,88.8,91.5,92.2,76.1,1.6,1.0,-0.6,87,10,1,2024-2025,laliga
carl starfelt,Celta Vigo,1539,93.7,95.9,95.5,76.2,0.2,0.2,-0.2,56,1,0,2024-2025,laliga
orri steinn oskarsson,Real Sociedad,104,52.8,63.7,57.9,0.0,0.2,0.5,-0.2,4,3,1,2024-2025,laliga
stoichkov,Alavés,132,61.7,74.4,68.5,42.4,1.2,0.7,-0.2,16,10,1,2024-2025,laliga
cristhian stuani,Girona,107,69.5,80.0,64.0,37.5,0.6,1.0,1.4,1,3,0,2024-2025,laliga
alex suarez,Las Palmas,1165,85.9,94.7,92.1,50.3,0.1,0.2,-0.1,50,3,0,2024-2025,laliga
denis suarez,Villarreal,228,78.4,87.2,85.6,51.3,1.5,1.8,-0.5,21,8,3,2024-2025,laliga
luka sucic,Real Sociedad,727,82.4,90.2,87.6,61.8,2.6,2.2,-1.6,52,13,2,2024-2025,laliga
suso,Sevilla,285,74.0,91.3,76.4,45.8,1.6,1.3,0.4,31,13,4,2024-2025,laliga
williot swedberg,Celta Vigo,266,73.3,82.1,75.0,58.3,2.6,2.2,2.4,16,12,1,2024-2025,laliga
mamadou sylla,Valladolid,177,62.8,73.6,63.4,64.3,1.7,0.6,-0.7,13,5,0,2024-2025,laliga
wojciech szczesny,Barcelona,402,88.5,100.0,98.8,59.1,0.0,0.0,0.0,1,0,0,2024-2025,laliga
alexander srloth,Atlético Madrid,229,63.8,66.7,66.3,71.4,1.6,0.7,0.4,19,10,1,2024-2025,laliga
renato tapia,Leganés,838,78.3,88.7,84.7,53.7,0.4,0.8,-0.4,80,9,0,2024-2025,laliga
cesar tarrega,Valencia,1428,84.4,93.2,91.6,51.4,0.1,0.2,-0.1,79,1,0,2024-2025,laliga
aurelien tchouameni,Real Madrid,1869,92.3,95.2,94.5,75.7,0.6,0.9,-0.6,176,9,1,2024-2025,laliga
alvaro tejero,Espanyol,453,72.4,89.7,82.6,41.6,2.9,3.6,1.1,26,21,12,2024-2025,laliga
martin tejon,Valencia,20,76.9,83.3,80.0,50.0,0.0,0.0,0.0,2,0,0,2024-2025,laliga
nahuel tenaglia,Alavés,1017,72.1,85.7,75.4,41.8,1.6,1.4,-0.6,85,19,9,2024-2025,laliga
marcandre ter stegen,Barcelona,233,92.8,100.0,98.7,77.8,0.0,0.0,0.0,1,1,0,2024-2025,laliga
ramon terrats,Villarreal,64,81.0,96.6,77.1,58.3,0.3,0.4,-0.3,7,2,1,2024-2025,laliga
ramon terrats,Getafe,228,64.8,83.4,68.7,29.0,2.5,1.1,-1.5,29,9,3,2024-2025,laliga
raul de tomas,Rayo Vallecano,5,83.3,100.0,0.0,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
pablo torre,Barcelona,180,81.8,88.9,89.0,52.4,0.8,1.3,0.2,13,4,1,2024-2025,laliga
david torres,Valladolid,589,82.5,94.1,89.8,51.3,0.0,0.1,0.0,27,1,1,2024-2025,laliga
ferran torres,Barcelona,267,74.2,85.4,78.0,36.7,3.1,2.6,2.9,17,18,2,2024-2025,laliga
lucas torro,Osasuna,1026,75.3,79.2,81.2,53.7,1.2,1.7,-1.2,114,5,0,2024-2025,laliga
hamari traore,Real Sociedad,381,82.8,91.5,81.7,66.0,0.2,0.4,0.8,17,5,2,2024-2025,laliga
oscar trejo,Rayo Vallecano,261,83.7,91.4,81.7,50.0,1.0,0.3,-1.0,30,5,0,2024-2025,laliga
viktor tsyhankov,Girona,646,74.2,86.8,74.1,44.1,3.9,4.3,1.1,38,24,6,2024-2025,laliga
benat turrientes,Real Sociedad,405,89.6,92.3,93.5,74.1,0.2,0.4,-0.2,40,2,1,2024-2025,laliga
christantus uche,Getafe,387,65.4,75.6,64.3,37.5,2.9,3.1,3.1,37,16,4,2024-2025,laliga
naci unuvar,Espanyol,13,72.2,87.5,100.0,50.0,0.0,0.1,0.0,1,1,1,2024-2025,laliga
oscar valentin,Rayo Vallecano,688,82.9,89.8,86.7,57.7,0.9,1.1,-0.9,74,6,1,2024-2025,laliga
german valera,Valencia,34,72.3,83.3,92.9,14.3,0.0,0.0,0.0,3,0,0,2024-2025,laliga
martin valjent,Mallorca,1195,85.9,91.9,94.0,57.4,0.1,0.5,-0.1,84,4,0,2024-2025,laliga
jesus vallejo,Real Madrid,60,89.6,100.0,90.2,50.0,0.1,0.2,0.9,5,1,0,2024-2025,laliga
federico valverde,Real Madrid,2010,89.9,93.8,93.8,75.6,3.1,3.2,0.9,232,31,2,2024-2025,laliga
siebe van der heyden,Mallorca,65,89.0,93.9,86.7,77.8,0.1,0.1,-0.1,7,1,1,2024-2025,laliga
ruben vargas,Sevilla,166,67.2,83.2,68.9,41.0,0.8,0.9,0.2,11,9,5,2024-2025,laliga
jose luis garcia vaya,Valencia,970,78.4,90.1,83.5,54.7,2.1,2.6,-0.1,163,6,3,2024-2025,laliga
jesus vazquez,Valencia,345,77.2,91.1,76.7,29.6,0.6,0.6,-0.6,18,3,2,2024-2025,laliga
lucas vazquez,Real Madrid,1415,87.1,92.8,87.9,63.6,4.7,3.9,0.3,65,29,2,2024-2025,laliga
alejo veliz,Espanyol,122,65.2,74.5,60.9,66.7,0.6,0.1,-0.6,9,0,0,2024-2025,laliga
mikel vesga,Athletic Club,429,79.6,88.6,82.1,59.5,1.0,0.7,-1.0,51,5,0,2024-2025,laliga
carlos vicente,Alavés,720,63.2,78.2,67.8,41.6,5.4,5.9,-0.4,36,38,29,2024-2025,laliga
pau victor,Barcelona,98,81.0,90.0,78.7,80.0,0.9,0.4,0.1,5,4,0,2024-2025,laliga
nacho vidal,Osasuna,37,75.5,91.3,72.7,63.6,0.0,0.0,0.0,1,0,0,2024-2025,laliga
fran vieites,Betis,76,63.9,100.0,100.0,35.8,0.0,0.0,0.0,2,0,0,2024-2025,laliga
sergio viera,Las Palmas,45,88.2,88.0,94.1,85.7,0.0,0.0,0.0,5,0,0,2024-2025,laliga
asier villalibre,Alavés,44,63.8,74.4,52.2,75.0,1.0,0.3,0.0,3,4,0,2024-2025,laliga
ivan villar,Celta Vigo,95,81.2,100.0,100.0,31.3,0.0,0.0,0.0,0,0,0,2024-2025,laliga
viti,Las Palmas,757,81.0,91.5,80.5,56.3,1.4,1.3,0.6,40,13,8,2024-2025,laliga
daniel vivian,Athletic Club,1526,87.1,89.8,94.3,64.0,0.4,0.7,-0.4,166,10,3,2024-2025,laliga
krapyvtsov vladyslav,Girona,53,75.7,100.0,94.1,53.1,0.0,0.0,0.0,1,0,0,2024-2025,laliga
inaki williams,Athletic Club,525,63.3,75.2,67.5,30.3,7.8,5.0,0.2,38,51,15,2024-2025,laliga
nico williams,Athletic Club,497,70.5,83.7,74.8,44.3,3.5,4.2,1.5,23,29,8,2024-2025,laliga
axel witsel,Atlético Madrid,494,90.6,91.4,92.3,82.5,0.5,0.7,0.5,17,0,0,2024-2025,laliga
lamine yamal,Barcelona,1161,74.8,86.2,73.0,44.8,13.9,11.6,-0.9,78,95,16,2024-2025,laliga
daniel yanez,Real Madrid,0,,,,,0.0,0.0,0.0,0,0,0,2024-2025,laliga
bertug yldrm,Getafe,101,54.3,56.6,60.0,44.4,1.2,0.6,-1.2,9,9,3,2024-2025,laliga
arsen zakharyan,Real Sociedad,28,84.8,85.0,85.7,80.0,0.1,0.1,-0.1,3,1,0,2024-2025,laliga
bryan zaragoza,Osasuna,358,64.6,78.8,66.8,49.5,3.2,5.1,2.8,23,34,20,2024-2025,laliga
igor zubeldia,Real Sociedad,1281,86.4,90.8,94.2,52.1,0.4,0.6,-0.4,93,6,0,2024-2025,laliga
martin zubimendi,Real Sociedad,1482,83.6,87.7,88.4,64.4,1.1,1.3,-0.1,172,23,1,2024-2025,laliga
