goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
4,1,0,16,36.36,12,40.0,1,50.0,3,1,73.86,28,37.84,599,12,14,14,9,0,0,0,5,0,0,0,0,0,29,2,65,9,0,0.0,7,70.0,0,10,1,2,16,7,2,25.0,1,4,1.91,0,0,0,Santiago Castro,Bologna,1116577,2685
5,1,0,35,53.85,15,78.95,13,52.0,8,0,64.84,50,59.52,745,14,9,9,11,0,0,0,6,0,0,0,0,0,47,1,118,7,1,6.67,13,50.0,5,4,1,2,29,13,6,17.24,3,8,3.32,0,0,0,Riccardo Orsolini,Bologna,793645,2685
2,2,0,42,56.76,7,53.85,8,72.73,24,0,72.22,49,56.32,761,10,16,6,9,0,0,0,12,1,0,0,0,0,88,2,182,11,1,14.29,18,51.43,7,8,8,3,17,6,5,11.76,1,1,2.12,0,0,0,Suat Serdar,Hellas Verona,800408,2701
0,0,0,59,71.08,6,50.0,17,62.96,18,1,83.26,65,68.42,815,24,10,2,10,0,0,0,9,2,0,0,0,0,39,1,184,8,8,32.0,6,40.0,7,17,2,0,3,1,1,0.0,0,1,0.11,0,1,0,Marco Palestra,Cagliari,1397736,2719
0,0,0,0,0.0,1,100.0,0,0.0,0,0,66.85,1,100.0,450,0,0,0,5,14,8,5,6,2,3,2,5,2,6,0,123,0,0,0.0,47,43.52,0,8,0,0,0,0,0,0.0,0,0,,0,0,0,Maduka Okoye,Udinese,891656,2695
1,0,0,18,78.26,0,0.0,2,50.0,6,1,92.02,18,62.07,491,10,1,2,8,0,0,0,6,0,0,0,0,0,57,0,219,5,1,50.0,18,85.71,2,13,0,1,9,4,2,11.11,1,0,0.6,0,1,0,Samuele Ricci,Milan,930189,2692
0,4,0,31,63.27,8,47.06,0,0.0,19,0,87.46,39,59.09,597,12,9,1,9,0,0,0,2,1,0,0,0,0,45,1,251,6,3,27.27,9,42.86,10,22,8,0,3,0,1,0.0,0,0,0.09,0,1,0,Ivan Smolčić,Como,974581,2704
0,1,0,29,50.0,2,33.33,4,57.14,15,4,76.63,31,48.44,738,10,8,10,11,0,0,0,9,1,0,0,0,0,72,6,259,22,17,37.78,23,41.07,7,18,8,0,7,2,3,0.0,0,0,0.35,1,0,0,Jari Vandeputte,Cremonese,318645,2761
1,0,0,35,66.04,23,51.11,0,0.0,21,1,89.51,58,59.18,990,14,12,3,11,0,0,0,15,1,0,0,0,0,29,0,401,3,1,100.0,23,47.92,17,60,4,0,7,2,2,14.29,0,0,0.51,0,0,0,Saúl Coco,Torino,1089453,2696
1,0,0,7,58.33,7,41.18,1,100.0,4,0,95.24,14,48.28,361,2,5,1,5,0,0,0,5,0,0,0,0,0,26,0,280,1,0,0.0,9,47.37,4,18,1,0,4,2,0,25.0,0,0,1.06,0,1,0,Sam Beukema,Napoli,898815,2714
