goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
4,2,0,73,46.2,1,10.0,39,52.0,14,3,81.05,74,44.05,838,20,20,19,13,0,0,0,22,1,0,0,0,0,125,5,355,27,6,16.22,16,69.57,5,1,11,1,23,12,5,17.39,1,2,3.63,0,0,0,Sofiane Boufal,Angers,257205,1684
0,5,0,48,57.83,43,62.32,3,100.0,31,0,81.74,91,59.87,1259,14,21,0,15,0,0,0,13,0,0,0,0,0,32,0,497,2,0,0.0,24,37.5,34,70,16,1,11,4,1,0.0,0,0,0.71,1,0,0,Boubakar Kouyaté,Montpellier,848537,1642
1,1,0,8,50.0,2,100.0,1,33.33,6,0,87.78,10,55.56,182,1,3,2,5,0,0,0,0,0,0,0,0,0,36,0,79,4,0,0.0,1,100.0,4,2,1,0,6,3,1,16.67,0,0,0.5,0,0,0,Quentin Boisgard,Lorient,827386,1656
0,4,0,115,57.5,32,47.76,16,76.19,66,0,85.68,147,55.06,2492,33,43,12,30,0,0,0,22,7,0,0,0,0,293,1,1370,24,0,0.0,113,68.9,46,48,25,0,11,4,2,0.0,0,0,0.44,0,0,0,Azor Matusiwa,Stade de Reims,856495,1682
0,4,0,64,53.33,8,36.36,12,50.0,36,2,77.88,72,50.7,1419,16,18,10,17,0,0,0,13,1,0,0,0,0,100,3,514,24,22,34.38,71,62.83,21,23,16,0,12,3,3,0.0,0,1,0.39,0,0,0,Kenny Lala,Stade Brestois,141080,1715
15,3,0,96,39.67,32,38.55,33,41.77,43,3,79.75,128,39.38,2758,20,41,41,36,0,0,0,29,3,0,0,0,0,295,10,634,40,7,43.75,17,68.0,12,12,20,11,79,32,18,18.99,4,8,11.7,0,0,0,Amine Gouiri,Stade Rennais,859026,1658
0,0,1,4,50.0,7,87.5,1,33.33,0,0,64.64,11,68.75,3330,3,1,0,37,133,80,49,51,3,38,15,29,15,36,0,638,1,0,0.0,226,39.65,0,49,1,0,0,0,0,0.0,0,0,0.0,2,2,0,Alban Lafont,Nantes,826201,1647
6,3,0,61,50.0,4,25.0,21,42.86,21,2,81.68,65,47.1,1118,19,10,15,17,0,0,0,12,2,0,0,0,0,162,3,370,10,7,15.56,10,52.63,13,1,9,3,30,13,10,20.0,0,5,4.25,0,0,0,Tetê,Olympique Lyonnais,980327,1649
2,3,0,116,50.66,16,47.06,46,65.71,51,4,86.89,132,50.19,2556,19,31,35,35,0,0,0,21,3,0,0,0,0,282,9,1147,37,3,12.5,41,60.29,38,30,24,2,38,9,14,5.26,0,3,3.21,0,0,1,Khéphren Thuram,Nice,904832,1661
4,0,0,43,58.11,5,50.0,18,62.07,6,3,80.31,48,57.14,839,19,5,9,24,0,0,0,11,2,0,0,0,0,178,4,367,31,15,25.86,35,83.33,0,4,7,2,28,8,8,14.29,1,2,3.03,0,0,0,Dimitri Payet,Olympique de Marseille,14216,1641
2,4,0,43,58.9,35,56.45,0,0.0,33,0,95.4,78,57.78,2724,10,14,6,33,0,0,0,25,3,0,0,0,0,164,0,2054,9,0,0.0,64,69.57,23,79,8,1,18,4,3,11.11,0,0,2.06,0,2,0,Marquinhos,Paris Saint-Germain,155995,1644
0,1,1,48,65.75,5,55.56,11,68.75,32,0,90.03,53,64.63,844,5,13,1,14,0,0,0,6,3,0,0,0,0,78,0,569,4,0,0.0,23,44.23,11,19,6,0,6,3,0,0.0,0,0,0.27,0,0,0,Mario Lemina,Nice,307284,1661
1,6,0,131,57.46,93,64.14,21,60.0,82,2,83.13,224,60.05,3330,28,49,23,37,0,0,0,34,8,0,0,0,0,196,1,1670,13,0,0.0,109,44.49,64,113,13,4,32,3,10,3.13,0,2,2.4,0,1,0,Yunis Abdelhamid,Stade de Reims,178721,1682
20,2,1,111,48.9,135,45.92,29,42.65,18,1,67.69,246,47.22,2878,64,37,35,37,0,0,0,44,5,0,0,0,0,168,5,396,27,1,14.29,12,63.16,12,25,10,22,94,42,16,21.28,2,19,17.76,0,0,0,Habib Diallo,RC Strasbourg,802159,1659
5,3,0,106,45.49,12,38.71,39,43.82,37,4,77.07,118,44.7,2495,31,29,31,37,0,0,0,22,5,0,0,0,0,359,12,709,56,38,24.2,48,61.54,18,12,21,11,71,28,20,7.04,3,8,8.34,0,0,1,Cengiz Ünder,Olympique de Marseille,758876,1641
1,8,1,81,55.1,94,71.76,4,66.67,53,2,80.78,175,62.95,2681,26,39,7,31,0,0,0,41,3,0,0,0,0,148,1,1202,11,4,66.67,140,51.85,66,148,20,0,17,5,3,5.88,0,2,1.43,0,3,0,Alexander Djiku,RC Strasbourg,289977,1659
1,2,0,106,54.92,10,62.5,27,44.26,45,5,86.92,116,55.5,1557,34,25,17,23,0,0,0,14,2,0,0,0,0,311,7,718,24,7,23.33,14,60.87,17,15,11,3,10,7,0,10.0,0,5,1.04,0,0,0,Nuno Mendes,Paris Saint-Germain,989768,1644
0,10,1,158,54.48,11,45.83,29,67.44,76,0,92.87,169,53.82,2205,53,36,33,29,0,0,0,26,0,0,0,0,0,587,5,2356,33,4,57.14,80,67.8,27,11,51,2,8,4,3,0.0,0,0,0.8,2,1,0,Marco Verratti,Paris Saint-Germain,126691,1644
4,7,0,103,46.61,10,50.0,9,39.13,61,3,84.63,113,46.89,2607,33,19,12,31,0,0,0,36,1,0,0,0,0,339,1,1713,28,21,31.82,163,63.67,36,23,73,0,19,9,5,21.05,1,0,1.22,0,1,0,Johan Gastien,Clermont Foot,216222,1680
0,0,0,2,40.0,3,100.0,0,0.0,1,0,75.0,5,62.5,3240,0,0,0,36,107,67,39,29,6,21,8,5,9,25,1,801,2,0,0.0,263,51.37,1,16,3,0,0,0,0,0.0,0,0,0.0,0,1,0,Kasper Schmeichel,Nice,1076,1661
1,5,0,159,61.39,43,53.09,10,34.48,91,3,85.78,202,59.41,2993,59,40,16,34,0,0,0,37,2,0,0,0,0,345,6,1333,25,8,11.76,35,50.0,57,45,28,3,23,5,9,4.35,1,2,2.44,0,0,1,Nicolás Tagliafico,Olympique Lyonnais,158243,1649
