goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id
0,1,0,7,43.75,8,57.14,1,100.0,3,1,86.96,15,50.0,253,3,6,2,7,0,0,0,2,2,0,0,0,0,31,0,100,1,1,100.0,3,42.86,4,8,1,0,1,1,0,0.0,0,0,0.07,0,0,0,Ryan Yates,Nottingham Forest,846252,14
0,0,1,28,46.67,5,62.5,10,40.0,5,0,80.47,33,48.53,466,13,7,5,7,0,0,0,3,2,0,0,0,0,46,2,103,7,2,14.29,6,75.0,0,1,6,3,14,5,5,0.0,0,1,1.39,0,0,0,Anthony Gordon,Newcastle United,914902,39
0,1,0,5,45.45,0,0.0,2,66.67,1,0,96.15,5,38.46,104,2,4,1,7,0,0,0,0,0,0,0,0,0,8,0,50,0,0,0.0,1,100.0,1,3,0,0,0,0,0,0.0,0,0,,0,0,0,Myles Lewis-Skelly,Arsenal,1423711,42
4,1,0,20,28.99,6,33.33,7,30.43,2,2,74.83,26,29.89,984,11,6,25,11,0,0,0,13,4,0,0,0,0,121,5,220,21,6,17.65,6,35.29,2,3,2,6,26,9,7,15.38,0,9,3.62,0,0,0,Mohamed Salah,Liverpool,159665,44
2,0,0,26,39.39,12,46.15,4,36.36,20,0,78.23,38,41.3,839,2,20,7,10,0,0,0,13,2,0,0,0,0,71,2,248,5,2,8.0,8,28.57,10,31,8,0,4,3,0,50.0,0,1,0.68,0,0,0,Ryan Sessegnon,Fulham,836698,43
1,0,0,18,46.15,9,33.33,4,66.67,7,1,78.15,27,40.91,415,7,8,8,10,0,0,0,3,0,0,0,0,0,39,1,118,4,0,0.0,1,14.29,3,7,4,2,5,2,2,20.0,0,0,0.71,0,0,0,Mikel Merino,Arsenal,592010,42
1,1,0,33,44.59,3,33.33,9,50.0,14,1,78.42,36,43.37,762,10,11,11,10,0,0,0,8,5,0,0,0,0,64,1,149,7,6,20.0,4,50.0,9,3,11,0,6,3,1,16.67,0,2,0.35,0,0,0,Dan Ndoye,Nottingham Forest,944327,14
0,2,0,28,37.84,6,42.86,9,47.37,8,2,70.81,34,38.64,684,11,11,22,10,0,0,0,4,3,0,0,0,0,47,3,114,8,0,0.0,7,58.33,2,10,4,0,9,5,2,0.0,0,5,0.38,0,0,0,Georginio Rutter,Brighton & Hove Albion,946695,30
1,0,0,1,14.29,15,68.18,0,0.0,1,1,83.02,16,55.17,356,0,5,2,8,0,0,0,4,0,0,0,0,0,10,1,132,1,1,100.0,6,33.33,3,18,0,0,4,1,0,25.0,0,0,0.32,1,0,0,Harry Maguire,Manchester United,149380,35
0,0,0,7,46.67,0,0.0,4,44.44,1,1,65.79,7,43.75,77,2,3,1,4,0,0,0,3,1,0,0,0,0,13,1,25,2,0,0.0,2,66.67,0,0,0,1,4,1,0,0.0,1,0,0.6,0,0,0,Samuel Chukwueze,Fulham,822470,43
0,0,0,0,0.0,3,100.0,0,0.0,0,0,75.0,3,75.0,59,0,1,0,4,0,0,0,0,1,0,0,0,0,3,0,15,0,0,0.0,0,0.0,0,8,0,0,1,0,0,0.0,0,0,0.13,0,0,0,Joe Gomez,Liverpool,318927,44
0,0,0,5,41.67,0,0.0,2,66.67,2,0,78.38,5,35.71,100,1,1,3,4,0,0,0,1,0,0,0,0,0,11,1,29,1,2,33.33,0,0.0,1,4,2,0,2,1,1,0.0,0,0,0.08,0,0,0,Jeremie Frimpong,Liverpool,970361,44
0,2,0,17,31.48,2,28.57,2,20.0,9,2,89.39,19,31.15,648,6,11,10,11,0,0,0,3,1,0,0,0,0,103,4,337,11,6,40.0,14,63.64,5,9,8,0,1,0,0,0.0,0,1,0.05,0,0,0,Bernardo Silva,Manchester City,331209,17
0,3,0,14,43.75,32,60.38,3,75.0,10,0,89.46,46,54.12,990,1,11,2,11,0,0,0,22,1,0,0,0,0,28,0,416,3,1,33.33,17,33.33,6,69,4,2,5,1,2,0.0,0,0,0.53,0,0,0,Max Kilman,West Ham United,894474,37
0,3,0,52,45.61,10,62.5,8,50.0,27,0,85.81,62,47.69,836,17,25,10,11,0,0,0,17,3,0,0,0,0,96,0,381,5,5,50.0,17,54.84,11,17,19,0,6,0,2,0.0,0,0,0.36,0,0,0,João Gomes,Wolverhampton,1015267,3
1,1,0,34,44.74,3,15.79,3,21.43,23,1,82.4,37,38.95,696,8,9,9,10,0,0,0,7,1,0,0,0,0,71,0,220,9,3,20.0,7,53.85,4,11,13,0,6,1,3,16.67,0,0,1.0,1,1,0,Enzo Le Fée,Sunderland,984014,41
0,1,0,21,45.65,4,44.44,0,0.0,10,2,86.32,25,45.45,644,11,7,6,10,0,0,0,5,3,0,0,0,0,85,2,303,9,1,20.0,10,37.04,6,9,7,1,9,2,6,0.0,0,0,0.66,0,0,0,Alexis Mac Allister,Liverpool,895324,44
1,1,0,15,50.0,9,24.32,3,75.0,1,0,82.5,24,35.82,723,11,7,5,9,0,0,0,9,2,0,0,0,0,38,1,99,10,0,0.0,0,0.0,0,8,3,2,17,4,2,5.88,1,8,1.55,0,0,0,Evanilson,Bournemouth,998490,60
1,1,0,20,48.78,1,33.33,7,50.0,7,0,77.21,21,47.73,227,6,8,3,9,0,0,0,6,0,0,0,0,0,38,0,105,1,0,0.0,7,43.75,3,6,3,0,5,1,2,20.0,0,0,0.79,0,0,0,Ryan Christie,Bournemouth,322391,60
0,1,0,4,57.14,2,66.67,0,0.0,3,1,86.36,6,60.0,54,1,1,1,4,0,0,0,2,1,0,0,0,0,3,0,19,1,0,0.0,2,100.0,0,3,1,0,0,0,0,0.0,0,0,,0,0,0,Wataru Endo,Liverpool,143040,44
0,0,0,19,55.88,7,63.64,4,50.0,13,1,83.57,26,57.78,595,2,6,2,9,0,0,0,12,2,0,0,0,0,50,1,173,8,6,35.29,8,66.67,6,21,3,0,3,0,0,0.0,0,2,0.09,1,1,0,Diogo Dalot,Manchester United,843200,35
0,0,0,0,0.0,1,100.0,0,0.0,0,0,81.82,1,50.0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0.0,0,0.0,0,1,1,0,0,0,0,0.0,0,0,,0,0,0,Victor Lindelöf,Aston Villa,143334,40
0,0,0,3,60.0,2,66.67,1,100.0,2,0,87.06,5,62.5,178,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,74,0,0,0.0,1,11.11,5,11,2,0,0,0,0,0.0,0,0,,0,0,0,Jorge Cuenca,Fulham,868715,43
